id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,carry_end_location,pass_cross,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_head,counterpress,block_deflection,pass_deflected,duel_type_id,duel_type_name,miscontrol_aerial_won,clearance_left_foot,pass_switch,out,off_camera,pass_aerial_won,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,interception_outcome_id,interception_outcome_name,foul_committed_advantage,foul_won_advantage,foul_won_defensive,pass_technique_id,pass_technique_name,pass_through_ball,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_right_foot,clearance_aerial_won,goalkeeper_end_location,ball_recovery_recovery_failure,foul_committed_type_id,foul_committed_type_name,shot_first_time,foul_committed_card_id,foul_committed_card_name,shot_one_on_one,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_inswinging,shot_deflected,injury_stoppage_in_chain,50_50_outcome_id,50_50_outcome_name,shot_saved_off_target,goalkeeper_shot_saved_off_target,pass_goal_assist,pass_outswinging,shot_aerial_won,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds
25c55df4-0f64-4783-9c8c-e8b06a146dfe,1886,2,00:01:46.563,46,46,104,1.522389,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['1b2745bb-7697-4fd9-a743-92a01bb2f45f'],"[45.1, 29.0]",6758.0,Víctor Sánchez Mata,19.0,Center Attacking Midfield,27148.0,Abraham González Casanova,15.590061,-0.60757303,1.0,Ground Pass,"[57.9, 20.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.563
1b2745bb-7697-4fd9-a743-92a01bb2f45f,1887,2,00:01:48.085,46,48,104,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['25c55df4-0f64-4783-9c8c-e8b06a146dfe'],"[57.9, 20.1]",27148.0,Abraham González Casanova,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.08500000000001
cca88b1c-d985-4bad-b543-27f625a72354,1888,2,00:01:48.085,46,48,104,0.267273,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['1b2745bb-7697-4fd9-a743-92a01bb2f45f', '932d2440-fac6-46d3-bfb2-4a9e1a6b2f22', 'c252224a-5f51-47cf-9d8f-832300e82099']","[57.9, 20.1]",27148.0,Abraham González Casanova,11.0,Left Defensive Midfield,,,,,,,,,,,,True,"[62.7, 18.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.08500000000001
c252224a-5f51-47cf-9d8f-832300e82099,1889,2,00:01:48.216,46,48,104,0.12,17,Pressure,214,Espanyol,1,Regular Play,219,RC Deportivo La Coruña,,,['cca88b1c-d985-4bad-b543-27f625a72354'],"[58.1, 58.6]",6869.0,Alejandro Arribas Garrido,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.21600000000001
0af19cdb-6ce9-47d9-afc4-e801540238e4,1890,2,00:01:48.352,46,48,104,0.0,22,Foul Committed,214,Espanyol,1,Regular Play,219,RC Deportivo La Coruña,,,['932d2440-fac6-46d3-bfb2-4a9e1a6b2f22'],"[57.4, 61.4]",6869.0,Alejandro Arribas Garrido,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Yellow Card,,,,,,,,,,,,,,,,,,108.352
932d2440-fac6-46d3-bfb2-4a9e1a6b2f22,1891,2,00:01:48.352,46,48,104,0.0,21,Foul Won,214,Espanyol,1,Regular Play,214,Espanyol,,,['0af19cdb-6ce9-47d9-afc4-e801540238e4'],"[62.7, 18.7]",27148.0,Abraham González Casanova,11.0,Left Defensive Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.352
14c731c2-1ef6-438a-9e99-77ba067aa6d1,1892,2,00:02:16.723,47,16,105,1.690242,30,Pass,214,Espanyol,3,From Free Kick,214,Espanyol,,,['6cee2645-cd85-4525-9aea-b4d84d64b064'],"[70.1, 15.4]",6867.0,Papa Kouly Diop,9.0,Right Defensive Midfield,5598.0,Óscar Esau Duarte Gaitán,18.667887,2.443425,1.0,Ground Pass,"[55.8, 27.4]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.723
6cee2645-cd85-4525-9aea-b4d84d64b064,1893,2,00:02:18.413,47,18,105,,42,Ball Receipt*,214,Espanyol,3,From Free Kick,214,Espanyol,,,['14c731c2-1ef6-438a-9e99-77ba067aa6d1'],"[55.8, 27.4]",5598.0,Óscar Esau Duarte Gaitán,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.413
6204839d-4e19-4e89-bf00-397303f0eab3,1894,2,00:02:19.662,47,19,105,0.98749,30,Pass,214,Espanyol,3,From Free Kick,214,Espanyol,,,['16f9f403-c689-4980-8e60-e9331cd39a6d'],"[55.8, 27.7]",5598.0,Óscar Esau Duarte Gaitán,5.0,Left Center Back,6762.0,Álvaro González Soberón,20.035967,1.6307244,1.0,Ground Pass,"[54.6, 47.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.662
16f9f403-c689-4980-8e60-e9331cd39a6d,1895,2,00:02:20.649,47,20,105,,42,Ball Receipt*,214,Espanyol,3,From Free Kick,214,Espanyol,,,['6204839d-4e19-4e89-bf00-397303f0eab3'],"[54.6, 47.7]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.649
882ad2d2-a7fc-4420-b56c-8e64baf2acf4,1896,2,00:02:20.649,47,20,105,1.121042,43,Carry,214,Espanyol,3,From Free Kick,214,Espanyol,,,"['16f9f403-c689-4980-8e60-e9331cd39a6d', '394b2cc0-20a5-47fd-9ab5-ba7f6c647948']","[54.6, 47.7]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,,"[51.8, 49.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.649
394b2cc0-20a5-47fd-9ab5-ba7f6c647948,1897,2,00:02:21.770,47,21,105,0.987603,30,Pass,214,Espanyol,3,From Free Kick,214,Espanyol,,,['ad858412-3c8f-4e69-ab92-fb81ab92bc6d'],"[51.8, 49.5]",6762.0,Álvaro González Soberón,3.0,Right Center Back,6791.0,Javier López Rodríguez,23.671291,1.3709153,1.0,Ground Pass,"[56.5, 72.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.77
ad858412-3c8f-4e69-ab92-fb81ab92bc6d,1898,2,00:02:22.758,47,22,105,,42,Ball Receipt*,214,Espanyol,3,From Free Kick,214,Espanyol,,,['394b2cc0-20a5-47fd-9ab5-ba7f6c647948'],"[56.5, 72.7]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.758
c3426921-69cf-49ac-a0e6-98c1f08bd39b,1899,2,00:02:22.758,47,22,105,2.148938,43,Carry,214,Espanyol,3,From Free Kick,214,Espanyol,,,"['21f6d8ee-2813-4d52-90c6-79c9ec2cbb3d', 'ad858412-3c8f-4e69-ab92-fb81ab92bc6d']","[56.5, 72.7]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,,"[56.3, 72.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.758
21f6d8ee-2813-4d52-90c6-79c9ec2cbb3d,1900,2,00:02:24.907,47,24,105,1.166041,30,Pass,214,Espanyol,3,From Free Kick,214,Espanyol,,,['105f9c6d-82b6-44f5-91b4-6a9449f2bbfe'],"[56.3, 72.3]",6791.0,Javier López Rodríguez,2.0,Right Back,5719.0,Marco Asensio Willemsen,13.313527,0.32887632,1.0,Ground Pass,"[68.9, 76.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.907
105f9c6d-82b6-44f5-91b4-6a9449f2bbfe,1901,2,00:02:25.183,47,25,105,,42,Ball Receipt*,214,Espanyol,3,From Free Kick,214,Espanyol,,,['21f6d8ee-2813-4d52-90c6-79c9ec2cbb3d'],"[68.9, 76.6]",5719.0,Marco Asensio Willemsen,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.183
d076a4b5-1de3-43e1-ba87-9e2b0bbf1715,1902,2,00:02:25.183,47,25,105,2.261691,43,Carry,214,Espanyol,3,From Free Kick,214,Espanyol,,,"['105f9c6d-82b6-44f5-91b4-6a9449f2bbfe', '48e08f68-7fdd-4ca7-8c6b-405c3eaa7aed', '6c7342d9-2165-4a6b-97c4-c1a80f19ab58']","[68.9, 76.6]",5719.0,Marco Asensio Willemsen,17.0,Right Wing,,,,,,,,,,,,True,"[69.9, 72.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.183
48e08f68-7fdd-4ca7-8c6b-405c3eaa7aed,1903,2,00:02:25.183,47,25,105,0.0,6,Block,214,Espanyol,3,From Free Kick,219,RC Deportivo La Coruña,,,['d076a4b5-1de3-43e1-ba87-9e2b0bbf1715'],"[61.4, 6.3]",5582.0,Celso Borges Mora,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.183
5da39af5-c73a-45a1-9c14-4186fe751f56,1904,2,00:02:26.966,47,26,105,0.478816,17,Pressure,214,Espanyol,3,From Free Kick,219,RC Deportivo La Coruña,,,,"[49.7, 7.3]",23800.0,Laureano Sanabria Ruiz,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.966
6c7342d9-2165-4a6b-97c4-c1a80f19ab58,1905,2,00:02:27.444,47,27,105,0.0,3,Dispossessed,214,Espanyol,3,From Free Kick,214,Espanyol,,,['2bae8d99-0204-4309-a010-c79b0abfa000'],"[69.9, 72.8]",5719.0,Marco Asensio Willemsen,17.0,Right Wing,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.444
2bae8d99-0204-4309-a010-c79b0abfa000,1906,2,00:02:27.444,47,27,106,0.0,4,Duel,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['6c7342d9-2165-4a6b-97c4-c1a80f19ab58'],"[50.2, 7.3]",23800.0,Laureano Sanabria Ruiz,6.0,Left Back,,,,,,,,,,,,True,,,,,,,,,,True,,,11.0,Tackle,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.444
c1f13c02-4151-470d-b625-a8bfa02939bb,1907,2,00:02:28.001,47,28,106,0.0,2,Ball Recovery,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,,"[56.0, 5.3]",5582.0,Celso Borges Mora,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.001
3f36d7a3-8320-46bc-9a0b-4a4c1a50d166,1908,2,00:02:28.001,47,28,106,0.80348,43,Carry,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['7b70de55-6e5e-45d1-8246-c35964e2d7dd', 'c1f13c02-4151-470d-b625-a8bfa02939bb']","[56.0, 5.3]",5582.0,Celso Borges Mora,15.0,Left Center Midfield,,,,,,,,,,,,,"[56.9, 8.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.001
7b70de55-6e5e-45d1-8246-c35964e2d7dd,1909,2,00:02:28.804,47,28,106,1.560972,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['d4555e5e-78d2-4530-a7c1-fc21dd5cee7d'],"[56.9, 8.1]",5582.0,Celso Borges Mora,15.0,Left Center Midfield,6733.0,Pedro Mosquera Parada,8.5906925,1.7818897,1.0,Ground Pass,"[55.1, 16.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.804
d4555e5e-78d2-4530-a7c1-fc21dd5cee7d,1910,2,00:02:30.365,47,30,106,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['7b70de55-6e5e-45d1-8246-c35964e2d7dd'],"[55.1, 16.5]",6733.0,Pedro Mosquera Parada,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.365
6c03faf2-473a-455f-b721-25d6995b4efc,1911,2,00:02:30.365,47,30,106,0.999933,43,Carry,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['4ee65b64-e861-497d-bcac-686a76db01f6', 'd4555e5e-78d2-4530-a7c1-fc21dd5cee7d']","[55.1, 16.5]",6733.0,Pedro Mosquera Parada,10.0,Center Defensive Midfield,,,,,,,,,,,,,"[56.1, 22.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.365
4ee65b64-e861-497d-bcac-686a76db01f6,1912,2,00:02:31.365,47,31,106,0.111738,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['354ffbc7-3d7f-4604-a2b7-a6b394ec0734', '6f61ed62-b357-4191-ad05-0221c09bbc51']","[56.1, 22.4]",6733.0,Pedro Mosquera Parada,10.0,Center Defensive Midfield,5724.0,Fayçal Fajr,4.8548946,1.005647,2.0,Low Pass,"[58.7, 26.5]",38.0,Left Foot,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.365
354ffbc7-3d7f-4604-a2b7-a6b394ec0734,1913,2,00:02:31.477,47,31,106,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['4ee65b64-e861-497d-bcac-686a76db01f6'],"[68.4, 40.8]",5724.0,Fayçal Fajr,17.0,Right Wing,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.477
6f61ed62-b357-4191-ad05-0221c09bbc51,1914,2,00:02:31.477,47,31,106,0.0,6,Block,219,RC Deportivo La Coruña,1,Regular Play,214,Espanyol,,,['4ee65b64-e861-497d-bcac-686a76db01f6'],"[61.4, 53.6]",6867.0,Papa Kouly Diop,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.477
628efc29-c18b-4ffb-81d5-eb6931728248,1915,2,00:02:33.554,47,33,106,0.0,8,Offside,219,RC Deportivo La Coruña,1,Regular Play,214,Espanyol,,,,"[76.8, 55.9]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.554
c294192b-75ce-4a67-b9c9-03ec363b3121,1916,2,00:03:04.372,48,4,107,3.507647,30,Pass,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,['560872b1-1f50-49fe-86f1-5f46e389c709'],"[34.0, 13.0]",27305.0,Germán Darío Lux,1.0,Goalkeeper,27243.0,Oriol Riera Magem,67.73544,0.49204156,3.0,High Pass,"[93.7, 45.0]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.372
560872b1-1f50-49fe-86f1-5f46e389c709,1917,2,00:03:07.880,48,7,107,,42,Ball Receipt*,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,['c294192b-75ce-4a67-b9c9-03ec363b3121'],"[93.7, 45.0]",27243.0,Oriol Riera Magem,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.88
5740ac72-5750-4996-9ed3-f5f5cd06f076,1918,2,00:03:07.880,48,7,107,0.0,4,Duel,219,RC Deportivo La Coruña,3,From Free Kick,214,Espanyol,,,['30251d1e-c2e1-477e-abc9-04cc53fc460e'],"[26.4, 35.1]",5598.0,Óscar Esau Duarte Gaitán,5.0,Left Center Back,,,,,,,,,,,,True,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.88
30251d1e-c2e1-477e-abc9-04cc53fc460e,1919,2,00:03:07.880,48,7,107,2.439438,30,Pass,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,"['5740ac72-5750-4996-9ed3-f5f5cd06f076', '69f1c999-0915-4170-ab15-9e0d2fdfda1c']","[93.7, 45.0]",27243.0,Oriol Riera Magem,23.0,Center Forward,,,21.85063,-0.15160549,3.0,High Pass,"[115.3, 41.7]",,,,,True,,,9.0,Incomplete,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.88
69f1c999-0915-4170-ab15-9e0d2fdfda1c,1920,2,00:03:10.320,48,10,108,0.0,2,Ball Recovery,214,Espanyol,1,Regular Play,214,Espanyol,,,['30251d1e-c2e1-477e-abc9-04cc53fc460e'],"[4.8, 38.4]",6792.0,Pau López Sabata,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.32
729e98e6-7661-4128-b334-faef5de70b61,1921,2,00:03:10.320,48,10,108,11.093241,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['69f1c999-0915-4170-ab15-9e0d2fdfda1c', 'a1011e38-da6e-470c-aa54-d63179633e4a']","[4.8, 38.4]",6792.0,Pau López Sabata,1.0,Goalkeeper,,,,,,,,,,,,,"[16.9, 35.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.32
a1011e38-da6e-470c-aa54-d63179633e4a,1922,2,00:03:21.413,48,21,108,3.12567,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['07c890c4-17a4-4dc2-9d21-1c5412349e33'],"[16.9, 35.4]",6792.0,Pau López Sabata,1.0,Goalkeeper,,,61.608196,-0.28632623,3.0,High Pass,"[76.0, 18.0]",38.0,Left Foot,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.413
07c890c4-17a4-4dc2-9d21-1c5412349e33,1923,2,00:03:24.538,48,24,108,1.466072,30,Pass,214,Espanyol,1,Regular Play,219,RC Deportivo La Coruña,,,"['a1011e38-da6e-470c-aa54-d63179633e4a', 'f1c02c29-fe4a-4471-b1d8-9818e5701d0e', 'fa4ca810-6c6c-4b2e-8b6b-02085672aff8']","[44.1, 62.1]",6738.0,Juan Francisco Moreno Fuertes,2.0,Right Back,5724.0,Fayçal Fajr,16.668833,0.9861215,3.0,High Pass,"[53.3, 76.0]",37.0,Head,66.0,Recovery,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.538
fa4ca810-6c6c-4b2e-8b6b-02085672aff8,1924,2,00:03:26.005,48,26,108,,42,Ball Receipt*,214,Espanyol,1,Regular Play,219,RC Deportivo La Coruña,,,['07c890c4-17a4-4dc2-9d21-1c5412349e33'],"[49.7, 72.7]",5724.0,Fayçal Fajr,17.0,Right Wing,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.005
f1c02c29-fe4a-4471-b1d8-9818e5701d0e,1925,2,00:03:26.005,48,26,108,1.099799,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,"['07c890c4-17a4-4dc2-9d21-1c5412349e33', '3f6ae28b-5eee-47c3-8a6c-27dacbef1740']","[66.8, 4.1]",27241.0,Víctor Guillermo Álvarez Delgado,6.0,Left Back,6624.0,Jorge Franco Alviz,16.701197,-0.011975476,1.0,Ground Pass,"[83.5, 3.9]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.005
3f6ae28b-5eee-47c3-8a6c-27dacbef1740,1926,2,00:03:27.104,48,27,108,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['f1c02c29-fe4a-4471-b1d8-9818e5701d0e'],"[83.5, 3.9]",6624.0,Jorge Franco Alviz,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.10399999999998
ba43b705-68ce-4356-b021-f2172df8e46f,1927,2,00:03:27.104,48,27,108,1.496838,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['2cc6a016-a3dc-4b77-840f-aca17ed66cc2', '3f6ae28b-5eee-47c3-8a6c-27dacbef1740']","[83.5, 3.9]",6624.0,Jorge Franco Alviz,21.0,Left Wing,,,,,,,,,,,,,"[81.9, 4.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.10399999999998
2cc6a016-a3dc-4b77-840f-aca17ed66cc2,1928,2,00:03:28.601,48,28,108,0.56952,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['7c8ba8bb-c45d-40d6-b128-aabb5353dde6'],"[81.9, 4.3]",6624.0,Jorge Franco Alviz,21.0,Left Wing,27148.0,Abraham González Casanova,10.198039,2.695487,1.0,Ground Pass,"[72.7, 8.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.601
7c8ba8bb-c45d-40d6-b128-aabb5353dde6,1929,2,00:03:29.171,48,29,108,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['2cc6a016-a3dc-4b77-840f-aca17ed66cc2'],"[72.7, 8.7]",27148.0,Abraham González Casanova,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.171
6e4b249e-0b60-44ea-a257-af395ebe7dd8,1930,2,00:03:29.171,48,29,108,0.013032,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['3c1816a3-020d-42c7-b102-114bdc79e130', '7c8ba8bb-c45d-40d6-b128-aabb5353dde6']","[72.7, 8.7]",27148.0,Abraham González Casanova,11.0,Left Defensive Midfield,,,,,,,,,,,,,"[72.5, 8.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.171
