id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,dribble_outcome_id,dribble_outcome_name,out,pass_aerial_won,duel_type_id,duel_type_name,counterpress,off_camera,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,pass_cross,duel_outcome_id,duel_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,clearance_head,clearance_right_foot,interception_outcome_id,interception_outcome_name,pass_no_touch,pass_goal_assist,shot_one_on_one,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,shot_first_time,pass_through_ball,pass_technique_id,pass_technique_name,miscontrol_aerial_won,pass_deflected,dribble_overrun,block_deflection,ball_recovery_recovery_failure,foul_committed_type_id,foul_committed_type_name,bad_behaviour_card_id,bad_behaviour_card_name,pass_outswinging,clearance_aerial_won,pass_cut_back,pass_inswinging,foul_committed_advantage,foul_won_advantage,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,goalkeeper_body_part_id,goalkeeper_body_part_name,dribble_nutmeg,shot_open_goal,timestamp_seconds
349dde01-2456-4b1d-adbe-08a6d3efb6a6,2299,2,00:12:39.760,57,39,129,0.942165,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['c68cfc6d-4984-4723-b4de-1fb79198e685'],"[71.7, 18.2]",20669.0,Tiago Cardoso Mendes,11.0,Left Defensive Midfield,5487.0,Antoine Griezmann,14.458562,-0.5534674,1.0,Ground Pass,"[84.0, 10.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.76
c68cfc6d-4984-4723-b4de-1fb79198e685,2300,2,00:12:40.702,57,40,129,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['349dde01-2456-4b1d-adbe-08a6d3efb6a6'],"[84.0, 10.6]",5487.0,Antoine Griezmann,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.702
8945f57b-adc4-470b-a080-12315d988c2b,2301,2,00:12:40.702,57,40,129,1.12499,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['c68cfc6d-4984-4723-b4de-1fb79198e685', 'e53738ee-e9e8-4b4c-b38d-96b16683da57']","[84.0, 10.6]",5487.0,Antoine Griezmann,22.0,Right Center Forward,,,,,,,,,,,,"[87.3, 8.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.702
e53738ee-e9e8-4b4c-b38d-96b16683da57,2302,2,00:12:41.827,57,41,129,0.736836,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['f84772f4-efe7-4bfb-b750-3c18dd54f55b'],"[87.3, 8.4]",5487.0,Antoine Griezmann,22.0,Right Center Forward,6320.0,Filipe Luís Kasmirski,5.8821764,-0.61629695,1.0,Ground Pass,"[92.1, 5.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.827
f84772f4-efe7-4bfb-b750-3c18dd54f55b,2303,2,00:12:42.564,57,42,129,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['e53738ee-e9e8-4b4c-b38d-96b16683da57'],"[92.1, 5.0]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.564
97d41722-0220-4c0a-aab2-ff4b42d36436,2304,2,00:12:42.564,57,42,129,0.177503,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['06cf0c46-31d8-4305-8001-6b04f7150656', 'f84772f4-efe7-4bfb-b750-3c18dd54f55b']","[92.1, 5.0]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,,,,,,,,,,,,"[94.7, 5.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.564
06cf0c46-31d8-4305-8001-6b04f7150656,2305,2,00:12:42.741,57,42,129,0.682255,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['73848c3d-9608-40f0-8257-bd5d65ce2cc8'],"[94.7, 5.0]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,5199.0,Jorge Resurrección Merodio,11.045361,1.4801364,1.0,Ground Pass,"[95.7, 16.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.741
73848c3d-9608-40f0-8257-bd5d65ce2cc8,2306,2,00:12:43.424,57,43,129,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['06cf0c46-31d8-4305-8001-6b04f7150656'],"[95.7, 16.0]",5199.0,Jorge Resurrección Merodio,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.424
3338b7b4-b211-4b35-b676-c15933235db4,2307,2,00:12:43.424,57,43,129,0.333471,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['73848c3d-9608-40f0-8257-bd5d65ce2cc8', 'acaaedd0-112c-45e4-aedd-43e412f16e4a']","[95.7, 16.0]",5199.0,Jorge Resurrección Merodio,16.0,Left Midfield,,,,,,,,,,,,"[95.7, 18.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.424
acaaedd0-112c-45e4-aedd-43e412f16e4a,2308,2,00:12:43.757,57,43,129,0.997711,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['023cf390-8350-4b8b-b232-f640054bed37'],"[95.7, 18.0]",5199.0,Jorge Resurrección Merodio,16.0,Left Midfield,5487.0,Antoine Griezmann,18.890474,-0.17559217,1.0,Ground Pass,"[114.3, 14.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.757
023cf390-8350-4b8b-b232-f640054bed37,2309,2,00:12:44.755,57,44,129,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['acaaedd0-112c-45e4-aedd-43e412f16e4a'],"[114.3, 14.7]",5487.0,Antoine Griezmann,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.755
7496af58-0a16-4ffc-88b5-ecf946476445,2310,2,00:12:44.755,57,44,129,0.914224,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['023cf390-8350-4b8b-b232-f640054bed37', '87d4c69a-ab7f-400a-85a6-2c8463da0f97']","[114.3, 14.7]",5487.0,Antoine Griezmann,22.0,Right Center Forward,,,,,,,,,,,,"[113.4, 20.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.755
87d4c69a-ab7f-400a-85a6-2c8463da0f97,2311,2,00:12:45.669,57,45,129,0.845809,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['4fecf2bf-035e-4f63-98ef-b47dbd8dcae9', '790a6a86-d8ce-409f-b6ce-4b3ada0c65e0']","[113.4, 20.5]",5487.0,Antoine Griezmann,22.0,Right Center Forward,6377.0,Ángel Martín Correa,11.045361,2.1236374,1.0,Ground Pass,"[107.6, 29.9]",38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.669
4fecf2bf-035e-4f63-98ef-b47dbd8dcae9,2312,2,00:12:46.515,57,46,129,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['87d4c69a-ab7f-400a-85a6-2c8463da0f97'],"[102.9, 29.9]",6377.0,Ángel Martín Correa,12.0,Right Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.515
790a6a86-d8ce-409f-b6ce-4b3ada0c65e0,2313,2,00:12:46.515,57,46,129,0.0,10,Interception,212,Atlético Madrid,1,Regular Play,210,Real Sociedad,,,['87d4c69a-ab7f-400a-85a6-2c8463da0f97'],"[12.5, 50.2]",6665.0,Íñigo Martínez Berridi,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.515
5a82d128-a737-4f24-8ed6-4a33ff2c2037,2314,2,00:13:05.697,58,5,130,0.966348,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['1912df28-8618-454c-8f50-c587164c9126'],"[107.9, 0.1]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,20669.0,Tiago Cardoso Mendes,13.452509,2.1711695,2.0,Low Pass,"[100.3, 11.2]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.697
1912df28-8618-454c-8f50-c587164c9126,2315,2,00:13:06.664,58,6,130,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['5a82d128-a737-4f24-8ed6-4a33ff2c2037'],"[100.3, 11.2]",20669.0,Tiago Cardoso Mendes,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.664
b4b88440-10b7-4551-b73f-30fb517bda64,2316,2,00:13:06.664,58,6,130,0.780865,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['09f0791c-d2ab-4e11-8696-b0d7b4dd02c5', '1912df28-8618-454c-8f50-c587164c9126']","[100.3, 11.2]",20669.0,Tiago Cardoso Mendes,11.0,Left Defensive Midfield,,,,,,,,,,,,"[100.6, 10.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.664
09f0791c-d2ab-4e11-8696-b0d7b4dd02c5,2317,2,00:13:07.445,58,7,130,0.600898,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['57505ccf-640d-425e-9a75-c8d3b72baf3a'],"[100.6, 10.9]",20669.0,Tiago Cardoso Mendes,11.0,Left Defensive Midfield,6320.0,Filipe Luís Kasmirski,8.84138,-0.8093936,1.0,Ground Pass,"[106.7, 4.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.445
57505ccf-640d-425e-9a75-c8d3b72baf3a,2318,2,00:13:08.046,58,8,130,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['09f0791c-d2ab-4e11-8696-b0d7b4dd02c5'],"[106.7, 4.5]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.046
352b5fc5-76a8-4156-9e65-8c21c8dc97cb,2319,2,00:13:08.046,58,8,130,0.592116,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['57505ccf-640d-425e-9a75-c8d3b72baf3a', 'bada07ce-2934-4549-9165-df08273edcf5']","[106.7, 4.5]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,,,,,,,,,,,,"[107.6, 3.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.046
bada07ce-2934-4549-9165-df08273edcf5,2320,2,00:13:08.638,58,8,130,0.865799,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['fd21e3e6-d4e8-4781-b9f7-55e1f90c7396'],"[107.6, 3.8]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,5199.0,Jorge Resurrección Merodio,8.448076,1.677532,1.0,Ground Pass,"[106.7, 12.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.638
3991d050-e88c-462f-ace4-0cfbabe38105,2321,2,00:13:08.675,58,8,130,0.399996,17,Pressure,212,Atlético Madrid,4,From Throw In,210,Real Sociedad,,,,"[13.4, 68.0]",5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.675
fd21e3e6-d4e8-4781-b9f7-55e1f90c7396,2322,2,00:13:09.503,58,9,130,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['bada07ce-2934-4549-9165-df08273edcf5'],"[106.7, 12.2]",5199.0,Jorge Resurrección Merodio,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.503
cd9cd48f-1bf4-465e-b592-4b1df29ef511,2323,2,00:13:09.503,58,9,130,0.683262,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['5002db5d-73c5-4f54-b9f8-487017a70bd0'],"[106.4, 12.5]",5199.0,Jorge Resurrección Merodio,16.0,Left Midfield,6320.0,Filipe Luís Kasmirski,4.9648767,-2.1699717,1.0,Ground Pass,"[103.6, 8.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.503
aa0cc8b8-6906-4dcb-8473-2a102f731e1a,2324,2,00:13:09.955,58,9,130,0.319999,17,Pressure,212,Atlético Madrid,4,From Throw In,210,Real Sociedad,,,"['5002db5d-73c5-4f54-b9f8-487017a70bd0', 'ebabfd20-0958-416e-b1d8-e6a3a6400843']","[17.2, 71.2]",5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.955
5002db5d-73c5-4f54-b9f8-487017a70bd0,2325,2,00:13:10.187,58,10,130,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['aa0cc8b8-6906-4dcb-8473-2a102f731e1a', 'cd9cd48f-1bf4-465e-b592-4b1df29ef511']","[103.6, 8.4]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790.187
ebabfd20-0958-416e-b1d8-e6a3a6400843,2326,2,00:13:10.187,58,10,130,0.471518,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['068d9ecf-1e8c-4e48-90d3-ca2055742053', 'aa0cc8b8-6906-4dcb-8473-2a102f731e1a']","[104.4, 8.1]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,20669.0,Tiago Cardoso Mendes,6.61211,1.5102643,1.0,Ground Pass,"[104.8, 14.7]",38.0,Left Foot,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790.187
068d9ecf-1e8c-4e48-90d3-ca2055742053,2327,2,00:13:10.658,58,10,130,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['ebabfd20-0958-416e-b1d8-e6a3a6400843'],"[104.8, 14.7]",20669.0,Tiago Cardoso Mendes,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790.658
9208fca0-0a03-44c8-85d1-e9bdf2425ee2,2328,2,00:13:10.658,58,10,130,1.438353,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['068d9ecf-1e8c-4e48-90d3-ca2055742053', '90c36ff1-4457-4dab-9805-bafc9edeaa75', '933a1310-a754-4b3b-ba34-dee59da704f5']","[104.8, 14.7]",20669.0,Tiago Cardoso Mendes,11.0,Left Defensive Midfield,,,,,,,,,,,,"[105.1, 18.8]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790.658
90c36ff1-4457-4dab-9805-bafc9edeaa75,2329,2,00:13:11.835,58,11,130,0.319998,17,Pressure,212,Atlético Madrid,4,From Throw In,210,Real Sociedad,,,"['9208fca0-0a03-44c8-85d1-e9bdf2425ee2', '933a1310-a754-4b3b-ba34-dee59da704f5']","[15.0, 56.7]",6671.0,Asier Illarramendi Andonegi,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791.835
933a1310-a754-4b3b-ba34-dee59da704f5,2330,2,00:13:12.097,58,12,130,0.856556,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['3fb453f6-03ad-4285-96f8-bf5c8abd1eb1', '90c36ff1-4457-4dab-9805-bafc9edeaa75']","[105.1, 18.8]",20669.0,Tiago Cardoso Mendes,11.0,Left Defensive Midfield,6377.0,Ángel Martín Correa,14.008925,2.4623923,2.0,Low Pass,"[94.2, 27.6]",40.0,Right Foot,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.097
3fb453f6-03ad-4285-96f8-bf5c8abd1eb1,2331,2,00:13:12.953,58,12,130,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['933a1310-a754-4b3b-ba34-dee59da704f5'],"[94.2, 27.6]",6377.0,Ángel Martín Correa,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.953
35ffc1cb-7ee3-46f5-bb39-896add9ca1db,2332,2,00:13:12.953,58,12,130,0.869623,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['0be88505-50e4-4969-93d9-9794dfc2480c', '3fb453f6-03ad-4285-96f8-bf5c8abd1eb1', 'f4dc5c1a-fb6b-4f03-aba5-3158312802ef']","[94.2, 27.6]",6377.0,Ángel Martín Correa,12.0,Right Midfield,,,,,,,,,,,,"[95.0, 28.4]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.953
0be88505-50e4-4969-93d9-9794dfc2480c,2333,2,00:13:13.235,58,13,130,0.679995,17,Pressure,212,Atlético Madrid,4,From Throw In,210,Real Sociedad,,,"['35ffc1cb-7ee3-46f5-bb39-896add9ca1db', 'f4dc5c1a-fb6b-4f03-aba5-3158312802ef']","[25.4, 50.5]",6669.0,David Zurutuza Veillet,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.235
f4dc5c1a-fb6b-4f03-aba5-3158312802ef,2334,2,00:13:13.823,58,13,130,0.812164,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['0be88505-50e4-4969-93d9-9794dfc2480c', '66229b13-af27-4672-91a4-a064ffa68d04']","[95.0, 28.4]",6377.0,Ángel Martín Correa,12.0,Right Midfield,,,4.86621,0.16514868,2.0,Low Pass,"[99.8, 29.2]",40.0,Right Foot,,,,,9.0,Incomplete,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.823
66229b13-af27-4672-91a4-a064ffa68d04,2335,2,00:13:14.635,58,14,130,2.473296,30,Pass,212,Atlético Madrid,4,From Throw In,210,Real Sociedad,,,"['8a352ce6-c76c-40e5-86af-1e01a6764650', 'a0a79f24-58e4-4b33-aaf8-ad35074174e3', 'f4dc5c1a-fb6b-4f03-aba5-3158312802ef']","[20.3, 50.9]",6671.0,Asier Illarramendi Andonegi,11.0,Left Defensive Midfield,6677.0,Imanol Agirretxe Arruti,40.9839,-0.32792333,3.0,High Pass,"[59.1, 37.7]",38.0,Left Foot,66.0,Recovery,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.635
8a352ce6-c76c-40e5-86af-1e01a6764650,2336,2,00:13:17.108,58,17,130,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,210,Real Sociedad,,,['66229b13-af27-4672-91a4-a064ffa68d04'],"[49.7, 43.1]",6677.0,Imanol Agirretxe Arruti,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797.108
a0a79f24-58e4-4b33-aaf8-ad35074174e3,2337,2,00:13:17.108,58,17,130,1.526861,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['66229b13-af27-4672-91a4-a064ffa68d04', 'acbd07b4-e46a-4af0-aa10-118dd900259e']","[61.0, 42.4]",5259.0,José María Giménez de Vargas,3.0,Right Center Back,,,10.890821,-1.0414,3.0,High Pass,"[66.5, 33.0]",37.0,Head,66.0,Recovery,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797.108
acbd07b4-e46a-4af0-aa10-118dd900259e,2338,2,00:13:18.635,58,18,131,0.0,2,Ball Recovery,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['a0a79f24-58e4-4b33-aaf8-ad35074174e3'],"[53.6, 47.1]",6677.0,Imanol Agirretxe Arruti,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.635
23101106-629d-4a1f-ab21-52007c38cb29,2339,2,00:13:18.635,58,18,131,1.399995,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['05fff911-48f6-47d6-9ca9-9b4f279427e5', '4a54766f-18f4-4649-a8da-dc3919c7b354', 'acbd07b4-e46a-4af0-aa10-118dd900259e']","[53.6, 47.1]",6677.0,Imanol Agirretxe Arruti,23.0,Center Forward,,,,,,,,,,,,"[52.2, 54.3]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.635
4a54766f-18f4-4649-a8da-dc3919c7b354,2340,2,00:13:19.642,58,19,131,0.464205,17,Pressure,210,Real Sociedad,1,Regular Play,212,Atlético Madrid,,,"['05fff911-48f6-47d6-9ca9-9b4f279427e5', '23101106-629d-4a1f-ab21-52007c38cb29']","[68.4, 29.2]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.642
05fff911-48f6-47d6-9ca9-9b4f279427e5,2341,2,00:13:20.035,58,20,131,2.611765,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['34cfd852-285e-4c77-8615-3284d6d8ae36', '4a54766f-18f4-4649-a8da-dc3919c7b354']","[52.2, 54.3]",6677.0,Imanol Agirretxe Arruti,23.0,Center Forward,5560.0,Carlos Alberto Vela Garrido,23.221542,1.0377622,2.0,Low Pass,"[64.0, 74.3]",40.0,Right Foot,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.035
34cfd852-285e-4c77-8615-3284d6d8ae36,2342,2,00:13:20.209,58,20,131,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['05fff911-48f6-47d6-9ca9-9b4f279427e5'],"[64.0, 74.3]",5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.209
