id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,out,counterpress,pass_switch,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_cross,foul_committed_advantage,foul_won_advantage,foul_won_defensive,clearance_right_foot,pass_technique_id,pass_technique_name,pass_straight,shot_one_on_one,pass_inswinging,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_through_ball,pass_no_touch,foul_committed_card_id,foul_committed_card_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_deflected,clearance_left_foot,ball_recovery_recovery_failure,pass_outswinging,block_offensive,goalkeeper_body_part_id,goalkeeper_body_part_name,block_deflection,pass_goal_assist,dribble_overrun,shot_saved_off_target,goalkeeper_shot_saved_off_target,foul_committed_offensive,goalkeeper_punched_out,shot_aerial_won,foul_committed_type_id,foul_committed_type_name,bad_behaviour_card_id,bad_behaviour_card_name,miscontrol_aerial_won,timestamp_seconds
6dd05d4d-426d-46ff-b9c7-7b53545bf5b9,1875,2,00:01:43.495,46,43,114,1.249927,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,"['5214df0d-9600-4a4c-93f4-0664cd9f42bf', '7e35cc95-ab49-4866-b870-6cddd009b344']",,"[58.9, 64.3]",6580.0,José Luis García del Pozo,11.0,Left Defensive Midfield,8234.0,Ignacio Camacho Barnola,11.844408,2.2785068,1.0,Ground Pass,"[51.2, 73.3]",40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.495
5214df0d-9600-4a4c-93f4-0664cd9f42bf,1876,2,00:01:44.745,46,44,114,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['6dd05d4d-426d-46ff-b9c7-7b53545bf5b9'],,"[51.2, 73.3]",8234.0,Ignacio Camacho Barnola,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.745
dc068efa-e3e9-48e9-a949-e2bd06dfe073,1877,2,00:01:44.745,46,44,114,0.91432,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['5214df0d-9600-4a4c-93f4-0664cd9f42bf', '6ceb8cf7-87b4-4bc6-bf8c-2dc1ddcd71ba']",,"[51.2, 73.3]",8234.0,Ignacio Camacho Barnola,9.0,Right Defensive Midfield,,,,,,,,,,,,,"[52.0, 72.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.745
6ceb8cf7-87b4-4bc6-bf8c-2dc1ddcd71ba,1878,2,00:01:45.659,46,45,114,1.42917,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,"['7f8fd29f-087e-4c2e-b729-7db0ffcaf70c', 'c1897c50-ba58-408e-8dc8-92a9692c6bf2']",,"[52.0, 72.5]",8234.0,Ignacio Camacho Barnola,9.0,Right Defensive Midfield,6569.0,Roberto José Rosales Altuve,8.46286,0.6175022,1.0,Ground Pass,"[58.9, 77.4]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.65899999999999
c1897c50-ba58-408e-8dc8-92a9692c6bf2,1879,2,00:01:47.088,46,47,114,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['6ceb8cf7-87b4-4bc6-bf8c-2dc1ddcd71ba'],,"[56.9, 73.7]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.088
7f8fd29f-087e-4c2e-b729-7db0ffcaf70c,1880,2,00:01:47.088,46,47,115,0.0,2,Ball Recovery,207,Valencia,1,Regular Play,207,Valencia,,,['6ceb8cf7-87b4-4bc6-bf8c-2dc1ddcd71ba'],,"[61.2, 2.7]",5186.0,Denis Cheryshev,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.088
33a6141c-9323-4556-8f02-af97efae6a6e,1881,2,00:01:47.088,46,47,115,2.719766,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['113d9e14-834b-4190-9653-65a61402d584', '7f8fd29f-087e-4c2e-b729-7db0ffcaf70c', 'f65b37bd-d2c6-433e-be8a-72e457360123']",,"[61.2, 2.7]",5186.0,Denis Cheryshev,21.0,Left Wing,,,,,,,,,,,,True,"[85.2, 4.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.088
f65b37bd-d2c6-433e-be8a-72e457360123,1882,2,00:01:48.239,46,48,115,0.719108,17,Pressure,207,Valencia,1,Regular Play,223,Málaga,,,['33a6141c-9323-4556-8f02-af97efae6a6e'],,"[50.7, 77.0]",8234.0,Ignacio Camacho Barnola,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.239
d9cbe32b-12b8-4520-a518-5595be111d84,1883,2,00:01:49.808,46,49,115,0.0,39,Dribbled Past,207,Valencia,1,Regular Play,223,Málaga,,,"['113d9e14-834b-4190-9653-65a61402d584', '94ff91fa-c398-41ce-af2e-e9f8d1678353']",,"[34.9, 75.9]",8234.0,Ignacio Camacho Barnola,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.80799999999999
113d9e14-834b-4190-9653-65a61402d584,1884,2,00:01:49.808,46,49,115,0.0,14,Dribble,207,Valencia,1,Regular Play,207,Valencia,,,['d9cbe32b-12b8-4520-a518-5595be111d84'],,"[85.2, 4.2]",5186.0,Denis Cheryshev,21.0,Left Wing,,,,,,,,,,,,True,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.80799999999999
94ff91fa-c398-41ce-af2e-e9f8d1678353,1885,2,00:01:49.808,46,49,115,1.315125,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['113d9e14-834b-4190-9653-65a61402d584', '46774e62-7db8-4674-bd8b-159f85c63890', 'd9cbe32b-12b8-4520-a518-5595be111d84']",,"[85.2, 4.2]",5186.0,Denis Cheryshev,21.0,Left Wing,,,,,,,,,,,,True,"[92.9, 0.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.80799999999999
46774e62-7db8-4674-bd8b-159f85c63890,1886,2,00:01:51.123,46,51,115,1.775004,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['33c6d133-6f2b-41cf-b5d0-9d673908861e'],,"[92.9, 0.8]",5186.0,Denis Cheryshev,21.0,Left Wing,6402.0,Francisco Alcácer García,23.70021,1.3452625,1.0,Ground Pass,"[98.2, 23.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.12299999999999
33c6d133-6f2b-41cf-b5d0-9d673908861e,1887,2,00:01:52.898,46,52,115,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['46774e62-7db8-4674-bd8b-159f85c63890'],,"[98.2, 23.9]",6402.0,Francisco Alcácer García,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.898
7fb8565a-07ce-43d0-bc1f-055d089b3e32,1888,2,00:01:52.898,46,52,115,0.587101,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['462c27ae-7d36-4edb-bad0-88685e8b9319'],,"[95.7, 23.0]",6402.0,Francisco Alcácer García,23.0,Center Forward,6595.0,Daniel Parejo Muñoz,10.840664,2.0922308,1.0,Ground Pass,"[90.3, 32.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,b33fc8ce-8407-4656-b600-4b159b903e13,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.898
462c27ae-7d36-4edb-bad0-88685e8b9319,1889,2,00:01:53.485,46,53,115,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['7fb8565a-07ce-43d0-bc1f-055d089b3e32'],,"[90.3, 32.4]",6595.0,Daniel Parejo Muñoz,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.485
fd32d60c-d382-4ec3-9733-b993993aef19,1890,2,00:01:53.485,46,53,115,1.54894,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['462c27ae-7d36-4edb-bad0-88685e8b9319', 'b33fc8ce-8407-4656-b600-4b159b903e13']",,"[90.3, 32.4]",6595.0,Daniel Parejo Muñoz,13.0,Right Center Midfield,,,,,,,,,,,,,"[97.8, 35.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.485
b33fc8ce-8407-4656-b600-4b159b903e13,1891,2,00:01:55.034,46,55,115,0.064318,16,Shot,207,Valencia,1,Regular Play,207,Valencia,,,"['7dfc122e-ab58-4f71-a682-131a6b801c92', 'f8e92145-5a67-4887-afe4-4a9acfcd9b7f']",,"[97.8, 35.6]",6595.0,Daniel Parejo Muñoz,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036091533,"[100.0, 36.1]",7fb8565a-07ce-43d0-bc1f-055d089b3e32,40.0,Right Foot,93.0,Normal,87.0,Open Play,96.0,Blocked,,"[{'location': [117.9, 38.6], 'player': {'id': 26103, 'name': 'Idriss Carlos Kameni'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.3, 6.5], 'player': {'id': 5186, 'name': 'Denis Cheryshev'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [99.4, 17.3], 'player': {'id': 6569, 'name': 'Roberto José Rosales Altuve'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [95.6, 24.2], 'player': {'id': 6563, 'name': 'Juan Pablo Añor Acosta'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [100.2, 25.8], 'player': {'id': 6580, 'name': 'José Luis García del Pozo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.7, 28.3], 'player': {'id': 6402, 'name': 'Francisco Alcácer García'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.3, 35.7], 'player': {'id': 16723, 'name': 'Egor Filipenko'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.3, 34.4], 'player': {'id': 18724, 'name': 'Sofiane Feghouli'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [102.7, 37.5], 'player': {'id': 6878, 'name': 'Miguel Torres Gómez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.03399999999999
7dfc122e-ab58-4f71-a682-131a6b801c92,1892,2,00:01:55.099,46,55,115,0.0,6,Block,207,Valencia,1,Regular Play,223,Málaga,,,['b33fc8ce-8407-4656-b600-4b159b903e13'],,"[20.1, 44.0]",16723.0,Egor Filipenko,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.09899999999999
f8e92145-5a67-4887-afe4-4a9acfcd9b7f,1893,2,00:01:55.554,46,55,115,0.0,23,Goal Keeper,207,Valencia,1,Regular Play,223,Málaga,,,['b33fc8ce-8407-4656-b600-4b159b903e13'],,"[2.2, 41.5]",26103.0,Idriss Carlos Kameni,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2.2, 41.5]",44.0,Set,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.554
58ac4095-96c8-4431-a743-588f95642b44,1894,2,00:01:56.956,46,56,115,0.0,2,Ball Recovery,207,Valencia,1,Regular Play,223,Málaga,,,,,"[4.7, 42.1]",26103.0,Idriss Carlos Kameni,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.956
906f10ae-eb66-4de3-9ff1-e2c98ab50564,1895,2,00:02:12.516,47,12,115,1.432742,30,Pass,207,Valencia,1,Regular Play,223,Málaga,,,['50ec25d0-853b-4c3c-8744-4c87ee134e70'],True,"[11.8, 50.0]",26103.0,Idriss Carlos Kameni,1.0,Goalkeeper,6740.0,Gonzalo Castro Irizábal,60.7168,0.28893274,3.0,High Pass,"[70.0, 67.3]",68.0,Drop Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.516
cd6d5038-eb92-445d-9d12-be3e07a44e19,1896,2,00:02:13.689,47,13,115,0.323882,17,Pressure,207,Valencia,1,Regular Play,207,Valencia,,,"['50ec25d0-853b-4c3c-8744-4c87ee134e70', '770a1b17-218d-45c1-8f00-13a3c1faf965']",,"[48.6, 11.5]",27482.0,Aderllan Leandro de Jesus Santos,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.689
50ec25d0-853b-4c3c-8744-4c87ee134e70,1897,2,00:02:13.949,47,13,115,,42,Ball Receipt*,207,Valencia,1,Regular Play,223,Málaga,,,"['906f10ae-eb66-4de3-9ff1-e2c98ab50564', 'cd6d5038-eb92-445d-9d12-be3e07a44e19']",,"[70.0, 67.3]",6740.0,Gonzalo Castro Irizábal,16.0,Left Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.949
770a1b17-218d-45c1-8f00-13a3c1faf965,1898,2,00:02:13.949,47,13,115,0.149736,43,Carry,207,Valencia,1,Regular Play,223,Málaga,,,"['50ec25d0-853b-4c3c-8744-4c87ee134e70', '9e73ac03-09cd-45a0-997d-71ff96c30289', 'cd6d5038-eb92-445d-9d12-be3e07a44e19']",,"[70.0, 67.3]",6740.0,Gonzalo Castro Irizábal,16.0,Left Midfield,,,,,,,,,,,,True,"[66.1, 64.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.949
9e73ac03-09cd-45a0-997d-71ff96c30289,1899,2,00:02:14.098,47,14,115,0.0,38,Miscontrol,207,Valencia,1,Regular Play,223,Málaga,,,,,"[66.1, 64.6]",6740.0,Gonzalo Castro Irizábal,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.098
ed4da62e-0d58-40fb-bd0d-8f44ae643802,1900,2,00:02:14.586,47,14,115,0.0,2,Ball Recovery,207,Valencia,1,Regular Play,207,Valencia,,,,,"[52.3, 12.1]",6751.0,Javier Fuego Martínez,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.586
fc752122-5aa2-4900-86d6-43a674445e37,1901,2,00:02:14.586,47,14,115,1.11282,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['8827595f-8465-48a6-886c-7007d1f3c5ba', 'd9e69171-97ef-4bfb-abf3-b656cd2713c9', 'ed4da62e-0d58-40fb-bd0d-8f44ae643802']",,"[52.3, 12.1]",6751.0,Javier Fuego Martínez,10.0,Center Defensive Midfield,,,,,,,,,,,,True,"[55.2, 8.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.586
8827595f-8465-48a6-886c-7007d1f3c5ba,1902,2,00:02:14.619,47,14,115,0.569904,17,Pressure,207,Valencia,1,Regular Play,223,Málaga,,,['fc752122-5aa2-4900-86d6-43a674445e37'],,"[66.6, 69.5]",6740.0,Gonzalo Castro Irizábal,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.619
0e77f0ff-ce1b-4006-a4ef-c5106717ef91,1903,2,00:02:15.699,47,15,115,0.0,22,Foul Committed,207,Valencia,1,Regular Play,223,Málaga,,,['d9e69171-97ef-4bfb-abf3-b656cd2713c9'],,"[64.9, 72.0]",6740.0,Gonzalo Castro Irizábal,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.699
d9e69171-97ef-4bfb-abf3-b656cd2713c9,1904,2,00:02:15.699,47,15,115,0.0,21,Foul Won,207,Valencia,1,Regular Play,207,Valencia,,,['0e77f0ff-ce1b-4006-a4ef-c5106717ef91'],,"[55.2, 8.1]",6751.0,Javier Fuego Martínez,10.0,Center Defensive Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.699
856cfb64-a11b-4487-9ec0-6f02dca6765a,1905,2,00:02:43.431,47,43,116,2.023983,30,Pass,207,Valencia,3,From Free Kick,207,Valencia,,,['9817b482-d197-4eb6-be4a-2cf35ccd0861'],True,"[55.2, 8.9]",6751.0,Javier Fuego Martínez,10.0,Center Defensive Midfield,6595.0,Daniel Parejo Muñoz,23.300858,1.5793798,1.0,Ground Pass,"[55.0, 32.2]",38.0,Left Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.43099999999998
458ac2a7-389a-4325-a69a-d73f27dd7dbd,1906,2,00:02:45.289,47,45,116,0.735383,17,Pressure,207,Valencia,3,From Free Kick,223,Málaga,,,"['9817b482-d197-4eb6-be4a-2cf35ccd0861', 'c49120de-e7f1-4bf6-a437-e98457be4349']",,"[65.3, 47.4]",6580.0,José Luis García del Pozo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.289
9817b482-d197-4eb6-be4a-2cf35ccd0861,1907,2,00:02:45.455,47,45,116,,42,Ball Receipt*,207,Valencia,3,From Free Kick,207,Valencia,,,"['458ac2a7-389a-4325-a69a-d73f27dd7dbd', '856cfb64-a11b-4487-9ec0-6f02dca6765a']",,"[55.0, 32.2]",6595.0,Daniel Parejo Muñoz,13.0,Right Center Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.45499999999998
c49120de-e7f1-4bf6-a437-e98457be4349,1908,2,00:02:45.455,47,45,116,0.618766,43,Carry,207,Valencia,3,From Free Kick,207,Valencia,,,"['458ac2a7-389a-4325-a69a-d73f27dd7dbd', '48ce963b-c2b5-49a4-9373-b956ea92a7e4', '9817b482-d197-4eb6-be4a-2cf35ccd0861']",,"[55.0, 32.2]",6595.0,Daniel Parejo Muñoz,13.0,Right Center Midfield,,,,,,,,,,,,True,"[54.0, 32.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.45499999999998
48ce963b-c2b5-49a4-9373-b956ea92a7e4,1909,2,00:02:46.073,47,46,116,0.0,3,Dispossessed,207,Valencia,3,From Free Kick,207,Valencia,,,['74ce6677-5696-4d99-b738-95b154944485'],,"[54.0, 32.9]",6595.0,Daniel Parejo Muñoz,13.0,Right Center Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.073
74ce6677-5696-4d99-b738-95b154944485,1910,2,00:02:46.073,47,46,117,0.0,4,Duel,223,Málaga,1,Regular Play,223,Málaga,,,['48ce963b-c2b5-49a4-9373-b956ea92a7e4'],,"[66.1, 47.2]",6580.0,José Luis García del Pozo,11.0,Left Defensive Midfield,,,,,,,,,,,,True,,,,,,,True,,,,,,4.0,Won,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.073
daa49f64-c278-46be-af78-68b95c950d1a,1911,2,00:02:46.073,47,46,117,2.106421,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['0c804438-8870-463b-a57d-5e0da4224ab1', '74ce6677-5696-4d99-b738-95b154944485', '78fc5980-683b-4dbe-8331-f844db5d21f4']",,"[66.1, 47.2]",6580.0,José Luis García del Pozo,11.0,Left Defensive Midfield,,,,,,,,,,,,True,"[62.3, 58.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.073
0c804438-8870-463b-a57d-5e0da4224ab1,1912,2,00:02:47.129,47,47,117,0.603986,17,Pressure,223,Málaga,1,Regular Play,207,Valencia,,,['daa49f64-c278-46be-af78-68b95c950d1a'],,"[58.2, 25.2]",6751.0,Javier Fuego Martínez,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.129
78fc5980-683b-4dbe-8331-f844db5d21f4,1913,2,00:02:48.180,47,48,117,0.0,3,Dispossessed,223,Málaga,1,Regular Play,223,Málaga,,,['b01ea817-9a65-44a9-bece-674b8eba3a8d'],,"[62.3, 58.6]",6580.0,José Luis García del Pozo,11.0,Left Defensive Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.18
b01ea817-9a65-44a9-bece-674b8eba3a8d,1914,2,00:02:48.180,47,48,117,0.0,4,Duel,223,Málaga,1,Regular Play,207,Valencia,,,['78fc5980-683b-4dbe-8331-f844db5d21f4'],,"[57.8, 21.5]",6751.0,Javier Fuego Martínez,10.0,Center Defensive Midfield,,,,,,,,,,,,True,,,,,,,True,,,,,,13.0,Lost In Play,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.18
1f10ac6b-9823-44a9-aa59-87146bd89cf5,1915,2,00:02:49.537,47,49,117,1.488634,17,Pressure,223,Málaga,1,Regular Play,207,Valencia,,,"['2c771c92-a85a-4153-b440-95a2d19766ed', 'bd98e50a-3c03-4cab-8e5a-93c402b5dbc7']",,"[58.5, 14.1]",6751.0,Javier Fuego Martínez,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.537
2c771c92-a85a-4153-b440-95a2d19766ed,1916,2,00:02:50.188,47,50,117,0.0,2,Ball Recovery,223,Málaga,1,Regular Play,223,Málaga,,,['1f10ac6b-9823-44a9-aa59-87146bd89cf5'],,"[59.9, 67.1]",6563.0,Juan Pablo Añor Acosta,12.0,Right Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.188
bd98e50a-3c03-4cab-8e5a-93c402b5dbc7,1917,2,00:02:50.188,47,50,117,0.919999,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['1f10ac6b-9823-44a9-aa59-87146bd89cf5', '2c771c92-a85a-4153-b440-95a2d19766ed', '4136d1af-4a90-4012-8c45-a0211d7ae04a']",,"[59.9, 67.1]",6563.0,Juan Pablo Añor Acosta,12.0,Right Midfield,,,,,,,,,,,,True,"[58.4, 70.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.188
