id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_aerial_won,counterpress,out,clearance_left_foot,pass_aerial_won,clearance_right_foot,interception_outcome_id,interception_outcome_name,off_camera,foul_won_defensive,duel_outcome_id,duel_outcome_name,pass_cross,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,ball_recovery_recovery_failure,foul_committed_card_id,foul_committed_card_name,miscontrol_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_aerial_won,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,pass_goal_assist,goalkeeper_technique_id,goalkeeper_technique_name,dribble_outcome_id,dribble_outcome_name,pass_deflected,goalkeeper_body_part_id,goalkeeper_body_part_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_advantage,foul_won_advantage,injury_stoppage_in_chain,shot_one_on_one,pass_inswinging,pass_technique_id,pass_technique_name,pass_miscommunication,foul_committed_type_id,foul_committed_type_name,shot_deflected,shot_saved_to_post,shot_first_time,block_deflection,goalkeeper_shot_saved_to_post,shot_open_goal,dribble_overrun,bad_behaviour_card_id,bad_behaviour_card_name,pass_outswinging,pass_through_ball,clearance_other,pass_cut_back,foul_committed_offensive,timestamp_seconds
94855962-5b6f-40c6-8844-bfdbb38d673a,1392,1,00:36:50.786,36,50,85,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['6328f1cc-7097-4796-b1fb-e80399496723'],"[34.7, 42.6]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2210.786
53a27042-8d4d-4689-89a0-c77fb017290b,1393,1,00:36:50.786,36,50,85,1.599999,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['722f867f-0317-4d5e-933b-2165e891400b', '94855962-5b6f-40c6-8844-bfdbb38d673a']","[34.7, 42.6]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,9.0,Right Defensive Midfield,,,,,,,,,,,,"[34.5, 39.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2210.786
722f867f-0317-4d5e-933b-2165e891400b,1394,1,00:36:52.386,36,52,85,1.6,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['72d1fcc6-c707-4fc8-8b72-8ddfa12cc4e6'],"[34.5, 39.7]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,9.0,Right Defensive Midfield,10476.0,Timothée Kolodziejczak,20.497805,-1.2737321,1.0,Ground Pass,"[40.5, 20.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2212.386
72d1fcc6-c707-4fc8-8b72-8ddfa12cc4e6,1395,1,00:36:53.986,36,53,85,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['722f867f-0317-4d5e-933b-2165e891400b'],"[40.5, 20.1]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2213.986
c3664441-ee8a-4cf4-b489-96c30f4b379b,1396,1,00:36:53.986,36,53,85,1.12,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['23496e35-2220-40ec-90f2-684dcc94e546', '72d1fcc6-c707-4fc8-8b72-8ddfa12cc4e6']","[40.5, 20.1]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,"[41.0, 14.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2213.986
23496e35-2220-40ec-90f2-684dcc94e546,1397,1,00:36:55.106,36,55,85,1.782972,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,"['ae78a937-b6a0-481f-ba78-8dd9125a5d4f', 'c6c494be-ce9a-4cfa-9958-521c354d7468']","[41.0, 14.8]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,3486.0,Fernando Llorente Torres,33.74285,0.05040238,2.0,Low Pass,"[74.7, 16.5]",,,38.0,Left Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2215.106
ae78a937-b6a0-481f-ba78-8dd9125a5d4f,1398,1,00:36:56.889,36,56,85,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['23496e35-2220-40ec-90f2-684dcc94e546'],"[73.6, 12.6]",3486.0,Fernando Llorente Torres,22.0,Right Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2216.889
c6c494be-ce9a-4cfa-9958-521c354d7468,1399,1,00:36:56.889,36,56,86,2.128578,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,"['23496e35-2220-40ec-90f2-684dcc94e546', '4bfc2f0b-99aa-4fbe-b35c-d1e95c88c86a']","[45.4, 63.6]",25824.0,Ángel Trujillo Canorea,3.0,Right Center Back,27250.0,Nabil Ghilas,26.318815,-0.19888587,3.0,High Pass,"[71.2, 58.4]",64.0,Interception,38.0,Left Foot,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2216.889
792a5fcb-269f-4f34-a4d3-4ef07fbc00b0,1400,1,00:36:58.587,36,58,86,0.434829,17,Pressure,221,Levante UD,1,Regular Play,213,Sevilla,,,"['284b5109-77f6-4641-ab14-777a131f063d', '4bfc2f0b-99aa-4fbe-b35c-d1e95c88c86a', 'b32d2afe-a888-447f-9489-a7a13eee310d']","[48.4, 19.5]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2218.587
4bfc2f0b-99aa-4fbe-b35c-d1e95c88c86a,1401,1,00:36:59.018,36,59,86,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,"['792a5fcb-269f-4f34-a4d3-4ef07fbc00b0', 'c6c494be-ce9a-4cfa-9958-521c354d7468']","[71.2, 58.4]",27250.0,Nabil Ghilas,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2219.018
284b5109-77f6-4641-ab14-777a131f063d,1402,1,00:36:59.018,36,59,86,0.001750001,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['4bfc2f0b-99aa-4fbe-b35c-d1e95c88c86a', '792a5fcb-269f-4f34-a4d3-4ef07fbc00b0', 'b32d2afe-a888-447f-9489-a7a13eee310d']","[71.2, 58.4]",27250.0,Nabil Ghilas,22.0,Right Center Forward,,,,,,,,,,,,"[71.9, 58.4]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2219.018
b32d2afe-a888-447f-9489-a7a13eee310d,1403,1,00:36:59.020,36,59,86,0.081656,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,"['64c0a69e-defe-4ff0-90cd-3f17d4d6ce6b', '792a5fcb-269f-4f34-a4d3-4ef07fbc00b0', 'ee93a93f-d0bc-479a-bac9-ea4fd8c50246']","[71.9, 58.4]",27250.0,Nabil Ghilas,22.0,Right Center Forward,24149.0,José Antonio García Rabasco,2.1470912,2.0552742,2.0,Low Pass,"[70.9, 60.3]",,,40.0,Right Foot,,,9.0,Incomplete,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2219.02
64c0a69e-defe-4ff0-90cd-3f17d4d6ce6b,1404,1,00:36:59.101,36,59,86,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['b32d2afe-a888-447f-9489-a7a13eee310d'],"[65.5, 64.4]",24149.0,José Antonio García Rabasco,15.0,Left Center Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2219.101
ee93a93f-d0bc-479a-bac9-ea4fd8c50246,1405,1,00:36:59.101,36,59,86,0.0,6,Block,221,Levante UD,1,Regular Play,213,Sevilla,,,['b32d2afe-a888-447f-9489-a7a13eee310d'],"[49.2, 19.8]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2219.101
ff1bd6d1-af41-4bd3-b435-3bda99a76296,1406,1,00:37:00.459,37,0,86,0.0,2,Ball Recovery,221,Levante UD,1,Regular Play,221,Levante UD,,,,"[62.5, 58.2]",23970.0,José María Martín-Bejarano Serrano,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2220.459
d3601f42-129d-47e9-b458-3863510e9283,1407,1,00:37:00.459,37,0,86,0.638134,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['4b4eb8da-b274-45a9-ad0b-fa84dd913522', 'ff1bd6d1-af41-4bd3-b435-3bda99a76296']","[62.5, 58.2]",23970.0,José María Martín-Bejarano Serrano,10.0,Center Defensive Midfield,,,,,,,,,,,,"[63.7, 60.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2220.459
4b4eb8da-b274-45a9-ad0b-fa84dd913522,1408,1,00:37:01.097,37,1,86,1.484516,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,['f5c787dd-8389-4324-abe4-52cde4a658e5'],"[63.7, 60.3]",23970.0,José María Martín-Bejarano Serrano,10.0,Center Defensive Midfield,6668.0,José Luis Morales Nogales,16.794344,1.1604316,1.0,Ground Pass,"[70.4, 75.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2221.097
f5c787dd-8389-4324-abe4-52cde4a658e5,1409,1,00:37:02.581,37,2,86,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['4b4eb8da-b274-45a9-ad0b-fa84dd913522'],"[70.4, 75.7]",6668.0,José Luis Morales Nogales,7.0,Right Wing Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2222.581
d6992e48-a141-4157-a2d0-8a260a50b090,1410,1,00:37:02.581,37,2,86,4.365356,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['a76d04e8-05a3-4f90-87a8-1e83f5b08910', 'da3e191d-9352-456a-80dd-742a085fc39f', 'f5c787dd-8389-4324-abe4-52cde4a658e5']","[70.4, 75.7]",6668.0,José Luis Morales Nogales,7.0,Right Wing Back,,,,,,,,,,,,"[109.2, 74.6]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2222.581
da3e191d-9352-456a-80dd-742a085fc39f,1411,1,00:37:05.175,37,5,86,1.712792,17,Pressure,221,Levante UD,1,Regular Play,213,Sevilla,,,['d6992e48-a141-4157-a2d0-8a260a50b090'],"[27.5, 5.2]",8523.0,Yevhen Konoplyanka,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2225.175
883b6ad1-50da-400e-9822-fc33d70b021b,1412,1,00:37:06.088,37,6,86,0.818637,17,Pressure,221,Levante UD,1,Regular Play,213,Sevilla,,,,"[20.7, 6.1]",27483.0,Benoît Trémoulinas,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2226.088
a76d04e8-05a3-4f90-87a8-1e83f5b08910,1413,1,00:37:06.947,37,6,86,0.0,14,Dribble,221,Levante UD,1,Regular Play,221,Levante UD,,,['e4db3cd8-9af5-4b66-98d9-7a494bff7971'],"[109.2, 74.6]",6668.0,José Luis Morales Nogales,7.0,Right Wing Back,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2226.947
e4db3cd8-9af5-4b66-98d9-7a494bff7971,1414,1,00:37:06.947,37,6,86,0.0,4,Duel,221,Levante UD,1,Regular Play,213,Sevilla,,,['a76d04e8-05a3-4f90-87a8-1e83f5b08910'],"[10.9, 5.5]",27483.0,Benoît Trémoulinas,6.0,Left Back,,,,,,,,,,,,,,,,,,True,11.0,Tackle,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2226.947
500b11a2-191e-4ec2-8b8b-a6f877af11c0,1415,1,00:37:21.231,37,21,87,1.102723,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['85fe8973-0c25-4605-9afd-a0ff848bd443'],"[104.6, 80.0]",24149.0,José Antonio García Rabasco,15.0,Left Center Midfield,27250.0,Nabil Ghilas,12.509996,-1.5308176,2.0,Low Pass,"[105.1, 67.5]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2241.231
f9e35ce8-e90a-4e75-88ed-8634fca6ce43,1416,1,00:37:21.746,37,21,87,1.861174,17,Pressure,221,Levante UD,4,From Throw In,213,Sevilla,,,"['85fe8973-0c25-4605-9afd-a0ff848bd443', '9cf0b44c-ed0e-4724-a68e-1b7a5efb6cee']","[15.0, 15.1]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2241.746
85fe8973-0c25-4605-9afd-a0ff848bd443,1417,1,00:37:22.334,37,22,87,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,"['500b11a2-191e-4ec2-8b8b-a6f877af11c0', 'f9e35ce8-e90a-4e75-88ed-8634fca6ce43']","[105.1, 67.5]",27250.0,Nabil Ghilas,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2242.334
9cf0b44c-ed0e-4724-a68e-1b7a5efb6cee,1418,1,00:37:22.334,37,22,87,1.352741,43,Carry,221,Levante UD,4,From Throw In,221,Levante UD,,,"['85fe8973-0c25-4605-9afd-a0ff848bd443', 'e9eb28d4-3c75-4838-ae2f-10d45d7095f2', 'f9e35ce8-e90a-4e75-88ed-8634fca6ce43']","[105.1, 67.5]",27250.0,Nabil Ghilas,22.0,Right Center Forward,,,,,,,,,,,,"[105.1, 68.6]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2242.334
e9eb28d4-3c75-4838-ae2f-10d45d7095f2,1419,1,00:37:23.686,37,23,87,0.585451,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['7a3011a7-2688-48e3-a18d-545871ca6921'],"[105.1, 68.6]",27250.0,Nabil Ghilas,22.0,Right Center Forward,24149.0,José Antonio García Rabasco,8.741854,2.1937053,1.0,Ground Pass,"[100.0, 75.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2243.686
7a3011a7-2688-48e3-a18d-545871ca6921,1420,1,00:37:24.272,37,24,87,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['e9eb28d4-3c75-4838-ae2f-10d45d7095f2'],"[100.0, 75.7]",24149.0,José Antonio García Rabasco,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2244.272
6a035402-93b9-4038-ad65-ebb8b60579ab,1421,1,00:37:24.272,37,24,87,1.069892,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['02427913-d57c-4f1f-bd8f-5e016ac4a28b'],"[100.0, 75.6]",24149.0,José Antonio García Rabasco,15.0,Left Center Midfield,6668.0,José Luis Morales Nogales,13.038404,-3.0648208,1.0,Ground Pass,"[87.0, 74.6]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2244.272
02427913-d57c-4f1f-bd8f-5e016ac4a28b,1422,1,00:37:25.342,37,25,87,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['6a035402-93b9-4038-ad65-ebb8b60579ab'],"[87.0, 74.6]",6668.0,José Luis Morales Nogales,7.0,Right Wing Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2245.342
d20730a2-8525-42a9-81b4-131d215e5716,1423,1,00:37:25.342,37,25,87,0.17806,43,Carry,221,Levante UD,4,From Throw In,221,Levante UD,,,"['02427913-d57c-4f1f-bd8f-5e016ac4a28b', 'ebcd7ea0-0313-4e3a-9100-45c40efce22d']","[87.0, 74.6]",6668.0,José Luis Morales Nogales,7.0,Right Wing Back,,,,,,,,,,,,"[87.0, 74.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2245.342
ebcd7ea0-0313-4e3a-9100-45c40efce22d,1424,1,00:37:25.520,37,25,87,0.0,38,Miscontrol,221,Levante UD,4,From Throw In,221,Levante UD,,,,"[87.0, 74.3]",6668.0,José Luis Morales Nogales,7.0,Right Wing Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2245.52
71b1f33d-e3f3-4464-a30d-d70101d7032d,1425,1,00:37:26.648,37,26,88,0.884073,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['84481198-0a4a-417b-86eb-781742ab0ff7'],"[38.5, 14.9]",3486.0,Fernando Llorente Torres,22.0,Right Center Forward,8523.0,Yevhen Konoplyanka,8.364807,-2.656558,1.0,Ground Pass,"[31.1, 11.0]",66.0,Recovery,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2246.648
84481198-0a4a-417b-86eb-781742ab0ff7,1426,1,00:37:27.532,37,27,88,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['71b1f33d-e3f3-4464-a30d-d70101d7032d'],"[31.1, 11.0]",8523.0,Yevhen Konoplyanka,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2247.532
ed62c850-6a06-4d93-a2ad-aee107410845,1427,1,00:37:27.532,37,27,88,1.92887,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['5847b8b5-0ce0-4e08-ab81-d7d617b769e4', '65a64c23-38f9-4b8a-a119-dd1b8c3f574c', '84481198-0a4a-417b-86eb-781742ab0ff7']","[31.1, 11.0]",8523.0,Yevhen Konoplyanka,16.0,Left Midfield,,,,,,,,,,,,"[39.3, 7.7]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2247.532
65a64c23-38f9-4b8a-a119-dd1b8c3f574c,1428,1,00:37:27.613,37,27,88,1.764032,17,Pressure,213,Sevilla,1,Regular Play,221,Levante UD,,,['ed62c850-6a06-4d93-a2ad-aee107410845'],"[92.0, 69.4]",24149.0,José Antonio García Rabasco,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2247.613
5847b8b5-0ce0-4e08-ab81-d7d617b769e4,1429,1,00:37:29.461,37,29,88,0.661964,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['0c79408b-b5fd-49f9-94b3-f46981ee8ce4'],"[39.3, 7.7]",8523.0,Yevhen Konoplyanka,16.0,Left Midfield,3486.0,Fernando Llorente Torres,7.156815,0.268703,1.0,Ground Pass,"[46.2, 9.6]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2249.461
0c79408b-b5fd-49f9-94b3-f46981ee8ce4,1430,1,00:37:30.122,37,30,88,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['5847b8b5-0ce0-4e08-ab81-d7d617b769e4'],"[46.2, 9.6]",3486.0,Fernando Llorente Torres,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2250.122
1baacff2-eb1d-4e8d-a1d5-f2c7c4828c91,1431,1,00:37:30.122,37,30,88,0.0,38,Miscontrol,213,Sevilla,1,Regular Play,213,Sevilla,,,,"[44.3, 12.1]",3486.0,Fernando Llorente Torres,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2250.122
3464a216-f8f6-4fc6-9d75-c7dd199be8b3,1432,1,00:37:30.802,37,30,89,0.0,2,Ball Recovery,221,Levante UD,1,Regular Play,221,Levante UD,,,,"[68.7, 72.1]",25824.0,Ángel Trujillo Canorea,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2250.802
fe8d79bc-8f67-465e-a441-2c6bcdd125f2,1433,1,00:37:30.802,37,30,89,0.487684,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['3464a216-f8f6-4fc6-9d75-c7dd199be8b3', '78de83d4-34e4-4253-91fa-bfa847af851e', 'abe04857-dc58-40b5-acd1-4a2f4f82e6ae']","[68.7, 72.1]",25824.0,Ángel Trujillo Canorea,3.0,Right Center Back,,,,,,,,,,,,"[68.5, 72.9]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2250.802
abe04857-dc58-40b5-acd1-4a2f4f82e6ae,1434,1,00:37:31.047,37,31,89,0.326591,17,Pressure,221,Levante UD,1,Regular Play,213,Sevilla,,,"['78de83d4-34e4-4253-91fa-bfa847af851e', 'fe8d79bc-8f67-465e-a441-2c6bcdd125f2']","[49.4, 10.4]",3486.0,Fernando Llorente Torres,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2251.047
78de83d4-34e4-4253-91fa-bfa847af851e,1435,1,00:37:31.290,37,31,89,0.209226,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,"['24b89dc7-9dea-4a8e-bf88-8b0af8f5bef8', 'abe04857-dc58-40b5-acd1-4a2f4f82e6ae']","[68.5, 72.9]",25824.0,Ángel Trujillo Canorea,3.0,Right Center Back,23970.0,José María Martín-Bejarano Serrano,3.3837848,-0.33109608,2.0,Low Pass,"[71.7, 71.8]",,,40.0,Right Foot,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2251.29
