id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_aerial_won,pass_outcome_id,pass_outcome_name,duel_type_id,duel_type_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,ball_recovery_recovery_failure,counterpress,clearance_left_foot,off_camera,ball_receipt_outcome_id,ball_receipt_outcome_name,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,interception_outcome_id,interception_outcome_name,pass_switch,pass_cross,out,pass_assisted_shot_id,pass_goal_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,shot_first_time,goalkeeper_end_location,shot_open_goal,foul_won_defensive,pass_miscommunication,miscontrol_aerial_won,bad_behaviour_card_id,bad_behaviour_card_name,clearance_right_foot,pass_technique_id,pass_technique_name,pass_through_ball,shot_one_on_one,goalkeeper_body_part_id,goalkeeper_body_part_name,foul_committed_advantage,foul_won_advantage,pass_shot_assist,dribble_nutmeg,pass_outswinging,foul_committed_card_id,foul_committed_card_name,dribble_overrun,block_offensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_type_id,foul_committed_type_name,pass_cut_back,pass_inswinging,shot_aerial_won,foul_committed_offensive,pass_straight,timestamp_seconds
6dab1da3-eb8d-40c1-8c1d-535429f84fbf,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,221,Levante UD,1,Regular Play,221,Levante UD,433.0,"[{'player': {'id': 6730, 'name': 'Rubén Iván Martínez Andrade'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6787, 'name': 'Pedro López Muñoz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 19}, {'player': {'id': 26012, 'name': 'David Navarro Pedrós'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 6647, 'name': 'Zouhair Feddal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 24}, {'player': {'id': 6784, 'name': 'Antonio García Aranda'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 27122, 'name': 'Simão Mate'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 24149, 'name': 'José Antonio García Rabasco'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 7}, {'player': {'id': 6659, 'name': 'Víctor Camarasa Ferrando'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 6668, 'name': 'José Luis Morales Nogales'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 23943, 'name': 'Rubén García Santos'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 10}, {'player': {'id': 25134, 'name': 'Deyverson Brum Silva Acosta'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 20}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
c7252a27-593a-44e5-bc4a-39c80e94ca5d,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,221,Levante UD,1,Regular Play,218,Real Betis,4231.0,"[{'player': {'id': 6654, 'name': 'Antonio Adán Garrido'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 11634, 'name': 'Cristiano Piccini'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 12}, {'player': {'id': 6872, 'name': 'Bruno González Cabrera'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 27349, 'name': 'Heiko Westermann'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 17}, {'player': {'id': 24132, 'name': 'Francisco Miguel Varela Martín'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 33}, {'player': {'id': 27346, 'name': 'Petros Matheus dos Santos Araújo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 25}, {'player': {'id': 5671, 'name': ""Alfred John Momar N''Diaye""}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 6651, 'name': 'Joaquín Sánchez Rodríguez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 7}, {'player': {'id': 6697, 'name': 'Daniel Ceballos Fernández'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 10}, {'player': {'id': 26723, 'name': 'Álvaro Cejudo Carmona'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 16}, {'player': {'id': 6832, 'name': 'Rubén Castro Martín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 24}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
170c61e9-710b-4757-92d5-ef5b2213246c,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,221,Levante UD,1,Regular Play,218,Real Betis,,,['f79daece-1b7d-4c6b-8639-7fe37fca1dd4'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
f79daece-1b7d-4c6b-8639-7fe37fca1dd4,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,221,Levante UD,1,Regular Play,221,Levante UD,,,['170c61e9-710b-4757-92d5-ef5b2213246c'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
b8f9fa11-01ee-4cd5-a482-3f3a4f4ff0c1,5,1,00:00:00.328,0,0,2,0.445406,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,['4ea6f128-5298-4803-825e-b49701e02e85'],"[61.0, 40.1]",6832.0,Rubén Castro Martín,23.0,Center Forward,6697.0,Daniel Ceballos Fernández,2.4041631,2.3561945,1.0,Ground Pass,"[59.3, 41.8]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.328
4ea6f128-5298-4803-825e-b49701e02e85,6,1,00:00:00.773,0,0,2,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,['b8f9fa11-01ee-4cd5-a482-3f3a4f4ff0c1'],"[59.3, 41.8]",6697.0,Daniel Ceballos Fernández,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.773
d6103f3d-b72d-40c5-9d76-0eb99d28527f,7,1,00:00:00.773,0,0,2,0.757757,43,Carry,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['4ea6f128-5298-4803-825e-b49701e02e85', 'bc51337e-6ef9-4c82-b47a-a0cc7b104c87']","[59.3, 41.8]",6697.0,Daniel Ceballos Fernández,19.0,Center Attacking Midfield,,,,,,,,,,,,"[59.3, 41.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.773
bc51337e-6ef9-4c82-b47a-a0cc7b104c87,8,1,00:00:01.531,0,1,2,2.260847,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,['8dabed57-c37a-444c-b540-03f39344c4ec'],"[59.3, 41.8]",6697.0,Daniel Ceballos Fernández,19.0,Center Attacking Midfield,27349.0,Heiko Westermann,28.827244,-2.783634,1.0,Ground Pass,"[32.3, 31.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.531
8dabed57-c37a-444c-b540-03f39344c4ec,9,1,00:00:03.792,0,3,2,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,['bc51337e-6ef9-4c82-b47a-a0cc7b104c87'],"[32.3, 31.7]",27349.0,Heiko Westermann,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.792
b8835e76-e549-4f42-8a78-0af23275b340,10,1,00:00:03.792,0,3,2,1.327083,43,Carry,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['86e1c781-97dd-4cce-8d8b-b409f7b39157', '8b71e604-014a-4f7e-a3e3-3e4a3ba46814', '8dabed57-c37a-444c-b540-03f39344c4ec']","[32.3, 31.7]",27349.0,Heiko Westermann,5.0,Left Center Back,,,,,,,,,,,,"[32.5, 31.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.792
86e1c781-97dd-4cce-8d8b-b409f7b39157,11,1,00:00:04.958,0,4,2,0.183375,17,Pressure,218,Real Betis,9,From Kick Off,221,Levante UD,,,"['8b71e604-014a-4f7e-a3e3-3e4a3ba46814', 'b8835e76-e549-4f42-8a78-0af23275b340']","[84.1, 45.4]",25134.0,Deyverson Brum Silva Acosta,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.958
8b71e604-014a-4f7e-a3e3-3e4a3ba46814,12,1,00:00:05.119,0,5,2,3.253904,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['86e1c781-97dd-4cce-8d8b-b409f7b39157', '8d202caf-661d-4f24-90b6-4c00b2bcd41e']","[32.5, 31.7]",27349.0,Heiko Westermann,5.0,Left Center Back,6697.0,Daniel Ceballos Fernández,63.15853,0.4069708,3.0,High Pass,"[90.5, 56.7]",38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.119
8d202caf-661d-4f24-90b6-4c00b2bcd41e,13,1,00:00:08.373,0,8,2,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,['8b71e604-014a-4f7e-a3e3-3e4a3ba46814'],"[90.5, 56.7]",6697.0,Daniel Ceballos Fernández,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.373
f7fee844-9c99-40ab-9f5b-01c694de5e28,14,1,00:00:08.395,0,8,2,2.752291,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['751c921c-9fa4-4df4-9191-842b422c5335', 'fa032fba-f67b-421d-8214-591d0eed5f28']","[90.5, 56.7]",6697.0,Daniel Ceballos Fernández,19.0,Center Attacking Midfield,,,19.675873,-0.7422595,3.0,High Pass,"[105.0, 43.4]",,,,,,True,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.395
751c921c-9fa4-4df4-9191-842b422c5335,15,1,00:00:08.395,0,8,2,0.0,4,Duel,218,Real Betis,9,From Kick Off,221,Levante UD,,,['f7fee844-9c99-40ab-9f5b-01c694de5e28'],"[29.6, 23.4]",6647.0,Zouhair Feddal,5.0,Left Center Back,,,,,,,,,,,,,True,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.395
fa032fba-f67b-421d-8214-591d0eed5f28,16,1,00:00:11.148,0,11,3,0.0,23,Goal Keeper,221,Levante UD,8,From Keeper,221,Levante UD,,,['f7fee844-9c99-40ab-9f5b-01c694de5e28'],"[15.1, 36.7]",6730.0,Rubén Iván Martínez Andrade,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,27.0,Keeper Sweeper,47.0,Claim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.148
341abb65-b4b2-468e-8330-cc1ede83c171,17,1,00:00:11.148,0,11,3,8.917711,43,Carry,221,Levante UD,8,From Keeper,221,Levante UD,,,"['cf52d6e0-8953-42d4-ab57-5874ea344122', 'fa032fba-f67b-421d-8214-591d0eed5f28']","[15.1, 36.7]",6730.0,Rubén Iván Martínez Andrade,1.0,Goalkeeper,,,,,,,,,,,,"[16.4, 38.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.148
cf52d6e0-8953-42d4-ab57-5874ea344122,18,1,00:00:20.065,0,20,3,3.600472,30,Pass,221,Levante UD,8,From Keeper,221,Levante UD,,,['e1dfeecb-ba7a-46ff-a583-5887c04e630a'],"[16.4, 38.6]",6730.0,Rubén Iván Martínez Andrade,1.0,Goalkeeper,,,57.927025,-0.1472681,3.0,High Pass,"[73.7, 30.1]",68.0,Drop Kick,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.065
1e2967a3-3e82-49ed-9ab0-247297c2de23,19,1,00:00:23.666,0,23,3,0.0,4,Duel,221,Levante UD,8,From Keeper,221,Levante UD,,,['e1dfeecb-ba7a-46ff-a583-5887c04e630a'],"[73.7, 30.1]",25134.0,Deyverson Brum Silva Acosta,23.0,Center Forward,,,,,,,,,,,,,True,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.666
e1dfeecb-ba7a-46ff-a583-5887c04e630a,20,1,00:00:23.666,0,23,3,0.0,9,Clearance,221,Levante UD,8,From Keeper,218,Real Betis,,,"['1e2967a3-3e82-49ed-9ab0-247297c2de23', 'cf52d6e0-8953-42d4-ab57-5874ea344122']","[46.4, 50.0]",6872.0,Bruno González Cabrera,3.0,Right Center Back,,,,,,,,,,,,,True,,,,,,,,,,True,37.0,Head,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.666
e8d36bb8-baec-4543-8d18-9189fefaa807,21,1,00:00:25.695,0,25,3,0.0,2,Ball Recovery,221,Levante UD,8,From Keeper,221,Levante UD,,,,"[70.2, 12.9]",23943.0,Rubén García Santos,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.695
8d048f1e-9b61-400f-9d1a-b13926b13c08,22,1,00:00:25.736,0,25,3,0.0,6,Block,221,Levante UD,8,From Keeper,218,Real Betis,,,,"[52.0, 69.9]",27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.736
51180a66-9313-4b23-8c07-af70e00efd03,23,1,00:00:27.037,0,27,4,1.01889,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['cb62aa39-501b-4f47-ac72-8feb3377d01e'],"[53.8, 74.5]",6651.0,Joaquín Sánchez Rodríguez,17.0,Right Wing,11634.0,Cristiano Piccini,9.992997,-2.8261712,3.0,High Pass,"[44.3, 71.4]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.037
b284e651-68aa-4da6-8d9a-83d4b839cb8b,24,1,00:00:27.716,0,27,4,0.38707,17,Pressure,218,Real Betis,1,Regular Play,221,Levante UD,,,"['a0d316e6-581e-4012-9eea-1b72859110cb', 'cb62aa39-501b-4f47-ac72-8feb3377d01e']","[73.3, 9.9]",23943.0,Rubén García Santos,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.716
cb62aa39-501b-4f47-ac72-8feb3377d01e,25,1,00:00:28.056,0,28,4,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,"['51180a66-9313-4b23-8c07-af70e00efd03', 'b284e651-68aa-4da6-8d9a-83d4b839cb8b']","[44.3, 71.4]",11634.0,Cristiano Piccini,2.0,Right Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.056
a0d316e6-581e-4012-9eea-1b72859110cb,26,1,00:00:28.056,0,28,4,0.92844,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,"['b284e651-68aa-4da6-8d9a-83d4b839cb8b', 'd38cae68-d8fb-413f-8d14-2cf52c305510']","[44.3, 68.9]",11634.0,Cristiano Piccini,2.0,Right Back,6697.0,Daniel Ceballos Fernández,12.780063,-0.9241653,2.0,Low Pass,"[52.0, 58.7]",37.0,Head,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.056
d38cae68-d8fb-413f-8d14-2cf52c305510,27,1,00:00:28.984,0,28,4,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['a0d316e6-581e-4012-9eea-1b72859110cb'],"[52.0, 58.7]",6697.0,Daniel Ceballos Fernández,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.984
7626dae9-a6e0-4e11-98f9-d0809c47df82,28,1,00:00:28.984,0,28,4,0.828638,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['62898224-5d5d-4c62-ae78-75468ba742c1', '8885e000-a9c7-4979-b0cb-383d5ad5d580', 'd38cae68-d8fb-413f-8d14-2cf52c305510']","[52.0, 58.7]",6697.0,Daniel Ceballos Fernández,19.0,Center Attacking Midfield,,,,,,,,,,,,"[50.5, 59.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.984
62898224-5d5d-4c62-ae78-75468ba742c1,29,1,00:00:29.321,0,29,4,0.458395,17,Pressure,218,Real Betis,1,Regular Play,221,Levante UD,,,['7626dae9-a6e0-4e11-98f9-d0809c47df82'],"[68.4, 19.8]",6659.0,Víctor Camarasa Ferrando,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.321
8885e000-a9c7-4979-b0cb-383d5ad5d580,30,1,00:00:29.813,0,29,4,2.286436,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['7cfdc9f8-b753-482f-bd7c-cd3af95b4521'],"[50.5, 59.0]",6697.0,Daniel Ceballos Fernández,19.0,Center Attacking Midfield,,,23.165707,-0.4655781,3.0,High Pass,"[71.2, 48.6]",40.0,Right Foot,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.813
7cfdc9f8-b753-482f-bd7c-cd3af95b4521,31,1,00:00:32.099,0,32,4,0.0,9,Clearance,218,Real Betis,1,Regular Play,221,Levante UD,,,['8885e000-a9c7-4979-b0cb-383d5ad5d580'],"[48.9, 31.5]",6647.0,Zouhair Feddal,5.0,Left Center Back,,,,,,,,,,,,,True,,,,,,,,,,,38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.099
f335dc25-d295-41f1-9838-59613f95ab6a,32,1,00:00:34.624,0,34,4,1.746104,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['5c896df2-8986-4f79-a91b-0ae333a7c9bb'],"[33.5, 41.3]",27349.0,Heiko Westermann,5.0,Left Center Back,27346.0,Petros Matheus dos Santos Araújo,23.205387,0.021548389,2.0,Low Pass,"[56.7, 41.8]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.624
1a697d72-c6a7-4230-964c-be2f1e285797,33,1,00:00:36.342,0,36,4,0.220642,17,Pressure,218,Real Betis,1,Regular Play,221,Levante UD,,,"['5c896df2-8986-4f79-a91b-0ae333a7c9bb', '8113cdfc-34e0-4199-b908-59ee2c00b7a5']","[63.4, 38.3]",27122.0,Simão Mate,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.342
5c896df2-8986-4f79-a91b-0ae333a7c9bb,34,1,00:00:36.370,0,36,4,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,"['1a697d72-c6a7-4230-964c-be2f1e285797', 'f335dc25-d295-41f1-9838-59613f95ab6a']","[56.7, 41.8]",27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.37
8113cdfc-34e0-4199-b908-59ee2c00b7a5,35,1,00:00:36.370,0,36,4,0.686882,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['1a697d72-c6a7-4230-964c-be2f1e285797', '46569633-352f-49f6-ac25-8f643563b613', '5c896df2-8986-4f79-a91b-0ae333a7c9bb', '965b6b6d-a06a-4328-a084-d5642a0db6c3']","[56.7, 41.8]",27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,,,,,,,,,,,,"[56.7, 41.8]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.37
46569633-352f-49f6-ac25-8f643563b613,36,1,00:00:37.057,0,37,4,0.0,22,Foul Committed,218,Real Betis,1,Regular Play,221,Levante UD,,,"['8113cdfc-34e0-4199-b908-59ee2c00b7a5', '965b6b6d-a06a-4328-a084-d5642a0db6c3']","[63.4, 38.3]",27122.0,Simão Mate,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.057
965b6b6d-a06a-4328-a084-d5642a0db6c3,37,1,00:00:37.057,0,37,4,0.0,21,Foul Won,218,Real Betis,1,Regular Play,218,Real Betis,,,['46569633-352f-49f6-ac25-8f643563b613'],"[56.7, 41.8]",27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.057
8d56390a-57f1-4d13-8395-dc292b86a2c8,38,1,00:00:43.857,0,43,5,0.56344,30,Pass,218,Real Betis,3,From Free Kick,218,Real Betis,,,['633649ae-5782-423d-904a-332f9793d590'],"[56.4, 41.7]",27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,6697.0,Daniel Ceballos Fernández,23.850367,-1.8686787,1.0,Ground Pass,"[49.4, 18.9]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.857
633649ae-5782-423d-904a-332f9793d590,39,1,00:00:44.420,0,44,5,,42,Ball Receipt*,218,Real Betis,3,From Free Kick,218,Real Betis,,,['8d56390a-57f1-4d13-8395-dc292b86a2c8'],"[49.4, 18.9]",6697.0,Daniel Ceballos Fernández,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.42
75d7289a-9719-4d4b-b348-ff6f6ebe4696,40,1,00:00:45.555,0,45,5,1.090227,17,Pressure,218,Real Betis,3,From Free Kick,221,Levante UD,,,['0b8d7369-58c4-4712-864b-080ae48283bc'],"[67.9, 54.2]",24149.0,José Antonio García Rabasco,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.555
0b8d7369-58c4-4712-864b-080ae48283bc,41,1,00:00:46.602,0,46,5,1.486899,30,Pass,218,Real Betis,3,From Free Kick,218,Real Betis,,,"['75d7289a-9719-4d4b-b348-ff6f6ebe4696', 'fcf2ba56-fc53-4d7a-970d-eee0166303d6']","[52.2, 25.8]",6697.0,Daniel Ceballos Fernández,19.0,Center Attacking Midfield,26723.0,Álvaro Cejudo Carmona,12.007081,-0.2611389,1.0,Ground Pass,"[63.8, 22.7]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.602
