id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,counterpress,pass_aerial_won,pass_switch,out,interception_outcome_id,interception_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_aerial_won,off_camera,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,ball_recovery_recovery_failure,clearance_left_foot,pass_cross,pass_assisted_shot_id,pass_shot_assist,pass_technique_id,pass_technique_name,pass_through_ball,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,block_save_block,goalkeeper_end_location,foul_won_defensive,pass_cut_back,block_offensive,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,clearance_right_foot,miscontrol_aerial_won,shot_aerial_won,dribble_no_touch,pass_inswinging,pass_deflected,foul_committed_advantage,foul_won_advantage,dribble_overrun,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_nutmeg,ball_recovery_offensive,pass_straight,foul_committed_card_id,foul_committed_card_name,shot_saved_to_post,goalkeeper_shot_saved_to_post,pass_goal_assist,50_50_outcome_id,50_50_outcome_name,shot_one_on_one,shot_open_goal,timestamp_seconds
238edee0-19cd-4de0-ad32-cf9687fdcd5f,478,1,00:09:11.361,9,11,25,0.40017,43,Carry,207,Valencia,4,From Throw In,207,Valencia,,,"['3d3b7248-018a-4c2a-a976-5f91829d217f', '9180d257-b8fe-4907-8a7f-4645e715a929', 'd311030e-6064-42f0-948d-11c5949b677b']","[50.5, 68.1]",6594.0,Santiago Mina Lorenzo,19.0,Center Attacking Midfield,,,,,,,,,,,,"[50.8, 68.1]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.361
3d3b7248-018a-4c2a-a976-5f91829d217f,479,1,00:09:11.761,9,11,25,0.0,22,Foul Committed,207,Valencia,4,From Throw In,207,Valencia,,,,"[50.8, 68.1]",6594.0,Santiago Mina Lorenzo,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,Handball,True,,,,,,,,,,,,,,,,,,,,,,,,,,551.761
d6b18550-3300-46f2-9ffd-4ee785672511,480,1,00:09:24.896,9,24,26,1.223853,30,Pass,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['460b7512-e863-4b1b-acb1-fe739a6efb8a'],"[69.3, 12.0]",27341.0,Marcelo Alfonso Díaz Rojas,11.0,Left Defensive Midfield,6804.0,Sergi Gómez Solà,16.728718,2.9430249,1.0,Ground Pass,"[52.9, 15.3]",62.0,Free Kick,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.896
460b7512-e863-4b1b-acb1-fe739a6efb8a,481,1,00:09:26.120,9,26,26,,42,Ball Receipt*,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['d6b18550-3300-46f2-9ffd-4ee785672511'],"[52.9, 15.3]",6804.0,Sergi Gómez Solà,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.12
d0b9588d-7c2a-447a-956d-9432eff0c2df,482,1,00:09:26.120,9,26,26,0.860606,43,Carry,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['460b7512-e863-4b1b-acb1-fe739a6efb8a', 'b2468c76-1e7c-44d9-99bb-d4ef723c43d3']","[52.9, 15.3]",6804.0,Sergi Gómez Solà,5.0,Left Center Back,,,,,,,,,,,,"[51.4, 14.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.12
b2468c76-1e7c-44d9-99bb-d4ef723c43d3,483,1,00:09:26.980,9,26,26,0.963758,30,Pass,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['9707a860-ee47-41f9-8164-09ba103b4c85'],"[51.4, 14.9]",6804.0,Sergi Gómez Solà,5.0,Left Center Back,27341.0,Marcelo Alfonso Díaz Rojas,13.182564,-0.6237768,1.0,Ground Pass,"[62.1, 7.2]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.98
9707a860-ee47-41f9-8164-09ba103b4c85,484,1,00:09:27.944,9,27,26,,42,Ball Receipt*,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['b2468c76-1e7c-44d9-99bb-d4ef723c43d3'],"[62.1, 7.2]",27341.0,Marcelo Alfonso Díaz Rojas,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.944
9c252ab3-aea1-4fd6-8e81-edf3d73d3ecb,485,1,00:09:27.944,9,27,26,0.040000003,43,Carry,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['9707a860-ee47-41f9-8164-09ba103b4c85', 'f1781d32-cd7b-423f-bba0-c38ae1a9547b']","[62.1, 7.2]",27341.0,Marcelo Alfonso Díaz Rojas,11.0,Left Defensive Midfield,,,,,,,,,,,,"[62.3, 7.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.944
f1781d32-cd7b-423f-bba0-c38ae1a9547b,486,1,00:09:27.984,9,27,26,1.376149,30,Pass,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['5199d870-ae92-48d6-bfbd-e8e64cf2af61'],"[62.3, 7.7]",27341.0,Marcelo Alfonso Díaz Rojas,11.0,Left Defensive Midfield,6804.0,Sergi Gómez Solà,19.748924,2.730052,1.0,Ground Pass,"[44.2, 15.6]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.984
5199d870-ae92-48d6-bfbd-e8e64cf2af61,487,1,00:09:29.360,9,29,26,,42,Ball Receipt*,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['f1781d32-cd7b-423f-bba0-c38ae1a9547b'],"[44.2, 15.6]",6804.0,Sergi Gómez Solà,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.36
830107c8-97ab-4020-93a2-77122ea8f808,488,1,00:09:29.360,9,29,26,1.424374,43,Carry,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['5199d870-ae92-48d6-bfbd-e8e64cf2af61', '76714472-bcf4-4a06-8cce-673145e6c66e']","[44.2, 15.6]",6804.0,Sergi Gómez Solà,5.0,Left Center Back,,,,,,,,,,,,"[40.6, 18.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.36
76714472-bcf4-4a06-8cce-673145e6c66e,489,1,00:09:30.785,9,30,26,3.382165,30,Pass,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,,"[40.6, 18.5]",6804.0,Sergi Gómez Solà,5.0,Left Center Back,,,65.80129,1.2072232,3.0,High Pass,"[64.0, 80.0]",,,40.0,Right Foot,,,75.0,Out,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.785
70a4a8b5-fd23-4a94-b3ab-dab3cecf432a,490,1,00:09:38.642,9,38,27,0.498741,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,['45bed1d2-3c9c-4fda-9a10-f9c14c02dfd6'],"[55.5, 0.1]",26780.0,Guilherme Magdalena Siqueira,6.0,Left Back,10802.0,André Filipe Tavares Gomes,5.5145264,1.6433958,2.0,Low Pass,"[55.1, 5.6]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.642
45bed1d2-3c9c-4fda-9a10-f9c14c02dfd6,491,1,00:09:39.141,9,39,27,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,['70a4a8b5-fd23-4a94-b3ab-dab3cecf432a'],"[55.1, 5.6]",10802.0,André Filipe Tavares Gomes,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.141
1349848b-1df7-4c73-a944-65a8ddedbf77,492,1,00:09:39.141,9,39,27,0.670815,43,Carry,207,Valencia,4,From Throw In,207,Valencia,,,"['45bed1d2-3c9c-4fda-9a10-f9c14c02dfd6', 'a5e6c992-8b34-4d8c-b551-949573e1dee2']","[55.1, 5.6]",10802.0,André Filipe Tavares Gomes,21.0,Left Wing,,,,,,,,,,,,"[56.1, 5.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.141
a5e6c992-8b34-4d8c-b551-949573e1dee2,493,1,00:09:39.812,9,39,27,0.591185,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,['0c580381-dffa-4644-a99f-f5389fd98115'],"[56.1, 5.6]",10802.0,André Filipe Tavares Gomes,21.0,Left Wing,26780.0,Guilherme Magdalena Siqueira,3.8052595,-1.6233793,1.0,Ground Pass,"[55.9, 1.8]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.812
0c580381-dffa-4644-a99f-f5389fd98115,494,1,00:09:40.403,9,40,27,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,['a5e6c992-8b34-4d8c-b551-949573e1dee2'],"[55.9, 1.8]",26780.0,Guilherme Magdalena Siqueira,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.403
51e3b1d8-bfa7-4ef4-b962-dd3ad33abc6a,495,1,00:09:40.403,9,40,27,1.093427,43,Carry,207,Valencia,4,From Throw In,207,Valencia,,,"['0c580381-dffa-4644-a99f-f5389fd98115', '160504e4-98f8-4877-a864-33663ce38572', '69824337-5f81-41d8-a999-a9a7d7c47f81']","[55.9, 1.8]",26780.0,Guilherme Magdalena Siqueira,6.0,Left Back,,,,,,,,,,,,"[56.9, 1.8]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.403
69824337-5f81-41d8-a999-a9a7d7c47f81,496,1,00:09:41.217,9,41,27,0.328392,17,Pressure,207,Valencia,4,From Throw In,209,Celta Vigo,,,"['160504e4-98f8-4877-a864-33663ce38572', '51e3b1d8-bfa7-4ef4-b962-dd3ad33abc6a']","[64.0, 78.4]",6805.0,Hugo Mallo Novegil,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.217
160504e4-98f8-4877-a864-33663ce38572,497,1,00:09:41.496,9,41,27,0.6,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,"['69824337-5f81-41d8-a999-a9a7d7c47f81', '6f03c84e-5077-4c9f-988f-544974fa5cc5']","[56.9, 1.8]",26780.0,Guilherme Magdalena Siqueira,6.0,Left Back,6751.0,Javier Fuego Martínez,4.101219,1.5951817,1.0,Ground Pass,"[56.8, 5.9]",,,38.0,Left Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.496
6f03c84e-5077-4c9f-988f-544974fa5cc5,498,1,00:09:42.096,9,42,27,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,['160504e4-98f8-4877-a864-33663ce38572'],"[56.8, 5.9]",6751.0,Javier Fuego Martínez,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.096
737d73d4-e589-41b8-afbc-68d031a4f453,499,1,00:09:42.096,9,42,27,0.119999,43,Carry,207,Valencia,4,From Throw In,207,Valencia,,,"['6f03c84e-5077-4c9f-988f-544974fa5cc5', 'd4e69360-7092-46f9-aa52-a23242610e7d']","[56.8, 5.9]",6751.0,Javier Fuego Martínez,11.0,Left Defensive Midfield,,,,,,,,,,,,"[56.8, 5.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.096
d4e69360-7092-46f9-aa52-a23242610e7d,500,1,00:09:42.216,9,42,27,0.519998,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,['613fda98-812d-4ae2-a582-e25e985d6f31'],"[56.8, 5.9]",6751.0,Javier Fuego Martínez,11.0,Left Defensive Midfield,10802.0,André Filipe Tavares Gomes,4.5122056,-2.918116,1.0,Ground Pass,"[52.4, 4.9]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.216
613fda98-812d-4ae2-a582-e25e985d6f31,501,1,00:09:42.736,9,42,27,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,['d4e69360-7092-46f9-aa52-a23242610e7d'],"[52.4, 4.9]",10802.0,André Filipe Tavares Gomes,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.736
6c70f68a-7aa1-495a-a0b6-24a14d990317,502,1,00:09:42.736,9,42,27,0.079999,43,Carry,207,Valencia,4,From Throw In,207,Valencia,,,"['613fda98-812d-4ae2-a582-e25e985d6f31', 'f48612a2-777b-48d1-9009-f68d46731704']","[52.4, 4.9]",10802.0,André Filipe Tavares Gomes,21.0,Left Wing,,,,,,,,,,,,"[53.6, 5.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.736
f48612a2-777b-48d1-9009-f68d46731704,503,1,00:09:42.816,9,42,27,2.439997,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,['c867468c-589d-4154-87a8-2546280590cc'],"[53.6, 5.2]",10802.0,André Filipe Tavares Gomes,21.0,Left Wing,26780.0,Guilherme Magdalena Siqueira,29.600168,-0.0033783654,3.0,High Pass,"[83.2, 5.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.816
c867468c-589d-4154-87a8-2546280590cc,504,1,00:09:45.256,9,45,27,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,['f48612a2-777b-48d1-9009-f68d46731704'],"[83.2, 5.1]",26780.0,Guilherme Magdalena Siqueira,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.256
973c1178-7ff6-40b6-a211-c1f4e8f9c415,505,1,00:09:45.256,9,45,27,0.230681,43,Carry,207,Valencia,4,From Throw In,207,Valencia,,,"['8992d1ef-851a-4f5e-8e19-52cf58589899', 'c867468c-589d-4154-87a8-2546280590cc']","[83.2, 5.1]",26780.0,Guilherme Magdalena Siqueira,6.0,Left Back,,,,,,,,,,,,"[84.1, 4.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.256
8992d1ef-851a-4f5e-8e19-52cf58589899,506,1,00:09:45.487,9,45,27,0.0,38,Miscontrol,207,Valencia,4,From Throw In,207,Valencia,,,,"[84.1, 4.9]",26780.0,Guilherme Magdalena Siqueira,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.487
82708d8b-7a4c-4f3e-a0af-ea5b4a0416bc,507,1,00:09:46.078,9,46,27,3.2673,17,Pressure,207,Valencia,4,From Throw In,207,Valencia,,,"['19661b48-7849-426f-aecb-d86474047d2a', '965a1064-09c5-40a4-b1b7-74fe9432dbbb', 'e4d62c7b-8731-4896-910b-e274ec608801']","[85.1, 4.7]",26780.0,Guilherme Magdalena Siqueira,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.078
e4d62c7b-8731-4896-910b-e274ec608801,508,1,00:09:46.214,9,46,28,0.0,2,Ball Recovery,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['82708d8b-7a4c-4f3e-a0af-ea5b4a0416bc'],"[33.0, 75.2]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.2139999999999
965a1064-09c5-40a4-b1b7-74fe9432dbbb,509,1,00:09:46.214,9,46,28,2.893443,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['19661b48-7849-426f-aecb-d86474047d2a', '82708d8b-7a4c-4f3e-a0af-ea5b4a0416bc', 'b11e8e2c-00fa-4a85-9636-4eeaa32422a3', 'e4d62c7b-8731-4896-910b-e274ec608801']","[33.0, 75.2]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,,,,,,,,,,,,"[23.6, 76.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.2139999999999
b11e8e2c-00fa-4a85-9636-4eeaa32422a3,510,1,00:09:49.107,9,49,28,0.0,22,Foul Committed,209,Celta Vigo,1,Regular Play,207,Valencia,,,"['19661b48-7849-426f-aecb-d86474047d2a', '965a1064-09c5-40a4-b1b7-74fe9432dbbb']","[96.5, 3.8]",26780.0,Guilherme Magdalena Siqueira,6.0,Left Back,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.107
19661b48-7849-426f-aecb-d86474047d2a,511,1,00:09:49.107,9,49,28,0.0,21,Foul Won,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['82708d8b-7a4c-4f3e-a0af-ea5b4a0416bc', 'b11e8e2c-00fa-4a85-9636-4eeaa32422a3']","[23.6, 76.3]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.107
7ca8ecbc-19b6-4d62-b820-22d88840da82,512,1,00:10:21.101,10,21,29,3.338161,30,Pass,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['84a35758-cfdd-41e8-bbb9-cf7af9a7e957'],"[23.7, 76.6]",6884.0,Sergio Álvarez Conde,1.0,Goalkeeper,6600.0,Claudio Beauvue,57.298603,-0.53473264,3.0,High Pass,"[73.0, 47.4]",62.0,Free Kick,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.101
84a35758-cfdd-41e8-bbb9-cf7af9a7e957,513,1,00:10:24.439,10,24,29,,42,Ball Receipt*,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['7ca8ecbc-19b6-4d62-b820-22d88840da82'],"[73.0, 47.4]",6600.0,Claudio Beauvue,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.439
c770c6e1-3d5b-47e9-929b-a234f3535aaf,514,1,00:10:24.479,10,24,29,0.0,4,Duel,209,Celta Vigo,3,From Free Kick,207,Valencia,,,['1641c96a-0094-47ea-84a1-17a9c1deb797'],"[46.9, 32.2]",10037.0,Danilo Barbosa da Silva,9.0,Right Defensive Midfield,,,,,,,,,,,,,True,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.479
1641c96a-0094-47ea-84a1-17a9c1deb797,515,1,00:10:24.479,10,24,29,1.029254,30,Pass,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['c770c6e1-3d5b-47e9-929b-a234f3535aaf', 'f1b05288-2ad7-480b-98c0-cf0b5a56fea5']","[73.2, 47.9]",6600.0,Claudio Beauvue,17.0,Right Wing,6038.0,John Guidetti,11.74436,-0.67075163,3.0,High Pass,"[82.4, 40.6]",,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.479
f1b05288-2ad7-480b-98c0-cf0b5a56fea5,516,1,00:10:25.508,10,25,29,,42,Ball Receipt*,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['1641c96a-0094-47ea-84a1-17a9c1deb797'],"[82.4, 40.6]",6038.0,John Guidetti,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.508
ea84bfa2-d97c-41c1-9207-b73033c83abd,517,1,00:10:25.569,10,25,29,1.569984,30,Pass,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['cb55b9d7-f500-49db-9a00-54964e9fb068'],"[82.0, 40.6]",6038.0,John Guidetti,23.0,Center Forward,7105.0,Fabián Ariel Orellana Valenzuela,8.99611,-1.994664,3.0,High Pass,"[78.3, 32.4]",,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.569
cb55b9d7-f500-49db-9a00-54964e9fb068,518,1,00:10:27.139,10,27,29,,42,Ball Receipt*,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['ea84bfa2-d97c-41c1-9207-b73033c83abd'],"[78.3, 32.4]",7105.0,Fabián Ariel Orellana Valenzuela,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.139
708609bf-85e9-4904-bd93-148f6fdef8b1,519,1,00:10:27.139,10,27,29,1.877621,43,Carry,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['591014bc-93d6-4f02-893e-cf15eae4e075', 'cb55b9d7-f500-49db-9a00-54964e9fb068']","[78.3, 32.4]",7105.0,Fabián Ariel Orellana Valenzuela,19.0,Center Attacking Midfield,,,,,,,,,,,,"[92.6, 28.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.139
591014bc-93d6-4f02-893e-cf15eae4e075,520,1,00:10:29.016,10,29,29,1.425308,30,Pass,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['c68cb2a8-a31a-438c-9d74-1731715c9987'],"[92.6, 28.7]",7105.0,Fabián Ariel Orellana Valenzuela,19.0,Center Attacking Midfield,6724.0,Manuel Agudo Durán,21.13031,-0.8960554,1.0,Ground Pass,"[105.8, 12.2]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.016
c68cb2a8-a31a-438c-9d74-1731715c9987,521,1,00:10:30.442,10,30,29,,42,Ball Receipt*,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['591014bc-93d6-4f02-893e-cf15eae4e075'],"[105.8, 12.2]",6724.0,Manuel Agudo Durán,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.442
123ec916-42dc-49f9-9e94-0d7f3ee9bdd6,522,1,00:10:30.442,10,30,29,0.092705004,43,Carry,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['c5a696bf-9827-4cbf-9039-a705d669188a', 'c68cb2a8-a31a-438c-9d74-1731715c9987']","[105.8, 12.2]",6724.0,Manuel Agudo Durán,21.0,Left Wing,,,,,,,,,,,,"[105.6, 10.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.442
