id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,interception_outcome_id,interception_outcome_name,pass_cross,pass_switch,out,duel_type_id,duel_type_name,pass_aerial_won,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,foul_committed_type_id,foul_committed_type_name,foul_won_defensive,clearance_right_foot,goalkeeper_end_location,clearance_aerial_won,ball_recovery_recovery_failure,foul_committed_advantage,foul_won_advantage,pass_through_ball,pass_technique_id,pass_technique_name,pass_inswinging,clearance_left_foot,dribble_nutmeg,miscontrol_aerial_won,block_deflection,shot_aerial_won,pass_cut_back,foul_committed_card_id,foul_committed_card_name,dribble_overrun,50_50_outcome_id,50_50_outcome_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,clearance_other,foul_committed_offensive,pass_outswinging,timestamp_seconds
b8ad48d9-db23-4a78-b050-8e712aef540e,297,1,00:08:00.210,8,0,22,,42,Ball Receipt*,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['eb0a0f00-f7cd-40c6-b666-d7e284fec56e'],,"[36.8, 60.4]",6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.21
8cfc9cfa-a847-494d-9a07-8a2eed2d179c,298,1,00:08:00.210,8,0,22,0.839166,43,Carry,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,"['688273c9-57c1-4c85-9c25-1d9d1f35ba48', 'b8ad48d9-db23-4a78-b050-8e712aef540e']",,"[36.8, 60.4]",6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,,,,,,,,,,,,,"[36.8, 60.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.21
688273c9-57c1-4c85-9c25-1d9d1f35ba48,299,1,00:08:01.049,8,1,22,1.172988,30,Pass,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['447da5bf-a801-4ea7-8728-8ce725b40ea1'],,"[36.8, 60.4]",6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,26607.0,José Raúl Baena Urdiales,10.55462,-1.7421755,1.0,Ground Pass,"[35.0, 50.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.049
447da5bf-a801-4ea7-8728-8ce725b40ea1,300,1,00:08:02.222,8,2,22,,42,Ball Receipt*,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['688273c9-57c1-4c85-9c25-1d9d1f35ba48'],,"[35.0, 50.0]",26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.222
c2d3bf9b-a93b-46c5-ac28-ce998bcb6120,301,1,00:08:02.222,8,2,22,3.462472,43,Carry,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,"['447da5bf-a801-4ea7-8728-8ce725b40ea1', '6003d975-9487-4933-ab6a-27ba0f06c9b8', '606c72a8-af09-49d3-ab64-a21236645584']",,"[35.0, 50.0]",26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,,,,,,,,,,,,True,"[52.5, 61.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.222
606c72a8-af09-49d3-ab64-a21236645584,302,1,00:08:05.124,8,5,22,0.731266,17,Pressure,360,Rayo Vallecano,3,From Free Kick,207,Valencia,,,"['6003d975-9487-4933-ab6a-27ba0f06c9b8', 'c2d3bf9b-a93b-46c5-ac28-ce998bcb6120']",,"[66.4, 27.9]",20542.0,Álvaro Negredo Sánchez,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.124
6003d975-9487-4933-ab6a-27ba0f06c9b8,303,1,00:08:05.685,8,5,22,1.23294,30,Pass,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,"['2b36886f-0136-4368-b56a-fa1dad700242', '606c72a8-af09-49d3-ab64-a21236645584']",,"[52.5, 61.6]",26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,6914.0,Roberto Román Triguero,21.343384,0.94510025,1.0,Ground Pass,"[65.0, 78.9]",38.0,Left Foot,,,True,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.685
2b36886f-0136-4368-b56a-fa1dad700242,304,1,00:08:06.918,8,6,22,,42,Ball Receipt*,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['6003d975-9487-4933-ab6a-27ba0f06c9b8'],,"[69.6, 74.2]",6914.0,Roberto Román Triguero,2.0,Right Back,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.918
482ad87a-ed51-49b5-8788-336c8d4e243d,305,1,00:08:19.372,8,19,23,1.943837,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,['87766ff9-f2b0-484c-b9b6-8a7da0404e44'],,"[65.9, 0.1]",27480.0,Lucas Alfonso Orbán Alegre,6.0,Left Back,20542.0,Álvaro Negredo Sánchez,33.580055,1.0365055,3.0,High Pass,"[83.0, 29.0]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.372
87766ff9-f2b0-484c-b9b6-8a7da0404e44,306,1,00:08:21.316,8,21,23,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,['482ad87a-ed51-49b5-8788-336c8d4e243d'],,"[83.0, 29.0]",20542.0,Álvaro Negredo Sánchez,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.316
1ec823a0-c86f-4b68-8a0c-26f7bc52b5cc,307,1,00:08:21.316,8,21,23,0.171194,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,"['3843d04a-ac6c-4944-8d3f-245904bc077e', 'fd90bb44-1d5c-4f7c-8a5a-4816211d6e2f']",,"[83.0, 29.1]",20542.0,Álvaro Negredo Sánchez,23.0,Center Forward,,,2.879236,0.35470566,3.0,High Pass,"[85.7, 30.1]",,,,,True,,9.0,Incomplete,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.316
fd90bb44-1d5c-4f7c-8a5a-4816211d6e2f,308,1,00:08:21.316,8,21,23,0.0,4,Duel,207,Valencia,4,From Throw In,360,Rayo Vallecano,,,['1ec823a0-c86f-4b68-8a0c-26f7bc52b5cc'],,"[37.1, 51.0]",26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,,,,,,,,,,,,True,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.316
3843d04a-ac6c-4944-8d3f-245904bc077e,309,1,00:08:21.487,8,21,23,0.0,6,Block,207,Valencia,4,From Throw In,360,Rayo Vallecano,,,['1ec823a0-c86f-4b68-8a0c-26f7bc52b5cc'],,"[34.4, 50.0]",26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.487
392baa48-bbff-4a98-b3ee-5927accb320a,310,1,00:08:22.920,8,22,23,0.0,2,Ball Recovery,207,Valencia,4,From Throw In,207,Valencia,,,,,"[76.6, 18.8]",7797.0,Rodrigo Javier De Paul,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,502.92
a8a4d467-e012-4a35-bec8-9f746c5382c4,311,1,00:08:40.810,8,40,24,1.335328,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['810ece28-03b2-4be2-a171-d7dc26a7ad39', 'b0434f3c-036a-4049-ae2b-6caff6c00c75']",,"[56.7, 80.0]",6914.0,Roberto Román Triguero,2.0,Right Back,26690.0,Alberto Mateus Contreiras Gonçalves,19.734488,-0.7603138,3.0,High Pass,"[71.0, 66.4]",,,67.0,Throw-in,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.81
b0434f3c-036a-4049-ae2b-6caff6c00c75,312,1,00:08:42.145,8,42,24,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['a8a4d467-e012-4a35-bec8-9f746c5382c4'],,"[71.9, 66.0]",26690.0,Alberto Mateus Contreiras Gonçalves,24.0,Left Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.145
e7627586-ac3f-4108-8c5b-4692737304d4,313,1,00:08:42.145,8,42,24,0.0,22,Foul Committed,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['810ece28-03b2-4be2-a171-d7dc26a7ad39'],,"[71.5, 65.9]",26690.0,Alberto Mateus Contreiras Gonçalves,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.145
810ece28-03b2-4be2-a171-d7dc26a7ad39,314,1,00:08:42.145,8,42,24,0.0,21,Foul Won,360,Rayo Vallecano,4,From Throw In,207,Valencia,,,"['a8a4d467-e012-4a35-bec8-9f746c5382c4', 'e7627586-ac3f-4108-8c5b-4692737304d4']",,"[48.6, 14.2]",6751.0,Javier Fuego Martínez,10.0,Center Defensive Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.145
380b231c-13fb-4900-8043-545826dd8cf0,315,1,00:08:52.976,8,52,25,2.453406,30,Pass,207,Valencia,3,From Free Kick,207,Valencia,,,['b04d5ff1-b25a-412a-8f8a-c267bb2fc755'],True,"[50.0, 15.0]",6751.0,Javier Fuego Martínez,10.0,Center Defensive Midfield,,,66.81692,0.5460663,3.0,High Pass,"[107.1, 49.7]",40.0,Right Foot,62.0,Free Kick,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.976
b04d5ff1-b25a-412a-8f8a-c267bb2fc755,316,1,00:08:55.430,8,55,26,0.0,2,Ball Recovery,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['380b231c-13fb-4900-8043-545826dd8cf0'],,"[13.0, 30.4]",26070.0,Antonio Rodríguez Martínez,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.43
d04a9520-5e6a-4173-868c-0512a0164447,317,1,00:08:56.361,8,56,26,2.909037,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['91628d49-78c4-4a3f-8913-93f7631e3c5e'],,"[12.7, 26.0]",26070.0,Antonio Rodríguez Martínez,1.0,Goalkeeper,11298.0,José Ignacio Martínez García,38.79639,-0.5536813,2.0,Low Pass,"[45.7, 5.6]",69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.361
91628d49-78c4-4a3f-8913-93f7631e3c5e,318,1,00:08:59.270,8,59,26,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['d04a9520-5e6a-4173-868c-0512a0164447'],,"[45.7, 5.6]",11298.0,José Ignacio Martínez García,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.27
89e4e3f1-9131-40fc-83fb-f436b246ce45,319,1,00:08:59.270,8,59,26,2.841267,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['91628d49-78c4-4a3f-8913-93f7631e3c5e', 'c13b4c6a-31cf-43f1-85d8-154fd98061c8']",,"[45.7, 5.6]",11298.0,José Ignacio Martínez García,6.0,Left Back,,,,,,,,,,,,,"[73.5, 3.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.27
c13b4c6a-31cf-43f1-85d8-154fd98061c8,320,1,00:09:02.111,9,2,26,0.864358,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['ad4f891e-8f14-4c75-8cb7-13df741bba71'],,"[73.5, 3.8]",11298.0,José Ignacio Martínez García,6.0,Left Back,26685.0,Nicolás Ladislao Fedor Flores,15.184531,0.10556635,1.0,Ground Pass,"[88.6, 5.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.111
4d9fd27c-ad4b-4b71-bdf6-c6e77018d91a,321,1,00:09:02.778,9,2,26,0.45683,17,Pressure,360,Rayo Vallecano,1,Regular Play,207,Valencia,,,"['15acccb1-316c-4f6b-a490-36dff820d903', 'ad4f891e-8f14-4c75-8cb7-13df741bba71']",,"[33.2, 71.7]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.778
ad4f891e-8f14-4c75-8cb7-13df741bba71,322,1,00:09:02.975,9,2,26,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['4d9fd27c-ad4b-4b71-bdf6-c6e77018d91a', 'c13b4c6a-31cf-43f1-85d8-154fd98061c8']",,"[88.6, 5.4]",26685.0,Nicolás Ladislao Fedor Flores,22.0,Right Center Forward,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.975
15acccb1-316c-4f6b-a490-36dff820d903,323,1,00:09:02.975,9,2,26,0.775119,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['14362a57-38c6-42a8-83cd-a0f2c19cc14a', '4d9fd27c-ad4b-4b71-bdf6-c6e77018d91a', 'ad4f891e-8f14-4c75-8cb7-13df741bba71', 'de43924b-794d-410c-b75e-c356920af40c']",,"[88.6, 5.4]",26685.0,Nicolás Ladislao Fedor Flores,22.0,Right Center Forward,,,,,,,,,,,,True,"[88.4, 3.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.975
14362a57-38c6-42a8-83cd-a0f2c19cc14a,324,1,00:09:03.454,9,3,26,0.468368,17,Pressure,360,Rayo Vallecano,1,Regular Play,207,Valencia,,,"['15acccb1-316c-4f6b-a490-36dff820d903', 'de43924b-794d-410c-b75e-c356920af40c']",,"[32.8, 79.2]",7005.0,João Pedro Cavaco Cancelo,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.454
de43924b-794d-410c-b75e-c356920af40c,325,1,00:09:03.750,9,3,26,0.58624,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['14362a57-38c6-42a8-83cd-a0f2c19cc14a', '748c0a71-9fd2-49ad-b81f-ebce83e3eecf']",,"[88.4, 3.8]",26685.0,Nicolás Ladislao Fedor Flores,22.0,Right Center Forward,7900.0,Tiago Manuel Dias Correia,7.088018,1.8568478,1.0,Ground Pass,"[86.4, 10.6]",40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.75
748c0a71-9fd2-49ad-b81f-ebce83e3eecf,326,1,00:09:04.337,9,4,26,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['de43924b-794d-410c-b75e-c356920af40c'],,"[86.4, 10.6]",7900.0,Tiago Manuel Dias Correia,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.337
8214a0e0-301f-459f-9b7e-d43604c28d80,327,1,00:09:04.337,9,4,26,0.805259,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['748c0a71-9fd2-49ad-b81f-ebce83e3eecf', 'bd6d924a-d27e-41f6-9a76-1749baf67fe7', 'bf1191bd-49ea-477d-9191-b1fcc0e54544']",,"[86.4, 10.6]",7900.0,Tiago Manuel Dias Correia,16.0,Left Midfield,,,,,,,,,,,,True,"[92.5, 6.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.337
bf1191bd-49ea-477d-9191-b1fcc0e54544,328,1,00:09:04.672,9,4,26,0.587052,17,Pressure,360,Rayo Vallecano,1,Regular Play,207,Valencia,,,"['8214a0e0-301f-459f-9b7e-d43604c28d80', 'bd6d924a-d27e-41f6-9a76-1749baf67fe7']",,"[27.7, 72.3]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.672
df15a5bc-6781-4e66-8afe-c304c1c0a020,329,1,00:09:04.785,9,4,26,0.458137,17,Pressure,360,Rayo Vallecano,1,Regular Play,207,Valencia,,,['bd6d924a-d27e-41f6-9a76-1749baf67fe7'],,"[30.7, 69.3]",7005.0,João Pedro Cavaco Cancelo,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.785
bd6d924a-d27e-41f6-9a76-1749baf67fe7,330,1,00:09:05.142,9,5,26,0.0,38,Miscontrol,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['bf1191bd-49ea-477d-9191-b1fcc0e54544', 'df15a5bc-6781-4e66-8afe-c304c1c0a020']",,"[92.5, 6.7]",7900.0,Tiago Manuel Dias Correia,16.0,Left Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.142
1771b7f5-e349-4163-ac9e-8b9254acb55c,331,1,00:09:05.763,9,5,27,0.0,2,Ball Recovery,207,Valencia,1,Regular Play,207,Valencia,,,,,"[24.3, 75.0]",7005.0,João Pedro Cavaco Cancelo,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.763
8d86c092-e202-4e16-b95e-1e1867efbc6e,332,1,00:09:05.763,9,5,27,1.095936,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['0d9468bb-8191-4956-8287-135bb517cda3', '1771b7f5-e349-4163-ac9e-8b9254acb55c', '5b07ceda-71ab-44a8-a1ce-ea5569c6068e']",,"[24.3, 75.0]",7005.0,João Pedro Cavaco Cancelo,2.0,Right Back,,,,,,,,,,,,True,"[24.6, 66.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.763
5b07ceda-71ab-44a8-a1ce-ea5569c6068e,333,1,00:09:06.436,9,6,27,0.585003,17,Pressure,207,Valencia,1,Regular Play,360,Rayo Vallecano,,,"['0d9468bb-8191-4956-8287-135bb517cda3', '8d86c092-e202-4e16-b95e-1e1867efbc6e']",,"[95.5, 1.2]",26685.0,Nicolás Ladislao Fedor Flores,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.436
0d9468bb-8191-4956-8287-135bb517cda3,334,1,00:09:06.859,9,6,27,0.859939,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,"['3959a34a-7fdd-4da4-b007-b9c881c51171', '5b07ceda-71ab-44a8-a1ce-ea5569c6068e']",,"[24.6, 66.4]",7005.0,João Pedro Cavaco Cancelo,2.0,Right Back,6751.0,Javier Fuego Martínez,12.975746,-1.4626923,1.0,Ground Pass,"[26.0, 53.5]",40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.859
3959a34a-7fdd-4da4-b007-b9c881c51171,335,1,00:09:07.719,9,7,27,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['0d9468bb-8191-4956-8287-135bb517cda3'],,"[26.0, 53.5]",6751.0,Javier Fuego Martínez,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.719
b8dbee78-533a-4477-ac48-f3c63cb442ef,336,1,00:09:07.719,9,7,27,0.305136,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['060a195c-92d2-4361-a4f7-8ab66574c2ce', '3959a34a-7fdd-4da4-b007-b9c881c51171']",,"[26.0, 53.5]",6751.0,Javier Fuego Martínez,10.0,Center Defensive Midfield,,,,,,,,,,,,,"[26.8, 53.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.719
060a195c-92d2-4361-a4f7-8ab66574c2ce,337,1,00:09:08.024,9,8,27,1.069857,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['38e7f2c7-2f0b-4caa-ad59-102cf85c6a38'],,"[26.8, 53.6]",6751.0,Javier Fuego Martínez,10.0,Center Defensive Midfield,7797.0,Rodrigo Javier De Paul,13.151806,-0.43984258,1.0,Ground Pass,"[38.7, 48.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.024
38e7f2c7-2f0b-4caa-ad59-102cf85c6a38,338,1,00:09:09.094,9,9,27,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['060a195c-92d2-4361-a4f7-8ab66574c2ce'],,"[38.7, 48.0]",7797.0,Rodrigo Javier De Paul,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.094
256c89b6-475f-4a07-af15-2d3ec1830c2a,339,1,00:09:09.094,9,9,27,0.329757,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['38e7f2c7-2f0b-4caa-ad59-102cf85c6a38', '9c28ee30-8e25-418b-9aba-c765c658776b', 'b83ac01f-8e6d-420c-aca3-2680d4969d24']",,"[38.7, 48.0]",7797.0,Rodrigo Javier De Paul,15.0,Left Center Midfield,,,,,,,,,,,,True,"[40.0, 50.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.094
9c28ee30-8e25-418b-9aba-c765c658776b,340,1,00:09:09.203,9,9,27,0.73052,17,Pressure,207,Valencia,1,Regular Play,360,Rayo Vallecano,,,"['256c89b6-475f-4a07-af15-2d3ec1830c2a', 'b83ac01f-8e6d-420c-aca3-2680d4969d24']",,"[85.1, 38.9]",9246.0,Patrick Ebert,12.0,Right Midfield,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.203
b83ac01f-8e6d-420c-aca3-2680d4969d24,341,1,00:09:09.423,9,9,27,0.824217,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,"['6f286423-f715-4b3b-8591-92f6af22b7c1', '9c28ee30-8e25-418b-9aba-c765c658776b']",,"[40.0, 50.0]",7797.0,Rodrigo Javier De Paul,15.0,Left Center Midfield,6763.0,Pablo Daniel Piatti,13.43019,-1.0137756,1.0,Ground Pass,"[47.1, 38.6]",40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.423
