id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,under_pressure,interception_outcome_id,interception_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,foul_committed_offensive,foul_won_defensive,off_camera,pass_switch,pass_no_touch,dribble_outcome_id,dribble_outcome_name,pass_cross,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,foul_committed_advantage,foul_won_advantage,out,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,shot_statsbomb_xg,shot_end_location,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,pass_aerial_won,pass_technique_id,pass_technique_name,pass_inswinging,clearance_head,foul_committed_card_id,foul_committed_card_name,clearance_aerial_won,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_through_ball,injury_stoppage_in_chain,pass_assisted_shot_id,pass_goal_assist,shot_key_pass_id,shot_first_time,pass_shot_assist,ball_recovery_recovery_failure,pass_outswinging,clearance_right_foot,dribble_nutmeg,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_open_goal,foul_committed_type_id,foul_committed_type_name,dribble_overrun,block_offensive,bad_behaviour_card_id,bad_behaviour_card_name,pass_cut_back,shot_aerial_won,timestamp_seconds
fabb0589-38ec-4c1d-9e39-11ba66f391e7,169,1,00:02:43.182,2,43,9,1.492348,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,"['609a0e58-0f0d-4a81-ad30-e2c3e13e89b0', '6d0cbe9c-8d7e-4df7-ab54-471b045ec1b8']","[32.5, 7.7]",10037.0,Danilo Barbosa da Silva,15.0,Left Center Midfield,6763.0,Pablo Daniel Piatti,12.767537,-0.2050759,1.0,Ground Pass,"[45.0, 5.1]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.18200000000002
4e1a082c-fe94-498e-8771-b00c12a38e59,170,1,00:02:44.423,2,44,9,0.304343,17,Pressure,207,Valencia,1,Regular Play,207,Valencia,,,['6d0cbe9c-8d7e-4df7-ab54-471b045ec1b8'],"[42.2, 3.7]",6763.0,Pablo Daniel Piatti,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.423
609a0e58-0f0d-4a81-ad30-e2c3e13e89b0,171,1,00:02:44.674,2,44,9,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['fabb0589-38ec-4c1d-9e39-11ba66f391e7'],"[44.2, 3.7]",6763.0,Pablo Daniel Piatti,21.0,Left Wing,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.674
6d0cbe9c-8d7e-4df7-ab54-471b045ec1b8,172,1,00:02:44.674,2,44,9,1.070474,30,Pass,207,Valencia,1,Regular Play,216,Getafe,,,"['4e1a082c-fe94-498e-8771-b00c12a38e59', 'd45c8b45-2407-4213-a351-9fe3f191ccd7', 'fabb0589-38ec-4c1d-9e39-11ba66f391e7']","[75.1, 75.0]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,6861.0,Juan Torres Ruiz,13.4033575,-3.1192083,1.0,Ground Pass,"[61.7, 74.7]",40.0,Right Foot,64.0,Interception,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.674
690d46b7-501a-4550-8173-a96927c4a669,173,1,00:02:45.361,2,45,9,0.4243,17,Pressure,207,Valencia,1,Regular Play,207,Valencia,,,"['3815a2f2-93f5-473a-ae16-a0c3ad9d5979', 'd45c8b45-2407-4213-a351-9fe3f191ccd7']","[58.4, 8.7]",6402.0,Francisco Alcácer García,23.0,Center Forward,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.361
d45c8b45-2407-4213-a351-9fe3f191ccd7,174,1,00:02:45.744,2,45,9,,42,Ball Receipt*,207,Valencia,1,Regular Play,216,Getafe,,,"['690d46b7-501a-4550-8173-a96927c4a669', '6d0cbe9c-8d7e-4df7-ab54-471b045ec1b8']","[61.7, 74.7]",6861.0,Juan Torres Ruiz,3.0,Right Center Back,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.744
3815a2f2-93f5-473a-ae16-a0c3ad9d5979,175,1,00:02:45.744,2,45,9,2.097763,30,Pass,207,Valencia,1,Regular Play,216,Getafe,,,"['690d46b7-501a-4550-8173-a96927c4a669', '823f9e6c-b76f-4c7b-8563-3544d83c5311']","[61.4, 74.9]",6861.0,Juan Torres Ruiz,3.0,Right Center Back,,,31.42133,-0.18241541,3.0,High Pass,"[92.3, 69.2]",40.0,Right Foot,,,,9.0,Incomplete,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.744
823f9e6c-b76f-4c7b-8563-3544d83c5311,176,1,00:02:47.842,2,47,9,0.89858,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,"['3815a2f2-93f5-473a-ae16-a0c3ad9d5979', 'b866267e-3860-4c01-a605-ff2aea3cd21a']","[27.8, 10.9]",6596.0,José Luis Gayà Peña,6.0,Left Back,10037.0,Danilo Barbosa da Silva,14.500345,0.0068964423,3.0,High Pass,"[42.3, 11.0]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.84199999999998
b866267e-3860-4c01-a605-ff2aea3cd21a,177,1,00:02:48.741,2,48,9,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['823f9e6c-b76f-4c7b-8563-3544d83c5311'],"[42.3, 11.0]",10037.0,Danilo Barbosa da Silva,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.74099999999999
3897805f-963e-4618-aafa-a37ac146d5d4,178,1,00:02:48.741,2,48,9,0.871266,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['80e305fb-bbd4-432c-afde-19d194bfeb13', 'b866267e-3860-4c01-a605-ff2aea3cd21a']","[42.3, 11.0]",10037.0,Danilo Barbosa da Silva,15.0,Left Center Midfield,,,,,,,,,,,,"[42.3, 11.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.74099999999999
80e305fb-bbd4-432c-afde-19d194bfeb13,179,1,00:02:49.612,2,49,9,0.0,38,Miscontrol,207,Valencia,1,Regular Play,207,Valencia,,,,"[42.3, 11.0]",10037.0,Danilo Barbosa da Silva,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.612
ff4f8919-34b4-408b-b59b-4f22e5c791d6,180,1,00:02:49.798,2,49,9,0.430999,17,Pressure,207,Valencia,1,Regular Play,216,Getafe,,,['140606dc-a949-4b99-b42d-6128edda3458'],"[81.4, 73.0]",6720.0,Pablo Sarabia García,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.798
140606dc-a949-4b99-b42d-6128edda3458,181,1,00:02:50.143,2,50,9,0.255529,17,Pressure,207,Valencia,1,Regular Play,207,Valencia,,,"['e6194623-2c74-42dd-99d2-6d2c20737d53', 'ff4f8919-34b4-408b-b59b-4f22e5c791d6']","[40.3, 11.0]",10037.0,Danilo Barbosa da Silva,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.143
e6194623-2c74-42dd-99d2-6d2c20737d53,182,1,00:02:50.350,2,50,10,0.963805,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,"['140606dc-a949-4b99-b42d-6128edda3458', '332e06ef-ba2f-4c2c-9f8d-ee0308bc2af1']","[80.0, 72.0]",6720.0,Pablo Sarabia García,17.0,Right Wing,25881.0,Juan Antonio Rodríguez Villamuela,7.877182,-2.564153,3.0,High Pass,"[73.4, 67.7]",38.0,Left Foot,66.0,Recovery,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.35
332e06ef-ba2f-4c2c-9f8d-ee0308bc2af1,183,1,00:02:51.314,2,51,10,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,['e6194623-2c74-42dd-99d2-6d2c20737d53'],"[73.4, 67.7]",25881.0,Juan Antonio Rodríguez Villamuela,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.314
b21881fd-2773-4e07-af21-bcd7c31e7ae0,184,1,00:02:51.314,2,51,10,0.913503,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,['f8b11416-5113-41e0-921e-1d5eea9799de'],"[73.7, 67.7]",25881.0,Juan Antonio Rodríguez Villamuela,9.0,Right Defensive Midfield,15893.0,Víctor Rodríguez Romero,7.50733,-0.7288547,2.0,Low Pass,"[79.3, 62.7]",37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.314
f8b11416-5113-41e0-921e-1d5eea9799de,185,1,00:02:52.228,2,52,10,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,['b21881fd-2773-4e07-af21-bcd7c31e7ae0'],"[79.3, 62.7]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.228
d7f74dae-2d04-4cb5-90df-84517be153b2,186,1,00:02:52.228,2,52,10,1.012204,43,Carry,216,Getafe,1,Regular Play,216,Getafe,,,"['e81a812c-249f-4828-b6c0-811244cc6da0', 'f8b11416-5113-41e0-921e-1d5eea9799de']","[79.3, 62.7]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,,,,,,,,,,,,"[78.6, 61.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.228
e81a812c-249f-4828-b6c0-811244cc6da0,187,1,00:02:53.240,2,53,10,0.069445,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,"['1ce96333-b914-4eb0-947b-cfc2d1988995', '297c9301-a3d9-404b-bf1d-8efce79f85ad']","[78.6, 61.9]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,6745.0,Mehdi Lacen,3.3015149,-2.5283854,1.0,Ground Pass,"[75.9, 60.0]",38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.24
297c9301-a3d9-404b-bf1d-8efce79f85ad,188,1,00:02:53.309,2,53,10,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,['e81a812c-249f-4828-b6c0-811244cc6da0'],"[67.5, 50.3]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.309
1ce96333-b914-4eb0-947b-cfc2d1988995,189,1,00:02:53.309,2,53,10,0.0,6,Block,216,Getafe,1,Regular Play,207,Valencia,,,['e81a812c-249f-4828-b6c0-811244cc6da0'],"[44.2, 20.1]",10802.0,André Filipe Tavares Gomes,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.309
931e7960-8f30-4dbd-a39a-9d188a2f31d7,190,1,00:02:54.609,2,54,10,0.234826,17,Pressure,216,Getafe,1,Regular Play,207,Valencia,,,"['166194bc-38f0-475a-b3c6-0a4a1ef1b6a7', '50dbee38-1e65-4b57-ae81-e802061d9a4f']","[32.6, 44.6]",6663.0,Antonio Barragán Fernández,2.0,Right Back,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.609
50dbee38-1e65-4b57-ae81-e802061d9a4f,191,1,00:02:54.798,2,54,10,0.0,2,Ball Recovery,216,Getafe,1,Regular Play,216,Getafe,,,['931e7960-8f30-4dbd-a39a-9d188a2f31d7'],"[87.0, 37.0]",26020.0,Ángel Lafita Castillo,21.0,Left Wing,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.798
166194bc-38f0-475a-b3c6-0a4a1ef1b6a7,192,1,00:02:54.798,2,54,10,0.205407,43,Carry,216,Getafe,1,Regular Play,216,Getafe,,,"['50dbee38-1e65-4b57-ae81-e802061d9a4f', '931e7960-8f30-4dbd-a39a-9d188a2f31d7', 'c60c3b0d-5734-4b50-8a7c-44c34386fe8e']","[87.0, 37.0]",26020.0,Ángel Lafita Castillo,21.0,Left Wing,,,,,,,,,,,,"[87.0, 37.0]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.798
c60c3b0d-5734-4b50-8a7c-44c34386fe8e,193,1,00:02:55.003,2,55,10,0.0,14,Dribble,216,Getafe,1,Regular Play,216,Getafe,,,['1a7d0f8e-f614-4a5d-9614-a48f1f14e64b'],"[87.0, 37.0]",26020.0,Ángel Lafita Castillo,21.0,Left Wing,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.003
1a7d0f8e-f614-4a5d-9614-a48f1f14e64b,194,1,00:02:55.003,2,55,11,0.0,4,Duel,207,Valencia,1,Regular Play,207,Valencia,,,['c60c3b0d-5734-4b50-8a7c-44c34386fe8e'],"[33.1, 43.1]",6663.0,Antonio Barragán Fernández,2.0,Right Back,,,,,,,,,,,,,,,,,True,True,,,11.0,Tackle,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.003
0ea6b0ef-79be-4b90-a6b2-7d20f7f888ab,195,1,00:02:55.003,2,55,11,3.558535,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['1a7d0f8e-f614-4a5d-9614-a48f1f14e64b', 'ca009004-aca3-43fc-b0aa-d352de94226e']","[33.1, 43.1]",6663.0,Antonio Barragán Fernández,2.0,Right Back,,,,,,,,,,,,"[36.2, 54.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.003
ca009004-aca3-43fc-b0aa-d352de94226e,196,1,00:02:58.562,2,58,11,1.23034,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['53f629bc-2f80-4536-b967-72bf724077b4'],"[36.2, 54.9]",6663.0,Antonio Barragán Fernández,2.0,Right Back,7005.0,João Pedro Cavaco Cancelo,17.219175,1.120135,1.0,Ground Pass,"[43.7, 70.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.562
53f629bc-2f80-4536-b967-72bf724077b4,197,1,00:02:59.792,2,59,11,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['ca009004-aca3-43fc-b0aa-d352de94226e'],"[43.7, 70.4]",7005.0,João Pedro Cavaco Cancelo,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.792
5b57e6fc-f8f9-435f-8459-dbcd109ac9d6,198,1,00:02:59.792,2,59,11,2.052801,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['26256ba4-27dd-41bd-ab6d-433ed56f68b7', '53f629bc-2f80-4536-b967-72bf724077b4']","[43.7, 70.4]",7005.0,João Pedro Cavaco Cancelo,17.0,Right Wing,,,,,,,,,,,,"[54.7, 70.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.792
26256ba4-27dd-41bd-ab6d-433ed56f68b7,199,1,00:03:01.845,3,1,11,1.13791,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['f16ab412-da89-4654-8b19-7d1b92c1ae49'],"[54.7, 70.1]",7005.0,João Pedro Cavaco Cancelo,17.0,Right Wing,10802.0,André Filipe Tavares Gomes,9.924717,-0.8567056,1.0,Ground Pass,"[61.2, 62.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.845
f16ab412-da89-4654-8b19-7d1b92c1ae49,200,1,00:03:02.983,3,2,11,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['26256ba4-27dd-41bd-ab6d-433ed56f68b7'],"[61.2, 62.6]",10802.0,André Filipe Tavares Gomes,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.983
13fc6399-a7a9-404e-b304-a71d960d3111,201,1,00:03:02.983,3,2,11,1.762625,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['0e37d6b9-f68e-4b01-b503-63aaa2a414a8', 'a2a21dd1-65b5-48af-a0c1-9c99a6a201ad', 'f16ab412-da89-4654-8b19-7d1b92c1ae49']","[61.2, 62.6]",10802.0,André Filipe Tavares Gomes,13.0,Right Center Midfield,,,,,,,,,,,,"[70.4, 65.7]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.983
0e37d6b9-f68e-4b01-b503-63aaa2a414a8,202,1,00:03:04.388,3,4,11,0.482082,17,Pressure,207,Valencia,1,Regular Play,216,Getafe,,,"['13fc6399-a7a9-404e-b304-a71d960d3111', 'a2a21dd1-65b5-48af-a0c1-9c99a6a201ad']","[49.7, 12.2]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.388
a2a21dd1-65b5-48af-a0c1-9c99a6a201ad,203,1,00:03:04.746,3,4,11,1.738188,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,"['0e37d6b9-f68e-4b01-b503-63aaa2a414a8', '135e14fe-b4aa-44c2-a781-67a8946f4594']","[70.4, 65.7]",10802.0,André Filipe Tavares Gomes,13.0,Right Center Midfield,6663.0,Antonio Barragán Fernández,23.584953,0.5585993,1.0,Ground Pass,"[90.4, 78.2]",40.0,Right Foot,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.746
135e14fe-b4aa-44c2-a781-67a8946f4594,204,1,00:03:06.484,3,6,11,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['a2a21dd1-65b5-48af-a0c1-9c99a6a201ad'],"[90.4, 78.2]",6663.0,Antonio Barragán Fernández,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.484
012ab9ae-3fb5-4c2a-a759-241d5f861e76,205,1,00:03:06.484,3,6,11,0.805989,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['135e14fe-b4aa-44c2-a781-67a8946f4594', 'ee97039a-9f05-455f-92ed-adb6b7c6d7ff']","[90.4, 78.2]",6663.0,Antonio Barragán Fernández,2.0,Right Back,,,,,,,,,,,,"[90.4, 78.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.484
ee97039a-9f05-455f-92ed-adb6b7c6d7ff,206,1,00:03:07.290,3,7,11,1.850273,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['43c63f1d-1013-4fcb-be3a-eec454deaa2e'],"[90.4, 78.2]",6663.0,Antonio Barragán Fernández,2.0,Right Back,7005.0,João Pedro Cavaco Cancelo,22.393303,-0.34152198,1.0,Ground Pass,"[111.5, 70.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.29
12b957b9-917f-4def-8d23-a53086bfd0f6,207,1,00:03:08.690,3,8,11,0.466652,17,Pressure,207,Valencia,1,Regular Play,216,Getafe,,,"['43c63f1d-1013-4fcb-be3a-eec454deaa2e', '91744b3c-7f6a-4ff4-a915-3a5444ff15cb']","[12.2, 9.5]",27054.0,Roberto Lago Soto,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.69
43c63f1d-1013-4fcb-be3a-eec454deaa2e,208,1,00:03:09.140,3,9,11,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,"['12b957b9-917f-4def-8d23-a53086bfd0f6', 'ee97039a-9f05-455f-92ed-adb6b7c6d7ff']","[111.5, 70.7]",7005.0,João Pedro Cavaco Cancelo,17.0,Right Wing,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.14
91744b3c-7f6a-4ff4-a915-3a5444ff15cb,209,1,00:03:09.140,3,9,11,0.199998,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['0eaee67b-11ca-4bd8-b814-19c3a817838c', '12b957b9-917f-4def-8d23-a53086bfd0f6', '43c63f1d-1013-4fcb-be3a-eec454deaa2e', 'eae49074-fc48-4c23-bfe6-34314b208584']","[111.5, 70.7]",7005.0,João Pedro Cavaco Cancelo,17.0,Right Wing,,,,,,,,,,,,"[112.2, 72.4]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.14
eae49074-fc48-4c23-bfe6-34314b208584,210,1,00:03:09.340,3,9,11,0.0,22,Foul Committed,207,Valencia,1,Regular Play,216,Getafe,,,"['0eaee67b-11ca-4bd8-b814-19c3a817838c', '91744b3c-7f6a-4ff4-a915-3a5444ff15cb']","[7.9, 7.7]",27054.0,Roberto Lago Soto,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.34
0eaee67b-11ca-4bd8-b814-19c3a817838c,211,1,00:03:09.340,3,9,11,0.0,21,Foul Won,207,Valencia,1,Regular Play,207,Valencia,,,['eae49074-fc48-4c23-bfe6-34314b208584'],"[112.2, 72.4]",7005.0,João Pedro Cavaco Cancelo,17.0,Right Wing,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.34
72c9a45c-a9e0-4045-acdd-43c3cfe0bca0,212,1,00:03:46.979,3,46,12,1.597247,30,Pass,207,Valencia,3,From Free Kick,207,Valencia,,,['e6c25362-eb55-4baf-b312-82e294738374'],"[110.6, 72.4]",6763.0,Pablo Daniel Piatti,21.0,Left Wing,,,31.772314,-1.3227643,3.0,High Pass,"[118.4, 41.6]",38.0,Left Foot,62.0,Free Kick,,9.0,Incomplete,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.97899999999998
e6c25362-eb55-4baf-b312-82e294738374,213,1,00:03:48.576,3,48,13,0.0,23,Goal Keeper,216,Getafe,8,From Keeper,216,Getafe,,,['72c9a45c-a9e0-4045-acdd-43c3cfe0bca0'],"[1.7, 38.5]",6625.0,Vicente Guaita Panadero,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,Success,25.0,Collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.576
