id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,out,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,dribble_outcome_id,dribble_outcome_name,pass_switch,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,interception_outcome_id,interception_outcome_name,pass_cross,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_outcome_id,goalkeeper_outcome_name,shot_aerial_won,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,bad_behaviour_card_id,bad_behaviour_card_name,pass_goal_assist,shot_one_on_one,pass_outswinging,pass_technique_id,pass_technique_name,clearance_head,foul_won_defensive,pass_aerial_won,pass_through_ball,pass_cut_back,clearance_right_foot,shot_first_time,pass_inswinging,clearance_aerial_won,ball_recovery_recovery_failure,foul_committed_card_id,foul_committed_card_name,dribble_overrun,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_type_id,foul_committed_type_name,dribble_nutmeg,foul_committed_advantage,foul_won_advantage,shot_deflected,block_deflection,foul_committed_offensive,goalkeeper_lost_in_play,block_save_block,miscontrol_aerial_won,timestamp_seconds
c6e7664c-9227-474b-9b03-250b8c845549,838,1,00:24:26.890,24,26,51,0.899033,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,['aad9d3e9-ee2f-41ca-8030-7b37b8c2b2cb'],,"[56.4, 80.0]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,6599.0,Rubén Salvador Pérez Del Mármol,5.0159745,-1.4909663,2.0,Low Pass,"[56.8, 75.0]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1466.89
aad9d3e9-ee2f-41ca-8030-7b37b8c2b2cb,839,1,00:24:27.789,24,27,51,,42,Ball Receipt*,1049,Granada,4,From Throw In,1049,Granada,,,['c6e7664c-9227-474b-9b03-250b8c845549'],,"[56.8, 75.0]",6599.0,Rubén Salvador Pérez Del Mármol,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1467.789
20e32780-d9ea-4ecb-8cec-517f9951f8b9,840,1,00:24:27.789,24,27,51,0.076894,43,Carry,1049,Granada,4,From Throw In,1049,Granada,,,"['aad9d3e9-ee2f-41ca-8030-7b37b8c2b2cb', 'd3c657f4-fbd2-4cee-a6d2-4b84ae2a45c5']",,"[56.8, 75.0]",6599.0,Rubén Salvador Pérez Del Mármol,13.0,Right Center Midfield,,,,,,,,,,,,"[56.8, 75.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1467.789
d3c657f4-fbd2-4cee-a6d2-4b84ae2a45c5,841,1,00:24:27.866,24,27,51,1.334613,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,['d03e8abd-7d47-47ed-8332-bb98d1e35006'],,"[56.8, 75.0]",6599.0,Rubén Salvador Pérez Del Mármol,13.0,Right Center Midfield,20064.0,Hugo Miguel Almeida Costa Lopes,4.9517674,2.3276308,2.0,Low Pass,"[53.4, 78.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1467.866
d03e8abd-7d47-47ed-8332-bb98d1e35006,842,1,00:24:29.201,24,29,51,,42,Ball Receipt*,1049,Granada,4,From Throw In,1049,Granada,,,['d3c657f4-fbd2-4cee-a6d2-4b84ae2a45c5'],,"[53.4, 78.6]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1469.201
a5e12af9-3dfe-4479-acb7-efe994c512f5,843,1,00:24:29.201,24,29,51,0.0,38,Miscontrol,1049,Granada,4,From Throw In,1049,Granada,,,,,"[53.2, 78.8]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1469.201
2aea74b9-8c39-480c-8bb9-e4d615e4eaa8,844,1,00:24:37.225,24,37,52,1.917479,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['20cb8ff5-1c2c-47f1-9ba8-36ef2291adcc'],,"[67.7, 0.1]",24686.0,Roberto Canella Suárez,6.0,Left Back,18925.0,Ignacio Cases Mora,21.308449,1.5989579,2.0,Low Pass,"[67.1, 21.4]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1477.225
20cb8ff5-1c2c-47f1-9ba8-36ef2291adcc,845,1,00:24:39.142,24,39,52,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['2aea74b9-8c39-480c-8bb9-e4d615e4eaa8'],,"[67.1, 21.4]",18925.0,Ignacio Cases Mora,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1479.142
55b92154-bbc6-4bd1-b826-f3bcb50eaad9,846,1,00:24:39.142,24,39,52,0.040000003,43,Carry,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['20cb8ff5-1c2c-47f1-9ba8-36ef2291adcc', 'b365324a-5360-475a-95b0-393262b91c2c']",,"[67.1, 21.4]",18925.0,Ignacio Cases Mora,11.0,Left Defensive Midfield,,,,,,,,,,,,"[65.9, 26.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1479.142
b365324a-5360-475a-95b0-393262b91c2c,847,1,00:24:39.182,24,39,52,2.736589,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['dfe1fe89-a4b1-451e-91cc-3873642b03e2'],,"[65.9, 26.6]",18925.0,Ignacio Cases Mora,11.0,Left Defensive Midfield,6561.0,Luis Hernández Rodríguez,19.461243,2.2029927,1.0,Ground Pass,"[54.4, 42.3]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1479.182
dfe1fe89-a4b1-451e-91cc-3873642b03e2,848,1,00:24:41.919,24,41,52,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['b365324a-5360-475a-95b0-393262b91c2c'],,"[54.4, 42.3]",6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1481.919
cde30092-fb9b-46c7-b045-8450b614e6ba,849,1,00:24:41.919,24,41,52,1.043347,43,Carry,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['35418aeb-3ceb-411a-9a7a-ab795e902177', 'dfe1fe89-a4b1-451e-91cc-3873642b03e2']",,"[54.4, 42.3]",6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,,,,,,,,,,,,"[56.2, 47.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1481.919
35418aeb-3ceb-411a-9a7a-ab795e902177,850,1,00:24:42.962,24,42,52,1.404643,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['25b33cef-35b1-401b-8a83-4818a5401fb0'],,"[56.2, 47.1]",6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,6581.0,Jonathan Rodríguez Menéndez,24.92268,0.83649004,1.0,Ground Pass,"[72.9, 65.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1482.962
5ecdd5d1-ac6b-4bb2-ae5f-512397107c12,851,1,00:24:43.831,24,43,52,0.5514,17,Pressure,1041,Sporting Gijón,4,From Throw In,1049,Granada,,,"['24dfe5a5-0f52-4162-aac7-1107b2b45d56', '25b33cef-35b1-401b-8a83-4818a5401fb0', 'cd0e3912-91f2-4929-b36e-5471cf775523']",,"[45.6, 13.1]",7158.0,Cristiano Biraghi,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1483.831
25b33cef-35b1-401b-8a83-4818a5401fb0,852,1,00:24:44.367,24,44,52,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['35418aeb-3ceb-411a-9a7a-ab795e902177', '5ecdd5d1-ac6b-4bb2-ae5f-512397107c12']",,"[72.9, 65.6]",6581.0,Jonathan Rodríguez Menéndez,17.0,Right Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1484.367
cd0e3912-91f2-4929-b36e-5471cf775523,853,1,00:24:44.367,24,44,52,0.015341,43,Carry,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['24dfe5a5-0f52-4162-aac7-1107b2b45d56', '25b33cef-35b1-401b-8a83-4818a5401fb0', '5ecdd5d1-ac6b-4bb2-ae5f-512397107c12']",,"[72.9, 65.6]",6581.0,Jonathan Rodríguez Menéndez,17.0,Right Wing,,,,,,,,,,,,"[74.1, 66.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1484.367
24dfe5a5-0f52-4162-aac7-1107b2b45d56,854,1,00:24:44.382,24,44,52,0.0,3,Dispossessed,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['16a9ad46-8da9-41f1-aa69-94fc1c82f85c', '5ecdd5d1-ac6b-4bb2-ae5f-512397107c12']",,"[74.1, 66.2]",6581.0,Jonathan Rodríguez Menéndez,17.0,Right Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1484.382
16a9ad46-8da9-41f1-aa69-94fc1c82f85c,855,1,00:24:44.382,24,44,52,0.0,4,Duel,1041,Sporting Gijón,4,From Throw In,1049,Granada,,,['24dfe5a5-0f52-4162-aac7-1107b2b45d56'],,"[46.0, 13.9]",7158.0,Cristiano Biraghi,6.0,Left Back,,,,,,,,,,,,,True,,,,,,,,,,11.0,Tackle,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1484.382
b727092d-9bc4-452b-b060-23bf15d3c66f,856,1,00:24:45.644,24,45,52,0.325985,17,Pressure,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['00639f18-f58f-4376-8a5f-8d84e9cfb87b'],,"[66.1, 67.6]",6581.0,Jonathan Rodríguez Menéndez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1485.644
a49f95f3-d89d-48dd-8404-7aa4fb2bc96f,857,1,00:24:45.878,24,45,52,0.0,22,Foul Committed,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['00639f18-f58f-4376-8a5f-8d84e9cfb87b'],,"[66.1, 64.6]",6581.0,Jonathan Rodríguez Menéndez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1485.878
00639f18-f58f-4376-8a5f-8d84e9cfb87b,858,1,00:24:45.878,24,45,52,0.0,21,Foul Won,1041,Sporting Gijón,4,From Throw In,1049,Granada,,,"['a49f95f3-d89d-48dd-8404-7aa4fb2bc96f', 'b727092d-9bc4-452b-b060-23bf15d3c66f']",,"[54.0, 15.5]",6918.0,Isaac Ajayi Success,21.0,Left Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,1485.878
46994d7c-b9de-46da-86be-b9325873a721,859,1,00:25:10.697,25,10,53,4.371636,30,Pass,1049,Granada,3,From Free Kick,1049,Granada,,,,True,"[53.6, 18.3]",7158.0,Cristiano Biraghi,6.0,Left Back,,,66.4003,0.003012039,3.0,High Pass,"[120.0, 18.5]",38.0,Left Foot,62.0,Free Kick,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1510.697
a1d256bb-7950-4bf2-ba02-1df2f535003b,860,1,00:25:29.459,25,29,54,3.535652,30,Pass,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,"['746e83b5-8be4-4211-bc8c-e6663cb316fc', '9363acd4-003a-483d-ab84-e5ecc4fb677e']",,"[6.0, 36.0]",11537.0,Alberto García Cabrera,1.0,Goalkeeper,6581.0,Jonathan Rodríguez Menéndez,62.486877,0.37694028,3.0,High Pass,"[64.1, 59.0]",40.0,Right Foot,63.0,Goal Kick,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1529.459
9363acd4-003a-483d-ab84-e5ecc4fb677e,861,1,00:25:32.995,25,32,54,,42,Ball Receipt*,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,['a1d256bb-7950-4bf2-ba02-1df2f535003b'],,"[64.7, 58.6]",6581.0,Jonathan Rodríguez Menéndez,17.0,Right Wing,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1532.995
e7ae7f74-b193-4861-8183-da9ce4d57be3,862,1,00:25:32.995,25,32,54,0.0,4,Duel,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,['746e83b5-8be4-4211-bc8c-e6663cb316fc'],,"[64.1, 59.0]",6581.0,Jonathan Rodríguez Menéndez,17.0,Right Wing,,,,,,,,,,,,,True,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1532.995
746e83b5-8be4-4211-bc8c-e6663cb316fc,863,1,00:25:32.995,25,32,54,1.635098,30,Pass,1041,Sporting Gijón,7,From Goal Kick,1049,Granada,,,"['a1d256bb-7950-4bf2-ba02-1df2f535003b', 'a804eb52-83e7-4636-b689-5e858a47df3f', 'e7ae7f74-b193-4861-8183-da9ce4d57be3']",,"[56.0, 21.1]",3160.0,Rene Krhin,10.0,Center Defensive Midfield,6918.0,Isaac Ajayi Success,20.71835,-0.34464732,3.0,High Pass,"[75.5, 14.1]",,,66.0,Recovery,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,1532.995
a804eb52-83e7-4636-b689-5e858a47df3f,864,1,00:25:34.630,25,34,54,,42,Ball Receipt*,1041,Sporting Gijón,7,From Goal Kick,1049,Granada,,,['746e83b5-8be4-4211-bc8c-e6663cb316fc'],,"[75.5, 14.1]",6918.0,Isaac Ajayi Success,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1534.63
ec253aea-62c9-4628-8425-2d5840c7c1d1,865,1,00:25:34.630,25,34,54,0.238451,43,Carry,1041,Sporting Gijón,7,From Goal Kick,1049,Granada,,,"['a804eb52-83e7-4636-b689-5e858a47df3f', 'ffa819ef-7e7f-4767-903e-f1b60ee85ea1']",,"[75.5, 14.1]",6918.0,Isaac Ajayi Success,21.0,Left Wing,,,,,,,,,,,,"[74.5, 18.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1534.63
ffa819ef-7e7f-4767-903e-f1b60ee85ea1,866,1,00:25:34.869,25,34,54,0.0,38,Miscontrol,1041,Sporting Gijón,7,From Goal Kick,1049,Granada,,,,,"[74.5, 18.7]",6918.0,Isaac Ajayi Success,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1534.869
31a63173-1e9e-4661-bece-b8ee1418739a,867,1,00:25:35.640,25,35,54,0.0,2,Ball Recovery,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,,,"[48.2, 58.8]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1535.64
7d3e034b-20c0-4864-8f18-aff527fbce49,868,1,00:25:35.640,25,35,54,1.877403,43,Carry,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,"['0762e946-ba1c-496e-984c-8c6e9af2ab40', '31a63173-1e9e-4661-bece-b8ee1418739a', 'bd2cd85a-6a60-433a-8135-e13d18d57c63']",,"[48.2, 58.8]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,,,,,,,,,,"[51.4, 62.4]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1535.64
bd2cd85a-6a60-433a-8135-e13d18d57c63,869,1,00:25:36.185,25,36,54,1.315997,17,Pressure,1041,Sporting Gijón,7,From Goal Kick,1049,Granada,,,['7d3e034b-20c0-4864-8f18-aff527fbce49'],,"[69.3, 19.3]",6918.0,Isaac Ajayi Success,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1536.185
0762e946-ba1c-496e-984c-8c6e9af2ab40,870,1,00:25:37.517,25,37,54,0.888215,30,Pass,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,['dd28a9b7-be1a-40fb-a91b-c278e61a5365'],,"[51.4, 62.4]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,6581.0,Jonathan Rodríguez Menéndez,14.499655,1.1441689,1.0,Ground Pass,"[57.4, 75.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1537.517
dd28a9b7-be1a-40fb-a91b-c278e61a5365,871,1,00:25:38.405,25,38,54,,42,Ball Receipt*,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,['0762e946-ba1c-496e-984c-8c6e9af2ab40'],,"[57.4, 75.6]",6581.0,Jonathan Rodríguez Menéndez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1538.405
428c6f74-6f4a-45bd-b700-52108d9485f2,872,1,00:25:38.405,25,38,54,0.040000003,43,Carry,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,"['63c5a327-5b44-47d8-ac5f-9c8cce3de1ec', 'dd28a9b7-be1a-40fb-a91b-c278e61a5365']",,"[57.4, 75.6]",6581.0,Jonathan Rodríguez Menéndez,17.0,Right Wing,,,,,,,,,,,,"[57.4, 75.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1538.405
63c5a327-5b44-47d8-ac5f-9c8cce3de1ec,873,1,00:25:38.445,25,38,54,1.664538,30,Pass,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,['985451b1-f835-4ddb-a54a-3af63b0953ca'],,"[57.4, 75.6]",6581.0,Jonathan Rodríguez Menéndez,17.0,Right Wing,26633.0,Alberto Lora Ramos,15.432433,-3.0767486,1.0,Ground Pass,"[42.0, 74.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1538.445
985451b1-f835-4ddb-a54a-3af63b0953ca,874,1,00:25:40.110,25,40,54,,42,Ball Receipt*,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,['63c5a327-5b44-47d8-ac5f-9c8cce3de1ec'],,"[42.0, 74.6]",26633.0,Alberto Lora Ramos,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1540.11
1c167968-41e0-4724-ba67-6f02c9e87a6f,875,1,00:25:40.110,25,40,54,1.635988,30,Pass,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,"['165caa14-da36-489c-970e-56a13b2cdfc2', 'fa3f65da-d7ef-42ae-8466-61a8fb8c14e4']",,"[44.8, 74.8]",26633.0,Alberto Lora Ramos,2.0,Right Back,24173.0,Carlos Castro García,35.524216,-0.38677916,1.0,Ground Pass,"[77.7, 61.4]",40.0,Right Foot,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1540.11
fa3f65da-d7ef-42ae-8466-61a8fb8c14e4,876,1,00:25:41.746,25,41,54,,42,Ball Receipt*,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,['1c167968-41e0-4724-ba67-6f02c9e87a6f'],,"[77.1, 54.4]",24173.0,Carlos Castro García,23.0,Center Forward,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1541.746
165caa14-da36-489c-970e-56a13b2cdfc2,877,1,00:25:41.746,25,41,55,1.869984,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,"['1c167968-41e0-4724-ba67-6f02c9e87a6f', '54543fa3-be5d-400f-9195-eb12a17ebc36']",,"[42.4, 18.7]",4418.0,Matheus Dória Macedo,5.0,Left Center Back,6918.0,Isaac Ajayi Success,29.059422,0.22912022,3.0,High Pass,"[70.7, 25.3]",40.0,Right Foot,64.0,Interception,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1541.746
54543fa3-be5d-400f-9195-eb12a17ebc36,878,1,00:25:43.616,25,43,55,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['165caa14-da36-489c-970e-56a13b2cdfc2'],,"[70.7, 25.3]",6918.0,Isaac Ajayi Success,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1543.616
907379c6-8782-448e-a79e-6157c5743dc5,879,1,00:25:43.616,25,43,55,2.47363,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['54543fa3-be5d-400f-9195-eb12a17ebc36', 'c8a332ab-3d3a-40c1-a835-92b38151fdff']",,"[70.7, 25.3]",6918.0,Isaac Ajayi Success,21.0,Left Wing,,,,,,,,,,,,"[64.5, 6.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1543.616
c8a332ab-3d3a-40c1-a835-92b38151fdff,880,1,00:25:46.089,25,46,55,1.062069,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,['77736146-da4b-401f-a955-b69dc4481826'],,"[64.5, 6.7]",6918.0,Isaac Ajayi Success,21.0,Left Wing,6599.0,Rubén Salvador Pérez Del Mármol,16.153328,2.0676727,1.0,Ground Pass,"[56.8, 20.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1546.089
7006294c-e76a-410d-9c5a-d2cd1deae3d2,881,1,00:25:46.194,25,46,55,0.462875,17,Pressure,1049,Granada,1,Regular Play,1041,Sporting Gijón,,,,,"[63.3, 59.4]",6581.0,Jonathan Rodríguez Menéndez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1546.194
77736146-da4b-401f-a955-b69dc4481826,882,1,00:25:47.151,25,47,55,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['c8a332ab-3d3a-40c1-a835-92b38151fdff'],,"[56.8, 20.9]",6599.0,Rubén Salvador Pérez Del Mármol,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1547.151
