id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,under_pressure,carry_end_location,duel_type_id,duel_type_name,pass_aerial_won,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,pass_switch,out,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,clearance_aerial_won,clearance_head,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,interception_outcome_id,interception_outcome_name,foul_won_defensive,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_through_ball,pass_technique_id,pass_technique_name,pass_inswinging,pass_cut_back,shot_first_time,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,ball_recovery_recovery_failure,foul_committed_advantage,foul_won_advantage,foul_committed_offensive,clearance_left_foot,dribble_overrun,dribble_nutmeg,foul_committed_type_id,foul_committed_type_name,clearance_other,foul_committed_card_id,foul_committed_card_name,shot_open_goal,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_aerial_won,pass_outswinging,ball_recovery_offensive,shot_one_on_one,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds
122987f9-78cc-43bd-9e8a-a0729a92be97,482,1,00:16:35.217,16,35,37,0.0,23,Goal Keeper,213,Sevilla,4,From Throw In,1049,Granada,,,['53d82925-6c20-4e98-80ba-2fc79b7620e3'],,"[2.3, 40.3]",8697.0,Andrés Eduardo Fernández Moreno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2.3, 40.3]",44.0,Set,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995.217
572960fd-4e87-47e5-85a8-e8ab94954e26,483,1,00:16:37.238,16,37,37,1.744769,30,Pass,213,Sevilla,4,From Throw In,213,Sevilla,,,['a3f02d78-6e24-4ed8-97b2-b05a76b96d61'],,"[93.6, 41.4]",23816.0,José Antonio Reyes Calderón,12.0,Right Midfield,,,20.2608,-1.8457062,1.0,Ground Pass,"[88.1, 21.9]",66.0,Recovery,38.0,Left Foot,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997.238
a3f02d78-6e24-4ed8-97b2-b05a76b96d61,484,1,00:16:38.983,16,38,38,0.0,2,Ball Recovery,1049,Granada,1,Regular Play,1049,Granada,,,['572960fd-4e87-47e5-85a8-e8ab94954e26'],,"[32.0, 58.2]",6680.0,Rubén Rochina Naixes,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998.983
c0f06021-6c87-4707-a461-04ca0076c5bb,485,1,00:16:38.983,16,38,38,1.937502,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['0d48427e-9ec3-4b18-93dc-a009cabc34f0', 'a3f02d78-6e24-4ed8-97b2-b05a76b96d61', 'c8db25d5-c267-4c3f-afbb-227a4ea6485d']",,"[32.0, 58.2]",6680.0,Rubén Rochina Naixes,19.0,Center Attacking Midfield,,,,,,,,,,,,True,"[30.6, 51.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998.983
c8db25d5-c267-4c3f-afbb-227a4ea6485d,486,1,00:16:39.844,16,39,38,1.373933,17,Pressure,1049,Granada,1,Regular Play,213,Sevilla,,,"['0d48427e-9ec3-4b18-93dc-a009cabc34f0', 'c0f06021-6c87-4707-a461-04ca0076c5bb']",,"[86.7, 23.9]",3497.0,Vicente Iborra De La Fuente,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999.844
0d48427e-9ec3-4b18-93dc-a009cabc34f0,487,1,00:16:40.921,16,40,38,1.3364,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,"['3ad4d1e9-8ce0-4cda-8122-56d104b58d90', 'c8db25d5-c267-4c3f-afbb-227a4ea6485d']",,"[30.6, 51.8]",6680.0,Rubén Rochina Naixes,19.0,Center Attacking Midfield,4546.0,Dimitri Foulquier,5.658622,-2.3311996,1.0,Ground Pass,"[26.7, 47.7]",,,38.0,Left Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.921
c02c0a79-2172-4398-99e1-469b7eab5bd4,488,1,00:16:42.158,16,42,38,1.925954,17,Pressure,1049,Granada,1,Regular Play,213,Sevilla,,,"['3ad4d1e9-8ce0-4cda-8122-56d104b58d90', 'c4a70914-2d9e-4b2d-af18-2b38dd317530']",,"[82.0, 13.8]",6841.0,Víctor Machín Pérez,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002.158
3ad4d1e9-8ce0-4cda-8122-56d104b58d90,489,1,00:16:42.257,16,42,38,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,"['0d48427e-9ec3-4b18-93dc-a009cabc34f0', 'c02c0a79-2172-4398-99e1-469b7eab5bd4']",,"[26.7, 47.7]",4546.0,Dimitri Foulquier,7.0,Right Wing Back,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002.257
c4a70914-2d9e-4b2d-af18-2b38dd317530,490,1,00:16:42.257,16,42,38,2.498214,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['319265cf-1a46-4daf-8d53-46c87ca2fc02', '3ad4d1e9-8ce0-4cda-8122-56d104b58d90', 'c02c0a79-2172-4398-99e1-469b7eab5bd4']",,"[26.7, 47.7]",4546.0,Dimitri Foulquier,7.0,Right Wing Back,,,,,,,,,,,,True,"[51.5, 70.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002.257
319265cf-1a46-4daf-8d53-46c87ca2fc02,491,1,00:16:44.755,16,44,38,0.771965,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,['aa66b94b-c729-47b3-b340-a162817be435'],,"[51.5, 70.6]",4546.0,Dimitri Foulquier,7.0,Right Wing Back,6599.0,Rubén Salvador Pérez Del Mármol,16.228987,-0.61022115,1.0,Ground Pass,"[64.8, 61.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1004.755
aa66b94b-c729-47b3-b340-a162817be435,492,1,00:16:45.527,16,45,38,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['319265cf-1a46-4daf-8d53-46c87ca2fc02'],,"[64.8, 61.3]",6599.0,Rubén Salvador Pérez Del Mármol,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005.527
feeee6fd-d18d-4568-aaed-5c9400cf8e1e,493,1,00:16:45.527,16,45,38,0.068454,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['aa66b94b-c729-47b3-b340-a162817be435', 'dd7c76c1-607a-4d4a-8140-b182a0280bf1']",,"[64.8, 61.3]",6599.0,Rubén Salvador Pérez Del Mármol,9.0,Right Defensive Midfield,,,,,,,,,,,,,"[67.2, 61.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005.527
dd7c76c1-607a-4d4a-8140-b182a0280bf1,494,1,00:16:45.596,16,45,38,1.141305,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,['60c50e71-992b-4fe0-a93a-b65a88962d1d'],,"[67.2, 61.3]",6599.0,Rubén Salvador Pérez Del Mármol,9.0,Right Defensive Midfield,,,8.19878,-1.0471116,1.0,Ground Pass,"[71.3, 54.2]",,,40.0,Right Foot,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005.596
60c50e71-992b-4fe0-a93a-b65a88962d1d,495,1,00:16:46.737,16,46,38,0.202379,30,Pass,1049,Granada,1,Regular Play,213,Sevilla,,,"['4495023f-309f-480a-b5df-97eb9b6958bc', 'dd7c76c1-607a-4d4a-8140-b182a0280bf1']",,"[48.8, 25.9]",3253.0,Adil Rami,3.0,Right Center Back,,,5.2201533,0.2914568,1.0,Ground Pass,"[53.8, 27.4]",66.0,Recovery,40.0,Right Foot,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1006.737
4495023f-309f-480a-b5df-97eb9b6958bc,496,1,00:16:46.939,16,46,38,0.0,6,Block,1049,Granada,1,Regular Play,1049,Granada,,,['60c50e71-992b-4fe0-a93a-b65a88962d1d'],,"[66.3, 52.7]",6680.0,Rubén Rochina Naixes,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1006.939
92da5b31-5940-40a3-810c-fd0efe62592e,497,1,00:16:49.480,16,49,38,0.0,2,Ball Recovery,1049,Granada,1,Regular Play,1049,Granada,,,,,"[83.4, 34.4]",6680.0,Rubén Rochina Naixes,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1009.48
2a68dc7e-fa34-4e28-b3c3-2bf5e128f2e1,498,1,00:16:49.480,16,49,38,2.844402,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['3450e3cf-798b-431a-b7f1-fad1e5e938e1', '92da5b31-5940-40a3-810c-fd0efe62592e']",,"[83.4, 34.4]",6680.0,Rubén Rochina Naixes,19.0,Center Attacking Midfield,,,,,,,,,,,,,"[94.8, 35.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1009.48
3450e3cf-798b-431a-b7f1-fad1e5e938e1,499,1,00:16:52.324,16,52,38,0.752276,16,Shot,1049,Granada,1,Regular Play,1049,Granada,,,['54ee7a80-522f-4c2a-b767-7a933d47dd1a'],,"[94.8, 35.2]",6680.0,Rubén Rochina Naixes,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0764654,"[113.8, 39.9, 0.2]",,100.0,Saved,87.0,Open Play,93.0,Normal,38.0,Left Foot,"[{'location': [99.0, 22.3], 'player': {'id': 26387, 'name': 'Edgar Antonio Méndez Ortega'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [101.0, 47.3], 'player': {'id': 6718, 'name': 'Sergio Escudero Palomo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.7, 39.4], 'player': {'id': 10476, 'name': 'Timothée Kolodziejczak'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.0, 44.1], 'player': {'id': 3637, 'name': 'Grzegorz Krychowiak'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [100.8, 34.2], 'player': {'id': 21210, 'name': 'Mariano Ferreira Filho'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [95.2, 43.3], 'player': {'id': 3253, 'name': 'Adil Rami'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [81.4, 46.7], 'player': {'id': 3497, 'name': 'Vicente Iborra De La Fuente'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [114.1, 39.1], 'player': {'id': 6823, 'name': 'Sergio Rico González'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.7, 57.3], 'player': {'id': 6847, 'name': 'Adalberto Peñaranda Maestre'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [99.5, 43.1], 'player': {'id': 6918, 'name': 'Isaac Ajayi Success'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1012.324
54ee7a80-522f-4c2a-b767-7a933d47dd1a,500,1,00:16:53.077,16,53,38,0.0,23,Goal Keeper,1049,Granada,1,Regular Play,213,Sevilla,,,['3450e3cf-798b-431a-b7f1-fad1e5e938e1'],,"[6.0, 41.0]",6823.0,Sergio Rico González,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,Set,33.0,Shot Saved,,,,,,,46.0,Standing,35.0,Both Hands,52.0,In Play Danger,,,,,,,,,,,,,,,,,,,,,,,,1013.077
8b8a694f-aa8c-404a-9a6c-8d3f0c173db9,501,1,00:16:53.724,16,53,38,0.0,2,Ball Recovery,1049,Granada,1,Regular Play,1049,Granada,,,,,"[109.4, 40.8]",6918.0,Isaac Ajayi Success,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013.724
999d6a7a-5fe8-4335-b370-7777237db2df,502,1,00:16:53.770,16,53,38,0.420367,16,Shot,1049,Granada,1,Regular Play,1049,Granada,,,['7ddf5322-5a32-4603-abab-0a42770e1ef7'],,"[109.7, 41.6]",6918.0,Isaac Ajayi Success,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45261538,"[120.0, 43.1, 0.2]",,97.0,Goal,87.0,Open Play,91.0,Half Volley,40.0,Right Foot,"[{'location': [89.0, 40.5], 'player': {'id': 3497, 'name': 'Vicente Iborra De La Fuente'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.9, 54.5], 'player': {'id': 6847, 'name': 'Adalberto Peñaranda Maestre'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [112.6, 40.8], 'player': {'id': 6823, 'name': 'Sergio Rico González'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.2, 30.7], 'player': {'id': 21210, 'name': 'Mariano Ferreira Filho'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.3, 38.5], 'player': {'id': 3253, 'name': 'Adil Rami'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.6, 41.7], 'player': {'id': 3637, 'name': 'Grzegorz Krychowiak'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.5, 38.3], 'player': {'id': 10476, 'name': 'Timothée Kolodziejczak'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.9, 43.7], 'player': {'id': 6718, 'name': 'Sergio Escudero Palomo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.9, 31.0], 'player': {'id': 6680, 'name': 'Rubén Rochina Naixes'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [109.1, 24.3], 'player': {'id': 26387, 'name': 'Edgar Antonio Méndez Ortega'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}]",,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013.77
7ddf5322-5a32-4603-abab-0a42770e1ef7,503,1,00:16:54.190,16,54,38,0.0,23,Goal Keeper,1049,Granada,1,Regular Play,213,Sevilla,,,['999d6a7a-5fe8-4335-b370-7777237db2df'],,"[7.5, 39.3]",6823.0,Sergio Rico González,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,Prone,26.0,Goal Conceded,,,,,,,46.0,Standing,,,55.0,No Touch,,,,,,,,,,,,,,,,,,,,,,,,1014.19
c84536e6-a7e4-4580-a206-4b5ae96fc70c,504,1,00:18:01.506,18,1,39,1.111637,30,Pass,213,Sevilla,9,From Kick Off,213,Sevilla,,,['362650c3-4558-4b87-ab7b-43a79c24bd2f'],True,"[61.0, 40.1]",3486.0,Fernando Llorente Torres,24.0,Left Center Forward,3253.0,Adil Rami,20.59733,3.0443394,1.0,Ground Pass,"[40.5, 42.1]",65.0,Kick Off,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1081.506
362650c3-4558-4b87-ab7b-43a79c24bd2f,505,1,00:18:02.618,18,2,39,,42,Ball Receipt*,213,Sevilla,9,From Kick Off,213,Sevilla,,,['c84536e6-a7e4-4580-a206-4b5ae96fc70c'],,"[40.5, 42.1]",3253.0,Adil Rami,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1082.618
72381cd0-c4cd-458b-8a8f-566ea3770ba6,506,1,00:18:03.304,18,3,39,2.174242,30,Pass,213,Sevilla,9,From Kick Off,213,Sevilla,,,['0775058d-d088-427e-8c97-4cfbba94ba0c'],,"[45.5, 44.8]",3253.0,Adil Rami,3.0,Right Center Back,6841.0,Víctor Machín Pérez,56.733765,-0.5488836,3.0,High Pass,"[93.9, 15.2]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1083.304
0775058d-d088-427e-8c97-4cfbba94ba0c,507,1,00:18:05.478,18,5,39,,42,Ball Receipt*,213,Sevilla,9,From Kick Off,213,Sevilla,,,['72381cd0-c4cd-458b-8a8f-566ea3770ba6'],,"[93.9, 15.2]",6841.0,Víctor Machín Pérez,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1085.478
ffbd06dd-162c-4d1d-b265-d14cd12d3968,508,1,00:18:05.478,18,5,39,1.768226,30,Pass,213,Sevilla,9,From Kick Off,213,Sevilla,,,['ea79d106-bbe8-40f3-ac48-10abf54a491f'],,"[93.2, 16.4]",6841.0,Víctor Machín Pérez,16.0,Left Midfield,6718.0,Sergio Escudero Palomo,12.059851,3.041924,2.0,Low Pass,"[81.2, 17.6]",,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1085.478
ea79d106-bbe8-40f3-ac48-10abf54a491f,509,1,00:18:07.246,18,7,39,,42,Ball Receipt*,213,Sevilla,9,From Kick Off,213,Sevilla,,,['ffbd06dd-162c-4d1d-b265-d14cd12d3968'],,"[81.2, 17.6]",6718.0,Sergio Escudero Palomo,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1087.246
80c5adb1-4719-4f79-bff5-fab51520206e,510,1,00:18:07.246,18,7,39,0.674397,43,Carry,213,Sevilla,9,From Kick Off,213,Sevilla,,,"['76e71f44-7901-491e-83d3-d3c2f911b8d0', '83e38f2f-5d97-43e5-bef8-0008546f6e65', 'ea79d106-bbe8-40f3-ac48-10abf54a491f']",,"[81.2, 17.6]",6718.0,Sergio Escudero Palomo,6.0,Left Back,,,,,,,,,,,,True,"[82.7, 12.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1087.246
76e71f44-7901-491e-83d3-d3c2f911b8d0,511,1,00:18:07.361,18,7,39,0.781397,17,Pressure,213,Sevilla,9,From Kick Off,1049,Granada,,,"['80c5adb1-4719-4f79-bff5-fab51520206e', '83e38f2f-5d97-43e5-bef8-0008546f6e65']",,"[36.5, 59.2]",6599.0,Rubén Salvador Pérez Del Mármol,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1087.361
83e38f2f-5d97-43e5-bef8-0008546f6e65,512,1,00:18:07.920,18,7,39,0.26188,30,Pass,213,Sevilla,9,From Kick Off,213,Sevilla,,,"['5aff21f3-d838-48a6-8fa1-9856f410af59', '76e71f44-7901-491e-83d3-d3c2f911b8d0']",,"[82.7, 12.4]",6718.0,Sergio Escudero Palomo,6.0,Left Back,,,3.1890438,0.71883,1.0,Ground Pass,"[85.1, 14.5]",,,38.0,Left Foot,True,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1087.92
5aff21f3-d838-48a6-8fa1-9856f410af59,513,1,00:18:08.182,18,8,39,0.0,6,Block,213,Sevilla,9,From Kick Off,1049,Granada,,,['83e38f2f-5d97-43e5-bef8-0008546f6e65'],,"[35.0, 65.6]",6599.0,Rubén Salvador Pérez Del Mármol,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1088.182
dcc3a74e-0667-4fc9-80a8-3be56df2afe5,514,1,00:18:09.171,18,9,39,3.171907,30,Pass,213,Sevilla,9,From Kick Off,1049,Granada,,,['c166ae90-6c2d-4b50-bbc2-c22553f2e60b'],,"[30.6, 72.3]",4546.0,Dimitri Foulquier,7.0,Right Wing Back,6847.0,Adalberto Peñaranda Maestre,42.514114,0.1701757,3.0,High Pass,"[72.5, 79.5]",66.0,Recovery,40.0,Right Foot,,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1089.171
c166ae90-6c2d-4b50-bbc2-c22553f2e60b,515,1,00:18:12.343,18,12,39,,42,Ball Receipt*,213,Sevilla,9,From Kick Off,1049,Granada,,,['dcc3a74e-0667-4fc9-80a8-3be56df2afe5'],,"[71.6, 72.5]",6847.0,Adalberto Peñaranda Maestre,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1092.343
a67d7847-a327-46dc-abcc-91ea7b3554f8,516,1,00:18:16.333,18,16,40,2.365807,30,Pass,213,Sevilla,4,From Throw In,213,Sevilla,,,['ad404f63-cac2-4d4f-b07f-9c4dbd65f22c'],,"[32.3, 0.1]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,3253.0,Adil Rami,31.402548,1.5580581,2.0,Low Pass,"[32.7, 31.5]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1096.333
ad404f63-cac2-4d4f-b07f-9c4dbd65f22c,517,1,00:18:18.698,18,18,40,,42,Ball Receipt*,213,Sevilla,4,From Throw In,213,Sevilla,,,['a67d7847-a327-46dc-abcc-91ea7b3554f8'],,"[32.7, 31.5]",3253.0,Adil Rami,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1098.698
0f2a2682-5859-4755-93da-47e529bccaad,518,1,00:18:18.698,18,18,40,4.345073,43,Carry,213,Sevilla,4,From Throw In,213,Sevilla,,,"['ad404f63-cac2-4d4f-b07f-9c4dbd65f22c', 'fcb0a25e-144a-4711-b974-5a3cf4c786a7']",,"[32.7, 31.5]",3253.0,Adil Rami,3.0,Right Center Back,,,,,,,,,,,,,"[41.8, 35.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1098.698
fcb0a25e-144a-4711-b974-5a3cf4c786a7,519,1,00:18:23.043,18,23,40,1.784738,30,Pass,213,Sevilla,4,From Throw In,213,Sevilla,,,['bbed97a6-269b-4f4b-8c9b-d0fc2a71c369'],,"[41.8, 35.6]",3253.0,Adil Rami,3.0,Right Center Back,3637.0,Grzegorz Krychowiak,25.942244,-1.0899091,1.0,Ground Pass,"[53.8, 12.6]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103.043
bbed97a6-269b-4f4b-8c9b-d0fc2a71c369,520,1,00:18:24.828,18,24,40,,42,Ball Receipt*,213,Sevilla,4,From Throw In,213,Sevilla,,,['fcb0a25e-144a-4711-b974-5a3cf4c786a7'],,"[53.8, 12.6]",3637.0,Grzegorz Krychowiak,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1104.828
34cdc577-7301-48d2-989e-d2b8b657bdb1,521,1,00:18:24.828,18,24,40,3.519438,43,Carry,213,Sevilla,4,From Throw In,213,Sevilla,,,"['05642e58-84f7-4229-bc9a-8251d9654764', 'bbed97a6-269b-4f4b-8c9b-d0fc2a71c369']",,"[53.8, 12.6]",3637.0,Grzegorz Krychowiak,11.0,Left Defensive Midfield,,,,,,,,,,,,,"[54.7, 9.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1104.828
