id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,under_pressure,pass_switch,foul_won_defensive,out,pass_no_touch,dribble_outcome_id,dribble_outcome_name,dribble_nutmeg,dribble_overrun,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,ball_recovery_recovery_failure,interception_outcome_id,interception_outcome_name,pass_inswinging,pass_technique_id,pass_technique_name,clearance_left_foot,pass_cross,shot_statsbomb_xg,shot_end_location,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,clearance_head,pass_aerial_won,pass_outswinging,foul_committed_advantage,foul_won_advantage,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,clearance_aerial_won,shot_one_on_one,goalkeeper_technique_id,goalkeeper_technique_name,pass_goal_assist,pass_through_ball,block_offensive,foul_committed_card_id,foul_committed_card_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,bad_behaviour_card_id,bad_behaviour_card_name,shot_aerial_won,foul_committed_type_id,foul_committed_type_name,injury_stoppage_in_chain,foul_committed_offensive,timestamp_seconds
467bf27f-07bc-4bab-b3f9-0c0215e7cbd1,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,4231.0,"[{'player': {'id': 27305, 'name': 'Germán Darío Lux'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6738, 'name': 'Juan Francisco Moreno Fuertes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 11}, {'player': {'id': 6869, 'name': 'Alejandro Arribas Garrido'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 14}, {'player': {'id': 6777, 'name': 'Sidnei Rechel da Silva Júnior'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 12}, {'player': {'id': 6913, 'name': 'Fernando Navarro i Corbacho'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 23806, 'name': 'Alejandro Bergantiños García'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 6733, 'name': 'Pedro Mosquera Parada'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 5724, 'name': 'Fayçal Fajr'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 19}, {'player': {'id': 7782, 'name': 'Luis Alberto Romero Alconchel'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 21}, {'player': {'id': 25921, 'name': 'Rubén Gracia Calmache'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 6}, {'player': {'id': 6732, 'name': 'Lucas Pérez Martínez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 7}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
8928411e-9f06-4230-b31c-44675c79a053,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,219,RC Deportivo La Coruña,1,Regular Play,207,Valencia,4231.0,"[{'player': {'id': 3240, 'name': 'Mathew Ryan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 25}, {'player': {'id': 6663, 'name': 'Antonio Barragán Fernández'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 19}, {'player': {'id': 3638, 'name': 'Shkodran Mustafi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 4406, 'name': 'Aymen Abdennour'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 23}, {'player': {'id': 6596, 'name': 'José Luis Gayà Peña'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 14}, {'player': {'id': 12349, 'name': 'Wilfried Aimeric Zahibo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 29}, {'player': {'id': 10037, 'name': 'Danilo Barbosa da Silva'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 12}, {'player': {'id': 6594, 'name': 'Santiago Mina Lorenzo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 22}, {'player': {'id': 6595, 'name': 'Daniel Parejo Muñoz'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 10}, {'player': {'id': 10802, 'name': 'André Filipe Tavares Gomes'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 21}, {'player': {'id': 20542, 'name': 'Álvaro Negredo Sánchez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 7}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
a8af401f-6b4d-4300-9283-22d8e1c13c53,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['a903e895-380c-4d06-a18f-c838d318b77a'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
a903e895-380c-4d06-a18f-c838d318b77a,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,219,RC Deportivo La Coruña,1,Regular Play,207,Valencia,,,['a8af401f-6b4d-4300-9283-22d8e1c13c53'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
40216c8c-e219-46e3-a7c8-f2b021e5b1b6,5,1,00:00:00.445,0,0,2,0.759559,30,Pass,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,['13785cc2-1879-4fe0-b857-429607919af9'],True,"[61.0, 40.1]",6732.0,Lucas Pérez Martínez,23.0,Center Forward,7782.0,Luis Alberto Romero Alconchel,1.4866068,-2.3086114,1.0,Ground Pass,"[60.0, 39.0]",65.0,Kick Off,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.445
13785cc2-1879-4fe0-b857-429607919af9,6,1,00:00:01.205,0,1,2,,42,Ball Receipt*,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,['40216c8c-e219-46e3-a7c8-f2b021e5b1b6'],,"[60.0, 39.0]",7782.0,Luis Alberto Romero Alconchel,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.205
5f50b701-73d2-4aa5-96b1-45dffc45b45e,7,1,00:00:03.462,0,3,2,1.320206,30,Pass,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,['6ea6e258-d81b-46f9-ba2d-819915e1f892'],,"[64.8, 45.6]",7782.0,Luis Alberto Romero Alconchel,19.0,Center Attacking Midfield,6869.0,Alejandro Arribas Garrido,16.772596,2.9980092,1.0,Ground Pass,"[48.2, 48.0]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.462
6ea6e258-d81b-46f9-ba2d-819915e1f892,8,1,00:00:04.782,0,4,2,,42,Ball Receipt*,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,['5f50b701-73d2-4aa5-96b1-45dffc45b45e'],,"[48.2, 48.0]",6869.0,Alejandro Arribas Garrido,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.782
446a1572-70bf-4a5b-a2f6-f1b27c4beb3e,9,1,00:00:04.782,0,4,2,0.865442,43,Carry,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,"['443bb6cf-350a-4e22-ab41-0fb8395c5eef', '6ea6e258-d81b-46f9-ba2d-819915e1f892']",,"[48.2, 48.0]",6869.0,Alejandro Arribas Garrido,3.0,Right Center Back,,,,,,,,,,,,"[48.4, 46.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.782
443bb6cf-350a-4e22-ab41-0fb8395c5eef,10,1,00:00:05.648,0,5,2,1.817039,30,Pass,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,['754876a5-fe8f-42db-9e0c-06eb40be13ca'],,"[48.4, 46.7]",6869.0,Alejandro Arribas Garrido,3.0,Right Center Back,6777.0,Sidnei Rechel da Silva Júnior,26.767517,-1.6418376,1.0,Ground Pass,"[46.5, 20.0]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.648
754876a5-fe8f-42db-9e0c-06eb40be13ca,11,1,00:00:07.465,0,7,2,,42,Ball Receipt*,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,['443bb6cf-350a-4e22-ab41-0fb8395c5eef'],,"[46.5, 20.0]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.465
28c30b09-db51-4f51-a819-969dd2ab0445,12,1,00:00:07.465,0,7,2,1.659179,43,Carry,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,"['754876a5-fe8f-42db-9e0c-06eb40be13ca', '981008a8-24ef-48c6-b8c9-ec4d984c6447']",,"[46.5, 20.0]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,"[42.5, 20.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.465
981008a8-24ef-48c6-b8c9-ec4d984c6447,13,1,00:00:09.124,0,9,2,3.032766,30,Pass,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,['026ea608-587f-4df0-b74e-d2b4cac6c05e'],,"[42.5, 20.0]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,27305.0,Germán Darío Lux,37.960243,2.4121063,1.0,Ground Pass,"[14.2, 45.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.124
026ea608-587f-4df0-b74e-d2b4cac6c05e,14,1,00:00:12.157,0,12,2,,42,Ball Receipt*,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,['981008a8-24ef-48c6-b8c9-ec4d984c6447'],,"[14.2, 45.3]",27305.0,Germán Darío Lux,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.157
537fcbc2-5ae9-496e-a8e1-e6a9e9d9e753,15,1,00:00:12.157,0,12,2,0.740308,43,Carry,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,"['026ea608-587f-4df0-b74e-d2b4cac6c05e', '5826b89a-c5fc-4c2f-87c9-553b12010348']",,"[14.2, 45.3]",27305.0,Germán Darío Lux,1.0,Goalkeeper,,,,,,,,,,,,"[15.8, 43.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.157
5826b89a-c5fc-4c2f-87c9-553b12010348,16,1,00:00:12.897,0,12,2,1.999998,30,Pass,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,['c8d96546-b618-4cd3-8f06-1a3cf493f515'],,"[15.8, 43.7]",27305.0,Germán Darío Lux,1.0,Goalkeeper,6777.0,Sidnei Rechel da Silva Júnior,28.008034,-1.2095183,1.0,Ground Pass,"[25.7, 17.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.897
c8d96546-b618-4cd3-8f06-1a3cf493f515,17,1,00:00:14.897,0,14,2,,42,Ball Receipt*,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,['5826b89a-c5fc-4c2f-87c9-553b12010348'],,"[25.7, 17.5]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.897
686085c5-8542-42d6-9703-c1d00b7a229b,18,1,00:00:14.897,0,14,2,5.458675,43,Carry,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,"['c8d96546-b618-4cd3-8f06-1a3cf493f515', 'f8be5613-b129-4c85-b05e-d6658ffc865c']",,"[25.7, 17.5]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,"[51.1, 12.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.897
f8be5613-b129-4c85-b05e-d6658ffc865c,19,1,00:00:20.356,0,20,2,3.669713,30,Pass,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,"['42fe03a2-5071-40f8-a7c5-a5c01abf2d14', '777d4ba6-f899-4dab-82f8-7e9594610d56']",,"[51.1, 12.2]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,6913.0,Fernando Navarro i Corbacho,61.798138,0.16089225,3.0,High Pass,"[112.1, 22.1]",,,38.0,Left Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.356
3e491e06-07db-47f4-9bfc-449d7de83d22,20,1,00:00:20.377,0,20,2,0.199998,17,Pressure,219,RC Deportivo La Coruña,9,From Kick Off,207,Valencia,,,,,"[68.3, 65.5]",6595.0,Daniel Parejo Muñoz,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.377
777d4ba6-f899-4dab-82f8-7e9594610d56,21,1,00:00:24.026,0,24,2,,42,Ball Receipt*,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,['f8be5613-b129-4c85-b05e-d6658ffc865c'],,"[106.2, 16.7]",6913.0,Fernando Navarro i Corbacho,6.0,Left Back,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.026
42fe03a2-5071-40f8-a7c5-a5c01abf2d14,22,1,00:00:24.026,0,24,2,0.0,2,Ball Recovery,219,RC Deportivo La Coruña,9,From Kick Off,207,Valencia,,,['f8be5613-b129-4c85-b05e-d6658ffc865c'],,"[8.0, 58.0]",3240.0,Mathew Ryan,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.026
70d58fc5-4c13-440f-b820-ab40338ee65c,23,1,00:00:33.817,0,33,2,2.841097,30,Pass,219,RC Deportivo La Coruña,9,From Kick Off,207,Valencia,,,"['11cb61f8-d3d8-4e47-b0ba-e983d54a091d', 'bc779c9c-b5ce-45f4-a7ae-f7ecb7b7c200']",True,"[15.9, 48.3]",3240.0,Mathew Ryan,1.0,Goalkeeper,20542.0,Álvaro Negredo Sánchez,51.942467,0.04044037,3.0,High Pass,"[67.8, 50.4]",,,40.0,Right Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.817
11cb61f8-d3d8-4e47-b0ba-e983d54a091d,24,1,00:00:36.658,0,36,2,,42,Ball Receipt*,219,RC Deportivo La Coruña,9,From Kick Off,207,Valencia,,,['70d58fc5-4c13-440f-b820-ab40338ee65c'],,"[65.7, 49.7]",20542.0,Álvaro Negredo Sánchez,23.0,Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.658
bc779c9c-b5ce-45f4-a7ae-f7ecb7b7c200,25,1,00:00:36.658,0,36,2,0.0,2,Ball Recovery,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,['70d58fc5-4c13-440f-b820-ab40338ee65c'],,"[52.3, 29.7]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.658
121e6dcd-4a37-4db6-a147-30dad9bc954e,26,1,00:00:36.658,0,36,2,1.483872,43,Carry,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,"['72ec5e88-c93c-4bbc-a622-a63f54ba132b', 'bc779c9c-b5ce-45f4-a7ae-f7ecb7b7c200']",,"[52.3, 29.7]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,"[49.2, 22.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.658
72ec5e88-c93c-4bbc-a622-a63f54ba132b,27,1,00:00:38.142,0,38,2,1.524783,30,Pass,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,['e81b6bad-7cc2-41f2-8227-73cc76de46b6'],,"[49.2, 22.9]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,17.736967,-0.5191461,2.0,Low Pass,"[64.6, 14.1]",,,38.0,Left Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.142
e81b6bad-7cc2-41f2-8227-73cc76de46b6,28,1,00:00:39.666,0,39,3,0.0,2,Ball Recovery,207,Valencia,1,Regular Play,207,Valencia,,,['72ec5e88-c93c-4bbc-a622-a63f54ba132b'],,"[55.5, 66.0]",6663.0,Antonio Barragán Fernández,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.666
fd0ce959-3d23-4a6c-afaf-5287b19d285e,29,1,00:00:39.666,0,39,3,1.812056,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['ac631c78-207e-4ae6-b1a7-ead9af24ca5b', 'e81b6bad-7cc2-41f2-8227-73cc76de46b6']",,"[55.5, 66.0]",6663.0,Antonio Barragán Fernández,2.0,Right Back,,,,,,,,,,,,"[70.7, 74.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.666
ac631c78-207e-4ae6-b1a7-ead9af24ca5b,30,1,00:00:41.478,0,41,3,1.103795,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['e7854414-1e34-472b-ac4d-c58829424082'],,"[70.7, 74.7]",6663.0,Antonio Barragán Fernández,2.0,Right Back,6594.0,Santiago Mina Lorenzo,11.988745,-0.5532943,1.0,Ground Pass,"[80.9, 68.4]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.478
4b060872-d594-4ef2-9608-3577d0ced74d,31,1,00:00:42.476,0,42,3,0.879065,17,Pressure,207,Valencia,1,Regular Play,219,RC Deportivo La Coruña,,,"['89773c98-6c7a-494f-9a7f-ad43620b1489', 'e7854414-1e34-472b-ac4d-c58829424082']",,"[35.5, 9.9]",6913.0,Fernando Navarro i Corbacho,6.0,Left Back,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.476
e7854414-1e34-472b-ac4d-c58829424082,32,1,00:00:42.582,0,42,3,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,"['4b060872-d594-4ef2-9608-3577d0ced74d', 'ac631c78-207e-4ae6-b1a7-ead9af24ca5b']",,"[80.9, 68.4]",6594.0,Santiago Mina Lorenzo,17.0,Right Wing,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.582
89773c98-6c7a-494f-9a7f-ad43620b1489,33,1,00:00:42.582,0,42,3,0.923889,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['19f5be78-eca4-4cd0-9909-60eafc68217a', '4b060872-d594-4ef2-9608-3577d0ced74d', 'e7854414-1e34-472b-ac4d-c58829424082']",,"[80.9, 68.4]",6594.0,Santiago Mina Lorenzo,17.0,Right Wing,,,,,,,,,,,,"[80.1, 68.4]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.582
19f5be78-eca4-4cd0-9909-60eafc68217a,34,1,00:00:43.506,0,43,3,0.853784,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['b24f7072-68aa-4ab3-960a-b77d3c65b50d'],,"[80.1, 68.4]",6594.0,Santiago Mina Lorenzo,17.0,Right Wing,12349.0,Wilfried Aimeric Zahibo,10.18332,-3.0135837,1.0,Ground Pass,"[70.0, 67.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.506
b24f7072-68aa-4ab3-960a-b77d3c65b50d,35,1,00:00:44.360,0,44,3,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['19f5be78-eca4-4cd0-9909-60eafc68217a'],,"[70.0, 67.1]",12349.0,Wilfried Aimeric Zahibo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.36
c73670a9-669f-4955-98d5-d06a73309ae2,36,1,00:00:44.360,0,44,3,1.780372,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['6e85723b-2d8b-4e72-8b81-a875b173fdab', 'b24f7072-68aa-4ab3-960a-b77d3c65b50d', 'ea5d7443-4c6c-41ef-bbdf-df124523fadc']",,"[70.0, 67.1]",12349.0,Wilfried Aimeric Zahibo,9.0,Right Defensive Midfield,,,,,,,,,,,,"[67.2, 68.1]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.36
6e85723b-2d8b-4e72-8b81-a875b173fdab,37,1,00:00:44.509,0,44,3,1.124339,17,Pressure,207,Valencia,1,Regular Play,219,RC Deportivo La Coruña,,,['c73670a9-669f-4955-98d5-d06a73309ae2'],,"[53.9, 16.2]",7782.0,Luis Alberto Romero Alconchel,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.509
ea5d7443-4c6c-41ef-bbdf-df124523fadc,38,1,00:00:46.140,0,46,3,1.625265,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['92c360e8-fc54-4d14-b457-f2d4f25d7a48'],,"[67.2, 68.1]",12349.0,Wilfried Aimeric Zahibo,9.0,Right Defensive Midfield,3638.0,Shkodran Mustafi,19.543285,-2.6802335,1.0,Ground Pass,"[49.7, 59.4]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.14
92c360e8-fc54-4d14-b457-f2d4f25d7a48,39,1,00:00:47.766,0,47,3,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['ea5d7443-4c6c-41ef-bbdf-df124523fadc'],,"[49.7, 59.4]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.766
7fcd0595-41f9-4fe8-9513-6f5da77ba080,40,1,00:00:47.766,0,47,3,1.525055,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['89ecaa27-7401-468e-b1c6-54558a57081b', '92c360e8-fc54-4d14-b457-f2d4f25d7a48']",,"[49.7, 59.4]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,"[50.8, 57.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.766
