id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,counterpress,interception_outcome_id,interception_outcome_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,miscontrol_aerial_won,off_camera,pass_cross,out,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,pass_switch,pass_outswinging,pass_technique_id,pass_technique_name,clearance_aerial_won,clearance_head,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_inswinging,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_aerial_won,pass_through_ball,dribble_overrun,clearance_left_foot,foul_won_defensive,bad_behaviour_card_id,bad_behaviour_card_name,shot_aerial_won,pass_cut_back,shot_deflected,block_deflection,dribble_no_touch,ball_recovery_recovery_failure,foul_committed_advantage,foul_won_advantage,foul_committed_card_id,foul_committed_card_name,50_50_outcome_id,50_50_outcome_name,shot_one_on_one,block_offensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_miscommunication,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,timestamp_seconds
61dc77ad-6e0f-4ad0-8ccb-4767cfbcdfc7,1568,1,00:39:05.604,39,5,85,2.511119,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['6af03712-1875-41f5-83ac-74f1c0d388a7', 'cfb02a9f-ed85-4cd6-831a-6ec37d5e8e7e']","[40.4, 40.3]",5574.0,Toni Kroos,10.0,Center Defensive Midfield,,,,,,,,,,,,"[43.4, 40.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2345.604
cfb02a9f-ed85-4cd6-831a-6ec37d5e8e7e,1569,1,00:39:08.115,39,8,85,2.034663,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['52ef0473-17ce-44db-b9f8-0b6efc780371'],"[43.4, 40.3]",5574.0,Toni Kroos,10.0,Center Defensive Midfield,5721.0,Daniel Carvajal Ramos,29.751135,1.3780152,1.0,Ground Pass,"[49.1, 69.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2348.115
52ef0473-17ce-44db-b9f8-0b6efc780371,1570,1,00:39:10.150,39,10,85,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['cfb02a9f-ed85-4cd6-831a-6ec37d5e8e7e'],"[49.1, 69.5]",5721.0,Daniel Carvajal Ramos,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2350.15
68c055c6-e9ae-4734-beb3-b2d4971323fa,1571,1,00:39:10.150,39,10,85,1.919466,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['52ef0473-17ce-44db-b9f8-0b6efc780371', '7571ac26-6eb1-40f7-9625-8e4ad5c28b77']","[49.1, 69.5]",5721.0,Daniel Carvajal Ramos,2.0,Right Back,,,,,,,,,,,,"[54.8, 65.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2350.15
7571ac26-6eb1-40f7-9625-8e4ad5c28b77,1572,1,00:39:12.069,39,12,85,1.315191,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['b980322d-f0af-4a33-a892-99e83dc2a773'],"[54.8, 65.5]",5721.0,Daniel Carvajal Ramos,2.0,Right Back,5574.0,Toni Kroos,18.445868,-1.5002613,1.0,Ground Pass,"[56.1, 47.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2352.069
b980322d-f0af-4a33-a892-99e83dc2a773,1573,1,00:39:13.384,39,13,85,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['7571ac26-6eb1-40f7-9625-8e4ad5c28b77'],"[56.1, 47.1]",5574.0,Toni Kroos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2353.384
0e861a27-2ef7-4142-822e-f9a09e79838d,1574,1,00:39:13.384,39,13,85,2.549838,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['2d40c3cb-7bdf-4110-a3e0-89346e31dd2a', 'b980322d-f0af-4a33-a892-99e83dc2a773']","[56.1, 47.1]",5574.0,Toni Kroos,10.0,Center Defensive Midfield,,,,,,,,,,,,"[62.8, 42.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2353.384
2d40c3cb-7bdf-4110-a3e0-89346e31dd2a,1575,1,00:39:15.934,39,15,85,1.461159,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['87849c5e-3c38-4697-8a9a-3ba373ed584f'],"[62.8, 42.2]",5574.0,Toni Kroos,10.0,Center Defensive Midfield,5202.0,José Ignacio Fernández Iglesias,13.701095,-2.158799,1.0,Ground Pass,"[55.2, 30.8]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2355.934
87849c5e-3c38-4697-8a9a-3ba373ed584f,1576,1,00:39:17.395,39,17,85,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['2d40c3cb-7bdf-4110-a3e0-89346e31dd2a'],"[55.2, 30.8]",5202.0,José Ignacio Fernández Iglesias,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2357.395
b9a41dcb-c442-4472-9f96-b72f4be89c86,1577,1,00:39:17.395,39,17,85,1.264422,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['c2ca7548-5f1e-4577-8e4a-b0ef1432b9d0'],"[53.7, 30.8]",5202.0,José Ignacio Fernández Iglesias,5.0,Left Center Back,5485.0,Raphaël Varane,16.76723,1.4812163,1.0,Ground Pass,"[55.2, 47.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2357.395
c2ca7548-5f1e-4577-8e4a-b0ef1432b9d0,1578,1,00:39:18.660,39,18,85,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['b9a41dcb-c442-4472-9f96-b72f4be89c86'],"[55.2, 47.5]",5485.0,Raphaël Varane,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2358.66
a1275906-133a-443a-aee5-ffb590639678,1579,1,00:39:18.660,39,18,85,0.698283,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['2eca727c-ab0c-4a90-85c7-6223f4dc316c', 'c2ca7548-5f1e-4577-8e4a-b0ef1432b9d0']","[55.2, 47.5]",5485.0,Raphaël Varane,3.0,Right Center Back,,,,,,,,,,,,"[56.5, 48.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2358.66
2eca727c-ab0c-4a90-85c7-6223f4dc316c,1580,1,00:39:19.358,39,19,85,1.66979,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['9881d0e0-f316-4ec3-a5c3-3bab7504c239'],"[56.5, 48.1]",5485.0,Raphaël Varane,3.0,Right Center Back,5721.0,Daniel Carvajal Ramos,28.386793,1.0140641,1.0,Ground Pass,"[71.5, 72.2]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2359.358
9881d0e0-f316-4ec3-a5c3-3bab7504c239,1581,1,00:39:21.028,39,21,85,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['2eca727c-ab0c-4a90-85c7-6223f4dc316c'],"[71.5, 72.2]",5721.0,Daniel Carvajal Ramos,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2361.028
7c8bf06f-587b-4869-8fe9-2c6fbeba9de3,1582,1,00:39:21.028,39,21,85,2.793487,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['9881d0e0-f316-4ec3-a5c3-3bab7504c239', 'b481d378-912c-41dc-9255-2de38b5feb73']","[71.5, 72.2]",5721.0,Daniel Carvajal Ramos,2.0,Right Back,,,,,,,,,,,,"[79.8, 67.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2361.028
b481d378-912c-41dc-9255-2de38b5feb73,1583,1,00:39:23.821,39,23,85,0.73141,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['83368f02-87b7-4be9-9d76-4b8459b931e3'],"[79.8, 67.8]",5721.0,Daniel Carvajal Ramos,2.0,Right Back,3990.0,Jesé Rodríguez Ruiz,7.9208584,0.8032534,1.0,Ground Pass,"[85.3, 73.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2363.821
83368f02-87b7-4be9-9d76-4b8459b931e3,1584,1,00:39:24.553,39,24,85,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['b481d378-912c-41dc-9255-2de38b5feb73'],"[85.3, 73.5]",3990.0,Jesé Rodríguez Ruiz,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2364.553
c7e69ce4-18fe-43e0-9410-101cfed4c8a8,1585,1,00:39:24.553,39,24,85,2.682995,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['0b95dc73-cd3e-4987-bc73-9678045684c5', '83368f02-87b7-4be9-9d76-4b8459b931e3']","[85.3, 73.5]",3990.0,Jesé Rodríguez Ruiz,17.0,Right Wing,,,,,,,,,,,,"[90.6, 72.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2364.553
0b95dc73-cd3e-4987-bc73-9678045684c5,1586,1,00:39:27.236,39,27,85,0.73353,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['93a98af2-af6a-41bc-88f7-f1890421b1c1'],"[90.6, 72.2]",3990.0,Jesé Rodríguez Ruiz,17.0,Right Wing,5721.0,Daniel Carvajal Ramos,7.77946,0.31362066,1.0,Ground Pass,"[98.0, 74.6]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2367.236
93a98af2-af6a-41bc-88f7-f1890421b1c1,1587,1,00:39:27.969,39,27,85,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['0b95dc73-cd3e-4987-bc73-9678045684c5'],"[98.0, 74.6]",5721.0,Daniel Carvajal Ramos,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2367.969
82116b93-3e4f-4d91-9c9d-e3f496db8ccd,1588,1,00:39:27.969,39,27,85,2.940251,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['1b54b123-2e18-4ced-bcca-0d13e1821f3e', '892e8e8e-dbf9-4b05-b068-1e459bc5199d', '93a98af2-af6a-41bc-88f7-f1890421b1c1']","[98.0, 74.6]",5721.0,Daniel Carvajal Ramos,2.0,Right Back,,,,,,,,,,,,"[99.2, 72.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2367.969
892e8e8e-dbf9-4b05-b068-1e459bc5199d,1589,1,00:39:29.016,39,29,85,1.885771,17,Pressure,220,Real Madrid,1,Regular Play,223,Málaga,,,['82116b93-3e4f-4d91-9c9d-e3f496db8ccd'],"[19.6, 7.2]",6878.0,Miguel Torres Gómez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2369.016
1b54b123-2e18-4ced-bcca-0d13e1821f3e,1590,1,00:39:30.909,39,30,85,0.331504,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['661174f2-e702-4823-8212-2d5c8ccc9449'],"[99.2, 72.9]",5721.0,Daniel Carvajal Ramos,2.0,Right Back,3990.0,Jesé Rodríguez Ruiz,3.8209946,-1.6756732,1.0,Ground Pass,"[98.8, 69.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2370.909
661174f2-e702-4823-8212-2d5c8ccc9449,1591,1,00:39:31.241,39,31,85,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['1b54b123-2e18-4ced-bcca-0d13e1821f3e'],"[98.8, 69.1]",3990.0,Jesé Rodríguez Ruiz,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2371.241
84a007e9-f213-4e9c-8a7b-bead7ac7aa55,1592,1,00:39:31.241,39,31,85,0.072498,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['661174f2-e702-4823-8212-2d5c8ccc9449', 'a9332a95-b238-48e8-bf6f-2489e94ea5da']","[98.8, 69.1]",3990.0,Jesé Rodríguez Ruiz,17.0,Right Wing,,,,,,,,,,,,"[98.6, 69.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2371.241
a9332a95-b238-48e8-bf6f-2489e94ea5da,1593,1,00:39:31.313,39,31,85,0.9702,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['2b5373ef-d1a4-4d40-b51a-03b8b60c7a1a'],"[98.6, 69.1]",3990.0,Jesé Rodríguez Ruiz,17.0,Right Wing,5721.0,Daniel Carvajal Ramos,1.9924859,1.2649175,1.0,Ground Pass,"[99.2, 71.0]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2371.313
2b5373ef-d1a4-4d40-b51a-03b8b60c7a1a,1594,1,00:39:32.284,39,32,85,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['a9332a95-b238-48e8-bf6f-2489e94ea5da'],"[99.2, 71.0]",5721.0,Daniel Carvajal Ramos,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2372.284
6175b248-f9f2-4221-be7d-c21f57a60f44,1595,1,00:39:32.284,39,32,85,1.284178,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['2b5373ef-d1a4-4d40-b51a-03b8b60c7a1a', '46d111f3-8d53-4ea7-91f8-6b68e62d0892', '9038bfac-bdc7-4a72-bdad-fb5ce632855d']","[99.2, 71.0]",5721.0,Daniel Carvajal Ramos,2.0,Right Back,,,,,,,,,,,,"[99.9, 71.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2372.284
9038bfac-bdc7-4a72-bdad-fb5ce632855d,1596,1,00:39:33.261,39,33,85,0.34517,17,Pressure,220,Real Madrid,1,Regular Play,223,Málaga,,,"['46d111f3-8d53-4ea7-91f8-6b68e62d0892', '6175b248-f9f2-4221-be7d-c21f57a60f44']","[20.2, 11.3]",6878.0,Miguel Torres Gómez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2373.261
46d111f3-8d53-4ea7-91f8-6b68e62d0892,1597,1,00:39:33.568,39,33,85,0.078296,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['197fff16-9f9a-4197-b82e-8eab3c537cde', '9038bfac-bdc7-4a72-bdad-fb5ce632855d']","[99.9, 71.6]",5721.0,Daniel Carvajal Ramos,2.0,Right Back,,,2.8071337,-1.4994888,1.0,Ground Pass,"[100.1, 68.8]",,,40.0,Right Foot,,True,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2373.568
197fff16-9f9a-4197-b82e-8eab3c537cde,1598,1,00:39:33.646,39,33,85,0.0,6,Block,220,Real Madrid,1,Regular Play,223,Málaga,,,['46d111f3-8d53-4ea7-91f8-6b68e62d0892'],"[20.0, 11.3]",6878.0,Miguel Torres Gómez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2373.646
62135fe4-e1ca-4dfc-9ff5-cd77bc96d01a,1599,1,00:39:46.351,39,46,86,2.720594,30,Pass,220,Real Madrid,4,From Throw In,220,Real Madrid,,,['f12cac2e-1d56-4672-93ad-3c62ceb276cc'],"[106.6, 80.0]",5721.0,Daniel Carvajal Ramos,2.0,Right Back,5485.0,Raphaël Varane,29.162476,-2.8708293,2.0,Low Pass,"[78.5, 72.2]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2386.351
f12cac2e-1d56-4672-93ad-3c62ceb276cc,1600,1,00:39:49.072,39,49,86,,42,Ball Receipt*,220,Real Madrid,4,From Throw In,220,Real Madrid,,,['62135fe4-e1ca-4dfc-9ff5-cd77bc96d01a'],"[78.5, 72.2]",5485.0,Raphaël Varane,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2389.072
7f6b9893-2fed-4046-b263-22996da8f622,1601,1,00:39:49.072,39,49,86,0.75051,43,Carry,220,Real Madrid,4,From Throw In,220,Real Madrid,,,"['7170cd97-0ff4-4eb3-9b1a-89fb4e8509a7', 'f12cac2e-1d56-4672-93ad-3c62ceb276cc']","[78.5, 72.2]",5485.0,Raphaël Varane,3.0,Right Center Back,,,,,,,,,,,,"[74.5, 69.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2389.072
7170cd97-0ff4-4eb3-9b1a-89fb4e8509a7,1602,1,00:39:49.822,39,49,86,1.89087,30,Pass,220,Real Madrid,4,From Throw In,220,Real Madrid,,,['7b9b8fc8-4451-4595-9d58-e5435a5802c8'],"[74.5, 69.5]",5485.0,Raphaël Varane,3.0,Right Center Back,5202.0,José Ignacio Fernández Iglesias,36.36757,-1.7476985,1.0,Ground Pass,"[68.1, 33.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2389.822
7b9b8fc8-4451-4595-9d58-e5435a5802c8,1603,1,00:39:51.713,39,51,86,,42,Ball Receipt*,220,Real Madrid,4,From Throw In,220,Real Madrid,,,['7170cd97-0ff4-4eb3-9b1a-89fb4e8509a7'],"[68.1, 33.7]",5202.0,José Ignacio Fernández Iglesias,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2391.713
7aabbd05-a7d8-43b7-a5a5-f279ee03f845,1604,1,00:39:51.713,39,51,86,1.03703,43,Carry,220,Real Madrid,4,From Throw In,220,Real Madrid,,,"['7b9b8fc8-4451-4595-9d58-e5435a5802c8', 'b9a9f6fa-f338-42b0-aece-47e14a4b034b']","[68.1, 33.7]",5202.0,José Ignacio Fernández Iglesias,5.0,Left Center Back,,,,,,,,,,,,"[71.5, 28.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2391.713
b9a9f6fa-f338-42b0-aece-47e14a4b034b,1605,1,00:39:52.750,39,52,86,1.710038,30,Pass,220,Real Madrid,4,From Throw In,220,Real Madrid,,,['629ef667-1fa8-4411-9676-478b6af585d6'],"[71.5, 28.2]",5202.0,José Ignacio Fernández Iglesias,5.0,Left Center Back,5552.0,Marcelo Vieira da Silva Júnior,20.756205,-1.2825698,1.0,Ground Pass,"[77.4, 8.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2392.75
629ef667-1fa8-4411-9676-478b6af585d6,1606,1,00:39:54.460,39,54,86,,42,Ball Receipt*,220,Real Madrid,4,From Throw In,220,Real Madrid,,,['b9a9f6fa-f338-42b0-aece-47e14a4b034b'],"[77.4, 8.3]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2394.46
499396ec-36e4-4e3f-9914-c60cbdd0b21f,1607,1,00:39:54.460,39,54,86,1.008631,43,Carry,220,Real Madrid,4,From Throw In,220,Real Madrid,,,"['629ef667-1fa8-4411-9676-478b6af585d6', 'a3bda1c1-c37c-437a-b9a3-4fbbb54ad878']","[77.4, 8.3]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,,,,,,,,,,,,"[77.2, 6.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2394.46
a3bda1c1-c37c-437a-b9a3-4fbbb54ad878,1608,1,00:39:55.469,39,55,86,1.149266,30,Pass,220,Real Madrid,4,From Throw In,220,Real Madrid,,,['92d0d06f-90d5-4cf1-8170-5c8ab3c10e5f'],"[77.2, 6.9]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,5463.0,Luka Modrić,15.575622,1.790858,1.0,Ground Pass,"[73.8, 22.1]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2395.469
92d0d06f-90d5-4cf1-8170-5c8ab3c10e5f,1609,1,00:39:56.618,39,56,86,,42,Ball Receipt*,220,Real Madrid,4,From Throw In,220,Real Madrid,,,['a3bda1c1-c37c-437a-b9a3-4fbbb54ad878'],"[73.8, 22.1]",5463.0,Luka Modrić,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2396.618
57bf204d-0e43-49a9-8f8e-bb525ecfc5df,1610,1,00:39:56.618,39,56,86,2.932416,43,Carry,220,Real Madrid,4,From Throw In,220,Real Madrid,,,"['03f7fd03-a9b0-4e1d-86f5-ace0d22c2c42', '92d0d06f-90d5-4cf1-8170-5c8ab3c10e5f']","[73.8, 22.1]",5463.0,Luka Modrić,13.0,Right Center Midfield,,,,,,,,,,,,"[70.5, 29.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2396.618
03f7fd03-a9b0-4e1d-86f5-ace0d22c2c42,1611,1,00:39:59.551,39,59,86,1.848112,30,Pass,220,Real Madrid,4,From Throw In,220,Real Madrid,,,['7127a321-5fa2-49dd-9425-3d9aff281035'],"[70.5, 29.5]",5463.0,Luka Modrić,13.0,Right Center Midfield,5721.0,Daniel Carvajal Ramos,45.381165,1.2385932,3.0,High Pass,"[85.3, 72.4]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2399.551
7127a321-5fa2-49dd-9425-3d9aff281035,1612,1,00:40:01.399,40,1,86,,42,Ball Receipt*,220,Real Madrid,4,From Throw In,220,Real Madrid,,,['03f7fd03-a9b0-4e1d-86f5-ace0d22c2c42'],"[85.3, 72.4]",5721.0,Daniel Carvajal Ramos,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2401.399
