id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_aerial_won,duel_type_id,duel_type_name,counterpress,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,pass_cross,pass_switch,out,clearance_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_technique_id,pass_technique_name,pass_outswinging,shot_first_time,ball_recovery_recovery_failure,clearance_right_foot,clearance_left_foot,pass_through_ball,dribble_overrun,foul_committed_advantage,foul_won_advantage,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_inswinging,foul_won_defensive,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,pass_miscommunication,miscontrol_aerial_won,pass_deflected,pass_goal_assist,shot_deflected,block_deflection,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,bad_behaviour_card_id,bad_behaviour_card_name,pass_cut_back,dribble_nutmeg,foul_committed_card_id,foul_committed_card_name,block_offensive,timestamp_seconds
c5d16166-37be-401f-abd2-9e337a4f31be,659,1,00:18:37.597,18,37,45,0.28304,17,Pressure,208,Las Palmas,1,Regular Play,322,Eibar,,,"['1f4e9755-a7a1-4cde-b3ad-49cda4e0280f', '5030b415-131b-47fa-ad7b-7ce8b48d94d9']",,"[80.4, 9.1]",6712.0,Gonzalo Escalante,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1117.597
5030b415-131b-47fa-ad7b-7ce8b48d94d9,660,1,00:18:37.875,18,37,45,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['c5d16166-37be-401f-abd2-9e337a4f31be', 'e77c185c-8ac1-4cb5-b7d4-2da85bab82e3']",,"[36.6, 71.2]",6927.0,David García Santana,2.0,Right Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1117.875
1f4e9755-a7a1-4cde-b3ad-49cda4e0280f,661,1,00:18:37.875,18,37,45,0.0155,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['5030b415-131b-47fa-ad7b-7ce8b48d94d9', '62ee7265-651f-4092-bbbc-f4205816c7bf', 'c5d16166-37be-401f-abd2-9e337a4f31be']",,"[36.6, 71.2]",6927.0,David García Santana,2.0,Right Back,,,,,,,,,,,,"[37.5, 71.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1117.875
62ee7265-651f-4092-bbbc-f4205816c7bf,662,1,00:18:37.891,18,37,45,2.499689,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['6f0eac30-6ca5-40b6-b34c-aefeb9f72ff8'],,"[37.5, 71.0]",6927.0,David García Santana,2.0,Right Back,10755.0,Jonathan Viera Ramos,31.852158,-0.61586994,2.0,Low Pass,"[63.5, 52.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1117.891
6f0eac30-6ca5-40b6-b34c-aefeb9f72ff8,663,1,00:18:38.175,18,38,45,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['62ee7265-651f-4092-bbbc-f4205816c7bf'],,"[63.5, 52.6]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1118.175
1ea9dc2f-621d-4172-bf83-bf20afc8c4e8,664,1,00:18:38.175,18,38,45,0.0,22,Foul Committed,208,Las Palmas,1,Regular Play,322,Eibar,,,"['cd81efcd-5fd4-47a8-86b3-232f590cefeb', 'fdbe9c7f-2d77-4448-9ec0-bdadb01c47a1']",,"[82.9, 8.8]",6712.0,Gonzalo Escalante,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1118.175
cd81efcd-5fd4-47a8-86b3-232f590cefeb,665,1,00:18:38.175,18,38,45,0.0,21,Foul Won,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['1ea9dc2f-621d-4172-bf83-bf20afc8c4e8'],,"[37.2, 71.3]",6927.0,David García Santana,2.0,Right Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1118.175
fdbe9c7f-2d77-4448-9ec0-bdadb01c47a1,666,1,00:18:38.175,18,38,45,3.566532,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['1ea9dc2f-621d-4172-bf83-bf20afc8c4e8', 'cd81efcd-5fd4-47a8-86b3-232f590cefeb', 'f8a2ba2a-a95f-4219-99c4-011463547b3d']",,"[37.2, 71.3]",6927.0,David García Santana,2.0,Right Back,,,,,,,,,,,,"[68.5, 48.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1118.175
f8a2ba2a-a95f-4219-99c4-011463547b3d,667,1,00:18:41.742,18,41,45,1.879674,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['f81e8ad8-16d6-47ba-b51d-6922356eda29'],,"[68.5, 48.5]",6927.0,David García Santana,2.0,Right Back,6626.0,Mubarak Wakaso,35.73248,-1.1096518,1.0,Ground Pass,"[84.4, 16.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1121.742
f81e8ad8-16d6-47ba-b51d-6922356eda29,668,1,00:18:43.621,18,43,45,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['f8a2ba2a-a95f-4219-99c4-011463547b3d'],,"[84.4, 16.5]",6626.0,Mubarak Wakaso,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1123.621
49a19184-f0a0-43d7-a7da-949da79afa7d,669,1,00:18:43.621,18,43,45,3.521395,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['3b2530fc-4624-4472-8768-c6cd5a3a6601', 'f81e8ad8-16d6-47ba-b51d-6922356eda29']",,"[84.4, 16.5]",6626.0,Mubarak Wakaso,16.0,Left Midfield,,,,,,,,,,,,"[96.6, 19.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1123.621
3b2530fc-4624-4472-8768-c6cd5a3a6601,670,1,00:18:47.143,18,47,45,1.529223,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['06603b6b-269f-4bbd-ad2a-303785d889b7'],,"[96.6, 19.9]",6626.0,Mubarak Wakaso,16.0,Left Midfield,6928.0,Pedro Taunausú Domínguez Placeres,35.167313,1.2616351,3.0,High Pass,"[107.3, 53.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1127.143
06603b6b-269f-4bbd-ad2a-303785d889b7,671,1,00:18:48.672,18,48,45,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['3b2530fc-4624-4472-8768-c6cd5a3a6601'],,"[107.3, 53.4]",6928.0,Pedro Taunausú Domínguez Placeres,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1128.672
5a972638-b087-446d-a150-832b6fb75838,672,1,00:18:48.673,18,48,45,0.0,38,Miscontrol,208,Las Palmas,1,Regular Play,208,Las Palmas,,,,,"[109.5, 54.0]",6928.0,Pedro Taunausú Domínguez Placeres,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1128.673
e045e865-ff74-4fae-8401-3e4a8041c6cf,673,1,00:19:15.691,19,15,46,2.905184,30,Pass,322,Eibar,7,From Goal Kick,322,Eibar,,,['296ae636-5c13-4d6c-874d-b2c586c09625'],True,"[7.0, 36.1]",10763.0,Asier Riesgo Unamuno,1.0,Goalkeeper,6776.0,David Juncà Reñé,66.296906,-0.5704312,3.0,High Pass,"[62.8, 0.3]",40.0,Right Foot,63.0,Goal Kick,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1155.691
296ae636-5c13-4d6c-874d-b2c586c09625,674,1,00:19:18.597,19,18,46,,42,Ball Receipt*,322,Eibar,7,From Goal Kick,322,Eibar,,,['e045e865-ff74-4fae-8401-3e4a8041c6cf'],,"[62.8, 2.5]",6776.0,David Juncà Reñé,6.0,Left Back,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1158.597
33dc2d9b-ed53-4973-877d-f0cb2111afbe,675,1,00:19:30.243,19,30,47,2.760581,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['706a9454-1a3e-485b-8484-4789dc6e08d5'],,"[56.3, 80.0]",26448.0,Javier Garrido Behovide,6.0,Left Back,8440.0,Aythami Artiles Oliva,30.991934,-2.8096383,2.0,Low Pass,"[27.0, 69.9]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1170.243
706a9454-1a3e-485b-8484-4789dc6e08d5,676,1,00:19:33.004,19,33,47,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['33dc2d9b-ed53-4973-877d-f0cb2111afbe'],,"[27.0, 69.9]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173.004
0a77a2cd-21e0-4347-90a6-70ff8f99f4fd,677,1,00:19:33.004,19,33,47,2.303318,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['9e0ecfe0-bfb2-49c7-8ca6-0d3fb5170cf2'],,"[26.8, 69.4]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,26753.0,Javier Varas Herrera,29.207191,-2.171144,1.0,Ground Pass,"[10.3, 45.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173.004
9e0ecfe0-bfb2-49c7-8ca6-0d3fb5170cf2,678,1,00:19:35.307,19,35,47,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['0a77a2cd-21e0-4347-90a6-70ff8f99f4fd'],,"[10.3, 45.3]",26753.0,Javier Varas Herrera,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1175.307
744bc516-40e9-4890-9bb3-83d3c48f4343,679,1,00:19:35.307,19,35,47,1.040914,43,Carry,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['9e0ecfe0-bfb2-49c7-8ca6-0d3fb5170cf2', '9f2b2983-6710-4af8-a6cb-fce7cc365fb0']",,"[10.3, 45.3]",26753.0,Javier Varas Herrera,1.0,Goalkeeper,,,,,,,,,,,,"[10.3, 45.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1175.307
9f2b2983-6710-4af8-a6cb-fce7cc365fb0,680,1,00:19:36.348,19,36,47,2.996743,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['1945a9f6-7b00-4d8f-be9b-58d1adee98e7', 'dd7fb7ae-5441-424a-bca0-e2955e268ab0']",,"[10.3, 45.3]",26753.0,Javier Varas Herrera,1.0,Goalkeeper,26448.0,Javier Garrido Behovide,44.97755,-0.80112016,3.0,High Pass,"[41.6, 13.0]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1176.348
dd7fb7ae-5441-424a-bca0-e2955e268ab0,681,1,00:19:39.345,19,39,47,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['9f2b2983-6710-4af8-a6cb-fce7cc365fb0'],,"[39.7, 11.9]",26448.0,Javier Garrido Behovide,6.0,Left Back,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1179.345
1945a9f6-7b00-4d8f-be9b-58d1adee98e7,682,1,00:19:39.345,19,39,47,0.0,10,Interception,208,Las Palmas,4,From Throw In,322,Eibar,,,['9f2b2983-6710-4af8-a6cb-fce7cc365fb0'],,"[78.5, 67.1]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1179.345
e15d11e6-9595-4ae9-9abf-ed54b33969f4,683,1,00:19:39.374,19,39,47,0.066883,17,Pressure,208,Las Palmas,4,From Throw In,208,Las Palmas,,,,,"[38.8, 10.8]",26448.0,Javier Garrido Behovide,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1179.374
b00aab1a-8c99-403e-b821-9a94768bf2f7,684,1,00:19:39.440,19,39,47,0.0,6,Block,208,Las Palmas,4,From Throw In,208,Las Palmas,,,,,"[38.3, 11.0]",26448.0,Javier Garrido Behovide,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1179.44
30c972db-0c6a-4209-832c-db0ca8cdbf26,685,1,00:19:40.980,19,40,47,0.0,2,Ball Recovery,208,Las Palmas,4,From Throw In,208,Las Palmas,,,,,"[37.5, 16.2]",3610.0,Roque Mesa Quevedo,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180.98
b66977a6-a2a3-40bf-a5d5-327026d93a63,686,1,00:19:40.980,19,40,47,0.752471,43,Carry,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['30c972db-0c6a-4209-832c-db0ca8cdbf26', '30e2554e-294c-405d-be2f-2ea0dcfc8b11']",,"[37.5, 16.2]",3610.0,Roque Mesa Quevedo,10.0,Center Defensive Midfield,,,,,,,,,,,,"[38.1, 15.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180.98
30e2554e-294c-405d-be2f-2ea0dcfc8b11,687,1,00:19:41.733,19,41,47,0.908085,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['cd36f287-ce40-4fd8-be35-0fb96f930cbf'],,"[38.1, 15.5]",3610.0,Roque Mesa Quevedo,10.0,Center Defensive Midfield,10755.0,Jonathan Viera Ramos,5.905929,-0.49394137,1.0,Ground Pass,"[43.3, 12.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1181.733
5be803e5-a1ff-41e6-9fdc-ec79fad5c0ff,688,1,00:19:42.355,19,42,47,0.40773,17,Pressure,208,Las Palmas,4,From Throw In,322,Eibar,,,"['af8c4a04-c833-41ef-956b-deeaf7c11e22', 'cd36f287-ce40-4fd8-be35-0fb96f930cbf']",,"[75.2, 67.7]",6712.0,Gonzalo Escalante,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1182.355
cd36f287-ce40-4fd8-be35-0fb96f930cbf,689,1,00:19:42.641,19,42,47,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['30e2554e-294c-405d-be2f-2ea0dcfc8b11', '5be803e5-a1ff-41e6-9fdc-ec79fad5c0ff']",,"[43.3, 12.7]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1182.641
af8c4a04-c833-41ef-956b-deeaf7c11e22,690,1,00:19:42.641,19,42,47,0.924014,43,Carry,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['007d2bb4-89fd-4dfc-a519-4f62379bbd47', '5be803e5-a1ff-41e6-9fdc-ec79fad5c0ff', 'cd36f287-ce40-4fd8-be35-0fb96f930cbf']",,"[43.3, 12.7]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,,,,,,,,,,,,"[38.9, 11.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1182.641
007d2bb4-89fd-4dfc-a519-4f62379bbd47,691,1,00:19:43.565,19,43,47,1.729634,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['678e1614-1323-4bad-9f61-74d7a62934cc'],,"[38.9, 11.3]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,6626.0,Mubarak Wakaso,17.380737,-0.6342954,1.0,Ground Pass,"[52.9, 1.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1183.565
678e1614-1323-4bad-9f61-74d7a62934cc,692,1,00:19:45.295,19,45,47,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['007d2bb4-89fd-4dfc-a519-4f62379bbd47'],,"[52.9, 1.0]",6626.0,Mubarak Wakaso,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1185.295
91c7f3f2-b140-47fc-a623-6ddd74b36c20,693,1,00:19:45.295,19,45,47,2.878565,43,Carry,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['44a34313-5152-4aaa-9250-3a06eaa382e1', '678e1614-1323-4bad-9f61-74d7a62934cc', 'da82701b-ee3f-4bdb-a107-8cb749f34675']",,"[52.9, 1.0]",6626.0,Mubarak Wakaso,16.0,Left Midfield,,,,,,,,,,,,"[51.2, 4.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1185.295
da82701b-ee3f-4bdb-a107-8cb749f34675,694,1,00:19:47.732,19,47,47,0.567777,17,Pressure,208,Las Palmas,4,From Throw In,322,Eibar,,,"['44a34313-5152-4aaa-9250-3a06eaa382e1', '91c7f3f2-b140-47fc-a623-6ddd74b36c20']",,"[70.0, 77.3]",9462.0,José Ignacio Peleteiro Ramallo,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1187.732
44a34313-5152-4aaa-9250-3a06eaa382e1,695,1,00:19:48.173,19,48,47,1.053678,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['080ab0de-6a93-4583-b992-26a78dfb2236', 'da82701b-ee3f-4bdb-a107-8cb749f34675']",,"[51.2, 4.0]",6626.0,Mubarak Wakaso,16.0,Left Midfield,10755.0,Jonathan Viera Ramos,10.826818,1.2022963,1.0,Ground Pass,"[55.1, 14.1]",38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1188.173
080ab0de-6a93-4583-b992-26a78dfb2236,696,1,00:19:49.227,19,49,47,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['44a34313-5152-4aaa-9250-3a06eaa382e1'],,"[55.1, 14.1]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1189.227
a21e78a0-1c8e-44f5-98ed-64eb52fc4708,697,1,00:19:49.227,19,49,47,0.874321,43,Carry,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['080ab0de-6a93-4583-b992-26a78dfb2236', '7604fe6b-5209-4866-ae6e-dc176f77a130', 'ddb02171-2bab-4cc7-ab62-2796868e36d4']",,"[55.1, 14.1]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,,,,,,,,,,,,"[56.3, 26.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1189.227
7604fe6b-5209-4866-ae6e-dc176f77a130,698,1,00:19:49.611,19,49,47,0.608101,17,Pressure,208,Las Palmas,4,From Throw In,322,Eibar,,,"['1000c725-88f6-4f80-8196-257ef83e068b', 'a21e78a0-1c8e-44f5-98ed-64eb52fc4708', 'ddb02171-2bab-4cc7-ab62-2796868e36d4']",,"[64.0, 57.2]",6700.0,Sergio Enrich Ametller,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1189.611
4853c564-87fc-4ffc-b060-c892adc41391,699,1,00:19:50.101,19,50,47,0.0,22,Foul Committed,208,Las Palmas,4,From Throw In,322,Eibar,,,"['1000c725-88f6-4f80-8196-257ef83e068b', 'ddb02171-2bab-4cc7-ab62-2796868e36d4']",,"[63.8, 53.8]",6700.0,Sergio Enrich Ametller,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1190.101
ddb02171-2bab-4cc7-ab62-2796868e36d4,700,1,00:19:50.101,19,50,47,0.0,21,Foul Won,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['4853c564-87fc-4ffc-b060-c892adc41391', '7604fe6b-5209-4866-ae6e-dc176f77a130']",,"[56.3, 26.3]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1190.101
1000c725-88f6-4f80-8196-257ef83e068b,701,1,00:19:50.101,19,50,47,3.548515,43,Carry,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['4853c564-87fc-4ffc-b060-c892adc41391', '7604fe6b-5209-4866-ae6e-dc176f77a130', 'c3add8d2-38a2-4ed3-820c-b75fa6c71013', 'ddb02171-2bab-4cc7-ab62-2796868e36d4']",,"[56.3, 26.3]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,,,,,,,,,,,,"[62.5, 26.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1190.101
c3add8d2-38a2-4ed3-820c-b75fa6c71013,702,1,00:19:53.650,19,53,47,2.698206,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['220fd55c-1d78-43fb-b6ad-af8a37339686'],,"[62.5, 26.7]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,6626.0,Mubarak Wakaso,37.513332,-0.27537033,1.0,Ground Pass,"[98.6, 16.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,befbe0ec-5b63-44d8-907b-fd93a89121f7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1193.65
220fd55c-1d78-43fb-b6ad-af8a37339686,703,1,00:19:56.348,19,56,47,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['c3add8d2-38a2-4ed3-820c-b75fa6c71013'],,"[98.6, 16.5]",6626.0,Mubarak Wakaso,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1196.348
