id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,carry_end_location,counterpress,out,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,clearance_left_foot,ball_recovery_recovery_failure,dribble_outcome_id,dribble_outcome_name,foul_won_defensive,foul_committed_advantage,foul_won_advantage,pass_switch,pass_cross,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_aerial_won,clearance_aerial_won,clearance_head,pass_assisted_shot_id,pass_goal_assist,shot_one_on_one,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,foul_committed_card_id,foul_committed_card_name,miscontrol_aerial_won,pass_shot_assist,goalkeeper_end_location,pass_technique_id,pass_technique_name,pass_inswinging,shot_first_time,pass_outswinging,shot_aerial_won,foul_committed_type_id,foul_committed_type_name,pass_through_ball,50_50_outcome_id,50_50_outcome_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_overrun,ball_recovery_offensive,foul_committed_offensive,pass_cut_back,bad_behaviour_card_id,bad_behaviour_card_name,goalkeeper_body_part_id,goalkeeper_body_part_name,timestamp_seconds
43141694-c219-43b0-904f-d6687a79386c,737,1,00:20:51.073,20,51,58,1.756099,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['8ed69248-a078-49d5-838b-a2aae0e5e2c0'],,"[26.8, 38.9]",16456.0,Enzo Pablo Roco Roco,5.0,Left Center Back,6762.0,Álvaro González Soberón,26.08467,1.4902021,1.0,Ground Pass,"[28.9, 64.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1251.073
8ed69248-a078-49d5-838b-a2aae0e5e2c0,738,1,00:20:52.829,20,52,58,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['43141694-c219-43b0-904f-d6687a79386c'],,"[28.9, 64.9]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1252.829
8dbb4129-9e78-4d60-bdce-685d7045d821,739,1,00:20:52.829,20,52,58,0.962367,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['0e356569-402f-4c8a-bd70-025d18b958d6', '8ed69248-a078-49d5-838b-a2aae0e5e2c0']",,"[28.9, 64.9]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,"[30.0, 64.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1252.829
0e356569-402f-4c8a-bd70-025d18b958d6,740,1,00:20:53.791,20,53,58,0.981213,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['7abebb70-9774-49de-9d17-0081bfeebb5e'],,"[30.0, 64.9]",6762.0,Álvaro González Soberón,3.0,Right Center Back,6867.0,Papa Kouly Diop,8.280701,-0.82810724,1.0,Ground Pass,"[35.6, 58.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1253.791
7abebb70-9774-49de-9d17-0081bfeebb5e,741,1,00:20:54.773,20,54,58,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['0e356569-402f-4c8a-bd70-025d18b958d6'],,"[35.6, 58.8]",6867.0,Papa Kouly Diop,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1254.773
9ddb5643-1a71-4b4a-a545-64e88015c660,742,1,00:20:54.773,20,54,58,3.586219,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['2eb757dd-6d13-4e56-aa69-8a59da24e533', '7abebb70-9774-49de-9d17-0081bfeebb5e']",,"[35.6, 58.8]",6867.0,Papa Kouly Diop,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,"[43.2, 61.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1254.773
2eb757dd-6d13-4e56-aa69-8a59da24e533,743,1,00:20:58.359,20,58,58,0.72495,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['429758bc-8df3-4ac5-a6a1-5b0cbd5042fb'],,"[43.2, 61.1]",6867.0,Papa Kouly Diop,11.0,Left Defensive Midfield,6762.0,Álvaro González Soberón,8.430896,1.960113,1.0,Ground Pass,"[40.0, 68.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1258.359
429758bc-8df3-4ac5-a6a1-5b0cbd5042fb,744,1,00:20:59.084,20,59,58,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['2eb757dd-6d13-4e56-aa69-8a59da24e533'],,"[40.0, 68.9]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1259.084
8820bd47-4cda-450e-a4da-e0f3e6b04d06,745,1,00:20:59.084,20,59,58,4.161325,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['2963c80b-7dff-4d1a-8a8a-c5bcc7ab4f1b', '429758bc-8df3-4ac5-a6a1-5b0cbd5042fb']",,"[40.0, 68.9]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,"[36.5, 57.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1259.084
2963c80b-7dff-4d1a-8a8a-c5bcc7ab4f1b,746,1,00:21:03.245,21,3,58,1.255111,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['205dc64f-606f-4118-8a54-92f71b36c8b2'],,"[36.5, 57.8]",6762.0,Álvaro González Soberón,3.0,Right Center Back,6867.0,Papa Kouly Diop,15.047923,-1.6506263,1.0,Ground Pass,"[35.3, 42.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1263.245
205dc64f-606f-4118-8a54-92f71b36c8b2,747,1,00:21:04.500,21,4,58,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['2963c80b-7dff-4d1a-8a8a-c5bcc7ab4f1b'],,"[35.3, 42.8]",6867.0,Papa Kouly Diop,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1264.5
f2936936-102f-4ca0-9dfe-e763abe8bfe7,748,1,00:21:04.500,21,4,58,1.277059,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['205dc64f-606f-4118-8a54-92f71b36c8b2', 'e952e129-dffe-4ee3-92b5-a261a691c2be']",,"[35.3, 42.8]",6867.0,Papa Kouly Diop,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,"[35.3, 40.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1264.5
e952e129-dffe-4ee3-92b5-a261a691c2be,749,1,00:21:05.777,21,5,58,1.755227,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['ebd58360-04ea-4fcb-9d8d-dc2a6d4f6f57'],,"[35.3, 40.3]",6867.0,Papa Kouly Diop,11.0,Left Defensive Midfield,16456.0,Enzo Pablo Roco Roco,23.94264,-1.4283086,1.0,Ground Pass,"[38.7, 16.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1265.777
ebd58360-04ea-4fcb-9d8d-dc2a6d4f6f57,750,1,00:21:07.532,21,7,58,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['e952e129-dffe-4ee3-92b5-a261a691c2be'],,"[38.7, 16.6]",16456.0,Enzo Pablo Roco Roco,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1267.532
3bf0e3fd-2cd2-467f-838f-7030f09a9d42,751,1,00:21:07.532,21,7,58,2.021395,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['e1eb9b30-3aa0-4b84-bc2b-f88057027ee9', 'ebd58360-04ea-4fcb-9d8d-dc2a6d4f6f57']",,"[38.7, 16.6]",16456.0,Enzo Pablo Roco Roco,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,"[49.8, 14.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1267.532
e1eb9b30-3aa0-4b84-bc2b-f88057027ee9,752,1,00:21:09.554,21,9,58,0.980269,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['1134ad2d-9c5f-4c42-8e11-a6528ad2b4dc'],,"[49.8, 14.7]",16456.0,Enzo Pablo Roco Roco,5.0,Left Center Back,27241.0,Víctor Guillermo Álvarez Delgado,20.541178,0.06332983,1.0,Ground Pass,"[70.3, 16.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1269.554
1134ad2d-9c5f-4c42-8e11-a6528ad2b4dc,753,1,00:21:10.534,21,10,58,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['e1eb9b30-3aa0-4b84-bc2b-f88057027ee9'],,"[70.3, 16.0]",27241.0,Víctor Guillermo Álvarez Delgado,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1270.534
0a7391f3-cdeb-4e79-bf61-bffcdf96d0c5,754,1,00:21:10.534,21,10,58,0.18264,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['0b03b2ea-8a4d-4d7d-9239-ba1af4e18548', '1134ad2d-9c5f-4c42-8e11-a6528ad2b4dc']",,"[70.3, 16.0]",27241.0,Víctor Guillermo Álvarez Delgado,21.0,Left Wing,,,,,,,,,,,,,,,,,,,"[70.3, 14.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1270.534
0b03b2ea-8a4d-4d7d-9239-ba1af4e18548,755,1,00:21:10.717,21,10,58,0.0,38,Miscontrol,214,Espanyol,1,Regular Play,214,Espanyol,,,,,"[70.3, 14.4]",27241.0,Víctor Guillermo Álvarez Delgado,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1270.717
ba7e169d-f99c-4ab0-9c96-5c18d4dac90a,756,1,00:21:14.980,21,14,58,0.0,2,Ball Recovery,214,Espanyol,1,Regular Play,215,Athletic Club,,,,,"[15.9, 60.9]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274.98
ef2904ba-07df-4871-943a-bcf80ed919df,757,1,00:21:14.980,21,14,58,16.681986,43,Carry,214,Espanyol,1,Regular Play,215,Athletic Club,,,"['3775a1e4-c55b-41e1-98da-f58d364b39e7', 'ba7e169d-f99c-4ab0-9c96-5c18d4dac90a']",,"[15.9, 60.9]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,"[22.8, 61.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274.98
3775a1e4-c55b-41e1-98da-f58d364b39e7,758,1,00:21:31.662,21,31,58,4.479555,30,Pass,214,Espanyol,1,Regular Play,215,Athletic Club,,,"['bdf6bf0d-d974-4f82-a8e6-7c977edd551b', 'd0d360a2-08e1-44f3-8e87-ccd56a25b00f']",,"[22.8, 61.8]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,6666.0,Sabin Merino Zuloaga,81.69853,-0.26249468,3.0,High Pass,"[101.7, 40.6]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1291.662
bdf6bf0d-d974-4f82-a8e6-7c977edd551b,759,1,00:21:36.142,21,36,58,,42,Ball Receipt*,214,Espanyol,1,Regular Play,215,Athletic Club,,,['3775a1e4-c55b-41e1-98da-f58d364b39e7'],,"[99.0, 37.4]",6666.0,Sabin Merino Zuloaga,21.0,Left Wing,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1296.142
d0d360a2-08e1-44f3-8e87-ccd56a25b00f,760,1,00:21:36.142,21,36,58,1.539269,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,"['1d7c2f3e-735e-4b94-bf11-23634f473573', '3775a1e4-c55b-41e1-98da-f58d364b39e7']",,"[18.4, 39.5]",6762.0,Álvaro González Soberón,3.0,Right Center Back,6867.0,Papa Kouly Diop,11.241441,0.62748826,3.0,High Pass,"[27.5, 46.1]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1296.142
1d7c2f3e-735e-4b94-bf11-23634f473573,761,1,00:21:37.681,21,37,58,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['d0d360a2-08e1-44f3-8e87-ccd56a25b00f'],,"[27.5, 46.1]",6867.0,Papa Kouly Diop,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1297.681
2e89f121-b244-4a3f-ba7d-a7c46d0efb4b,762,1,00:21:37.681,21,37,58,2.907787,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['1d7c2f3e-735e-4b94-bf11-23634f473573', '28ad3a7b-0c85-4508-8b68-e7c61c939873']",,"[27.5, 46.1]",6867.0,Papa Kouly Diop,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,"[37.5, 51.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1297.681
28ad3a7b-0c85-4508-8b68-e7c61c939873,763,1,00:21:40.589,21,40,58,1.54261,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['a48dc686-d9ce-4fe1-958f-621d7469e23c'],,"[37.5, 51.0]",6867.0,Papa Kouly Diop,11.0,Left Defensive Midfield,6791.0,Javier López Rodríguez,20.649456,1.1938871,1.0,Ground Pass,"[45.1, 70.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300.589
a48dc686-d9ce-4fe1-958f-621d7469e23c,764,1,00:21:42.132,21,42,58,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['28ad3a7b-0c85-4508-8b68-e7c61c939873'],,"[45.1, 70.2]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1302.132
6cadc105-fe28-4c72-bea5-65d1a7179f96,765,1,00:21:42.132,21,42,58,1.599997,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['559f8a71-1dad-48eb-ace5-04de6056b57c', 'a48dc686-d9ce-4fe1-958f-621d7469e23c']",,"[45.1, 70.2]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,"[57.5, 75.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1302.132
559f8a71-1dad-48eb-ace5-04de6056b57c,766,1,00:21:43.732,21,43,58,0.745943,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['6d4c458e-38db-4a41-9344-4398892f3d10'],,"[57.5, 75.0]",6791.0,Javier López Rodríguez,2.0,Right Back,6758.0,Víctor Sánchez Mata,19.534584,-0.8288491,1.0,Ground Pass,"[70.7, 60.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1303.732
187306cd-6bd1-4f47-bbf0-3fd3b8c65850,767,1,00:21:44.445,21,44,58,0.155675,17,Pressure,214,Espanyol,1,Regular Play,215,Athletic Club,,,"['087e7cee-df3a-4a7a-aeaa-5447f82ecea5', '6d4c458e-38db-4a41-9344-4398892f3d10', 'b5da5607-b303-4c88-9b71-54333700a82a']",,"[49.4, 19.6]",6389.0,Mikel San José Domínguez,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1304.445
6d4c458e-38db-4a41-9344-4398892f3d10,768,1,00:21:44.478,21,44,58,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,"['187306cd-6bd1-4f47-bbf0-3fd3b8c65850', '559f8a71-1dad-48eb-ace5-04de6056b57c']",,"[70.7, 60.6]",6758.0,Víctor Sánchez Mata,9.0,Right Defensive Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1304.478
087e7cee-df3a-4a7a-aeaa-5447f82ecea5,769,1,00:21:44.478,21,44,58,0.120463,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['187306cd-6bd1-4f47-bbf0-3fd3b8c65850', '6d4c458e-38db-4a41-9344-4398892f3d10', 'b5da5607-b303-4c88-9b71-54333700a82a']",,"[70.7, 60.6]",6758.0,Víctor Sánchez Mata,9.0,Right Defensive Midfield,,,,,,,,,,,,True,,,,,,,"[70.3, 61.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1304.478
b5da5607-b303-4c88-9b71-54333700a82a,770,1,00:21:44.598,21,44,58,0.589686,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,"['187306cd-6bd1-4f47-bbf0-3fd3b8c65850', 'c9406bd6-0b2f-4c12-86ef-08dfb416c802']",,"[70.3, 61.1]",6758.0,Víctor Sánchez Mata,9.0,Right Defensive Midfield,6791.0,Javier López Rodríguez,10.056838,2.412473,1.0,Ground Pass,"[62.8, 67.8]",40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1304.598
c9406bd6-0b2f-4c12-86ef-08dfb416c802,771,1,00:21:45.188,21,45,58,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['b5da5607-b303-4c88-9b71-54333700a82a'],,"[62.8, 67.8]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1305.188
18884631-fb76-43ca-9d2f-57c7745a8c62,772,1,00:21:45.188,21,45,58,1.276004,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['c3d66f22-c23a-4f67-890e-a390fe5dae34', 'c9406bd6-0b2f-4c12-86ef-08dfb416c802']",,"[62.8, 67.8]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,"[63.7, 60.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1305.188
c3d66f22-c23a-4f67-890e-a390fe5dae34,773,1,00:21:46.464,21,46,58,0.862318,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['1141d75a-ab9e-45dd-93e4-f7d856a4ef8a'],,"[63.7, 60.3]",6791.0,Javier López Rodríguez,2.0,Right Back,5719.0,Marco Asensio Willemsen,10.339246,-1.6579536,1.0,Ground Pass,"[62.8, 50.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1306.464
1141d75a-ab9e-45dd-93e4-f7d856a4ef8a,774,1,00:21:47.326,21,47,58,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['c3d66f22-c23a-4f67-890e-a390fe5dae34'],,"[62.8, 50.0]",5719.0,Marco Asensio Willemsen,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1307.326
1c8def3d-3baf-46bd-8891-4636a885b435,775,1,00:21:47.326,21,47,58,2.833587,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['1141d75a-ab9e-45dd-93e4-f7d856a4ef8a', 'fe96bca3-6df6-40db-89d8-034fe87bfa44']",,"[62.8, 50.0]",5719.0,Marco Asensio Willemsen,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,"[62.3, 33.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1307.326
fe96bca3-6df6-40db-89d8-034fe87bfa44,776,1,00:21:50.160,21,50,58,2.320613,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['5c7b57d1-a163-4013-ac65-247a98d4b79b'],,"[62.3, 33.0]",5719.0,Marco Asensio Willemsen,19.0,Center Attacking Midfield,4741.0,Juan Rafael Fuentes Hernández,26.580069,-1.2847449,1.0,Ground Pass,"[69.8, 7.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1310.16
5c7b57d1-a163-4013-ac65-247a98d4b79b,777,1,00:21:52.480,21,52,58,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['fe96bca3-6df6-40db-89d8-034fe87bfa44'],,"[69.8, 7.5]",4741.0,Juan Rafael Fuentes Hernández,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1312.48
9eba6450-b8fb-4f9d-8e74-261d93ca2b13,778,1,00:21:52.480,21,52,58,2.411888,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['3817ff59-a2d0-4606-a2e8-d36c7b56690c', '5c7b57d1-a163-4013-ac65-247a98d4b79b']",,"[69.8, 7.5]",4741.0,Juan Rafael Fuentes Hernández,6.0,Left Back,,,,,,,,,,,,,,,,,,,"[83.7, 11.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1312.48
3817ff59-a2d0-4606-a2e8-d36c7b56690c,779,1,00:21:54.892,21,54,58,1.820918,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,"['8aee9225-c385-4596-8c0d-4b01a6fb68bb', 'a5d734a1-34d4-4f77-b781-81d25b058061']",,"[83.7, 11.4]",4741.0,Juan Rafael Fuentes Hernández,6.0,Left Back,7781.0,Felipe Salvador Caicedo Corozo,42.56806,0.78207594,3.0,High Pass,"[113.9, 41.4]",38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1314.892
8aee9225-c385-4596-8c0d-4b01a6fb68bb,780,1,00:21:56.713,21,56,58,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['3817ff59-a2d0-4606-a2e8-d36c7b56690c'],,"[105.7, 28.3]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1316.713
a5d734a1-34d4-4f77-b781-81d25b058061,781,1,00:21:56.713,21,56,59,0.0,23,Goal Keeper,215,Athletic Club,8,From Keeper,215,Athletic Club,,,['3817ff59-a2d0-4606-a2e8-d36c7b56690c'],,"[6.2, 38.7]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,Collected,15.0,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1316.713
