id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,under_pressure,counterpress,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_switch,off_camera,dribble_outcome_id,dribble_outcome_name,pass_cross,out,pass_aerial_won,pass_assisted_shot_id,pass_goal_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,pass_technique_id,pass_technique_name,pass_outswinging,clearance_body_part_id,clearance_body_part_name,clearance_head,dribble_nutmeg,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_no_touch,pass_shot_assist,shot_aerial_won,clearance_left_foot,clearance_right_foot,goalkeeper_end_location,ball_recovery_recovery_failure,clearance_aerial_won,pass_miscommunication,pass_deflected,shot_deflected,block_deflection,dribble_overrun,shot_follows_dribble,foul_committed_card_id,foul_committed_card_name,shot_one_on_one,pass_cut_back,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,ball_recovery_offensive,pass_inswinging,timestamp_seconds
59f1606c-82e2-43a4-a78d-c18386723176,775,1,00:18:18.850,18,18,37,1.77973,30,Pass,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,"['1d088769-97ed-4635-8a5c-38b981b04e1b', 'bad8cedc-5abd-4d63-844a-c499c016655b']","[63.4, 26.0]",5695.0,James David Rodríguez Rubio,15.0,Left Center Midfield,5202.0,José Ignacio Fernández Iglesias,8.256513,2.8466556,1.0,Ground Pass,"[55.5, 28.4]",38.0,Left Foot,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1098.85
1d088769-97ed-4635-8a5c-38b981b04e1b,776,1,00:18:20.630,18,20,37,,42,Ball Receipt*,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['59f1606c-82e2-43a4-a78d-c18386723176'],"[55.5, 28.4]",5202.0,José Ignacio Fernández Iglesias,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.63
f1d5a40b-9890-4259-bee2-f89bfa3c1723,777,1,00:18:20.630,18,20,37,1.271743,30,Pass,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['e6b33719-861e-4842-9264-0bb02b177844'],"[55.2, 28.4]",5202.0,José Ignacio Fernández Iglesias,5.0,Left Center Back,5463.0,Luka Modrić,18.042727,0.4165361,1.0,Ground Pass,"[71.7, 35.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.63
e6b33719-861e-4842-9264-0bb02b177844,778,1,00:18:21.901,18,21,37,,42,Ball Receipt*,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['f1d5a40b-9890-4259-bee2-f89bfa3c1723'],"[71.7, 35.7]",5463.0,Luka Modrić,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1101.901
619c10a7-ae45-41e4-af40-068c7b9c5a14,779,1,00:18:21.901,18,21,37,0.987943,43,Carry,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,"['9957e495-387a-443b-971d-5bd754a2dd37', 'e6b33719-861e-4842-9264-0bb02b177844']","[71.7, 35.7]",5463.0,Luka Modrić,13.0,Right Center Midfield,,,,,,,,,,,,"[71.3, 35.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1101.901
9957e495-387a-443b-971d-5bd754a2dd37,780,1,00:18:22.889,18,22,37,0.995766,30,Pass,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['3b2352e5-8227-43f2-b995-d813c2643e83'],"[71.3, 35.7]",5463.0,Luka Modrić,13.0,Right Center Midfield,5695.0,James David Rodríguez Rubio,17.86309,-1.6548674,1.0,Ground Pass,"[69.8, 17.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1102.889
3b2352e5-8227-43f2-b995-d813c2643e83,781,1,00:18:23.885,18,23,37,,42,Ball Receipt*,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['9957e495-387a-443b-971d-5bd754a2dd37'],"[69.8, 17.9]",5695.0,James David Rodríguez Rubio,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103.885
b7282b12-8de6-400a-8873-63826ef8f7d3,782,1,00:18:23.885,18,23,37,0.818904,43,Carry,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,"['3b2352e5-8227-43f2-b995-d813c2643e83', '6f3e0238-0041-42b3-8942-4f02ad15c1b4']","[69.8, 17.9]",5695.0,James David Rodríguez Rubio,15.0,Left Center Midfield,,,,,,,,,,,,"[69.6, 18.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103.885
6f3e0238-0041-42b3-8942-4f02ad15c1b4,783,1,00:18:24.704,18,24,37,0.995668,30,Pass,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['0e83c198-23ec-47ae-8a61-a13046f0f6dc'],"[69.6, 18.1]",5695.0,James David Rodríguez Rubio,15.0,Left Center Midfield,5463.0,Luka Modrić,12.175385,1.819759,1.0,Ground Pass,"[66.6, 29.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1104.704
0e83c198-23ec-47ae-8a61-a13046f0f6dc,784,1,00:18:25.700,18,25,37,,42,Ball Receipt*,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['6f3e0238-0041-42b3-8942-4f02ad15c1b4'],"[66.6, 29.9]",5463.0,Luka Modrić,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105.7
b8246a6b-ff50-4c0c-9d01-4601ba6407c5,785,1,00:18:25.700,18,25,37,0.003096,43,Carry,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,"['0e83c198-23ec-47ae-8a61-a13046f0f6dc', '8d63512e-25f2-4a63-8864-8af54b20d919']","[66.6, 29.9]",5463.0,Luka Modrić,13.0,Right Center Midfield,,,,,,,,,,,,"[66.6, 29.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105.7
8d63512e-25f2-4a63-8864-8af54b20d919,786,1,00:18:25.703,18,25,37,0.651133,30,Pass,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['3fb5973b-1c63-4997-93f6-b03a4b2515a4'],"[66.6, 29.9]",5463.0,Luka Modrić,13.0,Right Center Midfield,5574.0,Toni Kroos,11.692733,-2.917358,1.0,Ground Pass,"[55.2, 27.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105.703
3fb5973b-1c63-4997-93f6-b03a4b2515a4,787,1,00:18:26.354,18,26,37,,42,Ball Receipt*,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['8d63512e-25f2-4a63-8864-8af54b20d919'],"[55.2, 27.3]",5574.0,Toni Kroos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1106.354
ad9c7755-0507-465b-919b-6e20850b593a,788,1,00:18:26.354,18,26,37,0.597906,30,Pass,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['cbcea561-69ed-4fa3-8e52-885f5a1ed2d1'],"[58.0, 26.9]",5574.0,Toni Kroos,10.0,Center Defensive Midfield,5463.0,Luka Modrić,9.234717,0.08673834,1.0,Ground Pass,"[67.2, 27.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1106.354
cbcea561-69ed-4fa3-8e52-885f5a1ed2d1,789,1,00:18:26.952,18,26,37,,42,Ball Receipt*,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['ad9c7755-0507-465b-919b-6e20850b593a'],"[67.2, 27.7]",5463.0,Luka Modrić,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1106.952
f9a1c62e-d9e8-4823-b740-3b2ec40a660b,790,1,00:18:26.952,18,26,37,0.582253,43,Carry,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,"['5acaeb6a-605f-4df6-ba56-08292b9fc3a0', 'cbcea561-69ed-4fa3-8e52-885f5a1ed2d1']","[67.2, 27.7]",5463.0,Luka Modrić,13.0,Right Center Midfield,,,,,,,,,,,,"[67.4, 28.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1106.952
5acaeb6a-605f-4df6-ba56-08292b9fc3a0,791,1,00:18:27.534,18,27,37,0.990913,30,Pass,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['d1eb8670-874c-4a77-a3d5-93aeaa52ff30'],"[67.4, 28.0]",5463.0,Luka Modrić,13.0,Right Center Midfield,5695.0,James David Rodríguez Rubio,12.226201,-1.8356136,1.0,Ground Pass,"[64.2, 16.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1107.534
d1eb8670-874c-4a77-a3d5-93aeaa52ff30,792,1,00:18:28.525,18,28,37,,42,Ball Receipt*,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['5acaeb6a-605f-4df6-ba56-08292b9fc3a0'],"[64.2, 16.2]",5695.0,James David Rodríguez Rubio,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1108.525
9151d98c-4dec-44f6-8409-3d8d13f61270,793,1,00:18:28.525,18,28,37,0.519062,43,Carry,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,"['515ee42e-6cdd-47d0-866c-0dc14166135c', 'd1eb8670-874c-4a77-a3d5-93aeaa52ff30']","[64.2, 16.2]",5695.0,James David Rodríguez Rubio,15.0,Left Center Midfield,,,,,,,,,,,,"[66.6, 16.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1108.525
515ee42e-6cdd-47d0-866c-0dc14166135c,794,1,00:18:29.044,18,29,37,0.690624,30,Pass,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['f907eaa2-7d50-499b-947f-d02af2c91752'],"[66.6, 16.0]",5695.0,James David Rodríguez Rubio,15.0,Left Center Midfield,5207.0,Cristiano Ronaldo dos Santos Aveiro,8.523497,0.38486364,1.0,Ground Pass,"[74.5, 19.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1109.044
f907eaa2-7d50-499b-947f-d02af2c91752,795,1,00:18:29.735,18,29,37,,42,Ball Receipt*,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['515ee42e-6cdd-47d0-866c-0dc14166135c'],"[74.5, 19.2]",5207.0,Cristiano Ronaldo dos Santos Aveiro,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1109.735
53e0a433-419d-48d1-bdb4-7047f0d98e75,796,1,00:18:29.735,18,29,37,0.04,43,Carry,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,"['62f69cd1-2777-4396-bbda-eb7fe7f2db8b', 'f907eaa2-7d50-499b-947f-d02af2c91752']","[74.5, 19.2]",5207.0,Cristiano Ronaldo dos Santos Aveiro,21.0,Left Wing,,,,,,,,,,,,"[73.6, 20.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1109.735
62f69cd1-2777-4396-bbda-eb7fe7f2db8b,797,1,00:18:29.775,18,29,37,0.948475,30,Pass,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['a04906e3-cbaa-48cc-829b-6541016434d4'],"[73.6, 20.3]",5207.0,Cristiano Ronaldo dos Santos Aveiro,21.0,Left Wing,5463.0,Luka Modrić,8.411897,2.646041,1.0,Ground Pass,"[66.2, 24.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1109.775
a04906e3-cbaa-48cc-829b-6541016434d4,798,1,00:18:30.723,18,30,37,,42,Ball Receipt*,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['62f69cd1-2777-4396-bbda-eb7fe7f2db8b'],"[66.2, 24.3]",5463.0,Luka Modrić,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1110.723
bac6246d-fa29-4c51-b689-55c1d2a832a1,799,1,00:18:30.723,18,30,37,1.063058,43,Carry,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,"['26a4c15e-058e-4cd8-a8c8-dc2dd709b643', 'a04906e3-cbaa-48cc-829b-6541016434d4']","[66.2, 24.3]",5463.0,Luka Modrić,13.0,Right Center Midfield,,,,,,,,,,,,"[68.5, 26.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1110.723
26a4c15e-058e-4cd8-a8c8-dc2dd709b643,800,1,00:18:31.786,18,31,37,0.942104,30,Pass,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['b945c5d2-a040-45b6-9fd2-259c6551ab7f'],"[68.5, 26.5]",5463.0,Luka Modrić,13.0,Right Center Midfield,6399.0,Gareth Frank Bale,15.465122,0.33606452,1.0,Ground Pass,"[83.1, 31.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1111.786
b945c5d2-a040-45b6-9fd2-259c6551ab7f,801,1,00:18:32.728,18,32,37,,42,Ball Receipt*,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['26a4c15e-058e-4cd8-a8c8-dc2dd709b643'],"[83.1, 31.6]",6399.0,Gareth Frank Bale,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112.728
c4afdb1c-ca78-4522-b4b1-b70d3372a1ac,802,1,00:18:32.728,18,32,37,1.216943,30,Pass,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['dd2892bd-6091-4e98-8c4d-c90f629af85f'],"[83.3, 31.8]",6399.0,Gareth Frank Bale,17.0,Right Wing,5463.0,Luka Modrić,10.6004715,2.661069,1.0,Ground Pass,"[73.9, 36.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112.728
dd2892bd-6091-4e98-8c4d-c90f629af85f,803,1,00:18:33.945,18,33,37,,42,Ball Receipt*,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['c4afdb1c-ca78-4522-b4b1-b70d3372a1ac'],"[73.9, 36.7]",5463.0,Luka Modrić,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1113.945
fb1905af-b9fb-4391-ac0a-201ded354d9f,804,1,00:18:33.945,18,33,37,0.867219,43,Carry,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,"['0d09c94c-a14a-420c-91c3-0530838346d1', 'dd2892bd-6091-4e98-8c4d-c90f629af85f']","[73.9, 36.7]",5463.0,Luka Modrić,13.0,Right Center Midfield,,,,,,,,,,,,"[75.1, 39.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1113.945
0d09c94c-a14a-420c-91c3-0530838346d1,805,1,00:18:34.812,18,34,37,0.965068,30,Pass,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['c2add9ce-cce2-418b-a7a6-c026ebdcb724'],"[75.1, 39.9]",5463.0,Luka Modrić,13.0,Right Center Midfield,19677.0,Karim Benzema,13.260844,0.5649941,1.0,Ground Pass,"[86.3, 47.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114.812
c2add9ce-cce2-418b-a7a6-c026ebdcb724,806,1,00:18:35.778,18,35,37,,42,Ball Receipt*,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['0d09c94c-a14a-420c-91c3-0530838346d1'],"[86.3, 47.0]",19677.0,Karim Benzema,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1115.778
e3d5be73-7131-410f-b3aa-442fc8491625,807,1,00:18:35.778,18,35,37,1.556135,43,Carry,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,"['4e98e304-b15b-47a0-a1a7-bd91c712947b', 'be1d74d6-1011-4072-8fb2-deaa204e2e1f', 'c2add9ce-cce2-418b-a7a6-c026ebdcb724']","[86.3, 47.0]",19677.0,Karim Benzema,23.0,Center Forward,,,,,,,,,,,,"[84.8, 53.6]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1115.778
4e98e304-b15b-47a0-a1a7-bd91c712947b,808,1,00:18:36.654,18,36,37,0.456069,17,Pressure,220,Real Madrid,3,From Free Kick,216,Getafe,,,['e3d5be73-7131-410f-b3aa-442fc8491625'],"[33.4, 32.0]",27054.0,Roberto Lago Soto,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1116.654
be1d74d6-1011-4072-8fb2-deaa204e2e1f,809,1,00:18:37.334,18,37,37,1.132806,30,Pass,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['9fab40fe-f068-4d2f-ab35-44880e948643'],"[84.8, 53.6]",19677.0,Karim Benzema,23.0,Center Forward,5200.0,Lucas Vázquez Iglesias,22.57875,0.9680528,1.0,Ground Pass,"[97.6, 72.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1117.334
9fab40fe-f068-4d2f-ab35-44880e948643,810,1,00:18:38.466,18,38,37,,42,Ball Receipt*,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['be1d74d6-1011-4072-8fb2-deaa204e2e1f'],"[97.6, 72.2]",5200.0,Lucas Vázquez Iglesias,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1118.466
e63ef9e4-a99c-4bb0-a2d1-44dc517ebbe5,811,1,00:18:38.466,18,38,37,2.22688,43,Carry,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,"['485c17b2-24fb-43ac-9249-fee323d69e93', '9fab40fe-f068-4d2f-ab35-44880e948643']","[97.6, 72.2]",5200.0,Lucas Vázquez Iglesias,2.0,Right Back,,,,,,,,,,,,"[97.0, 71.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1118.466
485c17b2-24fb-43ac-9249-fee323d69e93,812,1,00:18:40.693,18,40,37,1.170966,30,Pass,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['dbe8e7c4-086a-4794-945b-497b801d06e7'],"[97.0, 71.4]",5200.0,Lucas Vázquez Iglesias,2.0,Right Back,19677.0,Karim Benzema,16.967321,-1.7485412,1.0,Ground Pass,"[94.0, 54.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1120.693
dbe8e7c4-086a-4794-945b-497b801d06e7,813,1,00:18:41.864,18,41,37,,42,Ball Receipt*,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['485c17b2-24fb-43ac-9249-fee323d69e93'],"[94.0, 54.7]",19677.0,Karim Benzema,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1121.864
f6e2d57f-9832-449e-9e24-ac18033726c0,814,1,00:18:41.864,18,41,37,1.03166,43,Carry,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,"['53027286-0407-41bb-9f0d-0e8c7f2083b1', '7fdc0879-6cc8-4bc3-9599-66286af1919a', 'dbe8e7c4-086a-4794-945b-497b801d06e7']","[94.0, 54.7]",19677.0,Karim Benzema,23.0,Center Forward,,,,,,,,,,,,"[94.6, 54.5]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1121.864
53027286-0407-41bb-9f0d-0e8c7f2083b1,815,1,00:18:42.176,18,42,37,0.5974,17,Pressure,220,Real Madrid,3,From Free Kick,216,Getafe,,,['f6e2d57f-9832-449e-9e24-ac18033726c0'],"[26.1, 25.4]",6745.0,Mehdi Lacen,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1122.176
5031aa18-51c6-4db5-a114-411e9bc329bc,816,1,00:18:42.896,18,42,37,0.0,39,Dribbled Past,220,Real Madrid,3,From Free Kick,216,Getafe,,,"['11b4a6b3-26dc-484b-87ec-3ac184d3c5f2', '7fdc0879-6cc8-4bc3-9599-66286af1919a']","[25.5, 25.6]",6745.0,Mehdi Lacen,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1122.896
7fdc0879-6cc8-4bc3-9599-66286af1919a,817,1,00:18:42.896,18,42,37,0.0,14,Dribble,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['5031aa18-51c6-4db5-a114-411e9bc329bc'],"[94.6, 54.5]",19677.0,Karim Benzema,23.0,Center Forward,,,,,,,,,,,,,,,,,,,True,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1122.896
11b4a6b3-26dc-484b-87ec-3ac184d3c5f2,818,1,00:18:42.896,18,42,37,0.941863,43,Carry,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,"['5031aa18-51c6-4db5-a114-411e9bc329bc', '7fdc0879-6cc8-4bc3-9599-66286af1919a', 'c0bc8dff-09a3-4579-ae67-11f53baf0bdc']","[94.6, 54.5]",19677.0,Karim Benzema,23.0,Center Forward,,,,,,,,,,,,"[103.2, 51.3]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1122.896
c0bc8dff-09a3-4579-ae67-11f53baf0bdc,819,1,00:18:43.838,18,43,37,0.794376,30,Pass,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['284d6037-1bbb-4b1d-ada7-b36f2eff9786'],"[103.2, 51.3]",19677.0,Karim Benzema,23.0,Center Forward,6399.0,Gareth Frank Bale,9.946356,-1.7938273,1.0,Ground Pass,"[101.0, 41.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1123.838
284d6037-1bbb-4b1d-ada7-b36f2eff9786,820,1,00:18:44.632,18,44,37,,42,Ball Receipt*,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['c0bc8dff-09a3-4579-ae67-11f53baf0bdc'],"[101.0, 41.6]",6399.0,Gareth Frank Bale,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1124.632
