id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,counterpress,under_pressure,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,pass_aerial_won,duel_type_id,duel_type_name,interception_outcome_id,interception_outcome_name,duel_outcome_id,duel_outcome_name,foul_won_defensive,pass_assisted_shot_id,pass_goal_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_aerial_won,shot_freeze_frame,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,off_camera,out,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_head,goalkeeper_end_location,pass_technique_id,pass_technique_name,pass_outswinging,pass_shot_assist,shot_first_time,foul_committed_advantage,foul_won_advantage,dribble_outcome_id,dribble_outcome_name,clearance_left_foot,block_save_block,foul_committed_card_id,foul_committed_card_name,pass_deflected,block_deflection,clearance_right_foot,clearance_other,pass_cut_back,clearance_aerial_won,ball_recovery_recovery_failure,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,bad_behaviour_card_id,bad_behaviour_card_name,dribble_nutmeg,block_offensive,pass_through_ball,50_50_outcome_id,50_50_outcome_name,shot_one_on_one,pass_inswinging,miscontrol_aerial_won,dribble_overrun,timestamp_seconds
b2620399-2142-4139-a55d-398452da0e41,1987,2,00:12:50.281,57,50,132,,42,Ball Receipt*,214,Espanyol,3,From Free Kick,214,Espanyol,,,['a4317256-4c88-4bef-906b-3fcabbd6bc94'],"[73.6, 4.9]",4741.0,Juan Rafael Fuentes Hernández,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.281
0b3be6d9-3fc3-4443-aeca-aefba4d5bc23,1988,2,00:12:50.281,57,50,132,0.094571,43,Carry,214,Espanyol,3,From Free Kick,214,Espanyol,,,"['b2620399-2142-4139-a55d-398452da0e41', 'e8ddae01-a5bf-4866-a0fb-7dd4235cd5c1']","[73.6, 4.9]",4741.0,Juan Rafael Fuentes Hernández,6.0,Left Back,,,,,,,,,,,,"[73.6, 4.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.281
e8ddae01-a5bf-4866-a0fb-7dd4235cd5c1,1989,2,00:12:50.375,57,50,132,0.843766,30,Pass,214,Espanyol,3,From Free Kick,214,Espanyol,,,['9df4c6a4-b621-466e-94a8-bdc76af0dbe5'],"[73.6, 4.9]",4741.0,Juan Rafael Fuentes Hernández,6.0,Left Back,5719.0,Marco Asensio Willemsen,6.2177167,2.6563656,1.0,Ground Pass,"[68.1, 7.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.375
9df4c6a4-b621-466e-94a8-bdc76af0dbe5,1990,2,00:12:51.219,57,51,132,,42,Ball Receipt*,214,Espanyol,3,From Free Kick,214,Espanyol,,,['e8ddae01-a5bf-4866-a0fb-7dd4235cd5c1'],"[68.1, 7.8]",5719.0,Marco Asensio Willemsen,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.219
dfa5a8de-a1e3-4316-835c-9f0a9c8b28a2,1991,2,00:12:51.219,57,51,132,3.705211,43,Carry,214,Espanyol,3,From Free Kick,214,Espanyol,,,"['5005b2c3-e3b8-46a6-b4f7-c098bb4da154', '9df4c6a4-b621-466e-94a8-bdc76af0dbe5']","[68.1, 7.8]",5719.0,Marco Asensio Willemsen,19.0,Center Attacking Midfield,,,,,,,,,,,,"[72.6, 7.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.219
5005b2c3-e3b8-46a6-b4f7-c098bb4da154,1992,2,00:12:54.924,57,54,132,1.303603,30,Pass,214,Espanyol,3,From Free Kick,214,Espanyol,,,['6de76464-2ee0-4c83-bd50-5cc5be6bb00c'],"[72.6, 7.8]",5719.0,Marco Asensio Willemsen,19.0,Center Attacking Midfield,18407.0,José Alberto Cañas Ruiz Herrera,18.0025,3.1249275,1.0,Ground Pass,"[54.6, 8.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.924
6de76464-2ee0-4c83-bd50-5cc5be6bb00c,1993,2,00:12:56.228,57,56,132,,42,Ball Receipt*,214,Espanyol,3,From Free Kick,214,Espanyol,,,['5005b2c3-e3b8-46a6-b4f7-c098bb4da154'],"[54.6, 8.1]",18407.0,José Alberto Cañas Ruiz Herrera,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.228
669dddb1-761a-43a9-88a1-e379fac907ba,1994,2,00:12:56.228,57,56,132,0.849575,43,Carry,214,Espanyol,3,From Free Kick,214,Espanyol,,,"['6de76464-2ee0-4c83-bd50-5cc5be6bb00c', 'a955d281-97d6-46ed-a68b-01042a52a518', 'e84e2c8b-0782-4d1a-a042-107e81fd53c0']","[54.6, 8.1]",18407.0,José Alberto Cañas Ruiz Herrera,11.0,Left Defensive Midfield,,,,,,,,,,,,"[51.0, 8.5]",,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.228
e84e2c8b-0782-4d1a-a042-107e81fd53c0,1995,2,00:12:56.324,57,56,132,0.965948,17,Pressure,214,Espanyol,3,From Free Kick,218,Real Betis,,,"['669dddb1-761a-43a9-88a1-e379fac907ba', 'a955d281-97d6-46ed-a68b-01042a52a518']","[63.8, 67.1]",27348.0,Ricky van Wolfswinkel,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.324
a955d281-97d6-46ed-a68b-01042a52a518,1996,2,00:12:57.077,57,57,132,1.294827,30,Pass,214,Espanyol,3,From Free Kick,214,Espanyol,,,"['9f73debd-33db-4bf5-baaf-f5cd55181f04', 'e84e2c8b-0782-4d1a-a042-107e81fd53c0']","[51.0, 8.5]",18407.0,José Alberto Cañas Ruiz Herrera,11.0,Left Defensive Midfield,16456.0,Enzo Pablo Roco Roco,14.3628,2.3906636,1.0,Ground Pass,"[40.5, 18.3]",40.0,Right Foot,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.077
9f73debd-33db-4bf5-baaf-f5cd55181f04,1997,2,00:12:58.372,57,58,132,,42,Ball Receipt*,214,Espanyol,3,From Free Kick,214,Espanyol,,,['a955d281-97d6-46ed-a68b-01042a52a518'],"[40.5, 18.3]",16456.0,Enzo Pablo Roco Roco,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.372
59bfe84d-0868-4988-85a7-e4093d2c5136,1998,2,00:12:58.372,57,58,132,1.704872,43,Carry,214,Espanyol,3,From Free Kick,214,Espanyol,,,"['42d00701-6f66-4043-96fd-1e38cab9206c', '90d644fc-b338-4dcc-879b-d988bc0b8572', '9f73debd-33db-4bf5-baaf-f5cd55181f04']","[40.5, 18.3]",16456.0,Enzo Pablo Roco Roco,5.0,Left Center Back,,,,,,,,,,,,"[46.0, 25.6]",,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.372
42d00701-6f66-4043-96fd-1e38cab9206c,1999,2,00:12:59.046,57,59,132,0.659223,17,Pressure,214,Espanyol,3,From Free Kick,218,Real Betis,,,['59bfe84d-0868-4988-85a7-e4093d2c5136'],"[74.5, 55.6]",27348.0,Ricky van Wolfswinkel,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.046
e65f048b-7522-4c00-abdd-2565b05db587,2000,2,00:13:00.077,58,0,132,0.0,39,Dribbled Past,214,Espanyol,3,From Free Kick,218,Real Betis,,,"['66c61b0e-8151-46ae-80a3-9641dc4e6fc4', '90d644fc-b338-4dcc-879b-d988bc0b8572']","[74.1, 54.5]",27348.0,Ricky van Wolfswinkel,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.077
90d644fc-b338-4dcc-879b-d988bc0b8572,2001,2,00:13:00.077,58,0,132,0.0,14,Dribble,214,Espanyol,3,From Free Kick,214,Espanyol,,,['e65f048b-7522-4c00-abdd-2565b05db587'],"[46.0, 25.6]",16456.0,Enzo Pablo Roco Roco,5.0,Left Center Back,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,780.077
66c61b0e-8151-46ae-80a3-9641dc4e6fc4,2002,2,00:13:00.077,58,0,132,1.668408,43,Carry,214,Espanyol,3,From Free Kick,214,Espanyol,,,"['90d644fc-b338-4dcc-879b-d988bc0b8572', 'ce59e49d-036c-4289-aa51-1d9fbf7c2f73', 'e65f048b-7522-4c00-abdd-2565b05db587']","[46.0, 25.6]",16456.0,Enzo Pablo Roco Roco,5.0,Left Center Back,,,,,,,,,,,,"[56.5, 38.9]",,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.077
ce59e49d-036c-4289-aa51-1d9fbf7c2f73,2003,2,00:13:01.745,58,1,132,1.267855,30,Pass,214,Espanyol,3,From Free Kick,214,Espanyol,,,['b174a18d-2f5e-441a-bb3e-680d255b0b0c'],"[56.5, 38.9]",16456.0,Enzo Pablo Roco Roco,5.0,Left Center Back,6709.0,Anaitz Arbilla Zabala,23.503405,1.587816,1.0,Ground Pass,"[56.1, 62.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.745
b174a18d-2f5e-441a-bb3e-680d255b0b0c,2004,2,00:13:03.013,58,3,132,,42,Ball Receipt*,214,Espanyol,3,From Free Kick,214,Espanyol,,,['ce59e49d-036c-4289-aa51-1d9fbf7c2f73'],"[56.1, 62.4]",6709.0,Anaitz Arbilla Zabala,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.013
af94f1bd-2066-4647-91bd-7629276605a2,2005,2,00:13:03.013,58,3,132,1.193411,43,Carry,214,Espanyol,3,From Free Kick,214,Espanyol,,,"['08ff81a3-7669-4ff6-adb3-ed7b54435480', 'b174a18d-2f5e-441a-bb3e-680d255b0b0c']","[56.1, 62.4]",6709.0,Anaitz Arbilla Zabala,2.0,Right Back,,,,,,,,,,,,"[62.1, 65.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.013
08ff81a3-7669-4ff6-adb3-ed7b54435480,2006,2,00:13:04.207,58,4,132,1.453558,30,Pass,214,Espanyol,3,From Free Kick,214,Espanyol,,,['39fb6179-a123-49f1-a8d2-580eb4f84da6'],"[62.1, 65.0]",6709.0,Anaitz Arbilla Zabala,2.0,Right Back,6838.0,Hernán Arsenio Pérez González,24.30823,0.38814566,1.0,Ground Pass,"[84.6, 74.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.207
39fb6179-a123-49f1-a8d2-580eb4f84da6,2007,2,00:13:05.660,58,5,132,,42,Ball Receipt*,214,Espanyol,3,From Free Kick,214,Espanyol,,,['08ff81a3-7669-4ff6-adb3-ed7b54435480'],"[84.6, 74.2]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.66
6b4f8495-b674-4110-917c-c59ea1b5c114,2008,2,00:13:05.660,58,5,132,4.686657,43,Carry,214,Espanyol,3,From Free Kick,214,Espanyol,,,"['23f30f06-2a21-41ac-8b20-c4fe67d91d7c', '39fb6179-a123-49f1-a8d2-580eb4f84da6', 'aaa3abeb-024e-4776-b0b9-a0c58d9deb2f']","[84.6, 74.2]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,"[98.0, 59.2]",,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.66
aaa3abeb-024e-4776-b0b9-a0c58d9deb2f,2009,2,00:13:10.135,58,10,132,0.558274,17,Pressure,214,Espanyol,3,From Free Kick,218,Real Betis,,,"['23f30f06-2a21-41ac-8b20-c4fe67d91d7c', '6b4f8495-b674-4110-917c-c59ea1b5c114']","[21.4, 22.4]",5671.0,Alfred John Momar N''Diaye,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790.135
23f30f06-2a21-41ac-8b20-c4fe67d91d7c,2010,2,00:13:10.347,58,10,132,0.971989,30,Pass,214,Espanyol,3,From Free Kick,214,Espanyol,,,"['aaa3abeb-024e-4776-b0b9-a0c58d9deb2f', 'ba847a9b-1fd7-4a05-841d-19586fd5c7dc']","[98.0, 59.2]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,6758.0,Víctor Sánchez Mata,11.230762,-2.7098067,1.0,Ground Pass,"[87.8, 54.5]",40.0,Right Foot,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790.347
ba847a9b-1fd7-4a05-841d-19586fd5c7dc,2011,2,00:13:11.319,58,11,132,,42,Ball Receipt*,214,Espanyol,3,From Free Kick,214,Espanyol,,,['23f30f06-2a21-41ac-8b20-c4fe67d91d7c'],"[87.8, 54.5]",6758.0,Víctor Sánchez Mata,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791.319
ddfdf69c-e5df-4094-859c-01ee01450e02,2012,2,00:13:11.319,58,11,132,1.267113,30,Pass,214,Espanyol,3,From Free Kick,214,Espanyol,,,"['26b23f2a-667a-4ddb-a1ae-9c1095de36ca', 'c528c65a-1e68-4e28-8f9a-955b5d77d5f7']","[88.6, 55.1]",6758.0,Víctor Sánchez Mata,9.0,Right Defensive Midfield,6838.0,Hernán Arsenio Pérez González,14.856985,-0.08761297,3.0,High Pass,"[103.4, 53.8]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791.319
26b23f2a-667a-4ddb-a1ae-9c1095de36ca,2013,2,00:13:12.586,58,12,132,,42,Ball Receipt*,214,Espanyol,3,From Free Kick,214,Espanyol,,,['ddfdf69c-e5df-4094-859c-01ee01450e02'],"[99.5, 55.5]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.586
c528c65a-1e68-4e28-8f9a-955b5d77d5f7,2014,2,00:13:12.586,58,12,132,3.535611,30,Pass,214,Espanyol,3,From Free Kick,218,Real Betis,,,"['9943eab3-3d1d-4b70-aeaf-517902e4af69', 'ddfdf69c-e5df-4094-859c-01ee01450e02']","[16.7, 26.3]",6873.0,Francisco Portillo Soler,19.0,Center Attacking Midfield,,,28.409153,-0.2928054,1.0,Ground Pass,"[43.9, 18.1]",40.0,Right Foot,66.0,Recovery,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.586
9943eab3-3d1d-4b70-aeaf-517902e4af69,2015,2,00:13:16.122,58,16,132,4.05082,30,Pass,214,Espanyol,3,From Free Kick,214,Espanyol,,,"['4508f9dc-d877-47bd-8dec-1fbe6022cbb8', 'c528c65a-1e68-4e28-8f9a-955b5d77d5f7']","[76.2, 62.0]",6709.0,Anaitz Arbilla Zabala,2.0,Right Back,4741.0,Juan Rafael Fuentes Hernández,60.54833,-1.9197085,3.0,High Pass,"[55.5, 5.1]",38.0,Left Foot,66.0,Recovery,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.122
4508f9dc-d877-47bd-8dec-1fbe6022cbb8,2016,2,00:13:20.172,58,20,132,,42,Ball Receipt*,214,Espanyol,3,From Free Kick,214,Espanyol,,,['9943eab3-3d1d-4b70-aeaf-517902e4af69'],"[55.5, 5.1]",4741.0,Juan Rafael Fuentes Hernández,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.172
98be06c9-9f67-47cf-9fbe-8c9c64474f1c,2017,2,00:13:20.172,58,20,132,2.052353,43,Carry,214,Espanyol,3,From Free Kick,214,Espanyol,,,"['2dd92a75-3744-4b6c-a214-7821192e32e7', '4508f9dc-d877-47bd-8dec-1fbe6022cbb8']","[55.5, 5.1]",4741.0,Juan Rafael Fuentes Hernández,6.0,Left Back,,,,,,,,,,,,"[49.9, 5.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.172
2dd92a75-3744-4b6c-a214-7821192e32e7,2018,2,00:13:22.225,58,22,132,1.723331,30,Pass,214,Espanyol,3,From Free Kick,214,Espanyol,,,['bbd84dd4-784d-4f21-b9b0-671688a2fb14'],"[49.9, 5.7]",4741.0,Juan Rafael Fuentes Hernández,6.0,Left Back,16456.0,Enzo Pablo Roco Roco,24.183052,2.3561945,1.0,Ground Pass,"[32.8, 22.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.225
bbd84dd4-784d-4f21-b9b0-671688a2fb14,2019,2,00:13:23.948,58,23,132,,42,Ball Receipt*,214,Espanyol,3,From Free Kick,214,Espanyol,,,['2dd92a75-3744-4b6c-a214-7821192e32e7'],"[32.8, 22.8]",16456.0,Enzo Pablo Roco Roco,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803.948
41e39127-46c3-4354-b43d-bc83ac7d9a6c,2020,2,00:13:23.948,58,23,132,1.919466,43,Carry,214,Espanyol,3,From Free Kick,214,Espanyol,,,"['7f851c88-eb6b-40d9-92c6-f37230c5379d', 'a0bf762e-47ba-49e4-a32f-5794c17930d8', 'bbd84dd4-784d-4f21-b9b0-671688a2fb14']","[32.8, 22.8]",16456.0,Enzo Pablo Roco Roco,5.0,Left Center Back,,,,,,,,,,,,"[27.9, 23.7]",,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803.948
7f851c88-eb6b-40d9-92c6-f37230c5379d,2021,2,00:13:25.583,58,25,132,0.661106,17,Pressure,214,Espanyol,3,From Free Kick,218,Real Betis,,,"['41e39127-46c3-4354-b43d-bc83ac7d9a6c', 'a0bf762e-47ba-49e4-a32f-5794c17930d8']","[91.2, 55.6]",27348.0,Ricky van Wolfswinkel,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805.583
a0bf762e-47ba-49e4-a32f-5794c17930d8,2022,2,00:13:25.868,58,25,132,3.401695,30,Pass,214,Espanyol,3,From Free Kick,214,Espanyol,,,['7f851c88-eb6b-40d9-92c6-f37230c5379d'],"[27.9, 23.7]",16456.0,Enzo Pablo Roco Roco,5.0,Left Center Back,,,68.00978,0.9725983,3.0,High Pass,"[66.2, 79.9]",40.0,Right Foot,,,,75.0,Out,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805.868
b87d879d-01af-48bd-93b1-32d9f309b448,2023,2,00:13:39.477,58,39,133,0.647904,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,['90e05d29-7c70-4b53-8b4d-5617058d059c'],"[55.0, 0.1]",24132.0,Francisco Miguel Varela Martín,6.0,Left Back,27349.0,Heiko Westermann,15.069506,0.8182502,2.0,Low Pass,"[65.3, 11.1]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819.477
90e05d29-7c70-4b53-8b4d-5617058d059c,2024,2,00:13:40.124,58,40,133,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['b87d879d-01af-48bd-93b1-32d9f309b448'],"[65.3, 11.1]",27349.0,Heiko Westermann,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820.124
d2c4e942-bbc6-4773-a91c-55d91cfd6116,2025,2,00:13:40.940,58,40,133,1.398547,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,['97af3e10-fd0f-4315-9881-33942e00a5d7'],"[65.3, 11.1]",27349.0,Heiko Westermann,5.0,Left Center Back,24132.0,Francisco Miguel Varela Martín,6.3702435,-0.82981336,1.0,Ground Pass,"[69.6, 6.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820.94
97af3e10-fd0f-4315-9881-33942e00a5d7,2026,2,00:13:42.338,58,42,133,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['d2c4e942-bbc6-4773-a91c-55d91cfd6116'],"[69.6, 6.4]",24132.0,Francisco Miguel Varela Martín,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.338
4dd946fa-5f9d-4598-83ee-12ea7090d8bf,2027,2,00:13:43.285,58,43,133,0.495805,17,Pressure,218,Real Betis,4,From Throw In,214,Espanyol,,,['d88b7770-dadc-43dd-84d9-b19c6b44ada9'],"[50.6, 70.5]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.285
d88b7770-dadc-43dd-84d9-b19c6b44ada9,2028,2,00:13:43.511,58,43,133,1.105406,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,"['4dd946fa-5f9d-4598-83ee-12ea7090d8bf', 'b18394b4-8685-4adf-8711-f60811817650']","[69.6, 6.4]",24132.0,Francisco Miguel Varela Martín,6.0,Left Back,6832.0,Rubén Castro Martín,15.4012985,-0.012986283,1.0,Ground Pass,"[85.0, 6.2]",38.0,Left Foot,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.511
b18394b4-8685-4adf-8711-f60811817650,2029,2,00:13:44.616,58,44,133,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['d88b7770-dadc-43dd-84d9-b19c6b44ada9'],"[85.0, 6.2]",6832.0,Rubén Castro Martín,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.616
69e1d159-3e9b-4b06-aac9-a6548decd7cc,2030,2,00:13:44.616,58,44,133,0.682116,43,Carry,218,Real Betis,4,From Throw In,218,Real Betis,,,"['08b79cf7-005e-403f-99ec-c36df4a2b552', 'b18394b4-8685-4adf-8711-f60811817650']","[85.0, 6.2]",6832.0,Rubén Castro Martín,21.0,Left Wing,,,,,,,,,,,,"[85.0, 6.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.616
