id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,out,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_aerial_won,interception_outcome_id,interception_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,ball_recovery_recovery_failure,dribble_outcome_id,dribble_outcome_name,counterpress,duel_outcome_id,duel_outcome_name,clearance_left_foot,pass_switch,clearance_right_foot,pass_cross,pass_aerial_won,goalkeeper_outcome_id,goalkeeper_outcome_name,off_camera,miscontrol_aerial_won,foul_won_defensive,foul_committed_advantage,foul_won_advantage,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,pass_cut_back,pass_no_touch,foul_committed_card_id,foul_committed_card_name,shot_first_time,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_outswinging,pass_technique_id,pass_technique_name,pass_goal_assist,pass_through_ball,shot_one_on_one,pass_straight,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_nutmeg,block_save_block,pass_inswinging,shot_open_goal,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds
ff7171f7-f089-4877-a444-c20615b1a667,169,1,00:04:00.658,4,0,13,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['e008ca06-7d0e-4b62-9d64-3dcd2cf4ad8e'],"[31.6, 16.3]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.658
944b85e7-347d-42f2-8ff2-32e288f44c2c,170,1,00:04:00.658,4,0,13,3.265361,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['936de288-ad27-4169-8800-4aa1dcc1a43c', 'ff7171f7-f089-4877-a444-c20615b1a667']","[31.6, 16.3]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,,,,,,,,,,,,"[26.0, 3.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.658
936de288-ad27-4169-8800-4aa1dcc1a43c,171,1,00:04:03.923,4,3,13,2.335034,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['a6d351b1-ad85-4a3b-9104-45b27bf4bdad'],"[26.0, 3.8]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,6761.0,Leonardo Carrilho Baptistão,41.520237,0.18653156,3.0,High Pass,"[66.8, 11.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.923
d8254826-eb89-446b-9b93-c423bbb18c74,172,1,00:04:05.920,4,5,13,0.856872,17,Pressure,222,Villarreal,1,Regular Play,218,Real Betis,,,"['a0b9d295-863a-4b8d-b92a-c70e50d6ce1f', 'a6d351b1-ad85-4a3b-9104-45b27bf4bdad']","[52.6, 68.5]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.92
a6d351b1-ad85-4a3b-9104-45b27bf4bdad,173,1,00:04:06.258,4,6,13,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,"['936de288-ad27-4169-8800-4aa1dcc1a43c', 'd8254826-eb89-446b-9b93-c423bbb18c74']","[66.8, 11.5]",6761.0,Leonardo Carrilho Baptistão,22.0,Right Center Forward,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.258
a0b9d295-863a-4b8d-b92a-c70e50d6ce1f,174,1,00:04:06.258,4,6,13,1.158579,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['a6d351b1-ad85-4a3b-9104-45b27bf4bdad', 'cc85ba6b-749d-4ffc-bbf8-f4125d91544c', 'd8254826-eb89-446b-9b93-c423bbb18c74', 'f4263e9e-01c2-45e2-941e-49e03db76f32']","[66.8, 11.5]",6761.0,Leonardo Carrilho Baptistão,22.0,Right Center Forward,,,,,,,,,,,,"[63.7, 13.0]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.258
cc85ba6b-749d-4ffc-bbf8-f4125d91544c,175,1,00:04:06.845,4,6,13,0.571479,17,Pressure,222,Villarreal,1,Regular Play,218,Real Betis,,,"['a0b9d295-863a-4b8d-b92a-c70e50d6ce1f', 'f4263e9e-01c2-45e2-941e-49e03db76f32']","[56.4, 67.1]",24162.0,Xavier Torres Buigues,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.845
f4263e9e-01c2-45e2-941e-49e03db76f32,176,1,00:04:07.417,4,7,13,0.0,14,Dribble,222,Villarreal,1,Regular Play,222,Villarreal,,,"['cc85ba6b-749d-4ffc-bbf8-f4125d91544c', 'f719a7bf-3a9d-43ad-9b5c-cc76919d2ac4']","[63.7, 13.0]",6761.0,Leonardo Carrilho Baptistão,22.0,Right Center Forward,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.417
f719a7bf-3a9d-43ad-9b5c-cc76919d2ac4,177,1,00:04:07.417,4,7,13,0.0,4,Duel,222,Villarreal,1,Regular Play,218,Real Betis,,,['f4263e9e-01c2-45e2-941e-49e03db76f32'],"[56.4, 67.1]",24162.0,Xavier Torres Buigues,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,True,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.417
7acae707-c554-4fc6-b9ce-a579489b30fc,178,1,00:04:08.753,4,8,13,0.0,2,Ball Recovery,222,Villarreal,1,Regular Play,218,Real Betis,,,,"[59.5, 66.9]",26723.0,Álvaro Cejudo Carmona,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.753
a0435c67-cf70-48a8-b931-5a095c9c7863,179,1,00:04:09.836,4,9,13,1.659441,17,Pressure,222,Villarreal,1,Regular Play,218,Real Betis,,,['4aac8c81-88f4-4b2b-975b-fde368800dc7'],"[61.7, 61.0]",5671.0,Alfred John Momar N''Diaye,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.836
4aac8c81-88f4-4b2b-975b-fde368800dc7,180,1,00:04:11.040,4,11,13,0.632694,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,"['a0435c67-cf70-48a8-b931-5a095c9c7863', 'b9bced8a-a30b-4dd3-96ee-834039bb08ae']","[63.3, 21.3]",6761.0,Leonardo Carrilho Baptistão,22.0,Right Center Forward,6622.0,Tomás Pina Isla,9.9985,2.10607,1.0,Ground Pass,"[58.2, 29.9]",38.0,Left Foot,66.0,Recovery,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.04
b9bced8a-a30b-4dd3-96ee-834039bb08ae,181,1,00:04:11.673,4,11,13,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['4aac8c81-88f4-4b2b-975b-fde368800dc7'],"[58.2, 29.9]",6622.0,Tomás Pina Isla,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.673
75a30e7e-8408-48c2-b450-9a46d59271d6,182,1,00:04:11.673,4,11,13,0.977834,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['4f3317e6-60e7-41ec-8155-705d086cfbe3', '8cb4c6c2-5f63-464d-8079-a738908e4aef', 'b9bced8a-a30b-4dd3-96ee-834039bb08ae']","[58.2, 29.9]",6622.0,Tomás Pina Isla,13.0,Right Center Midfield,,,,,,,,,,,,"[58.2, 31.5]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.673
8cb4c6c2-5f63-464d-8079-a738908e4aef,183,1,00:04:11.912,4,11,13,0.736778,17,Pressure,222,Villarreal,1,Regular Play,218,Real Betis,,,['75a30e7e-8408-48c2-b450-9a46d59271d6'],"[59.9, 51.9]",6873.0,Francisco Portillo Soler,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.912
4f3317e6-60e7-41ec-8155-705d086cfbe3,184,1,00:04:12.651,4,12,13,2.917001,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['bca29b18-9caf-4320-a5b5-7b42bb8da574'],"[58.2, 31.5]",6622.0,Tomás Pina Isla,13.0,Right Center Midfield,18867.0,Matías Nahuel Leiva Esquivel,31.051731,1.205241,1.0,Ground Pass,"[69.3, 60.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.651
bca29b18-9caf-4320-a5b5-7b42bb8da574,185,1,00:04:15.568,4,15,13,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['4f3317e6-60e7-41ec-8155-705d086cfbe3'],"[69.3, 60.5]",18867.0,Matías Nahuel Leiva Esquivel,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.568
2069a5b2-9e64-4fd8-b0a6-05a7032cf6ca,186,1,00:04:15.568,4,15,13,1.51463,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['6646165b-ba51-4dfc-8910-74e3ce347a6c', 'bca29b18-9caf-4320-a5b5-7b42bb8da574']","[69.3, 60.5]",18867.0,Matías Nahuel Leiva Esquivel,12.0,Right Midfield,,,,,,,,,,,,"[86.1, 64.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.568
6646165b-ba51-4dfc-8910-74e3ce347a6c,187,1,00:04:17.082,4,17,13,1.692001,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,"['5f1df8e3-3dc5-49c1-bf73-b0f3d81934c0', 'c48b3004-e49d-4cf9-a094-e36db7ec228d']","[86.1, 64.9]",18867.0,Matías Nahuel Leiva Esquivel,12.0,Right Midfield,6772.0,Mario Gaspar Pérez Martínez,23.1225,-0.45204273,1.0,Ground Pass,"[106.9, 54.8]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.082
c48b3004-e49d-4cf9-a094-e36db7ec228d,188,1,00:04:18.774,4,18,13,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['6646165b-ba51-4dfc-8910-74e3ce347a6c'],"[104.8, 56.9]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.774
5f1df8e3-3dc5-49c1-bf73-b0f3d81934c0,189,1,00:04:18.774,4,18,13,0.0,9,Clearance,222,Villarreal,1,Regular Play,218,Real Betis,,,['6646165b-ba51-4dfc-8910-74e3ce347a6c'],"[13.2, 25.3]",6872.0,Bruno González Cabrera,5.0,Left Center Back,,,,,,,,,,,,,,,,,True,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.774
19450220-e0b4-4a5b-92f8-e5549afc1170,190,1,00:04:19.809,4,19,14,0.0,2,Ball Recovery,218,Real Betis,1,Regular Play,218,Real Betis,,,,"[12.8, 19.0]",27347.0,Juan Manuel Vargas Risco,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.809
683a8d51-8638-4cd4-a06c-55dabfc36cd3,191,1,00:04:19.809,4,19,14,3.213398,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['19450220-e0b4-4a5b-92f8-e5549afc1170', 'c5b1d86b-75db-4d23-97ea-d7beb64ff04c']","[12.8, 19.0]",27347.0,Juan Manuel Vargas Risco,6.0,Left Back,,,,,,,,,,,,"[10.4, 7.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.809
c5b1d86b-75db-4d23-97ea-d7beb64ff04c,192,1,00:04:23.022,4,23,14,0.453765,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['eafb9da1-5fca-4fa4-a96a-ac5849b86b98'],"[10.4, 7.3]",27347.0,Juan Manuel Vargas Risco,6.0,Left Back,6872.0,Bruno González Cabrera,12.806249,1.6020361,1.0,Ground Pass,"[10.0, 20.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.022
eafb9da1-5fca-4fa4-a96a-ac5849b86b98,193,1,00:04:23.476,4,23,14,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['c5b1d86b-75db-4d23-97ea-d7beb64ff04c'],"[10.0, 20.1]",6872.0,Bruno González Cabrera,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.476
64d9fdfb-ff25-49ba-a8c0-bbd7ed41479e,194,1,00:04:23.476,4,23,14,1.95914,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['8bd2fb38-e00e-4817-a2cb-6d5f56b1c611', 'eafb9da1-5fca-4fa4-a96a-ac5849b86b98']","[10.0, 20.1]",6872.0,Bruno González Cabrera,5.0,Left Center Back,,,,,,,,,,,,"[9.1, 15.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.476
8bd2fb38-e00e-4817-a2cb-6d5f56b1c611,195,1,00:04:25.435,4,25,14,1.226796,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,"['56f08ed0-d378-436e-b0a5-593b888bba3c', 'ccc5e280-d0c0-48a0-82ac-9f105255d22f']","[9.1, 15.2]",6872.0,Bruno González Cabrera,5.0,Left Center Back,5671.0,Alfred John Momar N''Diaye,30.276064,-0.26741078,3.0,High Pass,"[38.3, 7.2]",38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.435
56f08ed0-d378-436e-b0a5-593b888bba3c,196,1,00:04:26.662,4,26,14,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['8bd2fb38-e00e-4817-a2cb-6d5f56b1c611'],"[28.5, 2.7]",5671.0,Alfred John Momar N''Diaye,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.662
ccc5e280-d0c0-48a0-82ac-9f105255d22f,197,1,00:04:26.662,4,26,14,1.785881,30,Pass,218,Real Betis,1,Regular Play,222,Villarreal,,,"['8bd2fb38-e00e-4817-a2cb-6d5f56b1c611', 'afebfe3a-63f7-4a14-9ff7-3a9f3363b12b', 'b64f38a0-411e-493c-8a3a-1c194ab63ecc']","[81.8, 72.9]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,26009.0,Roberto Soldado Rillo,21.924416,-0.9473655,3.0,High Pass,"[94.6, 55.1]",37.0,Head,66.0,Recovery,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.662
b64f38a0-411e-493c-8a3a-1c194ab63ecc,198,1,00:04:28.448,4,28,14,,42,Ball Receipt*,218,Real Betis,1,Regular Play,222,Villarreal,,,['ccc5e280-d0c0-48a0-82ac-9f105255d22f'],"[94.8, 56.7]",26009.0,Roberto Soldado Rillo,24.0,Left Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.448
afebfe3a-63f7-4a14-9ff7-3a9f3363b12b,199,1,00:04:28.448,4,28,14,0.757519,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,"['ccc5e280-d0c0-48a0-82ac-9f105255d22f', 'f342ff0b-069b-4ce0-b1c1-be26234bd998']","[25.5, 25.0]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,24162.0,Xavier Torres Buigues,11.363538,-0.43609554,2.0,Low Pass,"[35.8, 20.2]",37.0,Head,64.0,Interception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.448
f342ff0b-069b-4ce0-b1c1-be26234bd998,200,1,00:04:29.205,4,29,14,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['afebfe3a-63f7-4a14-9ff7-3a9f3363b12b'],"[35.8, 20.2]",24162.0,Xavier Torres Buigues,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.205
1194affd-94b0-4e51-b6d2-e00bd4ce539c,201,1,00:04:29.205,4,29,14,4.006064,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['d7b646bd-6a88-4438-8af2-ac9d1bfa90b3'],"[35.8, 20.2]",24162.0,Xavier Torres Buigues,9.0,Right Defensive Midfield,11634.0,Cristiano Piccini,47.780018,1.3212491,3.0,High Pass,"[47.6, 66.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.205
d7b646bd-6a88-4438-8af2-ac9d1bfa90b3,202,1,00:04:33.211,4,33,14,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['1194affd-94b0-4e51-b6d2-e00bd4ce539c'],"[47.6, 66.5]",11634.0,Cristiano Piccini,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.211
f9a758f9-d0ac-4639-99d0-a1feba468731,203,1,00:04:33.211,4,33,14,1.110529,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['d43a0896-9e02-48cf-be6c-985998f7c536', 'd7b646bd-6a88-4438-8af2-ac9d1bfa90b3']","[47.6, 66.5]",11634.0,Cristiano Piccini,2.0,Right Back,,,,,,,,,,,,"[53.0, 67.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.211
d43a0896-9e02-48cf-be6c-985998f7c536,204,1,00:04:34.322,4,34,14,2.547192,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['4c60c465-6d9c-463a-a522-c25106a2628a'],"[53.0, 67.2]",11634.0,Cristiano Piccini,2.0,Right Back,6832.0,Rubén Castro Martín,26.123743,0.1575969,1.0,Ground Pass,"[78.8, 71.3]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.322
4c60c465-6d9c-463a-a522-c25106a2628a,205,1,00:04:36.869,4,36,14,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['d43a0896-9e02-48cf-be6c-985998f7c536'],"[78.8, 71.3]",6832.0,Rubén Castro Martín,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.869
f48f2000-7e71-4068-b523-efb348bbbdbf,206,1,00:04:36.869,4,36,14,2.487816,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['4c60c465-6d9c-463a-a522-c25106a2628a', '9ef9e328-9ab4-460f-8121-3b3d1d2ca8a8']","[78.8, 71.3]",6832.0,Rubén Castro Martín,24.0,Left Center Forward,,,,,,,,,,,,"[91.5, 62.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.869
9ef9e328-9ab4-460f-8121-3b3d1d2ca8a8,207,1,00:04:39.357,4,39,14,1.954697,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['1c41a4e4-11b8-4839-bcc9-467dd496c730'],"[91.5, 62.7]",6832.0,Rubén Castro Martín,24.0,Left Center Forward,11634.0,Cristiano Piccini,17.448496,0.568927,1.0,Ground Pass,"[106.2, 72.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.35699999999997
1c41a4e4-11b8-4839-bcc9-467dd496c730,208,1,00:04:41.312,4,41,14,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['9ef9e328-9ab4-460f-8121-3b3d1d2ca8a8'],"[106.2, 72.1]",11634.0,Cristiano Piccini,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.312
6d45996d-d689-4329-babb-d206308df04d,209,1,00:04:41.312,4,41,14,6.08002,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['b4cc203a-cc3f-4c58-aec7-f730b18e771c'],"[108.2, 72.1]",11634.0,Cristiano Piccini,2.0,Right Back,6832.0,Rubén Castro Martín,72.04693,-1.5347009,3.0,High Pass,"[110.8, 0.1]",40.0,Right Foot,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.312
b4cc203a-cc3f-4c58-aec7-f730b18e771c,210,1,00:04:47.392,4,47,14,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['6d45996d-d689-4329-babb-d206308df04d'],"[113.6, 33.3]",6832.0,Rubén Castro Martín,24.0,Left Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.392
26ed4329-daf8-4ce7-88bc-8490184205f3,211,1,00:05:03.286,5,3,15,1.415389,30,Pass,222,Villarreal,4,From Throw In,222,Villarreal,,,['1d85b5cc-a52c-4785-a0d4-0a9053653422'],"[10.5, 80.0]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,6761.0,Leonardo Carrilho Baptistão,15.620819,-0.25895292,3.0,High Pass,"[25.6, 76.0]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.286
1d85b5cc-a52c-4785-a0d4-0a9053653422,212,1,00:05:04.702,5,4,15,,42,Ball Receipt*,222,Villarreal,4,From Throw In,222,Villarreal,,,['26ed4329-daf8-4ce7-88bc-8490184205f3'],"[25.6, 76.0]",6761.0,Leonardo Carrilho Baptistão,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.702
d76aca40-a1fb-41f3-b592-76671866daa9,213,1,00:05:04.742,5,4,15,1.726776,30,Pass,222,Villarreal,4,From Throw In,222,Villarreal,,,['494df9dc-c83f-4032-9036-c30e8cdd20cb'],"[25.8, 77.4]",6761.0,Leonardo Carrilho Baptistão,22.0,Right Center Forward,26009.0,Roberto Soldado Rillo,9.300538,-0.010752274,3.0,High Pass,"[35.1, 77.3]",37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.742
