id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,counterpress,carry_end_location,under_pressure,dribble_overrun,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,miscontrol_aerial_won,duel_outcome_id,duel_outcome_name,clearance_head,clearance_body_part_id,clearance_body_part_name,dribble_nutmeg,out,clearance_aerial_won,pass_aerial_won,interception_outcome_id,interception_outcome_name,shot_statsbomb_xg,shot_end_location,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,50_50_outcome_id,50_50_outcome_name,clearance_left_foot,pass_no_touch,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,goalkeeper_end_location,pass_inswinging,pass_technique_id,pass_technique_name,clearance_other,shot_one_on_one,shot_aerial_won,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_right_foot,ball_recovery_recovery_failure,shot_first_time,pass_miscommunication,pass_cross,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,pass_through_ball,shot_saved_off_target,goalkeeper_shot_saved_off_target,foul_committed_advantage,foul_won_advantage,pass_outswinging,foul_committed_penalty,foul_committed_type_id,foul_committed_type_name,bad_behaviour_card_id,bad_behaviour_card_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_offensive,pass_goal_assist,timestamp_seconds
37640dde-d8e1-48ab-803d-648cb89dde8e,1285,1,00:40:22.244,40,22,99,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['0fb736d6-7b6a-4128-9518-992c12beb93f', '7e22f3b5-c6f8-46cf-907c-e7a4167b83fb']",,"[45.2, 71.6]",7105.0,Fabián Ariel Orellana Valenzuela,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2422.244
ee5c5fbd-98a9-4a2e-a3d8-c5015cf4a4b2,1286,1,00:40:22.244,40,22,99,0.935616,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['37640dde-d8e1-48ab-803d-648cb89dde8e', '7e22f3b5-c6f8-46cf-907c-e7a4167b83fb', 'e99d3198-5343-4a6b-a32c-3ff6f17ef951']",,"[45.2, 71.6]",7105.0,Fabián Ariel Orellana Valenzuela,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,"[42.4, 72.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2422.244
e99d3198-5343-4a6b-a32c-3ff6f17ef951,1287,1,00:40:23.179,40,23,99,0.969364,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['482755e8-3858-4215-a745-3ee73208a3c3'],,"[42.4, 72.5]",7105.0,Fabián Ariel Orellana Valenzuela,19.0,Center Attacking Midfield,6600.0,Claudio Beauvue,7.6609397,2.513756,1.0,Ground Pass,"[36.2, 77.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2423.179
482755e8-3858-4215-a745-3ee73208a3c3,1288,1,00:40:24.149,40,24,99,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['e99d3198-5343-4a6b-a32c-3ff6f17ef951'],,"[36.2, 77.0]",6600.0,Claudio Beauvue,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2424.149
41d30dbc-2d35-487e-a49d-8dd82e72ccd8,1289,1,00:40:24.149,40,24,99,1.900415,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['482755e8-3858-4215-a745-3ee73208a3c3', '804b4a6f-e1d8-49e1-ad56-23b692617020', 'af3ce516-2770-438d-be51-44cfef168a8f']",,"[36.2, 77.0]",6600.0,Claudio Beauvue,17.0,Right Wing,,,,,,,,,,,,,,,,,,"[41.8, 76.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2424.149
804b4a6f-e1d8-49e1-ad56-23b692617020,1290,1,00:40:25.618,40,25,99,0.244757,17,Pressure,209,Celta Vigo,1,Regular Play,208,Las Palmas,,,['41d30dbc-2d35-487e-a49d-8dd82e72ccd8'],,"[78.6, 5.1]",10755.0,Jonathan Viera Ramos,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2425.618
af3ce516-2770-438d-be51-44cfef168a8f,1291,1,00:40:26.049,40,26,99,2.748092,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['a653e575-5a93-465c-9cec-ebb0b09a8223', 'd705b105-08e5-460a-a2ce-455c074c40dd']",,"[41.8, 76.3]",6600.0,Claudio Beauvue,17.0,Right Wing,5217.0,Iago Aspas Juncal,42.8348,-0.18549135,3.0,High Pass,"[83.9, 68.4]",40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2426.049
a653e575-5a93-465c-9cec-ebb0b09a8223,1292,1,00:40:28.797,40,28,99,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['af3ce516-2770-438d-be51-44cfef168a8f'],,"[85.8, 63.5]",5217.0,Iago Aspas Juncal,23.0,Center Forward,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2428.797
d705b105-08e5-460a-a2ce-455c074c40dd,1293,1,00:40:28.797,40,28,99,1.054253,30,Pass,209,Celta Vigo,1,Regular Play,208,Las Palmas,,,"['af3ce516-2770-438d-be51-44cfef168a8f', 'b52e1c70-836d-4cb7-b690-e8d0a6cf347b']",,"[36.2, 11.7]",6927.0,David García Santana,3.0,Right Center Back,8440.0,Aythami Artiles Oliva,11.1139555,-0.52807444,2.0,Low Pass,"[45.8, 6.1]",70.0,Other,64.0,Interception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2428.797
b52e1c70-836d-4cb7-b690-e8d0a6cf347b,1294,1,00:40:29.852,40,29,99,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,208,Las Palmas,,,['d705b105-08e5-460a-a2ce-455c074c40dd'],,"[45.8, 6.1]",8440.0,Aythami Artiles Oliva,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2429.852
01cee7fd-2381-4418-93aa-e8d7a161b3bd,1295,1,00:40:29.852,40,29,99,4.426908,30,Pass,209,Celta Vigo,1,Regular Play,208,Las Palmas,,,"['47da3db3-cd69-44fc-bd39-5a88c90246d8', '5a69c301-8671-4a5c-bc40-0fcc01491cf8']",,"[45.8, 6.1]",8440.0,Aythami Artiles Oliva,5.0,Left Center Back,6721.0,Willian José da Silva,44.408333,0.1514509,3.0,High Pass,"[89.7, 12.8]",40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2429.852
5a69c301-8671-4a5c-bc40-0fcc01491cf8,1296,1,00:40:34.279,40,34,99,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,208,Las Palmas,,,['01cee7fd-2381-4418-93aa-e8d7a161b3bd'],,"[88.2, 14.9]",6721.0,Willian José da Silva,23.0,Center Forward,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2434.279
f8701db5-8c4a-47f6-8729-1ee3f9faee93,1297,1,00:40:34.279,40,34,99,0.0,4,Duel,209,Celta Vigo,1,Regular Play,208,Las Palmas,,,['47da3db3-cd69-44fc-bd39-5a88c90246d8'],,"[89.7, 12.8]",6721.0,Willian José da Silva,23.0,Center Forward,,,,,,,,,,,,,,,,,,,True,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2434.279
47da3db3-cd69-44fc-bd39-5a88c90246d8,1298,1,00:40:34.279,40,34,99,0.0,9,Clearance,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['01cee7fd-2381-4418-93aa-e8d7a161b3bd', 'f8701db5-8c4a-47f6-8729-1ee3f9faee93']",,"[30.4, 67.3]",6794.0,Gustavo Daniel Cabral Cáceres,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,True,,,,,,,,,True,37.0,Head,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2434.279
269b7bf3-a69d-4aa3-8298-e9f240df41e3,1299,1,00:40:35.983,40,35,99,0.0,2,Ball Recovery,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,,,"[29.1, 71.6]",6794.0,Gustavo Daniel Cabral Cáceres,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2435.983
41f93a97-9f71-4929-991f-02408163c2e9,1300,1,00:40:35.983,40,35,99,3.209324,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['269b7bf3-a69d-4aa3-8298-e9f240df41e3', '2c86edee-69ac-459f-8e11-3734a7759373']",,"[29.1, 71.6]",6794.0,Gustavo Daniel Cabral Cáceres,5.0,Left Center Back,,,,,,,,,,,,,,,,,,"[29.6, 75.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2435.983
2c86edee-69ac-459f-8e11-3734a7759373,1301,1,00:40:39.192,40,39,99,2.085677,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['9c2b7ac9-eff8-457a-ba70-39bca2bbe8d4'],,"[29.6, 75.7]",6794.0,Gustavo Daniel Cabral Cáceres,5.0,Left Center Back,5217.0,Iago Aspas Juncal,42.245235,-0.57290196,3.0,High Pass,"[65.1, 52.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2439.192
e4b1ac48-c01f-48c0-87ae-ca7079ff229c,1302,1,00:40:41.071,40,41,99,0.283621,17,Pressure,209,Celta Vigo,1,Regular Play,208,Las Palmas,,,"['9c2b7ac9-eff8-457a-ba70-39bca2bbe8d4', 'eac5ef67-e8bb-48cb-bd61-0caa5b9743ac']",,"[53.3, 27.1]",8440.0,Aythami Artiles Oliva,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2441.071
9c2b7ac9-eff8-457a-ba70-39bca2bbe8d4,1303,1,00:40:41.278,40,41,99,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['2c86edee-69ac-459f-8e11-3734a7759373', 'e4b1ac48-c01f-48c0-87ae-ca7079ff229c']",,"[65.1, 52.8]",5217.0,Iago Aspas Juncal,23.0,Center Forward,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2441.278
eac5ef67-e8bb-48cb-bd61-0caa5b9743ac,1304,1,00:40:41.278,40,41,99,0.085929,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['953e66d9-baf6-40fe-9a82-d42c75538623', '9c2b7ac9-eff8-457a-ba70-39bca2bbe8d4', 'e4b1ac48-c01f-48c0-87ae-ca7079ff229c', 'fc5e7cc0-0ea1-40a6-91c2-2fab918aa3f2']",,"[65.1, 52.8]",5217.0,Iago Aspas Juncal,23.0,Center Forward,,,,,,,,,,,,,,,,,,"[63.4, 51.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2441.278
953e66d9-baf6-40fe-9a82-d42c75538623,1305,1,00:40:41.364,40,41,99,0.0,22,Foul Committed,209,Celta Vigo,1,Regular Play,208,Las Palmas,,,"['153b987a-2629-43f9-b761-6c77b610159b', 'eac5ef67-e8bb-48cb-bd61-0caa5b9743ac', 'fc5e7cc0-0ea1-40a6-91c2-2fab918aa3f2']",,"[56.7, 28.8]",8440.0,Aythami Artiles Oliva,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Yellow Card,,,,,True,,,,,,,,,,,,,,2441.364
fc5e7cc0-0ea1-40a6-91c2-2fab918aa3f2,1306,1,00:40:41.364,40,41,99,0.0,21,Foul Won,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['953e66d9-baf6-40fe-9a82-d42c75538623'],,"[63.4, 51.3]",5217.0,Iago Aspas Juncal,23.0,Center Forward,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,2441.364
153b987a-2629-43f9-b761-6c77b610159b,1307,1,00:40:41.364,40,41,99,0.08,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['07dd9d53-6deb-4c3d-805e-67ed398caeac', '953e66d9-baf6-40fe-9a82-d42c75538623', 'fc5e7cc0-0ea1-40a6-91c2-2fab918aa3f2']",,"[63.4, 51.3]",5217.0,Iago Aspas Juncal,23.0,Center Forward,,,,,,,,,,,,,,,,,,"[62.9, 48.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2441.364
07dd9d53-6deb-4c3d-805e-67ed398caeac,1308,1,00:40:41.444,40,41,99,1.024484,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['9a511033-9fec-4551-96d9-9f61c427b7e4'],,"[62.9, 48.3]",5217.0,Iago Aspas Juncal,23.0,Center Forward,7105.0,Fabián Ariel Orellana Valenzuela,8.309633,-1.6189518,1.0,Ground Pass,"[62.5, 40.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2441.444
9a511033-9fec-4551-96d9-9f61c427b7e4,1309,1,00:40:42.468,40,42,99,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['07dd9d53-6deb-4c3d-805e-67ed398caeac'],,"[62.5, 40.0]",7105.0,Fabián Ariel Orellana Valenzuela,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2442.468
688cbff0-b90c-47c4-99f1-6320be95a78c,1310,1,00:40:42.468,40,42,99,0.195394,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['8b9c0af0-a533-44bb-99fa-89493a174920', '9a511033-9fec-4551-96d9-9f61c427b7e4']",,"[62.5, 40.0]",7105.0,Fabián Ariel Orellana Valenzuela,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,"[63.8, 39.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2442.468
8b9c0af0-a533-44bb-99fa-89493a174920,1311,1,00:40:42.664,40,42,99,1.578259,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['6ca4ac10-528c-4999-89cc-644a9c1c95fa'],,"[63.8, 39.5]",7105.0,Fabián Ariel Orellana Valenzuela,19.0,Center Attacking Midfield,23785.0,Théo Bongonda Mbul''Ofeko Batombo,17.489712,-0.8379812,1.0,Ground Pass,"[75.5, 26.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2442.664
6ca4ac10-528c-4999-89cc-644a9c1c95fa,1312,1,00:40:44.242,40,44,99,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['8b9c0af0-a533-44bb-99fa-89493a174920'],,"[75.5, 26.5]",23785.0,Théo Bongonda Mbul''Ofeko Batombo,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2444.242
8aa06ba5-4d4e-47fd-93db-1d3b54d89d58,1313,1,00:40:44.242,40,44,99,5.15221,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['67da52bc-d0a1-4c43-b663-6dad3006c861', '6ca4ac10-528c-4999-89cc-644a9c1c95fa']",,"[75.5, 26.5]",23785.0,Théo Bongonda Mbul''Ofeko Batombo,21.0,Left Wing,,,,,,,,,,,,,,,,,,"[107.6, 27.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2444.242
67da52bc-d0a1-4c43-b663-6dad3006c861,1314,1,00:40:49.394,40,49,99,0.729932,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['a771fb5f-efa0-4a16-bc30-0e45011509d9'],,"[107.6, 27.3]",23785.0,Théo Bongonda Mbul''Ofeko Batombo,21.0,Left Wing,7577.0,Carles Planas Antolínez,4.726521,-1.4648119,1.0,Ground Pass,"[108.1, 22.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2449.394
a771fb5f-efa0-4a16-bc30-0e45011509d9,1315,1,00:40:50.124,40,50,99,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['67da52bc-d0a1-4c43-b663-6dad3006c861'],,"[108.1, 22.6]",7577.0,Carles Planas Antolínez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2450.124
76507443-1c1f-4031-968f-a9a20442345a,1316,1,00:40:50.124,40,50,99,2.408437,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['492383cc-9f22-4bf9-bb91-21dd19e645fd', 'a771fb5f-efa0-4a16-bc30-0e45011509d9']",,"[108.1, 22.6]",7577.0,Carles Planas Antolínez,6.0,Left Back,,,,,,,,,,,,,,,,,,"[107.4, 24.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2450.124
492383cc-9f22-4bf9-bb91-21dd19e645fd,1317,1,00:40:52.532,40,52,99,1.527518,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['7804c0a4-d30c-415b-ba23-ffd999f219e2', 'bf335d27-ea62-4017-84a4-0bed3a64eb1b']",,"[107.4, 24.3]",7577.0,Carles Planas Antolínez,6.0,Left Back,6600.0,Claudio Beauvue,24.446064,1.5093982,3.0,High Pass,"[108.9, 48.7]",38.0,Left Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2452.532
7804c0a4-d30c-415b-ba23-ffd999f219e2,1318,1,00:40:54.060,40,54,99,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['492383cc-9f22-4bf9-bb91-21dd19e645fd'],,"[107.4, 52.4]",6600.0,Claudio Beauvue,17.0,Right Wing,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2454.06
7db3afa5-f70c-4ad3-9cdc-460c5f022684,1319,1,00:40:54.060,40,54,99,0.0,4,Duel,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['bf335d27-ea62-4017-84a4-0bed3a64eb1b'],,"[108.9, 48.7]",6600.0,Claudio Beauvue,17.0,Right Wing,,,,,,,,,,,,,,,,,,,True,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2454.06
bf335d27-ea62-4017-84a4-0bed3a64eb1b,1320,1,00:40:54.060,40,54,99,0.0,9,Clearance,209,Celta Vigo,1,Regular Play,208,Las Palmas,,,"['492383cc-9f22-4bf9-bb91-21dd19e645fd', '7db3afa5-f70c-4ad3-9cdc-460c5f022684']",,"[11.2, 31.4]",6932.0,Dani Castellano Betancor,6.0,Left Back,,,,,,,,,,,,,,,,,,,True,,,,,,,,,True,37.0,Head,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2454.06
6f70e39d-ebd4-493e-b928-8bc037e88bf6,1321,1,00:40:57.017,40,57,99,0.0,4,Duel,209,Celta Vigo,1,Regular Play,208,Las Palmas,,,['70b9f0ea-4f79-463b-a869-a946eb6d1f68'],,"[36.6, 45.7]",6932.0,Dani Castellano Betancor,6.0,Left Back,,,,,,,,,,,,,,,,,,,True,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2457.017
70b9f0ea-4f79-463b-a869-a946eb6d1f68,1322,1,00:40:57.017,40,57,99,1.382326,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['6f70e39d-ebd4-493e-b928-8bc037e88bf6', '90f51b35-12de-4afa-9d11-a8cef22fde48']",,"[83.5, 34.4]",6796.0,Nemanja Radoja,11.0,Left Defensive Midfield,7105.0,Fabián Ariel Orellana Valenzuela,12.442266,-1.067601,3.0,High Pass,"[89.5, 23.5]",,,66.0,Recovery,,,,,,,,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2457.017
90f51b35-12de-4afa-9d11-a8cef22fde48,1323,1,00:40:58.400,40,58,99,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['70b9f0ea-4f79-463b-a869-a946eb6d1f68'],,"[89.5, 23.5]",7105.0,Fabián Ariel Orellana Valenzuela,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2458.4
cafa324d-f4c7-4e05-9d33-41f1b01779fe,1324,1,00:40:58.400,40,58,99,5.477459,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['90f51b35-12de-4afa-9d11-a8cef22fde48', '9122d01e-8888-479b-aee9-498ec501da20']",,"[89.5, 23.5]",7105.0,Fabián Ariel Orellana Valenzuela,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,"[91.4, 17.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2458.4
9122d01e-8888-479b-aee9-498ec501da20,1325,1,00:41:03.877,41,3,99,0.727482,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,,,"[91.4, 17.9]",7105.0,Fabián Ariel Orellana Valenzuela,19.0,Center Attacking Midfield,,,17.098831,-1.7234457,2.0,Low Pass,"[88.8, 1.0]",38.0,Left Foot,,,74.0,Injury Clearance,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2463.877
2d898506-cb68-4f05-9883-ded1dc85b583,1326,1,00:41:18.291,41,18,99,0.0,26,Player On,209,Celta Vigo,1,Regular Play,208,Las Palmas,,,['c4dcb84e-f049-41d3-81ed-b2cec0fde687'],,,24144.0,Ángel Montoro Sánchez,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2478.291
ea6d7d15-7d82-4ae9-8e13-899efe34a09f,1327,1,00:41:20.467,41,20,99,0.0,19,Substitution,209,Celta Vigo,1,Regular Play,208,Las Palmas,,,,,,24144.0,Ángel Montoro Sánchez,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,Injury,6934.0,Jerónimo Figueroa Cabrera,,,2480.467
