id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,counterpress,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,dribble_outcome_id,dribble_outcome_name,interception_outcome_id,interception_outcome_name,pass_aerial_won,pass_through_ball,pass_technique_id,pass_technique_name,off_camera,pass_no_touch,pass_switch,out,pass_outswinging,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,pass_assisted_shot_id,pass_goal_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_shot_assist,goalkeeper_end_location,pass_inswinging,ball_recovery_recovery_failure,foul_won_defensive,pass_cross,clearance_aerial_won,clearance_head,clearance_left_foot,dribble_nutmeg,shot_first_time,dribble_overrun,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,foul_committed_card_id,foul_committed_card_name,shot_aerial_won,pass_cut_back,pass_miscommunication,clearance_other,foul_committed_advantage,foul_won_advantage,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,block_deflection,foul_committed_penalty,foul_won_penalty,shot_one_on_one,pass_deflected,block_offensive,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds
848881e2-1a6b-4ec0-806c-1624677ce576,542,1,00:15:01.017,15,1,30,2.132071,30,Pass,223,Málaga,4,From Throw In,209,Celta Vigo,,,"['221d9a5d-812b-4d16-aa9c-100ef1897b63', '46534156-206d-42a3-89ab-60cd042ba899']","[22.3, 61.1]",6801.0,Pedro Pablo Hernández,19.0,Center Attacking Midfield,5217.0,Iago Aspas Juncal,27.253073,0.06241881,3.0,High Pass,"[49.5, 62.8]",,,38.0,Left Foot,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.017
46534156-206d-42a3-89ab-60cd042ba899,543,1,00:15:03.149,15,3,30,,42,Ball Receipt*,223,Málaga,4,From Throw In,209,Celta Vigo,,,['848881e2-1a6b-4ec0-806c-1624677ce576'],"[53.3, 61.8]",5217.0,Iago Aspas Juncal,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903.149
221d9a5d-812b-4d16-aa9c-100ef1897b63,544,1,00:15:03.149,15,3,30,1.24852,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,"['644f179a-40da-491f-b5e1-c41a3d8a2617', '848881e2-1a6b-4ec0-806c-1624677ce576']","[70.6, 17.3]",26669.0,Weligton Róbson Pena de Oliveira,5.0,Left Center Back,8419.0,Duje Čop,16.522106,0.16415365,3.0,High Pass,"[86.9, 20.0]",66.0,Recovery,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903.149
644f179a-40da-491f-b5e1-c41a3d8a2617,545,1,00:15:04.398,15,4,30,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['221d9a5d-812b-4d16-aa9c-100ef1897b63'],"[86.9, 20.0]",8419.0,Duje Čop,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904.398
06a379c6-67db-42e6-b4fd-407c37e70970,546,1,00:15:04.398,15,4,30,0.0,4,Duel,223,Málaga,4,From Throw In,209,Celta Vigo,,,['2c720659-5f01-4080-a36c-83d9fdaffbd4'],"[33.2, 60.1]",6801.0,Pedro Pablo Hernández,19.0,Center Attacking Midfield,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904.398
2c720659-5f01-4080-a36c-83d9fdaffbd4,547,1,00:15:04.398,15,4,30,0.905923,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,"['06a379c6-67db-42e6-b4fd-407c37e70970', 'b03d81f7-1682-4cc8-b09a-1f99aac1b86e']","[86.9, 20.0]",8419.0,Duje Čop,22.0,Right Center Forward,3302.0,Nordin Amrabat,10.480935,-0.9139372,2.0,Low Pass,"[93.3, 11.7]",,,,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904.398
b03d81f7-1682-4cc8-b09a-1f99aac1b86e,548,1,00:15:05.303,15,5,30,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['2c720659-5f01-4080-a36c-83d9fdaffbd4'],"[93.3, 11.7]",3302.0,Nordin Amrabat,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905.303
d0696c86-fb43-4dca-93ab-63365f1d3ce8,549,1,00:15:05.303,15,5,30,2.289005,43,Carry,223,Málaga,4,From Throw In,223,Málaga,,,"['19135094-e684-4c09-be5b-9072aec5a2fc', '9f319c7f-8a2b-40a0-a5a0-efd5cb5f9325', 'b03d81f7-1682-4cc8-b09a-1f99aac1b86e']","[93.3, 11.7]",3302.0,Nordin Amrabat,16.0,Left Midfield,,,,,,,,,,,,"[91.6, 10.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905.303
19135094-e684-4c09-be5b-9072aec5a2fc,550,1,00:15:06.751,15,6,30,1.019632,17,Pressure,223,Málaga,4,From Throw In,209,Celta Vigo,,,"['063f2b12-a677-4fb6-8767-0564cff40162', '9f319c7f-8a2b-40a0-a5a0-efd5cb5f9325', 'd0696c86-fb43-4dca-93ab-63365f1d3ce8']","[28.3, 66.0]",6801.0,Pedro Pablo Hernández,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906.751
437f18e4-112a-46aa-bad4-06713825d665,551,1,00:15:07.592,15,7,30,0.0,39,Dribbled Past,223,Málaga,4,From Throw In,209,Celta Vigo,,,"['063f2b12-a677-4fb6-8767-0564cff40162', '9f319c7f-8a2b-40a0-a5a0-efd5cb5f9325']","[28.5, 70.1]",6801.0,Pedro Pablo Hernández,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907.592
9f319c7f-8a2b-40a0-a5a0-efd5cb5f9325,552,1,00:15:07.592,15,7,30,0.0,14,Dribble,223,Málaga,4,From Throw In,223,Málaga,,,"['19135094-e684-4c09-be5b-9072aec5a2fc', '437f18e4-112a-46aa-bad4-06713825d665']","[91.6, 10.0]",3302.0,Nordin Amrabat,16.0,Left Midfield,,,,,,,,,,,,,True,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907.592
063f2b12-a677-4fb6-8767-0564cff40162,553,1,00:15:07.592,15,7,30,1.778594,43,Carry,223,Málaga,4,From Throw In,223,Málaga,,,"['19135094-e684-4c09-be5b-9072aec5a2fc', '437f18e4-112a-46aa-bad4-06713825d665', '782c0638-8a2f-4f54-869d-b8220c5bf408', '9f319c7f-8a2b-40a0-a5a0-efd5cb5f9325']","[91.6, 10.0]",3302.0,Nordin Amrabat,16.0,Left Midfield,,,,,,,,,,,,"[92.0, 12.1]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907.592
782c0638-8a2f-4f54-869d-b8220c5bf408,554,1,00:15:09.371,15,9,30,1.122807,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,['bfb27443-e9da-483b-b8d8-40e889d79a42'],"[92.0, 12.1]",3302.0,Nordin Amrabat,16.0,Left Midfield,27335.0,Arthur Etienne Boka,14.676852,-0.49717164,1.0,Ground Pass,"[104.9, 5.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909.371
bfb27443-e9da-483b-b8d8-40e889d79a42,555,1,00:15:10.494,15,10,30,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['782c0638-8a2f-4f54-869d-b8220c5bf408'],"[104.9, 5.1]",27335.0,Arthur Etienne Boka,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910.494
19bda4fd-60a5-469a-9d8d-8479a8f1979a,556,1,00:15:10.494,15,10,30,0.769774,43,Carry,223,Málaga,4,From Throw In,223,Málaga,,,"['78de6ccc-d800-4653-b3b3-acdd6eaba75a', 'bfb27443-e9da-483b-b8d8-40e889d79a42']","[104.9, 5.1]",27335.0,Arthur Etienne Boka,6.0,Left Back,,,,,,,,,,,,"[104.9, 5.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910.494
78de6ccc-d800-4653-b3b3-acdd6eaba75a,557,1,00:15:11.264,15,11,30,0.743604,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,['4240c237-c232-4bf9-a754-4804311d44b0'],"[104.9, 5.1]",27335.0,Arthur Etienne Boka,6.0,Left Back,3302.0,Nordin Amrabat,16.560495,1.4314612,1.0,Ground Pass,"[107.2, 21.5]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,911.264
4240c237-c232-4bf9-a754-4804311d44b0,558,1,00:15:12.007,15,12,30,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['78de6ccc-d800-4653-b3b3-acdd6eaba75a'],"[107.2, 21.5]",3302.0,Nordin Amrabat,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912.007
0378ce64-3516-4cc5-83a0-2272e38f966c,559,1,00:15:12.007,15,12,30,0.0,38,Miscontrol,223,Málaga,4,From Throw In,223,Málaga,,,,"[107.2, 21.8]",3302.0,Nordin Amrabat,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912.007
fc99b88d-497e-4147-b2d6-65fd321185a4,560,1,00:15:13.037,15,13,30,0.0,9,Clearance,223,Málaga,4,From Throw In,209,Celta Vigo,,,,"[7.7, 54.1]",6804.0,Sergi Gómez Solà,13.0,Right Center Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,True,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913.037
8c3392d0-ddd3-4bc4-bf68-db533c70e87f,561,1,00:15:13.303,15,13,30,0.0,6,Block,223,Málaga,4,From Throw In,223,Málaga,,,,"[110.2, 22.8]",3302.0,Nordin Amrabat,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913.303
5eb41829-8568-494f-8a41-876c2a9fab4c,562,1,00:15:14.525,15,14,30,0.0,4,Duel,223,Málaga,4,From Throw In,223,Málaga,,,['4a4135d6-9138-47ec-814f-d97e07b31fc2'],"[114.7, 33.5]",8419.0,Duje Čop,22.0,Right Center Forward,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914.525
4a4135d6-9138-47ec-814f-d97e07b31fc2,563,1,00:15:14.525,15,14,30,0.0,9,Clearance,223,Málaga,4,From Throw In,209,Celta Vigo,,,['5eb41829-8568-494f-8a41-876c2a9fab4c'],"[5.4, 46.6]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,914.525
c5ea52a1-5b17-46ab-b0c3-30d14c79afb8,564,1,00:15:19.705,15,19,30,0.0,2,Ball Recovery,223,Málaga,4,From Throw In,223,Málaga,,,,"[101.9, 75.0]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919.705
5527da21-4356-4486-9573-04c47c82cde5,565,1,00:15:19.705,15,19,30,3.269786,43,Carry,223,Málaga,4,From Throw In,223,Málaga,,,"['40f6ad7e-de49-400e-8419-0a328d955544', 'c5ea52a1-5b17-46ab-b0c3-30d14c79afb8']","[101.9, 75.0]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,,,,,,,,,,"[97.0, 74.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919.705
40f6ad7e-de49-400e-8419-0a328d955544,566,1,00:15:22.975,15,22,30,0.856213,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,['0c807ed2-776b-4161-ab58-bc05cc760eba'],"[97.0, 74.6]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,8234.0,Ignacio Camacho Barnola,12.884487,-1.8458977,1.0,Ground Pass,"[93.5, 62.2]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922.975
0c807ed2-776b-4161-ab58-bc05cc760eba,567,1,00:15:23.831,15,23,30,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['40f6ad7e-de49-400e-8419-0a328d955544'],"[93.5, 62.2]",8234.0,Ignacio Camacho Barnola,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923.831
565fc9cd-ca26-4830-8a92-a57199c1806f,568,1,00:15:23.831,15,23,30,1.374471,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,"['51467597-7a37-4b93-b0ed-f3c7a51b834c', '96852527-ec8e-43af-a8f5-6a67e80e04ed']","[93.5, 62.2]",8234.0,Ignacio Camacho Barnola,9.0,Right Defensive Midfield,6569.0,Roberto José Rosales Altuve,13.42386,0.4969686,1.0,Ground Pass,"[105.3, 68.6]",,,38.0,Left Foot,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923.831
51467597-7a37-4b93-b0ed-f3c7a51b834c,569,1,00:15:25.206,15,25,30,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['565fc9cd-ca26-4830-8a92-a57199c1806f'],"[105.3, 70.3]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925.206
96852527-ec8e-43af-a8f5-6a67e80e04ed,570,1,00:15:25.206,15,25,30,0.0,10,Interception,223,Málaga,4,From Throw In,209,Celta Vigo,,,['565fc9cd-ca26-4830-8a92-a57199c1806f'],"[14.8, 11.5]",7577.0,Carles Planas Antolínez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925.206
72e41d09-de11-454c-b359-ac295af52d7d,571,1,00:15:44.809,15,44,31,1.106581,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,"['4e373557-185a-416d-9a05-5a5a3b9d59aa', 'a99ef00d-a347-4f92-ba60-11ae3c34d99c']","[100.8, 80.0]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,6563.0,Juan Pablo Añor Acosta,14.303146,-1.0351729,2.0,Low Pass,"[108.1, 67.7]",67.0,Throw-in,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,944.809
4e373557-185a-416d-9a05-5a5a3b9d59aa,572,1,00:15:45.915,15,45,31,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['72e41d09-de11-454c-b359-ac295af52d7d'],"[109.1, 67.5]",6563.0,Juan Pablo Añor Acosta,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945.915
a99ef00d-a347-4f92-ba60-11ae3c34d99c,573,1,00:15:45.915,15,45,31,0.0,10,Interception,223,Málaga,4,From Throw In,209,Celta Vigo,,,['72e41d09-de11-454c-b359-ac295af52d7d'],"[12.0, 12.4]",7577.0,Carles Planas Antolínez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945.915
cab3f2b9-0524-4c4c-a011-e6eb2d083c71,574,1,00:15:47.415,15,47,31,0.0,9,Clearance,223,Málaga,4,From Throw In,209,Celta Vigo,,,,"[21.9, 10.4]",6801.0,Pedro Pablo Hernández,19.0,Center Attacking Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,947.415
3aef782a-4a5b-4231-b323-1c490322a74f,575,1,00:15:50.154,15,50,31,0.0,2,Ball Recovery,223,Málaga,4,From Throw In,223,Málaga,,,,"[62.7, 69.7]",6727.0,Raúl Albentosa Redal,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950.154
9f1693b5-08ca-4f40-80b8-204aee8d747d,576,1,00:15:50.154,15,50,31,3.655984,43,Carry,223,Málaga,4,From Throw In,223,Málaga,,,"['3aef782a-4a5b-4231-b323-1c490322a74f', 'db09155a-6723-44b8-8872-7dd5b7b1cdcb']","[62.7, 69.7]",6727.0,Raúl Albentosa Redal,3.0,Right Center Back,,,,,,,,,,,,"[70.0, 76.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950.154
db09155a-6723-44b8-8872-7dd5b7b1cdcb,577,1,00:15:53.810,15,53,31,1.69727,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,['12cdf1d1-7947-4071-827b-fdecd9ab7bb0'],"[70.0, 76.3]",6727.0,Raúl Albentosa Redal,3.0,Right Center Back,,,29.807716,-0.24741967,3.0,High Pass,"[98.9, 69.0]",,,40.0,Right Foot,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,953.81
12cdf1d1-7947-4071-827b-fdecd9ab7bb0,578,1,00:15:55.508,15,55,31,0.0,10,Interception,223,Málaga,4,From Throw In,209,Celta Vigo,,,['db09155a-6723-44b8-8872-7dd5b7b1cdcb'],"[21.2, 11.1]",6802.0,Jonathan Castro Otto,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,955.508
1acc1e82-867d-4f2a-8a2a-bd7a7c66e150,579,1,00:15:55.508,15,55,31,1.637376,43,Carry,223,Málaga,4,From Throw In,209,Celta Vigo,,,"['12cdf1d1-7947-4071-827b-fdecd9ab7bb0', 'a7b34ae1-2a41-4438-8d0e-c25a60502cfd']","[21.2, 11.1]",6802.0,Jonathan Castro Otto,5.0,Left Center Back,,,,,,,,,,,,"[21.6, 6.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,955.508
a7b34ae1-2a41-4438-8d0e-c25a60502cfd,580,1,00:15:57.145,15,57,31,2.682977,30,Pass,223,Málaga,4,From Throw In,209,Celta Vigo,,,['1e3d5ef4-9c53-4eb6-9b4a-3485e24c9e18'],"[21.6, 6.8]",6802.0,Jonathan Castro Otto,5.0,Left Center Back,5217.0,Iago Aspas Juncal,36.661697,-0.15887073,3.0,High Pass,"[57.8, 1.0]",,,38.0,Left Foot,,,,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,957.145
1e3d5ef4-9c53-4eb6-9b4a-3485e24c9e18,581,1,00:15:59.828,15,59,31,,42,Ball Receipt*,223,Málaga,4,From Throw In,209,Celta Vigo,,,['a7b34ae1-2a41-4438-8d0e-c25a60502cfd'],"[65.5, 10.6]",5217.0,Iago Aspas Juncal,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,959.828
520180da-ce4d-45de-9705-9f49d3e93e8a,582,1,00:16:12.428,16,12,32,2.770919,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,['50f8a6e2-f340-4aae-b7ba-43ecb4eca476'],"[69.8, 80.0]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,3302.0,Nordin Amrabat,36.608467,-0.2681687,3.0,High Pass,"[105.1, 70.3]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972.428
bd419a0a-b4d2-4ed4-a9e2-7d917aeeff59,583,1,00:16:14.062,16,14,32,3.168978,17,Pressure,223,Málaga,4,From Throw In,209,Celta Vigo,,,"['50f8a6e2-f340-4aae-b7ba-43ecb4eca476', 'bec290c9-1356-4e8e-8d8b-5c496f475094', 'f6f16c09-ac9b-4a5c-b4a0-83799070a45a']","[16.3, 10.4]",6802.0,Jonathan Castro Otto,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,974.062
50f8a6e2-f340-4aae-b7ba-43ecb4eca476,584,1,00:16:15.199,16,15,32,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,"['520180da-ce4d-45de-9705-9f49d3e93e8a', 'bd419a0a-b4d2-4ed4-a9e2-7d917aeeff59']","[105.1, 70.3]",3302.0,Nordin Amrabat,16.0,Left Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975.199
f6f16c09-ac9b-4a5c-b4a0-83799070a45a,585,1,00:16:15.199,16,15,32,1.938156,43,Carry,223,Málaga,4,From Throw In,223,Málaga,,,"['50f8a6e2-f340-4aae-b7ba-43ecb4eca476', 'bd419a0a-b4d2-4ed4-a9e2-7d917aeeff59', 'bec290c9-1356-4e8e-8d8b-5c496f475094']","[105.1, 70.3]",3302.0,Nordin Amrabat,16.0,Left Midfield,,,,,,,,,,,,"[117.5, 73.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975.199
bec290c9-1356-4e8e-8d8b-5c496f475094,586,1,00:16:17.137,16,17,32,1.585355,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,"['69317695-3282-4784-86a0-85b06d550033', 'bd419a0a-b4d2-4ed4-a9e2-7d917aeeff59', 'f91eef23-bafb-4056-b58e-407d53a1d198']","[117.5, 73.9]",3302.0,Nordin Amrabat,16.0,Left Midfield,6707.0,Charles Días Barbosa de Oliveira,32.52814,-1.8575417,3.0,High Pass,"[108.3, 42.7]",,,40.0,Right Foot,,True,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977.137
69317695-3282-4784-86a0-85b06d550033,587,1,00:16:18.722,16,18,32,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['bec290c9-1356-4e8e-8d8b-5c496f475094'],"[105.3, 38.2]",6707.0,Charles Días Barbosa de Oliveira,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978.722
