id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,carry_end_location,pass_outcome_id,pass_outcome_name,foul_won_defensive,pass_switch,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,ball_recovery_recovery_failure,shot_statsbomb_xg,shot_end_location,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,counterpress,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_cross,pass_technique_id,pass_technique_name,pass_through_ball,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,clearance_head,clearance_aerial_won,pass_outswinging,block_deflection,clearance_left_foot,out,pass_cut_back,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,foul_committed_type_id,foul_committed_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,shot_one_on_one,pass_deflected,miscontrol_aerial_won,pass_aerial_won,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,shot_follows_dribble,dribble_overrun,pass_no_touch,foul_committed_advantage,foul_won_advantage,shot_aerial_won,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_goal_assist,timestamp_seconds
3c56167b-d403-4ef3-a632-bef70b271712,1665,1,00:44:01.105,44,1,88,1.062503,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,"['52a70390-408c-47bc-88bb-eab7ec2c6c8d', 'e45f929c-8318-4f3b-9c5e-be3f498e07ed']",,"[39.5, 73.4]",8801.0,Iván López Mendoza,2.0,Right Back,27122.0,Simão Mate,9.352005,-2.0009637,1.0,Ground Pass,"[35.6, 64.9]",40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2641.105
52a70390-408c-47bc-88bb-eab7ec2c6c8d,1666,1,00:44:02.168,44,2,88,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['3c56167b-d403-4ef3-a632-bef70b271712'],,"[35.6, 64.9]",27122.0,Simão Mate,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2642.168
178fed52-7529-4ffc-b90e-181cc4270b96,1667,1,00:44:02.168,44,2,88,0.606497,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['52a70390-408c-47bc-88bb-eab7ec2c6c8d', '618545a5-8290-42db-b38d-7bb7c7c05055']",,"[35.6, 64.9]",27122.0,Simão Mate,10.0,Center Defensive Midfield,,,,,,,,,,,,,"[35.6, 64.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2642.168
618545a5-8290-42db-b38d-7bb7c7c05055,1668,1,00:44:02.774,44,2,88,1.271021,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,['5193dbed-b9cc-4516-9296-084ee4b7e3d2'],,"[35.6, 64.7]",27122.0,Simão Mate,10.0,Center Defensive Midfield,24149.0,José Antonio García Rabasco,14.103191,-1.0595657,1.0,Ground Pass,"[42.5, 52.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2642.774
5193dbed-b9cc-4516-9296-084ee4b7e3d2,1669,1,00:44:04.045,44,4,88,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['618545a5-8290-42db-b38d-7bb7c7c05055'],,"[42.5, 52.4]",24149.0,José Antonio García Rabasco,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2644.045
26b2505b-d989-47a6-888a-720df2708a36,1670,1,00:44:04.045,44,4,88,2.620079,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['5193dbed-b9cc-4516-9296-084ee4b7e3d2', 'faae49b0-ca70-4acc-9ccf-3863c80adac6']",,"[42.5, 52.4]",24149.0,José Antonio García Rabasco,13.0,Right Center Midfield,,,,,,,,,,,,,"[52.0, 46.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2644.045
faae49b0-ca70-4acc-9ccf-3863c80adac6,1671,1,00:44:06.665,44,6,88,2.872749,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,['5922fccb-b3ce-4cd3-9f0e-02d6b57ce59b'],,"[52.0, 46.9]",24149.0,José Antonio García Rabasco,13.0,Right Center Midfield,6784.0,Antonio García Aranda,58.46238,-0.88109523,3.0,High Pass,"[89.2, 1.8]",40.0,Right Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2646.665
24b716f3-551d-4a62-b94f-5e8a134ae7a8,1672,1,00:44:08.788,44,8,88,0.905231,17,Pressure,221,Levante UD,1,Regular Play,217,Barcelona,,,"['5922fccb-b3ce-4cd3-9f0e-02d6b57ce59b', '72b5360e-9786-4a3b-b90e-427f8ebcfc2d']",,"[33.4, 71.4]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2648.788
5922fccb-b3ce-4cd3-9f0e-02d6b57ce59b,1673,1,00:44:09.538,44,9,88,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,"['24b716f3-551d-4a62-b94f-5e8a134ae7a8', 'faae49b0-ca70-4acc-9ccf-3863c80adac6']",,"[89.2, 1.8]",6784.0,Antonio García Aranda,6.0,Left Back,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2649.538
72b5360e-9786-4a3b-b90e-427f8ebcfc2d,1674,1,00:44:09.538,44,9,88,0.515071,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['24b716f3-551d-4a62-b94f-5e8a134ae7a8', '5922fccb-b3ce-4cd3-9f0e-02d6b57ce59b', '83a153b4-41fb-44be-b2fe-d3b5663ea237']",,"[89.2, 1.8]",6784.0,Antonio García Aranda,6.0,Left Back,,,,,,,,,,,,True,"[86.7, 8.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2649.538
54251c51-7cb3-425d-9632-fc9466b05327,1675,1,00:44:10.053,44,10,88,0.0,39,Dribbled Past,221,Levante UD,1,Regular Play,217,Barcelona,,,"['83a153b4-41fb-44be-b2fe-d3b5663ea237', 'f36baf22-f2b3-4e56-8190-081a62260677']",,"[33.4, 71.4]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2650.053
83a153b4-41fb-44be-b2fe-d3b5663ea237,1676,1,00:44:10.053,44,10,88,0.0,14,Dribble,221,Levante UD,1,Regular Play,221,Levante UD,,,['54251c51-7cb3-425d-9632-fc9466b05327'],,"[86.7, 8.7]",6784.0,Antonio García Aranda,6.0,Left Back,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2650.053
f36baf22-f2b3-4e56-8190-081a62260677,1677,1,00:44:10.053,44,10,88,3.19698,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['54251c51-7cb3-425d-9632-fc9466b05327', '7fb3de8e-4e8f-4c04-b9d4-3cdf6395107e', '83a153b4-41fb-44be-b2fe-d3b5663ea237']",,"[86.7, 8.7]",6784.0,Antonio García Aranda,6.0,Left Back,,,,,,,,,,,,True,"[114.4, 13.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2650.053
7fb3de8e-4e8f-4c04-b9d4-3cdf6395107e,1678,1,00:44:13.250,44,13,88,1.6898,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,['fadc9d89-af1d-40f2-8d90-ac9af115ce45'],,"[114.4, 13.1]",6784.0,Antonio García Aranda,6.0,Left Back,25134.0,Deyverson Brum Silva Acosta,32.600765,1.8313987,3.0,High Pass,"[106.0, 44.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,3ec5066f-8812-4288-9217-3230e6735468,True,,,,,,,,,,,,,,,,,,,,,,,,,,2653.25
fadc9d89-af1d-40f2-8d90-ac9af115ce45,1679,1,00:44:14.940,44,14,88,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['7fb3de8e-4e8f-4c04-b9d4-3cdf6395107e'],,"[106.0, 44.6]",25134.0,Deyverson Brum Silva Acosta,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2654.94
3ec5066f-8812-4288-9217-3230e6735468,1680,1,00:44:14.943,44,14,88,1.527078,16,Shot,221,Levante UD,1,Regular Play,221,Levante UD,,,['a4c0769a-e8b3-45f2-b0f9-dbc02277748e'],,"[106.6, 42.5]",25134.0,Deyverson Brum Silva Acosta,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,0.06848561,"[108.1, 45.3]",38.0,Left Foot,87.0,Open Play,101.0,Wayward,True,94.0,Overhead Kick,"[{'location': [108.6, 52.1], 'player': {'id': 5678, 'name': 'Jefferson Andrés Lerma Solís'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [102.0, 57.6], 'player': {'id': 7141, 'name': 'Giuseppe Rossi'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [111.7, 32.1], 'player': {'id': 6668, 'name': 'José Luis Morales Nogales'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [115.8, 11.0], 'player': {'id': 6784, 'name': 'Antonio García Aranda'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [119.2, 40.0], 'player': {'id': 4691, 'name': 'Claudio Andrés Bravo Muñoz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.6, 41.8], 'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.4, 40.0], 'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [110.2, 46.2], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.2, 48.2], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [113.1, 32.3], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.0, 20.2], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.2, 28.7], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,7fb3de8e-4e8f-4c04-b9d4-3cdf6395107e,,,,,,,,,,,,,,,,,,,,,,,,,2654.943
a4c0769a-e8b3-45f2-b0f9-dbc02277748e,1681,1,00:44:16.470,44,16,88,0.0,23,Goal Keeper,221,Levante UD,1,Regular Play,217,Barcelona,,,['3ec5066f-8812-4288-9217-3230e6735468'],,"[0.9, 40.1]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,"[0.9, 40.1]",44.0,Set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2656.47
dadfc50e-4478-463c-b237-60ad672544bc,1682,1,00:44:16.861,44,16,88,0.0,9,Clearance,221,Levante UD,1,Regular Play,217,Barcelona,,,,,"[12.9, 31.8]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,,,,,,,,,,,,True,,,,,,,,,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2656.861
0dc130a0-d1d7-4fb5-905f-116cccce1a3c,1683,1,00:44:18.511,44,18,88,0.0,2,Ball Recovery,221,Levante UD,1,Regular Play,221,Levante UD,,,,,"[90.8, 54.8]",7141.0,Giuseppe Rossi,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2658.511
140d9b5a-7225-4eb6-a3d0-25033a9c1da6,1684,1,00:44:18.511,44,18,88,3.178394,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['0dc130a0-d1d7-4fb5-905f-116cccce1a3c', '22e333eb-a6de-42bb-9c83-10d092e6db39', '8ac0878d-dc37-4790-be74-69d38150335f']",,"[90.8, 54.8]",7141.0,Giuseppe Rossi,23.0,Center Forward,,,,,,,,,,,,True,"[90.2, 52.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2658.511
22e333eb-a6de-42bb-9c83-10d092e6db39,1685,1,00:44:19.847,44,19,88,2.005596,17,Pressure,221,Levante UD,1,Regular Play,217,Barcelona,,,"['140d9b5a-7225-4eb6-a3d0-25033a9c1da6', '8ac0878d-dc37-4790-be74-69d38150335f']",,"[24.9, 30.2]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2659.847
8ac0878d-dc37-4790-be74-69d38150335f,1686,1,00:44:21.690,44,21,88,1.354324,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,"['22e333eb-a6de-42bb-9c83-10d092e6db39', 'c5123ff9-750b-4271-acbe-c5a653356397']",,"[90.2, 52.7]",7141.0,Giuseppe Rossi,23.0,Center Forward,6668.0,José Luis Morales Nogales,15.720369,-1.2269166,3.0,High Pass,"[95.5, 37.9]",38.0,Left Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2661.69
c5123ff9-750b-4271-acbe-c5a653356397,1687,1,00:44:23.044,44,23,88,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['8ac0878d-dc37-4790-be74-69d38150335f'],,"[95.5, 37.9]",6668.0,José Luis Morales Nogales,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2663.044
f58ab6cc-9df0-4342-b570-608dc14f562d,1688,1,00:44:23.044,44,23,88,1.520976,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['0ef09e92-eecf-48c7-8154-2b879a002820', 'c5123ff9-750b-4271-acbe-c5a653356397']",,"[95.5, 37.9]",6668.0,José Luis Morales Nogales,21.0,Left Wing,,,,,,,,,,,,,"[86.7, 31.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2663.044
0ef09e92-eecf-48c7-8154-2b879a002820,1689,1,00:44:24.565,44,24,88,2.1223,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,['e1a5d201-35c0-458b-a4fa-b5d11441b5a9'],,"[86.7, 31.1]",6668.0,José Luis Morales Nogales,21.0,Left Wing,6784.0,Antonio García Aranda,23.866295,-0.69044644,1.0,Ground Pass,"[105.1, 15.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2664.565
e1a5d201-35c0-458b-a4fa-b5d11441b5a9,1690,1,00:44:26.687,44,26,88,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['0ef09e92-eecf-48c7-8154-2b879a002820'],,"[105.1, 15.9]",6784.0,Antonio García Aranda,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2666.687
4d1f4336-a1ce-425f-8199-d0bb73f32b9e,1691,1,00:44:26.687,44,26,88,0.08,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['085ce102-cee0-49fe-9bc7-f792e446813e', 'e1a5d201-35c0-458b-a4fa-b5d11441b5a9']",,"[105.1, 15.9]",6784.0,Antonio García Aranda,6.0,Left Back,,,,,,,,,,,,,"[105.1, 15.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2666.687
085ce102-cee0-49fe-9bc7-f792e446813e,1692,1,00:44:26.767,44,26,88,2.296083,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,,,"[105.1, 15.9]",6784.0,Antonio García Aranda,6.0,Left Back,,,64.48573,1.44798,3.0,High Pass,"[113.0, 79.9]",38.0,Left Foot,,,,,75.0,Out,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2666.767
92aa27e8-9b50-493f-be05-0cb2f3541683,1693,1,00:44:53.232,44,53,89,3.4792,30,Pass,217,Barcelona,7,From Goal Kick,217,Barcelona,,,['44b151a8-8a77-439b-b045-80d4e98f1ca7'],,"[7.0, 36.1]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,5246.0,Luis Alberto Suárez Díaz,66.36053,0.2998284,3.0,High Pass,"[70.4, 55.7]",40.0,Right Foot,63.0,Goal Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2693.232
44b151a8-8a77-439b-b045-80d4e98f1ca7,1694,1,00:44:56.712,44,56,89,,42,Ball Receipt*,217,Barcelona,7,From Goal Kick,217,Barcelona,,,['92aa27e8-9b50-493f-be05-0cb2f3541683'],,"[70.4, 55.7]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2696.712
0971cffd-645e-46e4-87c1-b57408fff16e,1695,1,00:44:56.752,44,56,89,1.5731,30,Pass,217,Barcelona,7,From Goal Kick,217,Barcelona,,,"['86e2c53c-1712-45a7-8f5b-e51e7610e6c3', 'be123e4e-8933-480a-b6ca-37847bce2d2a']",,"[70.2, 55.0]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,5503.0,Lionel Andrés Messi Cuccittini,9.729337,0.21755412,2.0,Low Pass,"[79.7, 57.1]",37.0,Head,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2696.752
be123e4e-8933-480a-b6ca-37847bce2d2a,1696,1,00:44:58.325,44,58,89,,42,Ball Receipt*,217,Barcelona,7,From Goal Kick,217,Barcelona,,,['0971cffd-645e-46e4-87c1-b57408fff16e'],,"[81.8, 57.6]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2698.325
86e2c53c-1712-45a7-8f5b-e51e7610e6c3,1697,1,00:44:58.325,44,58,89,0.0,9,Clearance,217,Barcelona,7,From Goal Kick,221,Levante UD,,,['0971cffd-645e-46e4-87c1-b57408fff16e'],,"[40.4, 23.0]",6647.0,Zouhair Feddal,5.0,Left Center Back,,,,,,,,,,,,True,,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2698.325
d75ba18d-11a6-43ad-8dde-b4c20ba197f6,1698,1,00:44:59.842,44,59,89,0.0,34,Half End,217,Barcelona,7,From Goal Kick,217,Barcelona,,,['4ba92242-6165-4b32-bdc5-84853bd2aeec'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2699.842
4ba92242-6165-4b32-bdc5-84853bd2aeec,1699,1,00:44:59.842,44,59,89,0.0,34,Half End,217,Barcelona,7,From Goal Kick,221,Levante UD,,,['d75ba18d-11a6-43ad-8dde-b4c20ba197f6'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2699.842
c477f4d8-d20f-464c-a5ed-439103053ea4,1700,2,00:00:00.000,45,0,89,0.0,18,Half Start,217,Barcelona,7,From Goal Kick,221,Levante UD,,,['3a2d416c-f64b-4e02-ac33-0aa415c2ebb2'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
3a2d416c-f64b-4e02-ac33-0aa415c2ebb2,1701,2,00:00:00.000,45,0,89,0.0,18,Half Start,217,Barcelona,7,From Goal Kick,217,Barcelona,,,['c477f4d8-d20f-464c-a5ed-439103053ea4'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
4a534994-ffb3-49d7-be6b-4990c97e06d7,1702,2,00:00:00.514,45,0,90,0.91453,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,['a6cbc5b1-2b31-422e-b57b-46aae168b954'],,"[61.0, 40.1]",25134.0,Deyverson Brum Silva Acosta,17.0,Right Wing,7141.0,Giuseppe Rossi,0.5,-2.4980915,1.0,Ground Pass,"[60.6, 39.8]",38.0,Left Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.514
a6cbc5b1-2b31-422e-b57b-46aae168b954,1703,2,00:00:01.429,45,1,90,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['4a534994-ffb3-49d7-be6b-4990c97e06d7'],,"[60.6, 39.8]",7141.0,Giuseppe Rossi,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.429
d5a269c6-6f7d-44a6-a933-3eed86989c4a,1704,2,00:00:01.429,45,1,90,0.11667,43,Carry,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['a6cbc5b1-2b31-422e-b57b-46aae168b954', 'fc87d341-8d3f-4aeb-b9b3-e06acc6b0184']",,"[60.6, 39.8]",7141.0,Giuseppe Rossi,23.0,Center Forward,,,,,,,,,,,,,"[60.1, 40.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.429
fc87d341-8d3f-4aeb-b9b3-e06acc6b0184,1705,2,00:00:01.546,45,1,90,1.8021,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,['5fa713a4-0c3f-4634-85ad-41c61a3a94ff'],,"[60.1, 40.6]",7141.0,Giuseppe Rossi,23.0,Center Forward,6668.0,José Luis Morales Nogales,20.965925,-1.3836904,1.0,Ground Pass,"[64.0, 20.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.546
5d95c4bc-e6d0-42ee-84d1-e3e4e7bf40c4,1706,2,00:00:01.889,45,1,90,1.38424,17,Pressure,221,Levante UD,9,From Kick Off,217,Barcelona,,,,,"[59.1, 67.0]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.889
03af017c-1f39-4b99-90fa-f6f64412acf8,1707,2,00:00:03.271,45,3,90,1.1378,17,Pressure,221,Levante UD,9,From Kick Off,217,Barcelona,,,"['24a95b0b-82d5-412b-bad6-c5161a6d7f84', '5fa713a4-0c3f-4634-85ad-41c61a3a94ff']",,"[53.3, 60.8]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.271
5fa713a4-0c3f-4634-85ad-41c61a3a94ff,1708,2,00:00:03.348,45,3,90,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['03af017c-1f39-4b99-90fa-f6f64412acf8', 'fc87d341-8d3f-4aeb-b9b3-e06acc6b0184']",,"[64.0, 20.0]",6668.0,José Luis Morales Nogales,21.0,Left Wing,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.348
