id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_switch,out,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,pass_cross,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,off_camera,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,interception_outcome_id,interception_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,clearance_head,clearance_body_part_id,clearance_body_part_name,foul_won_defensive,dribble_overrun,dribble_outcome_id,dribble_outcome_name,clearance_left_foot,pass_outswinging,pass_technique_id,pass_technique_name,clearance_aerial_won,clearance_right_foot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_aerial_won,shot_one_on_one,pass_inswinging,ball_recovery_recovery_failure,foul_committed_type_id,foul_committed_type_name,foul_committed_card_id,foul_committed_card_name,foul_committed_advantage,foul_won_advantage,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_cut_back,pass_no_touch,pass_goal_assist,pass_through_ball,dribble_nutmeg,shot_deflected,block_deflection,timestamp_seconds
2abf8a90-0c7c-4b1f-b3f0-ad974a6da7ce,917,1,00:22:43.837,22,43,47,0.6475,30,Pass,217,Barcelona,4,From Throw In,217,Barcelona,,,['4ef41e0f-be0f-44c9-b9e9-35c85f056b3e'],"[86.1, 46.6]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,5216.0,Andrés Iniesta Luján,18.950462,-0.7853982,2.0,Low Pass,"[99.5, 33.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1363.837
4ef41e0f-be0f-44c9-b9e9-35c85f056b3e,918,1,00:22:44.484,22,44,47,,42,Ball Receipt*,217,Barcelona,4,From Throw In,217,Barcelona,,,['2abf8a90-0c7c-4b1f-b3f0-ad974a6da7ce'],"[99.5, 33.2]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1364.484
6a52d6e6-fa01-4f76-8b8c-7d0fa6e92f7e,919,1,00:22:44.484,22,44,47,0.7211,43,Carry,217,Barcelona,4,From Throw In,217,Barcelona,,,"['4ef41e0f-be0f-44c9-b9e9-35c85f056b3e', 'e5d5c998-0099-4434-953f-c38c85af5acb']","[99.5, 33.2]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,"[99.5, 33.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1364.484
e5d5c998-0099-4434-953f-c38c85af5acb,920,1,00:22:45.205,22,45,47,0.0,38,Miscontrol,217,Barcelona,4,From Throw In,217,Barcelona,,,,"[99.5, 33.2]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1365.205
85368472-ad33-48aa-9d32-36939cb8df9c,921,1,00:22:45.810,22,45,47,0.0,2,Ball Recovery,217,Barcelona,4,From Throw In,219,RC Deportivo La Coruña,,,,"[12.8, 46.8]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1365.81
eaecd09c-a5c2-454b-a41d-105a372a61ae,922,1,00:22:45.810,22,45,47,0.465599,43,Carry,217,Barcelona,4,From Throw In,219,RC Deportivo La Coruña,,,"['7a1718d8-54de-4a5e-99fd-3f9204940163', '85368472-ad33-48aa-9d32-36939cb8df9c', 'ebf50188-215c-41fa-b3bf-3e7b26c1f53a']","[12.8, 46.8]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,"[12.2, 51.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1365.81
7a1718d8-54de-4a5e-99fd-3f9204940163,923,1,00:22:46.276,22,46,47,0.0,39,Dribbled Past,217,Barcelona,4,From Throw In,217,Barcelona,,,"['6046b307-827f-40a9-ba5b-ef25ea25391b', 'eaecd09c-a5c2-454b-a41d-105a372a61ae', 'ebf50188-215c-41fa-b3bf-3e7b26c1f53a']","[108.8, 29.5]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1366.276
ebf50188-215c-41fa-b3bf-3e7b26c1f53a,924,1,00:22:46.276,22,46,47,0.0,14,Dribble,217,Barcelona,4,From Throw In,219,RC Deportivo La Coruña,,,['7a1718d8-54de-4a5e-99fd-3f9204940163'],"[12.2, 51.5]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1366.276
6046b307-827f-40a9-ba5b-ef25ea25391b,925,1,00:22:46.276,22,46,47,4.124711,43,Carry,217,Barcelona,4,From Throw In,219,RC Deportivo La Coruña,,,"['06fcc717-bcf1-42c2-b1b0-3e424aa4009a', '17bd84f8-a904-47a6-889a-3344cc960d52', '7a1718d8-54de-4a5e-99fd-3f9204940163', 'ebf50188-215c-41fa-b3bf-3e7b26c1f53a']","[12.2, 51.5]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,"[7.7, 77.1]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1366.276
06fcc717-bcf1-42c2-b1b0-3e424aa4009a,926,1,00:22:49.820,22,49,47,0.532207,17,Pressure,217,Barcelona,4,From Throw In,217,Barcelona,,,['6046b307-827f-40a9-ba5b-ef25ea25391b'],"[111.3, 5.8]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1369.82
8cf136bb-75ab-4390-b51d-2b440a4d9d75,927,1,00:22:50.401,22,50,47,0.0,39,Dribbled Past,217,Barcelona,4,From Throw In,217,Barcelona,,,"['17bd84f8-a904-47a6-889a-3344cc960d52', '32438c7e-9660-4775-96bd-40aa14ff0b3e']","[113.3, 3.9]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1370.401
17bd84f8-a904-47a6-889a-3344cc960d52,928,1,00:22:50.401,22,50,47,0.0,14,Dribble,217,Barcelona,4,From Throw In,219,RC Deportivo La Coruña,,,['8cf136bb-75ab-4390-b51d-2b440a4d9d75'],"[7.7, 77.1]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1370.401
32438c7e-9660-4775-96bd-40aa14ff0b3e,929,1,00:22:50.401,22,50,47,6.23749,43,Carry,217,Barcelona,4,From Throw In,219,RC Deportivo La Coruña,,,"['17bd84f8-a904-47a6-889a-3344cc960d52', '5a99ed14-98ab-4a63-aeb0-82ac8527383b', '8cf136bb-75ab-4390-b51d-2b440a4d9d75', 'a7dcaef4-2b83-42d8-bb26-22ed408aadf0']","[7.7, 77.1]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,"[54.3, 76.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1370.401
5a99ed14-98ab-4a63-aeb0-82ac8527383b,930,1,00:22:54.900,22,54,47,1.067994,17,Pressure,217,Barcelona,4,From Throw In,217,Barcelona,,,['32438c7e-9660-4775-96bd-40aa14ff0b3e'],"[73.2, 9.1]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1374.9
a7dcaef4-2b83-42d8-bb26-22ed408aadf0,931,1,00:22:56.638,22,56,47,4.8388,30,Pass,217,Barcelona,4,From Throw In,219,RC Deportivo La Coruña,,,"['9e7afe50-c554-49e0-b814-7ee124e658a2', 'cbbc5d3b-4f7c-4309-a8c7-36df6290ff5f']","[54.3, 76.7]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,26288.0,Jonathan Javier Rodríguez Portillo,46.39235,-0.3961176,2.0,Low Pass,"[97.1, 58.8]",40.0,Right Foot,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1376.638
9e7afe50-c554-49e0-b814-7ee124e658a2,932,1,00:23:01.477,23,1,47,,42,Ball Receipt*,217,Barcelona,4,From Throw In,219,RC Deportivo La Coruña,,,['a7dcaef4-2b83-42d8-bb26-22ed408aadf0'],"[85.5, 69.2]",26288.0,Jonathan Javier Rodríguez Portillo,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1381.477
cbbc5d3b-4f7c-4309-a8c7-36df6290ff5f,933,1,00:23:01.477,23,1,47,1.9664,30,Pass,217,Barcelona,4,From Throw In,217,Barcelona,,,"['27c3f18a-2fee-4874-997f-20dcaa028da6', 'a7dcaef4-2b83-42d8-bb26-22ed408aadf0']","[23.9, 22.2]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,4691.0,Claudio Andrés Bravo Muñoz,22.428776,2.3908808,1.0,Ground Pass,"[7.5, 37.5]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1381.477
27c3f18a-2fee-4874-997f-20dcaa028da6,934,1,00:23:03.443,23,3,47,,42,Ball Receipt*,217,Barcelona,4,From Throw In,217,Barcelona,,,['cbbc5d3b-4f7c-4309-a8c7-36df6290ff5f'],"[7.5, 37.5]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1383.443
465fe6a7-677c-48c6-9c6c-44a0d22c5fc0,935,1,00:23:03.443,23,3,47,1.9799,43,Carry,217,Barcelona,4,From Throw In,217,Barcelona,,,"['27c3f18a-2fee-4874-997f-20dcaa028da6', 'a2c54ad3-63fd-4edd-8f76-35eabefb0070']","[7.5, 37.5]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,,,,,,,,,,,,"[7.5, 37.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1383.443
a2c54ad3-63fd-4edd-8f76-35eabefb0070,936,1,00:23:05.423,23,5,47,2.8105,30,Pass,217,Barcelona,4,From Throw In,217,Barcelona,,,['789b5db6-c470-404f-bd03-7a2ea6802713'],"[7.5, 37.5]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,5211.0,Jordi Alba Ramos,44.969433,-0.7303358,3.0,High Pass,"[41.0, 7.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1385.423
789b5db6-c470-404f-bd03-7a2ea6802713,937,1,00:23:08.234,23,8,47,,42,Ball Receipt*,217,Barcelona,4,From Throw In,217,Barcelona,,,['a2c54ad3-63fd-4edd-8f76-35eabefb0070'],"[41.0, 7.5]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1388.234
bc4ca7e9-02a5-48ed-9b2f-4dde3d9a4cec,938,1,00:23:08.234,23,8,47,4.9995,43,Carry,217,Barcelona,4,From Throw In,217,Barcelona,,,"['789b5db6-c470-404f-bd03-7a2ea6802713', '9b571a47-6ac9-4c1f-8ba7-50b5b8526f79']","[41.0, 7.5]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,"[62.7, 15.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1388.234
9b571a47-6ac9-4c1f-8ba7-50b5b8526f79,939,1,00:23:13.233,23,13,47,1.296612,30,Pass,217,Barcelona,4,From Throw In,217,Barcelona,,,['ce451743-4ee7-4268-9478-747d0e666577'],"[62.7, 15.7]",5211.0,Jordi Alba Ramos,6.0,Left Back,5203.0,Sergio Busquets i Burgos,17.3358,2.3194764,1.0,Ground Pass,"[50.9, 28.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1393.233
ce451743-4ee7-4268-9478-747d0e666577,940,1,00:23:14.530,23,14,47,,42,Ball Receipt*,217,Barcelona,4,From Throw In,217,Barcelona,,,['9b571a47-6ac9-4c1f-8ba7-50b5b8526f79'],"[50.9, 28.4]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1394.53
a18a743e-c57a-4745-a672-6b5e9e439235,941,1,00:23:14.530,23,14,47,1.040688,43,Carry,217,Barcelona,4,From Throw In,217,Barcelona,,,"['5978bd39-5b4f-48c1-b246-0ff169be5f11', '9b94fd59-6401-4be6-9a58-172afeaf90fa', 'ce451743-4ee7-4268-9478-747d0e666577']","[50.9, 28.4]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,"[50.1, 29.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1394.53
5978bd39-5b4f-48c1-b246-0ff169be5f11,942,1,00:23:14.856,23,14,47,0.867299,17,Pressure,217,Barcelona,4,From Throw In,219,RC Deportivo La Coruña,,,"['9b94fd59-6401-4be6-9a58-172afeaf90fa', 'a18a743e-c57a-4745-a672-6b5e9e439235']","[66.3, 52.6]",5724.0,Fayçal Fajr,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1394.856
9b94fd59-6401-4be6-9a58-172afeaf90fa,943,1,00:23:15.571,23,15,47,1.0767,30,Pass,217,Barcelona,4,From Throw In,217,Barcelona,,,"['5978bd39-5b4f-48c1-b246-0ff169be5f11', 'eca355da-ea5b-48e8-a852-25885472f230']","[50.1, 29.7]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,5470.0,Ivan Rakitić,18.721645,0.97538644,1.0,Ground Pass,"[60.6, 45.2]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1395.571
eca355da-ea5b-48e8-a852-25885472f230,944,1,00:23:16.647,23,16,47,,42,Ball Receipt*,217,Barcelona,4,From Throw In,217,Barcelona,,,['9b94fd59-6401-4be6-9a58-172afeaf90fa'],"[60.6, 45.2]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1396.647
1b809b4a-b058-4e0b-b295-c730156c6ddf,945,1,00:23:16.647,23,16,47,0.9708,43,Carry,217,Barcelona,4,From Throw In,217,Barcelona,,,"['009ac1c9-54bd-4436-888e-06936416efcd', 'eca355da-ea5b-48e8-a852-25885472f230']","[60.6, 45.2]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,,,,,,,,,,,,"[60.6, 46.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1396.647
009ac1c9-54bd-4436-888e-06936416efcd,946,1,00:23:17.618,23,17,47,1.2891,30,Pass,217,Barcelona,4,From Throw In,217,Barcelona,,,['62f975f0-f7a5-4cf3-bf67-3e170b613088'],"[60.6, 46.9]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,4324.0,Daniel Alves da Silva,17.942686,1.1395563,1.0,Ground Pass,"[68.1, 63.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1397.618
62f975f0-f7a5-4cf3-bf67-3e170b613088,947,1,00:23:18.907,23,18,47,,42,Ball Receipt*,217,Barcelona,4,From Throw In,217,Barcelona,,,['009ac1c9-54bd-4436-888e-06936416efcd'],"[68.1, 63.2]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1398.907
7152a1cb-c1c1-46b9-8dbd-9f215d4740f6,948,1,00:23:18.907,23,18,47,0.7438,43,Carry,217,Barcelona,4,From Throw In,217,Barcelona,,,"['62f975f0-f7a5-4cf3-bf67-3e170b613088', 'cd940723-787a-4a6d-85f2-3d46a002bebe']","[68.1, 63.2]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,"[70.3, 65.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1398.907
cd940723-787a-4a6d-85f2-3d46a002bebe,949,1,00:23:19.651,23,19,47,1.7816,30,Pass,217,Barcelona,4,From Throw In,217,Barcelona,,,['f4ba2b0e-5272-43a8-8d47-5036b0fed488'],"[70.3, 65.1]",4324.0,Daniel Alves da Silva,2.0,Right Back,3508.0,Sandro Ramírez Castillo,19.722576,0.456845,1.0,Ground Pass,"[88.0, 73.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1399.651
f4ba2b0e-5272-43a8-8d47-5036b0fed488,950,1,00:23:21.433,23,21,47,,42,Ball Receipt*,217,Barcelona,4,From Throw In,217,Barcelona,,,['cd940723-787a-4a6d-85f2-3d46a002bebe'],"[88.0, 73.8]",3508.0,Sandro Ramírez Castillo,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1401.433
ca8422c2-cfc7-4da4-ac47-0ecc393ac966,951,1,00:23:21.433,23,21,47,1.4053,43,Carry,217,Barcelona,4,From Throw In,217,Barcelona,,,"['9f01fa36-65b8-41e4-bd59-b8303c335fb3', 'f4ba2b0e-5272-43a8-8d47-5036b0fed488']","[88.0, 73.8]",3508.0,Sandro Ramírez Castillo,21.0,Left Wing,,,,,,,,,,,,"[89.0, 74.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1401.433
9f01fa36-65b8-41e4-bd59-b8303c335fb3,952,1,00:23:22.838,23,22,47,1.0197,30,Pass,217,Barcelona,4,From Throw In,217,Barcelona,,,['586b711d-f77c-42d3-b828-cede837a2ed8'],"[89.0, 74.4]",3508.0,Sandro Ramírez Castillo,21.0,Left Wing,4324.0,Daniel Alves da Silva,9.420191,-2.220667,1.0,Ground Pass,"[83.3, 66.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1402.838
586b711d-f77c-42d3-b828-cede837a2ed8,953,1,00:23:23.858,23,23,47,,42,Ball Receipt*,217,Barcelona,4,From Throw In,217,Barcelona,,,['9f01fa36-65b8-41e4-bd59-b8303c335fb3'],"[83.3, 66.9]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1403.858
f2259440-92d5-4f43-84f2-ad21ab44082e,954,1,00:23:23.858,23,23,47,0.9164,43,Carry,217,Barcelona,4,From Throw In,217,Barcelona,,,"['323da62d-1a43-4083-bff4-7f1a993233cf', '586b711d-f77c-42d3-b828-cede837a2ed8']","[83.3, 66.9]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,"[83.3, 66.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1403.858
323da62d-1a43-4083-bff4-7f1a993233cf,955,1,00:23:24.774,23,24,47,1.262,30,Pass,217,Barcelona,4,From Throw In,217,Barcelona,,,['e21ad06d-ec51-4ca4-a869-3163725f5bff'],"[83.3, 66.4]",4324.0,Daniel Alves da Silva,2.0,Right Back,5503.0,Lionel Andrés Messi Cuccittini,17.414074,-1.6110045,1.0,Ground Pass,"[82.6, 49.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1404.774
e21ad06d-ec51-4ca4-a869-3163725f5bff,956,1,00:23:26.036,23,26,47,,42,Ball Receipt*,217,Barcelona,4,From Throw In,217,Barcelona,,,['323da62d-1a43-4083-bff4-7f1a993233cf'],"[82.6, 49.0]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1406.036
91cee848-2430-4c0d-a6a9-c94a41a3c2e8,957,1,00:23:26.036,23,26,47,0.4775,43,Carry,217,Barcelona,4,From Throw In,217,Barcelona,,,"['5d1059d0-47fd-4dfa-9a87-07aae0388e7f', 'e21ad06d-ec51-4ca4-a869-3163725f5bff']","[82.6, 49.0]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,"[82.3, 49.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1406.036
5d1059d0-47fd-4dfa-9a87-07aae0388e7f,958,1,00:23:26.513,23,26,47,1.0002,30,Pass,217,Barcelona,4,From Throw In,217,Barcelona,,,['60fb4ae7-1c25-43a3-8984-034f216ada51'],"[82.3, 49.2]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,5470.0,Ivan Rakitić,4.669047,1.7429872,1.0,Ground Pass,"[81.5, 53.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1406.513
60fb4ae7-1c25-43a3-8984-034f216ada51,959,1,00:23:27.514,23,27,47,,42,Ball Receipt*,217,Barcelona,4,From Throw In,217,Barcelona,,,['5d1059d0-47fd-4dfa-9a87-07aae0388e7f'],"[81.5, 53.8]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1407.514
c7a27170-ef90-4510-b6e2-ea6f1a2ce518,960,1,00:23:27.514,23,27,47,1.0021,43,Carry,217,Barcelona,4,From Throw In,217,Barcelona,,,"['60fb4ae7-1c25-43a3-8984-034f216ada51', 'a89143dd-ead0-4912-9791-092ea8a83971']","[81.5, 53.8]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,,,,,,,,,,,,"[81.5, 54.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1407.514
a89143dd-ead0-4912-9791-092ea8a83971,961,1,00:23:28.516,23,28,47,0.9951,30,Pass,217,Barcelona,4,From Throw In,217,Barcelona,,,['06f9e2d5-f859-4ea7-b33a-ac115f21c069'],"[81.5, 54.4]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,4324.0,Daniel Alves da Silva,14.542696,0.62424624,1.0,Ground Pass,"[93.3, 62.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1408.516
06f9e2d5-f859-4ea7-b33a-ac115f21c069,962,1,00:23:29.511,23,29,47,,42,Ball Receipt*,217,Barcelona,4,From Throw In,217,Barcelona,,,['a89143dd-ead0-4912-9791-092ea8a83971'],"[93.3, 62.9]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1409.511
