id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,pass_switch,pass_outcome_id,pass_outcome_name,carry_end_location,ball_receipt_outcome_id,ball_receipt_outcome_name,out,counterpress,ball_recovery_recovery_failure,under_pressure,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_one_on_one,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_aerial_won,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,interception_outcome_id,interception_outcome_name,pass_aerial_won,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_inswinging,pass_technique_id,pass_technique_name,foul_committed_advantage,foul_won_advantage,pass_outswinging,clearance_head,50_50_outcome_id,50_50_outcome_name,foul_won_defensive,dribble_overrun,block_offensive,shot_first_time,clearance_aerial_won,pass_no_touch,pass_goal_assist,shot_open_goal,dribble_nutmeg,clearance_left_foot,bad_behaviour_card_id,bad_behaviour_card_name,miscontrol_aerial_won,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_card_id,foul_committed_card_name,pass_through_ball,pass_cut_back,pass_miscommunication,ball_recovery_offensive,block_save_block,timestamp_seconds
98337863-38bc-4e20-ae12-f29ba9890137,613,1,00:13:48.777,13,48,32,,42,Ball Receipt*,222,Villarreal,3,From Free Kick,222,Villarreal,,,"['0260869e-3cce-4991-8be4-0862b2ed27d1', '39908f05-a414-4451-a1f8-bcb63019f1fd']",,"[70.4, 13.7]",26009.0,Roberto Soldado Rillo,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828.777
2eb6e743-3fab-4cd7-88b8-ca7b0f99c842,614,1,00:13:48.777,13,48,32,0.010091,43,Carry,222,Villarreal,3,From Free Kick,222,Villarreal,,,"['39908f05-a414-4451-a1f8-bcb63019f1fd', '91d3a4e7-115e-4b56-9365-f7a62900d7a7', '98337863-38bc-4e20-ae12-f29ba9890137']",,"[70.4, 13.7]",26009.0,Roberto Soldado Rillo,22.0,Right Center Forward,,,,,,,,,,,,,,,"[69.8, 13.3]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828.777
91d3a4e7-115e-4b56-9365-f7a62900d7a7,615,1,00:13:48.787,13,48,32,0.0,38,Miscontrol,222,Villarreal,3,From Free Kick,222,Villarreal,,,['39908f05-a414-4451-a1f8-bcb63019f1fd'],,"[69.8, 13.3]",26009.0,Roberto Soldado Rillo,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828.787
8cfa7324-2cad-4d66-8a56-83e64a401ed6,616,1,00:13:49.445,13,49,32,0.360311,17,Pressure,222,Villarreal,3,From Free Kick,1041,Sporting Gijón,,,"['62551585-4a6b-49dc-ba2f-a843265cb966', 'b985faea-512c-4ab7-838b-3e63847cdd31']",,"[58.8, 63.4]",18398.0,Omar Mascarell González,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.445
62551585-4a6b-49dc-ba2f-a843265cb966,617,1,00:13:49.792,13,49,32,0.0,2,Ball Recovery,222,Villarreal,3,From Free Kick,222,Villarreal,,,['8cfa7324-2cad-4d66-8a56-83e64a401ed6'],,"[63.0, 15.5]",6609.0,Denis Suárez Fernández,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.792
b985faea-512c-4ab7-838b-3e63847cdd31,618,1,00:13:49.792,13,49,32,0.178659,43,Carry,222,Villarreal,3,From Free Kick,222,Villarreal,,,"['47b0dfe1-baf3-4aa7-a61e-58e72192754d', '62551585-4a6b-49dc-ba2f-a843265cb966', '8cfa7324-2cad-4d66-8a56-83e64a401ed6', 'b9adb10f-a7b4-4da0-915d-065ad877ae81']",,"[63.0, 15.5]",6609.0,Denis Suárez Fernández,16.0,Left Midfield,,,,,,,,,,,,,,,"[63.2, 15.9]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.792
47b0dfe1-baf3-4aa7-a61e-58e72192754d,619,1,00:13:49.970,13,49,32,0.0,39,Dribbled Past,222,Villarreal,3,From Free Kick,1041,Sporting Gijón,,,"['a7ebc66e-fb62-4940-8165-789e377bc04d', 'b985faea-512c-4ab7-838b-3e63847cdd31', 'b9adb10f-a7b4-4da0-915d-065ad877ae81']",,"[56.9, 64.2]",18398.0,Omar Mascarell González,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.97
b9adb10f-a7b4-4da0-915d-065ad877ae81,620,1,00:13:49.970,13,49,32,0.0,14,Dribble,222,Villarreal,3,From Free Kick,222,Villarreal,,,['47b0dfe1-baf3-4aa7-a61e-58e72192754d'],,"[63.2, 15.9]",6609.0,Denis Suárez Fernández,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,True,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.97
a7ebc66e-fb62-4940-8165-789e377bc04d,621,1,00:13:49.970,13,49,32,1.692664,43,Carry,222,Villarreal,3,From Free Kick,222,Villarreal,,,"['47b0dfe1-baf3-4aa7-a61e-58e72192754d', 'a713f278-1466-43a7-a97f-d7c257bebe90', 'b9adb10f-a7b4-4da0-915d-065ad877ae81']",,"[63.2, 15.9]",6609.0,Denis Suárez Fernández,16.0,Left Midfield,,,,,,,,,,,,,,,"[63.2, 22.2]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.97
a713f278-1466-43a7-a97f-d7c257bebe90,622,1,00:13:51.663,13,51,32,0.709251,30,Pass,222,Villarreal,3,From Free Kick,222,Villarreal,,,['b4f16204-f07c-4672-adbc-f8b4291b6ba2'],,"[63.2, 22.2]",6609.0,Denis Suárez Fernández,16.0,Left Midfield,22819.0,Bruno Soriano Llido,6.9231496,2.9526954,1.0,Ground Pass,"[56.4, 23.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831.663
b4f16204-f07c-4672-adbc-f8b4291b6ba2,623,1,00:13:52.372,13,52,32,,42,Ball Receipt*,222,Villarreal,3,From Free Kick,222,Villarreal,,,['a713f278-1466-43a7-a97f-d7c257bebe90'],,"[56.4, 23.5]",22819.0,Bruno Soriano Llido,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832.372
1d0241ce-6117-4bcf-a7df-2256fbc6e2c4,624,1,00:13:52.372,13,52,32,0.783062,30,Pass,222,Villarreal,3,From Free Kick,222,Villarreal,,,['ee85fa23-7270-4633-9f21-1262a0d197af'],,"[56.4, 23.5]",22819.0,Bruno Soriano Llido,11.0,Left Defensive Midfield,6771.0,Manuel Trigueros Muñoz,14.403125,1.549966,1.0,Ground Pass,"[56.7, 37.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832.372
ee85fa23-7270-4633-9f21-1262a0d197af,625,1,00:13:53.155,13,53,32,,42,Ball Receipt*,222,Villarreal,3,From Free Kick,222,Villarreal,,,['1d0241ce-6117-4bcf-a7df-2256fbc6e2c4'],,"[56.7, 37.9]",6771.0,Manuel Trigueros Muñoz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.155
c42f423e-e8d1-407e-8a62-20e1c9c312c6,626,1,00:13:53.155,13,53,32,1.648462,43,Carry,222,Villarreal,3,From Free Kick,222,Villarreal,,,"['db52a70c-3356-4ecb-99bb-d26eb68ef31e', 'ee85fa23-7270-4633-9f21-1262a0d197af']",,"[56.7, 37.9]",6771.0,Manuel Trigueros Muñoz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,"[56.5, 33.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.155
db52a70c-3356-4ecb-99bb-d26eb68ef31e,627,1,00:13:54.804,13,54,32,0.48644,30,Pass,222,Villarreal,3,From Free Kick,222,Villarreal,,,['a9d4ab4a-c53a-42e7-a251-19c9263a54e4'],,"[56.5, 33.0]",6771.0,Manuel Trigueros Muñoz,9.0,Right Defensive Midfield,22819.0,Bruno Soriano Llido,5.0159745,-1.4909663,1.0,Ground Pass,"[56.9, 28.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834.804
a9d4ab4a-c53a-42e7-a251-19c9263a54e4,628,1,00:13:55.290,13,55,32,,42,Ball Receipt*,222,Villarreal,3,From Free Kick,222,Villarreal,,,['db52a70c-3356-4ecb-99bb-d26eb68ef31e'],,"[56.9, 28.0]",22819.0,Bruno Soriano Llido,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.29
0a952b04-aab5-43ee-8fc3-f4b4a90078ea,629,1,00:13:55.290,13,55,32,1.2544,30,Pass,222,Villarreal,3,From Free Kick,222,Villarreal,,,['db463591-162f-4649-bed9-faf6553ebff5'],,"[56.9, 28.0]",22819.0,Bruno Soriano Llido,11.0,Left Defensive Midfield,7034.0,Mateo Pablo Musacchio,25.17181,1.8900343,1.0,Ground Pass,"[49.0, 51.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.29
db463591-162f-4649-bed9-faf6553ebff5,630,1,00:13:56.544,13,56,32,,42,Ball Receipt*,222,Villarreal,3,From Free Kick,222,Villarreal,,,['0a952b04-aab5-43ee-8fc3-f4b4a90078ea'],,"[49.0, 51.9]",7034.0,Mateo Pablo Musacchio,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836.544
31ec3c62-2b39-4ed9-bc96-070ddef73ee7,631,1,00:13:56.544,13,56,32,1.426297,43,Carry,222,Villarreal,3,From Free Kick,222,Villarreal,,,"['25c5cae9-04b9-4090-b3f4-91bea56cce05', 'db463591-162f-4649-bed9-faf6553ebff5']",,"[49.0, 51.9]",7034.0,Mateo Pablo Musacchio,3.0,Right Center Back,,,,,,,,,,,,,,,"[50.5, 50.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836.544
25c5cae9-04b9-4090-b3f4-91bea56cce05,632,1,00:13:57.971,13,57,32,1.263125,30,Pass,222,Villarreal,3,From Free Kick,222,Villarreal,,,['e9899761-4ddf-4d11-8b78-b16ff80ffd10'],,"[50.5, 50.8]",7034.0,Mateo Pablo Musacchio,3.0,Right Center Back,6772.0,Mario Gaspar Pérez Martínez,24.06595,1.2582439,1.0,Ground Pass,"[57.9, 73.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.971
e9899761-4ddf-4d11-8b78-b16ff80ffd10,633,1,00:13:59.234,13,59,32,,42,Ball Receipt*,222,Villarreal,3,From Free Kick,222,Villarreal,,,['25c5cae9-04b9-4090-b3f4-91bea56cce05'],,"[57.9, 73.7]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839.234
ce14dd5f-25ab-4ab8-bcc7-93dc0c372940,634,1,00:13:59.234,13,59,32,1.556551,43,Carry,222,Villarreal,3,From Free Kick,222,Villarreal,,,"['0a8d5522-4287-4f0c-94bb-56fa5901534a', 'e9899761-4ddf-4d11-8b78-b16ff80ffd10']",,"[57.9, 73.7]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,,,,,,,,,,,,,,,"[63.7, 75.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839.234
0a8d5522-4287-4f0c-94bb-56fa5901534a,635,1,00:14:00.790,14,0,32,1.522739,30,Pass,222,Villarreal,3,From Free Kick,222,Villarreal,,,['9f9e0417-a2f6-45a2-bb1a-df98c10fb0fe'],,"[63.7, 75.6]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,6862.0,Cédric Bakambu,27.925795,-0.04298426,1.0,Ground Pass,"[91.6, 74.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840.79
f3a7fbd4-3081-4d5d-8f9e-d8b127bb5db9,636,1,00:14:02.205,14,2,32,1.725895,17,Pressure,222,Villarreal,3,From Free Kick,1041,Sporting Gijón,,,"['5e7397ca-95f1-4991-a655-ee8fcb34745f', '9f9e0417-a2f6-45a2-bb1a-df98c10fb0fe', 'bc01d296-df3d-4b38-ba6b-009f1b86b319']",,"[28.5, 5.7]",6573.0,Bernardo José Espinosa Zúñiga,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.205
9f9e0417-a2f6-45a2-bb1a-df98c10fb0fe,637,1,00:14:02.313,14,2,32,,42,Ball Receipt*,222,Villarreal,3,From Free Kick,222,Villarreal,,,"['0a8d5522-4287-4f0c-94bb-56fa5901534a', 'f3a7fbd4-3081-4d5d-8f9e-d8b127bb5db9']",,"[91.6, 74.4]",6862.0,Cédric Bakambu,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.313
bc01d296-df3d-4b38-ba6b-009f1b86b319,638,1,00:14:02.313,14,2,32,1.553644,43,Carry,222,Villarreal,3,From Free Kick,222,Villarreal,,,"['5e7397ca-95f1-4991-a655-ee8fcb34745f', '9f9e0417-a2f6-45a2-bb1a-df98c10fb0fe', 'f3a7fbd4-3081-4d5d-8f9e-d8b127bb5db9']",,"[91.6, 74.4]",6862.0,Cédric Bakambu,24.0,Left Center Forward,,,,,,,,,,,,,,,"[93.1, 77.5]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.313
5e7397ca-95f1-4991-a655-ee8fcb34745f,639,1,00:14:03.867,14,3,32,2.62599,30,Pass,222,Villarreal,3,From Free Kick,222,Villarreal,,,"['4f88a34c-8e5b-457c-b3af-f218e3160602', 'bc531dd9-5655-430e-924e-246a9127767a', 'f3a7fbd4-3081-4d5d-8f9e-d8b127bb5db9']",,"[93.1, 77.5]",6862.0,Cédric Bakambu,24.0,Left Center Forward,6357.0,Jonathan dos Santos Ramírez,21.902054,-0.4084889,1.0,Ground Pass,"[113.2, 68.8]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843.867
8e34f1c3-1660-45e2-be9e-e18c679ced65,640,1,00:14:05.564,14,5,32,2.395115,17,Pressure,222,Villarreal,3,From Free Kick,222,Villarreal,,,"['129b3890-8e51-4a42-bed2-3e4b4457ae37', '89ea355c-cc06-4229-b3e0-c79201e00640', 'bc531dd9-5655-430e-924e-246a9127767a']",,"[110.7, 69.1]",6357.0,Jonathan dos Santos Ramírez,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845.564
4f88a34c-8e5b-457c-b3af-f218e3160602,641,1,00:14:06.493,14,6,32,,42,Ball Receipt*,222,Villarreal,3,From Free Kick,222,Villarreal,,,['5e7397ca-95f1-4991-a655-ee8fcb34745f'],,"[112.0, 68.8]",6357.0,Jonathan dos Santos Ramírez,12.0,Right Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.493
bc531dd9-5655-430e-924e-246a9127767a,642,1,00:14:06.493,14,6,33,0.0,10,Interception,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['5e7397ca-95f1-4991-a655-ee8fcb34745f', '8e34f1c3-1660-45e2-be9e-e18c679ced65']",,"[6.9, 11.3]",24263.0,Ismael López Blanco,6.0,Left Back,,,,,,,,,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.493
89ea355c-cc06-4229-b3e0-c79201e00640,643,1,00:14:06.493,14,6,33,1.392396,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['129b3890-8e51-4a42-bed2-3e4b4457ae37', '8e34f1c3-1660-45e2-be9e-e18c679ced65', 'bc531dd9-5655-430e-924e-246a9127767a']",,"[6.9, 11.3]",24263.0,Ismael López Blanco,6.0,Left Back,,,,,,,,,,,,,,,"[3.0, 15.7]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.493
129b3890-8e51-4a42-bed2-3e4b4457ae37,644,1,00:14:07.885,14,7,33,2.126477,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['7d4ecaf4-8a35-4f7d-8d12-aa5658397da0', '8e34f1c3-1660-45e2-be9e-e18c679ced65']",,"[3.0, 15.7]",24263.0,Ismael López Blanco,6.0,Left Back,18925.0,Ignacio Cases Mora,15.205262,0.4636476,1.0,Ground Pass,"[16.6, 22.5]",40.0,Right Foot,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847.885
7d4ecaf4-8a35-4f7d-8d12-aa5658397da0,645,1,00:14:10.012,14,10,33,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['129b3890-8e51-4a42-bed2-3e4b4457ae37'],,"[16.6, 22.5]",18925.0,Ignacio Cases Mora,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.012
91256413-c019-4178-8fc7-856eb9ef9a50,646,1,00:14:10.012,14,10,33,0.04,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['7d4ecaf4-8a35-4f7d-8d12-aa5658397da0', 'f1686502-ac02-4d04-b174-e45af3ab4820']",,"[16.6, 22.5]",18925.0,Ignacio Cases Mora,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,"[16.6, 22.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.012
f1686502-ac02-4d04-b174-e45af3ab4820,647,1,00:14:10.052,14,10,33,1.120876,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['2cd18d83-b909-4f0f-88bf-438eef645efc'],,"[16.6, 22.5]",18925.0,Ignacio Cases Mora,9.0,Right Defensive Midfield,24263.0,Ismael López Blanco,15.831614,-2.0287943,1.0,Ground Pass,"[9.6, 8.3]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.052
2cd18d83-b909-4f0f-88bf-438eef645efc,648,1,00:14:11.173,14,11,33,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['f1686502-ac02-4d04-b174-e45af3ab4820'],,"[9.6, 8.3]",24263.0,Ismael López Blanco,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851.173
0cd9b5c6-bc6d-4885-8481-51becb53ed2c,649,1,00:14:11.173,14,11,33,1.61936,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['2cd18d83-b909-4f0f-88bf-438eef645efc', '7ed0844a-ffb1-4d36-a525-1cc053b925e9', 'ee03a0f7-eef7-4633-9f68-addf5da2442f']",,"[9.6, 8.3]",24263.0,Ismael López Blanco,6.0,Left Back,,,,,,,,,,,,,,,"[15.1, 3.8]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851.173
7ed0844a-ffb1-4d36-a525-1cc053b925e9,650,1,00:14:11.516,14,11,33,1.207311,17,Pressure,1041,Sporting Gijón,1,Regular Play,222,Villarreal,,,['0cd9b5c6-bc6d-4885-8481-51becb53ed2c'],,"[110.9, 68.9]",22819.0,Bruno Soriano Llido,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851.516
ee03a0f7-eef7-4633-9f68-addf5da2442f,651,1,00:14:12.792,14,12,33,2.482024,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['5d6e3c1a-4699-4ba5-beca-b4612b8eea83', 'ad3f2b71-d68b-45f1-b9b1-5b748962446a']",,"[15.1, 3.8]",24263.0,Ismael López Blanco,6.0,Left Back,6880.0,Arnaldo Antonio Sanabria Ayala,42.6597,0.11039835,3.0,High Pass,"[57.5, 8.5]",38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.792
5d6e3c1a-4699-4ba5-beca-b4612b8eea83,652,1,00:14:15.274,14,15,33,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['ee03a0f7-eef7-4633-9f68-addf5da2442f'],,"[56.5, 8.5]",6880.0,Arnaldo Antonio Sanabria Ayala,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855.274
57c895a9-b06a-4d4c-94e7-592bf2a70fc2,653,1,00:14:15.274,14,15,33,0.0,4,Duel,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['ad3f2b71-d68b-45f1-b9b1-5b748962446a'],,"[57.5, 8.5]",6880.0,Arnaldo Antonio Sanabria Ayala,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855.274
ad3f2b71-d68b-45f1-b9b1-5b748962446a,654,1,00:14:15.274,14,15,33,1.484163,30,Pass,1041,Sporting Gijón,1,Regular Play,222,Villarreal,,,"['14c0bf92-c197-4ade-8041-81a8c8949e09', '57c895a9-b06a-4d4c-94e7-592bf2a70fc2', 'ee03a0f7-eef7-4633-9f68-addf5da2442f']",,"[62.6, 71.6]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,6771.0,Manuel Trigueros Muñoz,13.301504,0.015036461,2.0,Low Pass,"[75.9, 71.8]",,,66.0,Recovery,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855.274
14c0bf92-c197-4ade-8041-81a8c8949e09,655,1,00:14:16.709,14,16,33,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,222,Villarreal,,,['ad3f2b71-d68b-45f1-b9b1-5b748962446a'],,"[75.9, 71.8]",6771.0,Manuel Trigueros Muñoz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856.709
