id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,carry_end_location,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,shot_statsbomb_xg,shot_end_location,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,shot_first_time,goalkeeper_end_location,pass_aerial_won,counterpress,pass_miscommunication,pass_cross,pass_switch,out,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,pass_cut_back,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,block_deflection,dribble_overrun,foul_won_defensive,ball_recovery_recovery_failure,clearance_aerial_won,clearance_head,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,pass_inswinging,pass_technique_id,pass_technique_name,shot_open_goal,bad_behaviour_card_id,bad_behaviour_card_name,foul_committed_advantage,foul_won_advantage,clearance_other,pass_outswinging,clearance_left_foot,pass_deflected,pass_through_ball,foul_committed_card_id,foul_committed_card_name,pass_goal_assist,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,50_50_outcome_id,50_50_outcome_name,shot_aerial_won,dribble_nutmeg,timestamp_seconds
19925266-9b9e-456b-b9e5-3efed6397a6f,597,1,00:13:41.500,13,41,35,1.024244,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,"['39b322b2-da69-42f0-a287-50cf6c24fc99', '7a3259cc-6642-493d-b3cc-784369a6dc34']",,"[40.4, 25.5]",20542.0,Álvaro Negredo Sánchez,23.0,Center Forward,10802.0,André Filipe Tavares Gomes,9.558765,2.304389,2.0,Low Pass,"[34.0, 32.6]",38.0,Left Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821.5
39b322b2-da69-42f0-a287-50cf6c24fc99,598,1,00:13:42.524,13,42,35,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['19925266-9b9e-456b-b9e5-3efed6397a6f'],,"[34.0, 32.6]",10802.0,André Filipe Tavares Gomes,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.524
98aab0a0-a948-4d4c-95ad-c8ac565d8f95,599,1,00:13:42.524,13,42,35,1.053624,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['39b322b2-da69-42f0-a287-50cf6c24fc99', 'efa11b76-9b28-44a9-9e0d-fc24f6c7068f']",,"[34.0, 32.6]",10802.0,André Filipe Tavares Gomes,19.0,Center Attacking Midfield,,,,,,,,,,,,,"[34.1, 33.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.524
efa11b76-9b28-44a9-9e0d-fc24f6c7068f,600,1,00:13:43.578,13,43,35,1.805564,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['0e8d7aa1-28bd-4be3-b089-d5e7ebde6a2a'],,"[34.1, 33.6]",10802.0,André Filipe Tavares Gomes,19.0,Center Attacking Midfield,7005.0,João Pedro Cavaco Cancelo,24.768126,1.3052526,1.0,Ground Pass,"[40.6, 57.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.578
0e8d7aa1-28bd-4be3-b089-d5e7ebde6a2a,601,1,00:13:45.384,13,45,35,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['efa11b76-9b28-44a9-9e0d-fc24f6c7068f'],,"[40.6, 57.5]",7005.0,João Pedro Cavaco Cancelo,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825.384
0cd84961-82bc-464a-b45c-5bdd5cc5481c,602,1,00:13:45.384,13,45,35,4.421771,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['0e8d7aa1-28bd-4be3-b089-d5e7ebde6a2a', '8fe279bb-2248-41db-a062-838de03d7866']",,"[40.6, 57.5]",7005.0,João Pedro Cavaco Cancelo,2.0,Right Back,,,,,,,,,,,,,"[79.4, 57.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825.384
8fe279bb-2248-41db-a062-838de03d7866,603,1,00:13:49.805,13,49,35,1.338926,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['dccc7c27-bedb-405d-a618-360ddcd33578'],,"[79.4, 57.4]",7005.0,João Pedro Cavaco Cancelo,2.0,Right Back,18724.0,Sofiane Feghouli,21.0668,0.4466641,1.0,Ground Pass,"[98.4, 66.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.805
dccc7c27-bedb-405d-a618-360ddcd33578,604,1,00:13:51.144,13,51,35,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['8fe279bb-2248-41db-a062-838de03d7866'],,"[98.4, 66.5]",18724.0,Sofiane Feghouli,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831.144
acd96bad-22ce-4b71-8c30-5e961ec5a8a4,605,1,00:13:51.144,13,51,35,1.949582,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['8f2c7d3b-0294-4c87-a067-6b42beca65e6', 'dccc7c27-bedb-405d-a618-360ddcd33578']",,"[98.4, 66.5]",18724.0,Sofiane Feghouli,17.0,Right Wing,,,,,,,,,,,,,"[99.5, 65.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831.144
8f2c7d3b-0294-4c87-a067-6b42beca65e6,606,1,00:13:53.094,13,53,35,1.077944,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['9e5630b7-741a-4941-8e7a-9f75e68e7448'],,"[99.5, 65.7]",18724.0,Sofiane Feghouli,17.0,Right Wing,10802.0,André Filipe Tavares Gomes,18.000555,-1.6765456,1.0,Ground Pass,"[97.6, 47.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03b6ab91-5c6e-4edc-93a8-48cddf42785f,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.094
9e5630b7-741a-4941-8e7a-9f75e68e7448,607,1,00:13:54.172,13,54,35,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['8f2c7d3b-0294-4c87-a067-6b42beca65e6'],,"[97.6, 47.8]",10802.0,André Filipe Tavares Gomes,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834.172
fd93d529-6c99-45eb-bb5c-03b3c9c33986,608,1,00:13:54.172,13,54,35,0.847074,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['03b6ab91-5c6e-4edc-93a8-48cddf42785f', '9e5630b7-741a-4941-8e7a-9f75e68e7448']",,"[97.6, 47.8]",10802.0,André Filipe Tavares Gomes,19.0,Center Attacking Midfield,,,,,,,,,,,,,"[98.8, 48.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834.172
03b6ab91-5c6e-4edc-93a8-48cddf42785f,609,1,00:13:55.019,13,55,35,0.939567,16,Shot,207,Valencia,1,Regular Play,207,Valencia,,,['5042d282-e523-4d84-8bc4-27c5c336d94c'],,"[98.8, 48.9]",10802.0,André Filipe Tavares Gomes,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,0.052784394,"[117.7, 39.5, 0.5]",100.0,Saved,93.0,Normal,40.0,Right Foot,87.0,Open Play,"[{'location': [98.3, 63.0], 'player': {'id': 6390, 'name': 'Markel Susaeta Laskurain'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [105.9, 61.2], 'player': {'id': 6789, 'name': 'Mikel Balenziaga Oruesagasti'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.6, 59.2], 'player': {'id': 6389, 'name': 'Mikel San José Domínguez'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.8, 47.8], 'player': {'id': 4353, 'name': 'Aymeric Laporte'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.1, 38.8], 'player': {'id': 6788, 'name': 'Xabier Etxeita Gorritxategi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.0, 46.5], 'player': {'id': 6649, 'name': 'Óscar de Marcos Arana'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [94.5, 40.9], 'player': {'id': 6396, 'name': 'Beñat Etxebarria Urkiaga'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [117.8, 41.1], 'player': {'id': 6576, 'name': 'Gorka Iraizoz Moreno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.1, 32.1], 'player': {'id': 20542, 'name': 'Álvaro Negredo Sánchez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.5, 38.9], 'player': {'id': 6595, 'name': 'Daniel Parejo Muñoz'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [99.2, 67.1], 'player': {'id': 18724, 'name': 'Sofiane Feghouli'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",,,,,,,,,,,,,,,,,,,,,,,,,8f2c7d3b-0294-4c87-a067-6b42beca65e6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.019
5042d282-e523-4d84-8bc4-27c5c336d94c,610,1,00:13:55.958,13,55,35,0.0,23,Goal Keeper,207,Valencia,1,Regular Play,215,Athletic Club,,,['03b6ab91-5c6e-4edc-93a8-48cddf42785f'],,"[2.3, 39.0]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,Success,33.0,Shot Saved,46.0,Standing,44.0,Set,35.0,Both Hands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.958
e6b02749-28fb-4745-924b-8bc5ac7dc16e,611,1,00:14:14.756,14,14,36,5.638923,30,Pass,215,Athletic Club,8,From Keeper,215,Athletic Club,,,"['ac76d8f7-d435-4d6c-b70a-1923ccf67eec', 'd8bbbd0b-cab0-4ea7-89bd-7f500e8ff4a7']",,"[22.5, 32.3]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,6391.0,Raúl García Escudero,70.91016,-0.01692363,3.0,High Pass,"[93.4, 31.1]",40.0,Right Foot,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854.756
ac76d8f7-d435-4d6c-b70a-1923ccf67eec,612,1,00:14:20.395,14,20,36,,42,Ball Receipt*,215,Athletic Club,8,From Keeper,215,Athletic Club,,,['e6b02749-28fb-4745-924b-8bc5ac7dc16e'],,"[84.1, 30.7]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.395
d8bbbd0b-cab0-4ea7-89bd-7f500e8ff4a7,613,1,00:14:20.395,14,20,37,0.0,2,Ball Recovery,207,Valencia,1,Regular Play,207,Valencia,,,['e6b02749-28fb-4745-924b-8bc5ac7dc16e'],,"[26.7, 49.0]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.395
57c4e0a2-91ac-4f7d-97b4-bdee8843036c,614,1,00:14:20.395,14,20,37,1.31049,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['2055c505-0ade-488e-953a-1235eae2e10e', 'd8bbbd0b-cab0-4ea7-89bd-7f500e8ff4a7']",,"[26.7, 49.0]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,,"[29.5, 40.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.395
2055c505-0ade-488e-953a-1235eae2e10e,615,1,00:14:21.706,14,21,37,0.66802,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['a8cf0fe6-f183-4668-9712-382b740036a0'],,"[29.5, 40.7]",3638.0,Shkodran Mustafi,3.0,Right Center Back,6751.0,Javier Fuego Martínez,14.220057,0.6406882,1.0,Ground Pass,"[40.9, 49.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861.706
a8cf0fe6-f183-4668-9712-382b740036a0,616,1,00:14:22.374,14,22,37,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['2055c505-0ade-488e-953a-1235eae2e10e'],,"[40.9, 49.2]",6751.0,Javier Fuego Martínez,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.374
f319d6f0-94d1-450c-be17-d9f3b078ae69,617,1,00:14:22.374,14,22,37,1.483201,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['58a8e937-85da-4335-85df-42c60a37a1b4'],,"[40.9, 49.2]",6751.0,Javier Fuego Martínez,9.0,Right Defensive Midfield,7005.0,João Pedro Cavaco Cancelo,19.701015,1.8909417,1.0,Ground Pass,"[34.7, 67.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.374
58a8e937-85da-4335-85df-42c60a37a1b4,618,1,00:14:23.857,14,23,37,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['f319d6f0-94d1-450c-be17-d9f3b078ae69'],,"[34.7, 67.9]",7005.0,João Pedro Cavaco Cancelo,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.857
f7345111-65fc-49c3-8486-e5727d38f5e9,619,1,00:14:23.857,14,23,37,1.182728,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['00f6352e-c992-40c1-8830-b335aba86632', '58a8e937-85da-4335-85df-42c60a37a1b4']",,"[34.7, 67.9]",7005.0,João Pedro Cavaco Cancelo,2.0,Right Back,,,,,,,,,,,,,"[35.5, 67.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.857
00f6352e-c992-40c1-8830-b335aba86632,620,1,00:14:25.040,14,25,37,1.678985,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['66aadfc0-370e-4191-9a02-5b363e8bac97'],,"[35.5, 67.6]",7005.0,João Pedro Cavaco Cancelo,2.0,Right Back,18724.0,Sofiane Feghouli,14.95861,0.51748776,1.0,Ground Pass,"[48.5, 75.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865.04
66aadfc0-370e-4191-9a02-5b363e8bac97,621,1,00:14:26.719,14,26,37,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['00f6352e-c992-40c1-8830-b335aba86632'],,"[48.5, 75.0]",18724.0,Sofiane Feghouli,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866.719
203bf88a-470b-4fc2-9f2c-28896115cb8a,622,1,00:14:26.719,14,26,37,1.013027,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['66aadfc0-370e-4191-9a02-5b363e8bac97', 'e7f5a581-dc87-4288-99b2-e270c1313904']",,"[48.5, 75.0]",18724.0,Sofiane Feghouli,17.0,Right Wing,,,,,,,,,,,,,"[55.3, 72.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866.719
e7f5a581-dc87-4288-99b2-e270c1313904,623,1,00:14:27.732,14,27,37,0.804815,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,"['3a135f8d-56a4-4e29-aadd-f87dc3a15732', '5d25671e-3b77-438c-92be-96faff46f520']",,"[55.3, 72.8]",18724.0,Sofiane Feghouli,17.0,Right Wing,6595.0,Daniel Parejo Muñoz,12.549502,-0.71208346,1.0,Ground Pass,"[64.8, 64.6]",40.0,Right Foot,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.732
5d25671e-3b77-438c-92be-96faff46f520,624,1,00:14:28.537,14,28,37,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['e7f5a581-dc87-4288-99b2-e270c1313904'],,"[68.4, 63.9]",6595.0,Daniel Parejo Muñoz,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.537
3a135f8d-56a4-4e29-aadd-f87dc3a15732,625,1,00:14:28.537,14,28,37,0.0,10,Interception,207,Valencia,1,Regular Play,215,Athletic Club,,,['e7f5a581-dc87-4288-99b2-e270c1313904'],,"[55.3, 15.5]",6396.0,Beñat Etxebarria Urkiaga,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.537
beddbd94-bbfa-4c7b-a38a-db4807d2bd56,626,1,00:14:29.469,14,29,37,0.2,17,Pressure,207,Valencia,1,Regular Play,207,Valencia,,,"['49fdd1b6-0c41-4047-9127-a748e3b9c927', '79ea512a-7252-4220-a84a-6b4fe69d3db2']",,"[68.3, 66.5]",6595.0,Daniel Parejo Muñoz,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869.469
79ea512a-7252-4220-a84a-6b4fe69d3db2,627,1,00:14:29.639,14,29,37,0.0,2,Ball Recovery,207,Valencia,1,Regular Play,215,Athletic Club,,,['beddbd94-bbfa-4c7b-a38a-db4807d2bd56'],,"[50.4, 9.1]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869.639
49fdd1b6-0c41-4047-9127-a748e3b9c927,628,1,00:14:29.639,14,29,37,0.23419,43,Carry,207,Valencia,1,Regular Play,215,Athletic Club,,,"['30cd5120-afcd-4cb9-80b6-1b358c03da2e', '79ea512a-7252-4220-a84a-6b4fe69d3db2', 'beddbd94-bbfa-4c7b-a38a-db4807d2bd56', 'eb306184-3e93-46fc-a457-9a0dd414d48e']",,"[50.4, 9.1]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,,,,,,,,,,,,True,"[50.9, 9.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869.639
eb306184-3e93-46fc-a457-9a0dd414d48e,629,1,00:14:29.873,14,29,37,0.0,39,Dribbled Past,207,Valencia,1,Regular Play,207,Valencia,,,"['30cd5120-afcd-4cb9-80b6-1b358c03da2e', '49fdd1b6-0c41-4047-9127-a748e3b9c927']",,"[69.2, 71.1]",6595.0,Daniel Parejo Muñoz,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869.873
30cd5120-afcd-4cb9-80b6-1b358c03da2e,630,1,00:14:29.873,14,29,37,0.0,14,Dribble,207,Valencia,1,Regular Play,215,Athletic Club,,,['eb306184-3e93-46fc-a457-9a0dd414d48e'],,"[50.9, 9.0]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869.873
2e57578c-8a69-451a-a987-4ce74f0347f4,631,1,00:14:30.714,14,30,37,0.582928,17,Pressure,207,Valencia,1,Regular Play,215,Athletic Club,,,"['309a99a6-fe6d-43cc-be7c-1d956c95b455', '7ec9f6f5-b847-4ed0-9461-c810d75c25c5']",,"[53.2, 16.2]",6396.0,Beñat Etxebarria Urkiaga,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.7139999999999
309a99a6-fe6d-43cc-be7c-1d956c95b455,632,1,00:14:30.782,14,30,37,0.0,2,Ball Recovery,207,Valencia,1,Regular Play,207,Valencia,,,['2e57578c-8a69-451a-a987-4ce74f0347f4'],,"[68.6, 65.7]",18724.0,Sofiane Feghouli,17.0,Right Wing,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.782
7ec9f6f5-b847-4ed0-9461-c810d75c25c5,633,1,00:14:30.782,14,30,37,0.872632,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['2e57578c-8a69-451a-a987-4ce74f0347f4', '309a99a6-fe6d-43cc-be7c-1d956c95b455', '6048fd23-e710-408d-8848-139da4febe14']",,"[68.6, 65.7]",18724.0,Sofiane Feghouli,17.0,Right Wing,,,,,,,,,,,,True,"[76.1, 65.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.782
bc8ffcb5-edc9-46c6-8914-197c57cb0b79,634,1,00:14:31.631,14,31,37,1.055604,30,Pass,207,Valencia,1,Regular Play,215,Athletic Club,,,"['4e6f991f-0553-4f5b-a8f9-d9c67a6c55a2', 'c2c1cc57-7bfe-45a3-acb9-fa314eace070']",,"[42.3, 13.6]",4353.0,Aymeric Laporte,5.0,Left Center Back,6391.0,Raúl García Escudero,9.931767,-0.43662715,1.0,Ground Pass,"[51.3, 9.4]",40.0,Right Foot,66.0,Recovery,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.631
4e6f991f-0553-4f5b-a8f9-d9c67a6c55a2,635,1,00:14:31.654,14,31,37,,42,Ball Receipt*,207,Valencia,1,Regular Play,215,Athletic Club,,,['bc8ffcb5-edc9-46c6-8914-197c57cb0b79'],,"[56.5, 6.8]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.654
6048fd23-e710-408d-8848-139da4febe14,636,1,00:14:31.654,14,31,37,0.0,14,Dribble,207,Valencia,1,Regular Play,207,Valencia,,,['d9c3f878-126a-41da-9830-93406b9d3ec1'],,"[76.1, 65.6]",18724.0,Sofiane Feghouli,17.0,Right Wing,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.654
d9c3f878-126a-41da-9830-93406b9d3ec1,637,1,00:14:31.654,14,31,37,0.0,4,Duel,207,Valencia,1,Regular Play,215,Athletic Club,,,['6048fd23-e710-408d-8848-139da4febe14'],,"[44.0, 14.5]",4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,,,,,,True,,11.0,Tackle,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.654
c2c1cc57-7bfe-45a3-acb9-fa314eace070,638,1,00:14:32.687,14,32,37,0.0,2,Ball Recovery,207,Valencia,1,Regular Play,207,Valencia,,,['bc8ffcb5-edc9-46c6-8914-197c57cb0b79'],,"[68.8, 70.7]",6595.0,Daniel Parejo Muñoz,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872.687
