id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,out,duel_type_id,duel_type_name,pass_aerial_won,counterpress,duel_outcome_id,duel_outcome_name,off_camera,dribble_outcome_id,dribble_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_head,shot_statsbomb_xg,shot_end_location,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,interception_outcome_id,interception_outcome_name,clearance_aerial_won,pass_switch,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_cross,clearance_right_foot,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,dribble_no_touch,shot_one_on_one,foul_committed_advantage,foul_won_advantage,pass_no_touch,goalkeeper_body_part_id,goalkeeper_body_part_name,ball_recovery_recovery_failure,goalkeeper_technique_id,goalkeeper_technique_name,pass_technique_id,pass_technique_name,pass_outswinging,pass_through_ball,goalkeeper_punched_out,pass_goal_assist,miscontrol_aerial_won,clearance_left_foot,shot_aerial_won,foul_committed_type_id,foul_committed_type_name,dribble_nutmeg,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_inswinging,dribble_overrun,pass_miscommunication,block_deflection,shot_deflected,block_offensive,timestamp_seconds
8fec1cc6-0994-4810-9abc-a3dc0a27c620,673,1,00:17:51.894,17,51,39,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['c2cdb7c4-57f5-4437-964f-747b818a2d17'],"[50.8, 65.5]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1071.894
088339e8-80d8-4d78-80b2-f7b3aa01a842,674,1,00:17:51.894,17,51,39,0.736981,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['8fec1cc6-0994-4810-9abc-a3dc0a27c620', 'f16d4249-12dd-4829-8bd4-38a2c1bfb72f']","[50.8, 65.5]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,"[51.8, 63.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1071.894
f16d4249-12dd-4829-8bd4-38a2c1bfb72f,675,1,00:17:52.631,17,52,39,0.798716,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['b8fcf93a-f9e3-48b0-94f5-3f537db128c2'],"[51.8, 63.9]",6762.0,Álvaro González Soberón,3.0,Right Center Back,6867.0,Papa Kouly Diop,5.59017,-0.4636476,1.0,Ground Pass,"[56.8, 61.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1072.631
b8fcf93a-f9e3-48b0-94f5-3f537db128c2,676,1,00:17:53.430,17,53,39,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['f16d4249-12dd-4829-8bd4-38a2c1bfb72f'],"[56.8, 61.4]",6867.0,Papa Kouly Diop,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1073.43
f7a093ca-d2e9-4fc2-b846-2a73e349c9d6,677,1,00:17:53.430,17,53,39,0.427935,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['58168451-cf04-4694-bfd1-33ed37c8ec66', 'b8fcf93a-f9e3-48b0-94f5-3f537db128c2']","[56.8, 61.4]",6867.0,Papa Kouly Diop,13.0,Right Center Midfield,,,,,,,,,,,,"[56.8, 60.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1073.43
58168451-cf04-4694-bfd1-33ed37c8ec66,678,1,00:17:53.858,17,53,39,1.29612,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['efd62862-0846-4ab5-a2ad-ac8d26a5623f'],"[56.8, 60.9]",6867.0,Papa Kouly Diop,13.0,Right Center Midfield,16456.0,Enzo Pablo Roco Roco,25.280031,-2.2158797,1.0,Ground Pass,"[41.6, 40.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1073.858
efd62862-0846-4ab5-a2ad-ac8d26a5623f,679,1,00:17:55.154,17,55,39,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['58168451-cf04-4694-bfd1-33ed37c8ec66'],"[41.6, 40.7]",16456.0,Enzo Pablo Roco Roco,4.0,Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1075.154
19dea288-b223-40f2-9f25-972b88d75c6c,680,1,00:17:55.154,17,55,39,1.297164,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['a03ccd17-e92b-4d36-b2a5-c7b152bd76d7', 'efd62862-0846-4ab5-a2ad-ac8d26a5623f']","[41.6, 40.7]",16456.0,Enzo Pablo Roco Roco,4.0,Center Back,,,,,,,,,,,,"[42.4, 34.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1075.154
a03ccd17-e92b-4d36-b2a5-c7b152bd76d7,681,1,00:17:56.451,17,56,39,1.570194,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['1215c0cc-dbb3-45c3-bec1-856ed0f6e6ea'],"[42.4, 34.9]",16456.0,Enzo Pablo Roco Roco,4.0,Center Back,5598.0,Óscar Esau Duarte Gaitán,26.600187,-1.2692571,1.0,Ground Pass,"[50.3, 9.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1076.451
1215c0cc-dbb3-45c3-bec1-856ed0f6e6ea,682,1,00:17:58.021,17,58,39,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['a03ccd17-e92b-4d36-b2a5-c7b152bd76d7'],"[50.3, 9.5]",5598.0,Óscar Esau Duarte Gaitán,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1078.021
dcf7f7a6-a22e-4c28-90b1-0cb310053ae2,683,1,00:17:58.021,17,58,39,2.906906,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['1215c0cc-dbb3-45c3-bec1-856ed0f6e6ea', 'd08459ec-0789-415b-b4b3-09bc4d159a83']","[50.3, 9.5]",5598.0,Óscar Esau Duarte Gaitán,5.0,Left Center Back,,,,,,,,,,,,"[51.0, 8.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1078.021
d08459ec-0789-415b-b4b3-09bc4d159a83,684,1,00:18:00.928,18,0,39,1.051337,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['7f93ff73-e225-4e52-a690-fb835f9a8d05'],"[51.0, 8.9]",5598.0,Óscar Esau Duarte Gaitán,5.0,Left Center Back,16456.0,Enzo Pablo Roco Roco,12.940248,2.208115,1.0,Ground Pass,"[43.3, 19.3]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080.928
7f93ff73-e225-4e52-a690-fb835f9a8d05,685,1,00:18:01.979,18,1,39,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['d08459ec-0789-415b-b4b3-09bc4d159a83'],"[43.3, 19.3]",16456.0,Enzo Pablo Roco Roco,4.0,Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1081.979
ee50c4a4-1e24-4185-b12e-c6b455755e73,686,1,00:18:01.979,18,1,39,0.718112,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['7a5c944b-26de-4962-8856-4e43248ae4ec', '7f93ff73-e225-4e52-a690-fb835f9a8d05']","[43.3, 19.3]",16456.0,Enzo Pablo Roco Roco,4.0,Center Back,,,,,,,,,,,,"[43.1, 19.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1081.979
7a5c944b-26de-4962-8856-4e43248ae4ec,687,1,00:18:02.697,18,2,39,1.08683,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['cca440c1-3c35-4508-b82d-785d50db7ed6'],"[43.1, 19.3]",16456.0,Enzo Pablo Roco Roco,4.0,Center Back,6867.0,Papa Kouly Diop,29.474905,1.4994888,1.0,Ground Pass,"[45.2, 48.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1082.697
cca440c1-3c35-4508-b82d-785d50db7ed6,688,1,00:18:03.784,18,3,39,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['7a5c944b-26de-4962-8856-4e43248ae4ec'],"[45.2, 48.7]",6867.0,Papa Kouly Diop,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1083.784
08484810-af6f-4640-af75-eff950547d5a,689,1,00:18:03.784,18,3,39,2.818469,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['aafb3bed-08a0-454e-8266-2bfeff577976', 'cca440c1-3c35-4508-b82d-785d50db7ed6']","[45.2, 48.7]",6867.0,Papa Kouly Diop,13.0,Right Center Midfield,,,,,,,,,,,,"[49.5, 54.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1083.784
aafb3bed-08a0-454e-8266-2bfeff577976,690,1,00:18:06.603,18,6,39,1.246201,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['c01f1186-865f-4da6-8959-ec1eee36e180'],"[49.5, 54.7]",6867.0,Papa Kouly Diop,13.0,Right Center Midfield,6762.0,Álvaro González Soberón,19.78004,1.0052303,1.0,Ground Pass,"[60.1, 71.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1086.603
c01f1186-865f-4da6-8959-ec1eee36e180,691,1,00:18:07.849,18,7,39,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['aafb3bed-08a0-454e-8266-2bfeff577976'],"[60.1, 71.4]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1087.849
dd2f6776-14ad-4e8f-9304-7f1cd24ab5fb,692,1,00:18:07.849,18,7,39,2.465407,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['c01f1186-865f-4da6-8959-ec1eee36e180', 'd3c409f5-e28f-4969-a74f-a2e8664c6d13']","[60.1, 71.4]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,"[62.2, 70.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1087.849
d3c409f5-e28f-4969-a74f-a2e8664c6d13,693,1,00:18:10.314,18,10,39,0.98067,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['5df47a35-8519-4f97-a6e7-8e7e28cd4582'],"[62.2, 70.3]",6762.0,Álvaro González Soberón,3.0,Right Center Back,6867.0,Papa Kouly Diop,13.857128,-2.6036484,1.0,Ground Pass,"[50.3, 63.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1090.314
5df47a35-8519-4f97-a6e7-8e7e28cd4582,694,1,00:18:11.295,18,11,39,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['d3c409f5-e28f-4969-a74f-a2e8664c6d13'],"[50.3, 63.2]",6867.0,Papa Kouly Diop,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1091.295
07962230-851f-4963-ad3b-4e3180980271,695,1,00:18:11.295,18,11,39,1.801224,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['5df47a35-8519-4f97-a6e7-8e7e28cd4582', '7e90ab34-b08a-4d49-b9bf-73a4327820c6']","[50.3, 63.2]",6867.0,Papa Kouly Diop,13.0,Right Center Midfield,,,,,,,,,,,,"[50.6, 60.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1091.295
7e90ab34-b08a-4d49-b9bf-73a4327820c6,696,1,00:18:13.096,18,13,39,1.005253,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['e8c6509c-26d1-417c-8a8c-639fb45a3ba1'],"[50.6, 60.5]",6867.0,Papa Kouly Diop,13.0,Right Center Midfield,5719.0,Marco Asensio Willemsen,24.429695,0.16447572,1.0,Ground Pass,"[74.7, 64.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1093.096
e8c6509c-26d1-417c-8a8c-639fb45a3ba1,697,1,00:18:14.101,18,14,39,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['7e90ab34-b08a-4d49-b9bf-73a4327820c6'],"[74.7, 64.5]",5719.0,Marco Asensio Willemsen,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1094.101
8905f618-162f-4a5d-9f45-8a192056a5c7,698,1,00:18:14.101,18,14,39,3.215119,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['772a7dbf-1e8a-499a-9cd5-85d9bf648fea', 'c30dc436-a3f1-461f-b8b6-21b79f705de2', 'e8c6509c-26d1-417c-8a8c-639fb45a3ba1']","[74.7, 64.5]",5719.0,Marco Asensio Willemsen,21.0,Left Wing,,,,,,,,,,,,"[75.1, 60.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1094.101
c30dc436-a3f1-461f-b8b6-21b79f705de2,699,1,00:18:16.511,18,16,39,0.704513,17,Pressure,214,Espanyol,1,Regular Play,212,Atlético Madrid,,,['8905f618-162f-4a5d-9f45-8a192056a5c7'],"[42.7, 19.8]",19668.0,Augusto Matías Fernández,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1096.511
772a7dbf-1e8a-499a-9cd5-85d9bf648fea,700,1,00:18:17.317,18,17,39,0.790143,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['8f2c1fdb-7888-4b02-8321-d445234d4238'],"[75.1, 60.3]",5719.0,Marco Asensio Willemsen,21.0,Left Wing,27148.0,Abraham González Casanova,8.159657,-1.9080495,1.0,Ground Pass,"[72.4, 52.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097.317
8f2c1fdb-7888-4b02-8321-d445234d4238,701,1,00:18:18.107,18,18,39,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['772a7dbf-1e8a-499a-9cd5-85d9bf648fea'],"[72.4, 52.6]",27148.0,Abraham González Casanova,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1098.107
df894a06-89f2-4762-bed1-4b92cbae3a09,702,1,00:18:18.107,18,18,39,0.773126,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['090e8bde-ac25-428e-adde-9e19b3b18a25'],"[72.4, 52.6]",27148.0,Abraham González Casanova,15.0,Left Center Midfield,6758.0,Víctor Sánchez Mata,4.4294467,2.6476512,1.0,Ground Pass,"[68.5, 54.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1098.107
090e8bde-ac25-428e-adde-9e19b3b18a25,703,1,00:18:18.880,18,18,39,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['df894a06-89f2-4762-bed1-4b92cbae3a09'],"[68.5, 54.7]",6758.0,Víctor Sánchez Mata,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1098.88
7c74f9b2-5bdc-40aa-bdf9-99179c3f102c,704,1,00:18:18.880,18,18,39,0.556579,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['090e8bde-ac25-428e-adde-9e19b3b18a25', '10b96eb5-e577-4bf8-8db2-e7f7a6cdddad']","[68.5, 54.7]",6758.0,Víctor Sánchez Mata,17.0,Right Wing,,,,,,,,,,,,"[72.4, 50.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1098.88
10b96eb5-e577-4bf8-8db2-e7f7a6cdddad,705,1,00:18:19.436,18,19,39,3.452094,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['7b4188e2-94ee-456f-b3a7-7f035cfcf268'],"[72.4, 50.1]",6758.0,Víctor Sánchez Mata,17.0,Right Wing,6612.0,Rubén Duarte Sánchez,53.209396,-1.2217042,3.0,High Pass,"[90.6, 0.1]",40.0,Right Foot,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099.436
7b4188e2-94ee-456f-b3a7-7f035cfcf268,706,1,00:18:22.889,18,22,39,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['10b96eb5-e577-4bf8-8db2-e7f7a6cdddad'],"[88.9, 2.0]",6612.0,Rubén Duarte Sánchez,8.0,Left Wing Back,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1102.889
f048f7c4-568a-4ee8-b498-6d4289251db9,707,1,00:18:46.607,18,46,40,1.400316,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['7d830c83-73ab-491e-bf03-827d63c0066a'],"[32.0, 80.0]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,6384.0,Gabriel Fernández Arenas,11.555085,-1.1613591,3.0,High Pass,"[36.6, 69.4]",,,67.0,Throw-in,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1126.607
7d830c83-73ab-491e-bf03-827d63c0066a,708,1,00:18:48.008,18,48,40,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['f048f7c4-568a-4ee8-b498-6d4289251db9'],"[36.6, 69.4]",6384.0,Gabriel Fernández Arenas,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1128.008
d9c4cc04-8daa-4e71-83af-ae040ad86ee0,709,1,00:18:49.155,18,49,40,1.343271,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['ecd251e9-a7e9-4ac8-be77-4854cc80b109'],"[46.4, 54.2]",6384.0,Gabriel Fernández Arenas,13.0,Right Center Midfield,5633.0,Yannick Ferreira Carrasco,14.996666,-0.7571038,1.0,Ground Pass,"[57.3, 43.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1129.155
4c449406-df53-48ba-a291-d69be9443e46,710,1,00:18:50.185,18,50,40,0.736312,17,Pressure,212,Atlético Madrid,4,From Throw In,214,Espanyol,,,"['557374fe-768e-43be-a84d-81d9b53decd0', 'ecd251e9-a7e9-4ac8-be77-4854cc80b109']","[64.7, 39.1]",6791.0,Javier López Rodríguez,7.0,Right Wing Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1130.185
ecd251e9-a7e9-4ac8-be77-4854cc80b109,711,1,00:18:50.498,18,50,40,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['4c449406-df53-48ba-a291-d69be9443e46', 'd9c4cc04-8daa-4e71-83af-ae040ad86ee0']","[57.3, 43.9]",5633.0,Yannick Ferreira Carrasco,21.0,Left Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1130.498
557374fe-768e-43be-a84d-81d9b53decd0,712,1,00:18:50.498,18,50,40,0.55135,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['4c449406-df53-48ba-a291-d69be9443e46', '895cefa6-958c-4d46-9876-776698b86eb1', 'ecd251e9-a7e9-4ac8-be77-4854cc80b109']","[57.3, 43.9]",5633.0,Yannick Ferreira Carrasco,21.0,Left Wing,,,,,,,,,,,,"[55.6, 46.4]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1130.498
895cefa6-958c-4d46-9876-776698b86eb1,713,1,00:18:51.050,18,51,40,0.0,3,Dispossessed,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['2bc9c4f4-c1b5-420f-8f9c-9a901a400338'],"[55.6, 46.4]",5633.0,Yannick Ferreira Carrasco,21.0,Left Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1131.05
2bc9c4f4-c1b5-420f-8f9c-9a901a400338,714,1,00:18:51.050,18,51,41,0.0,4,Duel,214,Espanyol,1,Regular Play,214,Espanyol,,,['895cefa6-958c-4d46-9876-776698b86eb1'],"[64.5, 33.7]",6791.0,Javier López Rodríguez,7.0,Right Wing Back,,,,,,,,,,,,,True,,,,11.0,Tackle,,True,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1131.05
a4778fdf-e68a-4caf-8e1e-dfda792a5837,715,1,00:18:51.780,18,51,41,1.490894,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['ecc19af0-c017-4503-afa8-33614ba3073a'],"[66.6, 28.5]",27148.0,Abraham González Casanova,15.0,Left Center Midfield,6762.0,Álvaro González Soberón,19.730686,2.270077,1.0,Ground Pass,"[53.9, 43.6]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1131.78
ecc19af0-c017-4503-afa8-33614ba3073a,716,1,00:18:53.271,18,53,41,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['a4778fdf-e68a-4caf-8e1e-dfda792a5837'],"[53.9, 43.6]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1133.271
341e93bd-ca92-4c7d-aa62-a03d29f600ef,717,1,00:18:53.271,18,53,41,5.329647,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['7d918c57-d27d-4c0a-81c6-dd82cf3b224e', 'ecc19af0-c017-4503-afa8-33614ba3073a']","[53.9, 43.6]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,"[79.7, 62.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1133.271
7d918c57-d27d-4c0a-81c6-dd82cf3b224e,718,1,00:18:58.600,18,58,41,1.133442,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['ec6ddca8-78f3-45d4-99f9-ca3922219440'],"[79.7, 62.0]",6762.0,Álvaro González Soberón,3.0,Right Center Back,6766.0,Gerard Moreno Balaguero,10.412012,1.8530538,1.0,Ground Pass,"[76.8, 72.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1138.6
