id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,counterpress,out,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,interception_outcome_id,interception_outcome_name,ball_recovery_recovery_failure,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,pass_cross,clearance_head,foul_committed_advantage,foul_won_advantage,clearance_right_foot,goalkeeper_end_location,pass_technique_id,pass_technique_name,pass_outswinging,pass_switch,bad_behaviour_card_id,bad_behaviour_card_name,shot_aerial_won,clearance_aerial_won,miscontrol_aerial_won,dribble_overrun,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,shot_one_on_one,pass_through_ball,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_goal_assist,pass_cut_back,pass_deflected,timestamp_seconds
0c36e480-3cfb-46ac-9801-851514b05a14,588,1,00:16:07.854,16,7,41,0.043353003,43,Carry,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['39b82b70-7448-490c-b176-92fb02a88d7c', 'afd87dfb-cb32-413f-b91b-50b70d46ac1c']",,"[82.8, 78.7]",4711.0,Pablo Hernández Domínguez,12.0,Right Midfield,,,,,,,,,,,,"[82.8, 78.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,967.854
39b82b70-7448-490c-b176-92fb02a88d7c,589,1,00:16:07.897,16,7,41,2.242032,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['4048cc67-4f38-48da-8cd6-1361948133d7', '633b351e-4620-42d5-a72a-eb053f2a8b4a']",,"[82.8, 78.7]",4711.0,Pablo Hernández Domínguez,12.0,Right Midfield,26607.0,José Raúl Baena Urdiales,17.613914,-2.5378432,1.0,Ground Pass,"[68.3, 68.7]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,967.897
4048cc67-4f38-48da-8cd6-1361948133d7,590,1,00:16:10.139,16,10,41,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['39b82b70-7448-490c-b176-92fb02a88d7c'],,"[74.7, 76.5]",26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,970.139
633b351e-4620-42d5-a72a-eb053f2a8b4a,591,1,00:16:10.139,16,10,42,0.97496,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['376d9dc2-782d-4bba-bcd1-8ec68b1731a6', '39b82b70-7448-490c-b176-92fb02a88d7c']",,"[51.8, 11.4]",6393.0,Iñaki Williams Arthuer,23.0,Center Forward,6656.0,Mikel Rico Moreno,8.1024685,3.1169064,1.0,Ground Pass,"[43.7, 11.6]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,970.139
376d9dc2-782d-4bba-bcd1-8ec68b1731a6,592,1,00:16:11.114,16,11,42,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['633b351e-4620-42d5-a72a-eb053f2a8b4a'],,"[43.7, 11.6]",6656.0,Mikel Rico Moreno,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971.114
50809d36-a913-45a9-8543-39179fcd2619,593,1,00:16:11.114,16,11,42,0.17677,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['376d9dc2-782d-4bba-bcd1-8ec68b1731a6', '44d2fda8-64bd-472d-9a0a-e141545250fb']",,"[43.7, 11.6]",6656.0,Mikel Rico Moreno,11.0,Left Defensive Midfield,,,,,,,,,,,,"[46.4, 13.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971.114
44d2fda8-64bd-472d-9a0a-e141545250fb,594,1,00:16:11.291,16,11,42,1.460449,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['eab27199-b2c5-489b-86c4-831da040ff84'],,"[46.4, 13.0]",6656.0,Mikel Rico Moreno,11.0,Left Defensive Midfield,6391.0,Raúl García Escudero,8.814193,1.1375961,1.0,Ground Pass,"[50.1, 21.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971.291
a5226875-e56d-487d-b753-4dd7665a7719,595,1,00:16:12.147,16,12,42,0.867803,17,Pressure,215,Athletic Club,1,Regular Play,360,Rayo Vallecano,,,"['14a8a917-1b29-43eb-8e1e-fe52b0b00942', 'eab27199-b2c5-489b-86c4-831da040ff84']",,"[68.3, 58.4]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972.147
eab27199-b2c5-489b-86c4-831da040ff84,596,1,00:16:12.751,16,12,42,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['44d2fda8-64bd-472d-9a0a-e141545250fb', 'a5226875-e56d-487d-b753-4dd7665a7719']",,"[50.1, 21.0]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972.751
14a8a917-1b29-43eb-8e1e-fe52b0b00942,597,1,00:16:12.751,16,12,42,0.624972,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['607b214e-09fc-4bb5-ab75-61e71c502e8b', 'a5226875-e56d-487d-b753-4dd7665a7719', 'eab27199-b2c5-489b-86c4-831da040ff84']",,"[50.1, 21.0]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,"[48.7, 23.4]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972.751
607b214e-09fc-4bb5-ab75-61e71c502e8b,598,1,00:16:13.376,16,13,42,0.0,3,Dispossessed,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['8120b60e-45bb-4635-8512-58c77bb74597'],,"[48.7, 23.4]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973.376
8120b60e-45bb-4635-8512-58c77bb74597,599,1,00:16:13.376,16,13,42,0.0,4,Duel,215,Athletic Club,1,Regular Play,360,Rayo Vallecano,,,['607b214e-09fc-4bb5-ab75-61e71c502e8b'],,"[71.4, 56.7]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,True,11.0,Tackle,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973.376
7851b9bd-ccd1-4925-838e-94d3777202a7,600,1,00:16:14.461,16,14,42,1.429005,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['dde03c7c-4468-49f5-af52-ddb0fc51bddc'],,"[52.0, 34.7]",6842.0,Iker Muniain Goñi,21.0,Left Wing,6386.0,Eneko Bóveda Altube,14.524806,3.010406,1.0,Ground Pass,"[37.6, 36.6]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,974.461
dde03c7c-4468-49f5-af52-ddb0fc51bddc,601,1,00:16:15.890,16,15,42,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['7851b9bd-ccd1-4925-838e-94d3777202a7'],,"[37.6, 36.6]",6386.0,Eneko Bóveda Altube,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975.89
fd05099c-e6f3-4bf1-b376-23e7babc45e1,602,1,00:16:15.890,16,15,42,1.908231,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['5ed48406-0d54-403c-b2f8-98563fe93e06', 'dde03c7c-4468-49f5-af52-ddb0fc51bddc']",,"[37.6, 36.6]",6386.0,Eneko Bóveda Altube,3.0,Right Center Back,,,,,,,,,,,,"[37.6, 36.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975.89
5ed48406-0d54-403c-b2f8-98563fe93e06,603,1,00:16:17.798,16,17,42,2.385689,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['aeb2c7d0-645b-4b73-815e-e78e0b5a285f'],,"[37.6, 36.7]",6386.0,Eneko Bóveda Altube,3.0,Right Center Back,6576.0,Gorka Iraizoz Moreno,22.731695,3.0887785,1.0,Ground Pass,"[14.9, 37.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977.798
aeb2c7d0-645b-4b73-815e-e78e0b5a285f,604,1,00:16:20.183,16,20,42,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['5ed48406-0d54-403c-b2f8-98563fe93e06'],,"[14.9, 37.9]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980.183
387613cc-45f9-4e3b-b504-8efe8697599d,605,1,00:16:20.183,16,20,42,5.352651,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['2c86d38e-3c60-40d4-a44d-ccd254946054', 'aeb2c7d0-645b-4b73-815e-e78e0b5a285f']",,"[14.9, 37.9]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,,,,,,,,,,,,"[17.5, 37.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980.183
2c86d38e-3c60-40d4-a44d-ccd254946054,606,1,00:16:25.536,16,25,42,2.305305,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['0e9361ff-34dc-45ac-ae36-2877f21b2eaf'],,"[17.5, 37.9]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,6393.0,Iñaki Williams Arthuer,58.260193,-0.09454487,3.0,High Pass,"[75.5, 32.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985.5360000000001
0e9361ff-34dc-45ac-ae36-2877f21b2eaf,607,1,00:16:27.841,16,27,42,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['2c86d38e-3c60-40d4-a44d-ccd254946054'],,"[75.5, 32.4]",6393.0,Iñaki Williams Arthuer,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,987.841
0508439c-843f-4488-bad1-e35035d243b5,608,1,00:16:27.841,16,27,42,0.048445,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['0e9361ff-34dc-45ac-ae36-2877f21b2eaf', 'cb89dd3c-cbff-452b-9a3f-4ca2d16c4c45']",,"[75.5, 32.4]",6393.0,Iñaki Williams Arthuer,23.0,Center Forward,,,,,,,,,,,,"[76.6, 32.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,987.841
cb89dd3c-cbff-452b-9a3f-4ca2d16c4c45,609,1,00:16:27.890,16,27,42,2.505163,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['53dbc696-47ac-49f3-b102-84bade507c87'],,"[76.6, 32.4]",6393.0,Iñaki Williams Arthuer,23.0,Center Forward,6842.0,Iker Muniain Goñi,26.7088,1.9304434,2.0,Low Pass,"[67.2, 57.4]",70.0,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,987.89
53dbc696-47ac-49f3-b102-84bade507c87,610,1,00:16:30.395,16,30,42,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['cb89dd3c-cbff-452b-9a3f-4ca2d16c4c45'],,"[67.2, 57.4]",6842.0,Iker Muniain Goñi,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990.395
d46b0d8c-ecb8-4d7e-83a0-72c2598c4e14,611,1,00:16:30.395,16,30,42,3.525609,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['53dbc696-47ac-49f3-b102-84bade507c87', '7a7056d0-a519-46f5-bbc3-2d83c1b278a9']",,"[67.2, 57.4]",6842.0,Iker Muniain Goñi,21.0,Left Wing,,,,,,,,,,,,"[62.2, 56.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990.395
7a7056d0-a519-46f5-bbc3-2d83c1b278a9,612,1,00:16:33.921,16,33,42,0.872619,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['bcc7ef19-b018-4e4c-8cd3-bf77d351b76e'],,"[62.2, 56.5]",6842.0,Iker Muniain Goñi,21.0,Left Wing,6391.0,Raúl García Escudero,13.284954,-0.44344833,1.0,Ground Pass,"[74.2, 50.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993.921
90506e2e-d45d-4389-9c9c-ca0d15ff27ee,613,1,00:16:34.389,16,34,42,0.849058,17,Pressure,215,Athletic Club,1,Regular Play,360,Rayo Vallecano,,,"['bcc7ef19-b018-4e4c-8cd3-bf77d351b76e', 'fc3f8231-7cd3-4200-bd22-db305242b1da']",,"[44.4, 27.6]",26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,994.389
bcc7ef19-b018-4e4c-8cd3-bf77d351b76e,614,1,00:16:34.793,16,34,42,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['7a7056d0-a519-46f5-bbc3-2d83c1b278a9', '90506e2e-d45d-4389-9c9c-ca0d15ff27ee']",,"[74.2, 50.8]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,994.793
fc3f8231-7cd3-4200-bd22-db305242b1da,615,1,00:16:34.793,16,34,42,2.011619,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['730e6ede-2016-4fbb-9b04-dd162a513edb', '8de20423-2b32-440a-b4c9-6671b513f47d', '90506e2e-d45d-4389-9c9c-ca0d15ff27ee', 'bcc7ef19-b018-4e4c-8cd3-bf77d351b76e']",,"[74.2, 50.8]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,"[75.7, 52.3]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,994.793
730e6ede-2016-4fbb-9b04-dd162a513edb,616,1,00:16:36.411,16,36,42,0.45497,17,Pressure,215,Athletic Club,1,Regular Play,360,Rayo Vallecano,,,"['8de20423-2b32-440a-b4c9-6671b513f47d', 'fc3f8231-7cd3-4200-bd22-db305242b1da']",,"[48.4, 25.2]",11542.0,Javier Guerra Rodríguez,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996.4110000000001
8de20423-2b32-440a-b4c9-6671b513f47d,617,1,00:16:36.805,16,36,42,0.678001,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['48924e0e-ba56-41ee-9dde-03860b8ae23c', '730e6ede-2016-4fbb-9b04-dd162a513edb', 'fd7360b9-43f7-4126-a85d-21977fee10cf']",,"[75.7, 52.3]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,6393.0,Iñaki Williams Arthuer,11.727745,0.19739556,1.0,Ground Pass,"[87.2, 54.6]",40.0,Right Foot,,,,9.0,Incomplete,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996.805
48924e0e-ba56-41ee-9dde-03860b8ae23c,618,1,00:16:37.483,16,37,42,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['8de20423-2b32-440a-b4c9-6671b513f47d'],,"[92.4, 54.6]",6393.0,Iñaki Williams Arthuer,23.0,Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997.483
fd7360b9-43f7-4126-a85d-21977fee10cf,619,1,00:16:37.483,16,37,42,0.0,10,Interception,215,Athletic Club,1,Regular Play,360,Rayo Vallecano,,,['8de20423-2b32-440a-b4c9-6671b513f47d'],,"[32.9, 25.5]",11298.0,José Ignacio Martínez García,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997.483
87a280bd-5b0a-47a2-bf60-a05255d404d3,620,1,00:16:38.711,16,38,42,0.723887,30,Pass,215,Athletic Club,1,Regular Play,360,Rayo Vallecano,,,['72ff2ab6-c09e-4f3e-89b5-aecf8a75e6af'],,"[35.5, 28.8]",26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,11298.0,José Ignacio Martínez García,6.395311,-2.670952,1.0,Ground Pass,"[29.8, 25.9]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998.711
72ff2ab6-c09e-4f3e-89b5-aecf8a75e6af,621,1,00:16:39.434,16,39,42,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,360,Rayo Vallecano,,,['87a280bd-5b0a-47a2-bf60-a05255d404d3'],,"[29.8, 25.9]",11298.0,José Ignacio Martínez García,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999.434
b299f7d1-8ba9-4cd6-b79e-a988d9340bb1,622,1,00:16:39.434,16,39,42,0.247397,43,Carry,215,Athletic Club,1,Regular Play,360,Rayo Vallecano,,,"['237a65c7-1195-46b6-bc71-9ab3a53e43da', '72ff2ab6-c09e-4f3e-89b5-aecf8a75e6af', 'eab0ad49-f32c-43c2-9f4c-590bb5a42c23']",,"[29.8, 25.9]",11298.0,José Ignacio Martínez García,6.0,Left Back,,,,,,,,,,,,"[30.3, 25.5]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999.434
eab0ad49-f32c-43c2-9f4c-590bb5a42c23,623,1,00:16:39.549,16,39,42,0.295889,17,Pressure,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['237a65c7-1195-46b6-bc71-9ab3a53e43da', 'b299f7d1-8ba9-4cd6-b79e-a988d9340bb1']",,"[85.1, 52.8]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999.549
237a65c7-1195-46b6-bc71-9ab3a53e43da,624,1,00:16:39.682,16,39,42,0.162816,30,Pass,215,Athletic Club,1,Regular Play,360,Rayo Vallecano,,,"['0fcf772a-9b27-44f4-a97f-07c226da606c', 'a3980b98-62f5-405e-bc74-9057bdb10332', 'eab0ad49-f32c-43c2-9f4c-590bb5a42c23']",,"[30.3, 25.5]",11298.0,José Ignacio Martínez García,6.0,Left Back,11542.0,Javier Guerra Rodríguez,3.9204593,0.102206714,1.0,Ground Pass,"[34.2, 25.9]",40.0,Right Foot,,,,9.0,Incomplete,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999.682
a3980b98-62f5-405e-bc74-9057bdb10332,625,1,00:16:39.845,16,39,42,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,360,Rayo Vallecano,,,['237a65c7-1195-46b6-bc71-9ab3a53e43da'],,"[42.3, 28.6]",11542.0,Javier Guerra Rodríguez,24.0,Left Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999.845
0fcf772a-9b27-44f4-a97f-07c226da606c,626,1,00:16:39.845,16,39,42,0.0,6,Block,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['237a65c7-1195-46b6-bc71-9ab3a53e43da'],,"[85.9, 54.2]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999.845
ddfb068e-a598-4818-8b16-20ca9db8409e,627,1,00:16:40.832,16,40,42,1.30406,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['b2602126-8baf-4cdb-a0fd-a756b94af7d0'],,"[78.1, 60.1]",6842.0,Iker Muniain Goñi,21.0,Left Wing,6649.0,Óscar de Marcos Arana,8.888757,1.867641,1.0,Ground Pass,"[75.5, 68.6]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.832
b2602126-8baf-4cdb-a0fd-a756b94af7d0,628,1,00:16:42.136,16,42,42,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['ddfb068e-a598-4818-8b16-20ca9db8409e'],,"[75.5, 68.6]",6649.0,Óscar de Marcos Arana,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002.136
7d92c3eb-1868-4a42-95c4-d4eaf28740b2,629,1,00:16:42.136,16,42,42,0.482684,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['6d541ef3-65e4-4351-b212-b451fc07a1be', '7e868e05-25da-4496-a1f3-270b2ddbb9ba', 'b2602126-8baf-4cdb-a0fd-a756b94af7d0']",,"[75.5, 68.6]",6649.0,Óscar de Marcos Arana,2.0,Right Back,,,,,,,,,,,,"[75.0, 67.6]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002.136
7e868e05-25da-4496-a1f3-270b2ddbb9ba,630,1,00:16:42.440,16,42,42,0.206847,17,Pressure,215,Athletic Club,1,Regular Play,360,Rayo Vallecano,,,"['6d541ef3-65e4-4351-b212-b451fc07a1be', '7d92c3eb-1868-4a42-95c4-d4eaf28740b2']",,"[42.8, 12.2]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002.44
6d541ef3-65e4-4351-b212-b451fc07a1be,631,1,00:16:42.619,16,42,42,0.56055,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['79cc55a0-293f-4975-b7b2-e50fdbc39de7', '7e868e05-25da-4496-a1f3-270b2ddbb9ba']",,"[75.0, 67.6]",6649.0,Óscar de Marcos Arana,2.0,Right Back,6842.0,Iker Muniain Goñi,8.570297,-0.843185,1.0,Ground Pass,"[80.7, 61.2]",40.0,Right Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002.619
79cc55a0-293f-4975-b7b2-e50fdbc39de7,632,1,00:16:43.179,16,43,42,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['6d541ef3-65e4-4351-b212-b451fc07a1be'],,"[80.7, 61.2]",6842.0,Iker Muniain Goñi,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003.179
