id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,carry_end_location,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,counterpress,pass_miscommunication,pass_switch,pass_cross,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_aerial_won,shot_statsbomb_xg,shot_end_location,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_first_time,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,interception_outcome_id,interception_outcome_name,foul_committed_type_id,foul_committed_type_name,foul_won_defensive,foul_committed_advantage,foul_won_advantage,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,out,miscontrol_aerial_won,dribble_overrun,clearance_left_foot,foul_committed_card_id,foul_committed_card_name,50_50_outcome_id,50_50_outcome_name,pass_goal_assist,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,foul_committed_offensive,clearance_right_foot,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_through_ball,pass_technique_id,pass_technique_name,ball_recovery_recovery_failure,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_inswinging,shot_aerial_won,ball_recovery_offensive,pass_straight,shot_one_on_one,pass_outswinging,pass_cut_back,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds
1f67f63f-ecb3-4464-8441-7092dd8c5c4d,554,1,00:13:09.155,13,9,26,0.0,14,Dribble,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['994e7b7c-1717-47cd-b7fa-aae3c1bf8274'],,"[72.6, 62.5]",7105.0,Fabián Ariel Orellana Valenzuela,17.0,Right Wing,,,,,,,,,,,,,,,,True,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.155
22e9c270-a7c0-4759-b740-19e297b74f31,555,1,00:13:09.155,13,9,26,2.577173,43,Carry,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['1f67f63f-ecb3-4464-8441-7092dd8c5c4d', '31830d9c-44b7-4204-9b86-8b0f4047149c', '994e7b7c-1717-47cd-b7fa-aae3c1bf8274']",,"[72.6, 62.5]",7105.0,Fabián Ariel Orellana Valenzuela,17.0,Right Wing,,,,,,,,,,,,,,,,True,,,,"[67.6, 49.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.155
31830d9c-44b7-4204-9b86-8b0f4047149c,556,1,00:13:11.732,13,11,26,1.156013,30,Pass,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['7b9c02fa-bcea-4ab3-9df7-1008671c2d1a'],,"[67.6, 49.9]",7105.0,Fabián Ariel Orellana Valenzuela,17.0,Right Wing,6797.0,Daniel Wass,21.213203,-1.7126933,1.0,Ground Pass,"[64.6, 28.9]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791.732
7b9c02fa-bcea-4ab3-9df7-1008671c2d1a,557,1,00:13:12.888,13,12,26,,42,Ball Receipt*,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['31830d9c-44b7-4204-9b86-8b0f4047149c'],,"[64.6, 28.9]",6797.0,Daniel Wass,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.888
5ca67083-e4f3-46af-be32-1bd44f84bfc9,558,1,00:13:12.888,13,12,26,2.090909,43,Carry,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['7b9c02fa-bcea-4ab3-9df7-1008671c2d1a', 'e407e633-7610-4502-a70e-5d57938f7f2a']",,"[64.6, 28.9]",6797.0,Daniel Wass,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,"[76.4, 27.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.888
e407e633-7610-4502-a70e-5d57938f7f2a,559,1,00:13:14.979,13,14,26,1.42574,30,Pass,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['bcf414cb-9914-4daf-b8aa-612f595572ee'],,"[76.4, 27.2]",6797.0,Daniel Wass,9.0,Right Defensive Midfield,6802.0,Jonathan Castro Otto,22.002045,-1.5844319,1.0,Ground Pass,"[76.1, 5.2]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.979
bcf414cb-9914-4daf-b8aa-612f595572ee,560,1,00:13:16.405,13,16,26,,42,Ball Receipt*,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['e407e633-7610-4502-a70e-5d57938f7f2a'],,"[76.1, 5.2]",6802.0,Jonathan Castro Otto,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.405
387e6cc6-4a56-47f4-8ac8-8458ddb4e867,561,1,00:13:16.405,13,16,26,1.27769,30,Pass,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['d297ba98-82f9-49e7-8faa-df9e512f6477'],,"[76.1, 5.2]",6802.0,Jonathan Castro Otto,6.0,Left Back,6724.0,Manuel Agudo Durán,14.516887,-0.17307603,1.0,Ground Pass,"[90.4, 2.7]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.405
d297ba98-82f9-49e7-8faa-df9e512f6477,562,1,00:13:17.683,13,17,26,,42,Ball Receipt*,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['387e6cc6-4a56-47f4-8ac8-8458ddb4e867'],,"[90.4, 2.7]",6724.0,Manuel Agudo Durán,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797.683
f7f4f889-a39f-4065-8048-b39982b90cc7,563,1,00:13:17.683,13,17,26,2.087829,43,Carry,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['267e9dd6-894f-48fd-8159-6c1771db0cb0', 'd297ba98-82f9-49e7-8faa-df9e512f6477']",,"[90.4, 2.7]",6724.0,Manuel Agudo Durán,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,"[90.4, 2.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797.683
267e9dd6-894f-48fd-8159-6c1771db0cb0,564,1,00:13:19.770,13,19,26,1.895407,30,Pass,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['c8a59972-5356-44df-b7f1-a0d2ebb1bc46'],,"[90.4, 2.7]",6724.0,Manuel Agudo Durán,21.0,Left Wing,6804.0,Sergi Gómez Solà,26.9824,2.8444562,1.0,Ground Pass,"[64.6, 10.6]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.77
c8a59972-5356-44df-b7f1-a0d2ebb1bc46,565,1,00:13:21.666,13,21,26,,42,Ball Receipt*,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['267e9dd6-894f-48fd-8159-6c1771db0cb0'],,"[64.6, 10.6]",6804.0,Sergi Gómez Solà,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801.666
7334f9ef-5504-4bd2-9c9f-40a9ff7f1185,566,1,00:13:21.666,13,21,26,0.804721,43,Carry,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['c8a59972-5356-44df-b7f1-a0d2ebb1bc46', 'd89df9d0-41e7-44df-b685-1f6ffba60e11']",,"[64.6, 10.6]",6804.0,Sergi Gómez Solà,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,"[64.6, 10.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801.666
d89df9d0-41e7-44df-b685-1f6ffba60e11,567,1,00:13:22.470,13,22,26,1.490754,30,Pass,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['ad9ad103-cecb-4c78-bf95-60c4e39a698b'],,"[64.6, 10.6]",6804.0,Sergi Gómez Solà,5.0,Left Center Back,6794.0,Gustavo Daniel Cabral Cáceres,16.665234,1.8944445,1.0,Ground Pass,"[59.3, 26.4]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.47
ad9ad103-cecb-4c78-bf95-60c4e39a698b,568,1,00:13:23.961,13,23,26,,42,Ball Receipt*,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['d89df9d0-41e7-44df-b685-1f6ffba60e11'],,"[59.3, 26.4]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803.961
88b7b29a-18a7-4ac0-b817-bcd44ca06aaf,569,1,00:13:23.961,13,23,26,0.520635,43,Carry,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['2195d12d-4732-42fd-a2e6-5e1507a4ef77', 'ad9ad103-cecb-4c78-bf95-60c4e39a698b']",,"[59.3, 26.4]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,"[60.4, 26.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803.961
2195d12d-4732-42fd-a2e6-5e1507a4ef77,570,1,00:13:24.482,13,24,26,0.924252,30,Pass,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['def1fa49-6706-4986-ba18-08035d500d64'],,"[60.4, 26.4]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,6797.0,Daniel Wass,13.6565,0.51278836,1.0,Ground Pass,"[72.3, 33.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804.482
def1fa49-6706-4986-ba18-08035d500d64,571,1,00:13:25.406,13,25,26,,42,Ball Receipt*,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['2195d12d-4732-42fd-a2e6-5e1507a4ef77'],,"[72.3, 33.1]",6797.0,Daniel Wass,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805.406
d3533bfc-6e71-4809-bd83-29e4fafcbef2,572,1,00:13:25.406,13,25,26,2.349861,43,Carry,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['1ffd74ff-3ad9-49e5-8aff-69538128f2dc', 'def1fa49-6706-4986-ba18-08035d500d64']",,"[72.3, 33.1]",6797.0,Daniel Wass,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,"[83.6, 29.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805.406
1ffd74ff-3ad9-49e5-8aff-69538128f2dc,573,1,00:13:27.756,13,27,26,1.827937,30,Pass,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['cd46a605-c26c-4c9c-880f-ebe819856a99'],,"[83.6, 29.8]",6797.0,Daniel Wass,9.0,Right Defensive Midfield,6724.0,Manuel Agudo Durán,28.134853,-1.1262243,1.0,Ground Pass,"[95.7, 4.4]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.756
cd46a605-c26c-4c9c-880f-ebe819856a99,574,1,00:13:29.584,13,29,26,,42,Ball Receipt*,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['1ffd74ff-3ad9-49e5-8aff-69538128f2dc'],,"[95.7, 4.4]",6724.0,Manuel Agudo Durán,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.584
5288e606-3f3f-48e7-9fa5-70650a3afe2a,575,1,00:13:29.584,13,29,26,2.725895,43,Carry,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['02ec6209-cf8d-4ffe-9057-d4168ee6c93f', 'cd46a605-c26c-4c9c-880f-ebe819856a99']",,"[95.7, 4.4]",6724.0,Manuel Agudo Durán,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,"[95.7, 4.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.584
02ec6209-cf8d-4ffe-9057-d4168ee6c93f,576,1,00:13:32.310,13,32,26,1.186576,30,Pass,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['507ac668-238c-4f35-b836-29c6253a275b'],,"[95.7, 4.4]",6724.0,Manuel Agudo Durán,21.0,Left Wing,6797.0,Daniel Wass,19.353552,1.886011,1.0,Ground Pass,"[89.7, 22.8]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812.31
507ac668-238c-4f35-b836-29c6253a275b,577,1,00:13:33.496,13,33,26,,42,Ball Receipt*,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['02ec6209-cf8d-4ffe-9057-d4168ee6c93f'],,"[89.7, 22.8]",6797.0,Daniel Wass,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813.496
59d10461-99ab-471e-83bc-df69328c41e9,578,1,00:13:33.496,13,33,26,0.907872,43,Carry,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['48add96a-a2f6-46fd-8ff6-b52de32543ba', '507ac668-238c-4f35-b836-29c6253a275b', 'cc5d8a86-150c-4f1a-a44b-1bf921901e76']",,"[89.7, 22.8]",6797.0,Daniel Wass,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,True,,,,"[90.4, 22.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813.496
cc5d8a86-150c-4f1a-a44b-1bf921901e76,579,1,00:13:33.827,13,33,26,0.659433,17,Pressure,209,Celta Vigo,3,From Free Kick,213,Sevilla,,,"['48add96a-a2f6-46fd-8ff6-b52de32543ba', '59d10461-99ab-471e-83bc-df69328c41e9']",,"[29.7, 53.2]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813.827
48add96a-a2f6-46fd-8ff6-b52de32543ba,580,1,00:13:34.404,13,34,26,0.88739,30,Pass,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['c95d2c51-def8-4d2f-b09d-70c8e400cce0', 'cc5d8a86-150c-4f1a-a44b-1bf921901e76']",,"[90.4, 22.1]",6797.0,Daniel Wass,9.0,Right Defensive Midfield,6802.0,Jonathan Castro Otto,15.924824,-2.0119758,1.0,Ground Pass,"[83.6, 7.7]",,,40.0,Right Foot,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814.404
c95d2c51-def8-4d2f-b09d-70c8e400cce0,581,1,00:13:35.292,13,35,26,,42,Ball Receipt*,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['48add96a-a2f6-46fd-8ff6-b52de32543ba'],,"[83.6, 7.7]",6802.0,Jonathan Castro Otto,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.292
68c15651-98d3-44b8-91d8-4d3098336c4a,582,1,00:13:35.292,13,35,26,1.067791,43,Carry,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['12d3a90d-aab3-4131-be82-2ba275ed245f', 'c95d2c51-def8-4d2f-b09d-70c8e400cce0']",,"[83.6, 7.7]",6802.0,Jonathan Castro Otto,6.0,Left Back,,,,,,,,,,,,,,,,,,,,"[83.6, 7.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.292
12d3a90d-aab3-4131-be82-2ba275ed245f,583,1,00:13:36.359,13,36,26,0.688992,30,Pass,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['cecf1ade-27ba-402a-8201-55738eb97995'],,"[83.6, 7.7]",6802.0,Jonathan Castro Otto,6.0,Left Back,6797.0,Daniel Wass,17.98694,1.3919374,1.0,Ground Pass,"[86.8, 25.4]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0baf4bf0-13f6-4d6b-9e4f-efaadef86c32,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816.359
58771953-e550-4a19-9d69-8089ed60de8c,584,1,00:13:36.845,13,36,26,1.42316,17,Pressure,209,Celta Vigo,3,From Free Kick,213,Sevilla,,,"['0baf4bf0-13f6-4d6b-9e4f-efaadef86c32', '15a61281-4fd7-4391-85e8-37fc0e7fe3e4', 'cecf1ade-27ba-402a-8201-55738eb97995']",,"[32.4, 57.0]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816.845
cecf1ade-27ba-402a-8201-55738eb97995,585,1,00:13:37.048,13,37,26,,42,Ball Receipt*,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['12d3a90d-aab3-4131-be82-2ba275ed245f', '58771953-e550-4a19-9d69-8089ed60de8c']",,"[86.8, 25.4]",6797.0,Daniel Wass,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817.048
15a61281-4fd7-4391-85e8-37fc0e7fe3e4,586,1,00:13:37.048,13,37,26,1.134233,43,Carry,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['0baf4bf0-13f6-4d6b-9e4f-efaadef86c32', '58771953-e550-4a19-9d69-8089ed60de8c', 'cecf1ade-27ba-402a-8201-55738eb97995']",,"[86.8, 25.4]",6797.0,Daniel Wass,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,True,,,,"[89.4, 29.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817.048
0baf4bf0-13f6-4d6b-9e4f-efaadef86c32,587,1,00:13:38.183,13,38,26,1.24022,16,Shot,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['58771953-e550-4a19-9d69-8089ed60de8c', 'c79c8775-6289-42bf-8b55-af5e6513351b']",,"[89.4, 29.5]",6797.0,Daniel Wass,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,0.023708321,"[120.0, 42.5, 3.3]",98.0,Off T,87.0,Open Play,40.0,Right Foot,,93.0,Normal,"[{'location': [118.1, 40.3], 'player': {'id': 6823, 'name': 'Sergio Rico González'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [92.2, 62.1], 'player': {'id': 7105, 'name': 'Fabián Ariel Orellana Valenzuela'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [96.3, 35.7], 'player': {'id': 5217, 'name': 'Iago Aspas Juncal'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [90.3, 28.9], 'player': {'id': 5737, 'name': ""Steven N''Kemboanza Mike Christopher Nzonzi""}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [97.0, 42.0], 'player': {'id': 6672, 'name': 'Jorge Andújar Moreno'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.0, 36.2], 'player': {'id': 10476, 'name': 'Timothée Kolodziejczak'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.3, 31.7], 'player': {'id': 7948, 'name': 'Marco Andreolli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [84.1, 15.6], 'player': {'id': 6802, 'name': 'Jonathan Castro Otto'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [77.1, 28.8], 'player': {'id': 6401, 'name': 'Kevin Gameiro'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [96.7, 52.4], 'player': {'id': 23816, 'name': 'José Antonio Reyes Calderón'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [85.0, 16.3], 'player': {'id': 6841, 'name': 'Víctor Machín Pérez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [89.0, 43.9], 'player': {'id': 6801, 'name': 'Pedro Pablo Hernández'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [76.8, 40.6], 'player': {'id': 19668, 'name': 'Augusto Matías Fernández'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [95.8, 15.7], 'player': {'id': 6724, 'name': 'Manuel Agudo Durán'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [82.0, 24.4], 'player': {'id': 5504, 'name': 'Éver Maximiliano David Banega'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [91.5, 36.5], 'player': {'id': 3637, 'name': 'Grzegorz Krychowiak'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [98.8, 19.7], 'player': {'id': 21210, 'name': 'Mariano Ferreira Filho'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",,,,,,,,,,,,,,,12d3a90d-aab3-4131-be82-2ba275ed245f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818.183
c79c8775-6289-42bf-8b55-af5e6513351b,588,1,00:13:39.423,13,39,26,0.0,23,Goal Keeper,209,Celta Vigo,3,From Free Kick,213,Sevilla,,,['0baf4bf0-13f6-4d6b-9e4f-efaadef86c32'],,"[2.0, 39.8]",6823.0,Sergio Rico González,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2.0, 39.8]",44.0,Set,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819.423
b5918033-7847-4349-8530-a09de62e823f,589,1,00:14:07.026,14,7,27,3.410474,30,Pass,213,Sevilla,7,From Goal Kick,213,Sevilla,,,"['1cb99a0c-a8ae-4dc0-afc3-8e817a483761', '3c860214-83f9-462b-9f98-9d60b2c2d7b8']",True,"[7.0, 44.1]",6823.0,Sergio Rico González,1.0,Goalkeeper,5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,67.16971,0.39101192,3.0,High Pass,"[69.1, 69.7]",63.0,Goal Kick,40.0,Right Foot,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847.026
3c860214-83f9-462b-9f98-9d60b2c2d7b8,590,1,00:14:10.436,14,10,27,,42,Ball Receipt*,213,Sevilla,7,From Goal Kick,213,Sevilla,,,['b5918033-7847-4349-8530-a09de62e823f'],,"[67.1, 69.5]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,11.0,Left Defensive Midfield,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.436
1cb99a0c-a8ae-4dc0-afc3-8e817a483761,591,1,00:14:10.436,14,10,27,3.566872,30,Pass,213,Sevilla,7,From Goal Kick,209,Celta Vigo,,,"['8b10437a-7923-4f55-9990-e7405088129b', 'b5918033-7847-4349-8530-a09de62e823f', 'c072f658-9753-4954-add1-046701c27c97']",,"[51.0, 10.4]",6801.0,Pedro Pablo Hernández,19.0,Center Attacking Midfield,,,28.160255,-0.28805545,3.0,High Pass,"[78.0, 2.4]",64.0,Interception,,,9.0,Incomplete,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.436
8b10437a-7923-4f55-9990-e7405088129b,592,1,00:14:10.436,14,10,27,0.0,4,Duel,213,Sevilla,7,From Goal Kick,213,Sevilla,,,['1cb99a0c-a8ae-4dc0-afc3-8e817a483761'],,"[69.1, 69.7]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.436
