id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,carry_end_location,pass_outcome_id,pass_outcome_name,counterpress,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,clearance_head,clearance_body_part_id,clearance_body_part_name,ball_recovery_recovery_failure,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,out,pass_aerial_won,clearance_right_foot,interception_outcome_id,interception_outcome_name,shot_statsbomb_xg,shot_end_location,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_end_location,pass_through_ball,pass_technique_id,pass_technique_name,clearance_aerial_won,foul_won_defensive,pass_assisted_shot_id,pass_goal_assist,shot_key_pass_id,shot_first_time,miscontrol_aerial_won,foul_committed_offensive,dribble_outcome_id,dribble_outcome_name,pass_shot_assist,goalkeeper_body_part_id,goalkeeper_body_part_name,shot_one_on_one,clearance_left_foot,pass_cross,pass_switch,pass_outswinging,foul_committed_card_id,foul_committed_card_name,pass_inswinging,clearance_other,shot_aerial_won,block_save_block,pass_straight,foul_committed_advantage,foul_won_advantage,foul_committed_type_id,foul_committed_type_name,dribble_nutmeg,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,bad_behaviour_card_id,bad_behaviour_card_name,pass_cut_back,timestamp_seconds
a488d5d2-79d7-4bd7-8d69-aa757ee5c79b,1506,1,00:42:31.614,42,31,90,1.830844,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,['8e4c61f5-187e-42a3-9ae6-df76313a2e0c'],,"[35.3, 29.3]",19454.0,Ricardo Miguel Moreira da Costa,5.0,Left Center Back,6702.0,David Rodríguez Lombán,22.649725,1.5045218,1.0,Ground Pass,"[36.8, 51.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2551.614
8e4c61f5-187e-42a3-9ae6-df76313a2e0c,1507,1,00:42:33.445,42,33,90,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['a488d5d2-79d7-4bd7-8d69-aa757ee5c79b'],,"[36.8, 51.9]",6702.0,David Rodríguez Lombán,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2553.445
8221977b-ce91-4abd-88ec-a65b9df1cc19,1508,1,00:42:33.445,42,33,90,0.960623,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['5f96ff99-bee0-4464-bae0-0d7611e6ffa3', '8e4c61f5-187e-42a3-9ae6-df76313a2e0c']",,"[36.8, 51.9]",6702.0,David Rodríguez Lombán,3.0,Right Center Back,,,,,,,,,,,,,"[41.3, 53.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2553.445
5f96ff99-bee0-4464-bae0-0d7611e6ffa3,1509,1,00:42:34.405,42,34,90,1.458271,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,['c24b22ea-63d4-4097-be3a-d6b47065fda0'],,"[41.3, 53.6]",6702.0,David Rodríguez Lombán,3.0,Right Center Back,20064.0,Hugo Miguel Almeida Costa Lopes,19.265772,1.2211384,1.0,Ground Pass,"[47.9, 71.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2554.405
c24b22ea-63d4-4097-be3a-d6b47065fda0,1510,1,00:42:35.864,42,35,90,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['5f96ff99-bee0-4464-bae0-0d7611e6ffa3'],,"[47.9, 71.7]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2555.864
d4a0f74a-d84a-46c3-8735-1299b83478a3,1511,1,00:42:35.864,42,35,90,1.550745,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['b5bab874-e57c-4856-8075-adae2db83706', 'c24b22ea-63d4-4097-be3a-d6b47065fda0']",,"[47.9, 71.7]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,,,,,,,,,,,,,"[48.1, 72.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2555.864
b5bab874-e57c-4856-8075-adae2db83706,1512,1,00:42:37.414,42,37,90,1.272915,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,['7c9e01bc-9a7e-48a6-8d5f-1db31b443056'],,"[48.1, 72.1]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,6680.0,Rubén Rochina Naixes,21.203773,-0.018865686,1.0,Ground Pass,"[69.3, 71.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2557.414
7c9e01bc-9a7e-48a6-8d5f-1db31b443056,1513,1,00:42:38.687,42,38,90,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['b5bab874-e57c-4856-8075-adae2db83706'],,"[69.3, 71.7]",6680.0,Rubén Rochina Naixes,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2558.687
1b18ec5f-765d-49c0-a176-26eef45d74fb,1514,1,00:42:38.687,42,38,90,5.144504,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['2e597f0b-e5a2-4c30-83c9-1ff08633520f', '7c9e01bc-9a7e-48a6-8d5f-1db31b443056', 'd16bdaa8-04e9-4fce-acce-7013f1b0feaa']",,"[69.3, 71.7]",6680.0,Rubén Rochina Naixes,12.0,Right Midfield,,,,,,,,,,,,True,"[69.7, 67.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2558.687
d16bdaa8-04e9-4fce-acce-7013f1b0feaa,1515,1,00:42:42.884,42,42,90,1.112523,17,Pressure,1049,Granada,1,Regular Play,208,Las Palmas,,,"['1b18ec5f-765d-49c0-a176-26eef45d74fb', '2e597f0b-e5a2-4c30-83c9-1ff08633520f']",,"[47.6, 9.9]",6626.0,Mubarak Wakaso,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2562.884
2e597f0b-e5a2-4c30-83c9-1ff08633520f,1516,1,00:42:43.832,42,43,90,0.365119,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,"['641dd321-568d-4113-a347-dd334f9235df', 'd16bdaa8-04e9-4fce-acce-7013f1b0feaa']",,"[69.7, 67.1]",6680.0,Rubén Rochina Naixes,12.0,Right Midfield,6599.0,Rubén Salvador Pérez Del Mármol,14.840822,-2.1401095,1.0,Ground Pass,"[61.7, 54.6]",38.0,Left Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2563.832
641dd321-568d-4113-a347-dd334f9235df,1517,1,00:42:44.197,42,44,90,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['2e597f0b-e5a2-4c30-83c9-1ff08633520f'],,"[61.7, 54.6]",6599.0,Rubén Salvador Pérez Del Mármol,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2564.197
8309564e-b0eb-4391-a66e-ed3ecff73e20,1518,1,00:42:44.197,42,44,90,0.00429,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['17f4abd2-d6ef-4d54-99fc-64c78c60d673', '641dd321-568d-4113-a347-dd334f9235df']",,"[61.7, 54.6]",6599.0,Rubén Salvador Pérez Del Mármol,9.0,Right Defensive Midfield,,,,,,,,,,,,,"[61.7, 54.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2564.197
17f4abd2-d6ef-4d54-99fc-64c78c60d673,1519,1,00:42:44.201,42,44,90,0.0,38,Miscontrol,1049,Granada,1,Regular Play,1049,Granada,,,,,"[61.7, 54.8]",6599.0,Rubén Salvador Pérez Del Mármol,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2564.201
752a97d2-4e64-4cee-8d9c-c9b723b811f5,1520,1,00:42:46.792,42,46,91,0.0,2,Ball Recovery,208,Las Palmas,1,Regular Play,208,Las Palmas,,,,,"[43.7, 11.1]",26448.0,Javier Garrido Behovide,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2566.792
8b449156-b41c-43ea-ae50-442aeb72ec7d,1521,1,00:42:46.792,42,46,91,0.855919,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['752a97d2-4e64-4cee-8d9c-c9b723b811f5', 'e1ba7a04-2131-40e8-b669-cc12c590857c']",,"[43.7, 11.1]",26448.0,Javier Garrido Behovide,6.0,Left Back,,,,,,,,,,,,,"[49.2, 8.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2566.792
e1ba7a04-2131-40e8-b669-cc12c590857c,1522,1,00:42:47.648,42,47,91,0.98545,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['ed6b3779-308f-4e58-98dd-eb9a07ff8758'],,"[49.2, 8.0]",26448.0,Javier Garrido Behovide,6.0,Left Back,24144.0,Ángel Montoro Sánchez,13.379462,1.9138203,1.0,Ground Pass,"[44.7, 20.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2567.648
ed6b3779-308f-4e58-98dd-eb9a07ff8758,1523,1,00:42:48.634,42,48,91,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['e1ba7a04-2131-40e8-b669-cc12c590857c'],,"[44.7, 20.6]",24144.0,Ángel Montoro Sánchez,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2568.634
09d6be05-bdb3-4a3f-bf54-5ed59bece14b,1524,1,00:42:48.634,42,48,91,1.327784,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['a30d1d49-7a3d-462b-8cd3-ca62123378ea', 'ed6b3779-308f-4e58-98dd-eb9a07ff8758']",,"[44.7, 20.6]",24144.0,Ángel Montoro Sánchez,11.0,Left Defensive Midfield,,,,,,,,,,,,,"[44.3, 20.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2568.634
a30d1d49-7a3d-462b-8cd3-ca62123378ea,1525,1,00:42:49.961,42,49,91,0.65499,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['9007857e-6823-429b-8fcd-dc43c0fa87e9'],,"[44.3, 20.6]",24144.0,Ángel Montoro Sánchez,11.0,Left Defensive Midfield,3610.0,Roque Mesa Quevedo,13.905754,1.5420272,1.0,Ground Pass,"[44.7, 34.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2569.961
0c19aa22-c88d-4397-8652-aaefbe83b145,1526,1,00:42:50.345,42,50,91,0.339398,17,Pressure,208,Las Palmas,1,Regular Play,1049,Granada,,,"['4938ccdb-e87b-420d-8ee5-4d25fa49412d', '9007857e-6823-429b-8fcd-dc43c0fa87e9']",,"[80.4, 45.6]",6847.0,Adalberto Peñaranda Maestre,22.0,Right Center Forward,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2570.345
9007857e-6823-429b-8fcd-dc43c0fa87e9,1527,1,00:42:50.616,42,50,91,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['0c19aa22-c88d-4397-8652-aaefbe83b145', 'a30d1d49-7a3d-462b-8cd3-ca62123378ea']",,"[44.7, 34.5]",3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2570.616
4938ccdb-e87b-420d-8ee5-4d25fa49412d,1528,1,00:42:50.616,42,50,91,0.208186,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['0c19aa22-c88d-4397-8652-aaefbe83b145', '541e6bef-4ce9-46e4-b51d-36b2896c97c0', '9007857e-6823-429b-8fcd-dc43c0fa87e9']",,"[44.7, 34.5]",3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,,,,,,,,,,,,True,"[42.8, 34.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2570.616
541e6bef-4ce9-46e4-b51d-36b2896c97c0,1529,1,00:42:50.825,42,50,91,0.783593,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['aec5bb64-ddaf-451d-b8b9-1e23f2392aa3'],,"[42.8, 34.5]",3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,24144.0,Ángel Montoro Sánchez,9.8,-1.5707964,1.0,Ground Pass,"[42.8, 24.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2570.825
aec5bb64-ddaf-451d-b8b9-1e23f2392aa3,1530,1,00:42:51.608,42,51,91,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['541e6bef-4ce9-46e4-b51d-36b2896c97c0'],,"[42.8, 24.7]",24144.0,Ángel Montoro Sánchez,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2571.608
d23bec58-51b9-490b-acb0-d5d22ca78495,1531,1,00:42:51.608,42,51,91,3.474696,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['4b3a806b-5c94-4aa2-9e73-97c8b45e88a3', 'aec5bb64-ddaf-451d-b8b9-1e23f2392aa3']",,"[42.8, 24.7]",24144.0,Ángel Montoro Sánchez,11.0,Left Defensive Midfield,,,,,,,,,,,,,"[42.8, 24.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2571.608
4b3a806b-5c94-4aa2-9e73-97c8b45e88a3,1532,1,00:42:55.083,42,55,91,1.246951,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['76cc7afa-c955-4b4b-8b10-d46e61a22a3f'],,"[42.8, 24.7]",24144.0,Ángel Montoro Sánchez,11.0,Left Defensive Midfield,8440.0,Aythami Artiles Oliva,29.747269,2.0569966,1.0,Ground Pass,"[28.9, 51.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2575.083
76cc7afa-c955-4b4b-8b10-d46e61a22a3f,1533,1,00:42:56.330,42,56,91,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['4b3a806b-5c94-4aa2-9e73-97c8b45e88a3'],,"[28.9, 51.0]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2576.33
4117e042-43c5-4b2b-a878-9cb3c27d4046,1534,1,00:42:56.330,42,56,91,1.282073,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['3a5fd30f-b0ba-4905-8cb5-047178468f31', '76cc7afa-c955-4b4b-8b10-d46e61a22a3f']",,"[28.9, 51.0]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,,,,,,,,,,,,,"[28.9, 51.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2576.33
3a5fd30f-b0ba-4905-8cb5-047178468f31,1535,1,00:42:57.612,42,57,91,1.073635,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['ee750882-d669-486f-9dc0-fd8e67121b2d'],,"[28.9, 51.0]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,3610.0,Roque Mesa Quevedo,19.337269,-0.06209623,1.0,Ground Pass,"[48.2, 49.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2577.612
ee750882-d669-486f-9dc0-fd8e67121b2d,1536,1,00:42:58.685,42,58,91,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['3a5fd30f-b0ba-4905-8cb5-047178468f31'],,"[48.2, 49.8]",3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2578.685
41b8fea2-0703-496b-bdf7-102cb8c19e70,1537,1,00:42:58.685,42,58,91,1.232089,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['0fbeb7e2-90f0-4b7d-9462-e288cb27623f', 'ee750882-d669-486f-9dc0-fd8e67121b2d']",,"[48.2, 49.8]",3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,,,,,,,,,,,,,"[48.2, 49.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2578.685
0fbeb7e2-90f0-4b7d-9462-e288cb27623f,1538,1,00:42:59.918,42,59,91,0.790034,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['8e260128-9197-4baa-83e2-fa2aa5d40e0c'],,"[48.2, 49.8]",3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,6928.0,Pedro Taunausú Domínguez Placeres,16.727522,1.0026916,1.0,Ground Pass,"[57.2, 63.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2579.918
8e260128-9197-4baa-83e2-fa2aa5d40e0c,1539,1,00:43:00.708,43,0,91,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['0fbeb7e2-90f0-4b7d-9462-e288cb27623f'],,"[57.2, 63.9]",6928.0,Pedro Taunausú Domínguez Placeres,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2580.708
af676dc4-7ab4-4521-bce1-c0de6b9f3e2c,1540,1,00:43:00.708,43,0,91,0.584835,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['8e260128-9197-4baa-83e2-fa2aa5d40e0c', 'f375879d-d290-45a4-836f-50114b5213b6']",,"[57.2, 63.9]",6928.0,Pedro Taunausú Domínguez Placeres,17.0,Right Wing,,,,,,,,,,,,,"[57.2, 63.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2580.708
f375879d-d290-45a4-836f-50114b5213b6,1541,1,00:43:01.292,43,1,91,1.107435,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['86bb5ac2-7d75-488e-b914-ad64a8975306'],,"[57.2, 63.9]",6928.0,Pedro Taunausú Domínguez Placeres,17.0,Right Wing,3610.0,Roque Mesa Quevedo,11.768602,-2.7121522,1.0,Ground Pass,"[46.5, 59.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2581.292
86bb5ac2-7d75-488e-b914-ad64a8975306,1542,1,00:43:02.400,43,2,91,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['f375879d-d290-45a4-836f-50114b5213b6'],,"[46.5, 59.0]",3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2582.4
b5b92385-5288-4324-b10d-912c6f170461,1543,1,00:43:02.400,43,2,91,2.076799,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['0e9f73fa-bd6e-48ad-8e27-d6133b50d3f2', '86bb5ac2-7d75-488e-b914-ad64a8975306']",,"[46.5, 59.0]",3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,,,,,,,,,,,,,"[48.6, 58.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2582.4
0e9f73fa-bd6e-48ad-8e27-d6133b50d3f2,1544,1,00:43:04.477,43,4,91,0.955205,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['2880dba9-2f69-4dab-9976-70b1a5d6e022'],,"[48.6, 58.0]",3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,10755.0,Jonathan Viera Ramos,24.301645,-0.53547955,1.0,Ground Pass,"[69.5, 45.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2584.477
2880dba9-2f69-4dab-9976-70b1a5d6e022,1545,1,00:43:05.432,43,5,91,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['0e9f73fa-bd6e-48ad-8e27-d6133b50d3f2'],,"[69.5, 45.6]",10755.0,Jonathan Viera Ramos,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2585.432
a425a5ae-9f91-4b9b-8553-331abd5020d3,1546,1,00:43:05.432,43,5,91,2.036337,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['205f29ad-06b3-4ac1-842a-d344e6cc5d1c', '2880dba9-2f69-4dab-9976-70b1a5d6e022', '65171c97-a0d9-46f3-b96a-a31c879e1801']",,"[69.5, 45.6]",10755.0,Jonathan Viera Ramos,19.0,Center Attacking Midfield,,,,,,,,,,,,True,"[73.2, 31.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2585.432
205f29ad-06b3-4ac1-842a-d344e6cc5d1c,1547,1,00:43:05.611,43,5,91,1.759361,17,Pressure,208,Las Palmas,1,Regular Play,1049,Granada,,,['a425a5ae-9f91-4b9b-8553-331abd5020d3'],,"[48.1, 31.2]",19454.0,Ricardo Miguel Moreira da Costa,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2585.611
65171c97-a0d9-46f3-b96a-a31c879e1801,1548,1,00:43:07.468,43,7,91,1.477871,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['80c85a20-f30b-40ef-a8f4-01143ac367f7'],,"[73.2, 31.3]",10755.0,Jonathan Viera Ramos,19.0,Center Attacking Midfield,8167.0,Sergio Ezequiel Araújo,20.10224,0.6584254,1.0,Ground Pass,"[89.1, 43.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2587.468
80c85a20-f30b-40ef-a8f4-01143ac367f7,1549,1,00:43:08.946,43,8,91,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['65171c97-a0d9-46f3-b96a-a31c879e1801'],,"[89.1, 43.6]",8167.0,Sergio Ezequiel Araújo,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2588.946
c09a8d45-d7cd-437d-a9fe-19585add94d1,1550,1,00:43:08.946,43,8,91,2.58324,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['80c85a20-f30b-40ef-a8f4-01143ac367f7', '8194db2d-63ba-4b52-ad1c-2f0615699732', 'a0450078-f143-4ba6-a1db-16db6ea22397']",,"[89.1, 43.6]",8167.0,Sergio Ezequiel Araújo,23.0,Center Forward,,,,,,,,,,,,True,"[104.9, 51.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2588.946
