id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,out,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_aerial_won,duel_type_id,duel_type_name,clearance_aerial_won,clearance_head,off_camera,pass_switch,dribble_outcome_id,dribble_outcome_name,foul_committed_advantage,foul_won_advantage,duel_outcome_id,duel_outcome_name,foul_won_defensive,pass_technique_id,pass_technique_name,pass_through_ball,clearance_left_foot,pass_cross,interception_outcome_id,interception_outcome_name,shot_statsbomb_xg,shot_end_location,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,foul_committed_type_id,foul_committed_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,injury_stoppage_in_chain,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_assisted_shot_id,pass_shot_assist,pass_outswinging,shot_key_pass_id,shot_aerial_won,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,dribble_overrun,ball_recovery_recovery_failure,foul_committed_penalty,foul_committed_card_id,foul_committed_card_name,foul_won_penalty,shot_one_on_one,bad_behaviour_card_id,bad_behaviour_card_name,pass_cut_back,pass_goal_assist,pass_deflected,block_deflection,shot_saved_to_post,goalkeeper_shot_saved_to_post,pass_straight,dribble_nutmeg,timestamp_seconds
90b7d2ea-233a-4f8f-b87f-6a1ab880cbd1,1877,2,00:06:28.924,51,28,94,,42,Ball Receipt*,218,Real Betis,3,From Free Kick,218,Real Betis,,,['f2324a2f-d78c-4f2b-9a38-6012e2f5905d'],"[51.4, 7.7]",27347.0,Juan Manuel Vargas Risco,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.924
ab40be9c-d1f6-424c-b195-6bc926dae520,1878,2,00:06:28.924,51,28,94,2.307671,43,Carry,218,Real Betis,3,From Free Kick,218,Real Betis,,,"['46065e85-bbed-40e9-859f-258c66444574', '90b7d2ea-233a-4f8f-b87f-6a1ab880cbd1']","[51.4, 7.7]",27347.0,Juan Manuel Vargas Risco,6.0,Left Back,,,,,,,,,,,,"[55.6, 6.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.924
46065e85-bbed-40e9-859f-258c66444574,1879,2,00:06:31.232,51,31,94,0.687855,30,Pass,218,Real Betis,3,From Free Kick,218,Real Betis,,,['627fdd4f-ee5e-4f79-9183-397941adc5a8'],"[55.6, 6.0]",27347.0,Juan Manuel Vargas Risco,6.0,Left Back,6697.0,Daniel Ceballos Fernández,11.308846,-0.38050637,1.0,Ground Pass,"[66.1, 1.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.23199999999997
627fdd4f-ee5e-4f79-9183-397941adc5a8,1880,2,00:06:31.920,51,31,94,,42,Ball Receipt*,218,Real Betis,3,From Free Kick,218,Real Betis,,,['46065e85-bbed-40e9-859f-258c66444574'],"[66.1, 1.8]",6697.0,Daniel Ceballos Fernández,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.92
1faab663-bfd7-4ff0-a0a4-e0e148ec15e2,1881,2,00:06:31.920,51,31,94,1.246045,43,Carry,218,Real Betis,3,From Free Kick,218,Real Betis,,,"['41e1ec52-6446-46a3-bac5-ac35f8373471', '627fdd4f-ee5e-4f79-9183-397941adc5a8']","[66.1, 1.8]",6697.0,Daniel Ceballos Fernández,16.0,Left Midfield,,,,,,,,,,,,"[68.2, 3.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.92
41e1ec52-6446-46a3-bac5-ac35f8373471,1882,2,00:06:33.166,51,33,94,0.775056,30,Pass,218,Real Betis,3,From Free Kick,218,Real Betis,,,['3e8db965-6021-4ced-845d-e851ad3ea7e5'],"[68.2, 3.9]",6697.0,Daniel Ceballos Fernández,16.0,Left Midfield,6832.0,Rubén Castro Martín,10.700467,1.2963477,1.0,Ground Pass,"[71.1, 14.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.166
3e8db965-6021-4ced-845d-e851ad3ea7e5,1883,2,00:06:33.941,51,33,94,,42,Ball Receipt*,218,Real Betis,3,From Free Kick,218,Real Betis,,,['41e1ec52-6446-46a3-bac5-ac35f8373471'],"[71.1, 14.2]",6832.0,Rubén Castro Martín,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.94100000000003
3a9d0007-bdfb-482f-b77e-35e071235041,1884,2,00:06:33.941,51,33,94,0.224269,43,Carry,218,Real Betis,3,From Free Kick,218,Real Betis,,,"['36449788-a0cd-43d7-b82b-01bfce76f0e0', '3e8db965-6021-4ced-845d-e851ad3ea7e5']","[71.1, 14.2]",6832.0,Rubén Castro Martín,24.0,Left Center Forward,,,,,,,,,,,,"[71.3, 14.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.94100000000003
36449788-a0cd-43d7-b82b-01bfce76f0e0,1885,2,00:06:34.165,51,34,94,1.145195,30,Pass,218,Real Betis,3,From Free Kick,218,Real Betis,,,['fb790845-8e66-4aec-8430-93b4e7b6e8e4'],"[71.3, 14.2]",6832.0,Rubén Castro Martín,24.0,Left Center Forward,27347.0,Juan Manuel Vargas Risco,16.94019,-2.502814,1.0,Ground Pass,"[57.7, 4.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.165
fb790845-8e66-4aec-8430-93b4e7b6e8e4,1886,2,00:06:35.310,51,35,94,,42,Ball Receipt*,218,Real Betis,3,From Free Kick,218,Real Betis,,,['36449788-a0cd-43d7-b82b-01bfce76f0e0'],"[57.7, 4.1]",27347.0,Juan Manuel Vargas Risco,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.31
eebe2507-094e-49af-a913-8abe545ed609,1887,2,00:06:35.310,51,35,94,1.24208,43,Carry,218,Real Betis,3,From Free Kick,218,Real Betis,,,"['fb790845-8e66-4aec-8430-93b4e7b6e8e4', 'fbba324c-fb73-4ac6-88e3-89254f06f982']","[57.7, 4.1]",27347.0,Juan Manuel Vargas Risco,6.0,Left Back,,,,,,,,,,,,"[57.7, 5.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.31
fbba324c-fb73-4ac6-88e3-89254f06f982,1888,2,00:06:36.552,51,36,94,1.816246,30,Pass,218,Real Betis,3,From Free Kick,218,Real Betis,,,['cea3e131-e650-4fc8-95b8-9160ad447822'],"[57.7, 5.0]",27347.0,Juan Manuel Vargas Risco,6.0,Left Back,27345.0,Didier Digard,22.16867,2.1863265,1.0,Ground Pass,"[44.9, 23.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.552
cea3e131-e650-4fc8-95b8-9160ad447822,1889,2,00:06:38.369,51,38,94,,42,Ball Receipt*,218,Real Betis,3,From Free Kick,218,Real Betis,,,['fbba324c-fb73-4ac6-88e3-89254f06f982'],"[44.9, 23.1]",27345.0,Didier Digard,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.369
9019c65f-41ab-493b-bf2d-3549a42d98a2,1890,2,00:06:38.369,51,38,94,1.181054,43,Carry,218,Real Betis,3,From Free Kick,218,Real Betis,,,"['cea3e131-e650-4fc8-95b8-9160ad447822', 'e392a0bc-26e9-438e-90eb-2d67b463196d']","[44.9, 23.1]",27345.0,Didier Digard,5.0,Left Center Back,,,,,,,,,,,,"[44.9, 23.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.369
e392a0bc-26e9-438e-90eb-2d67b463196d,1891,2,00:06:39.550,51,39,94,3.8417,30,Pass,218,Real Betis,3,From Free Kick,218,Real Betis,,,"['0d9812a0-f4cc-484d-9d40-da34341af016', '9278d660-84a1-47ea-939e-d6de54ffd814']","[44.9, 23.1]",27345.0,Didier Digard,5.0,Left Center Back,26723.0,Álvaro Cejudo Carmona,66.09599,0.684665,3.0,High Pass,"[96.1, 64.9]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.55
9278d660-84a1-47ea-939e-d6de54ffd814,1892,2,00:06:43.391,51,43,94,,42,Ball Receipt*,218,Real Betis,3,From Free Kick,218,Real Betis,,,['e392a0bc-26e9-438e-90eb-2d67b463196d'],"[98.2, 69.1]",26723.0,Álvaro Cejudo Carmona,12.0,Right Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.391
0d9812a0-f4cc-484d-9d40-da34341af016,1893,2,00:06:43.391,51,43,94,1.3847,30,Pass,218,Real Betis,3,From Free Kick,217,Barcelona,,,"['2d0c2674-b529-4c0a-b369-f6dedf4e8168', 'e392a0bc-26e9-438e-90eb-2d67b463196d', 'f7e042a4-1441-4862-8b45-f6e15d475031']","[24.0, 15.2]",10609.0,Jérémy Mathieu,6.0,Left Back,4320.0,Neymar da Silva Santos Junior,13.168523,-0.16015497,2.0,Low Pass,"[37.0, 13.1]",37.0,Head,66.0,Recovery,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.391
f7e042a4-1441-4862-8b45-f6e15d475031,1894,2,00:06:44.776,51,44,94,,42,Ball Receipt*,218,Real Betis,3,From Free Kick,217,Barcelona,,,['0d9812a0-f4cc-484d-9d40-da34341af016'],"[34.7, 14.2]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.776
2d0c2674-b529-4c0a-b369-f6dedf4e8168,1895,2,00:06:44.776,51,44,94,2.7155,30,Pass,218,Real Betis,3,From Free Kick,218,Real Betis,,,"['0d9812a0-f4cc-484d-9d40-da34341af016', '3b1234bc-f709-4994-9e20-59410288e66a']","[83.1, 67.0]",26723.0,Álvaro Cejudo Carmona,12.0,Right Midfield,5671.0,Alfred John Momar N''Diaye,19.538935,2.4540627,2.0,Low Pass,"[68.0, 79.4]",37.0,Head,66.0,Recovery,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.776
3b1234bc-f709-4994-9e20-59410288e66a,1896,2,00:06:47.492,51,47,94,,42,Ball Receipt*,218,Real Betis,3,From Free Kick,218,Real Betis,,,['2d0c2674-b529-4c0a-b369-f6dedf4e8168'],"[69.7, 77.9]",5671.0,Alfred John Momar N''Diaye,15.0,Left Center Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.492
fc58cd34-7e72-4b6d-9c72-cc0072a4eed9,1897,2,00:06:55.092,51,55,95,1.6754,30,Pass,217,Barcelona,4,From Throw In,217,Barcelona,,,['fca7694e-2a49-48f6-b1c8-4bba249e866d'],"[44.8, 0.1]",10609.0,Jérémy Mathieu,6.0,Left Back,6332.0,Thomas Vermaelen,27.024803,2.782389,2.0,Low Pass,"[19.5, 9.6]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.092
fca7694e-2a49-48f6-b1c8-4bba249e866d,1898,2,00:06:56.767,51,56,95,,42,Ball Receipt*,217,Barcelona,4,From Throw In,217,Barcelona,,,['fc58cd34-7e72-4b6d-9c72-cc0072a4eed9'],"[19.5, 9.6]",6332.0,Thomas Vermaelen,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.767
0543fe7a-bca8-4488-98d2-7e8641f6a491,1899,2,00:06:56.767,51,56,95,0.4753,43,Carry,217,Barcelona,4,From Throw In,217,Barcelona,,,"['f35007e6-cfd8-403d-b40c-5fad17ece69a', 'fca7694e-2a49-48f6-b1c8-4bba249e866d']","[19.5, 9.6]",6332.0,Thomas Vermaelen,5.0,Left Center Back,,,,,,,,,,,,"[19.8, 9.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.767
f35007e6-cfd8-403d-b40c-5fad17ece69a,1900,2,00:06:57.243,51,57,95,1.9831,30,Pass,217,Barcelona,4,From Throw In,217,Barcelona,,,['5c9ed806-a3da-44b2-9651-e3f830a14c7a'],"[19.8, 9.8]",6332.0,Thomas Vermaelen,5.0,Left Center Back,4691.0,Claudio Andrés Bravo Muñoz,28.023561,1.9897453,3.0,High Pass,"[8.4, 35.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.243
5c9ed806-a3da-44b2-9651-e3f830a14c7a,1901,2,00:06:59.226,51,59,95,,42,Ball Receipt*,217,Barcelona,4,From Throw In,217,Barcelona,,,['f35007e6-cfd8-403d-b40c-5fad17ece69a'],"[8.4, 35.4]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.226
3a039d7e-984e-478c-b97b-0ebed3359b14,1902,2,00:06:59.226,51,59,95,1.7721,43,Carry,217,Barcelona,4,From Throw In,217,Barcelona,,,"['5809c740-57e7-4255-a37d-6d2888d5980c', '5c9ed806-a3da-44b2-9651-e3f830a14c7a']","[8.4, 35.4]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,,,,,,,,,,,,"[13.0, 35.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.226
5809c740-57e7-4255-a37d-6d2888d5980c,1903,2,00:07:00.998,52,0,95,1.1616,30,Pass,217,Barcelona,4,From Throw In,217,Barcelona,,,['3afb638f-fe68-4132-854c-c7202f2633aa'],"[13.0, 35.0]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,5506.0,Javier Alejandro Mascherano,17.611927,0.9875181,1.0,Ground Pass,"[22.7, 49.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.998
3afb638f-fe68-4132-854c-c7202f2633aa,1904,2,00:07:02.159,52,2,95,,42,Ball Receipt*,217,Barcelona,4,From Throw In,217,Barcelona,,,['5809c740-57e7-4255-a37d-6d2888d5980c'],"[22.7, 49.7]",5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.159
ee60bf00-72a5-4e20-8dd5-cd8e8d97ba13,1905,2,00:07:02.159,52,2,95,0.75154,43,Carry,217,Barcelona,4,From Throw In,217,Barcelona,,,"['3afb638f-fe68-4132-854c-c7202f2633aa', '6f46e04c-9490-4ff2-ac56-f7faa9e930aa']","[22.7, 49.7]",5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,,,,,,,,,,,,"[23.5, 50.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.159
6f46e04c-9490-4ff2-ac56-f7faa9e930aa,1906,2,00:07:02.911,52,2,95,2.38756,30,Pass,217,Barcelona,4,From Throw In,217,Barcelona,,,['43170a16-5a5a-4090-b257-81c017996cf6'],"[23.5, 50.3]",5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,4324.0,Daniel Alves da Silva,29.883942,0.8730589,1.0,Ground Pass,"[42.7, 73.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.911
43170a16-5a5a-4090-b257-81c017996cf6,1907,2,00:07:05.299,52,5,95,,42,Ball Receipt*,217,Barcelona,4,From Throw In,217,Barcelona,,,['6f46e04c-9490-4ff2-ac56-f7faa9e930aa'],"[42.7, 73.2]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.299
9375a576-d4b6-45a2-a9dc-7fd7a13f2a8a,1908,2,00:07:05.299,52,5,95,1.6924,30,Pass,217,Barcelona,4,From Throw In,217,Barcelona,,,['5426086d-4c1c-4392-a598-a167d5e153d2'],"[43.1, 70.9]",4324.0,Daniel Alves da Silva,2.0,Right Back,5506.0,Javier Alejandro Mascherano,13.730622,-2.1749592,1.0,Ground Pass,"[35.3, 59.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.299
5426086d-4c1c-4392-a598-a167d5e153d2,1909,2,00:07:06.991,52,6,95,,42,Ball Receipt*,217,Barcelona,4,From Throw In,217,Barcelona,,,['9375a576-d4b6-45a2-a9dc-7fd7a13f2a8a'],"[35.3, 59.6]",5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.991
5c07b05a-dd07-409a-a513-68fa7dea02c2,1910,2,00:07:06.991,52,6,95,5.7305,43,Carry,217,Barcelona,4,From Throw In,217,Barcelona,,,"['2a066e57-ef32-4d19-950f-c610932d7ee1', '5426086d-4c1c-4392-a598-a167d5e153d2']","[35.3, 59.6]",5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,,,,,,,,,,,,"[49.0, 59.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.991
2a066e57-ef32-4d19-950f-c610932d7ee1,1911,2,00:07:12.721,52,12,95,1.1696,30,Pass,217,Barcelona,4,From Throw In,217,Barcelona,,,['9778e7c5-9d25-4160-8bb7-ef9ad87b1daf'],"[49.0, 59.2]",5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,5470.0,Ivan Rakitić,17.018812,0.04702413,1.0,Ground Pass,"[66.0, 60.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.721
9778e7c5-9d25-4160-8bb7-ef9ad87b1daf,1912,2,00:07:13.891,52,13,95,,42,Ball Receipt*,217,Barcelona,4,From Throw In,217,Barcelona,,,['2a066e57-ef32-4d19-950f-c610932d7ee1'],"[66.0, 60.0]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.891
8fb4772c-3a65-42f5-888a-9a0cc0b2ca27,1913,2,00:07:13.891,52,13,95,1.5182,30,Pass,217,Barcelona,4,From Throw In,217,Barcelona,,,['3d26e211-3757-4f02-a9f3-c513c9708f27'],"[66.0, 60.0]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,4324.0,Daniel Alves da Silva,16.589455,1.7220708,1.0,Ground Pass,"[63.5, 76.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.891
3d26e211-3757-4f02-a9f3-c513c9708f27,1914,2,00:07:15.409,52,15,95,,42,Ball Receipt*,217,Barcelona,4,From Throw In,217,Barcelona,,,['8fb4772c-3a65-42f5-888a-9a0cc0b2ca27'],"[63.5, 76.4]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.409
79a3767f-939f-4e81-ab29-aa69c36132a1,1915,2,00:07:15.409,52,15,95,0.6991,43,Carry,217,Barcelona,4,From Throw In,217,Barcelona,,,"['3d26e211-3757-4f02-a9f3-c513c9708f27', '9bf3abf5-b9fc-413d-b07a-b5ab10e22adb']","[63.5, 76.4]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,"[63.7, 76.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.409
9bf3abf5-b9fc-413d-b07a-b5ab10e22adb,1916,2,00:07:16.108,52,16,95,1.418996,30,Pass,217,Barcelona,4,From Throw In,217,Barcelona,,,['185a3a18-ee2f-4dca-994c-1920692f6cb5'],"[63.7, 76.4]",4324.0,Daniel Alves da Silva,2.0,Right Back,5503.0,Lionel Andrés Messi Cuccittini,19.425756,-1.5192956,1.0,Ground Pass,"[64.7, 57.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.108
185a3a18-ee2f-4dca-994c-1920692f6cb5,1917,2,00:07:17.527,52,17,95,,42,Ball Receipt*,217,Barcelona,4,From Throw In,217,Barcelona,,,['9bf3abf5-b9fc-413d-b07a-b5ab10e22adb'],"[64.7, 57.0]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.527
7766d4f9-c944-4c4d-bea4-6fca68053e5b,1918,2,00:07:17.527,52,17,95,0.312204,43,Carry,217,Barcelona,4,From Throw In,217,Barcelona,,,"['185a3a18-ee2f-4dca-994c-1920692f6cb5', '3ff7d76d-2fe4-4dca-b97e-5d5de4af91a1']","[64.7, 57.0]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,"[64.7, 58.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.527
3ff7d76d-2fe4-4dca-b97e-5d5de4af91a1,1919,2,00:07:17.840,52,17,95,0.6442,30,Pass,217,Barcelona,4,From Throw In,217,Barcelona,,,['13aabe34-2fe1-4909-b5f5-6bdde3905f2c'],"[64.7, 58.1]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,5470.0,Ivan Rakitić,12.640016,0.92571294,1.0,Ground Pass,"[72.3, 68.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.84
13aabe34-2fe1-4909-b5f5-6bdde3905f2c,1920,2,00:07:18.484,52,18,95,,42,Ball Receipt*,217,Barcelona,4,From Throw In,217,Barcelona,,,['3ff7d76d-2fe4-4dca-b97e-5d5de4af91a1'],"[72.3, 68.2]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.484
d70eca67-fb88-4c48-96b7-d30c99e14cac,1921,2,00:07:18.484,52,18,95,1.9853,30,Pass,217,Barcelona,4,From Throw In,217,Barcelona,,,['c0da9112-3e41-4a13-b8dd-7622af8a35a0'],"[70.6, 67.1]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,5506.0,Javier Alejandro Mascherano,25.640007,-2.6098685,1.0,Ground Pass,"[48.5, 54.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.484
