id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,out,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,pass_outcome_id,pass_outcome_name,interception_outcome_id,interception_outcome_name,pass_switch,counterpress,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_end_location,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_aerial_won,off_camera,dribble_outcome_id,dribble_outcome_name,pass_cross,pass_inswinging,pass_technique_id,pass_technique_name,clearance_left_foot,clearance_head,foul_won_defensive,dribble_overrun,ball_recovery_offensive,foul_committed_card_id,foul_committed_card_name,pass_outswinging,clearance_aerial_won,pass_no_touch,miscontrol_aerial_won,50_50_outcome_id,50_50_outcome_name,pass_miscommunication,foul_committed_advantage,foul_won_advantage,pass_through_ball,ball_recovery_recovery_failure,foul_committed_type_id,foul_committed_type_name,pass_straight,shot_one_on_one,pass_cut_back,shot_first_time,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_offensive,timestamp_seconds
322ea2ee-c51b-4d03-809d-6d281d153c5d,779,1,00:22:56.129,22,56,50,,42,Ball Receipt*,222,Villarreal,3,From Free Kick,222,Villarreal,,,['e812210f-a7da-4a1b-9754-c7bde32d043a'],"[49.5, 21.7]",22819.0,Bruno Soriano Llido,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1376.129
1ea86fda-a404-4378-9430-d2c71d453c3c,780,1,00:22:56.283,22,56,50,0.910302,30,Pass,222,Villarreal,3,From Free Kick,222,Villarreal,,,['04a451af-c6d2-4529-986c-2ad86751aaf2'],"[48.7, 24.5]",22819.0,Bruno Soriano Llido,11.0,Left Defensive Midfield,6935.0,Adrián Marín Gómez,17.839283,-1.9138203,1.0,Ground Pass,"[42.7, 7.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1376.283
04a451af-c6d2-4529-986c-2ad86751aaf2,781,1,00:22:57.193,22,57,50,,42,Ball Receipt*,222,Villarreal,3,From Free Kick,222,Villarreal,,,['1ea86fda-a404-4378-9430-d2c71d453c3c'],"[42.7, 7.7]",6935.0,Adrián Marín Gómez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1377.193
f97cd965-6bcb-4204-a7bc-87789a35aa22,782,1,00:22:57.193,22,57,50,0.17733,43,Carry,222,Villarreal,3,From Free Kick,222,Villarreal,,,"['04a451af-c6d2-4529-986c-2ad86751aaf2', '2d7bb726-518a-4b5c-819f-70b125ceb2a1']","[42.7, 7.7]",6935.0,Adrián Marín Gómez,6.0,Left Back,,,,,,,,,,,,"[42.7, 8.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1377.193
2d7bb726-518a-4b5c-819f-70b125ceb2a1,783,1,00:22:57.370,22,57,50,1.256125,30,Pass,222,Villarreal,3,From Free Kick,222,Villarreal,,,['bfc9bad8-e6b4-4119-b21b-d08004b45ddd'],"[42.7, 8.4]",6935.0,Adrián Marín Gómez,6.0,Left Back,6752.0,Víctor Ruíz Torre,23.631546,2.148236,1.0,Ground Pass,"[29.8, 28.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1377.37
bfc9bad8-e6b4-4119-b21b-d08004b45ddd,784,1,00:22:58.626,22,58,50,,42,Ball Receipt*,222,Villarreal,3,From Free Kick,222,Villarreal,,,['2d7bb726-518a-4b5c-819f-70b125ceb2a1'],"[29.8, 28.2]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1378.626
e4ade2a2-1b1a-4815-b355-5e486d443c31,785,1,00:22:58.626,22,58,50,3.373966,43,Carry,222,Villarreal,3,From Free Kick,222,Villarreal,,,"['9932f507-42fe-4c0d-9ddc-e30b0af85f29', 'bfc9bad8-e6b4-4119-b21b-d08004b45ddd']","[29.8, 28.2]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,,,,,,,,,,,,"[43.6, 35.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1378.626
9932f507-42fe-4c0d-9ddc-e30b0af85f29,786,1,00:23:02.000,23,2,50,2.015895,30,Pass,222,Villarreal,3,From Free Kick,222,Villarreal,,,['5d0de314-e8a4-4d97-9371-08709deba3cf'],"[43.6, 35.9]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,6772.0,Mario Gaspar Pérez Martínez,37.45851,1.3692123,1.0,Ground Pass,"[51.1, 72.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1382.0
5d0de314-e8a4-4d97-9371-08709deba3cf,787,1,00:23:04.016,23,4,50,,42,Ball Receipt*,222,Villarreal,3,From Free Kick,222,Villarreal,,,['9932f507-42fe-4c0d-9ddc-e30b0af85f29'],"[51.1, 72.6]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1384.016
c3c8a85a-8784-4e9e-84a5-c43ebcc26a61,788,1,00:23:04.016,23,4,50,1.378819,43,Carry,222,Villarreal,3,From Free Kick,222,Villarreal,,,"['2b150b14-184a-4cf2-a4a8-5411e0974c47', '5d0de314-e8a4-4d97-9371-08709deba3cf']","[51.1, 72.6]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,,,,,,,,,,,,"[51.1, 72.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1384.016
2b150b14-184a-4cf2-a4a8-5411e0974c47,789,1,00:23:05.395,23,5,50,1.258875,30,Pass,222,Villarreal,3,From Free Kick,222,Villarreal,,,['7eeebabc-4b22-4f1a-9170-53c37043575c'],"[51.1, 72.6]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,7034.0,Mateo Pablo Musacchio,11.593533,-2.5464132,1.0,Ground Pass,"[41.5, 66.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1385.395
7eeebabc-4b22-4f1a-9170-53c37043575c,790,1,00:23:06.654,23,6,50,,42,Ball Receipt*,222,Villarreal,3,From Free Kick,222,Villarreal,,,['2b150b14-184a-4cf2-a4a8-5411e0974c47'],"[41.5, 66.1]",7034.0,Mateo Pablo Musacchio,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1386.654
b0e21fe4-1f0f-4762-8e94-99f7ff8fa7db,791,1,00:23:06.654,23,6,50,1.130519,43,Carry,222,Villarreal,3,From Free Kick,222,Villarreal,,,"['5f14c3e7-e6cd-410c-a825-5732c949599f', '7eeebabc-4b22-4f1a-9170-53c37043575c']","[41.5, 66.1]",7034.0,Mateo Pablo Musacchio,3.0,Right Center Back,,,,,,,,,,,,"[41.5, 66.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1386.654
5f14c3e7-e6cd-410c-a825-5732c949599f,792,1,00:23:07.784,23,7,50,1.209187,30,Pass,222,Villarreal,3,From Free Kick,222,Villarreal,,,['e1e4c032-7698-4d28-8ac1-4b21f7aeac75'],"[41.5, 66.1]",7034.0,Mateo Pablo Musacchio,3.0,Right Center Back,6752.0,Víctor Ruíz Torre,31.706781,-1.4887028,1.0,Ground Pass,"[44.1, 34.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1387.784
e1e4c032-7698-4d28-8ac1-4b21f7aeac75,793,1,00:23:08.994,23,8,50,,42,Ball Receipt*,222,Villarreal,3,From Free Kick,222,Villarreal,,,['5f14c3e7-e6cd-410c-a825-5732c949599f'],"[44.1, 34.5]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1388.994
e26a13f5-59f9-4481-8a0e-321fd8afa367,794,1,00:23:08.994,23,8,50,3.368048,43,Carry,222,Villarreal,3,From Free Kick,222,Villarreal,,,"['81ace33e-1ce8-4a1a-bfb1-a0ca8fa2a736', 'e1e4c032-7698-4d28-8ac1-4b21f7aeac75']","[44.1, 34.5]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,,,,,,,,,,,,"[50.1, 28.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1388.994
81ace33e-1ce8-4a1a-bfb1-a0ca8fa2a736,795,1,00:23:12.362,23,12,50,1.528746,30,Pass,222,Villarreal,3,From Free Kick,222,Villarreal,,,['5496f0ef-36de-469b-96ae-b4ca991b1c28'],"[50.1, 28.3]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,6935.0,Adrián Marín Gómez,25.556604,-1.0142708,1.0,Ground Pass,"[63.6, 6.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1392.362
5496f0ef-36de-469b-96ae-b4ca991b1c28,796,1,00:23:13.890,23,13,50,,42,Ball Receipt*,222,Villarreal,3,From Free Kick,222,Villarreal,,,['81ace33e-1ce8-4a1a-bfb1-a0ca8fa2a736'],"[63.6, 6.6]",6935.0,Adrián Marín Gómez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1393.89
7004ee09-120f-4151-b2df-5bc3324574e8,797,1,00:23:13.890,23,13,50,1.724825,43,Carry,222,Villarreal,3,From Free Kick,222,Villarreal,,,"['5496f0ef-36de-469b-96ae-b4ca991b1c28', 'a0fe042c-d835-4b24-a0f7-6b7893392001']","[63.6, 6.6]",6935.0,Adrián Marín Gómez,6.0,Left Back,,,,,,,,,,,,"[63.6, 6.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1393.89
a0fe042c-d835-4b24-a0f7-6b7893392001,798,1,00:23:15.615,23,15,50,1.570019,30,Pass,222,Villarreal,3,From Free Kick,222,Villarreal,,,['10da0ce7-bf7c-4b77-a67c-9101f799ea39'],"[63.6, 6.6]",6935.0,Adrián Marín Gómez,6.0,Left Back,6752.0,Víctor Ruíz Torre,21.335651,2.28654,1.0,Ground Pass,"[49.6, 22.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1395.615
10da0ce7-bf7c-4b77-a67c-9101f799ea39,799,1,00:23:17.185,23,17,50,,42,Ball Receipt*,222,Villarreal,3,From Free Kick,222,Villarreal,,,['a0fe042c-d835-4b24-a0f7-6b7893392001'],"[49.6, 22.7]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1397.185
1de1f080-c7d4-459e-ba55-0c549e56893c,800,1,00:23:17.185,23,17,50,1.836953,43,Carry,222,Villarreal,3,From Free Kick,222,Villarreal,,,"['10da0ce7-bf7c-4b77-a67c-9101f799ea39', 'bfe13f1a-1348-4b2f-9cea-b1aaeb9ee0a2']","[49.6, 22.7]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,,,,,,,,,,,,"[49.6, 22.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1397.185
bfe13f1a-1348-4b2f-9cea-b1aaeb9ee0a2,801,1,00:23:19.022,23,19,50,1.612958,30,Pass,222,Villarreal,3,From Free Kick,222,Villarreal,,,['cde50574-d320-41cb-b14a-aeb2b27fdc63'],"[49.6, 22.7]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,7034.0,Mateo Pablo Musacchio,37.269962,1.7297695,1.0,Ground Pass,"[43.7, 59.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1399.022
cde50574-d320-41cb-b14a-aeb2b27fdc63,802,1,00:23:20.635,23,20,50,,42,Ball Receipt*,222,Villarreal,3,From Free Kick,222,Villarreal,,,['bfe13f1a-1348-4b2f-9cea-b1aaeb9ee0a2'],"[43.7, 59.5]",7034.0,Mateo Pablo Musacchio,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400.635
8c6102b6-c69d-4ac7-9146-2c2ec45dffdb,803,1,00:23:20.635,23,20,50,2.785259,43,Carry,222,Villarreal,3,From Free Kick,222,Villarreal,,,"['c21bfa64-04c6-447b-9c9e-28f4b7613ee7', 'cde50574-d320-41cb-b14a-aeb2b27fdc63']","[43.7, 59.5]",7034.0,Mateo Pablo Musacchio,3.0,Right Center Back,,,,,,,,,,,,"[42.9, 59.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400.635
c21bfa64-04c6-447b-9c9e-28f4b7613ee7,804,1,00:23:23.420,23,23,50,1.113539,30,Pass,222,Villarreal,3,From Free Kick,222,Villarreal,,,['5282c851-bb41-4e43-a0f5-1c7811a8abef'],"[42.9, 59.6]",7034.0,Mateo Pablo Musacchio,3.0,Right Center Back,6772.0,Mario Gaspar Pérez Martínez,20.056171,0.85243535,1.0,Ground Pass,"[56.1, 74.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1403.42
5282c851-bb41-4e43-a0f5-1c7811a8abef,805,1,00:23:24.534,23,24,50,,42,Ball Receipt*,222,Villarreal,3,From Free Kick,222,Villarreal,,,['c21bfa64-04c6-447b-9c9e-28f4b7613ee7'],"[56.1, 74.7]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1404.534
2ee748a9-3e15-4fa3-9379-6283cb38c5ab,806,1,00:23:24.534,23,24,50,0.805003,43,Carry,222,Villarreal,3,From Free Kick,222,Villarreal,,,"['5282c851-bb41-4e43-a0f5-1c7811a8abef', 'bc8bf507-78ae-47a7-97c8-4657c9011588']","[56.1, 74.7]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,,,,,,,,,,,,"[56.6, 74.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1404.534
bc8bf507-78ae-47a7-97c8-4657c9011588,807,1,00:23:25.339,23,25,50,1.396958,30,Pass,222,Villarreal,3,From Free Kick,222,Villarreal,,,['e5e427c7-eb51-4b72-afa0-f1df2f7577bc'],"[56.6, 74.0]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,7034.0,Mateo Pablo Musacchio,19.031815,-2.3896394,1.0,Ground Pass,"[42.7, 61.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1405.339
e5e427c7-eb51-4b72-afa0-f1df2f7577bc,808,1,00:23:26.736,23,26,50,,42,Ball Receipt*,222,Villarreal,3,From Free Kick,222,Villarreal,,,['bc8bf507-78ae-47a7-97c8-4657c9011588'],"[42.7, 61.0]",7034.0,Mateo Pablo Musacchio,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1406.736
e33c9ff3-5ac5-4ce0-8853-42bb617ced1d,809,1,00:23:26.736,23,26,50,3.864826,43,Carry,222,Villarreal,3,From Free Kick,222,Villarreal,,,"['19de31c3-b852-4cb6-af6f-2b232867741b', 'e5e427c7-eb51-4b72-afa0-f1df2f7577bc']","[42.7, 61.0]",7034.0,Mateo Pablo Musacchio,3.0,Right Center Back,,,,,,,,,,,,"[57.8, 65.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1406.736
19de31c3-b852-4cb6-af6f-2b232867741b,810,1,00:23:30.601,23,30,50,1.39141,30,Pass,222,Villarreal,3,From Free Kick,222,Villarreal,,,['424f5a6c-6676-4610-9910-3766c4c5d1cc'],"[57.8, 65.7]",7034.0,Mateo Pablo Musacchio,3.0,Right Center Back,6772.0,Mario Gaspar Pérez Martínez,17.64001,0.6446349,1.0,Ground Pass,"[71.9, 76.3]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410.601
424f5a6c-6676-4610-9910-3766c4c5d1cc,811,1,00:23:31.992,23,31,50,,42,Ball Receipt*,222,Villarreal,3,From Free Kick,222,Villarreal,,,['19de31c3-b852-4cb6-af6f-2b232867741b'],"[71.9, 76.3]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1411.992
95c8b02f-c321-4df2-9dbf-1eea88e7525f,812,1,00:23:31.992,23,31,50,2.792723,43,Carry,222,Villarreal,3,From Free Kick,222,Villarreal,,,"['424f5a6c-6676-4610-9910-3766c4c5d1cc', 'fc7453d2-bc74-40fd-8641-062862f95123']","[71.9, 76.3]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,,,,,,,,,,,,"[70.8, 75.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1411.992
fc7453d2-bc74-40fd-8641-062862f95123,813,1,00:23:34.785,23,34,50,1.834226,30,Pass,222,Villarreal,3,From Free Kick,222,Villarreal,,,['241f202c-9d43-4a52-82ef-60c602f11cf2'],"[70.8, 75.2]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,7034.0,Mateo Pablo Musacchio,23.80273,-2.2580037,1.0,Ground Pass,"[55.7, 56.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1414.785
241f202c-9d43-4a52-82ef-60c602f11cf2,814,1,00:23:36.619,23,36,50,,42,Ball Receipt*,222,Villarreal,3,From Free Kick,222,Villarreal,,,['fc7453d2-bc74-40fd-8641-062862f95123'],"[55.7, 56.8]",7034.0,Mateo Pablo Musacchio,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1416.619
efb9ce5d-bd17-4e04-88f1-760d3ad0f1ab,815,1,00:23:36.619,23,36,50,1.121666,43,Carry,222,Villarreal,3,From Free Kick,222,Villarreal,,,"['241f202c-9d43-4a52-82ef-60c602f11cf2', '78c9c16e-5bdd-419f-b773-2cfbf3b761b3']","[55.7, 56.8]",7034.0,Mateo Pablo Musacchio,3.0,Right Center Back,,,,,,,,,,,,"[56.1, 56.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1416.619
78c9c16e-5bdd-419f-b773-2cfbf3b761b3,816,1,00:23:37.741,23,37,50,1.468167,30,Pass,222,Villarreal,3,From Free Kick,222,Villarreal,,,['92439f39-257a-4df3-bcac-4bbf4c0b77f7'],"[56.1, 56.4]",7034.0,Mateo Pablo Musacchio,3.0,Right Center Back,6752.0,Víctor Ruíz Torre,24.120737,-1.6122663,1.0,Ground Pass,"[55.1, 32.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1417.741
92439f39-257a-4df3-bcac-4bbf4c0b77f7,817,1,00:23:39.209,23,39,50,,42,Ball Receipt*,222,Villarreal,3,From Free Kick,222,Villarreal,,,['78c9c16e-5bdd-419f-b773-2cfbf3b761b3'],"[55.1, 32.3]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1419.209
d1392659-cb34-4428-b88d-e358d63f6b3f,818,1,00:23:39.209,23,39,50,4.207425,43,Carry,222,Villarreal,3,From Free Kick,222,Villarreal,,,"['66124d64-4a0b-4bfa-a7ad-efb189070f82', '92439f39-257a-4df3-bcac-4bbf4c0b77f7']","[55.1, 32.3]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,,,,,,,,,,,,"[78.9, 25.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1419.209
66124d64-4a0b-4bfa-a7ad-efb189070f82,819,1,00:23:43.416,23,43,50,1.20908,30,Pass,222,Villarreal,3,From Free Kick,222,Villarreal,,,['743ff84f-e6fb-4ea3-8098-44c885ff55a2'],"[78.9, 25.8]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,6935.0,Adrián Marín Gómez,17.88435,-1.2048268,1.0,Ground Pass,"[85.3, 9.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1423.416
743ff84f-e6fb-4ea3-8098-44c885ff55a2,820,1,00:23:44.625,23,44,50,,42,Ball Receipt*,222,Villarreal,3,From Free Kick,222,Villarreal,,,['66124d64-4a0b-4bfa-a7ad-efb189070f82'],"[85.3, 9.1]",6935.0,Adrián Marín Gómez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1424.625
ca72a527-fb2c-4f93-bec7-b513718d278b,821,1,00:23:44.625,23,44,50,0.447704,43,Carry,222,Villarreal,3,From Free Kick,222,Villarreal,,,"['53c6aa5c-b48a-44fe-b227-d956cf948fdc', '743ff84f-e6fb-4ea3-8098-44c885ff55a2']","[85.3, 9.1]",6935.0,Adrián Marín Gómez,6.0,Left Back,,,,,,,,,,,,"[85.1, 8.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1424.625
53c6aa5c-b48a-44fe-b227-d956cf948fdc,822,1,00:23:45.073,23,45,50,0.06646,30,Pass,222,Villarreal,3,From Free Kick,222,Villarreal,,,"['6b4b9faa-64d0-43ee-9f6d-0d439d7ee890', '8e55ee31-af2e-40b6-8fce-baf334004b07']","[85.1, 8.7]",6935.0,Adrián Marín Gómez,6.0,Left Back,6609.0,Denis Suárez Fernández,2.4,0.0,1.0,Ground Pass,"[87.5, 8.7]",38.0,Left Foot,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1425.073
6b4b9faa-64d0-43ee-9f6d-0d439d7ee890,823,1,00:23:45.140,23,45,50,,42,Ball Receipt*,222,Villarreal,3,From Free Kick,222,Villarreal,,,['53c6aa5c-b48a-44fe-b227-d956cf948fdc'],"[92.1, 7.3]",6609.0,Denis Suárez Fernández,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1425.14
8e55ee31-af2e-40b6-8fce-baf334004b07,824,1,00:23:45.140,23,45,50,0.0,6,Block,222,Villarreal,3,From Free Kick,207,Valencia,,,['53c6aa5c-b48a-44fe-b227-d956cf948fdc'],"[32.6, 71.4]",6663.0,Antonio Barragán Fernández,7.0,Right Wing Back,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1425.14
