id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,dribble_outcome_id,dribble_outcome_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,counterpress,foul_committed_advantage,foul_won_advantage,pass_cross,pass_assisted_shot_id,pass_goal_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_deflected,shot_first_time,shot_outcome_id,shot_outcome_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,block_deflection,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_shot_assist,shot_saved_to_post,goalkeeper_shot_saved_to_post,goalkeeper_body_part_id,goalkeeper_body_part_name,out,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,pass_aerial_won,foul_committed_type_id,foul_committed_type_name,clearance_head,pass_switch,pass_through_ball,pass_technique_id,pass_technique_name,shot_one_on_one,clearance_other,50_50_outcome_id,50_50_outcome_name,goalkeeper_end_location,pass_outswinging,ball_recovery_recovery_failure,shot_aerial_won,pass_inswinging,clearance_left_foot,foul_committed_card_id,foul_committed_card_name,dribble_overrun,pass_cut_back,pass_deflected,shot_open_goal,foul_won_defensive,shot_saved_off_target,goalkeeper_shot_saved_off_target,pass_straight,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_no_touch,clearance_aerial_won,timestamp_seconds
24c82c31-7129-47f7-b7f5-c6e6be2238de,1280,1,00:32:50.186,32,50,70,,42,Ball Receipt*,213,Sevilla,3,From Free Kick,213,Sevilla,,,['328da9fe-dbfc-4f1c-83a6-7324e3d932ef'],,"[51.4, 41.9]",7154.0,Sebastián Carlos Cristóforo Pepe,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1970.186
be056de8-97b9-46c9-bb50-486f80c4332f,1281,1,00:32:50.186,32,50,70,2.732109,43,Carry,213,Sevilla,3,From Free Kick,213,Sevilla,,,"['24c82c31-7129-47f7-b7f5-c6e6be2238de', 'c97e9305-44fd-4049-926e-63261ce33fa2']",,"[51.4, 41.9]",7154.0,Sebastián Carlos Cristóforo Pepe,11.0,Left Defensive Midfield,,,,,,,,,,,,"[56.9, 32.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1970.186
c97e9305-44fd-4049-926e-63261ce33fa2,1282,1,00:32:52.918,32,52,70,1.534967,30,Pass,213,Sevilla,3,From Free Kick,213,Sevilla,,,['048885d2-8e4d-44b1-9c5f-0b2b4b20ff96'],,"[56.9, 32.1]",7154.0,Sebastián Carlos Cristóforo Pepe,11.0,Left Defensive Midfield,10476.0,Timothée Kolodziejczak,23.400854,-1.5622495,1.0,Ground Pass,"[57.1, 8.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972.918
048885d2-8e4d-44b1-9c5f-0b2b4b20ff96,1283,1,00:32:54.453,32,54,70,,42,Ball Receipt*,213,Sevilla,3,From Free Kick,213,Sevilla,,,['c97e9305-44fd-4049-926e-63261ce33fa2'],,"[57.1, 8.7]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1974.453
1d6a3322-5000-446b-b8b7-75b7bc007513,1284,1,00:32:54.453,32,54,70,2.098706,43,Carry,213,Sevilla,3,From Free Kick,213,Sevilla,,,"['048885d2-8e4d-44b1-9c5f-0b2b4b20ff96', 'd63db524-aa08-4367-8888-5d85d2426019']",,"[57.1, 8.7]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,"[71.4, 12.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1974.453
d63db524-aa08-4367-8888-5d85d2426019,1285,1,00:32:56.552,32,56,70,0.864706,30,Pass,213,Sevilla,3,From Free Kick,213,Sevilla,,,['e7b6c813-80b0-4e8b-8b5b-020ccab943ee'],,"[71.4, 12.8]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,7154.0,Sebastián Carlos Cristóforo Pepe,19.209373,1.6020361,1.0,Ground Pass,"[70.8, 32.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976.552
e7b6c813-80b0-4e8b-8b5b-020ccab943ee,1286,1,00:32:57.416,32,57,70,,42,Ball Receipt*,213,Sevilla,3,From Free Kick,213,Sevilla,,,['d63db524-aa08-4367-8888-5d85d2426019'],,"[70.8, 32.0]",7154.0,Sebastián Carlos Cristóforo Pepe,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1977.416
13a3099a-1802-4db9-bcc6-1b77488d8bbf,1287,1,00:32:57.416,32,57,70,1.07852,43,Carry,213,Sevilla,3,From Free Kick,213,Sevilla,,,"['e7b6c813-80b0-4e8b-8b5b-020ccab943ee', 'fbcdf58c-844a-40e0-9f44-411e460e34c3']",,"[70.8, 32.0]",7154.0,Sebastián Carlos Cristóforo Pepe,11.0,Left Defensive Midfield,,,,,,,,,,,,"[76.3, 33.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1977.416
fbcdf58c-844a-40e0-9f44-411e460e34c3,1288,1,00:32:58.495,32,58,70,0.538233,30,Pass,213,Sevilla,3,From Free Kick,213,Sevilla,,,"['dab49435-b7ef-425e-8048-d012ba781267', 'df93844d-a268-45d7-bc05-f382f36e2ccc']",,"[76.3, 33.0]",7154.0,Sebastián Carlos Cristóforo Pepe,11.0,Left Defensive Midfield,6401.0,Kevin Gameiro,7.156815,-0.268703,1.0,Ground Pass,"[83.2, 31.1]",40.0,Right Foot,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978.495
df93844d-a268-45d7-bc05-f382f36e2ccc,1289,1,00:32:59.033,32,59,70,,42,Ball Receipt*,213,Sevilla,3,From Free Kick,213,Sevilla,,,['fbcdf58c-844a-40e0-9f44-411e460e34c3'],,"[91.6, 30.1]",6401.0,Kevin Gameiro,23.0,Center Forward,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1979.033
dab49435-b7ef-425e-8048-d012ba781267,1290,1,00:32:59.033,32,59,71,0.0,10,Interception,221,Levante UD,1,Regular Play,221,Levante UD,,,['fbcdf58c-844a-40e0-9f44-411e460e34c3'],,"[36.9, 49.0]",27122.0,Simão Mate,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,4.0,Won,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1979.033
7c05da12-eb5a-4f02-bca1-2fcccb584ea0,1291,1,00:32:59.033,32,59,71,4.414312,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['438d6cb1-b660-4804-9d41-a52b2897a1c0', 'bbbdab87-0120-43cc-a88d-b37cbd1bbf32', 'dab49435-b7ef-425e-8048-d012ba781267']",,"[36.9, 49.0]",27122.0,Simão Mate,11.0,Left Defensive Midfield,,,,,,,,,,,,"[53.4, 74.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1979.033
bbbdab87-0120-43cc-a88d-b37cbd1bbf32,1292,1,00:33:01.851,33,1,71,1.071261,17,Pressure,221,Levante UD,1,Regular Play,213,Sevilla,,,['7c05da12-eb5a-4f02-bca1-2fcccb584ea0'],,"[70.3, 13.5]",7154.0,Sebastián Carlos Cristóforo Pepe,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1981.851
438d6cb1-b660-4804-9d41-a52b2897a1c0,1293,1,00:33:03.447,33,3,71,0.0,14,Dribble,221,Levante UD,1,Regular Play,221,Levante UD,,,['49b8c2aa-3d34-4a7f-8fca-9c13c53ed0d6'],,"[53.4, 74.3]",27122.0,Simão Mate,11.0,Left Defensive Midfield,,,,,,,,,,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1983.447
49b8c2aa-3d34-4a7f-8fca-9c13c53ed0d6,1294,1,00:33:03.447,33,3,71,0.0,4,Duel,221,Levante UD,1,Regular Play,213,Sevilla,,,['438d6cb1-b660-4804-9d41-a52b2897a1c0'],,"[66.7, 5.8]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1983.447
725d7d78-a3d8-42cb-b345-9b63be043f67,1295,1,00:33:13.489,33,13,72,1.827404,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['c19ef10a-f697-4781-9207-f0d65adad6e7'],,"[53.6, 80.0]",8801.0,Iván López Mendoza,2.0,Right Back,25824.0,Ángel Trujillo Canorea,30.363794,-2.2301064,2.0,Low Pass,"[35.0, 56.0]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993.489
c19ef10a-f697-4781-9207-f0d65adad6e7,1296,1,00:33:15.316,33,15,72,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['725d7d78-a3d8-42cb-b345-9b63be043f67'],,"[35.0, 56.0]",25824.0,Ángel Trujillo Canorea,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995.316
4ddb6c9f-574b-4db4-812e-5aa846f044e3,1297,1,00:33:15.316,33,15,72,1.305825,43,Carry,221,Levante UD,4,From Throw In,221,Levante UD,,,"['a834cf08-fbb0-4432-9294-9f96471a5f7a', 'c19ef10a-f697-4781-9207-f0d65adad6e7']",,"[35.0, 56.0]",25824.0,Ángel Trujillo Canorea,3.0,Right Center Back,,,,,,,,,,,,"[35.3, 56.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995.316
a834cf08-fbb0-4432-9294-9f96471a5f7a,1298,1,00:33:16.622,33,16,72,1.466245,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['5a314a7d-48aa-4ca1-ba6e-9f622829eb50'],,"[35.3, 56.0]",25824.0,Ángel Trujillo Canorea,3.0,Right Center Back,8801.0,Iván López Mendoza,21.91803,1.0867434,1.0,Ground Pass,"[45.5, 75.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996.622
5a314a7d-48aa-4ca1-ba6e-9f622829eb50,1299,1,00:33:18.088,33,18,72,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['a834cf08-fbb0-4432-9294-9f96471a5f7a'],,"[45.5, 75.4]",8801.0,Iván López Mendoza,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998.088
d47bf1dd-a586-4867-973e-a00c518cb66b,1300,1,00:33:18.088,33,18,72,1.06006,43,Carry,221,Levante UD,4,From Throw In,221,Levante UD,,,"['5a314a7d-48aa-4ca1-ba6e-9f622829eb50', 'fadc6c15-23ce-43c4-9738-b6fb9da351d1']",,"[45.5, 75.4]",8801.0,Iván López Mendoza,2.0,Right Back,,,,,,,,,,,,"[45.5, 75.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998.088
fadc6c15-23ce-43c4-9738-b6fb9da351d1,1301,1,00:33:19.148,33,19,72,3.961439,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['388d37c3-9d83-4a68-86e5-ba1a5e302c34'],,"[45.5, 75.4]",8801.0,Iván López Mendoza,2.0,Right Back,6647.0,Zouhair Feddal,65.100075,-1.6492176,3.0,High Pass,"[40.4, 10.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999.148
388d37c3-9d83-4a68-86e5-ba1a5e302c34,1302,1,00:33:23.110,33,23,72,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['fadc6c15-23ce-43c4-9738-b6fb9da351d1'],,"[40.4, 10.5]",6647.0,Zouhair Feddal,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003.11
4786a429-699f-4f49-86c3-b5b16c588fab,1303,1,00:33:23.110,33,23,72,2.302249,43,Carry,221,Levante UD,4,From Throw In,221,Levante UD,,,"['13c4d3f9-1a8b-44b1-af27-e99f2a0fc94a', '388d37c3-9d83-4a68-86e5-ba1a5e302c34']",,"[40.4, 10.5]",6647.0,Zouhair Feddal,5.0,Left Center Back,,,,,,,,,,,,"[57.5, 10.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003.11
13c4d3f9-1a8b-44b1-af27-e99f2a0fc94a,1304,1,00:33:25.412,33,25,72,1.66573,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['595c692d-1b60-4ffd-91df-8ad0867da088'],,"[57.5, 10.9]",6647.0,Zouhair Feddal,5.0,Left Center Back,6784.0,Antonio García Aranda,17.580103,-0.44075084,1.0,Ground Pass,"[73.4, 3.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.412
595c692d-1b60-4ffd-91df-8ad0867da088,1305,1,00:33:27.078,33,27,72,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['13c4d3f9-1a8b-44b1-af27-e99f2a0fc94a'],,"[73.4, 3.4]",6784.0,Antonio García Aranda,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.078
b6f6cea6-474e-4f20-a057-22d51648ae53,1306,1,00:33:27.078,33,27,72,2.304639,43,Carry,221,Levante UD,4,From Throw In,221,Levante UD,,,"['595c692d-1b60-4ffd-91df-8ad0867da088', 'ce55bf31-68f8-4dc5-aaf0-31ff993cd1a5']",,"[73.4, 3.4]",6784.0,Antonio García Aranda,6.0,Left Back,,,,,,,,,,,,"[83.8, 4.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.078
ce55bf31-68f8-4dc5-aaf0-31ff993cd1a5,1307,1,00:33:29.383,33,29,72,1.367731,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['8d0ce180-466e-406c-b8ec-a963bb86ae0a'],,"[83.8, 4.5]",6784.0,Antonio García Aranda,6.0,Left Back,7141.0,Giuseppe Rossi,20.776188,1.4404713,1.0,Ground Pass,"[86.5, 25.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009.383
8d0ce180-466e-406c-b8ec-a963bb86ae0a,1308,1,00:33:30.750,33,30,72,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['ce55bf31-68f8-4dc5-aaf0-31ff993cd1a5'],,"[86.5, 25.1]",7141.0,Giuseppe Rossi,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.75
8ce47333-bee9-47b6-8e53-52090d2a74e8,1309,1,00:33:30.750,33,30,72,1.786045,43,Carry,221,Levante UD,4,From Throw In,221,Levante UD,,,"['8d0ce180-466e-406c-b8ec-a963bb86ae0a', 'a2b7aab1-25a9-4760-a099-9948972cd69e']",,"[86.5, 25.1]",7141.0,Giuseppe Rossi,24.0,Left Center Forward,,,,,,,,,,,,"[86.5, 25.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.75
a2b7aab1-25a9-4760-a099-9948972cd69e,1310,1,00:33:32.536,33,32,72,0.328459,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,"['9714a0ff-991e-4a47-b50b-cdb80bb576c1', 'b0cd7384-e161-42ed-9b0d-fc81a7c2b8e2']",,"[86.5, 25.1]",7141.0,Giuseppe Rossi,24.0,Left Center Forward,6784.0,Antonio García Aranda,14.871785,-1.0499822,1.0,Ground Pass,"[93.9, 12.2]",38.0,Left Foot,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.536
b0cd7384-e161-42ed-9b0d-fc81a7c2b8e2,1311,1,00:33:32.865,33,32,72,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['a2b7aab1-25a9-4760-a099-9948972cd69e'],,"[95.9, 3.7]",6784.0,Antonio García Aranda,6.0,Left Back,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.865
9714a0ff-991e-4a47-b50b-cdb80bb576c1,1312,1,00:33:32.865,33,32,73,0.0,2,Ball Recovery,213,Sevilla,1,Regular Play,213,Sevilla,,,['a2b7aab1-25a9-4760-a099-9948972cd69e'],,"[26.2, 67.9]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.865
ce245d03-82a4-40d3-b6c8-d01deda63e34,1313,1,00:33:32.865,33,32,73,4.698985,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['9714a0ff-991e-4a47-b50b-cdb80bb576c1', '9d4c18f3-c26d-4880-b407-a4416dd2e0d1']",,"[26.2, 67.9]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,9.0,Right Defensive Midfield,,,,,,,,,,,,"[44.0, 67.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.865
9d4c18f3-c26d-4880-b407-a4416dd2e0d1,1314,1,00:33:37.564,33,37,73,1.205445,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['e088c2a7-369d-4191-8e2e-a33e5af9046f'],,"[44.0, 67.9]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,9.0,Right Defensive Midfield,7154.0,Sebastián Carlos Cristóforo Pepe,13.799275,-1.9338078,1.0,Ground Pass,"[39.1, 55.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017.564
e088c2a7-369d-4191-8e2e-a33e5af9046f,1315,1,00:33:38.769,33,38,73,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['9d4c18f3-c26d-4880-b407-a4416dd2e0d1'],,"[39.1, 55.0]",7154.0,Sebastián Carlos Cristóforo Pepe,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.769
fbb97102-9df9-4eb1-9ef3-b63c8ff3a4d5,1316,1,00:33:38.769,33,38,73,1.123266,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['e088c2a7-369d-4191-8e2e-a33e5af9046f', 'fe8980da-78b7-4c24-b8a6-f61242c8396f']",,"[39.1, 55.0]",7154.0,Sebastián Carlos Cristóforo Pepe,11.0,Left Defensive Midfield,,,,,,,,,,,,"[39.1, 55.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.769
fe8980da-78b7-4c24-b8a6-f61242c8396f,1317,1,00:33:39.892,33,39,73,0.860806,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['b14ec8ba-4864-4d9e-898e-ca941a13d57f'],,"[39.1, 55.0]",7154.0,Sebastián Carlos Cristóforo Pepe,11.0,Left Defensive Midfield,6356.0,Michael Krohn-Dehli,16.94255,-1.4999094,1.0,Ground Pass,"[40.3, 38.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.892
b14ec8ba-4864-4d9e-898e-ca941a13d57f,1318,1,00:33:40.753,33,40,73,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['fe8980da-78b7-4c24-b8a6-f61242c8396f'],,"[40.3, 38.1]",6356.0,Michael Krohn-Dehli,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.753
1dfc8d5c-6bed-472b-891c-216600183f01,1319,1,00:33:40.753,33,40,73,2.579337,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['b14ec8ba-4864-4d9e-898e-ca941a13d57f', 'b5bffc5c-3063-4da7-a7dc-65f40ce2c8b3']",,"[40.3, 38.1]",6356.0,Michael Krohn-Dehli,21.0,Left Wing,,,,,,,,,,,,"[54.1, 29.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.753
b5bffc5c-3063-4da7-a7dc-65f40ce2c8b3,1320,1,00:33:43.333,33,43,73,4.800349,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['6e1aa565-d8cd-4e63-943c-a9e9256be3ce'],,"[54.1, 29.0]",6356.0,Michael Krohn-Dehli,21.0,Left Wing,6401.0,Kevin Gameiro,55.68842,-0.28767285,1.0,Ground Pass,"[107.5, 13.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.333
6e1aa565-d8cd-4e63-943c-a9e9256be3ce,1321,1,00:33:48.133,33,48,73,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['b5bffc5c-3063-4da7-a7dc-65f40ce2c8b3'],,"[107.5, 13.2]",6401.0,Kevin Gameiro,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2028.133
988aeeb8-e685-43cb-a98c-ead2d3539afe,1322,1,00:33:48.133,33,48,73,3.292205,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['6e1aa565-d8cd-4e63-943c-a9e9256be3ce', '810d75b7-e0f3-45f0-986a-9f8630da4be0']",,"[107.5, 13.2]",6401.0,Kevin Gameiro,23.0,Center Forward,,,,,,,,,,,,"[107.5, 13.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2028.133
810d75b7-e0f3-45f0-986a-9f8630da4be0,1323,1,00:33:51.425,33,51,73,0.900197,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['b2d1cf4e-b9ec-4ca8-ad2d-8f01ddfee3fc'],,"[107.5, 13.2]",6401.0,Kevin Gameiro,23.0,Center Forward,27483.0,Benoît Trémoulinas,6.8709536,-1.9431947,1.0,Ground Pass,"[105.0, 6.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2031.425
