id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,interception_outcome_id,interception_outcome_name,counterpress,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_head,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,out,clearance_aerial_won,ball_recovery_recovery_failure,50_50_outcome_id,50_50_outcome_name,pass_aerial_won,pass_technique_id,pass_technique_name,pass_through_ball,dribble_outcome_id,dribble_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_switch,foul_won_defensive,foul_committed_advantage,foul_won_advantage,clearance_left_foot,pass_assisted_shot_id,pass_goal_assist,shot_open_goal,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_first_time,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,clearance_right_foot,dribble_nutmeg,dribble_overrun,foul_committed_card_id,foul_committed_card_name,pass_shot_assist,shot_one_on_one,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,pass_cut_back,shot_deflected,block_deflection,foul_committed_type_id,foul_committed_type_name,block_offensive,pass_inswinging,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,injury_stoppage_in_chain,pass_outswinging,pass_straight,timestamp_seconds
8d7688f4-7e9f-42ad-b8f4-8b35a2b00910,1567,1,00:38:44.065,38,44,78,0.901076,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['eb1b081c-0351-4c64-933e-cde7f496c427'],,"[73.6, 52.2]",6801.0,Pedro Pablo Hernández,15.0,Left Center Midfield,7105.0,Fabián Ariel Orellana Valenzuela,14.96262,-0.14756808,1.0,Ground Pass,"[88.4, 50.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2324.065
eb1b081c-0351-4c64-933e-cde7f496c427,1568,1,00:38:44.966,38,44,78,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['8d7688f4-7e9f-42ad-b8f4-8b35a2b00910'],,"[88.4, 50.0]",7105.0,Fabián Ariel Orellana Valenzuela,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2324.966
7ea2410d-ac22-454a-be5f-3a9aa36a16eb,1569,1,00:38:44.966,38,44,78,2.302025,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['d7e56819-e9e5-44bb-beeb-51f0a03068e9', 'eb1b081c-0351-4c64-933e-cde7f496c427']",,"[88.4, 50.0]",7105.0,Fabián Ariel Orellana Valenzuela,13.0,Right Center Midfield,,,,,,,,,,,,"[95.0, 49.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2324.966
d7e56819-e9e5-44bb-beeb-51f0a03068e9,1570,1,00:38:47.268,38,47,78,1.178237,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['23cb423e-745a-424e-848a-d8c3a78f5835'],,"[95.0, 49.2]",7105.0,Fabián Ariel Orellana Valenzuela,13.0,Right Center Midfield,6724.0,Manuel Agudo Durán,22.714092,-1.5355686,1.0,Ground Pass,"[95.8, 26.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2327.268
23cb423e-745a-424e-848a-d8c3a78f5835,1571,1,00:38:48.446,38,48,78,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['d7e56819-e9e5-44bb-beeb-51f0a03068e9'],,"[95.8, 26.5]",6724.0,Manuel Agudo Durán,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2328.446
a98d1bf8-fd4b-445f-9bc5-42739d824848,1572,1,00:38:48.446,38,48,78,5.631645,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['23cb423e-745a-424e-848a-d8c3a78f5835', '8ce272b8-6869-4211-b3a4-5ec83b227192', 'd51c3ed1-588d-41c0-a98a-33fbf3fb1caa']",,"[95.8, 26.5]",6724.0,Manuel Agudo Durán,21.0,Left Wing,,,,,,,,,,,,"[91.6, 26.1]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2328.446
8ce272b8-6869-4211-b3a4-5ec83b227192,1573,1,00:38:50.178,38,50,78,2.611059,17,Pressure,209,Celta Vigo,1,Regular Play,1041,Sporting Gijón,,,['a98d1bf8-fd4b-445f-9bc5-42739d824848'],,"[23.6, 54.9]",26633.0,Alberto Lora Ramos,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2330.178
d51c3ed1-588d-41c0-a98a-33fbf3fb1caa,1574,1,00:38:54.078,38,54,78,2.359265,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['02dbb054-5753-44cd-af7f-1a6bb373de21'],,"[91.6, 26.1]",6724.0,Manuel Agudo Durán,21.0,Left Wing,6805.0,Hugo Mallo Novegil,36.120354,0.92286557,3.0,High Pass,"[113.4, 54.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2334.078
02dbb054-5753-44cd-af7f-1a6bb373de21,1575,1,00:38:56.437,38,56,78,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['d51c3ed1-588d-41c0-a98a-33fbf3fb1caa'],,"[113.4, 54.9]",6805.0,Hugo Mallo Novegil,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2336.437
7d20c08e-79aa-4680-aec1-ecb6c4b2b933,1576,1,00:38:56.437,38,56,78,0.04,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['02dbb054-5753-44cd-af7f-1a6bb373de21', 'd5cbcc97-d073-4a51-b618-8122d3e285bc']",,"[113.4, 54.9]",6805.0,Hugo Mallo Novegil,2.0,Right Back,,,,,,,,,,,,"[113.4, 54.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2336.437
d5cbcc97-d073-4a51-b618-8122d3e285bc,1577,1,00:38:56.477,38,56,78,0.0,38,Miscontrol,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,,,"[113.4, 54.9]",6805.0,Hugo Mallo Novegil,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2336.477
80e3f85e-e9f7-4576-a51b-2ad1ae79960b,1578,1,00:38:57.310,38,57,78,0.0,9,Clearance,209,Celta Vigo,1,Regular Play,1041,Sporting Gijón,,,,,"[7.6, 24.7]",24263.0,Ismael López Blanco,6.0,Left Back,,,,,,,,,,,,,,,,,True,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2337.31
d3b06dee-4d69-405c-aebd-63a8febb3a75,1579,1,00:39:02.937,39,2,78,2.254772,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['7b55a2e9-ce97-438b-abc2-b30c6fdc2ff7'],,"[55.3, 45.5]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,6804.0,Sergi Gómez Solà,21.162466,-2.1509354,2.0,Low Pass,"[43.7, 27.8]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2342.937
7b55a2e9-ce97-438b-abc2-b30c6fdc2ff7,1580,1,00:39:05.192,39,5,78,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['d3b06dee-4d69-405c-aebd-63a8febb3a75'],,"[43.7, 27.8]",6804.0,Sergi Gómez Solà,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2345.192
ccc12fc5-69b9-48e3-adfe-4b01e82577de,1581,1,00:39:05.192,39,5,78,0.732068,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['20a4ba65-ac39-4b23-9586-8aada7702406', '7b55a2e9-ce97-438b-abc2-b30c6fdc2ff7']",,"[43.7, 27.8]",6804.0,Sergi Gómez Solà,5.0,Left Center Back,,,,,,,,,,,,"[43.7, 27.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2345.192
20a4ba65-ac39-4b23-9586-8aada7702406,1582,1,00:39:05.924,39,5,78,1.11611,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['778b5821-6e5f-4c1e-9838-936d9667c615'],,"[43.7, 27.8]",6804.0,Sergi Gómez Solà,5.0,Left Center Back,6801.0,Pedro Pablo Hernández,11.921828,0.32440308,1.0,Ground Pass,"[55.0, 31.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2345.924
778b5821-6e5f-4c1e-9838-936d9667c615,1583,1,00:39:07.040,39,7,78,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['20a4ba65-ac39-4b23-9586-8aada7702406'],,"[55.0, 31.6]",6801.0,Pedro Pablo Hernández,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2347.04
3b4f7417-2c4f-4998-83de-c3307a9f27e7,1584,1,00:39:11.319,39,11,78,2.134238,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['2ef8761f-1b98-4783-8327-e3c724d61545'],True,"[55.0, 31.4]",6801.0,Pedro Pablo Hernández,15.0,Left Center Midfield,7105.0,Fabián Ariel Orellana Valenzuela,32.671852,1.2306548,2.0,Low Pass,"[65.9, 62.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2351.319
2ef8761f-1b98-4783-8327-e3c724d61545,1585,1,00:39:13.454,39,13,78,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['3b4f7417-2c4f-4998-83de-c3307a9f27e7'],,"[65.9, 62.2]",7105.0,Fabián Ariel Orellana Valenzuela,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2353.454
fce35fe3-7623-4cc6-b677-307497219979,1586,1,00:39:13.454,39,13,78,2.763411,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['50e38c6b-22e2-4887-83b9-9cc5f52cc7f7'],,"[65.9, 62.2]",7105.0,Fabián Ariel Orellana Valenzuela,13.0,Right Center Midfield,23785.0,Théo Bongonda Mbul''Ofeko Batombo,26.830767,0.6718306,2.0,Low Pass,"[86.9, 78.9]",40.0,Right Foot,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2353.454
50e38c6b-22e2-4887-83b9-9cc5f52cc7f7,1587,1,00:39:16.217,39,16,78,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['fce35fe3-7623-4cc6-b677-307497219979'],,"[79.2, 75.2]",23785.0,Théo Bongonda Mbul''Ofeko Batombo,17.0,Right Wing,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2356.217
acb052d4-d354-4aa4-b44d-6ea189e17f2d,1588,1,00:39:20.103,39,20,79,1.822592,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['e481ba35-68d6-4e17-a9d0-c5d183c3cd61'],,"[26.6, 0.1]",24263.0,Ismael López Blanco,6.0,Left Back,6573.0,Bernardo José Espinosa Zúñiga,15.211838,1.5313431,2.0,Low Pass,"[27.2, 15.3]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2360.103
e481ba35-68d6-4e17-a9d0-c5d183c3cd61,1589,1,00:39:21.926,39,21,79,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['acb052d4-d354-4aa4-b44d-6ea189e17f2d'],,"[27.2, 15.3]",6573.0,Bernardo José Espinosa Zúñiga,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2361.926
6ac27c24-fa42-42dc-92d6-2d50c7656e91,1590,1,00:39:21.926,39,21,79,2.037122,43,Carry,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['00c99f6f-a60b-4292-a983-154f0bd5ff6f', 'd74cc062-9676-49de-9991-57b130a0922e', 'e481ba35-68d6-4e17-a9d0-c5d183c3cd61']",,"[27.2, 15.3]",6573.0,Bernardo José Espinosa Zúñiga,5.0,Left Center Back,,,,,,,,,,,,"[30.2, 15.3]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2361.926
00c99f6f-a60b-4292-a983-154f0bd5ff6f,1591,1,00:39:23.404,39,23,79,0.404992,17,Pressure,1041,Sporting Gijón,4,From Throw In,209,Celta Vigo,,,['6ac27c24-fa42-42dc-92d6-2d50c7656e91'],,"[89.9, 64.8]",6038.0,John Guidetti,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2363.404
d74cc062-9676-49de-9991-57b130a0922e,1592,1,00:39:23.963,39,23,79,1.92656,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['1f709664-2987-4eca-a47c-153673fa9aef'],,"[30.2, 15.3]",6573.0,Bernardo José Espinosa Zúñiga,5.0,Left Center Back,40822.0,Daniel Arnaud N''Di	,37.238823,-0.045667153,3.0,High Pass,"[67.4, 13.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2363.963
1f709664-2987-4eca-a47c-153673fa9aef,1593,1,00:39:25.890,39,25,79,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['d74cc062-9676-49de-9991-57b130a0922e'],,"[67.4, 13.6]",40822.0,Daniel Arnaud N''Di	,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2365.89
215ac977-1207-4bc0-bd62-509ef1977506,1594,1,00:39:25.890,39,25,79,2.908724,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['0a0c26d5-0188-493f-b248-4a4f6b6fcb8a', '485f6164-5f13-43a1-9544-672fe56fda2b']",,"[67.4, 13.6]",40822.0,Daniel Arnaud N''Di	,19.0,Center Attacking Midfield,6880.0,Arnaldo Antonio Sanabria Ayala,23.181242,0.9169418,2.0,Low Pass,"[81.5, 32.0]",37.0,Head,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2365.89
485f6164-5f13-43a1-9544-672fe56fda2b,1595,1,00:39:28.798,39,28,79,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['215ac977-1207-4bc0-bd62-509ef1977506'],,"[76.6, 22.8]",6880.0,Arnaldo Antonio Sanabria Ayala,23.0,Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2368.798
0a0c26d5-0188-493f-b248-4a4f6b6fcb8a,1596,1,00:39:28.798,39,28,80,0.0,2,Ball Recovery,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['215ac977-1207-4bc0-bd62-509ef1977506'],,"[38.6, 48.1]",6804.0,Sergi Gómez Solà,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2368.798
9ad96da1-e13e-4572-9f4e-ab05fd46e5d2,1597,1,00:39:28.798,39,28,80,0.749503,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['0a0c26d5-0188-493f-b248-4a4f6b6fcb8a', '2cdf49ba-3e18-4774-93c6-d9e6b4cd187c', 'e48a6def-cbb3-4f40-9fe5-92e6f2d0cc17']",,"[38.6, 48.1]",6804.0,Sergi Gómez Solà,5.0,Left Center Back,,,,,,,,,,,,"[38.6, 45.7]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2368.798
e48a6def-cbb3-4f40-9fe5-92e6f2d0cc17,1598,1,00:39:29.166,39,29,80,0.325972,17,Pressure,209,Celta Vigo,1,Regular Play,1041,Sporting Gijón,,,['9ad96da1-e13e-4572-9f4e-ab05fd46e5d2'],,"[80.9, 33.9]",6880.0,Arnaldo Antonio Sanabria Ayala,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2369.166
2cdf49ba-3e18-4774-93c6-d9e6b4cd187c,1599,1,00:39:29.548,39,29,80,1.982655,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['091a840a-a979-4fa4-96df-9bcfd80c00a8'],,"[38.6, 45.7]",6804.0,Sergi Gómez Solà,5.0,Left Center Back,6884.0,Sergio Álvarez Conde,26.536955,-2.7995827,1.0,Ground Pass,"[13.6, 36.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2369.548
091a840a-a979-4fa4-96df-9bcfd80c00a8,1600,1,00:39:31.530,39,31,80,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['2cdf49ba-3e18-4774-93c6-d9e6b4cd187c'],,"[13.6, 36.8]",6884.0,Sergio Álvarez Conde,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2371.53
8c7fc9a7-4e37-4b4e-9a15-15663ffb02df,1601,1,00:39:31.530,39,31,80,0.2,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['091a840a-a979-4fa4-96df-9bcfd80c00a8', 'b686cd9f-ae7b-4965-8600-949bc932110b']",,"[13.6, 36.8]",6884.0,Sergio Álvarez Conde,1.0,Goalkeeper,,,,,,,,,,,,"[10.6, 39.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2371.53
b686cd9f-ae7b-4965-8600-949bc932110b,1602,1,00:39:31.730,39,31,80,2.0,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['e1c1d171-baba-4455-b58f-f34a8c9495c5'],,"[10.6, 39.1]",6884.0,Sergio Álvarez Conde,1.0,Goalkeeper,6794.0,Gustavo Daniel Cabral Cáceres,22.207207,0.8045041,1.0,Ground Pass,"[26.0, 55.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2371.73
e1c1d171-baba-4455-b58f-f34a8c9495c5,1603,1,00:39:33.730,39,33,80,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['b686cd9f-ae7b-4965-8600-949bc932110b'],,"[26.0, 55.1]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2373.73
7ff1a249-fb5f-43b7-9b76-51ff9c8a417b,1604,1,00:39:33.730,39,33,80,0.734098,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['4fc2ea32-3d09-407d-9344-49b5b38c45f6', 'e1c1d171-baba-4455-b58f-f34a8c9495c5']",,"[26.0, 55.1]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,,,,,,,,,,,,"[31.1, 54.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2373.73
4fc2ea32-3d09-407d-9344-49b5b38c45f6,1605,1,00:39:34.465,39,34,80,1.040042,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['3b03e556-b327-4846-a8e2-51ea865d0f23'],,"[31.1, 54.3]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,19668.0,Augusto Matías Fernández,12.841339,-0.9849535,1.0,Ground Pass,"[38.2, 43.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2374.465
3b03e556-b327-4846-a8e2-51ea865d0f23,1606,1,00:39:35.505,39,35,80,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['4fc2ea32-3d09-407d-9344-49b5b38c45f6'],,"[38.2, 43.6]",19668.0,Augusto Matías Fernández,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2375.505
8ce09532-72cc-4be5-b585-170c1f151c78,1607,1,00:39:35.505,39,35,80,1.190464,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['3b03e556-b327-4846-a8e2-51ea865d0f23', '7c429ff7-f745-4f2c-ba46-11484572fd36']",,"[38.2, 43.6]",19668.0,Augusto Matías Fernández,10.0,Center Defensive Midfield,,,,,,,,,,,,"[38.2, 43.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2375.505
7c429ff7-f745-4f2c-ba46-11484572fd36,1608,1,00:39:36.695,39,36,80,1.079566,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['00b03d27-f303-4315-bb73-a1ea853eb20a'],,"[38.2, 43.6]",19668.0,Augusto Matías Fernández,10.0,Center Defensive Midfield,6801.0,Pedro Pablo Hernández,19.811613,-1.1048914,1.0,Ground Pass,"[47.1, 25.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2376.695
00b03d27-f303-4315-bb73-a1ea853eb20a,1609,1,00:39:37.775,39,37,80,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['7c429ff7-f745-4f2c-ba46-11484572fd36'],,"[47.1, 25.9]",6801.0,Pedro Pablo Hernández,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2377.775
d1ce581a-1a7f-4713-b2d5-df7b6ec3a842,1610,1,00:39:37.775,39,37,80,1.117405,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['00b03d27-f303-4315-bb73-a1ea853eb20a', '3d85eef1-79b6-43f9-8896-f72668ed6fb0']",,"[47.1, 25.9]",6801.0,Pedro Pablo Hernández,15.0,Left Center Midfield,,,,,,,,,,,,"[52.5, 32.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2377.775
3d85eef1-79b6-43f9-8896-f72668ed6fb0,1611,1,00:39:38.892,39,38,80,1.104272,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['30b8e542-836b-40d3-8209-4b4a93db620f'],,"[52.5, 32.1]",6801.0,Pedro Pablo Hernández,15.0,Left Center Midfield,7105.0,Fabián Ariel Orellana Valenzuela,19.458673,0.21755412,1.0,Ground Pass,"[71.5, 36.3]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2378.892
