id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,carry_end_location,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,counterpress,pass_aerial_won,pass_cross,out,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,ball_recovery_recovery_failure,interception_outcome_id,interception_outcome_name,pass_cut_back,off_camera,pass_switch,goalkeeper_end_location,clearance_head,clearance_aerial_won,dribble_outcome_id,dribble_outcome_name,pass_no_touch,pass_goal_assist,shot_first_time,shot_one_on_one,foul_committed_advantage,foul_won_advantage,foul_won_defensive,miscontrol_aerial_won,pass_technique_id,pass_technique_name,pass_outswinging,clearance_left_foot,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_card_id,foul_committed_card_name,dribble_overrun,pass_through_ball,pass_inswinging,pass_straight,timestamp_seconds
5ccbb9fc-756c-4c63-9376-2dadc4edf24d,696,1,00:12:47.586,12,47,31,1.378527,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['202e0627-5f4a-447b-8b6e-5b713c1378e6'],"[70.4, 53.8]",26633.0,Alberto Lora Ramos,2.0,Right Back,23848.0,Carlos Carmona Bonet,25.609568,0.95463216,1.0,Ground Pass,"[85.2, 74.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767.586
202e0627-5f4a-447b-8b6e-5b713c1378e6,697,1,00:12:48.965,12,48,31,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['5ccbb9fc-756c-4c63-9376-2dadc4edf24d'],"[85.2, 74.7]",23848.0,Carlos Carmona Bonet,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.965
b6e948e0-adf7-4daf-9cf7-5117c85e1f80,698,1,00:12:48.965,12,48,31,5.149905,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['202e0627-5f4a-447b-8b6e-5b713c1378e6', '574dbe8e-bdea-49cd-a5e8-263b966ff5a4']","[85.2, 74.7]",23848.0,Carlos Carmona Bonet,12.0,Right Midfield,,,,,,,,,,,,,,,,,"[92.1, 57.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.965
574dbe8e-bdea-49cd-a5e8-263b966ff5a4,699,1,00:12:54.115,12,54,31,1.100663,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['d6637d51-d911-4066-9cdb-556252dc9f46'],"[92.1, 57.5]",23848.0,Carlos Carmona Bonet,12.0,Right Midfield,6880.0,Arnaldo Antonio Sanabria Ayala,22.305605,-1.5483786,1.0,Ground Pass,"[92.6, 35.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.115
d6637d51-d911-4066-9cdb-556252dc9f46,700,1,00:12:55.215,12,55,31,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['574dbe8e-bdea-49cd-a5e8-263b966ff5a4'],"[92.6, 35.2]",6880.0,Arnaldo Antonio Sanabria Ayala,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.215
a96556c5-781f-405c-9f85-7df107350e62,701,1,00:12:55.215,12,55,31,1.225075,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['d6637d51-d911-4066-9cdb-556252dc9f46', 'f65e0762-d348-464f-a793-196210cc35dd']","[92.6, 35.2]",6880.0,Arnaldo Antonio Sanabria Ayala,22.0,Right Center Forward,,,,,,,,,,,,,,,,,"[93.3, 33.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.215
f65e0762-d348-464f-a793-196210cc35dd,702,1,00:12:56.441,12,56,31,0.177882,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['acc89061-fa3f-44da-860b-97fa09ae7f89', 'd7b3c9db-0648-4115-9364-2c0cb07c6929']","[93.3, 33.9]",6880.0,Arnaldo Antonio Sanabria Ayala,22.0,Right Center Forward,6602.0,Miguel Ángel Guerrero Martín,1.7492856,-0.5404195,1.0,Ground Pass,"[94.8, 33.0]",38.0,Left Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.441
acc89061-fa3f-44da-860b-97fa09ae7f89,703,1,00:12:56.618,12,56,31,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['f65e0762-d348-464f-a793-196210cc35dd'],"[105.6, 22.6]",6602.0,Miguel Ángel Guerrero Martín,24.0,Left Center Forward,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.618
d7b3c9db-0648-4115-9364-2c0cb07c6929,704,1,00:12:56.618,12,56,31,0.0,6,Block,1041,Sporting Gijón,1,Regular Play,222,Villarreal,,,['f65e0762-d348-464f-a793-196210cc35dd'],"[25.3, 47.1]",6771.0,Manuel Trigueros Muñoz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.618
02c40219-ded2-4bfe-9246-70b6a9863844,705,1,00:12:58.125,12,58,32,0.0,2,Ball Recovery,222,Villarreal,1,Regular Play,222,Villarreal,,,,"[20.6, 59.7]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.125
dc73ba3f-a49a-4da4-ae88-0a81c2b30537,706,1,00:12:58.125,12,58,32,3.09776,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['02c40219-ded2-4bfe-9246-70b6a9863844', '3627a9e2-b410-4d92-b553-f4ffd416bfc9']","[20.6, 59.7]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,,,,,,,,,,,,,,,,,"[37.9, 74.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.125
3627a9e2-b410-4d92-b553-f4ffd416bfc9,707,1,00:13:01.222,13,1,32,0.726986,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['3a0c918e-a310-4e51-a2a3-0c37e729ee17'],"[37.9, 74.5]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,18867.0,Matías Nahuel Leiva Esquivel,7.406079,-1.6113147,2.0,Low Pass,"[37.6, 67.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.222
4e480016-68f9-436b-9589-64309265a6b7,708,1,00:13:01.718,13,1,32,0.857019,17,Pressure,222,Villarreal,1,Regular Play,1041,Sporting Gijón,,,"['391b3b43-68bd-4c73-af9a-1833e471c234', '3a0c918e-a310-4e51-a2a3-0c37e729ee17']","[81.5, 14.9]",27526.0,Rachid Aït-Atmane,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.718
3a0c918e-a310-4e51-a2a3-0c37e729ee17,709,1,00:13:01.949,13,1,32,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,"['3627a9e2-b410-4d92-b553-f4ffd416bfc9', '4e480016-68f9-436b-9589-64309265a6b7']","[37.6, 67.1]",18867.0,Matías Nahuel Leiva Esquivel,12.0,Right Midfield,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.949
391b3b43-68bd-4c73-af9a-1833e471c234,710,1,00:13:01.949,13,1,32,2.334734,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['3a0c918e-a310-4e51-a2a3-0c37e729ee17', '4e480016-68f9-436b-9589-64309265a6b7', 'd4d9acfc-521a-4ccb-a593-06487acc3da9']","[37.6, 67.1]",18867.0,Matías Nahuel Leiva Esquivel,12.0,Right Midfield,,,,,,,,,,,,,,,,True,"[46.2, 60.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.949
d4d9acfc-521a-4ccb-a593-06487acc3da9,711,1,00:13:04.284,13,4,32,1.106172,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['158c3ebb-ce9b-492c-8449-3baaf40ef375'],"[46.2, 60.0]",18867.0,Matías Nahuel Leiva Esquivel,12.0,Right Midfield,6357.0,Jonathan dos Santos Ramírez,13.829317,-1.3521274,1.0,Ground Pass,"[49.2, 46.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.284
158c3ebb-ce9b-492c-8449-3baaf40ef375,712,1,00:13:05.390,13,5,32,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['d4d9acfc-521a-4ccb-a593-06487acc3da9'],"[49.2, 46.5]",6357.0,Jonathan dos Santos Ramírez,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.39
e09f3574-62ad-4e6a-a4b0-0f47144ac45c,713,1,00:13:05.390,13,5,32,0.943316,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['158c3ebb-ce9b-492c-8449-3baaf40ef375', '4466ef85-f84a-4850-b06c-1b68f3c2c3d3', 'eab92661-3f80-4e42-8de4-4f055797f79d']","[49.2, 46.5]",6357.0,Jonathan dos Santos Ramírez,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,True,"[53.3, 40.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.39
4466ef85-f84a-4850-b06c-1b68f3c2c3d3,714,1,00:13:05.760,13,5,32,0.578931,17,Pressure,222,Villarreal,1,Regular Play,1041,Sporting Gijón,,,"['e09f3574-62ad-4e6a-a4b0-0f47144ac45c', 'eab92661-3f80-4e42-8de4-4f055797f79d']","[69.9, 39.9]",23848.0,Carlos Carmona Bonet,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.76
eab92661-3f80-4e42-8de4-4f055797f79d,715,1,00:13:06.334,13,6,32,2.947779,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,"['21843c6e-a957-4c94-9816-1cf8c2d279eb', '4466ef85-f84a-4850-b06c-1b68f3c2c3d3', 'ad2ead64-3070-4e57-8542-6faf02790d24']","[53.3, 40.2]",6357.0,Jonathan dos Santos Ramírez,11.0,Left Defensive Midfield,6829.0,Samuel Castillejo Azuaga,28.714108,-0.95864385,1.0,Ground Pass,"[69.8, 16.7]",40.0,Right Foot,,,9.0,Incomplete,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.334
21843c6e-a957-4c94-9816-1cf8c2d279eb,716,1,00:13:09.281,13,9,32,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['eab92661-3f80-4e42-8de4-4f055797f79d'],"[65.9, 19.8]",6829.0,Samuel Castillejo Azuaga,16.0,Left Midfield,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.281
ad2ead64-3070-4e57-8542-6faf02790d24,717,1,00:13:09.281,13,9,33,0.0,2,Ball Recovery,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['eab92661-3f80-4e42-8de4-4f055797f79d'],"[50.3, 63.4]",26633.0,Alberto Lora Ramos,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.281
e139c949-8de3-4ba9-8ea5-959f8bcc497d,718,1,00:13:09.281,13,9,33,0.656512,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['4c81d723-8c83-497f-91b7-42e90b5c87e8', 'ad2ead64-3070-4e57-8542-6faf02790d24']","[50.3, 63.4]",26633.0,Alberto Lora Ramos,2.0,Right Back,,,,,,,,,,,,,,,,,"[44.8, 67.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.281
4c81d723-8c83-497f-91b7-42e90b5c87e8,719,1,00:13:09.938,13,9,33,2.264415,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['6c43d0ac-ebb9-4f75-a8d5-6fd3f265b675'],"[44.8, 67.6]",26633.0,Alberto Lora Ramos,2.0,Right Back,6610.0,Iván Cuéllar Sacristán,38.08215,-2.5637863,1.0,Ground Pass,"[12.9, 46.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.938
6c43d0ac-ebb9-4f75-a8d5-6fd3f265b675,720,1,00:13:12.202,13,12,33,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['4c81d723-8c83-497f-91b7-42e90b5c87e8'],"[12.9, 46.8]",6610.0,Iván Cuéllar Sacristán,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.202
1b944f02-bc97-4764-b6f9-bb7bbfc650e5,721,1,00:13:12.202,13,12,33,2.800728,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['21405d7e-22c8-43fc-992f-ca161ac95208', '38b2aab9-e8c2-450b-8d95-1fdd86b49553', '6c43d0ac-ebb9-4f75-a8d5-6fd3f265b675']","[12.9, 46.8]",6610.0,Iván Cuéllar Sacristán,1.0,Goalkeeper,,,,,,,,,,,,,,,,True,"[12.6, 41.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.202
21405d7e-22c8-43fc-992f-ca161ac95208,722,1,00:13:14.153,13,14,33,0.861177,17,Pressure,1041,Sporting Gijón,1,Regular Play,222,Villarreal,,,"['1b944f02-bc97-4764-b6f9-bb7bbfc650e5', '38b2aab9-e8c2-450b-8d95-1fdd86b49553']","[107.0, 35.4]",6783.0,Samuel García Sánchez,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.153
38b2aab9-e8c2-450b-8d95-1fdd86b49553,723,1,00:13:15.003,13,15,33,3.2656,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['21405d7e-22c8-43fc-992f-ca161ac95208', '33675c36-93c0-4125-8749-3e5eccff0a49', 'd8a54018-d902-4ba6-a6f8-763dce7cb89a']","[12.6, 41.8]",6610.0,Iván Cuéllar Sacristán,1.0,Goalkeeper,6602.0,Miguel Ángel Guerrero Martín,68.9,0.1618082,3.0,High Pass,"[80.6, 52.9]",38.0,Left Foot,,,9.0,Incomplete,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.003
33675c36-93c0-4125-8749-3e5eccff0a49,724,1,00:13:18.269,13,18,33,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['38b2aab9-e8c2-450b-8d95-1fdd86b49553'],"[81.5, 54.0]",6602.0,Miguel Ángel Guerrero Martín,24.0,Left Center Forward,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.269
d8a54018-d902-4ba6-a6f8-763dce7cb89a,725,1,00:13:18.269,13,18,33,1.448289,30,Pass,1041,Sporting Gijón,1,Regular Play,222,Villarreal,,,"['01c452d0-0e7f-4be8-935a-a8b193a1b42d', '2feb5b39-0698-4f4c-bc85-08615f4b1281', '3453adcc-32cb-43df-b899-2551887ac0c5', '38b2aab9-e8c2-450b-8d95-1fdd86b49553']","[39.5, 27.2]",6827.0,Daniele Bonera,5.0,Left Center Back,6357.0,Jonathan dos Santos Ramírez,8.374366,0.2044212,3.0,High Pass,"[47.7, 28.9]",,,66.0,Recovery,9.0,Incomplete,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.269
2feb5b39-0698-4f4c-bc85-08615f4b1281,726,1,00:13:18.269,13,18,33,0.0,4,Duel,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['d8a54018-d902-4ba6-a6f8-763dce7cb89a'],"[80.6, 52.9]",6602.0,Miguel Ángel Guerrero Martín,24.0,Left Center Forward,,,,,,,,,,,,,,,,True,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.269
d2c4c73e-462f-4118-98b7-4901f26d6970,727,1,00:13:19.553,13,19,33,0.33265,17,Pressure,1041,Sporting Gijón,1,Regular Play,222,Villarreal,,,['01c452d0-0e7f-4be8-935a-a8b193a1b42d'],"[45.7, 29.4]",6357.0,Jonathan dos Santos Ramírez,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.553
3453adcc-32cb-43df-b899-2551887ac0c5,728,1,00:13:19.717,13,19,33,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,222,Villarreal,,,['d8a54018-d902-4ba6-a6f8-763dce7cb89a'],"[45.7, 29.4]",6357.0,Jonathan dos Santos Ramírez,11.0,Left Defensive Midfield,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.717
01c452d0-0e7f-4be8-935a-a8b193a1b42d,729,1,00:13:19.717,13,19,33,1.369976,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['270e3a65-ab28-4238-a421-3270027a5e7f', 'd2c4c73e-462f-4118-98b7-4901f26d6970', 'd8a54018-d902-4ba6-a6f8-763dce7cb89a']","[72.4, 51.2]",6880.0,Arnaldo Antonio Sanabria Ayala,22.0,Right Center Forward,23848.0,Carlos Carmona Bonet,1.8681542,-0.27094686,1.0,Ground Pass,"[74.2, 50.7]",40.0,Right Foot,64.0,Interception,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.717
270e3a65-ab28-4238-a421-3270027a5e7f,730,1,00:13:21.087,13,21,33,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['01c452d0-0e7f-4be8-935a-a8b193a1b42d'],"[74.2, 50.7]",23848.0,Carlos Carmona Bonet,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801.087
642ac770-c46b-4b86-92ea-bdbc1a68ed0d,731,1,00:13:21.087,13,21,33,4.142167,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['270e3a65-ab28-4238-a421-3270027a5e7f', '9c6b0059-2bf8-4d04-a2da-c82d8f39b122']","[74.2, 50.7]",23848.0,Carlos Carmona Bonet,12.0,Right Midfield,,,,,,,,,,,,,,,,,"[89.6, 59.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801.087
9c6b0059-2bf8-4d04-a2da-c82d8f39b122,732,1,00:13:25.229,13,25,33,1.047522,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['1fc7778b-54ef-4c9c-be4f-95586d2848d8'],"[89.6, 59.2]",23848.0,Carlos Carmona Bonet,12.0,Right Midfield,6602.0,Miguel Ángel Guerrero Martín,12.924783,1.5088601,1.0,Ground Pass,"[90.4, 72.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805.229
1fc7778b-54ef-4c9c-be4f-95586d2848d8,733,1,00:13:26.277,13,26,33,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['9c6b0059-2bf8-4d04-a2da-c82d8f39b122'],"[90.4, 72.1]",6602.0,Miguel Ángel Guerrero Martín,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.277
bbacbbda-90d2-4a3f-93cd-e87e0f12fa67,734,1,00:13:26.277,13,26,33,1.930269,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['aa69c151-7a62-4456-9513-ba9cf201950a'],"[90.4, 73.5]",6602.0,Miguel Ángel Guerrero Martín,24.0,Left Center Forward,13107.0,Sergio Álvarez Díaz,18.146626,-2.0960941,1.0,Ground Pass,"[81.3, 57.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.277
aa69c151-7a62-4456-9513-ba9cf201950a,735,1,00:13:28.207,13,28,33,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['bbacbbda-90d2-4a3f-93cd-e87e0f12fa67'],"[81.3, 57.8]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808.207
26746512-7ca3-4b96-9fb1-cc493ecede22,736,1,00:13:28.207,13,28,33,0.970027,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['2dddb51b-97ca-43c5-b4d2-d54d8817462e', 'aa69c151-7a62-4456-9513-ba9cf201950a']","[81.3, 57.8]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,"[81.3, 58.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808.207
2dddb51b-97ca-43c5-b4d2-d54d8817462e,737,1,00:13:29.177,13,29,33,1.290706,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['a3a0bb2d-2769-4ccf-a39d-50cbb92c9bef'],"[81.3, 58.1]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,26633.0,Alberto Lora Ramos,12.835108,2.0309596,1.0,Ground Pass,"[75.6, 69.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.177
a3a0bb2d-2769-4ccf-a39d-50cbb92c9bef,738,1,00:13:30.468,13,30,33,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['2dddb51b-97ca-43c5-b4d2-d54d8817462e'],"[75.6, 69.6]",26633.0,Alberto Lora Ramos,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810.468
29305b60-971c-4d43-bfda-fcfdacb96a25,739,1,00:13:30.468,13,30,33,1.474102,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['3e216ca6-63dc-4907-966a-be0954043795'],"[75.6, 69.6]",26633.0,Alberto Lora Ramos,2.0,Right Back,27526.0,Rachid Aït-Atmane,19.7,-1.5707964,1.0,Ground Pass,"[75.6, 49.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810.468
3e216ca6-63dc-4907-966a-be0954043795,740,1,00:13:31.942,13,31,33,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['29305b60-971c-4d43-bfda-fcfdacb96a25'],"[75.6, 49.9]",27526.0,Rachid Aït-Atmane,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811.942
