id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,carry_end_location,pass_outcome_id,pass_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_head,dribble_outcome_id,dribble_outcome_name,shot_statsbomb_xg,shot_end_location,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,out,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_switch,pass_technique_id,pass_technique_name,pass_inswinging,goalkeeper_outcome_id,goalkeeper_outcome_name,clearance_left_foot,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,clearance_aerial_won,counterpress,duel_outcome_id,duel_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,pass_aerial_won,clearance_right_foot,pass_cross,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,foul_committed_advantage,foul_won_advantage,pass_through_ball,interception_outcome_id,interception_outcome_name,50_50_outcome_id,50_50_outcome_name,miscontrol_aerial_won,pass_goal_assist,foul_committed_type_id,foul_committed_type_name,foul_won_defensive,block_offensive,shot_first_time,pass_outswinging,ball_recovery_recovery_failure,pass_cut_back,clearance_other,shot_aerial_won,foul_committed_card_id,foul_committed_card_name,foul_committed_penalty,foul_won_penalty,bad_behaviour_card_id,bad_behaviour_card_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_overrun,shot_open_goal,shot_one_on_one,pass_straight,foul_committed_offensive,timestamp_seconds
c90700bf-9bb8-4a2d-98a4-2fc4eea48ec7,777,1,00:24:46.473,24,46,61,1.244326,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,['80a4f625-1817-4c44-8ce5-2bd42f12604a'],,"[30.5, 27.3]",15893.0,Víctor Rodríguez Romero,11.0,Left Defensive Midfield,6907.0,Pedro León Sánchez Gil,13.296617,-2.3774679,1.0,Ground Pass,"[20.9, 18.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1486.473
80a4f625-1817-4c44-8ce5-2bd42f12604a,778,1,00:24:47.717,24,47,61,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,['c90700bf-9bb8-4a2d-98a4-2fc4eea48ec7'],,"[20.9, 18.1]",6907.0,Pedro León Sánchez Gil,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1487.717
2ef12a3c-1fba-49d9-9422-bfc25797f9dc,779,1,00:24:47.717,24,47,61,1.9324,43,Carry,216,Getafe,1,Regular Play,216,Getafe,,,"['80a4f625-1817-4c44-8ce5-2bd42f12604a', 'e241ebff-1437-4234-aa42-f0d62802a588']",,"[20.9, 18.1]",6907.0,Pedro León Sánchez Gil,21.0,Left Wing,,,,,,,,,,,,,"[22.2, 21.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1487.717
e241ebff-1437-4234-aa42-f0d62802a588,780,1,00:24:49.650,24,49,61,3.861361,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,['2546b060-75b1-40c3-a575-deefee3db4e3'],,"[22.2, 21.4]",6907.0,Pedro León Sánchez Gil,21.0,Left Wing,11675.0,Moisés Gómez Bordonado,61.449574,0.7773431,3.0,High Pass,"[66.0, 64.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1489.65
2546b060-75b1-40c3-a575-deefee3db4e3,781,1,00:24:53.511,24,53,61,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,['e241ebff-1437-4234-aa42-f0d62802a588'],,"[66.0, 64.5]",11675.0,Moisés Gómez Bordonado,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1493.511
15201fc9-b4c3-4b8b-b4b4-7d159b4a2de5,782,1,00:24:53.511,24,53,61,1.108683,43,Carry,216,Getafe,1,Regular Play,216,Getafe,,,"['2546b060-75b1-40c3-a575-deefee3db4e3', 'da046497-ba8a-4fc2-a490-af1baad9da7c']",,"[66.0, 64.5]",11675.0,Moisés Gómez Bordonado,17.0,Right Wing,,,,,,,,,,,,,"[66.7, 65.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1493.511
da046497-ba8a-4fc2-a490-af1baad9da7c,783,1,00:24:54.620,24,54,61,1.919605,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,['6458507b-6765-4871-a9f5-89b2e4e59311'],,"[66.7, 65.1]",11675.0,Moisés Gómez Bordonado,17.0,Right Wing,6720.0,Pablo Sarabia García,15.239751,-0.07224248,1.0,Ground Pass,"[81.9, 64.0]",40.0,Right Foot,,,,,76.0,Pass Offside,,,,,,,,,,,,,,,,,,,,,,,,108.0,Through Ball,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1494.62
6458507b-6765-4871-a9f5-89b2e4e59311,784,1,00:24:56.539,24,56,61,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,['da046497-ba8a-4fc2-a490-af1baad9da7c'],,"[81.9, 64.0]",6720.0,Pablo Sarabia García,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1496.539
64fea526-c851-4079-8eb8-999a71a31809,785,1,00:25:18.701,25,18,62,4.197411,30,Pass,221,Levante UD,3,From Free Kick,221,Levante UD,,,['ff830ab6-ee20-4464-a580-da3458b81dc0'],,"[42.2, 18.8]",27656.0,Carl Medjani,5.0,Left Center Back,25134.0,Deyverson Brum Silva Acosta,72.57245,0.81073385,1.0,Ground Pass,"[92.2, 71.4]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1518.701
ff830ab6-ee20-4464-a580-da3458b81dc0,786,1,00:25:22.898,25,22,62,,42,Ball Receipt*,221,Levante UD,3,From Free Kick,221,Levante UD,,,['64fea526-c851-4079-8eb8-999a71a31809'],,"[92.2, 71.4]",25134.0,Deyverson Brum Silva Acosta,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1522.898
22381b0e-5b9d-47a5-b3e4-d4c19384fc73,787,1,00:25:22.898,25,22,62,2.727429,43,Carry,221,Levante UD,3,From Free Kick,221,Levante UD,,,"['e67270dc-e730-4134-a730-025ac1ddf89b', 'ff830ab6-ee20-4464-a580-da3458b81dc0']",,"[92.2, 71.4]",25134.0,Deyverson Brum Silva Acosta,22.0,Right Center Forward,,,,,,,,,,,,,"[86.4, 71.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1522.898
e67270dc-e730-4134-a730-025ac1ddf89b,788,1,00:25:25.626,25,25,62,0.222901,30,Pass,221,Levante UD,3,From Free Kick,221,Levante UD,,,"['44d38b3e-89bd-4e5a-a33b-2befe84609ac', '59ac1cff-9275-4569-9352-8e077921801c']",,"[86.4, 71.7]",25134.0,Deyverson Brum Silva Acosta,22.0,Right Center Forward,26012.0,David Navarro Pedrós,7.694154,-0.15660188,1.0,Ground Pass,"[94.0, 70.5]",38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1525.626
44d38b3e-89bd-4e5a-a33b-2befe84609ac,789,1,00:25:25.849,25,25,62,,42,Ball Receipt*,221,Levante UD,3,From Free Kick,221,Levante UD,,,['e67270dc-e730-4134-a730-025ac1ddf89b'],,"[101.2, 74.2]",26012.0,David Navarro Pedrós,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1525.849
59ac1cff-9275-4569-9352-8e077921801c,790,1,00:25:25.849,25,25,62,0.0,10,Interception,221,Levante UD,3,From Free Kick,216,Getafe,,,['e67270dc-e730-4134-a730-025ac1ddf89b'],,"[26.1, 9.6]",6907.0,Pedro León Sánchez Gil,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1525.849
ee851668-d997-4dfa-9923-a09e708d1206,791,1,00:25:43.685,25,43,63,0.194612,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['0816c0c0-db0d-46bb-88f8-ad0dbceb1a78'],True,"[91.8, 80.0]",5678.0,Jefferson Andrés Lerma Solís,2.0,Right Back,26211.0,Joan Verdú Fernández,7.569016,-0.8134282,2.0,Low Pass,"[97.0, 74.5]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1543.685
0816c0c0-db0d-46bb-88f8-ad0dbceb1a78,792,1,00:25:43.880,25,43,63,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['ee851668-d997-4dfa-9923-a09e708d1206'],,"[97.0, 74.5]",26211.0,Joan Verdú Fernández,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1543.88
244827d1-082c-44e5-bee1-c8ab5abc0d0a,793,1,00:25:44.075,25,44,63,1.102911,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['2679edf6-035f-43d2-bf49-259b4b134102'],,"[99.1, 72.3]",26211.0,Joan Verdú Fernández,12.0,Right Midfield,7141.0,Giuseppe Rossi,30.641476,-1.3503574,3.0,High Pass,"[105.8, 42.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1544.075
2679edf6-035f-43d2-bf49-259b4b134102,794,1,00:25:45.178,25,45,63,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['244827d1-082c-44e5-bee1-c8ab5abc0d0a'],,"[105.8, 42.4]",7141.0,Giuseppe Rossi,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1545.1779999999999
80f5b49e-41f1-4ff9-9132-a9da1510c863,795,1,00:25:45.178,25,45,63,0.884315,43,Carry,221,Levante UD,4,From Throw In,221,Levante UD,,,"['2679edf6-035f-43d2-bf49-259b4b134102', '966a8307-427f-46bc-bdb8-57717bff40e4']",,"[105.8, 42.4]",7141.0,Giuseppe Rossi,24.0,Left Center Forward,,,,,,,,,,,,,"[103.6, 47.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1545.1779999999999
966a8307-427f-46bc-bdb8-57717bff40e4,796,1,00:25:46.062,25,46,63,0.0,38,Miscontrol,221,Levante UD,4,From Throw In,221,Levante UD,,,,,"[103.6, 47.8]",7141.0,Giuseppe Rossi,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1546.062
2aaf24c5-c322-48e7-8d77-795906f276c7,797,1,00:25:46.062,25,46,64,0.0,2,Ball Recovery,216,Getafe,1,Regular Play,216,Getafe,,,,,"[12.8, 31.1]",6720.0,Pablo Sarabia García,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1546.062
50dcbe07-adf5-4e9d-a17e-fe373a3faa07,798,1,00:25:46.062,25,46,64,2.370699,43,Carry,216,Getafe,1,Regular Play,216,Getafe,,,"['0a4448f3-5d35-43e5-a27f-518b9523cdd0', '2aaf24c5-c322-48e7-8d77-795906f276c7', 'b2806b0d-7890-43fe-8631-8e4c6930543d']",,"[12.8, 31.1]",6720.0,Pablo Sarabia García,19.0,Center Attacking Midfield,,,,,,,,,,,,True,"[24.0, 23.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1546.062
0a4448f3-5d35-43e5-a27f-518b9523cdd0,799,1,00:25:47.831,25,47,64,0.57253,17,Pressure,216,Getafe,1,Regular Play,221,Levante UD,,,['50dcbe07-adf5-4e9d-a17e-fe373a3faa07'],,"[95.5, 50.6]",25134.0,Deyverson Brum Silva Acosta,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1547.831
b2806b0d-7890-43fe-8631-8e4c6930543d,800,1,00:25:48.433,25,48,64,0.224826,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,['ca06b48b-9fb1-486e-b0ab-b0ab2b534df0'],,"[24.0, 23.5]",6720.0,Pablo Sarabia García,19.0,Center Attacking Midfield,,,10.440307,-0.2914568,2.0,Low Pass,"[34.0, 20.5]",38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548.433
ca06b48b-9fb1-486e-b0ab-b0ab2b534df0,801,1,00:25:48.658,25,48,64,0.0,6,Block,216,Getafe,1,Regular Play,221,Levante UD,,,['b2806b0d-7890-43fe-8631-8e4c6930543d'],,"[86.1, 59.6]",24149.0,José Antonio García Rabasco,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548.658
1d0ec8f4-bce1-4cfe-b568-f2d445bb8b0d,802,1,00:25:48.738,25,48,64,0.0,22,Foul Committed,216,Getafe,1,Regular Play,221,Levante UD,,,,,"[84.5, 57.9]",24149.0,José Antonio García Rabasco,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,24.0,Handball,,,,,,,,,,,,,,,,,,,,,,,,1548.738
dc5f48be-d0c1-4865-b0bb-ca8ece493654,803,1,00:25:59.000,25,59,65,2.624373,30,Pass,216,Getafe,3,From Free Kick,216,Getafe,,,['63ae3d76-e0be-474b-ae30-68112bb2801a'],,"[36.6, 25.7]",25881.0,Juan Antonio Rodríguez Villamuela,9.0,Right Defensive Midfield,6627.0,Damián Nicolás Suárez Suárez,54.561615,1.1776971,3.0,High Pass,"[57.5, 76.1]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1559.0
63ae3d76-e0be-474b-ae30-68112bb2801a,804,1,00:26:01.624,26,1,65,,42,Ball Receipt*,216,Getafe,3,From Free Kick,216,Getafe,,,['dc5f48be-d0c1-4865-b0bb-ca8ece493654'],,"[57.5, 76.1]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1561.624
9ef208a4-5765-4007-95b0-3f3bde2a3e04,805,1,00:26:01.624,26,1,65,2.907058,43,Carry,216,Getafe,3,From Free Kick,216,Getafe,,,"['2d1597ef-a6f5-4b1f-8eb0-93440013cbf0', '63ae3d76-e0be-474b-ae30-68112bb2801a']",,"[57.5, 76.1]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,,,,,,,,,,,"[65.3, 74.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1561.624
2d1597ef-a6f5-4b1f-8eb0-93440013cbf0,806,1,00:26:04.531,26,4,65,0.769147,30,Pass,216,Getafe,3,From Free Kick,216,Getafe,,,['59a44fb1-3d4f-4104-bd3a-ee6cec5a9f28'],,"[65.3, 74.4]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,11675.0,Moisés Gómez Bordonado,10.807867,0.38909724,1.0,Ground Pass,"[75.3, 78.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1564.531
59a44fb1-3d4f-4104-bd3a-ee6cec5a9f28,807,1,00:26:05.300,26,5,65,,42,Ball Receipt*,216,Getafe,3,From Free Kick,216,Getafe,,,['2d1597ef-a6f5-4b1f-8eb0-93440013cbf0'],,"[75.3, 78.5]",11675.0,Moisés Gómez Bordonado,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1565.3
c5b516e2-9921-401b-b8dd-a3c5487d59e5,808,1,00:26:05.300,26,5,65,2.316014,43,Carry,216,Getafe,3,From Free Kick,216,Getafe,,,"['59a44fb1-3d4f-4104-bd3a-ee6cec5a9f28', 'afc24350-b11a-466b-a6e3-4d0abdf2c5ca']",,"[75.3, 78.5]",11675.0,Moisés Gómez Bordonado,17.0,Right Wing,,,,,,,,,,,,,"[77.9, 75.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1565.3
afc24350-b11a-466b-a6e3-4d0abdf2c5ca,809,1,00:26:07.616,26,7,65,1.471837,30,Pass,216,Getafe,3,From Free Kick,216,Getafe,,,['31ded421-7c03-4db0-b2a5-10e9b56ebc80'],,"[77.9, 75.0]",11675.0,Moisés Gómez Bordonado,17.0,Right Wing,6627.0,Damián Nicolás Suárez Suárez,12.093387,0.124354996,1.0,Ground Pass,"[89.9, 76.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1567.616
31ded421-7c03-4db0-b2a5-10e9b56ebc80,810,1,00:26:09.088,26,9,65,,42,Ball Receipt*,216,Getafe,3,From Free Kick,216,Getafe,,,['afc24350-b11a-466b-a6e3-4d0abdf2c5ca'],,"[89.9, 76.5]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1569.088
67f770a0-8cc6-4144-aa3d-2e3c4305f277,811,1,00:26:09.088,26,9,65,0.079999,43,Carry,216,Getafe,3,From Free Kick,216,Getafe,,,"['31ded421-7c03-4db0-b2a5-10e9b56ebc80', 'a90886bc-ae75-41e5-b097-0fd6f65b7a6d']",,"[89.9, 76.5]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,,,,,,,,,,,"[94.9, 75.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1569.088
a90886bc-ae75-41e5-b097-0fd6f65b7a6d,812,1,00:26:09.168,26,9,65,1.690546,30,Pass,216,Getafe,3,From Free Kick,216,Getafe,,,['a99fb0f8-6921-4aae-9a8c-90cd940862ea'],,"[94.9, 75.9]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,11675.0,Moisés Gómez Bordonado,9.664885,-0.49604368,1.0,Ground Pass,"[103.4, 71.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1569.168
a99fb0f8-6921-4aae-9a8c-90cd940862ea,813,1,00:26:10.859,26,10,65,,42,Ball Receipt*,216,Getafe,3,From Free Kick,216,Getafe,,,['a90886bc-ae75-41e5-b097-0fd6f65b7a6d'],,"[103.4, 71.3]",11675.0,Moisés Gómez Bordonado,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1570.859
5de026d5-c5ce-4d40-8c1e-958a254acda1,814,1,00:26:10.859,26,10,65,1.383393,43,Carry,216,Getafe,3,From Free Kick,216,Getafe,,,"['0a2bcd8d-6f58-4f2b-a252-601562d445de', '34139627-c7be-4822-ada4-84086141e36e', 'a99fb0f8-6921-4aae-9a8c-90cd940862ea']",,"[103.4, 71.3]",11675.0,Moisés Gómez Bordonado,17.0,Right Wing,,,,,,,,,,,,True,"[114.7, 63.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1570.859
34139627-c7be-4822-ada4-84086141e36e,815,1,00:26:10.958,26,10,65,1.148471,17,Pressure,216,Getafe,3,From Free Kick,221,Levante UD,,,['5de026d5-c5ce-4d40-8c1e-958a254acda1'],,"[15.6, 9.0]",6668.0,José Luis Morales Nogales,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1570.958
0a2bcd8d-6f58-4f2b-a252-601562d445de,816,1,00:26:12.242,26,12,65,0.420367,30,Pass,216,Getafe,3,From Free Kick,216,Getafe,,,['746d8021-fe2e-41b1-ac05-e00bfa1eb3e7'],,"[114.7, 63.9]",11675.0,Moisés Gómez Bordonado,17.0,Right Wing,,,5.724509,-1.2324727,2.0,Low Pass,"[116.6, 58.5]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1572.242
746d8021-fe2e-41b1-ac05-e00bfa1eb3e7,817,1,00:26:12.663,26,12,65,0.0,6,Block,216,Getafe,3,From Free Kick,221,Levante UD,,,['0a2bcd8d-6f58-4f2b-a252-601562d445de'],,"[3.5, 21.6]",6668.0,José Luis Morales Nogales,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1572.663
bd2498f4-8b69-4fcd-a931-81d0ed8216e9,818,1,00:26:39.940,26,39,66,2.113617,30,Pass,216,Getafe,2,From Corner,216,Getafe,,,['2ee23881-8dd9-4389-8354-8958d6359d3d'],,"[120.0, 80.0]",6720.0,Pablo Sarabia García,19.0,Center Attacking Midfield,,,41.974518,-1.6303916,3.0,High Pass,"[117.5, 38.1]",38.0,Left Foot,61.0,Corner,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,True,104.0,Inswinging,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1599.94
2ee23881-8dd9-4389-8354-8958d6359d3d,819,1,00:26:42.054,26,42,66,0.0,23,Goal Keeper,216,Getafe,2,From Corner,221,Levante UD,,,['bd2498f4-8b69-4fcd-a931-81d0ed8216e9'],,"[2.6, 42.0]",23843.0,Diego Mariño Villar,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,Punch,,,,,53.0,In Play Safe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1602.054
9c9b891f-d744-44b9-9e09-a9b65431364a,820,1,00:26:44.572,26,44,66,0.350943,17,Pressure,216,Getafe,2,From Corner,216,Getafe,,,['a16e8274-6227-43ce-9969-dc32ee70a289'],,"[109.2, 25.9]",6907.0,Pedro León Sánchez Gil,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1604.5720000000001
a16e8274-6227-43ce-9969-dc32ee70a289,821,1,00:26:44.581,26,44,66,0.0,9,Clearance,216,Getafe,2,From Corner,221,Levante UD,,,['9c9b891f-d744-44b9-9e09-a9b65431364a'],,"[10.2, 56.2]",26211.0,Joan Verdú Fernández,12.0,Right Midfield,,,,,,,,,,,,True,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1604.581
bc31f764-d1ba-49bc-a234-a58aea6be534,822,1,00:26:45.003,26,45,66,0.0,6,Block,216,Getafe,2,From Corner,216,Getafe,,,,,"[109.9, 24.1]",6907.0,Pedro León Sánchez Gil,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1605.003
