id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_outcome_id,pass_outcome_name,under_pressure,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,counterpress,ball_receipt_outcome_id,ball_receipt_outcome_name,dribble_nutmeg,pass_cross,pass_switch,interception_outcome_id,interception_outcome_name,out,pass_aerial_won,miscontrol_aerial_won,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_right_foot,foul_committed_advantage,foul_won_advantage,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_cut_back,foul_committed_card_id,foul_committed_card_name,shot_one_on_one,shot_first_time,pass_no_touch,goalkeeper_end_location,ball_recovery_recovery_failure,clearance_left_foot,pass_technique_id,pass_technique_name,pass_outswinging,dribble_overrun,pass_goal_assist,pass_straight,shot_aerial_won,pass_inswinging,pass_through_ball,block_offensive,pass_deflected,block_deflection,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_won_defensive,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds
405ba5c9-d89f-4397-92b5-d140f01f8542,389,1,00:09:20.933,9,20,26,3.342292,17,Pressure,1041,Sporting Gijón,3,From Free Kick,214,Espanyol,,,"['051dff60-6803-444d-861b-14c8449f5e40', '8360c293-e2ad-4cc3-90a8-224503551d10', 'fd7dd5bc-60ad-4f10-957c-e7045e13f883']",,"[47.4, 66.8]",6758.0,Víctor Sánchez Mata,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.933
1641e81c-4d70-45e0-8368-785d1977f716,390,1,00:09:22.779,9,22,26,0.67288,17,Pressure,1041,Sporting Gijón,3,From Free Kick,214,Espanyol,,,,,"[31.6, 69.7]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.779
690de25e-48d9-4403-96a3-6faca39795a0,391,1,00:09:23.590,9,23,26,0.0,39,Dribbled Past,1041,Sporting Gijón,3,From Free Kick,214,Espanyol,,,"['051dff60-6803-444d-861b-14c8449f5e40', '8360c293-e2ad-4cc3-90a8-224503551d10']",,"[31.3, 68.4]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.59
051dff60-6803-444d-861b-14c8449f5e40,392,1,00:09:23.590,9,23,26,0.0,14,Dribble,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,"['405ba5c9-d89f-4397-92b5-d140f01f8542', '690de25e-48d9-4403-96a3-6faca39795a0']",,"[88.8, 11.7]",27526.0,Rachid Aït-Atmane,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,True,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.59
8360c293-e2ad-4cc3-90a8-224503551d10,393,1,00:09:23.590,9,23,26,2.107186,43,Carry,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,"['051dff60-6803-444d-861b-14c8449f5e40', '405ba5c9-d89f-4397-92b5-d140f01f8542', '690de25e-48d9-4403-96a3-6faca39795a0', 'f6e19ac9-5f67-4572-a49a-f703b7be08c8']",,"[88.8, 11.7]",27526.0,Rachid Aït-Atmane,11.0,Left Defensive Midfield,,,,,,,,,,,,"[108.4, 10.0]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.59
f6e19ac9-5f67-4572-a49a-f703b7be08c8,394,1,00:09:25.697,9,25,26,1.17345,30,Pass,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,['0eb10078-6e55-4a97-b52c-5b4836e5516e'],,"[108.4, 10.0]",27526.0,Rachid Aït-Atmane,11.0,Left Defensive Midfield,,,29.445883,1.4173723,1.0,Ground Pass,"[112.9, 39.1]",,,38.0,Left Foot,,9.0,Incomplete,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.697
0eb10078-6e55-4a97-b52c-5b4836e5516e,395,1,00:09:26.870,9,26,26,0.0,23,Goal Keeper,1041,Sporting Gijón,3,From Free Kick,214,Espanyol,,,['f6e19ac9-5f67-4572-a49a-f703b7be08c8'],,"[7.2, 41.0]",6792.0,Pau López Sabata,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,In Play Safe,30.0,Punch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.87
81691453-96c3-4424-977e-e1367aeeb36f,396,1,00:09:28.906,9,28,27,0.0,2,Ball Recovery,214,Espanyol,1,Regular Play,214,Espanyol,,,,,"[11.3, 32.3]",27148.0,Abraham González Casanova,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.906
137cc3e1-1f6e-496b-bb12-094b8f39106b,397,1,00:09:28.906,9,28,27,0.611677,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['1b4fa035-7487-4ae3-b7fa-f79635d3b2da', '81691453-96c3-4424-977e-e1367aeeb36f']",,"[11.3, 32.3]",27148.0,Abraham González Casanova,15.0,Left Center Midfield,,,,,,,,,,,,"[11.3, 32.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.906
1b4fa035-7487-4ae3-b7fa-f79635d3b2da,398,1,00:09:29.517,9,29,27,0.839988,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['9fdaeb27-b16d-4fff-b599-5a52d6204bc9'],,"[11.3, 32.3]",27148.0,Abraham González Casanova,15.0,Left Center Midfield,6624.0,Jorge Franco Alviz,14.286357,-0.23309468,1.0,Ground Pass,"[25.2, 29.0]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.517
9fdaeb27-b16d-4fff-b599-5a52d6204bc9,399,1,00:09:30.357,9,30,27,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['1b4fa035-7487-4ae3-b7fa-f79635d3b2da'],,"[25.2, 29.0]",6624.0,Jorge Franco Alviz,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.357
e821db6b-e545-4209-b2cb-df99fba98072,400,1,00:09:30.357,9,30,27,0.099179,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['4865e814-9bc8-4602-b8a1-a6a8264423bf', '9fdaeb27-b16d-4fff-b599-5a52d6204bc9']",,"[25.2, 29.0]",6624.0,Jorge Franco Alviz,21.0,Left Wing,,,,,,,,,,,,"[25.2, 29.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.357
4865e814-9bc8-4602-b8a1-a6a8264423bf,401,1,00:09:30.456,9,30,27,0.84968,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['bf146050-b55c-4843-8945-1ac9eb87bc33'],,"[25.2, 29.0]",6624.0,Jorge Franco Alviz,21.0,Left Wing,27148.0,Abraham González Casanova,5.3712196,2.0760865,1.0,Ground Pass,"[22.6, 33.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.456
bf146050-b55c-4843-8945-1ac9eb87bc33,402,1,00:09:31.306,9,31,27,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['4865e814-9bc8-4602-b8a1-a6a8264423bf'],,"[22.6, 33.7]",27148.0,Abraham González Casanova,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.306
469deb6e-4bb3-4611-b2c3-76b6763a7e31,403,1,00:09:31.306,9,31,27,1.200775,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['537efa31-bd14-46ea-ae91-7fd1ffbccfa4', 'bf146050-b55c-4843-8945-1ac9eb87bc33']",,"[22.6, 33.7]",27148.0,Abraham González Casanova,15.0,Left Center Midfield,,,,,,,,,,,,"[29.2, 38.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.306
537efa31-bd14-46ea-ae91-7fd1ffbccfa4,404,1,00:09:32.507,9,32,27,1.885721,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['e36d91f0-b2bc-4dce-9fc5-0480c13376af'],,"[29.2, 38.2]",27148.0,Abraham González Casanova,15.0,Left Center Midfield,5719.0,Marco Asensio Willemsen,40.082165,0.9987093,3.0,High Pass,"[50.9, 71.9]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.507
e36d91f0-b2bc-4dce-9fc5-0480c13376af,405,1,00:09:34.393,9,34,27,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['537efa31-bd14-46ea-ae91-7fd1ffbccfa4'],,"[50.9, 71.9]",5719.0,Marco Asensio Willemsen,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.393
c6a89173-bacd-45de-8ef3-c12ef3da3e7d,406,1,00:09:34.393,9,34,27,1.527817,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['f5934dcd-166c-45b0-a692-7fda00e0ede2'],,"[50.9, 71.9]",5719.0,Marco Asensio Willemsen,17.0,Right Wing,6758.0,Víctor Sánchez Mata,12.937542,-2.6329927,1.0,Ground Pass,"[39.6, 65.6]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.393
f5934dcd-166c-45b0-a692-7fda00e0ede2,407,1,00:09:35.920,9,35,27,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['c6a89173-bacd-45de-8ef3-c12ef3da3e7d'],,"[39.6, 65.6]",6758.0,Víctor Sánchez Mata,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.92
3a1359d3-391e-4c70-8096-67c0d1a2c1c9,408,1,00:09:35.920,9,35,27,0.049188,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['7590e0c7-0aed-428a-8d27-cef4b3432bab', 'f5934dcd-166c-45b0-a692-7fda00e0ede2']",,"[39.6, 65.6]",6758.0,Víctor Sánchez Mata,13.0,Right Center Midfield,,,,,,,,,,,,"[42.9, 67.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.92
7590e0c7-0aed-428a-8d27-cef4b3432bab,409,1,00:09:35.970,9,35,27,0.861716,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['b5e66b84-2a66-40b7-beb0-9f64e2274ac3'],,"[42.9, 67.4]",6758.0,Víctor Sánchez Mata,13.0,Right Center Midfield,5719.0,Marco Asensio Willemsen,10.264989,0.61232215,1.0,Ground Pass,"[51.3, 73.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.97
b5e66b84-2a66-40b7-beb0-9f64e2274ac3,410,1,00:09:36.831,9,36,27,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['7590e0c7-0aed-428a-8d27-cef4b3432bab'],,"[51.3, 73.3]",5719.0,Marco Asensio Willemsen,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.831
98fb75a3-bfbc-4671-818e-1136131a6f39,411,1,00:09:36.831,9,36,27,3.840042,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['46c0a509-04f0-4506-84b0-aef3815f9301', 'b5e66b84-2a66-40b7-beb0-9f64e2274ac3']",,"[51.3, 73.3]",5719.0,Marco Asensio Willemsen,17.0,Right Wing,,,,,,,,,,,,"[64.7, 75.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.831
46c0a509-04f0-4506-84b0-aef3815f9301,412,1,00:09:40.671,9,40,27,0.841657,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['a63a9405-4bab-417f-9278-df8ce694ccf8'],,"[64.7, 75.3]",5719.0,Marco Asensio Willemsen,17.0,Right Wing,6758.0,Víctor Sánchez Mata,6.041523,-1.9974238,1.0,Ground Pass,"[62.2, 69.8]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.671
a63a9405-4bab-417f-9278-df8ce694ccf8,413,1,00:09:41.513,9,41,27,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['46c0a509-04f0-4506-84b0-aef3815f9301'],,"[62.2, 69.8]",6758.0,Víctor Sánchez Mata,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.513
bfdead77-fefb-4f5e-ad02-ee4721d29633,414,1,00:09:41.513,9,41,27,1.317374,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['97e82e40-9c94-4714-a0d5-00b44bda17e4', 'a63a9405-4bab-417f-9278-df8ce694ccf8']",,"[62.2, 69.8]",6758.0,Víctor Sánchez Mata,13.0,Right Center Midfield,,,,,,,,,,,,"[65.9, 69.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.513
97e82e40-9c94-4714-a0d5-00b44bda17e4,415,1,00:09:42.830,9,42,27,1.20185,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['7c23fe9a-60b0-42e8-ad9a-5b19142837f7'],,"[65.9, 69.2]",6758.0,Víctor Sánchez Mata,13.0,Right Center Midfield,5719.0,Marco Asensio Willemsen,7.877182,1.2209407,1.0,Ground Pass,"[68.6, 76.6]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.83
7c23fe9a-60b0-42e8-ad9a-5b19142837f7,416,1,00:09:44.032,9,44,27,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['97e82e40-9c94-4714-a0d5-00b44bda17e4'],,"[68.6, 76.6]",5719.0,Marco Asensio Willemsen,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.032
79821132-e13b-44e3-a7da-4dbf1d5bf125,417,1,00:09:44.032,9,44,27,1.055823,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['7c23fe9a-60b0-42e8-ad9a-5b19142837f7', 'c433ace4-bb5a-4051-83a9-208d68fe5a2a']",,"[68.6, 76.6]",5719.0,Marco Asensio Willemsen,17.0,Right Wing,,,,,,,,,,,,"[68.6, 76.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.032
c433ace4-bb5a-4051-83a9-208d68fe5a2a,418,1,00:09:45.088,9,45,27,2.291693,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['92df8ec4-1275-4ef6-8be4-a517e16a4a82'],,"[68.6, 76.6]",5719.0,Marco Asensio Willemsen,17.0,Right Wing,6762.0,Álvaro González Soberón,28.84441,-2.55359,1.0,Ground Pass,"[44.6, 60.6]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.088
92df8ec4-1275-4ef6-8be4-a517e16a4a82,419,1,00:09:47.380,9,47,27,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['c433ace4-bb5a-4051-83a9-208d68fe5a2a'],,"[44.6, 60.6]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.38
b0fc0a55-9867-4f2c-9b83-e6230b6507d9,420,1,00:09:47.380,9,47,27,1.666727,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['5c70a6ea-1349-4139-a2c5-2b7e48f23ed1', '92df8ec4-1275-4ef6-8be4-a517e16a4a82']",,"[44.6, 60.6]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,"[45.4, 60.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.38
5c70a6ea-1349-4139-a2c5-2b7e48f23ed1,421,1,00:09:49.047,9,49,27,1.069291,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['321dc984-e11d-410c-a5ca-abaed22c076f'],,"[45.4, 60.6]",6762.0,Álvaro González Soberón,3.0,Right Center Back,27148.0,Abraham González Casanova,13.024976,0.25615138,1.0,Ground Pass,"[58.0, 63.9]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.047
321dc984-e11d-410c-a5ca-abaed22c076f,422,1,00:09:50.116,9,50,27,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['5c70a6ea-1349-4139-a2c5-2b7e48f23ed1'],,"[58.0, 63.9]",27148.0,Abraham González Casanova,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.116
25094d35-d09d-4102-b3a1-fa556b3f711a,423,1,00:09:50.116,9,50,27,3.017303,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['321dc984-e11d-410c-a5ca-abaed22c076f', '5cb8be86-64fa-46ce-99aa-999bfabbcb9d']",,"[58.0, 63.9]",27148.0,Abraham González Casanova,15.0,Left Center Midfield,,,,,,,,,,,,"[50.6, 51.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.116
5cb8be86-64fa-46ce-99aa-999bfabbcb9d,424,1,00:09:53.133,9,53,27,0.671936,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['0ba92640-b489-4526-aa4d-4a3665377271'],,"[50.6, 51.3]",27148.0,Abraham González Casanova,15.0,Left Center Midfield,6867.0,Papa Kouly Diop,13.892444,-2.0988708,1.0,Ground Pass,"[43.6, 39.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.133
0ba92640-b489-4526-aa4d-4a3665377271,425,1,00:09:53.805,9,53,27,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['5cb8be86-64fa-46ce-99aa-999bfabbcb9d'],,"[43.6, 39.3]",6867.0,Papa Kouly Diop,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.805
8ee59a4b-97ff-4daa-a1fb-fa19098e94a3,426,1,00:09:53.805,9,53,27,4.424169,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['0ba92640-b489-4526-aa4d-4a3665377271', '62956633-a7e7-493b-bdbf-a33f108c8717']",,"[43.6, 39.3]",6867.0,Papa Kouly Diop,10.0,Center Defensive Midfield,,,,,,,,,,,,"[45.1, 44.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.805
62956633-a7e7-493b-bdbf-a33f108c8717,427,1,00:09:58.229,9,58,27,1.552313,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['1eb88a06-df7f-4cea-8ffd-0137f19dca8d'],,"[45.1, 44.3]",6867.0,Papa Kouly Diop,10.0,Center Defensive Midfield,6762.0,Álvaro González Soberón,15.83193,1.3994172,1.0,Ground Pass,"[47.8, 59.9]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.229
1eb88a06-df7f-4cea-8ffd-0137f19dca8d,428,1,00:09:59.782,9,59,27,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['62956633-a7e7-493b-bdbf-a33f108c8717'],,"[47.8, 59.9]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.782
3ef59364-337c-4cfb-b9cd-955329a9a04b,429,1,00:09:59.782,9,59,27,1.000105,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['11806001-3cfd-4150-83f6-9a300b104a21', '1eb88a06-df7f-4cea-8ffd-0137f19dca8d']",,"[47.8, 59.9]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,"[51.5, 60.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.782
11806001-3cfd-4150-83f6-9a300b104a21,430,1,00:10:00.782,10,0,27,2.664508,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['1e4af771-ba70-43fc-b8bf-481046863934'],,"[51.5, 60.9]",6762.0,Álvaro González Soberón,3.0,Right Center Back,5719.0,Marco Asensio Willemsen,43.294456,0.41611364,3.0,High Pass,"[91.1, 78.4]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.782
1e4af771-ba70-43fc-b8bf-481046863934,431,1,00:10:03.446,10,3,27,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['11806001-3cfd-4150-83f6-9a300b104a21'],,"[91.1, 78.4]",5719.0,Marco Asensio Willemsen,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.446
74891a60-f3bd-4bab-8823-af2636cb060e,432,1,00:10:03.446,10,3,27,0.061062,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['1e4af771-ba70-43fc-b8bf-481046863934', 'd51f9d19-6c2c-467e-9f4e-288ea48daa47']",,"[91.1, 78.4]",5719.0,Marco Asensio Willemsen,17.0,Right Wing,,,,,,,,,,,,"[91.1, 78.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.446
d51f9d19-6c2c-467e-9f4e-288ea48daa47,433,1,00:10:03.507,10,3,27,0.0,38,Miscontrol,214,Espanyol,1,Regular Play,214,Espanyol,,,,,"[91.1, 78.4]",5719.0,Marco Asensio Willemsen,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.507
798290f4-7352-4935-a5f4-4fba8e5160c2,434,1,00:10:05.332,10,5,27,1.334944,30,Pass,214,Espanyol,1,Regular Play,1041,Sporting Gijón,,,['ec45810f-5670-4deb-b965-e92eadb358fb'],,"[19.1, 2.5]",24263.0,Ismael López Blanco,6.0,Left Back,8818.0,Jorge Meré Pérez,19.27719,1.9368528,1.0,Ground Pass,"[12.2, 20.5]",66.0,Recovery,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.332
