id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,under_pressure,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,duel_type_id,duel_type_name,pass_aerial_won,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,counterpress,dribble_overrun,dribble_nutmeg,clearance_aerial_won,clearance_head,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,out,off_camera,pass_cross,foul_won_defensive,foul_committed_advantage,foul_won_advantage,pass_switch,clearance_right_foot,pass_outswinging,pass_technique_id,pass_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,pass_through_ball,foul_committed_card_id,foul_committed_card_name,ball_recovery_recovery_failure,foul_committed_type_id,foul_committed_type_name,shot_statsbomb_xg,shot_end_location,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,shot_first_time,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,shot_aerial_won,clearance_other,pass_miscommunication,pass_goal_assist,pass_cut_back,ball_recovery_offensive,pass_deflected,block_offensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,block_save_block,pass_inswinging,miscontrol_aerial_won,bad_behaviour_card_id,bad_behaviour_card_name,shot_one_on_one,timestamp_seconds
522600d4-eea8-4693-bd12-00452f3443c3,1972,2,00:14:13.694,59,13,111,1.352903,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['927d25f1-71ff-406f-b79c-ce5d6394c1e6', 'f2a4b5c4-9972-4d4c-9c5f-7499e8472b67']","[85.6, 41.0]",27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,,,,,,,,,,,,"[88.6, 38.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.694
f2a4b5c4-9972-4d4c-9c5f-7499e8472b67,1973,2,00:14:15.046,59,15,111,1.056118,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['1dc34f7b-5331-401a-a276-2dc48e1bde6f'],"[88.6, 38.0]",27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,6832.0,Rubén Castro Martín,17.511425,-1.0176449,1.0,Ground Pass,"[97.8, 23.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53ee8adb-d229-47b4-872e-d82d56591017,True,,,,,,,,,,,,,,,,,,,,855.046
1dc34f7b-5331-401a-a276-2dc48e1bde6f,1974,2,00:14:16.103,59,16,111,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['f2a4b5c4-9972-4d4c-9c5f-7499e8472b67'],"[97.8, 23.1]",6832.0,Rubén Castro Martín,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856.103
650b256c-166a-4932-802d-60ac7c6f894f,1975,2,00:14:16.103,59,16,111,1.536992,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['1dc34f7b-5331-401a-a276-2dc48e1bde6f', '53ee8adb-d229-47b4-872e-d82d56591017']","[97.8, 23.1]",6832.0,Rubén Castro Martín,23.0,Center Forward,,,,,,,,,,,,"[97.9, 26.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856.103
53ee8adb-d229-47b4-872e-d82d56591017,1976,2,00:14:17.640,59,17,111,1.19626,16,Shot,218,Real Betis,1,Regular Play,218,Real Betis,,,['b0b56ebb-e07d-49f9-ae17-4d6a06570a90'],"[97.9, 26.7]",6832.0,Rubén Castro Martín,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027026702,"[120.0, 43.1, 5.0]",93.0,Normal,40.0,Right Foot,87.0,Open Play,98.0,Off T,"[{'location': [118.1, 39.2], 'player': {'id': 6884, 'name': 'Sergio Álvarez Conde'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [91.6, 44.8], 'player': {'id': 5217, 'name': 'Iago Aspas Juncal'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [105.7, 41.7], 'player': {'id': 5671, 'name': ""Alfred John Momar N''Diaye""}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [96.1, 51.6], 'player': {'id': 6651, 'name': 'Joaquín Sánchez Rodríguez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [106.3, 51.1], 'player': {'id': 6630, 'name': 'Jorge Molina Vidal'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [95.5, 32.4], 'player': {'id': 6697, 'name': 'Daniel Ceballos Fernández'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [103.3, 43.7], 'player': {'id': 27349, 'name': 'Heiko Westermann'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [101.8, 18.3], 'player': {'id': 24132, 'name': 'Francisco Miguel Varela Martín'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [101.5, 24.2], 'player': {'id': 19668, 'name': 'Augusto Matías Fernández'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.7, 28.9], 'player': {'id': 6805, 'name': 'Hugo Mallo Novegil'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.5, 38.9], 'player': {'id': 34728, 'name': 'Diego Alende López'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.4, 47.9], 'player': {'id': 6794, 'name': 'Gustavo Daniel Cabral Cáceres'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.2, 33.1], 'player': {'id': 6797, 'name': 'Daniel Wass'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [104.4, 43.6], 'player': {'id': 7577, 'name': 'Carles Planas Antolínez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",,,,,,,,,,,f2a4b5c4-9972-4d4c-9c5f-7499e8472b67,,,,,,,,,,,,,,,,,,,857.64
b0b56ebb-e07d-49f9-ae17-4d6a06570a90,1977,2,00:14:18.836,59,18,111,0.0,23,Goal Keeper,218,Real Betis,1,Regular Play,209,Celta Vigo,,,['53ee8adb-d229-47b4-872e-d82d56591017'],"[2.0, 40.9]",6884.0,Sergio Álvarez Conde,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,Shot Faced,,,,,,,,,,,,,,,,,,"[2.0, 40.9]",44.0,Set,,,,,,,,,,,,,,,,,,,,,,,,,,,858.836
1e036437-8d6e-4706-b34a-c4eeb5b7a2f6,1978,2,00:14:44.342,59,44,112,5.695108,30,Pass,209,Celta Vigo,7,From Goal Kick,209,Celta Vigo,,,,"[6.0, 36.0]",6884.0,Sergio Álvarez Conde,1.0,Goalkeeper,,,82.068565,-0.45274886,3.0,High Pass,"[79.8, 0.1]",40.0,Right Foot,63.0,Goal Kick,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.342
2bba220d-6ee8-409f-9052-ad826af5a134,1979,2,00:14:52.348,59,52,113,1.021429,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,['039d696a-1702-41c3-a487-135473677581'],"[32.8, 80.0]",11634.0,Cristiano Piccini,2.0,Right Back,6872.0,Bruno González Cabrera,9.577578,-2.2748926,2.0,Low Pass,"[26.6, 72.7]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892.348
039d696a-1702-41c3-a487-135473677581,1980,2,00:14:53.369,59,53,113,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['2bba220d-6ee8-409f-9052-ad826af5a134'],"[26.6, 72.7]",6872.0,Bruno González Cabrera,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893.369
854ee894-49e1-4198-8e66-546ef2ec3236,1981,2,00:14:53.369,59,53,113,1.321,43,Carry,218,Real Betis,4,From Throw In,218,Real Betis,,,"['039d696a-1702-41c3-a487-135473677581', '61f3d8d2-24a5-4df8-a6ac-5ae0abd76c40']","[26.6, 72.7]",6872.0,Bruno González Cabrera,3.0,Right Center Back,,,,,,,,,,,,"[26.6, 72.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893.369
61f3d8d2-24a5-4df8-a6ac-5ae0abd76c40,1982,2,00:14:54.690,59,54,113,2.712914,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,['8e118af5-2c5a-433e-a1dd-0af78941635a'],"[26.6, 72.7]",6872.0,Bruno González Cabrera,3.0,Right Center Back,8803.0,Daniel Giménez Hernández,34.00838,-2.1147459,1.0,Ground Pass,"[9.0, 43.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.69
8e118af5-2c5a-433e-a1dd-0af78941635a,1983,2,00:14:57.403,59,57,113,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['61f3d8d2-24a5-4df8-a6ac-5ae0abd76c40'],"[9.0, 43.6]",8803.0,Daniel Giménez Hernández,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.403
b9c773b2-e095-4986-952e-da1468f6f8b4,1984,2,00:14:57.403,59,57,113,0.040000003,43,Carry,218,Real Betis,4,From Throw In,218,Real Betis,,,"['8e118af5-2c5a-433e-a1dd-0af78941635a', 'faa130ea-9979-46b6-addc-82adab6cbc90']","[9.0, 43.6]",8803.0,Daniel Giménez Hernández,1.0,Goalkeeper,,,,,,,,,,,,"[9.0, 43.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.403
faa130ea-9979-46b6-addc-82adab6cbc90,1985,2,00:14:57.443,59,57,113,3.659078,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,"['6dee1f5e-272b-4de4-9397-c3dc2089bb9e', '928b4e82-ad97-423b-9a40-75c84a55ad47']","[9.0, 43.6]",8803.0,Daniel Giménez Hernández,1.0,Goalkeeper,6651.0,Joaquín Sánchez Rodríguez,60.72899,0.16541938,3.0,High Pass,"[68.9, 53.6]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.443
928b4e82-ad97-423b-9a40-75c84a55ad47,1986,2,00:15:01.102,60,1,113,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['faa130ea-9979-46b6-addc-82adab6cbc90'],"[70.4, 53.6]",6651.0,Joaquín Sánchez Rodríguez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.102
6dee1f5e-272b-4de4-9397-c3dc2089bb9e,1987,2,00:15:01.102,60,1,113,1.300635,30,Pass,218,Real Betis,4,From Throw In,209,Celta Vigo,,,"['1ea84282-d3a7-4a35-bdf3-9d41d1980944', '8f7ec599-8e62-4249-ac5d-bd64ab4085d3', 'faa130ea-9979-46b6-addc-82adab6cbc90']","[51.2, 26.5]",6794.0,Gustavo Daniel Cabral Cáceres,5.0,Left Center Back,,,17.142054,0.07006058,3.0,High Pass,"[68.3, 27.7]",,,66.0,Recovery,,9.0,Incomplete,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.102
8f7ec599-8e62-4249-ac5d-bd64ab4085d3,1988,2,00:15:01.102,60,1,113,0.0,4,Duel,218,Real Betis,4,From Throw In,218,Real Betis,,,['6dee1f5e-272b-4de4-9397-c3dc2089bb9e'],"[68.9, 53.6]",6651.0,Joaquín Sánchez Rodríguez,17.0,Right Wing,,,,,,,,,,,,,,,True,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.102
1ea84282-d3a7-4a35-bdf3-9d41d1980944,1989,2,00:15:02.403,60,2,113,0.699525,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,"['6dee1f5e-272b-4de4-9397-c3dc2089bb9e', 'fd6da8c8-4186-4d7e-a135-e83204e686df']","[51.8, 52.4]",27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,5671.0,Alfred John Momar N''Diaye,14.8030405,-0.020267494,2.0,Low Pass,"[66.6, 52.1]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.403
fd6da8c8-4186-4d7e-a135-e83204e686df,1990,2,00:15:03.102,60,3,113,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['1ea84282-d3a7-4a35-bdf3-9d41d1980944'],"[66.6, 52.1]",5671.0,Alfred John Momar N''Diaye,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903.102
1bb9a2c4-05a4-4461-b54e-ad00df101380,1991,2,00:15:03.102,60,3,113,1.126676,43,Carry,218,Real Betis,4,From Throw In,218,Real Betis,,,"['ec967c43-e7dc-493d-924a-1780a202de8c', 'fd6da8c8-4186-4d7e-a135-e83204e686df']","[66.6, 52.1]",5671.0,Alfred John Momar N''Diaye,11.0,Left Defensive Midfield,,,,,,,,,,,,"[66.6, 52.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903.102
ec967c43-e7dc-493d-924a-1780a202de8c,1992,2,00:15:04.229,60,4,113,0.898335,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,['04bb16d1-7a96-4b99-b76b-d279d15a1f51'],"[66.6, 52.1]",5671.0,Alfred John Momar N''Diaye,11.0,Left Defensive Midfield,11634.0,Cristiano Piccini,15.876082,2.6779451,1.0,Ground Pass,"[52.4, 59.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904.229
04bb16d1-7a96-4b99-b76b-d279d15a1f51,1993,2,00:15:05.127,60,5,113,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['ec967c43-e7dc-493d-924a-1780a202de8c'],"[52.4, 59.2]",11634.0,Cristiano Piccini,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905.127
efd2b9cf-d765-4598-a64e-c35774e89a17,1994,2,00:15:05.127,60,5,113,1.038778,43,Carry,218,Real Betis,4,From Throw In,218,Real Betis,,,"['04bb16d1-7a96-4b99-b76b-d279d15a1f51', '2224fa44-0ce9-4d71-9ae9-d4ae503c43f2']","[52.4, 59.2]",11634.0,Cristiano Piccini,2.0,Right Back,,,,,,,,,,,,"[52.4, 59.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905.127
2224fa44-0ce9-4d71-9ae9-d4ae503c43f2,1995,2,00:15:06.166,60,6,113,1.255874,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,['00f693ac-2dc8-461a-9561-196c536ec8cc'],"[52.4, 59.2]",11634.0,Cristiano Piccini,2.0,Right Back,6872.0,Bruno González Cabrera,11.253888,-2.8901486,1.0,Ground Pass,"[41.5, 56.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906.166
e2f5753f-edab-4b5e-be5a-123961417e09,1996,2,00:15:06.323,60,6,113,0.216596,17,Pressure,218,Real Betis,4,From Throw In,209,Celta Vigo,,,,"[66.4, 21.5]",6724.0,Manuel Agudo Durán,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906.323
00f693ac-2dc8-461a-9561-196c536ec8cc,1997,2,00:15:07.422,60,7,113,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['2224fa44-0ce9-4d71-9ae9-d4ae503c43f2'],"[41.5, 56.4]",6872.0,Bruno González Cabrera,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907.422
4a647af6-259a-4080-9ea5-95c0a2799a14,1998,2,00:15:07.422,60,7,113,0.713226,43,Carry,218,Real Betis,4,From Throw In,218,Real Betis,,,"['00f693ac-2dc8-461a-9561-196c536ec8cc', '6e016941-d7bf-4f55-9eba-162a59c73617']","[41.5, 56.4]",6872.0,Bruno González Cabrera,3.0,Right Center Back,,,,,,,,,,,,"[43.0, 55.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907.422
6e016941-d7bf-4f55-9eba-162a59c73617,1999,2,00:15:08.135,60,8,113,1.25445,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,['fe6885fc-f65a-4722-8143-d29531bccae4'],"[43.0, 55.4]",6872.0,Bruno González Cabrera,3.0,Right Center Back,27349.0,Heiko Westermann,27.767067,-1.7335768,1.0,Ground Pass,"[38.5, 28.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908.135
fe6885fc-f65a-4722-8143-d29531bccae4,2000,2,00:15:09.390,60,9,113,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['6e016941-d7bf-4f55-9eba-162a59c73617'],"[38.5, 28.0]",27349.0,Heiko Westermann,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909.39
2c291253-56af-47ff-b4ab-6e094962870b,2001,2,00:15:09.390,60,9,113,1.256932,43,Carry,218,Real Betis,4,From Throw In,218,Real Betis,,,"['50d71e56-f647-47a7-9d83-fc4d05b3a7d1', 'fe6885fc-f65a-4722-8143-d29531bccae4']","[38.5, 28.0]",27349.0,Heiko Westermann,5.0,Left Center Back,,,,,,,,,,,,"[38.8, 28.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909.39
50d71e56-f647-47a7-9d83-fc4d05b3a7d1,2002,2,00:15:10.647,60,10,113,1.938557,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,['36a1c3a2-aab1-42ca-a4a7-87d4e3a87ac3'],"[38.8, 28.0]",27349.0,Heiko Westermann,5.0,Left Center Back,24132.0,Francisco Miguel Varela Martín,29.167105,-0.8339038,1.0,Ground Pass,"[58.4, 6.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910.647
36a1c3a2-aab1-42ca-a4a7-87d4e3a87ac3,2003,2,00:15:12.585,60,12,113,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['50d71e56-f647-47a7-9d83-fc4d05b3a7d1'],"[58.4, 6.4]",24132.0,Francisco Miguel Varela Martín,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912.585
3fa1dcdd-b3ec-4f14-aa30-4406732a0a29,2004,2,00:15:12.585,60,12,113,1.579132,43,Carry,218,Real Betis,4,From Throw In,218,Real Betis,,,"['36a1c3a2-aab1-42ca-a4a7-87d4e3a87ac3', 'b39920da-e46d-49ad-b83b-4a74bd5e93d5']","[58.4, 6.4]",24132.0,Francisco Miguel Varela Martín,6.0,Left Back,,,,,,,,,,,,"[62.1, 7.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912.585
b39920da-e46d-49ad-b83b-4a74bd5e93d5,2005,2,00:15:14.164,60,14,113,0.941027,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,['b9279455-cf81-41d6-81c6-e3fba6a8aae2'],"[62.1, 7.9]",24132.0,Francisco Miguel Varela Martín,6.0,Left Back,6697.0,Daniel Ceballos Fernández,15.592627,1.0094777,1.0,Ground Pass,"[70.4, 21.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914.164
b9279455-cf81-41d6-81c6-e3fba6a8aae2,2006,2,00:15:15.105,60,15,113,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['b39920da-e46d-49ad-b83b-4a74bd5e93d5'],"[70.4, 21.1]",6697.0,Daniel Ceballos Fernández,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915.105
aff4c663-c105-4e67-935f-fa194508a179,2007,2,00:15:15.105,60,15,113,0.749772,43,Carry,218,Real Betis,4,From Throw In,218,Real Betis,,,"['5f8a0ecb-fc9f-401b-a560-656271da5303', '64145f43-5bf4-4810-ac7a-e813ae2f20a6', 'b9279455-cf81-41d6-81c6-e3fba6a8aae2']","[70.4, 21.1]",6697.0,Daniel Ceballos Fernández,19.0,Center Attacking Midfield,,,,,,,,,,,,"[70.8, 21.1]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915.105
64145f43-5bf4-4810-ac7a-e813ae2f20a6,2008,2,00:15:15.506,60,15,113,0.30922,17,Pressure,218,Real Betis,4,From Throw In,209,Celta Vigo,,,['aff4c663-c105-4e67-935f-fa194508a179'],"[49.0, 58.1]",6797.0,Daniel Wass,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915.506
5f8a0ecb-fc9f-401b-a560-656271da5303,2009,2,00:15:15.855,60,15,113,0.0,14,Dribble,218,Real Betis,4,From Throw In,218,Real Betis,,,['9eedb165-0acd-4efa-8c53-8832fa4459cb'],"[70.8, 21.1]",6697.0,Daniel Ceballos Fernández,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,True,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915.855
9eedb165-0acd-4efa-8c53-8832fa4459cb,2010,2,00:15:15.855,60,15,114,0.0,4,Duel,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['5f8a0ecb-fc9f-401b-a560-656271da5303'],"[49.3, 59.0]",6797.0,Daniel Wass,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,True,,,,11.0,Tackle,,,,16.0,Success In Play,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915.855
551bb51e-176f-4416-9adf-e3529638797a,2011,2,00:15:17.153,60,17,114,0.0,2,Ball Recovery,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,,"[39.0, 68.8]",5217.0,Iago Aspas Juncal,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.153
ff645cee-cfaa-4245-95ff-9a7f884e0164,2012,2,00:15:17.153,60,17,114,0.915414,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['551bb51e-176f-4416-9adf-e3529638797a', 'c10b8bde-7a93-4db8-852a-a4ef7a7cf3e6', 'd6959c63-0f8a-47ec-ae62-c939ec6900d9']","[39.0, 68.8]",5217.0,Iago Aspas Juncal,23.0,Center Forward,,,,,,,,,,,,"[37.7, 68.0]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.153
