id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,under_pressure,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_aerial_won,duel_type_id,duel_type_name,out,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,foul_won_defensive,interception_outcome_id,interception_outcome_name,counterpress,duel_outcome_id,duel_outcome_name,foul_committed_advantage,foul_won_advantage,pass_switch,pass_cross,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,pass_no_touch,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,shot_first_time,shot_aerial_won,clearance_right_foot,pass_through_ball,pass_technique_id,pass_technique_name,dribble_overrun,dribble_nutmeg,foul_committed_type_id,foul_committed_type_name,ball_recovery_recovery_failure,clearance_left_foot,pass_inswinging,foul_committed_offensive,foul_committed_card_id,foul_committed_card_name,bad_behaviour_card_id,bad_behaviour_card_name,pass_miscommunication,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,ball_recovery_offensive,pass_cut_back,miscontrol_aerial_won,block_deflection,shot_one_on_one,pass_outswinging,clearance_other,timestamp_seconds
89dda588-fd96-48b6-ab80-1670266fa1c8,1406,2,00:01:33.078,46,33,84,,42,Ball Receipt*,213,Sevilla,4,From Throw In,213,Sevilla,,,['24a8207a-ee9b-4a98-a459-28fd674f7172'],,"[73.1, 10.1]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.078
e2738eea-34ed-45a1-89e9-c96f4f61ea5f,1407,2,00:01:33.078,46,33,84,1.662858,43,Carry,213,Sevilla,4,From Throw In,213,Sevilla,,,"['1c645747-e991-4701-b1ae-de2c4e8cac83', '89dda588-fd96-48b6-ab80-1670266fa1c8', '8d44d173-6396-4ef5-8d37-8129527b9ac0']",,"[73.1, 10.1]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,11.0,Left Defensive Midfield,,,,,,,,,,,,"[73.7, 7.4]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.078
1c645747-e991-4701-b1ae-de2c4e8cac83,1408,2,00:01:33.116,46,33,84,0.992873,17,Pressure,213,Sevilla,4,From Throw In,223,Málaga,,,['e2738eea-34ed-45a1-89e9-c96f4f61ea5f'],,"[47.0, 70.6]",3302.0,Nordin Amrabat,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.116
8d44d173-6396-4ef5-8d37-8129527b9ac0,1409,2,00:01:34.741,46,34,84,0.0,38,Miscontrol,213,Sevilla,4,From Throw In,213,Sevilla,,,,,"[73.7, 7.4]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.741
985d0877-fb1b-421c-8c07-14571ba3f7f0,1410,2,00:01:42.640,46,42,84,0.0,24,Bad Behaviour,213,Sevilla,4,From Throw In,213,Sevilla,,,,,,5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Yellow Card,,,,,,,,,,,,,102.64
576b08ea-f186-4ef2-9b5c-98b19cf73188,1411,2,00:02:08.055,47,8,85,2.787606,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,['7bba8ab4-4707-480f-9485-e9a4d637ec2e'],,"[43.9, 80.0]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,27184.0,Marcos Alberto Angeleri,32.74416,-1.5188553,3.0,High Pass,"[45.6, 47.3]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.055
7bba8ab4-4707-480f-9485-e9a4d637ec2e,1412,2,00:02:10.843,47,10,85,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['576b08ea-f186-4ef2-9b5c-98b19cf73188'],,"[45.6, 47.3]",27184.0,Marcos Alberto Angeleri,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.843
322a1f23-b5cc-420b-a38e-26ff0ec26d58,1413,2,00:02:10.843,47,10,85,1.386822,43,Carry,223,Málaga,4,From Throw In,223,Málaga,,,"['32edfdf5-402b-464c-b752-cb483ba87d20', '7bba8ab4-4707-480f-9485-e9a4d637ec2e', 'a66fb239-ef8c-460e-9146-81ab841d8621']",,"[45.6, 47.3]",27184.0,Marcos Alberto Angeleri,5.0,Left Center Back,,,,,,,,,,,,"[37.9, 40.8]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.843
a66fb239-ef8c-460e-9146-81ab841d8621,1414,2,00:02:11.546,47,11,85,0.520793,17,Pressure,223,Málaga,4,From Throw In,213,Sevilla,,,['322a1f23-b5cc-420b-a38e-26ff0ec26d58'],,"[77.8, 36.2]",6401.0,Kevin Gameiro,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.546
32edfdf5-402b-464c-b752-cb483ba87d20,1415,2,00:02:12.230,47,12,85,2.600178,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,['e3a2b6fc-26d6-4d73-ba8e-381935113c5b'],,"[37.9, 40.8]",27184.0,Marcos Alberto Angeleri,5.0,Left Center Back,27335.0,Arthur Etienne Boka,38.152588,-1.3353533,2.0,Low Pass,"[46.8, 3.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.23
e3a2b6fc-26d6-4d73-ba8e-381935113c5b,1416,2,00:02:14.830,47,14,85,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['32edfdf5-402b-464c-b752-cb483ba87d20'],,"[46.8, 3.7]",27335.0,Arthur Etienne Boka,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.83
b0f59e11-a874-42f1-aeb9-e5bf640e2bbd,1417,2,00:02:14.830,47,14,85,4.945848,43,Carry,223,Málaga,4,From Throw In,223,Málaga,,,"['41aa44ef-8cfe-47be-9ae4-f6175e0ce66f', 'e3a2b6fc-26d6-4d73-ba8e-381935113c5b']",,"[46.8, 3.7]",27335.0,Arthur Etienne Boka,6.0,Left Back,,,,,,,,,,,,"[82.5, 15.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.83
41aa44ef-8cfe-47be-9ae4-f6175e0ce66f,1418,2,00:02:19.776,47,19,85,4.289797,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,['b91b11cd-e7cf-4991-b06c-3cc3410c3876'],,"[82.5, 15.2]",27335.0,Arthur Etienne Boka,6.0,Left Back,3302.0,Nordin Amrabat,57.016575,1.2440541,3.0,High Pass,"[100.8, 69.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.776
b91b11cd-e7cf-4991-b06c-3cc3410c3876,1419,2,00:02:24.066,47,24,85,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['41aa44ef-8cfe-47be-9ae4-f6175e0ce66f'],,"[100.8, 69.2]",3302.0,Nordin Amrabat,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.066
c52ece42-c056-4880-9dfc-e072e94dca49,1420,2,00:02:24.066,47,24,85,2.093633,43,Carry,223,Málaga,4,From Throw In,223,Málaga,,,"['2b745844-1c65-4c74-bfb6-6897cdde294a', 'b91b11cd-e7cf-4991-b06c-3cc3410c3876']",,"[100.8, 69.2]",3302.0,Nordin Amrabat,12.0,Right Midfield,,,,,,,,,,,,"[104.3, 71.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.066
2b745844-1c65-4c74-bfb6-6897cdde294a,1421,2,00:02:26.159,47,26,85,1.690016,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,['17504d61-fc6b-471d-a23b-c3e3e80ec12f'],,"[104.3, 71.6]",3302.0,Nordin Amrabat,12.0,Right Midfield,6569.0,Roberto José Rosales Altuve,7.4732857,-2.7138577,1.0,Ground Pass,"[97.5, 68.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28a88975-717e-4b57-bd0e-74ef6e5728d5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.159
17504d61-fc6b-471d-a23b-c3e3e80ec12f,1422,2,00:02:27.849,47,27,85,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['2b745844-1c65-4c74-bfb6-6897cdde294a'],,"[97.5, 68.5]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.849
5cf90e8a-5332-4bb7-b7ff-a6da750b189c,1423,2,00:02:27.849,47,27,85,1.323427,43,Carry,223,Málaga,4,From Throw In,223,Málaga,,,"['17504d61-fc6b-471d-a23b-c3e3e80ec12f', '28a88975-717e-4b57-bd0e-74ef6e5728d5']",,"[97.5, 68.5]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,,,,,,,,,,"[94.6, 58.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.849
28a88975-717e-4b57-bd0e-74ef6e5728d5,1424,2,00:02:29.173,47,29,85,1.597523,16,Shot,223,Málaga,4,From Throw In,223,Málaga,,,['2cc9ec34-08d7-43ca-bce1-fa55e7cf35cf'],,"[94.6, 58.0]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009145445,"[120.0, 34.8, 5.6]",2b745844-1c65-4c74-bfb6-6897cdde294a,98.0,Off T,87.0,Open Play,38.0,Left Foot,93.0,Normal,"[{'location': [107.0, 29.9], 'player': {'id': 3236, 'name': 'Sergi Darder Moll'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [87.6, 31.6], 'player': {'id': 19431, 'name': 'Fernando Damián Tissone'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [103.7, 72.1], 'player': {'id': 3302, 'name': 'Nordin Amrabat'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [107.9, 39.2], 'player': {'id': 6707, 'name': 'Charles Días Barbosa de Oliveira'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [107.6, 36.3], 'player': {'id': 8419, 'name': 'Duje Čop'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [104.2, 43.5], 'player': {'id': 10868, 'name': 'Ricardo Jorge Luz Horta'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [118.3, 41.0], 'player': {'id': 27111, 'name': 'António Alberto Bastos Pimparel'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.9, 58.6], 'player': {'id': 6841, 'name': 'Víctor Machín Pérez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [105.0, 67.0], 'player': {'id': 27483, 'name': 'Benoît Trémoulinas'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.3, 40.2], 'player': {'id': 23816, 'name': 'José Antonio Reyes Calderón'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [102.7, 50.8], 'player': {'id': 5737, 'name': ""Steven N''Kemboanza Mike Christopher Nzonzi""}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.1, 47.8], 'player': {'id': 3497, 'name': 'Vicente Iborra De La Fuente'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [98.6, 32.7], 'player': {'id': 5504, 'name': 'Éver Maximiliano David Banega'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [108.8, 41.5], 'player': {'id': 3637, 'name': 'Grzegorz Krychowiak'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.7, 38.1], 'player': {'id': 3253, 'name': 'Adil Rami'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.3, 33.1], 'player': {'id': 6672, 'name': 'Jorge Andújar Moreno'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.173
2cc9ec34-08d7-43ca-bce1-fa55e7cf35cf,1425,2,00:02:30.770,47,30,85,0.0,23,Goal Keeper,223,Málaga,4,From Throw In,213,Sevilla,,,['28a88975-717e-4b57-bd0e-74ef6e5728d5'],,"[1.8, 39.1]",27111.0,António Alberto Bastos Pimparel,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,"[1.8, 39.1]",44.0,Set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.77
9225ccfa-5a0b-4d6c-80be-e25ec6de519d,1426,2,00:02:58.461,47,58,86,3.305104,30,Pass,213,Sevilla,7,From Goal Kick,213,Sevilla,,,['92299c34-2b77-4691-aee6-a1e3010e6bc2'],,"[6.0, 36.0]",27111.0,António Alberto Bastos Pimparel,1.0,Goalkeeper,6672.0,Jorge Andújar Moreno,67.91001,0.38652217,3.0,High Pass,"[68.9, 61.6]",40.0,Right Foot,63.0,Goal Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.461
92299c34-2b77-4691-aee6-a1e3010e6bc2,1427,2,00:03:01.766,48,1,86,,42,Ball Receipt*,213,Sevilla,7,From Goal Kick,213,Sevilla,,,['9225ccfa-5a0b-4d6c-80be-e25ec6de519d'],,"[68.9, 61.6]",6672.0,Jorge Andújar Moreno,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.766
35746835-3efb-4391-bcae-3b32c3a887ad,1428,2,00:03:01.766,48,1,86,2.18612,30,Pass,213,Sevilla,7,From Goal Kick,213,Sevilla,,,"['3c6c2243-5da6-4538-9974-d6e76d2c541b', 'ea202d93-edea-41c8-b9b2-468142c70539']",,"[68.9, 61.6]",6672.0,Jorge Andújar Moreno,2.0,Right Back,6401.0,Kevin Gameiro,17.79129,0.1013465,2.0,Low Pass,"[86.6, 63.4]",37.0,Head,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.766
3c6c2243-5da6-4538-9974-d6e76d2c541b,1429,2,00:03:03.952,48,3,86,,42,Ball Receipt*,213,Sevilla,7,From Goal Kick,213,Sevilla,,,['35746835-3efb-4391-bcae-3b32c3a887ad'],,"[78.0, 63.6]",6401.0,Kevin Gameiro,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.952
ea202d93-edea-41c8-b9b2-468142c70539,1430,2,00:03:03.952,48,3,87,0.0,2,Ball Recovery,223,Málaga,1,Regular Play,223,Málaga,,,['35746835-3efb-4391-bcae-3b32c3a887ad'],,"[33.5, 16.7]",27184.0,Marcos Alberto Angeleri,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.952
0cbb1da3-4339-4cb3-81ee-46460f34bb1b,1431,2,00:03:03.952,48,3,87,2.177092,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['0628f97a-6588-48ea-8ccf-5e8ebb07ad28', '903255df-6006-488c-8049-cecc4dc619da', 'ea202d93-edea-41c8-b9b2-468142c70539']",,"[33.5, 16.7]",27184.0,Marcos Alberto Angeleri,5.0,Left Center Back,,,,,,,,,,,,"[30.6, 6.7]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.952
0628f97a-6588-48ea-8ccf-5e8ebb07ad28,1432,2,00:03:05.335,48,5,87,0.523179,17,Pressure,223,Málaga,1,Regular Play,213,Sevilla,,,['0cbb1da3-4339-4cb3-81ee-46460f34bb1b'],,"[84.3, 70.3]",23816.0,José Antonio Reyes Calderón,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.335
903255df-6006-488c-8049-cecc4dc619da,1433,2,00:03:06.129,48,6,87,0.44747,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,['30eb6d43-aef4-4169-8c33-c39a338a8001'],,"[30.6, 6.7]",27184.0,Marcos Alberto Angeleri,5.0,Left Center Back,,,0.7211103,0.5880026,1.0,Ground Pass,"[31.2, 7.1]",38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.129
30eb6d43-aef4-4169-8c33-c39a338a8001,1434,2,00:03:06.577,48,6,87,0.0,6,Block,223,Málaga,1,Regular Play,213,Sevilla,,,['903255df-6006-488c-8049-cecc4dc619da'],,"[88.9, 73.0]",23816.0,José Antonio Reyes Calderón,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.577
670740b7-041c-4632-8c80-eeb593e8966a,1435,2,00:03:07.626,48,7,87,0.265981,17,Pressure,223,Málaga,1,Regular Play,213,Sevilla,,,['759c64a6-f835-4df0-8e6c-64c5f098e0be'],,"[94.5, 72.8]",23816.0,José Antonio Reyes Calderón,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.626
759c64a6-f835-4df0-8e6c-64c5f098e0be,1436,2,00:03:07.824,48,7,87,1.982744,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,"['630e0c5e-d402-4dcb-9abf-a5f80c7e5e3e', '670740b7-041c-4632-8c80-eeb593e8966a']",,"[21.2, 7.3]",27184.0,Marcos Alberto Angeleri,5.0,Left Center Back,19431.0,Fernando Damián Tissone,9.588014,0.28546286,3.0,High Pass,"[30.4, 10.0]",40.0,Right Foot,66.0,Recovery,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.824
630e0c5e-d402-4dcb-9abf-a5f80c7e5e3e,1437,2,00:03:09.807,48,9,87,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['759c64a6-f835-4df0-8e6c-64c5f098e0be'],,"[30.4, 10.0]",19431.0,Fernando Damián Tissone,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.807
ededcfb4-477a-4207-87e8-a6cbe2538e53,1438,2,00:03:09.868,48,9,87,0.527662,17,Pressure,223,Málaga,1,Regular Play,213,Sevilla,,,['c26b4f9e-fcd2-4f5e-a16b-0fced7019184'],,"[90.1, 69.9]",6841.0,Víctor Machín Pérez,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.868
c26b4f9e-fcd2-4f5e-a16b-0fced7019184,1439,2,00:03:10.169,48,10,87,1.115421,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,"['5f7ef427-acda-471b-98f0-8a412b943a15', 'ededcfb4-477a-4207-87e8-a6cbe2538e53']",,"[30.0, 10.2]",19431.0,Fernando Damián Tissone,9.0,Right Defensive Midfield,10868.0,Ricardo Jorge Luz Horta,10.288342,-0.4419119,2.0,Low Pass,"[39.3, 5.8]",37.0,Head,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.169
5f7ef427-acda-471b-98f0-8a412b943a15,1440,2,00:03:11.285,48,11,87,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['c26b4f9e-fcd2-4f5e-a16b-0fced7019184'],,"[39.3, 5.8]",10868.0,Ricardo Jorge Luz Horta,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.285
6303d63e-ced2-492d-9e35-fcbeb9513b2a,1441,2,00:03:11.285,48,11,87,2.864637,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,"['1f2d3505-eaf4-4dd9-86bc-780744c90ecf', '5e31ebf0-57ff-4b04-b5b1-87c849e5e93c']",,"[39.3, 5.6]",10868.0,Ricardo Jorge Luz Horta,16.0,Left Midfield,6707.0,Charles Días Barbosa de Oliveira,17.11432,0.04091283,3.0,High Pass,"[56.4, 6.3]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.285
5e31ebf0-57ff-4b04-b5b1-87c849e5e93c,1442,2,00:03:14.149,48,14,87,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['6303d63e-ced2-492d-9e35-fcbeb9513b2a'],,"[58.3, 4.4]",6707.0,Charles Días Barbosa de Oliveira,22.0,Right Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.149
7044ba11-f867-4194-a109-20a07c340938,1443,2,00:03:14.149,48,14,87,0.0,4,Duel,223,Málaga,1,Regular Play,223,Málaga,,,['1f2d3505-eaf4-4dd9-86bc-780744c90ecf'],,"[56.4, 6.3]",6707.0,Charles Días Barbosa de Oliveira,22.0,Right Center Forward,,,,,,,,,,,,,,,True,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.149
1f2d3505-eaf4-4dd9-86bc-780744c90ecf,1444,2,00:03:14.149,48,14,88,1.782952,30,Pass,213,Sevilla,6,From Counter,213,Sevilla,,,"['6303d63e-ced2-492d-9e35-fcbeb9513b2a', '7044ba11-f867-4194-a109-20a07c340938', 'fa942c9b-3c8c-4353-a0be-11212489d7b6']",,"[63.7, 73.8]",6672.0,Jorge Andújar Moreno,2.0,Right Back,3497.0,Vicente Iborra De La Fuente,17.459095,-1.0225184,3.0,High Pass,"[72.8, 58.9]",,,66.0,Recovery,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.149
fa942c9b-3c8c-4353-a0be-11212489d7b6,1445,2,00:03:15.932,48,15,88,,42,Ball Receipt*,213,Sevilla,6,From Counter,213,Sevilla,,,['1f2d3505-eaf4-4dd9-86bc-780744c90ecf'],,"[72.8, 58.9]",3497.0,Vicente Iborra De La Fuente,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.932
24af190c-8c46-449c-95fd-67a8c1c89f61,1446,2,00:03:15.932,48,15,88,1.694271,43,Carry,213,Sevilla,6,From Counter,213,Sevilla,,,"['9a7ebf7b-409c-46d9-9216-811d7003ef48', 'fa942c9b-3c8c-4353-a0be-11212489d7b6', 'fd2791cf-8cf2-430a-842c-709885c7626c']",,"[72.8, 58.9]",3497.0,Vicente Iborra De La Fuente,9.0,Right Defensive Midfield,,,,,,,,,,,,"[74.9, 55.1]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.932
