id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,under_pressure,counterpress,dribble_outcome_id,dribble_outcome_name,dribble_overrun,pass_cross,pass_assisted_shot_id,pass_shot_assist,duel_type_id,duel_type_name,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_aerial_won,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_aerial_won,off_camera,pass_switch,pass_goal_assist,pass_no_touch,shot_first_time,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,duel_outcome_id,duel_outcome_name,out,clearance_right_foot,pass_outswinging,pass_technique_id,pass_technique_name,pass_through_ball,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_deflected,foul_won_defensive,ball_recovery_recovery_failure,shot_one_on_one,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_straight,foul_committed_advantage,foul_won_advantage,miscontrol_aerial_won,clearance_left_foot,foul_committed_penalty,foul_committed_card_id,foul_committed_card_name,foul_won_penalty,foul_committed_type_id,foul_committed_type_name,pass_miscommunication,timestamp_seconds
7980a65e-4048-40bc-99fa-01fef172051a,1402,1,00:42:30.648,42,30,88,0.929593,17,Pressure,322,Eibar,1,Regular Play,215,Athletic Club,,,['cac4139b-d2f6-4a1f-8c73-42a48c05d3da'],"[46.6, 14.8]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2550.648
dd4c7d97-da30-4e78-989a-9f42216c27df,1403,1,00:42:31.658,42,31,88,0.0,3,Dispossessed,322,Eibar,1,Regular Play,322,Eibar,,,['9027bf96-135c-46f5-af7a-5d7d851ae5df'],"[73.2, 68.0]",6742.0,Sergio Gontán Gallardo,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2551.658
9027bf96-135c-46f5-af7a-5d7d851ae5df,1404,1,00:42:31.658,42,31,89,0.0,4,Duel,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['dd4c7d97-da30-4e78-989a-9f42216c27df'],"[46.9, 12.1]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,,,,,,,,,,,,,,,,,,,True,True,,,,,,,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2551.658
cc0231d4-3b8e-4901-9cd2-ad324cc83aad,1405,1,00:42:31.658,42,31,89,1.911715,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['67d200ed-980f-4db5-9541-dc0cbb1abc19', '9027bf96-135c-46f5-af7a-5d7d851ae5df', 'd1cb48d3-5628-4920-9d6d-eca5f8f28351']","[46.9, 12.1]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,,,,,,,,,,,,"[49.9, 12.4]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2551.658
d1cb48d3-5628-4920-9d6d-eca5f8f28351,1406,1,00:42:32.868,42,32,89,0.677808,17,Pressure,215,Athletic Club,1,Regular Play,322,Eibar,,,['cc0231d4-3b8e-4901-9cd2-ad324cc83aad'],"[72.5, 68.0]",6742.0,Sergio Gontán Gallardo,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2552.868
67d200ed-980f-4db5-9541-dc0cbb1abc19,1407,1,00:42:33.570,42,33,89,0.893043,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['3b75685a-0395-41f2-9de4-282311d83e9b'],"[49.9, 12.4]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,6396.0,Beñat Etxebarria Urkiaga,10.837435,1.6539376,1.0,Ground Pass,"[49.0, 23.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2553.57
3b75685a-0395-41f2-9de4-282311d83e9b,1408,1,00:42:34.463,42,34,89,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['67d200ed-980f-4db5-9541-dc0cbb1abc19'],"[49.0, 23.2]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2554.463
bb4e4e8d-50d3-48d9-acf4-e9879ac4e160,1409,1,00:42:34.463,42,34,89,0.648409,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['3b75685a-0395-41f2-9de4-282311d83e9b', 'cab19c83-30e1-4109-a5ed-861526012907']","[49.0, 23.2]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,,,,,,,,,,,,"[49.3, 23.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2554.463
cab19c83-30e1-4109-a5ed-861526012907,1410,1,00:42:35.111,42,35,89,0.73645,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['b0db14f9-e40a-489d-a663-2e9175242e89'],"[49.3, 23.2]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,6842.0,Iker Muniain Goñi,8.008121,0.27829966,1.0,Ground Pass,"[57.0, 25.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2555.111
b0db14f9-e40a-489d-a663-2e9175242e89,1411,1,00:42:35.847,42,35,89,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['cab19c83-30e1-4109-a5ed-861526012907'],"[57.0, 25.4]",6842.0,Iker Muniain Goñi,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2555.847
ad63d6af-d864-48ad-b138-f6430419b704,1412,1,00:42:35.847,42,35,89,1.320796,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['41f6ed56-9af8-4561-b0ec-1ed317d1eec1', 'b0db14f9-e40a-489d-a663-2e9175242e89']","[57.0, 25.4]",6842.0,Iker Muniain Goñi,19.0,Center Attacking Midfield,,,,,,,,,,,,"[64.6, 26.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2555.847
41f6ed56-9af8-4561-b0ec-1ed317d1eec1,1413,1,00:42:37.168,42,37,89,1.308114,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['cc120cc7-f138-46fe-9589-db3b6bd8b6d7'],"[64.6, 26.8]",6842.0,Iker Muniain Goñi,19.0,Center Attacking Midfield,6390.0,Markel Susaeta Laskurain,15.70796,1.53896,1.0,Ground Pass,"[65.1, 42.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2557.168
cc120cc7-f138-46fe-9589-db3b6bd8b6d7,1414,1,00:42:38.476,42,38,89,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['41f6ed56-9af8-4561-b0ec-1ed317d1eec1'],"[65.1, 42.5]",6390.0,Markel Susaeta Laskurain,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2558.476
29e7fada-384b-4fd5-877c-62f0f428786d,1415,1,00:42:38.476,42,38,89,1.026238,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['cc120cc7-f138-46fe-9589-db3b6bd8b6d7', 'cf789b5a-db60-460c-9ff4-2cfa4a236af0']","[65.1, 42.5]",6390.0,Markel Susaeta Laskurain,17.0,Right Wing,,,,,,,,,,,,"[73.8, 44.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2558.476
cf789b5a-db60-460c-9ff4-2cfa4a236af0,1416,1,00:42:39.503,42,39,89,3.518069,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['04ef4b12-d687-42f8-bb24-e75db17ca7a7'],"[73.8, 44.9]",6390.0,Markel Susaeta Laskurain,17.0,Right Wing,6394.0,Aritz Aduriz Zubeldia,41.058495,-0.5312301,1.0,Ground Pass,"[109.2, 24.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2559.503
04ef4b12-d687-42f8-bb24-e75db17ca7a7,1417,1,00:42:43.021,42,43,89,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['cf789b5a-db60-460c-9ff4-2cfa4a236af0'],"[109.2, 24.1]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2563.021
89186135-2815-4402-baa8-6740aa74a622,1418,1,00:42:43.021,42,43,89,0.544438,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['04ef4b12-d687-42f8-bb24-e75db17ca7a7', 'f92f5969-df29-4cf0-97a4-2bc66c6d8ebf']","[109.2, 24.1]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,,,,,,,,,,,,"[113.3, 25.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2563.021
f92f5969-df29-4cf0-97a4-2bc66c6d8ebf,1419,1,00:42:43.565,42,43,89,1.521757,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['a0d9653f-b168-4c41-880e-43b119d8a2a1', 'b6f6bf05-a60e-4975-9521-3a7e5205a0ef']","[113.3, 25.1]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,6842.0,Iker Muniain Goñi,17.613914,1.8943422,3.0,High Pass,"[107.7, 41.8]",38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2563.565
b6f6bf05-a60e-4975-9521-3a7e5205a0ef,1420,1,00:42:45.087,42,45,89,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['f92f5969-df29-4cf0-97a4-2bc66c6d8ebf'],"[107.7, 47.2]",6842.0,Iker Muniain Goñi,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2565.087
a0d9653f-b168-4c41-880e-43b119d8a2a1,1421,1,00:42:45.087,42,45,90,1.180342,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,"['a3ec5bfa-5f87-4040-a582-91fae0e4301c', 'f92f5969-df29-4cf0-97a4-2bc66c6d8ebf']","[12.4, 38.3]",6557.0,Adrián González Morales,11.0,Left Defensive Midfield,10763.0,Asier Riesgo Unamuno,9.079648,-3.009041,2.0,Low Pass,"[3.4, 37.1]",70.0,Other,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2565.087
a3ec5bfa-5f87-4040-a582-91fae0e4301c,1422,1,00:42:46.267,42,46,90,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['a0d9653f-b168-4c41-880e-43b119d8a2a1'],"[3.4, 37.1]",10763.0,Asier Riesgo Unamuno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2566.267
219ef4ff-6e8c-4710-9601-f8cd701cb3d7,1423,1,00:42:46.267,42,46,90,5.598455,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['7510406c-5d25-4d98-8803-48c7cf3cd7a2', 'a3ec5bfa-5f87-4040-a582-91fae0e4301c']","[3.4, 37.1]",10763.0,Asier Riesgo Unamuno,1.0,Goalkeeper,,,,,,,,,,,,"[13.6, 50.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2566.267
7510406c-5d25-4d98-8803-48c7cf3cd7a2,1424,1,00:42:51.866,42,51,90,2.379083,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,['1c6a78ad-8da1-4dcd-adaa-b88cc0c52a3a'],"[13.6, 50.6]",10763.0,Asier Riesgo Unamuno,1.0,Goalkeeper,6699.0,Ander Capa Rodríguez,30.27243,0.76203793,3.0,High Pass,"[35.5, 71.5]",69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2571.866
1c6a78ad-8da1-4dcd-adaa-b88cc0c52a3a,1425,1,00:42:54.245,42,54,90,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['7510406c-5d25-4d98-8803-48c7cf3cd7a2'],"[35.5, 71.5]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2574.245
6262f8e4-0993-4b55-826a-7e381310b593,1426,1,00:42:54.245,42,54,90,6.915674,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['1c6a78ad-8da1-4dcd-adaa-b88cc0c52a3a', '904b6174-ace0-442b-8dd5-0f65ddbc85e5']","[35.5, 71.5]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,,,,,,,,,,"[42.3, 70.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2574.245
904b6174-ace0-442b-8dd5-0f65ddbc85e5,1427,1,00:43:01.160,43,1,90,2.332287,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,['ce27d616-32ca-4a87-a5e9-0f3e50866811'],"[42.3, 70.8]",6699.0,Ander Capa Rodríguez,2.0,Right Back,6742.0,Sergio Gontán Gallardo,44.28476,0.1885384,3.0,High Pass,"[85.8, 79.1]",40.0,Right Foot,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2581.16
ce27d616-32ca-4a87-a5e9-0f3e50866811,1428,1,00:43:03.493,43,3,90,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['904b6174-ace0-442b-8dd5-0f65ddbc85e5'],"[73.8, 71.5]",6742.0,Sergio Gontán Gallardo,12.0,Right Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2583.493
51c0b86f-84d3-4883-9f78-611ea4a5bfe7,1429,1,00:43:07.398,43,7,91,1.903137,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['382b83be-8701-4246-9f58-53619413dc0a'],"[41.6, 0.1]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,4353.0,Aymeric Laporte,21.817883,2.618467,2.0,Low Pass,"[22.7, 11.0]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2587.398
382b83be-8701-4246-9f58-53619413dc0a,1430,1,00:43:09.301,43,9,91,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['51c0b86f-84d3-4883-9f78-611ea4a5bfe7'],"[22.7, 11.0]",4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2589.301
c22da182-c104-44be-8bb2-a553ae2048fb,1431,1,00:43:09.301,43,9,91,1.409695,43,Carry,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['382b83be-8701-4246-9f58-53619413dc0a', '90002d85-422b-4967-a7cc-48c9c7081bbb']","[22.7, 11.0]",4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,,,,,,"[22.7, 11.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2589.301
90002d85-422b-4967-a7cc-48c9c7081bbb,1432,1,00:43:10.711,43,10,91,1.985576,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['2936ae3a-a5a7-499f-b86e-d8bae57e68d2'],"[22.7, 11.0]",4353.0,Aymeric Laporte,5.0,Left Center Back,6662.0,Iago Herrerín Buisán,19.103142,2.4488652,1.0,Ground Pass,"[8.0, 23.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2590.711
2936ae3a-a5a7-499f-b86e-d8bae57e68d2,1433,1,00:43:12.696,43,12,91,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['90002d85-422b-4967-a7cc-48c9c7081bbb'],"[8.0, 23.2]",6662.0,Iago Herrerín Buisán,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2592.696
e5f046b7-50a4-406f-9e3e-03143af4b820,1434,1,00:43:12.696,43,12,91,0.119999,43,Carry,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['2936ae3a-a5a7-499f-b86e-d8bae57e68d2', '4a1f2173-f58e-4806-a0cd-094b56bca379']","[8.0, 23.2]",6662.0,Iago Herrerín Buisán,1.0,Goalkeeper,,,,,,,,,,,,"[8.0, 23.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2592.696
4a1f2173-f58e-4806-a0cd-094b56bca379,1435,1,00:43:12.816,43,12,91,3.729183,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['eccac1a8-81ac-4907-8ec3-da8a2752eb0f'],"[8.0, 23.2]",6662.0,Iago Herrerín Buisán,1.0,Goalkeeper,6390.0,Markel Susaeta Laskurain,51.441032,0.35126227,3.0,High Pass,"[56.3, 40.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2592.816
eccac1a8-81ac-4907-8ec3-da8a2752eb0f,1436,1,00:43:16.545,43,16,91,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['4a1f2173-f58e-4806-a0cd-094b56bca379'],"[56.3, 40.9]",6390.0,Markel Susaeta Laskurain,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2596.545
9e9cf2a7-fe1a-48c5-a0eb-eae8fc9e3914,1437,1,00:43:16.585,43,16,91,0.0,4,Duel,215,Athletic Club,4,From Throw In,322,Eibar,,,['a05ee5f8-b84e-4c76-9e4b-181a934fb483'],"[63.5, 39.2]",6557.0,Adrián González Morales,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,True,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2596.585
a05ee5f8-b84e-4c76-9e4b-181a934fb483,1438,1,00:43:16.585,43,16,91,1.111694,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['273d0a07-d6e4-4cb1-bf42-c0a0249079ef', '9e9cf2a7-fe1a-48c5-a0eb-eae8fc9e3914', 'f479d3ec-703a-4449-b492-fe461b4e7bfb']","[56.6, 40.9]",6390.0,Markel Susaeta Laskurain,17.0,Right Wing,6842.0,Iker Muniain Goñi,11.035398,0.24717647,2.0,Low Pass,"[67.3, 43.6]",,,,,,9.0,Incomplete,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2596.585
f479d3ec-703a-4449-b492-fe461b4e7bfb,1439,1,00:43:17.697,43,17,91,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['a05ee5f8-b84e-4c76-9e4b-181a934fb483'],"[63.7, 40.9]",6842.0,Iker Muniain Goñi,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2597.697
273d0a07-d6e4-4cb1-bf42-c0a0249079ef,1440,1,00:43:17.697,43,17,91,1.529143,30,Pass,215,Athletic Club,4,From Throw In,322,Eibar,,,"['a05ee5f8-b84e-4c76-9e4b-181a934fb483', 'cc51ea11-ce86-424e-b17d-08526157d054']","[52.8, 36.5]",27239.0,Aleksandar Pantić,5.0,Left Center Back,6776.0,David Juncà Reñé,13.489255,-1.3006431,2.0,Low Pass,"[56.4, 23.5]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2597.697
cc51ea11-ce86-424e-b17d-08526157d054,1441,1,00:43:19.226,43,19,91,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,322,Eibar,,,['273d0a07-d6e4-4cb1-bf42-c0a0249079ef'],"[56.4, 23.5]",6776.0,David Juncà Reñé,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2599.226
ad882b44-bbaa-4865-a174-2ef4e89b183e,1442,1,00:43:19.226,43,19,91,2.290802,43,Carry,215,Athletic Club,4,From Throw In,322,Eibar,,,"['3f1f644e-9910-4d81-a33b-ec51d360d40e', 'cc51ea11-ce86-424e-b17d-08526157d054']","[56.4, 23.5]",6776.0,David Juncà Reñé,6.0,Left Back,,,,,,,,,,,,"[64.2, 12.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2599.226
3f1f644e-9910-4d81-a33b-ec51d360d40e,1443,1,00:43:21.517,43,21,91,1.37205,30,Pass,215,Athletic Club,4,From Throw In,322,Eibar,,,"['2df6a7f0-ba81-41fa-9643-ced63451ed32', '3eb5ba62-ba92-4a3c-85b5-1052a001f4f0']","[64.2, 12.0]",6776.0,David Juncà Reñé,6.0,Left Back,24070.0,Saúl Berjón Pérez,20.447983,0.06852002,1.0,Ground Pass,"[84.6, 13.4]",38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2601.517
2df6a7f0-ba81-41fa-9643-ced63451ed32,1444,1,00:43:22.889,43,22,91,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,322,Eibar,,,['3f1f644e-9910-4d81-a33b-ec51d360d40e'],"[87.6, 14.1]",24070.0,Saúl Berjón Pérez,16.0,Left Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2602.889
3eb5ba62-ba92-4a3c-85b5-1052a001f4f0,1445,1,00:43:22.889,43,22,91,0.0,10,Interception,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['3f1f644e-9910-4d81-a33b-ec51d360d40e'],"[35.5, 66.7]",6649.0,Óscar de Marcos Arana,2.0,Right Back,,,,,,,,,,,,,,,,,4.0,Won,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2602.889
2a0aab79-3d91-4fe0-b9ed-698104f24eb1,1446,1,00:43:22.889,43,22,91,2.232597,43,Carry,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['3eb5ba62-ba92-4a3c-85b5-1052a001f4f0', 'dba7daba-a901-43c3-b797-fb7ae3ae4f18']","[35.5, 66.7]",6649.0,Óscar de Marcos Arana,2.0,Right Back,,,,,,,,,,,,"[42.2, 73.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2602.889
dba7daba-a901-43c3-b797-fb7ae3ae4f18,1447,1,00:43:25.122,43,25,91,2.173247,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['7d83bc55-74db-42c7-a6fb-df59473f9d7f'],"[42.2, 73.8]",6649.0,Óscar de Marcos Arana,2.0,Right Back,6842.0,Iker Muniain Goñi,20.519747,0.043874264,1.0,Ground Pass,"[62.7, 74.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2605.122
