id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,carry_end_location,counterpress,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_aerial_won,dribble_outcome_id,dribble_outcome_name,interception_outcome_id,interception_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,out,clearance_aerial_won,clearance_head,pass_assisted_shot_id,pass_shot_assist,shot_one_on_one,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,foul_won_defensive,ball_recovery_recovery_failure,dribble_nutmeg,pass_cross,pass_goal_assist,shot_first_time,foul_committed_card_id,foul_committed_card_name,pass_technique_id,pass_technique_name,pass_inswinging,pass_cut_back,goalkeeper_end_location,foul_committed_advantage,foul_won_advantage,pass_through_ball,shot_open_goal,dribble_overrun,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,clearance_left_foot,miscontrol_aerial_won,pass_deflected,shot_aerial_won,foul_committed_offensive,timestamp_seconds
b863c9d7-21ea-476f-a976-1d54d7c549b0,11,1,00:00:04.494,0,4,2,,42,Ball Receipt*,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,['03d13380-3e0f-4fed-9f35-5c2cbb0bd8db'],,"[53.1, 41.2]",6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.494
ebe8d5e1-752e-4beb-ace7-f99290159ce2,12,1,00:00:04.494,0,4,2,1.082967,43,Carry,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,"['b863c9d7-21ea-476f-a976-1d54d7c549b0', 'fee8541b-65eb-42fb-9e0f-e1a049553a19']",,"[53.1, 41.2]",6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,,,,,,,,,,,,,"[53.1, 41.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.494
fee8541b-65eb-42fb-9e0f-e1a049553a19,13,1,00:00:05.577,0,5,2,1.991442,30,Pass,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,['8a7f12d4-df7f-4f7f-ba16-d5b6cfca840e'],,"[53.1, 41.2]",6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,23800.0,Laureano Sanabria Ruiz,34.5071,1.5910834,1.0,Ground Pass,"[52.4, 75.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.577
8a7f12d4-df7f-4f7f-ba16-d5b6cfca840e,14,1,00:00:07.568,0,7,2,,42,Ball Receipt*,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,['fee8541b-65eb-42fb-9e0f-e1a049553a19'],,"[52.4, 75.7]",23800.0,Laureano Sanabria Ruiz,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.568
eec13e77-ec6d-4cf5-808f-0593b4bfcaed,15,1,00:00:07.568,0,7,2,1.134532,43,Carry,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,"['4758c2f1-74c5-40a6-9c0e-c1889c8244b5', '8a7f12d4-df7f-4f7f-ba16-d5b6cfca840e']",,"[52.4, 75.7]",23800.0,Laureano Sanabria Ruiz,2.0,Right Back,,,,,,,,,,,,,"[53.3, 75.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.568
4758c2f1-74c5-40a6-9c0e-c1889c8244b5,16,1,00:00:08.702,0,8,2,1.567796,30,Pass,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,['6c170346-1866-40e3-adbc-e2c0b9d50fc9'],,"[53.3, 75.2]",23800.0,Laureano Sanabria Ruiz,2.0,Right Back,27243.0,Oriol Riera Magem,26.320524,-0.12953873,3.0,High Pass,"[79.4, 71.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.702
6c170346-1866-40e3-adbc-e2c0b9d50fc9,17,1,00:00:10.270,0,10,2,,42,Ball Receipt*,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,['4758c2f1-74c5-40a6-9c0e-c1889c8244b5'],,"[79.4, 71.8]",27243.0,Oriol Riera Magem,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.27
177ce4a6-45f2-4d06-9a7d-0cab2f358f0a,18,1,00:00:10.270,0,10,2,0.89758,43,Carry,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,"['6c170346-1866-40e3-adbc-e2c0b9d50fc9', 'f6683373-42f6-4c92-a94c-74019369cb3f']",,"[79.4, 71.8]",27243.0,Oriol Riera Magem,22.0,Right Center Forward,,,,,,,,,,,,,"[77.7, 73.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.27
f6683373-42f6-4c92-a94c-74019369cb3f,19,1,00:00:11.168,0,11,2,0.842266,30,Pass,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,['748548f4-973f-499a-a4df-8816d1e2a2e2'],,"[77.7, 73.3]",27243.0,Oriol Riera Magem,22.0,Right Center Forward,5724.0,Fayçal Fajr,10.384604,-1.8438051,2.0,Low Pass,"[74.9, 63.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.168
c047982b-e8e7-4d0d-8f0a-1597a21fcf2a,20,1,00:00:11.966,0,11,2,0.298169,17,Pressure,219,RC Deportivo La Coruña,9,From Kick Off,215,Athletic Club,,,"['748548f4-973f-499a-a4df-8816d1e2a2e2', '9a07a483-92e9-48d0-b7f7-0567539ae551']",,"[45.0, 13.2]",6392.0,Íñigo Lekue Martínez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.966
748548f4-973f-499a-a4df-8816d1e2a2e2,21,1,00:00:12.010,0,12,2,,42,Ball Receipt*,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,"['c047982b-e8e7-4d0d-8f0a-1597a21fcf2a', 'f6683373-42f6-4c92-a94c-74019369cb3f']",,"[74.9, 63.3]",5724.0,Fayçal Fajr,12.0,Right Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.01
9a07a483-92e9-48d0-b7f7-0567539ae551,22,1,00:00:12.010,0,12,2,0.294112,43,Carry,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,"['3a4f500b-90df-4069-9bcd-edcfd815c961', '748548f4-973f-499a-a4df-8816d1e2a2e2', 'c047982b-e8e7-4d0d-8f0a-1597a21fcf2a']",,"[74.9, 63.3]",5724.0,Fayçal Fajr,12.0,Right Midfield,,,,,,,,,,,,True,"[75.1, 63.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.01
3a4f500b-90df-4069-9bcd-edcfd815c961,23,1,00:00:12.304,0,12,2,0.0,3,Dispossessed,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,['50ac8c3f-2dd7-4ed1-90f7-579ec2220301'],,"[75.1, 63.3]",5724.0,Fayçal Fajr,12.0,Right Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.304
50ac8c3f-2dd7-4ed1-90f7-579ec2220301,24,1,00:00:12.304,0,12,3,0.0,4,Duel,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['3a4f500b-90df-4069-9bcd-edcfd815c961'],,"[45.0, 16.8]",6392.0,Íñigo Lekue Martínez,6.0,Left Back,,,,,,,,,,,,True,,True,11.0,Tackle,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.304
2551e85b-e795-4937-b051-829b127eae2f,25,1,00:00:12.304,0,12,3,4.378748,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['0fa3365f-acfd-41bc-a91d-76d0b9d15f6e', '50ac8c3f-2dd7-4ed1-90f7-579ec2220301', 'aae7f9a5-0758-4cab-96da-1d0737e2db0e']",,"[45.0, 16.8]",6392.0,Íñigo Lekue Martínez,6.0,Left Back,,,,,,,,,,,,True,"[53.3, 20.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.304
aae7f9a5-0758-4cab-96da-1d0737e2db0e,26,1,00:00:16.210,0,16,3,0.586032,17,Pressure,215,Athletic Club,1,Regular Play,219,RC Deportivo La Coruña,,,"['0fa3365f-acfd-41bc-a91d-76d0b9d15f6e', '2551e85b-e795-4937-b051-829b127eae2f']",,"[64.9, 65.0]",23800.0,Laureano Sanabria Ruiz,2.0,Right Back,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.21
0fa3365f-acfd-41bc-a91d-76d0b9d15f6e,27,1,00:00:16.683,0,16,3,0.659707,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['6254c153-3820-4855-b2b5-db63180735da', 'aae7f9a5-0758-4cab-96da-1d0737e2db0e']",,"[53.3, 20.0]",6392.0,Íñigo Lekue Martínez,6.0,Left Back,6391.0,Raúl García Escudero,5.5217752,0.9526521,1.0,Ground Pass,"[56.5, 24.5]",40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.683
6254c153-3820-4855-b2b5-db63180735da,28,1,00:00:17.343,0,17,3,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['0fa3365f-acfd-41bc-a91d-76d0b9d15f6e'],,"[56.5, 24.5]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.343
93d30ac7-4f4b-454f-ac4f-00997ce9aecd,29,1,00:00:17.343,0,17,3,0.073348,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['416abb8e-c664-4622-acfc-8447346fd146', '6254c153-3820-4855-b2b5-db63180735da']",,"[56.5, 24.5]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,,"[56.5, 24.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.343
416abb8e-c664-4622-acfc-8447346fd146,30,1,00:00:17.416,0,17,3,1.62812,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['fea3f8c9-80bf-4ff7-8dec-4a78eabde8ea'],,"[56.5, 24.5]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,6842.0,Iker Muniain Goñi,21.893606,-1.1868973,3.0,High Pass,"[64.7, 4.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.416
fea3f8c9-80bf-4ff7-8dec-4a78eabde8ea,31,1,00:00:19.044,0,19,3,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['416abb8e-c664-4622-acfc-8447346fd146'],,"[64.7, 4.2]",6842.0,Iker Muniain Goñi,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.044
b62bd56d-5962-4a59-9867-a123ac46a8e8,32,1,00:00:19.044,0,19,3,1.794065,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['4c64f372-7a26-4874-891c-07a76dcdb4c2', 'fea3f8c9-80bf-4ff7-8dec-4a78eabde8ea']",,"[64.7, 4.2]",6842.0,Iker Muniain Goñi,21.0,Left Wing,,,,,,,,,,,,,"[57.2, 2.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.044
4c64f372-7a26-4874-891c-07a76dcdb4c2,33,1,00:00:20.838,0,20,3,2.004778,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['e0ff0cf5-3711-41f9-aee7-5f5e5969f525'],,"[57.2, 2.7]",6842.0,Iker Muniain Goñi,21.0,Left Wing,4353.0,Aymeric Laporte,24.972986,2.9685442,1.0,Ground Pass,"[32.6, 7.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.838
e0ff0cf5-3711-41f9-aee7-5f5e5969f525,34,1,00:00:22.843,0,22,3,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['4c64f372-7a26-4874-891c-07a76dcdb4c2'],,"[32.6, 7.0]",4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.843
8a137cb8-8bb5-4b66-b77c-99f6f0d298bd,35,1,00:00:22.843,0,22,3,2.097327,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['a7c4d863-fc2c-4b03-a3d5-f028aa964373', 'e0ff0cf5-3711-41f9-aee7-5f5e5969f525']",,"[32.6, 7.0]",4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,,,,,,,"[32.8, 7.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.843
a7c4d863-fc2c-4b03-a3d5-f028aa964373,36,1,00:00:24.940,0,24,3,1.89898,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['c6114e56-eb9c-4105-bb3f-b59b2cc1a4ba'],,"[32.8, 7.2]",4353.0,Aymeric Laporte,5.0,Left Center Back,6788.0,Xabier Etxeita Gorritxategi,40.200497,1.5658213,1.0,Ground Pass,"[33.0, 47.4]",38.0,Left Foot,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.94
c6114e56-eb9c-4105-bb3f-b59b2cc1a4ba,37,1,00:00:26.839,0,26,3,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['a7c4d863-fc2c-4b03-a3d5-f028aa964373'],,"[33.0, 47.4]",6788.0,Xabier Etxeita Gorritxategi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.839
b9c0d566-d8db-40e1-b535-3c49cbfe38b9,38,1,00:00:26.839,0,26,3,2.286688,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['54d34d62-4fd4-4ee1-a3ff-343c6795bc9e', 'c6114e56-eb9c-4105-bb3f-b59b2cc1a4ba']",,"[33.0, 47.4]",6788.0,Xabier Etxeita Gorritxategi,3.0,Right Center Back,,,,,,,,,,,,,"[33.0, 47.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.839
