id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,dribble_outcome_id,dribble_outcome_name,counterpress,duel_type_id,duel_type_name,pass_aerial_won,interception_outcome_id,interception_outcome_name,off_camera,ball_recovery_recovery_failure,duel_outcome_id,duel_outcome_name,pass_inswinging,pass_technique_id,pass_technique_name,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,out,pass_cross,pass_switch,bad_behaviour_card_id,bad_behaviour_card_name,dribble_overrun,miscontrol_aerial_won,clearance_head,clearance_aerial_won,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_first_time,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,foul_committed_card_id,foul_committed_card_name,pass_goal_assist,shot_one_on_one,shot_saved_off_target,goalkeeper_shot_saved_off_target,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_cut_back,foul_committed_penalty,foul_won_penalty,timestamp_seconds
da16479d-0de1-4674-b42e-0a59042c557d,799,1,00:18:13.734,18,13,44,1.483921,16,Shot,222,Villarreal,1,Regular Play,222,Villarreal,,,['4ee5bc3d-2741-4b51-b49d-88541f836cb8'],"[110.6, 57.3]",6357.0,Jonathan dos Santos Ramírez,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017897679,"[120.0, 39.1, 5.8]",79d5db3e-6557-4da5-bb2e-2ae2d6b710dc,98.0,Off T,87.0,Open Play,40.0,Right Foot,93.0,Normal,True,"[{'location': [91.3, 54.7], 'player': {'id': 5724, 'name': 'Fayçal Fajr'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [104.5, 32.6], 'player': {'id': 6738, 'name': 'Juan Francisco Moreno Fuertes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.5, 42.9], 'player': {'id': 6869, 'name': 'Alejandro Arribas Garrido'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.4, 50.5], 'player': {'id': 6733, 'name': 'Pedro Mosquera Parada'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.7, 47.0], 'player': {'id': 6777, 'name': 'Sidnei Rechel da Silva Júnior'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.6, 55.3], 'player': {'id': 6913, 'name': 'Fernando Navarro i Corbacho'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.8, 43.4], 'player': {'id': 27305, 'name': 'Germán Darío Lux'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.4, 52.1], 'player': {'id': 26009, 'name': 'Roberto Soldado Rillo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [110.1, 44.8], 'player': {'id': 6862, 'name': 'Cédric Bakambu'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [94.5, 42.0], 'player': {'id': 23806, 'name': 'Alejandro Bergantiños García'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}]",,,,,,,,,,,,,,,,,,,,,,,,1093.734
4ee5bc3d-2741-4b51-b49d-88541f836cb8,800,1,00:18:15.218,18,15,44,0.0,23,Goal Keeper,222,Villarreal,1,Regular Play,219,RC Deportivo La Coruña,,,['da16479d-0de1-4674-b42e-0a59042c557d'],"[2.3, 36.7]",27305.0,Germán Darío Lux,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,Shot Faced,,,,,,,,,,,,,,,,,,"[2.3, 36.7]",44.0,Set,,,,,,,,,,,,,,,,,,,,,1095.218
666a1992-0d75-4822-8d17-5f41b5c7fc2b,801,1,00:18:40.365,18,40,45,3.590565,30,Pass,219,RC Deportivo La Coruña,7,From Goal Kick,219,RC Deportivo La Coruña,,,['004274ed-fd11-4df3-bdd1-83b1a1000039'],"[7.0, 36.1]",27305.0,Germán Darío Lux,1.0,Goalkeeper,6913.0,Fernando Navarro i Corbacho,53.58927,-0.5740284,3.0,High Pass,"[52.0, 7.0]",63.0,Goal Kick,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1120.365
004274ed-fd11-4df3-bdd1-83b1a1000039,802,1,00:18:43.956,18,43,45,,42,Ball Receipt*,219,RC Deportivo La Coruña,7,From Goal Kick,219,RC Deportivo La Coruña,,,['666a1992-0d75-4822-8d17-5f41b5c7fc2b'],"[52.0, 7.0]",6913.0,Fernando Navarro i Corbacho,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1123.956
0606f70c-08de-4162-b954-2641bf7a2e01,803,1,00:18:43.996,18,43,45,3.470247,30,Pass,219,RC Deportivo La Coruña,7,From Goal Kick,219,RC Deportivo La Coruña,,,['a24de9af-19e3-49b0-b12e-e45ba13c44cd'],"[52.0, 7.0]",6913.0,Fernando Navarro i Corbacho,6.0,Left Back,,,38.07059,0.09470267,2.0,Low Pass,"[89.9, 10.6]",,,37.0,Head,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1123.996
a24de9af-19e3-49b0-b12e-e45ba13c44cd,804,1,00:18:47.466,18,47,45,3.426588,30,Pass,219,RC Deportivo La Coruña,7,From Goal Kick,222,Villarreal,,,"['0606f70c-08de-4162-b954-2641bf7a2e01', 'ece29441-9599-45f2-9505-d6fe3e72346b']","[30.2, 69.5]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,26009.0,Roberto Soldado Rillo,48.858982,-0.049140733,3.0,High Pass,"[79.0, 67.1]",66.0,Recovery,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1127.466
f3f48ff4-dbfc-47fc-b13a-98d679cf8e6a,805,1,00:18:50.375,18,50,45,0.5848,17,Pressure,219,RC Deportivo La Coruña,7,From Goal Kick,219,RC Deportivo La Coruña,,,"['41bece49-436e-4eb3-b31a-dfe0481e1adb', 'ece29441-9599-45f2-9505-d6fe3e72346b']","[41.1, 13.0]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1130.375
ece29441-9599-45f2-9505-d6fe3e72346b,806,1,00:18:50.893,18,50,45,,42,Ball Receipt*,219,RC Deportivo La Coruña,7,From Goal Kick,222,Villarreal,,,"['a24de9af-19e3-49b0-b12e-e45ba13c44cd', 'f3f48ff4-dbfc-47fc-b13a-98d679cf8e6a']","[79.0, 67.1]",26009.0,Roberto Soldado Rillo,22.0,Right Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1130.893
41bece49-436e-4eb3-b31a-dfe0481e1adb,807,1,00:18:50.893,18,50,45,0.0,38,Miscontrol,219,RC Deportivo La Coruña,7,From Goal Kick,222,Villarreal,,,['f3f48ff4-dbfc-47fc-b13a-98d679cf8e6a'],"[79.0, 67.1]",26009.0,Roberto Soldado Rillo,22.0,Right Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1130.893
821b4741-0d2f-4c4f-8bc0-39da7b9c4e16,808,1,00:18:52.279,18,52,45,0.724658,30,Pass,219,RC Deportivo La Coruña,7,From Goal Kick,219,RC Deportivo La Coruña,,,['c0978898-f16c-4335-b927-0dc81ec8e80b'],"[48.6, 10.4]",6913.0,Fernando Navarro i Corbacho,6.0,Left Back,6733.0,Pedro Mosquera Parada,13.787313,1.7753042,1.0,Ground Pass,"[45.8, 23.9]",66.0,Recovery,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132.279
c0978898-f16c-4335-b927-0dc81ec8e80b,809,1,00:18:53.004,18,53,45,,42,Ball Receipt*,219,RC Deportivo La Coruña,7,From Goal Kick,219,RC Deportivo La Coruña,,,['821b4741-0d2f-4c4f-8bc0-39da7b9c4e16'],"[45.8, 23.9]",6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1133.004
b9513753-328e-41f8-b717-c56e5b5c9e70,810,1,00:18:53.004,18,53,45,1.280592,43,Carry,219,RC Deportivo La Coruña,7,From Goal Kick,219,RC Deportivo La Coruña,,,"['9fbdd7f0-bb48-46e4-a1e2-5c7c8a8e82f4', 'c0978898-f16c-4335-b927-0dc81ec8e80b']","[45.8, 23.9]",6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,,,,,,,,,,,,"[45.8, 23.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1133.004
9fbdd7f0-bb48-46e4-a1e2-5c7c8a8e82f4,811,1,00:18:54.284,18,54,45,0.879622,30,Pass,219,RC Deportivo La Coruña,7,From Goal Kick,219,RC Deportivo La Coruña,,,['3012a20b-ff57-44ba-bf31-6e30d73d0d99'],"[45.8, 23.9]",6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,23806.0,Alejandro Bergantiños García,13.505924,1.6004173,1.0,Ground Pass,"[45.4, 37.4]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1134.284
3012a20b-ff57-44ba-bf31-6e30d73d0d99,812,1,00:18:55.164,18,55,45,,42,Ball Receipt*,219,RC Deportivo La Coruña,7,From Goal Kick,219,RC Deportivo La Coruña,,,['9fbdd7f0-bb48-46e4-a1e2-5c7c8a8e82f4'],"[45.4, 37.4]",23806.0,Alejandro Bergantiños García,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135.164
a66e5a34-1314-49a9-9e22-286fe03aa238,813,1,00:18:55.164,18,55,45,2.432184,43,Carry,219,RC Deportivo La Coruña,7,From Goal Kick,219,RC Deportivo La Coruña,,,"['3012a20b-ff57-44ba-bf31-6e30d73d0d99', '7f4d643d-5c44-474d-b347-7de36e8aef4f']","[45.4, 37.4]",23806.0,Alejandro Bergantiños García,9.0,Right Defensive Midfield,,,,,,,,,,,,"[56.9, 43.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135.164
7f4d643d-5c44-474d-b347-7de36e8aef4f,814,1,00:18:57.596,18,57,45,2.895062,30,Pass,219,RC Deportivo La Coruña,7,From Goal Kick,219,RC Deportivo La Coruña,,,['44dd553c-fa59-44a5-970d-93626e1ef3a4'],"[56.9, 43.4]",23806.0,Alejandro Bergantiños García,9.0,Right Defensive Midfield,6738.0,Juan Francisco Moreno Fuertes,34.084602,1.500325,1.0,Ground Pass,"[59.3, 77.4]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1137.596
44dd553c-fa59-44a5-970d-93626e1ef3a4,815,1,00:19:00.491,19,0,45,,42,Ball Receipt*,219,RC Deportivo La Coruña,7,From Goal Kick,219,RC Deportivo La Coruña,,,['7f4d643d-5c44-474d-b347-7de36e8aef4f'],"[59.3, 77.4]",6738.0,Juan Francisco Moreno Fuertes,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1140.491
ea56e55e-5fda-44ad-a44e-6aec2e6ff3eb,816,1,00:19:00.491,19,0,45,0.04,43,Carry,219,RC Deportivo La Coruña,7,From Goal Kick,219,RC Deportivo La Coruña,,,"['44dd553c-fa59-44a5-970d-93626e1ef3a4', '503e2245-0316-4211-9b21-20ed661edd09']","[59.3, 77.4]",6738.0,Juan Francisco Moreno Fuertes,2.0,Right Back,,,,,,,,,,,,"[63.1, 76.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1140.491
503e2245-0316-4211-9b21-20ed661edd09,817,1,00:19:00.531,19,0,45,1.252114,30,Pass,219,RC Deportivo La Coruña,7,From Goal Kick,219,RC Deportivo La Coruña,,,['e61fdd91-ce41-455a-a0fc-2ca1bf8474bb'],"[63.1, 76.3]",6738.0,Juan Francisco Moreno Fuertes,2.0,Right Back,6728.0,Federico Nicolás Cartabia,9.708244,-0.041213762,1.0,Ground Pass,"[72.8, 75.9]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1140.531
e61fdd91-ce41-455a-a0fc-2ca1bf8474bb,818,1,00:19:01.783,19,1,45,,42,Ball Receipt*,219,RC Deportivo La Coruña,7,From Goal Kick,219,RC Deportivo La Coruña,,,['503e2245-0316-4211-9b21-20ed661edd09'],"[72.8, 75.9]",6728.0,Federico Nicolás Cartabia,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1141.783
b75558d4-31da-4731-b2fb-dc8e8828568e,819,1,00:19:01.783,19,1,45,0.852278,30,Pass,219,RC Deportivo La Coruña,7,From Goal Kick,219,RC Deportivo La Coruña,,,['066a7e90-6d30-4a4d-8d13-3d9c573cb214'],"[72.8, 75.9]",6728.0,Federico Nicolás Cartabia,17.0,Right Wing,6738.0,Juan Francisco Moreno Fuertes,5.748913,-2.91349,1.0,Ground Pass,"[67.2, 74.6]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1141.783
066a7e90-6d30-4a4d-8d13-3d9c573cb214,820,1,00:19:02.635,19,2,45,,42,Ball Receipt*,219,RC Deportivo La Coruña,7,From Goal Kick,219,RC Deportivo La Coruña,,,['b75558d4-31da-4731-b2fb-dc8e8828568e'],"[67.2, 74.6]",6738.0,Juan Francisco Moreno Fuertes,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1142.635
797a040d-f67d-4384-b727-85128f4e4999,821,1,00:19:02.635,19,2,45,1.560596,43,Carry,219,RC Deportivo La Coruña,7,From Goal Kick,219,RC Deportivo La Coruña,,,"['066a7e90-6d30-4a4d-8d13-3d9c573cb214', '453c831e-20f1-4e95-bb7e-f7705915c85d']","[67.2, 74.6]",6738.0,Juan Francisco Moreno Fuertes,2.0,Right Back,,,,,,,,,,,,"[66.4, 70.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1142.635
453c831e-20f1-4e95-bb7e-f7705915c85d,822,1,00:19:04.196,19,4,45,1.355926,30,Pass,219,RC Deportivo La Coruña,7,From Goal Kick,219,RC Deportivo La Coruña,,,['aa8a555a-ed68-4074-b0c7-0f856f079d7c'],"[66.4, 70.8]",6738.0,Juan Francisco Moreno Fuertes,2.0,Right Back,6869.0,Alejandro Arribas Garrido,23.207758,-2.4722352,1.0,Ground Pass,"[48.2, 56.4]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1144.196
aa8a555a-ed68-4074-b0c7-0f856f079d7c,823,1,00:19:05.552,19,5,45,,42,Ball Receipt*,219,RC Deportivo La Coruña,7,From Goal Kick,219,RC Deportivo La Coruña,,,['453c831e-20f1-4e95-bb7e-f7705915c85d'],"[48.2, 56.4]",6869.0,Alejandro Arribas Garrido,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1145.552
a96c6cb4-0f59-4a3a-86e7-ef6b05bd9250,824,1,00:19:05.552,19,5,45,0.829497,43,Carry,219,RC Deportivo La Coruña,7,From Goal Kick,219,RC Deportivo La Coruña,,,"['3c7f7919-7f5a-4313-8fe7-a752a3f260e0', 'aa8a555a-ed68-4074-b0c7-0f856f079d7c']","[48.2, 56.4]",6869.0,Alejandro Arribas Garrido,3.0,Right Center Back,,,,,,,,,,,,"[48.2, 56.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1145.552
3c7f7919-7f5a-4313-8fe7-a752a3f260e0,825,1,00:19:06.381,19,6,45,1.125404,30,Pass,219,RC Deportivo La Coruña,7,From Goal Kick,219,RC Deportivo La Coruña,,,['844de3c1-4ee4-4980-a0f1-cb04557a710b'],"[48.2, 56.4]",6869.0,Alejandro Arribas Garrido,3.0,Right Center Back,6733.0,Pedro Mosquera Parada,16.101242,-1.1210368,1.0,Ground Pass,"[55.2, 41.9]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1146.381
844de3c1-4ee4-4980-a0f1-cb04557a710b,826,1,00:19:07.507,19,7,45,,42,Ball Receipt*,219,RC Deportivo La Coruña,7,From Goal Kick,219,RC Deportivo La Coruña,,,['3c7f7919-7f5a-4313-8fe7-a752a3f260e0'],"[55.2, 41.9]",6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1147.507
df1118be-2aeb-4d61-82f3-0ebb8ca22d04,827,1,00:19:07.507,19,7,45,2.934718,43,Carry,219,RC Deportivo La Coruña,7,From Goal Kick,219,RC Deportivo La Coruña,,,"['8332ba29-81b2-41cd-80be-460896140e1a', '844de3c1-4ee4-4980-a0f1-cb04557a710b']","[55.2, 41.9]",6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,,,,,,,,,,,,"[56.5, 37.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1147.507
8332ba29-81b2-41cd-80be-460896140e1a,828,1,00:19:10.442,19,10,45,2.553648,30,Pass,219,RC Deportivo La Coruña,7,From Goal Kick,219,RC Deportivo La Coruña,,,['97cb2b43-93ed-441a-b368-d7647a8200c6'],"[56.5, 37.6]",6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,6777.0,Sidnei Rechel da Silva Júnior,24.060133,-1.3187613,1.0,Ground Pass,"[62.5, 14.3]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150.442
97cb2b43-93ed-441a-b368-d7647a8200c6,829,1,00:19:12.995,19,12,45,,42,Ball Receipt*,219,RC Deportivo La Coruña,7,From Goal Kick,219,RC Deportivo La Coruña,,,['8332ba29-81b2-41cd-80be-460896140e1a'],"[62.5, 14.3]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1152.995
2c8defbe-3427-4371-8f26-44ed056130db,830,1,00:19:12.995,19,12,45,0.12,43,Carry,219,RC Deportivo La Coruña,7,From Goal Kick,219,RC Deportivo La Coruña,,,"['254f0586-10b8-4ac9-adc3-13b9d8cbc276', '97cb2b43-93ed-441a-b368-d7647a8200c6']","[62.5, 14.3]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,"[62.5, 14.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1152.995
254f0586-10b8-4ac9-adc3-13b9d8cbc276,831,1,00:19:13.115,19,13,45,1.13178,30,Pass,219,RC Deportivo La Coruña,7,From Goal Kick,219,RC Deportivo La Coruña,,,['a1daecaa-1f12-43e3-8ef3-0e33254267b3'],"[62.5, 14.3]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,21.386211,0.5348061,1.0,Ground Pass,"[80.9, 25.2]",,,38.0,Left Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1153.115
a1daecaa-1f12-43e3-8ef3-0e33254267b3,832,1,00:19:14.247,19,14,46,1.412236,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,"['254f0586-10b8-4ac9-adc3-13b9d8cbc276', '8f433ae7-cc0d-4ad9-a4c3-9807223cba07']","[39.2, 54.9]",6622.0,Tomás Pina Isla,9.0,Right Defensive Midfield,6772.0,Mario Gaspar Pérez Martínez,15.132085,2.3561945,1.0,Ground Pass,"[28.5, 65.6]",64.0,Interception,40.0,Right Foot,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1154.247
8f433ae7-cc0d-4ad9-a4c3-9807223cba07,833,1,00:19:15.659,19,15,46,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['a1daecaa-1f12-43e3-8ef3-0e33254267b3'],"[28.5, 65.6]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1155.659
ad3b8c17-6cc5-4ee7-9b71-ed69eb439d10,834,1,00:19:15.659,19,15,46,0.651154,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['1b63b883-3e40-4dfb-889a-932a4219c28c', '8f433ae7-cc0d-4ad9-a4c3-9807223cba07']","[28.5, 65.6]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,,,,,,,,,,,,"[28.5, 65.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1155.659
1b63b883-3e40-4dfb-889a-932a4219c28c,835,1,00:19:16.310,19,16,46,1.087376,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['7f869b1e-2edf-4f93-a8b9-fd6ea66607f1'],"[28.5, 65.6]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,26009.0,Roberto Soldado Rillo,22.370739,-0.4336566,1.0,Ground Pass,"[48.8, 56.2]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1156.31
7f869b1e-2edf-4f93-a8b9-fd6ea66607f1,836,1,00:19:17.398,19,17,46,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['1b63b883-3e40-4dfb-889a-932a4219c28c'],"[48.8, 56.2]",26009.0,Roberto Soldado Rillo,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1157.398
9a166f2a-d899-4fbe-98e6-eb6d9abc5a35,837,1,00:19:17.398,19,17,46,0.599583,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['1260cc7e-da31-4a75-99eb-8af0aa4012b1', '7d8d57b5-70fd-4cdc-92ef-a83a55d7e5fb', '7f869b1e-2edf-4f93-a8b9-fd6ea66607f1']","[48.8, 56.2]",26009.0,Roberto Soldado Rillo,22.0,Right Center Forward,,,,,,,,,,,,"[48.8, 56.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1157.398
7d8d57b5-70fd-4cdc-92ef-a83a55d7e5fb,838,1,00:19:17.528,19,17,46,0.46929,17,Pressure,222,Villarreal,1,Regular Play,219,RC Deportivo La Coruña,,,"['1260cc7e-da31-4a75-99eb-8af0aa4012b1', '9a166f2a-d899-4fbe-98e6-eb6d9abc5a35']","[71.3, 23.9]",6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1157.528
1260cc7e-da31-4a75-99eb-8af0aa4012b1,839,1,00:19:17.997,19,17,46,0.0,3,Dispossessed,222,Villarreal,1,Regular Play,222,Villarreal,,,"['6e8393ac-a7e4-4a21-87f5-2404933e0bcd', '7d8d57b5-70fd-4cdc-92ef-a83a55d7e5fb']","[48.8, 56.2]",26009.0,Roberto Soldado Rillo,22.0,Right Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1157.997
