id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,out,pass_cross,under_pressure,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,counterpress,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,ball_recovery_recovery_failure,pass_aerial_won,foul_won_defensive,clearance_head,clearance_aerial_won,miscontrol_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,interception_outcome_id,interception_outcome_name,pass_technique_id,pass_technique_name,pass_through_ball,goalkeeper_end_location,injury_stoppage_in_chain,pass_miscommunication,foul_committed_offensive,shot_aerial_won,clearance_left_foot,pass_goal_assist,shot_open_goal,pass_deflected,pass_outswinging,foul_committed_type_id,foul_committed_type_name,pass_inswinging,foul_committed_advantage,foul_won_advantage,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_no_touch,foul_committed_card_id,foul_committed_card_name,bad_behaviour_card_id,bad_behaviour_card_name,pass_cut_back,dribble_overrun,ball_recovery_offensive,dribble_nutmeg,50_50_outcome_id,50_50_outcome_name,shot_one_on_one,timestamp_seconds
7f47163d-c8b1-4ebe-b506-a1cc6475998f,1289,1,00:33:08.428,33,8,82,0.0,3,Dispossessed,213,Sevilla,1,Regular Play,213,Sevilla,,,['300cea06-6265-47b4-9ef9-ba34e8560116'],,"[107.2, 67.7]",23816.0,José Antonio Reyes Calderón,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988.428
300cea06-6265-47b4-9ef9-ba34e8560116,1290,1,00:33:08.428,33,8,83,0.0,4,Duel,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['7f47163d-c8b1-4ebe-b506-a1cc6475998f'],,"[12.9, 12.4]",6733.0,Pedro Mosquera Parada,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,True,,,11.0,Tackle,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988.428
28575fb7-4741-4013-9da8-07b2f4d8a24e,1291,1,00:33:08.428,33,8,83,0.56368,43,Carry,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['300cea06-6265-47b4-9ef9-ba34e8560116', '7e35cf01-b118-407a-9444-27e3ea2a9a88']",,"[12.9, 12.4]",6733.0,Pedro Mosquera Parada,15.0,Left Center Midfield,,,,,,,,,,,,"[13.9, 15.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988.428
7e35cf01-b118-407a-9444-27e3ea2a9a88,1292,1,00:33:08.992,33,8,83,1.101162,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['1c187cf7-58f7-4ea9-84ce-c51286d5cae9'],,"[13.9, 15.8]",6733.0,Pedro Mosquera Parada,15.0,Left Center Midfield,6734.0,Luis Carlos Correia Pinto,10.756393,-0.745945,1.0,Ground Pass,"[21.8, 8.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988.992
1c187cf7-58f7-4ea9-84ce-c51286d5cae9,1293,1,00:33:10.093,33,10,83,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['7e35cf01-b118-407a-9444-27e3ea2a9a88'],,"[21.8, 8.5]",6734.0,Luis Carlos Correia Pinto,8.0,Left Wing Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990.093
135a67c0-1104-408e-a2db-0cb1baccbc65,1294,1,00:33:10.093,33,10,83,1.498498,43,Carry,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['1c187cf7-58f7-4ea9-84ce-c51286d5cae9', '723b4c14-ed50-4220-bb8e-3d8f38a34e01']",,"[21.8, 8.5]",6734.0,Luis Carlos Correia Pinto,8.0,Left Wing Back,,,,,,,,,,,,"[27.2, 8.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990.093
723b4c14-ed50-4220-bb8e-3d8f38a34e01,1295,1,00:33:11.591,33,11,83,1.308645,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['13056fc6-d2a4-4858-857f-f893662118c6'],,"[27.2, 8.0]",6734.0,Luis Carlos Correia Pinto,8.0,Left Wing Back,5724.0,Fayçal Fajr,9.20489,1.5381992,1.0,Ground Pass,"[27.5, 17.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991.591
13056fc6-d2a4-4858-857f-f893662118c6,1296,1,00:33:12.900,33,12,83,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['723b4c14-ed50-4220-bb8e-3d8f38a34e01'],,"[27.5, 17.2]",5724.0,Fayçal Fajr,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992.9
6eb4a566-78a0-4fba-a126-a3adb9765024,1297,1,00:33:12.900,33,12,83,1.164532,43,Carry,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['13056fc6-d2a4-4858-857f-f893662118c6', 'b1deb4ab-4b77-4e63-b3d7-4a31980b742a', 'ffe7515b-70d8-49ec-9d5a-78cbd54c0b5a']",,"[27.5, 17.2]",5724.0,Fayçal Fajr,13.0,Right Center Midfield,,,,,,,,,,,,"[27.3, 15.6]",,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992.9
b1deb4ab-4b77-4e63-b3d7-4a31980b742a,1298,1,00:33:13.275,33,13,83,2.972798,17,Pressure,219,RC Deportivo La Coruña,1,Regular Play,213,Sevilla,,,"['364008b4-f4ad-4d4b-82b7-bb10b46e8c61', '6eb4a566-78a0-4fba-a126-a3adb9765024', 'ae36bd75-ce27-4dff-bfb8-ade05b1c571a', 'ffe7515b-70d8-49ec-9d5a-78cbd54c0b5a']",,"[89.6, 63.3]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993.275
ffe7515b-70d8-49ec-9d5a-78cbd54c0b5a,1299,1,00:33:14.065,33,14,83,0.0,3,Dispossessed,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['841cf2f7-38b7-48e6-9e73-a927e9eeafa9', 'b1deb4ab-4b77-4e63-b3d7-4a31980b742a']",,"[27.3, 15.6]",5724.0,Fayçal Fajr,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994.065
841cf2f7-38b7-48e6-9e73-a927e9eeafa9,1300,1,00:33:14.065,33,14,83,0.0,4,Duel,219,RC Deportivo La Coruña,1,Regular Play,213,Sevilla,,,['ffe7515b-70d8-49ec-9d5a-78cbd54c0b5a'],,"[92.8, 64.5]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,True,,,11.0,Tackle,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994.065
ae36bd75-ce27-4dff-bfb8-ade05b1c571a,1301,1,00:33:15.188,33,15,83,0.0,2,Ball Recovery,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['b1deb4ab-4b77-4e63-b3d7-4a31980b742a'],,"[24.2, 11.7]",6733.0,Pedro Mosquera Parada,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995.188
364008b4-f4ad-4d4b-82b7-bb10b46e8c61,1302,1,00:33:15.188,33,15,83,1.141345,43,Carry,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['6ef86bc2-7226-49ed-96c8-9ff7a1d72adc', '94b5c671-4a46-4d6b-a4fc-287dcd6806fd', 'ae36bd75-ce27-4dff-bfb8-ade05b1c571a', 'b1deb4ab-4b77-4e63-b3d7-4a31980b742a']",,"[24.2, 11.7]",6733.0,Pedro Mosquera Parada,15.0,Left Center Midfield,,,,,,,,,,,,"[25.7, 12.1]",,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995.188
94b5c671-4a46-4d6b-a4fc-287dcd6806fd,1303,1,00:33:16.330,33,16,83,0.0,22,Foul Committed,219,RC Deportivo La Coruña,1,Regular Play,213,Sevilla,,,"['364008b4-f4ad-4d4b-82b7-bb10b46e8c61', '6ef86bc2-7226-49ed-96c8-9ff7a1d72adc']",,"[94.4, 68.0]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996.33
6ef86bc2-7226-49ed-96c8-9ff7a1d72adc,1304,1,00:33:16.330,33,16,83,0.0,21,Foul Won,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['94b5c671-4a46-4d6b-a4fc-287dcd6806fd'],,"[25.7, 12.1]",6733.0,Pedro Mosquera Parada,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996.33
cde959dc-6700-4c96-9db1-1fcc9717cc36,1305,1,00:33:37.472,33,37,84,2.151139,30,Pass,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,['95e1462c-fe75-44e0-a2b6-d7f3cad019e8'],True,"[25.7, 11.7]",6777.0,Sidnei Rechel da Silva Júnior,4.0,Center Back,7782.0,Luis Alberto Romero Alconchel,68.96934,0.75771296,3.0,High Pass,"[75.8, 59.1]",40.0,Right Foot,62.0,Free Kick,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017.472
95e1462c-fe75-44e0-a2b6-d7f3cad019e8,1306,1,00:33:39.623,33,39,84,,42,Ball Receipt*,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,['cde959dc-6700-4c96-9db1-1fcc9717cc36'],,"[75.8, 59.1]",7782.0,Luis Alberto Romero Alconchel,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.623
be90ae2b-b604-41b4-ace8-015b43d793a2,1307,1,00:33:39.623,33,39,84,2.610251,30,Pass,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,['9ce0fe63-f2b0-4faf-b19e-92eef53b2fb0'],,"[75.1, 58.9]",7782.0,Luis Alberto Romero Alconchel,24.0,Left Center Forward,,,17.298555,-0.18605818,3.0,High Pass,"[92.1, 55.7]",37.0,Head,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.623
9ce0fe63-f2b0-4faf-b19e-92eef53b2fb0,1308,1,00:33:42.233,33,42,85,2.489501,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,"['bca7e917-7b0a-4897-b96e-63f14e2a62d3', 'be90ae2b-b604-41b4-ace8-015b43d793a2']",,"[28.0, 24.4]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,6823.0,Sergio Rico González,24.581497,2.2957494,1.0,Ground Pass,"[11.7, 42.8]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022.233
bca7e917-7b0a-4897-b96e-63f14e2a62d3,1309,1,00:33:44.722,33,44,85,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['9ce0fe63-f2b0-4faf-b19e-92eef53b2fb0'],,"[11.7, 42.8]",6823.0,Sergio Rico González,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.722
09f12015-898a-4a79-a875-e1686416cc56,1310,1,00:33:44.722,33,44,85,0.943717,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['86ce35f9-7e33-4602-b2ca-02aa90804cec', 'bca7e917-7b0a-4897-b96e-63f14e2a62d3']",,"[11.7, 42.8]",6823.0,Sergio Rico González,1.0,Goalkeeper,,,,,,,,,,,,"[13.0, 39.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.722
86ce35f9-7e33-4602-b2ca-02aa90804cec,1311,1,00:33:45.666,33,45,85,2.052569,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['c17bd096-cb6d-4e4b-9ba0-4e359fb3aba7'],,"[13.0, 39.1]",6823.0,Sergio Rico González,1.0,Goalkeeper,6825.0,Daniel Filipe Martins Carriço,21.470911,1.127979,1.0,Ground Pass,"[22.2, 58.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025.666
c17bd096-cb6d-4e4b-9ba0-4e359fb3aba7,1312,1,00:33:47.719,33,47,85,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['86ce35f9-7e33-4602-b2ca-02aa90804cec'],,"[22.2, 58.5]",6825.0,Daniel Filipe Martins Carriço,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2027.719
2eab3a23-14ae-4f64-ba2d-6f6df415df31,1313,1,00:33:47.719,33,47,85,2.853564,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['15345594-c0b8-44f7-9c07-f954638d1b45', 'c17bd096-cb6d-4e4b-9ba0-4e359fb3aba7']",,"[22.2, 58.5]",6825.0,Daniel Filipe Martins Carriço,3.0,Right Center Back,,,,,,,,,,,,"[27.0, 59.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2027.719
15345594-c0b8-44f7-9c07-f954638d1b45,1314,1,00:33:50.572,33,50,85,1.77076,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['a57fbba8-f73a-43a4-9117-493556629e06'],,"[27.0, 59.3]",6825.0,Daniel Filipe Martins Carriço,3.0,Right Center Back,7154.0,Sebastián Carlos Cristóforo Pepe,13.534031,-1.3168573,1.0,Ground Pass,"[30.4, 46.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2030.5720000000001
a57fbba8-f73a-43a4-9117-493556629e06,1315,1,00:33:52.343,33,52,85,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['15345594-c0b8-44f7-9c07-f954638d1b45'],,"[30.4, 46.2]",7154.0,Sebastián Carlos Cristóforo Pepe,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2032.343
ffb47adb-f5bb-44f2-8ebc-ba1232a2c87f,1316,1,00:33:52.343,33,52,85,1.186347,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['07fddfe4-ea9a-44e3-8a4c-d8a5f449f119', 'a57fbba8-f73a-43a4-9117-493556629e06']",,"[30.4, 46.2]",7154.0,Sebastián Carlos Cristóforo Pepe,9.0,Right Defensive Midfield,,,,,,,,,,,,"[29.9, 43.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2032.343
07fddfe4-ea9a-44e3-8a4c-d8a5f449f119,1317,1,00:33:53.529,33,53,85,1.5185,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['a2663f56-e2ac-4ca7-bd79-c08c356ed306'],,"[29.9, 43.8]",7154.0,Sebastián Carlos Cristóforo Pepe,9.0,Right Defensive Midfield,10476.0,Timothée Kolodziejczak,27.4372,-1.4392081,1.0,Ground Pass,"[33.5, 16.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2033.529
a2663f56-e2ac-4ca7-bd79-c08c356ed306,1318,1,00:33:55.048,33,55,85,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['07fddfe4-ea9a-44e3-8a4c-d8a5f449f119'],,"[33.5, 16.6]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2035.048
1e285083-eb2a-4927-9dfe-c42687846786,1319,1,00:33:55.048,33,55,85,4.563523,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['8620bc72-566b-40c1-ac2d-2af183420ffe', 'a2663f56-e2ac-4ca7-bd79-c08c356ed306', 'bbf3dd1c-53f6-4c36-909c-71df3fa0890a']",,"[33.5, 16.6]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,"[69.8, 16.8]",,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2035.048
8620bc72-566b-40c1-ac2d-2af183420ffe,1320,1,00:33:58.594,33,58,85,1.366791,17,Pressure,213,Sevilla,1,Regular Play,219,RC Deportivo La Coruña,,,"['1e285083-eb2a-4927-9dfe-c42687846786', 'bbf3dd1c-53f6-4c36-909c-71df3fa0890a']",,"[61.6, 70.3]",7782.0,Luis Alberto Romero Alconchel,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2038.594
bbf3dd1c-53f6-4c36-909c-71df3fa0890a,1321,1,00:33:59.611,33,59,85,0.841192,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,"['11ca771f-e66c-41b6-90fa-35df68eaa06a', '8620bc72-566b-40c1-ac2d-2af183420ffe']",,"[69.8, 16.8]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,8523.0,Yevhen Konoplyanka,18.124018,0.38460472,1.0,Ground Pass,"[86.6, 23.6]",38.0,Left Foot,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2039.611
11ca771f-e66c-41b6-90fa-35df68eaa06a,1322,1,00:34:00.453,34,0,85,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['bbf3dd1c-53f6-4c36-909c-71df3fa0890a'],,"[86.6, 23.6]",8523.0,Yevhen Konoplyanka,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040.453
654bf7f4-868a-44a6-b36b-1d111e5ba9e4,1323,1,00:34:00.453,34,0,85,0.550733,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['11ca771f-e66c-41b6-90fa-35df68eaa06a', '2897fb61-e66c-472f-a710-4341c89b8f16', 'faf89b78-ee0a-4250-8eae-0839aa60f73f']",,"[86.6, 23.6]",8523.0,Yevhen Konoplyanka,21.0,Left Wing,,,,,,,,,,,,"[86.0, 21.8]",,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040.453
2897fb61-e66c-472f-a710-4341c89b8f16,1324,1,00:34:00.548,34,0,85,0.341477,17,Pressure,213,Sevilla,1,Regular Play,219,RC Deportivo La Coruña,,,['654bf7f4-868a-44a6-b36b-1d111e5ba9e4'],,"[30.5, 54.4]",26107.0,Alberto Lopo García,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040.548
faf89b78-ee0a-4250-8eae-0839aa60f73f,1325,1,00:34:01.003,34,1,85,0.171129,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,"['41d9278f-57f3-48ff-a246-8b3249647144', 'c8824e46-8a90-4e61-a460-b31d9e2cf9f8']",,"[86.0, 21.8]",8523.0,Yevhen Konoplyanka,21.0,Left Wing,6718.0,Sergio Escudero Palomo,4.5177426,1.0873493,1.0,Ground Pass,"[88.1, 25.8]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2041.003
c8824e46-8a90-4e61-a460-b31d9e2cf9f8,1326,1,00:34:01.175,34,1,85,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['faf89b78-ee0a-4250-8eae-0839aa60f73f'],,"[92.1, 36.4]",6718.0,Sergio Escudero Palomo,6.0,Left Back,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2041.175
41d9278f-57f3-48ff-a246-8b3249647144,1327,1,00:34:01.175,34,1,85,0.0,6,Block,213,Sevilla,1,Regular Play,219,RC Deportivo La Coruña,,,['faf89b78-ee0a-4250-8eae-0839aa60f73f'],,"[32.0, 54.3]",26107.0,Alberto Lopo García,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2041.175
be7a85f6-f27d-4c3b-8f01-7d4d84bcfabf,1328,1,00:34:01.897,34,1,85,0.0,2,Ball Recovery,213,Sevilla,1,Regular Play,219,RC Deportivo La Coruña,,,,,"[27.2, 60.6]",6738.0,Juan Francisco Moreno Fuertes,7.0,Right Wing Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2041.897
b54bbfda-d429-4759-8c57-798b455f90f9,1329,1,00:34:01.897,34,1,85,0.853697,43,Carry,213,Sevilla,1,Regular Play,219,RC Deportivo La Coruña,,,"['0bee17b2-41af-42c6-810e-3f8788821cca', '4cdf5bf7-269b-49f4-95ed-5896e2502f0b', 'be7a85f6-f27d-4c3b-8f01-7d4d84bcfabf']",,"[27.2, 60.6]",6738.0,Juan Francisco Moreno Fuertes,7.0,Right Wing Back,,,,,,,,,,,,"[28.4, 58.1]",,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2041.897
4cdf5bf7-269b-49f4-95ed-5896e2502f0b,1330,1,00:34:02.319,34,2,85,0.481498,17,Pressure,213,Sevilla,1,Regular Play,213,Sevilla,,,"['0bee17b2-41af-42c6-810e-3f8788821cca', 'b54bbfda-d429-4759-8c57-798b455f90f9']",,"[92.0, 14.7]",6718.0,Sergio Escudero Palomo,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2042.319
