id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,out,counterpress,pass_miscommunication,foul_committed_type_id,foul_committed_type_name,dribble_outcome_id,dribble_outcome_name,pass_cross,clearance_right_foot,off_camera,duel_outcome_id,duel_outcome_name,miscontrol_aerial_won,clearance_left_foot,pass_switch,pass_deflected,interception_outcome_id,interception_outcome_name,ball_recovery_recovery_failure,pass_through_ball,pass_technique_id,pass_technique_name,foul_committed_card_id,foul_committed_card_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,foul_committed_advantage,foul_won_advantage,foul_won_defensive,shot_one_on_one,goalkeeper_outcome_id,goalkeeper_outcome_name,shot_aerial_won,pass_no_touch,shot_first_time,pass_goal_assist,goalkeeper_technique_id,goalkeeper_technique_name,dribble_nutmeg,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_outswinging,pass_inswinging,block_offensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_cut_back,bad_behaviour_card_id,bad_behaviour_card_name,shot_open_goal,timestamp_seconds
d1dbb71e-eeb8-4d1f-b4b2-29008928f1de,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,442.0,"[{'player': {'id': 6378, 'name': 'Jan Oblak'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 4788, 'name': 'Jesús Gámez Duarte'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 18}, {'player': {'id': 5259, 'name': 'José María Giménez de Vargas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 24}, {'player': {'id': 6381, 'name': 'Saúl Ñíguez Esclapez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 17}, {'player': {'id': 5484, 'name': 'Lucas Hernández Pi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 19}, {'player': {'id': 6384, 'name': 'Gabriel Fernández Arenas'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 5199, 'name': 'Jorge Resurrección Merodio'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 6383, 'name': 'Thomas Teye Partey'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 22}, {'player': {'id': 5633, 'name': 'Yannick Ferreira Carrasco'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 21}, {'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 7}, {'player': {'id': 6377, 'name': 'Ángel Martín Correa'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 16}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
f436b555-5ec7-4f59-aa95-2b5e7a94be32,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,212,Atlético Madrid,1,Regular Play,322,Eibar,4141.0,"[{'player': {'id': 10763, 'name': 'Asier Riesgo Unamuno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6699, 'name': 'Ander Capa Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 7}, {'player': {'id': 6837, 'name': 'Mauro Javier Dos Santos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 15}, {'player': {'id': 24508, 'name': 'Manuel Castellano Castro'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 16}, {'player': {'id': 6776, 'name': 'David Juncà Reñé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 17}, {'player': {'id': 6775, 'name': 'Daniel García Carrillo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 6742, 'name': 'Sergio Gontán Gallardo'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 20}, {'player': {'id': 6712, 'name': 'Gonzalo Escalante'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 5}, {'player': {'id': 6557, 'name': 'Adrián González Morales'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 24}, {'player': {'id': 9462, 'name': 'José Ignacio Peleteiro Ramallo'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 22}, {'player': {'id': 6700, 'name': 'Sergio Enrich Ametller'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
c800ac62-a30c-4062-9fc3-a822c62588cb,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['49b94190-c6eb-4c61-b45b-e2574aec98bf'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
49b94190-c6eb-4c61-b45b-e2574aec98bf,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,212,Atlético Madrid,1,Regular Play,322,Eibar,,,['c800ac62-a30c-4062-9fc3-a822c62588cb'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2014ea0b-09da-46be-83c6-39c5c2ed841b,5,1,00:00:00.876,0,0,2,0.292719,30,Pass,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['3947a713-2f6e-4db9-850a-cc8c7173203d'],"[61.0, 40.1]",6377.0,Ángel Martín Correa,24.0,Left Center Forward,5199.0,Jorge Resurrección Merodio,3.0610456,2.2404354,1.0,Ground Pass,"[59.1, 42.5]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.876
3947a713-2f6e-4db9-850a-cc8c7173203d,6,1,00:00:01.169,0,1,2,,42,Ball Receipt*,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['2014ea0b-09da-46be-83c6-39c5c2ed841b'],"[59.1, 42.5]",5199.0,Jorge Resurrección Merodio,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.169
2a08e68a-5c09-4cd0-83c0-1f782dcfc33f,7,1,00:00:01.169,0,1,2,0.726157,43,Carry,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,"['3947a713-2f6e-4db9-850a-cc8c7173203d', 'caaf881d-ec47-4572-a2dc-cec802ef0341']","[59.1, 42.5]",5199.0,Jorge Resurrección Merodio,11.0,Left Defensive Midfield,,,,,,,,,,,,"[57.8, 42.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.169
caaf881d-ec47-4572-a2dc-cec802ef0341,8,1,00:00:01.895,0,1,2,1.120404,30,Pass,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['12e5b7b6-5c54-4f3e-9334-97caf113eff7'],"[57.8, 42.3]",5199.0,Jorge Resurrección Merodio,11.0,Left Defensive Midfield,6384.0,Gabriel Fernández Arenas,14.876156,-2.7773147,1.0,Ground Pass,"[43.9, 37.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.895
12e5b7b6-5c54-4f3e-9334-97caf113eff7,9,1,00:00:03.015,0,3,2,,42,Ball Receipt*,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['caaf881d-ec47-4572-a2dc-cec802ef0341'],"[43.9, 37.0]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.015
4b71d5b9-1ac5-4ec8-88df-ac5cc7249bcc,10,1,00:00:03.015,0,3,2,1.444529,43,Carry,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,"['12e5b7b6-5c54-4f3e-9334-97caf113eff7', 'ac7e8d18-b8c4-41cb-b870-acf0cb421109']","[43.9, 37.0]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,,,,,,,,,,,,"[43.9, 37.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.015
ac7e8d18-b8c4-41cb-b870-acf0cb421109,11,1,00:00:04.460,0,4,2,2.382085,30,Pass,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['f75dc08a-fcf6-40a6-b32f-88134d2f9fe7'],"[43.9, 37.0]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,5487.0,Antoine Griezmann,43.753513,0.29211354,3.0,High Pass,"[85.8, 49.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.46
f75dc08a-fcf6-40a6-b32f-88134d2f9fe7,12,1,00:00:06.842,0,6,2,,42,Ball Receipt*,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['ac7e8d18-b8c4-41cb-b870-acf0cb421109'],"[85.8, 49.6]",5487.0,Antoine Griezmann,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.842
6d02f5f0-7f3d-4d20-9991-6d2facba181c,13,1,00:00:06.842,0,6,2,0.0,4,Duel,212,Atlético Madrid,9,From Kick Off,322,Eibar,,,['e8d9e3cf-9ce4-43c0-88de-5bac79c6aba2'],"[34.3, 30.5]",24508.0,Manuel Castellano Castro,5.0,Left Center Back,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.842
e8d9e3cf-9ce4-43c0-88de-5bac79c6aba2,14,1,00:00:06.842,0,6,2,3.03741,30,Pass,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,"['477680ec-84b2-41d4-9fa0-c76236e6a77a', '6d02f5f0-7f3d-4d20-9991-6d2facba181c', 'ecdbd815-5fd8-43fa-9a1b-87b3eb372e1e']","[85.8, 49.6]",5487.0,Antoine Griezmann,22.0,Right Center Forward,6377.0,Ángel Martín Correa,22.008408,-0.4412936,3.0,High Pass,"[105.7, 40.2]",,,,,,True,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.842
ecdbd815-5fd8-43fa-9a1b-87b3eb372e1e,15,1,00:00:09.879,0,9,2,,42,Ball Receipt*,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['e8d9e3cf-9ce4-43c0-88de-5bac79c6aba2'],"[104.2, 50.4]",6377.0,Ángel Martín Correa,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.879
477680ec-84b2-41d4-9fa0-c76236e6a77a,16,1,00:00:09.879,0,9,3,0.0,2,Ball Recovery,322,Eibar,1,Regular Play,322,Eibar,,,['e8d9e3cf-9ce4-43c0-88de-5bac79c6aba2'],"[14.4, 39.9]",10763.0,Asier Riesgo Unamuno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.879
2990edde-c5b0-498a-87c0-2dba8807ea41,17,1,00:00:09.879,0,9,3,3.688142,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['477680ec-84b2-41d4-9fa0-c76236e6a77a', 'd8d60f59-29a5-4562-bf45-59e77a49fb18']","[14.4, 39.9]",10763.0,Asier Riesgo Unamuno,1.0,Goalkeeper,,,,,,,,,,,,"[13.3, 35.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.879
d8d60f59-29a5-4562-bf45-59e77a49fb18,18,1,00:00:13.567,0,13,3,3.215599,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,['922f3c9f-1911-41e8-a135-f9c4df2e9d58'],"[13.3, 35.7]",10763.0,Asier Riesgo Unamuno,1.0,Goalkeeper,6776.0,David Juncà Reñé,37.492664,-1.0175687,1.0,Ground Pass,"[33.0, 3.8]",69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.567
922f3c9f-1911-41e8-a135-f9c4df2e9d58,19,1,00:00:16.783,0,16,3,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['d8d60f59-29a5-4562-bf45-59e77a49fb18'],"[33.0, 3.8]",6776.0,David Juncà Reñé,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.783
9d2eb806-c1d5-4b03-8c90-58037a970e51,20,1,00:00:16.783,0,16,3,1.184125,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['12647b0e-6799-42fc-824c-841547098d78', '922f3c9f-1911-41e8-a135-f9c4df2e9d58']","[33.0, 3.8]",6776.0,David Juncà Reñé,6.0,Left Back,,,,,,,,,,,,"[33.0, 3.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.783
12647b0e-6799-42fc-824c-841547098d78,21,1,00:00:17.967,0,17,3,2.924369,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,['40933a47-a75e-46ac-bd60-477c16dd64cd'],"[33.0, 3.8]",6776.0,David Juncà Reñé,6.0,Left Back,24508.0,Manuel Castellano Castro,30.522123,2.2260923,1.0,Ground Pass,"[14.4, 28.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.967
40933a47-a75e-46ac-bd60-477c16dd64cd,22,1,00:00:20.891,0,20,3,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['12647b0e-6799-42fc-824c-841547098d78'],"[14.4, 28.0]",24508.0,Manuel Castellano Castro,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.891
2b5c238c-ecfb-4d90-be1c-3817603c02ee,23,1,00:00:20.891,0,20,3,0.04,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['1b0a649f-0b7f-4661-aa7f-4ee216a1325f', '40933a47-a75e-46ac-bd60-477c16dd64cd']","[14.4, 28.0]",24508.0,Manuel Castellano Castro,5.0,Left Center Back,,,,,,,,,,,,"[14.8, 28.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.891
1b0a649f-0b7f-4661-aa7f-4ee216a1325f,24,1,00:00:20.931,0,20,3,1.914904,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,['80d437a0-816a-4149-924e-d8fcdd856163'],"[14.8, 28.0]",24508.0,Manuel Castellano Castro,5.0,Left Center Back,6557.0,Adrián González Morales,40.4313,-0.41495964,3.0,High Pass,"[51.8, 11.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.931
80d437a0-816a-4149-924e-d8fcdd856163,25,1,00:00:22.846,0,22,3,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['1b0a649f-0b7f-4661-aa7f-4ee216a1325f'],"[51.8, 11.7]",6557.0,Adrián González Morales,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.846
f4793fc4-e56e-4e74-b8cc-a1ded2bac9bb,26,1,00:00:22.846,0,22,3,1.138264,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['1f2d2179-289a-4e91-b52d-44dd0ce1801e', '80d437a0-816a-4149-924e-d8fcdd856163']","[51.8, 11.7]",6557.0,Adrián González Morales,15.0,Left Center Midfield,,,,,,,,,,,,"[51.8, 11.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.846
1f2d2179-289a-4e91-b52d-44dd0ce1801e,27,1,00:00:23.985,0,23,3,1.177955,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,['1d9a71e5-f657-4151-937b-188f84bb090b'],"[51.8, 11.7]",6557.0,Adrián González Morales,15.0,Left Center Midfield,6776.0,David Juncà Reñé,7.902531,-2.4727805,1.0,Ground Pass,"[45.6, 6.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.985
1d9a71e5-f657-4151-937b-188f84bb090b,28,1,00:00:25.163,0,25,3,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['1f2d2179-289a-4e91-b52d-44dd0ce1801e'],"[45.6, 6.8]",6776.0,David Juncà Reñé,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.163
25ec39f7-a433-4dce-985f-b0d326761629,29,1,00:00:25.163,0,25,3,1.503539,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['1d9a71e5-f657-4151-937b-188f84bb090b', '55dfee3e-1982-4b59-8dda-031688b935c7', 'd0641742-b85e-44aa-b510-5e1ede9c6a93']","[45.6, 6.8]",6776.0,David Juncà Reñé,6.0,Left Back,,,,,,,,,,,,"[52.9, 4.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.163
d0641742-b85e-44aa-b510-5e1ede9c6a93,30,1,00:00:26.235,0,26,3,0.34637,17,Pressure,322,Eibar,1,Regular Play,212,Atlético Madrid,,,['25ec39f7-a433-4dce-985f-b0d326761629'],"[67.2, 75.2]",6383.0,Thomas Teye Partey,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.235
55dfee3e-1982-4b59-8dda-031688b935c7,31,1,00:00:26.666,0,26,3,3.76503,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,['cd30495d-34b3-4c0b-b623-d7c36201b399'],"[52.9, 4.6]",6776.0,David Juncà Reñé,6.0,Left Back,,,63.694664,0.4446892,3.0,High Pass,"[110.4, 32.0]",38.0,Left Foot,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.666
cd30495d-34b3-4c0b-b623-d7c36201b399,32,1,00:00:30.431,0,30,4,0.0,2,Ball Recovery,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['55dfee3e-1982-4b59-8dda-031688b935c7'],"[9.7, 48.1]",6378.0,Jan Oblak,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.431
5fba2411-0f16-46dc-b598-668e371d5da5,33,1,00:00:30.431,0,30,4,2.017455,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['cd30495d-34b3-4c0b-b623-d7c36201b399', 'ce88a287-80b7-4344-b3d0-4b88411e85bd']","[9.7, 48.1]",6378.0,Jan Oblak,1.0,Goalkeeper,,,,,,,,,,,,"[12.7, 47.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.431
ce88a287-80b7-4344-b3d0-4b88411e85bd,34,1,00:00:32.449,0,32,4,1.786741,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['ee601052-bd6a-4ef2-a6c3-291102b71dbb'],"[12.7, 47.2]",6378.0,Jan Oblak,1.0,Goalkeeper,6381.0,Saúl Ñíguez Esclapez,20.838667,-1.1715755,1.0,Ground Pass,"[20.8, 28.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.449
ee601052-bd6a-4ef2-a6c3-291102b71dbb,35,1,00:00:34.235,0,34,4,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['ce88a287-80b7-4344-b3d0-4b88411e85bd'],"[20.8, 28.0]",6381.0,Saúl Ñíguez Esclapez,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.235
ad1816b2-9711-45c8-afa0-d74a8558a0dc,36,1,00:00:34.235,0,34,4,1.669684,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['ae3e5bc0-5329-4238-8eb4-ee0e9d6a15e9', 'ee601052-bd6a-4ef2-a6c3-291102b71dbb']","[20.8, 28.0]",6381.0,Saúl Ñíguez Esclapez,5.0,Left Center Back,,,,,,,,,,,,"[20.8, 28.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.235
ae3e5bc0-5329-4238-8eb4-ee0e9d6a15e9,37,1,00:00:35.905,0,35,4,1.580114,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['c3f0e460-eafb-4b6e-8a90-6addf112dc04'],"[20.8, 28.0]",6381.0,Saúl Ñíguez Esclapez,5.0,Left Center Back,5484.0,Lucas Hernández Pi,28.189714,-0.9010415,1.0,Ground Pass,"[38.3, 5.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.905
c3f0e460-eafb-4b6e-8a90-6addf112dc04,38,1,00:00:37.485,0,37,4,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['ae3e5bc0-5329-4238-8eb4-ee0e9d6a15e9'],"[38.3, 5.9]",5484.0,Lucas Hernández Pi,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.485
427282a2-53eb-4834-a6fe-02053cddecd6,39,1,00:00:37.485,0,37,4,0.799998,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['8c6f0f14-de01-47ee-abdc-021b0c2bdab4', 'c3f0e460-eafb-4b6e-8a90-6addf112dc04']","[38.3, 5.9]",5484.0,Lucas Hernández Pi,6.0,Left Back,,,,,,,,,,,,"[33.8, 8.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.485
8c6f0f14-de01-47ee-abdc-021b0c2bdab4,40,1,00:00:38.285,0,38,4,1.036944,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['f9a1daf8-1a91-4f1a-ab51-2529fa1d5b60'],"[33.8, 8.5]",5484.0,Lucas Hernández Pi,6.0,Left Back,6381.0,Saúl Ñíguez Esclapez,12.93561,2.802729,1.0,Ground Pass,"[21.6, 12.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.285
f9a1daf8-1a91-4f1a-ab51-2529fa1d5b60,41,1,00:00:39.322,0,39,4,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['8c6f0f14-de01-47ee-abdc-021b0c2bdab4'],"[21.6, 12.8]",6381.0,Saúl Ñíguez Esclapez,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.322
