id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_cross,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,out,clearance_body_part_id,clearance_body_part_name,clearance_head,off_camera,counterpress,duel_type_id,duel_type_name,pass_aerial_won,ball_recovery_recovery_failure,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,pass_technique_id,pass_technique_name,pass_outswinging,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,interception_outcome_id,interception_outcome_name,pass_assisted_shot_id,pass_goal_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_first_time,shot_technique_id,shot_technique_name,shot_freeze_frame,pass_no_touch,pass_shot_assist,clearance_left_foot,clearance_right_foot,block_offensive,clearance_aerial_won,foul_committed_advantage,foul_won_defensive,foul_won_advantage,shot_aerial_won,goalkeeper_end_location,pass_straight,pass_through_ball,foul_committed_card_id,foul_committed_card_name,pass_inswinging,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_type_id,foul_committed_type_name,dribble_overrun,miscontrol_aerial_won,goalkeeper_success_out,ball_recovery_offensive,shot_open_goal,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds
792467e8-0e36-4214-bd37-4f7344efb72e,1445,1,00:37:35.200,37,35,91,1.571962,43,Carry,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['36307257-a5fb-426a-9562-ff033861d666', 'e65da2d7-b2ce-492f-87fe-60e34fc14f42']","[105.1, 10.4]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,,,,,,,,,,"[111.3, 10.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2255.2
36307257-a5fb-426a-9562-ff033861d666,1446,1,00:37:36.772,37,36,91,2.113136,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['de72d159-bdb0-4c32-94c1-10c9f86be961'],"[111.3, 10.2]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,32.8562,1.4732476,3.0,High Pass,"[114.5, 42.9]",38.0,Left Foot,,,,True,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2256.772
de72d159-bdb0-4c32-94c1-10c9f86be961,1447,1,00:37:38.885,37,38,92,0.0,23,Goal Keeper,322,Eibar,8,From Keeper,322,Eibar,,,['36307257-a5fb-426a-9562-ff033861d666'],"[5.6, 37.2]",10763.0,Asier Riesgo Unamuno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,Collected,,,15.0,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2258.885
1d1a72ba-8e14-4e3d-9a48-34b289a279e2,1448,1,00:37:38.885,37,38,92,2.596506,43,Carry,322,Eibar,8,From Keeper,322,Eibar,,,"['3409edab-1a9b-4df2-9d23-7d6eacc6010e', 'de72d159-bdb0-4c32-94c1-10c9f86be961']","[5.6, 37.2]",10763.0,Asier Riesgo Unamuno,1.0,Goalkeeper,,,,,,,,,,,,"[15.0, 36.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2258.885
3409edab-1a9b-4df2-9d23-7d6eacc6010e,1449,1,00:37:41.481,37,41,92,3.672106,30,Pass,322,Eibar,8,From Keeper,322,Eibar,,,['c18e05da-579a-4891-af6e-774e030d5e12'],"[15.0, 36.7]",10763.0,Asier Riesgo Unamuno,1.0,Goalkeeper,24070.0,Saúl Berjón Pérez,60.958427,-0.4533765,3.0,High Pass,"[69.8, 10.0]",68.0,Drop Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2261.481
5e2170fc-6621-4460-87ad-90a1c1e583cc,1450,1,00:37:44.309,37,44,92,3.627954,17,Pressure,322,Eibar,8,From Keeper,210,Real Sociedad,,,"['c18e05da-579a-4891-af6e-774e030d5e12', 'd1414ea0-0c50-4975-b2b5-ce27196be001']","[49.7, 65.6]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2264.309
c18e05da-579a-4891-af6e-774e030d5e12,1451,1,00:37:45.153,37,45,92,,42,Ball Receipt*,322,Eibar,8,From Keeper,322,Eibar,,,"['3409edab-1a9b-4df2-9d23-7d6eacc6010e', '5e2170fc-6621-4460-87ad-90a1c1e583cc']","[69.8, 10.0]",24070.0,Saúl Berjón Pérez,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2265.153
d1414ea0-0c50-4975-b2b5-ce27196be001,1452,1,00:37:45.153,37,45,92,2.884111,43,Carry,322,Eibar,8,From Keeper,322,Eibar,,,"['5e2170fc-6621-4460-87ad-90a1c1e583cc', 'c18e05da-579a-4891-af6e-774e030d5e12', 'c5bbac4c-0ef4-45d1-9473-991601ea0e93']","[69.8, 10.0]",24070.0,Saúl Berjón Pérez,16.0,Left Midfield,,,,,,,,,,,,"[66.8, 19.6]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2265.153
c5bbac4c-0ef4-45d1-9473-991601ea0e93,1453,1,00:37:48.038,37,48,92,2.464473,30,Pass,322,Eibar,8,From Keeper,322,Eibar,,,['de737da5-dd62-4d17-bcb8-b1e9ed1c80ff'],"[66.8, 19.6]",24070.0,Saúl Berjón Pérez,16.0,Left Midfield,6566.0,Borja González Tomás,48.703182,0.9782379,3.0,High Pass,"[94.0, 60.0]",40.0,Right Foot,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2268.038
de737da5-dd62-4d17-bcb8-b1e9ed1c80ff,1454,1,00:37:50.502,37,50,92,,42,Ball Receipt*,322,Eibar,8,From Keeper,322,Eibar,,,['c5bbac4c-0ef4-45d1-9473-991601ea0e93'],"[94.0, 60.0]",6566.0,Borja González Tomás,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2270.502
278b4ec9-51da-4639-8021-107d2f462ead,1455,1,00:37:50.502,37,50,92,1.105136,43,Carry,322,Eibar,8,From Keeper,322,Eibar,,,"['22b73d86-5ec8-4c03-b8e0-17640502e955', '9067909e-0b67-4e66-b0be-ccf9de8ba86f', 'de737da5-dd62-4d17-bcb8-b1e9ed1c80ff']","[94.0, 60.0]",6566.0,Borja González Tomás,24.0,Left Center Forward,,,,,,,,,,,,"[94.6, 59.2]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2270.502
22b73d86-5ec8-4c03-b8e0-17640502e955,1456,1,00:37:51.416,37,51,92,0.111565,17,Pressure,322,Eibar,8,From Keeper,210,Real Sociedad,,,['278b4ec9-51da-4639-8021-107d2f462ead'],"[25.1, 26.3]",6673.0,Sergio Canales Madrazo,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2271.416
9067909e-0b67-4e66-b0be-ccf9de8ba86f,1457,1,00:37:51.607,37,51,92,0.0,3,Dispossessed,322,Eibar,8,From Keeper,322,Eibar,,,['f7dfea8f-3fbc-4515-b418-dabcc63ec734'],"[94.6, 59.2]",6566.0,Borja González Tomás,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2271.607
f7dfea8f-3fbc-4515-b418-dabcc63ec734,1458,1,00:37:51.607,37,51,93,0.0,4,Duel,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['9067909e-0b67-4e66-b0be-ccf9de8ba86f'],"[25.5, 20.9]",6673.0,Sergio Canales Madrazo,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,True,,,,,,True,11.0,Tackle,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2271.607
85dfcbb9-2f9d-4fe6-8049-7fd451763db5,1459,1,00:37:52.626,37,52,93,0.0,2,Ball Recovery,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,,"[18.2, 31.4]",6665.0,Íñigo Martínez Berridi,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2272.626
ae27be77-dcb2-4c7c-b048-4472002c7044,1460,1,00:37:52.626,37,52,93,1.355309,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['85dfcbb9-2f9d-4fe6-8049-7fd451763db5', 'd01536d9-cabe-45c6-84f7-d212f5b8a8d7']","[18.2, 31.4]",6665.0,Íñigo Martínez Berridi,5.0,Left Center Back,,,,,,,,,,,,"[25.7, 32.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2272.626
d01536d9-cabe-45c6-84f7-d212f5b8a8d7,1461,1,00:37:53.982,37,53,93,1.037116,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['4e116540-939c-4a79-9d79-21bbafd23949'],"[25.7, 32.7]",6665.0,Íñigo Martínez Berridi,5.0,Left Center Back,6679.0,Aritz Elustondo Irribaria,25.576551,1.6883619,2.0,Low Pass,"[22.7, 58.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2273.982
4e116540-939c-4a79-9d79-21bbafd23949,1462,1,00:37:55.019,37,55,93,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['d01536d9-cabe-45c6-84f7-d212f5b8a8d7'],"[22.7, 58.1]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2275.019
c94a0dd9-7c05-4024-8798-bf6c21bf51bd,1463,1,00:37:55.019,37,55,93,1.274163,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['34645450-8795-4351-b662-dfbfc1eb3ed5', '4e116540-939c-4a79-9d79-21bbafd23949']","[22.7, 58.1]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,,,,,,,,,,,,"[22.7, 61.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2275.019
34645450-8795-4351-b662-dfbfc1eb3ed5,1464,1,00:37:56.293,37,56,93,1.755101,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['8838ad28-f829-477f-8306-0c32babf470b'],"[22.7, 61.1]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,6690.0,Xabier Prieto Argarate,21.852459,0.31162065,1.0,Ground Pass,"[43.5, 67.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2276.293
8838ad28-f829-477f-8306-0c32babf470b,1465,1,00:37:58.048,37,58,93,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['34645450-8795-4351-b662-dfbfc1eb3ed5'],"[43.5, 67.8]",6690.0,Xabier Prieto Argarate,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2278.048
42355f08-7bae-45a8-8cd6-7c4830f3c0f3,1466,1,00:37:58.048,37,58,93,7.581038,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['020eecb4-8491-4a6f-b021-7e294c7513c3', '8838ad28-f829-477f-8306-0c32babf470b']","[43.5, 67.8]",6690.0,Xabier Prieto Argarate,17.0,Right Wing,,,,,,,,,,,,"[55.0, 74.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2278.048
020eecb4-8491-4a6f-b021-7e294c7513c3,1467,1,00:38:05.629,38,5,93,1.409089,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['91714c25-b443-4058-b855-8404b4c47fc0'],"[55.0, 74.4]",6690.0,Xabier Prieto Argarate,17.0,Right Wing,,,13.523683,0.05919004,1.0,Ground Pass,"[68.5, 75.2]",40.0,Right Foot,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2285.629
91714c25-b443-4058-b855-8404b4c47fc0,1468,1,00:38:07.038,38,7,93,0.0,10,Interception,210,Real Sociedad,1,Regular Play,322,Eibar,,,['020eecb4-8491-4a6f-b021-7e294c7513c3'],"[51.6, 4.9]",6776.0,David Juncà Reñé,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2287.038
08f08250-bd8a-4227-a041-01de23083540,1469,1,00:38:08.815,38,8,93,0.0,2,Ball Recovery,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,,"[53.3, 76.5]",6690.0,Xabier Prieto Argarate,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2288.815
1b379f49-de67-46d3-9e69-1e9bced6b6d6,1470,1,00:38:08.815,38,8,93,2.850135,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['08f08250-bd8a-4227-a041-01de23083540', 'bb8976a9-576f-4c35-84b0-c6592db86ab0']","[53.3, 76.5]",6690.0,Xabier Prieto Argarate,17.0,Right Wing,,,,,,,,,,,,"[56.3, 69.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2288.815
bb8976a9-576f-4c35-84b0-c6592db86ab0,1471,1,00:38:11.665,38,11,93,1.60362,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['3444c4c7-1434-4607-b184-2dd8772bba2e'],"[56.3, 69.5]",6690.0,Xabier Prieto Argarate,17.0,Right Wing,6671.0,Asier Illarramendi Andonegi,13.42386,-2.644624,1.0,Ground Pass,"[44.5, 63.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2291.665
3444c4c7-1434-4607-b184-2dd8772bba2e,1472,1,00:38:13.269,38,13,93,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['bb8976a9-576f-4c35-84b0-c6592db86ab0'],"[44.5, 63.1]",6671.0,Asier Illarramendi Andonegi,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2293.269
46c1522b-d20c-472d-a9e9-69115b3885e2,1473,1,00:38:13.269,38,13,93,2.159998,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['3444c4c7-1434-4607-b184-2dd8772bba2e', '5fba06e9-1c54-40be-a3f8-084e07ce37dd']","[44.5, 63.1]",6671.0,Asier Illarramendi Andonegi,9.0,Right Defensive Midfield,,,,,,,,,,,,"[39.4, 59.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2293.269
5fba06e9-1c54-40be-a3f8-084e07ce37dd,1474,1,00:38:15.429,38,15,93,1.6,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['22a967d7-ca14-465f-baab-fb631848773b'],"[39.4, 59.2]",6671.0,Asier Illarramendi Andonegi,9.0,Right Defensive Midfield,16622.0,Mikel González de Martín Martínez,24.560131,-2.100043,1.0,Ground Pass,"[27.0, 38.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2295.429
22a967d7-ca14-465f-baab-fb631848773b,1475,1,00:38:17.029,38,17,93,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['5fba06e9-1c54-40be-a3f8-084e07ce37dd'],"[27.0, 38.0]",16622.0,Mikel González de Martín Martínez,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2297.029
5dd60de2-e8ca-4f1e-9eae-cfe11a276c4f,1476,1,00:38:17.029,38,17,93,2.33658,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['22a967d7-ca14-465f-baab-fb631848773b', '3555f46f-79d0-4884-a38e-3f5a686fc28b', '9704ddf5-917e-4e66-9669-2df51f2566e9']","[27.0, 38.0]",16622.0,Mikel González de Martín Martínez,3.0,Right Center Back,,,,,,,,,,,,"[28.9, 32.0]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2297.029
3555f46f-79d0-4884-a38e-3f5a686fc28b,1477,1,00:38:19.220,38,19,93,0.335887,17,Pressure,210,Real Sociedad,1,Regular Play,322,Eibar,,,"['5dd60de2-e8ca-4f1e-9eae-cfe11a276c4f', '9704ddf5-917e-4e66-9669-2df51f2566e9']","[89.0, 48.5]",6700.0,Sergio Enrich Ametller,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2299.22
9704ddf5-917e-4e66-9669-2df51f2566e9,1478,1,00:38:19.365,38,19,93,1.794864,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['3555f46f-79d0-4884-a38e-3f5a686fc28b', 'cccdb645-4996-4833-b2bb-c8360e69a0a0']","[28.9, 32.0]",16622.0,Mikel González de Martín Martínez,3.0,Right Center Back,6770.0,Esteban Félix Granero Molina,35.643932,-0.089897886,3.0,High Pass,"[64.4, 28.8]",38.0,Left Foot,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2299.365
cccdb645-4996-4833-b2bb-c8360e69a0a0,1479,1,00:38:21.160,38,21,93,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['9704ddf5-917e-4e66-9669-2df51f2566e9'],"[64.4, 28.8]",6770.0,Esteban Félix Granero Molina,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2301.16
64fe65f3-0075-42e7-96f4-b2616eaa829b,1480,1,00:38:21.160,38,21,93,1.040258,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['3d59c2b6-c771-48df-8f5a-bd115b72ed5f', '7cf267ca-9109-4632-853a-2faaa329f860', 'cccdb645-4996-4833-b2bb-c8360e69a0a0']","[64.4, 28.8]",6770.0,Esteban Félix Granero Molina,11.0,Left Defensive Midfield,,,,,,,,,,,,"[63.4, 29.3]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2301.16
7cf267ca-9109-4632-853a-2faaa329f860,1481,1,00:38:21.651,38,21,93,0.466248,17,Pressure,210,Real Sociedad,1,Regular Play,322,Eibar,,,['64fe65f3-0075-42e7-96f4-b2616eaa829b'],"[52.7, 54.9]",6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2301.651
3d59c2b6-c771-48df-8f5a-bd115b72ed5f,1482,1,00:38:22.200,38,22,93,1.166722,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['fa327a93-fc4b-4809-b8f4-538262f312b4'],"[63.4, 29.3]",6770.0,Esteban Félix Granero Molina,11.0,Left Defensive Midfield,6690.0,Xabier Prieto Argarate,18.189283,1.669918,2.0,Low Pass,"[61.6, 47.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2302.2
fa327a93-fc4b-4809-b8f4-538262f312b4,1483,1,00:38:23.367,38,23,93,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['3d59c2b6-c771-48df-8f5a-bd115b72ed5f'],"[61.6, 47.4]",6690.0,Xabier Prieto Argarate,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2303.367
3eac20e4-5854-4a7b-a449-5938fba364c0,1484,1,00:38:23.367,38,23,93,1.000894,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['fa1703ea-974c-4115-8cd2-619b2e9cc44f', 'fa327a93-fc4b-4809-b8f4-538262f312b4']","[61.6, 47.4]",6690.0,Xabier Prieto Argarate,17.0,Right Wing,,,,,,,,,,,,"[63.6, 47.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2303.367
fa1703ea-974c-4115-8cd2-619b2e9cc44f,1485,1,00:38:24.368,38,24,93,2.481922,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['fde20de6-c389-4aa7-b611-5ed439e8a28a'],"[63.6, 47.7]",6690.0,Xabier Prieto Argarate,17.0,Right Wing,,,40.485554,-0.118840344,1.0,Ground Pass,"[103.8, 42.9]",40.0,Right Foot,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,108.0,Through Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,2304.368
fde20de6-c389-4aa7-b611-5ed439e8a28a,1486,1,00:38:26.850,38,26,93,0.0,2,Ball Recovery,210,Real Sociedad,1,Regular Play,322,Eibar,,,['fa1703ea-974c-4115-8cd2-619b2e9cc44f'],"[16.3, 37.2]",10763.0,Asier Riesgo Unamuno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2306.85
5b3ceb1c-af53-4aa0-937d-3062596f71ee,1487,1,00:38:26.850,38,26,93,14.199573,43,Carry,210,Real Sociedad,1,Regular Play,322,Eibar,,,"['8cf50125-d57e-4fda-a09e-2e59f43f4ebd', 'fde20de6-c389-4aa7-b611-5ed439e8a28a']","[16.3, 37.2]",10763.0,Asier Riesgo Unamuno,1.0,Goalkeeper,,,,,,,,,,,,"[12.5, 40.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2306.85
8cf50125-d57e-4fda-a09e-2e59f43f4ebd,1488,1,00:38:41.049,38,41,93,1.59029,30,Pass,210,Real Sociedad,1,Regular Play,322,Eibar,,,"['37577b2c-e936-48f8-92e8-c1052857806d', 'fdeab4b5-da54-4a85-bf28-5fd0334ab973']","[12.5, 40.4]",10763.0,Asier Riesgo Unamuno,1.0,Goalkeeper,6700.0,Sergio Enrich Ametller,66.936165,0.36191806,3.0,High Pass,"[75.1, 64.1]",68.0,Drop Kick,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2321.049
fdeab4b5-da54-4a85-bf28-5fd0334ab973,1489,1,00:38:42.640,38,42,93,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,322,Eibar,,,['8cf50125-d57e-4fda-a09e-2e59f43f4ebd'],"[77.1, 62.6]",6700.0,Sergio Enrich Ametller,22.0,Right Center Forward,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2322.64
