id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_outcome_id,pass_outcome_name,under_pressure,dribble_outcome_id,dribble_outcome_name,foul_committed_card_id,foul_committed_card_name,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,off_camera,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,pass_aerial_won,interception_outcome_id,interception_outcome_name,duel_outcome_id,duel_outcome_name,pass_switch,counterpress,foul_won_defensive,pass_cross,shot_statsbomb_xg,shot_end_location,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_technique_id,pass_technique_name,pass_through_ball,pass_no_touch,out,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,goalkeeper_punched_out,50_50_outcome_id,50_50_outcome_name,pass_straight,pass_cut_back,dribble_overrun,clearance_left_foot,clearance_right_foot,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,shot_aerial_won,goalkeeper_end_location,ball_recovery_recovery_failure,shot_first_time,pass_outswinging,clearance_other,shot_one_on_one,pass_inswinging,block_deflection,foul_committed_advantage,foul_won_advantage,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_nutmeg,shot_deflected,miscontrol_aerial_won,bad_behaviour_card_id,bad_behaviour_card_name,shot_open_goal,timestamp_seconds
12b86c45-d1dc-41ff-a76b-4b58e2919245,1362,1,00:40:06.077,40,6,109,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['d28b448b-3ec4-448b-88c8-571a1850e47c'],"[23.4, 54.6]",6659.0,Víctor Camarasa Ferrando,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2406.077
07940aeb-d347-4b31-b016-f6a6eb9738ae,1363,1,00:40:06.077,40,6,109,0.04,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['12b86c45-d1dc-41ff-a76b-4b58e2919245', 'ac22429c-c5e2-4cb5-a26c-5c3ecc0d8727']","[23.4, 54.6]",6659.0,Víctor Camarasa Ferrando,15.0,Left Center Midfield,,,,,,,,,,,,"[23.4, 54.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2406.077
ac22429c-c5e2-4cb5-a26c-5c3ecc0d8727,1364,1,00:40:06.117,40,6,109,1.120725,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,['63a76d20-8a9f-4a4f-8e3f-9e3f3b1dff34'],"[23.4, 54.6]",6659.0,Víctor Camarasa Ferrando,15.0,Left Center Midfield,23843.0,Diego Mariño Villar,21.117765,-2.6482928,1.0,Ground Pass,"[4.8, 44.6]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2406.117
40085483-9a76-4443-892e-30735c55c61f,1365,1,00:40:06.992,40,6,109,0.448028,17,Pressure,221,Levante UD,1,Regular Play,223,Málaga,,,"['63a76d20-8a9f-4a4f-8e3f-9e3f3b1dff34', '72847724-370f-4528-9a62-dc659616752d', 'aff15303-8998-47d4-979f-878905a8f733']","[107.5, 32.8]",6707.0,Charles Días Barbosa de Oliveira,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2406.992
63a76d20-8a9f-4a4f-8e3f-9e3f3b1dff34,1366,1,00:40:07.238,40,7,109,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,"['40085483-9a76-4443-892e-30735c55c61f', 'ac22429c-c5e2-4cb5-a26c-5c3ecc0d8727']","[4.8, 44.6]",23843.0,Diego Mariño Villar,1.0,Goalkeeper,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2407.238
72847724-370f-4528-9a62-dc659616752d,1367,1,00:40:07.238,40,7,109,0.039999,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['40085483-9a76-4443-892e-30735c55c61f', '63a76d20-8a9f-4a4f-8e3f-9e3f3b1dff34', 'aff15303-8998-47d4-979f-878905a8f733']","[4.8, 44.6]",23843.0,Diego Mariño Villar,1.0,Goalkeeper,,,,,,,,,,,,"[3.2, 46.5]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2407.238
aff15303-8998-47d4-979f-878905a8f733,1368,1,00:40:07.278,40,7,109,1.604796,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,"['40085483-9a76-4443-892e-30735c55c61f', 'd2268ea8-0572-4842-ac99-6e0750e026b8']","[3.2, 46.5]",23843.0,Diego Mariño Villar,1.0,Goalkeeper,,,35.14598,0.09117509,2.0,Low Pass,"[38.2, 49.7]",,,40.0,Right Foot,,9.0,Incomplete,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2407.278
d2268ea8-0572-4842-ac99-6e0750e026b8,1369,1,00:40:08.883,40,8,109,0.0,2,Ball Recovery,221,Levante UD,1,Regular Play,223,Málaga,,,['aff15303-8998-47d4-979f-878905a8f733'],"[81.9, 30.4]",8234.0,Ignacio Camacho Barnola,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2408.883
0c49bd57-0296-4c8a-9120-a47303d4fe0c,1370,1,00:40:08.883,40,8,109,0.514017,43,Carry,221,Levante UD,1,Regular Play,223,Málaga,,,"['678faf55-b4b6-4163-9d6e-3b1aaf65d64d', 'd2268ea8-0572-4842-ac99-6e0750e026b8']","[81.9, 30.4]",8234.0,Ignacio Camacho Barnola,11.0,Left Defensive Midfield,,,,,,,,,,,,"[81.9, 30.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2408.883
678faf55-b4b6-4163-9d6e-3b1aaf65d64d,1371,1,00:40:09.397,40,9,109,0.665677,30,Pass,221,Levante UD,1,Regular Play,223,Málaga,,,['bf53d21d-8d25-4d88-9059-9879074aef9f'],"[81.9, 30.4]",8234.0,Ignacio Camacho Barnola,11.0,Left Defensive Midfield,6580.0,José Luis García del Pozo,11.449018,-0.33832362,1.0,Ground Pass,"[92.7, 26.6]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2409.397
32cb0351-6e34-43eb-9533-124684354fc1,1372,1,00:40:10.020,40,10,109,0.45107,17,Pressure,221,Levante UD,1,Regular Play,221,Levante UD,,,"['aeff1936-bdfd-47c2-afde-2817ca423092', 'bf53d21d-8d25-4d88-9059-9879074aef9f', 'c6d336fe-755d-4c3e-96e4-a0bfdcb66006']","[23.6, 53.5]",26012.0,David Navarro Pedrós,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2410.02
bf53d21d-8d25-4d88-9059-9879074aef9f,1373,1,00:40:10.062,40,10,109,,42,Ball Receipt*,221,Levante UD,1,Regular Play,223,Málaga,,,"['32cb0351-6e34-43eb-9533-124684354fc1', '678faf55-b4b6-4163-9d6e-3b1aaf65d64d']","[92.7, 26.6]",6580.0,José Luis García del Pozo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2410.062
aeff1936-bdfd-47c2-afde-2817ca423092,1374,1,00:40:10.062,40,10,109,0.399105,43,Carry,221,Levante UD,1,Regular Play,223,Málaga,,,"['32cb0351-6e34-43eb-9533-124684354fc1', 'bf53d21d-8d25-4d88-9059-9879074aef9f', 'c6d336fe-755d-4c3e-96e4-a0bfdcb66006']","[92.7, 26.6]",6580.0,José Luis García del Pozo,9.0,Right Defensive Midfield,,,,,,,,,,,,"[93.0, 27.7]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2410.062
c6d336fe-755d-4c3e-96e4-a0bfdcb66006,1375,1,00:40:10.462,40,10,109,1.051955,30,Pass,221,Levante UD,1,Regular Play,223,Málaga,,,"['32cb0351-6e34-43eb-9533-124684354fc1', 'b34b6761-bd44-4e93-9387-99a99d64758c']","[93.0, 27.7]",6580.0,José Luis García del Pozo,9.0,Right Defensive Midfield,,,7.930952,0.7318779,2.0,Low Pass,"[98.9, 33.0]",,,40.0,Right Foot,,9.0,Incomplete,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2410.462
b34b6761-bd44-4e93-9387-99a99d64758c,1376,1,00:40:11.514,40,11,109,1.312075,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,"['5b44a780-853e-4641-a465-7667fe279b71', 'c6d336fe-755d-4c3e-96e4-a0bfdcb66006']","[21.2, 47.1]",26023.0,Juan Francisco García García,5.0,Left Center Back,6659.0,Víctor Camarasa Ferrando,12.924783,0.1867738,1.0,Ground Pass,"[33.9, 49.5]",66.0,Recovery,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2411.514
5b44a780-853e-4641-a465-7667fe279b71,1377,1,00:40:12.826,40,12,109,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['b34b6761-bd44-4e93-9387-99a99d64758c'],"[33.9, 49.5]",6659.0,Víctor Camarasa Ferrando,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2412.826
58487a14-2dcd-4471-a34d-d32b620a6d21,1378,1,00:40:12.826,40,12,109,0.08,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['5b44a780-853e-4641-a465-7667fe279b71', '7c25fd53-25ea-488c-9625-342feee63003']","[33.9, 49.5]",6659.0,Víctor Camarasa Ferrando,15.0,Left Center Midfield,,,,,,,,,,,,"[33.9, 49.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2412.826
7c25fd53-25ea-488c-9625-342feee63003,1379,1,00:40:12.906,40,12,109,1.02055,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,['a52eab3b-5599-4060-a74b-fc62e2366fbc'],"[33.9, 49.5]",6659.0,Víctor Camarasa Ferrando,15.0,Left Center Midfield,23943.0,Rubén García Santos,14.32236,-1.6266822,1.0,Ground Pass,"[33.1, 35.2]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2412.906
a52eab3b-5599-4060-a74b-fc62e2366fbc,1380,1,00:40:13.926,40,13,109,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['7c25fd53-25ea-488c-9625-342feee63003'],"[33.1, 35.2]",23943.0,Rubén García Santos,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2413.926
cc9b137f-d244-4714-86c2-0547a2a0bf88,1381,1,00:40:13.926,40,13,109,0.842584,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['a52eab3b-5599-4060-a74b-fc62e2366fbc', 'f18bcbcc-946a-4b45-8b8e-f2b9510cc42c', 'ff4be2a0-db9f-434a-99b2-bdacb2f580d3']","[33.1, 35.2]",23943.0,Rubén García Santos,21.0,Left Wing,,,,,,,,,,,,"[35.2, 35.2]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2413.926
ff4be2a0-db9f-434a-99b2-bdacb2f580d3,1382,1,00:40:14.178,40,14,109,0.692308,17,Pressure,221,Levante UD,1,Regular Play,223,Málaga,,,"['cc9b137f-d244-4714-86c2-0547a2a0bf88', 'f18bcbcc-946a-4b45-8b8e-f2b9510cc42c']","[85.4, 49.2]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2414.178
f18bcbcc-946a-4b45-8b8e-f2b9510cc42c,1383,1,00:40:14.769,40,14,109,1.834451,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,"['7f1e0c46-f607-418d-a990-eafd148568b6', '97a976f4-bedc-4844-a576-2095a69c51ec', 'ff4be2a0-db9f-434a-99b2-bdacb2f580d3']","[35.2, 35.2]",23943.0,Rubén García Santos,21.0,Left Wing,6684.0,Roger Martí Salvador,30.583982,0.24101357,2.0,Low Pass,"[64.9, 42.5]",,,38.0,Left Foot,,9.0,Incomplete,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2414.769
7f1e0c46-f607-418d-a990-eafd148568b6,1384,1,00:40:16.603,40,16,109,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['f18bcbcc-946a-4b45-8b8e-f2b9510cc42c'],"[64.9, 42.5]",6684.0,Roger Martí Salvador,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2416.603
97a976f4-bedc-4844-a576-2095a69c51ec,1385,1,00:40:16.603,40,16,109,0.0,10,Interception,221,Levante UD,1,Regular Play,223,Málaga,,,['f18bcbcc-946a-4b45-8b8e-f2b9510cc42c'],"[55.2, 37.6]",26669.0,Weligton Róbson Pena de Oliveira,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2416.603
41ee3d19-83a5-4923-a709-e3bcf40a5950,1386,1,00:40:17.487,40,17,109,0.0,2,Ball Recovery,221,Levante UD,1,Regular Play,221,Levante UD,,,,"[67.0, 41.1]",6684.0,Roger Martí Salvador,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2417.487
839907f8-49ea-4510-8717-b55f853320d9,1387,1,00:40:17.487,40,17,109,0.922355,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['3aa01104-4a1e-46f8-ba79-740d29c67165', '41ee3d19-83a5-4923-a709-e3bcf40a5950']","[67.0, 41.1]",6684.0,Roger Martí Salvador,17.0,Right Wing,,,,,,,,,,,,"[64.6, 44.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2417.487
3aa01104-4a1e-46f8-ba79-740d29c67165,1388,1,00:40:18.410,40,18,109,1.497659,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,['4f25bde9-e733-4d51-9737-fa876dbeac40'],"[64.6, 44.4]",6684.0,Roger Martí Salvador,17.0,Right Wing,27250.0,Nabil Ghilas,25.889767,0.81271374,1.0,Ground Pass,"[82.4, 63.2]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2418.41
4f25bde9-e733-4d51-9737-fa876dbeac40,1389,1,00:40:19.907,40,19,109,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['3aa01104-4a1e-46f8-ba79-740d29c67165'],"[82.4, 63.2]",27250.0,Nabil Ghilas,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2419.907
049ae5cf-dc32-4423-aeaf-f69f89edf4f2,1390,1,00:40:19.907,40,19,109,4.127475,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['4f25bde9-e733-4d51-9737-fa876dbeac40', '8db3cc71-5427-4908-b7a0-ccbb56b39fe0', 'd916e223-1a92-4c53-946d-62e0a9c2b181']","[82.4, 63.2]",27250.0,Nabil Ghilas,23.0,Center Forward,,,,,,,,,,,,"[104.5, 55.4]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2419.907
8db3cc71-5427-4908-b7a0-ccbb56b39fe0,1391,1,00:40:22.820,40,22,109,1.263419,17,Pressure,221,Levante UD,1,Regular Play,223,Málaga,,,"['049ae5cf-dc32-4423-aeaf-f69f89edf4f2', 'd916e223-1a92-4c53-946d-62e0a9c2b181']","[16.5, 27.1]",8234.0,Ignacio Camacho Barnola,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2422.82
d916e223-1a92-4c53-946d-62e0a9c2b181,1392,1,00:40:24.035,40,24,109,0.830185,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,"['8db3cc71-5427-4908-b7a0-ccbb56b39fe0', 'b46feef0-bc6c-4093-85b2-2a9f342b0c4c']","[104.5, 55.4]",27250.0,Nabil Ghilas,23.0,Center Forward,5678.0,Jefferson Andrés Lerma Solís,8.895505,0.36798093,1.0,Ground Pass,"[112.8, 58.6]",,,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2424.035
23829146-b2df-435b-ae3c-8ff760cda90f,1393,1,00:40:24.691,40,24,109,0.35284,17,Pressure,221,Levante UD,1,Regular Play,223,Málaga,,,"['13f4a52b-a7df-4df9-863c-56414f62ac55', 'b46feef0-bc6c-4093-85b2-2a9f342b0c4c']","[8.4, 23.1]",6559.0,Juan Carlos Pérez López,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2424.691
b46feef0-bc6c-4093-85b2-2a9f342b0c4c,1394,1,00:40:24.865,40,24,109,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,"['23829146-b2df-435b-ae3c-8ff760cda90f', 'd916e223-1a92-4c53-946d-62e0a9c2b181']","[112.8, 58.6]",5678.0,Jefferson Andrés Lerma Solís,13.0,Right Center Midfield,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2424.865
13f4a52b-a7df-4df9-863c-56414f62ac55,1395,1,00:40:24.865,40,24,109,0.298334,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['23829146-b2df-435b-ae3c-8ff760cda90f', 'b46feef0-bc6c-4093-85b2-2a9f342b0c4c', 'da698914-5ca9-4e8d-aac3-d071df45b1c3']","[112.8, 58.6]",5678.0,Jefferson Andrés Lerma Solís,13.0,Right Center Midfield,,,,,,,,,,,,"[112.3, 58.4]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2424.865
da698914-5ca9-4e8d-aac3-d071df45b1c3,1396,1,00:40:25.163,40,25,109,0.0,3,Dispossessed,221,Levante UD,1,Regular Play,221,Levante UD,,,['c6150445-5ab2-4d90-94fa-549cb354b132'],"[112.3, 58.4]",5678.0,Jefferson Andrés Lerma Solís,13.0,Right Center Midfield,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2425.163
c6150445-5ab2-4d90-94fa-549cb354b132,1397,1,00:40:25.163,40,25,110,0.0,4,Duel,223,Málaga,1,Regular Play,223,Málaga,,,['da698914-5ca9-4e8d-aac3-d071df45b1c3'],"[7.8, 21.7]",6559.0,Juan Carlos Pérez López,6.0,Left Back,,,,,,,,,,,,,,,True,,,,,,,,,,,11.0,Tackle,,,,4.0,Won,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2425.163
59b4d7a0-6446-49a4-89da-e085646058af,1398,1,00:40:25.163,40,25,110,2.938954,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['c6150445-5ab2-4d90-94fa-549cb354b132', 'e6d1a826-c603-4791-aceb-74cb6e234054']","[7.8, 21.7]",6559.0,Juan Carlos Pérez López,6.0,Left Back,,,,,,,,,,,,"[4.1, 6.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2425.163
e6d1a826-c603-4791-aceb-74cb6e234054,1399,1,00:40:28.102,40,28,110,1.229873,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,['358e802c-dd09-47ec-9822-9c477e7bdc5f'],"[4.1, 6.4]",6559.0,Juan Carlos Pérez López,6.0,Left Back,6580.0,José Luis García del Pozo,21.608562,0.29101354,1.0,Ground Pass,"[24.8, 12.6]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2428.102
358e802c-dd09-47ec-9822-9c477e7bdc5f,1400,1,00:40:29.332,40,29,110,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['e6d1a826-c603-4791-aceb-74cb6e234054'],"[24.8, 12.6]",6580.0,José Luis García del Pozo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2429.332
26d0d1aa-bf4f-4d29-9b7a-6c7f5928cfe7,1401,1,00:40:29.332,40,29,110,1.687474,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['358e802c-dd09-47ec-9822-9c477e7bdc5f', '75507165-b8df-47c0-a3cd-a57e78974f8d', '9500933c-0141-4529-954c-d7e71d891d7c']","[24.8, 12.6]",6580.0,José Luis García del Pozo,9.0,Right Defensive Midfield,,,,,,,,,,,,"[25.3, 7.7]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2429.332
9500933c-0141-4529-954c-d7e71d891d7c,1402,1,00:40:30.033,40,30,110,1.091394,17,Pressure,223,Málaga,1,Regular Play,221,Levante UD,,,"['26d0d1aa-bf4f-4d29-9b7a-6c7f5928cfe7', '75507165-b8df-47c0-a3cd-a57e78974f8d']","[93.9, 67.3]",27122.0,Simão Mate,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2430.033
75507165-b8df-47c0-a3cd-a57e78974f8d,1403,1,00:40:31.020,40,31,110,2.527952,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,"['9500933c-0141-4529-954c-d7e71d891d7c', 'dd9c68e0-0769-4b07-9be8-81dd7a611aed']","[25.3, 7.7]",6580.0,José Luis García del Pozo,9.0,Right Defensive Midfield,3302.0,Nordin Amrabat,27.001667,0.011110654,2.0,Low Pass,"[52.3, 8.0]",,,40.0,Right Foot,,77.0,Unknown,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2431.02
f89fc51e-7df8-4425-8f20-61c777322f5b,1404,1,00:40:32.923,40,32,110,0.327909,17,Pressure,223,Málaga,1,Regular Play,221,Levante UD,,,,"[67.8, 72.1]",6787.0,Pedro López Muñoz,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432.923
dd9c68e0-0769-4b07-9be8-81dd7a611aed,1405,1,00:40:33.548,40,33,110,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['75507165-b8df-47c0-a3cd-a57e78974f8d'],"[52.3, 8.0]",3302.0,Nordin Amrabat,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2433.548
