id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,off_camera,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,counterpress,foul_committed_advantage,foul_won_advantage,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,interception_outcome_id,interception_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,out,pass_switch,pass_technique_id,pass_technique_name,pass_outswinging,clearance_head,clearance_aerial_won,shot_statsbomb_xg,shot_end_location,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,ball_recovery_recovery_failure,foul_won_defensive,clearance_left_foot,goalkeeper_technique_id,goalkeeper_technique_name,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,miscontrol_aerial_won,pass_straight,shot_first_time,pass_inswinging,shot_deflected,block_deflection,pass_no_touch,shot_one_on_one,dribble_overrun,foul_committed_card_id,foul_committed_card_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_aerial_won,pass_through_ball,shot_saved_off_target,goalkeeper_shot_saved_off_target,timestamp_seconds
b49cc2e0-ef3d-4484-b573-729e21b42c36,851,1,00:20:38.149,20,38,55,0.0,39,Dribbled Past,212,Atlético Madrid,4,From Throw In,222,Villarreal,,,"['29bf8cc7-0df9-46f4-8a30-e06234e21b1a', 'b99684d9-587f-4f67-b371-033d2c8c7495']","[73.4, 27.1]",26009.0,Roberto Soldado Rillo,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1238.149
29bf8cc7-0df9-46f4-8a30-e06234e21b1a,852,1,00:20:38.149,20,38,55,0.0,14,Dribble,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['b49cc2e0-ef3d-4484-b573-729e21b42c36'],"[46.7, 53.0]",6376.0,Stefan Savić,3.0,Right Center Back,,,,,,,,,,,,,,,,,,True,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1238.149
b99684d9-587f-4f67-b371-033d2c8c7495,853,1,00:20:38.149,20,38,55,1.328369,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['29bf8cc7-0df9-46f4-8a30-e06234e21b1a', 'b49cc2e0-ef3d-4484-b573-729e21b42c36', 'ee7184cc-5a8c-46ba-b3f4-fd85eb513a29']","[46.7, 53.0]",6376.0,Stefan Savić,3.0,Right Center Back,,,,,,,,,,,,"[50.3, 51.3]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1238.149
ee7184cc-5a8c-46ba-b3f4-fd85eb513a29,854,1,00:20:39.478,20,39,55,0.953577,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['bbef1223-fa91-4527-a22c-8434232e17b4'],"[50.3, 51.3]",6376.0,Stefan Savić,3.0,Right Center Back,6384.0,Gabriel Fernández Arenas,12.170867,0.49672377,1.0,Ground Pass,"[61.0, 57.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1239.478
bbef1223-fa91-4527-a22c-8434232e17b4,855,1,00:20:40.431,20,40,55,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['ee7184cc-5a8c-46ba-b3f4-fd85eb513a29'],"[61.0, 57.1]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1240.431
ef5f9edc-8443-4e10-b525-fc097a0d090d,856,1,00:20:40.431,20,40,55,1.73973,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['860348cf-465a-49f6-bbc6-8d649938c38b', 'bbef1223-fa91-4527-a22c-8434232e17b4']","[61.0, 57.1]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,,,,,,,,,,,,"[63.9, 57.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1240.431
860348cf-465a-49f6-bbc6-8d649938c38b,857,1,00:20:42.171,20,42,55,1.661208,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['3cb07b9b-824f-4603-9343-6f11770a1b0c'],"[63.9, 57.4]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,6382.0,Fernando José Torres Sanz,38.196598,-0.75947803,3.0,High Pass,"[91.6, 31.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1242.171
3cb07b9b-824f-4603-9343-6f11770a1b0c,858,1,00:20:43.832,20,43,55,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['860348cf-465a-49f6-bbc6-8d649938c38b'],"[91.6, 31.1]",6382.0,Fernando José Torres Sanz,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1243.832
223fd4f7-9652-406b-8d76-483a0d3426ca,859,1,00:20:43.832,20,43,55,0.110316,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['3cb07b9b-824f-4603-9343-6f11770a1b0c', 'c0174a71-145a-4dc7-9524-119c7b1129f0']","[91.6, 31.1]",6382.0,Fernando José Torres Sanz,24.0,Left Center Forward,,,,,,,,,,,,"[91.6, 31.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1243.832
c0174a71-145a-4dc7-9524-119c7b1129f0,860,1,00:20:43.943,20,43,55,0.590172,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['ff1c0e6b-ed06-4cd7-9869-b5e952193989'],"[91.6, 31.1]",6382.0,Fernando José Torres Sanz,24.0,Left Center Forward,5199.0,Jorge Resurrección Merodio,6.2177167,-2.6563656,2.0,Low Pass,"[86.1, 28.2]",70.0,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1243.943
ff1c0e6b-ed06-4cd7-9869-b5e952193989,861,1,00:20:44.533,20,44,55,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['c0174a71-145a-4dc7-9524-119c7b1129f0'],"[86.1, 28.2]",5199.0,Jorge Resurrección Merodio,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1244.533
12598e8f-4676-4f95-a233-fbe46fad43f5,862,1,00:20:44.533,20,44,55,0.156234,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['ab613169-9056-4a8b-a43a-246a494669e9', 'ff1c0e6b-ed06-4cd7-9869-b5e952193989']","[86.1, 28.2]",5199.0,Jorge Resurrección Merodio,16.0,Left Midfield,,,,,,,,,,,,"[86.1, 28.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1244.533
ab613169-9056-4a8b-a43a-246a494669e9,863,1,00:20:44.689,20,44,55,0.901936,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['8ba962f6-ac61-4ccf-bbb9-b46c8e9e376d'],"[86.1, 28.2]",5199.0,Jorge Resurrección Merodio,16.0,Left Midfield,6382.0,Fernando José Torres Sanz,6.0133185,1.5042281,3.0,High Pass,"[86.5, 34.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1244.689
8ba962f6-ac61-4ccf-bbb9-b46c8e9e376d,864,1,00:20:45.591,20,45,55,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['ab613169-9056-4a8b-a43a-246a494669e9'],"[86.5, 34.2]",6382.0,Fernando José Torres Sanz,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1245.591
7d00769f-e137-4919-a618-6d456d1968ee,865,1,00:20:45.591,20,45,55,0.891407,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['81d1e6fb-05f6-4697-8a2c-ca0276a23ec8'],"[86.5, 34.2]",6382.0,Fernando José Torres Sanz,24.0,Left Center Forward,5199.0,Jorge Resurrección Merodio,10.10198,-1.1958046,3.0,High Pass,"[90.2, 24.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1245.591
81d1e6fb-05f6-4697-8a2c-ca0276a23ec8,866,1,00:20:46.482,20,46,55,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['7d00769f-e137-4919-a618-6d456d1968ee'],"[90.2, 24.8]",5199.0,Jorge Resurrección Merodio,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1246.482
9307fd75-0372-4585-98b1-8678ee8c2448,867,1,00:20:46.505,20,46,55,0.72506,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['30c79da0-7f8f-4d11-afa0-4a95062e0e3f'],"[90.2, 24.8]",5199.0,Jorge Resurrección Merodio,16.0,Left Midfield,6381.0,Saúl Ñíguez Esclapez,6.306346,2.6637616,2.0,Low Pass,"[84.6, 27.7]",37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1246.505
30c79da0-7f8f-4d11-afa0-4a95062e0e3f,868,1,00:20:47.230,20,47,55,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['9307fd75-0372-4585-98b1-8678ee8c2448'],"[84.6, 27.7]",6381.0,Saúl Ñíguez Esclapez,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1247.23
35a0098b-e4aa-48a8-9bbd-36088b9fc06d,869,1,00:20:47.230,20,47,55,0.218108,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['30c79da0-7f8f-4d11-afa0-4a95062e0e3f', 'a22e4551-574e-4e86-9f25-3bfa9b1a04c7']","[84.6, 27.7]",6381.0,Saúl Ñíguez Esclapez,11.0,Left Defensive Midfield,,,,,,,,,,,,"[84.6, 27.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1247.23
a22e4551-574e-4e86-9f25-3bfa9b1a04c7,870,1,00:20:47.448,20,47,55,1.94401,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['5f014b5a-e022-4053-8fda-a8fd56ecb850', '614ca32a-5aa7-4aa9-90fb-ce8ef782734a']","[84.6, 27.7]",6381.0,Saúl Ñíguez Esclapez,11.0,Left Defensive Midfield,6320.0,Filipe Luís Kasmirski,20.329535,-0.8445625,3.0,High Pass,"[98.1, 12.5]",38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1247.448
5f014b5a-e022-4053-8fda-a8fd56ecb850,871,1,00:20:49.392,20,49,55,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['a22e4551-574e-4e86-9f25-3bfa9b1a04c7'],"[89.7, 7.7]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1249.392
614ca32a-5aa7-4aa9-90fb-ce8ef782734a,872,1,00:20:49.392,20,49,56,1.956586,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,"['3d295428-05f4-4ec9-98a5-322211263090', 'a22e4551-574e-4e86-9f25-3bfa9b1a04c7']","[22.0, 67.6]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,5588.0,Antonio Rukavina,18.258423,0.13182768,3.0,High Pass,"[40.1, 70.0]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1249.392
e4e46bca-3ea9-4f9f-9199-cc07f973933c,873,1,00:20:51.081,20,51,56,0.888838,17,Pressure,222,Villarreal,1,Regular Play,212,Atlético Madrid,,,"['3d295428-05f4-4ec9-98a5-322211263090', 'e5c69e91-dddc-43d7-9d98-422a8b5cbb37']","[72.5, 5.7]",5199.0,Jorge Resurrección Merodio,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1251.081
3d295428-05f4-4ec9-98a5-322211263090,874,1,00:20:51.349,20,51,56,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,"['614ca32a-5aa7-4aa9-90fb-ce8ef782734a', 'e4e46bca-3ea9-4f9f-9199-cc07f973933c']","[40.1, 70.0]",5588.0,Antonio Rukavina,12.0,Right Midfield,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1251.349
e5c69e91-dddc-43d7-9d98-422a8b5cbb37,875,1,00:20:51.349,20,51,56,2.964181,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['00eaebb0-5570-460d-b28c-481645cc7eff', '3d295428-05f4-4ec9-98a5-322211263090', 'e4e46bca-3ea9-4f9f-9199-cc07f973933c']","[40.1, 70.0]",5588.0,Antonio Rukavina,12.0,Right Midfield,,,,,,,,,,,,"[46.6, 77.3]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1251.349
00eaebb0-5570-460d-b28c-481645cc7eff,876,1,00:20:54.313,20,54,56,2.837285,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['212f51b0-6f94-4a01-976f-4f1ac43ea70d'],"[46.6, 77.3]",5588.0,Antonio Rukavina,12.0,Right Midfield,26009.0,Roberto Soldado Rillo,39.18941,-1.1333984,3.0,High Pass,"[63.2, 41.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1254.313
212f51b0-6f94-4a01-976f-4f1ac43ea70d,877,1,00:20:57.150,20,57,56,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['00eaebb0-5570-460d-b28c-481645cc7eff'],"[63.2, 41.8]",26009.0,Roberto Soldado Rillo,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1257.15
0d7d6c8c-a13a-45b7-a122-b3eef70467ee,878,1,00:20:57.150,20,57,56,0.07456,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['212f51b0-6f94-4a01-976f-4f1ac43ea70d', 'bf62e451-0eac-4695-9efa-c1b903ffcfbf']","[63.2, 41.8]",26009.0,Roberto Soldado Rillo,22.0,Right Center Forward,,,,,,,,,,,,"[63.2, 41.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1257.15
bf62e451-0eac-4695-9efa-c1b903ffcfbf,879,1,00:20:57.225,20,57,56,1.118838,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['b3c05530-8398-4679-939d-a8f08bee0ca9'],"[63.2, 41.3]",26009.0,Roberto Soldado Rillo,22.0,Right Center Forward,22819.0,Bruno Soriano Llido,8.955445,2.7279034,2.0,Low Pass,"[55.0, 44.9]",70.0,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1257.225
b3c05530-8398-4679-939d-a8f08bee0ca9,880,1,00:20:58.343,20,58,56,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['bf62e451-0eac-4695-9efa-c1b903ffcfbf'],"[55.0, 44.9]",22819.0,Bruno Soriano Llido,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1258.343
ab0f61ef-4e7d-4697-8471-8a9ecf382169,881,1,00:20:58.343,20,58,56,1.524081,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['0322078e-dd6f-426d-93d0-222a05549015', '9a37547e-1686-40af-9408-e87a373c60d1', 'b3c05530-8398-4679-939d-a8f08bee0ca9']","[55.0, 44.9]",22819.0,Bruno Soriano Llido,13.0,Right Center Midfield,,,,,,,,,,,,"[55.3, 41.3]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1258.343
9a37547e-1686-40af-9408-e87a373c60d1,882,1,00:20:59.390,20,59,56,0.489314,17,Pressure,222,Villarreal,1,Regular Play,212,Atlético Madrid,,,"['0322078e-dd6f-426d-93d0-222a05549015', 'ab0f61ef-4e7d-4697-8471-8a9ecf382169']","[64.8, 38.8]",6377.0,Ángel Martín Correa,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1259.39
0322078e-dd6f-426d-93d0-222a05549015,883,1,00:20:59.868,20,59,56,0.0,38,Miscontrol,222,Villarreal,1,Regular Play,222,Villarreal,,,['9a37547e-1686-40af-9408-e87a373c60d1'],"[55.3, 41.3]",22819.0,Bruno Soriano Llido,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1259.868
44e0a223-0728-418f-af0a-72939221038f,884,1,00:21:00.923,21,0,56,0.0,2,Ball Recovery,222,Villarreal,1,Regular Play,212,Atlético Madrid,,,,"[62.4, 43.9]",6377.0,Ángel Martín Correa,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1260.923
bec5bc9c-b7c2-42bd-b5c6-0c541fee11a0,885,1,00:21:00.923,21,0,56,1.79279,43,Carry,222,Villarreal,1,Regular Play,212,Atlético Madrid,,,"['297cb55c-1020-499c-aeb8-251a3110cfd1', '44e0a223-0728-418f-af0a-72939221038f', 'afaa1a22-0e47-4c2a-b20e-9c909e6d3ca9']","[62.4, 43.9]",6377.0,Ángel Martín Correa,12.0,Right Midfield,,,,,,,,,,,,"[63.9, 40.7]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1260.923
afaa1a22-0e47-4c2a-b20e-9c909e6d3ca9,886,1,00:21:01.128,21,1,56,1.428874,17,Pressure,222,Villarreal,1,Regular Play,222,Villarreal,,,['bec5bc9c-b7c2-42bd-b5c6-0c541fee11a0'],"[57.7, 36.2]",22819.0,Bruno Soriano Llido,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1261.128
297cb55c-1020-499c-aeb8-251a3110cfd1,887,1,00:21:02.716,21,2,56,0.0,38,Miscontrol,222,Villarreal,1,Regular Play,212,Atlético Madrid,,,,"[63.9, 40.7]",6377.0,Ángel Martín Correa,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1262.716
34b4bc0a-ae07-4900-9c9d-8ce7a1b4a07d,888,1,00:21:03.833,21,3,56,0.0,2,Ball Recovery,222,Villarreal,1,Regular Play,222,Villarreal,,,,"[56.0, 41.1]",6622.0,Tomás Pina Isla,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1263.833
8b4794b1-5b0b-44ec-83e7-5cd93e814aa6,889,1,00:21:03.833,21,3,56,2.423151,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['34b4bc0a-ae07-4900-9c9d-8ce7a1b4a07d', '4dc9e4ae-9de3-423c-916d-c309908cd3d6', '8a8bcd5b-3788-4ecb-8e65-90d8c938f463']","[56.0, 41.1]",6622.0,Tomás Pina Isla,15.0,Left Center Midfield,,,,,,,,,,,,"[57.0, 47.1]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1263.833
8a8bcd5b-3788-4ecb-8e65-90d8c938f463,890,1,00:21:04.187,21,4,56,0.715147,17,Pressure,222,Villarreal,1,Regular Play,212,Atlético Madrid,,,['8b4794b1-5b0b-44ec-83e7-5cd93e814aa6'],"[63.1, 33.0]",6377.0,Ángel Martín Correa,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1264.187
e9839297-4acc-4bdc-b2d0-6fda314c33c2,891,1,00:21:06.256,21,6,56,0.0,22,Foul Committed,222,Villarreal,1,Regular Play,212,Atlético Madrid,,,['4dc9e4ae-9de3-423c-916d-c309908cd3d6'],"[63.1, 33.0]",6377.0,Ángel Martín Correa,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1266.256
4dc9e4ae-9de3-423c-916d-c309908cd3d6,892,1,00:21:06.256,21,6,56,0.0,21,Foul Won,222,Villarreal,1,Regular Play,222,Villarreal,,,['e9839297-4acc-4bdc-b2d0-6fda314c33c2'],"[57.0, 47.1]",6622.0,Tomás Pina Isla,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1266.256
5b06dc77-3aa2-465c-9a1e-34ac932c65af,893,1,00:21:19.153,21,19,57,0.469648,30,Pass,222,Villarreal,3,From Free Kick,222,Villarreal,,,['bde2fde8-7fc3-4db9-8f10-2432c3d77ceb'],"[57.0, 47.1]",22819.0,Bruno Soriano Llido,13.0,Right Center Midfield,6827.0,Daniele Bonera,13.997857,1.8383015,1.0,Ground Pass,"[53.3, 60.6]",40.0,Right Foot,62.0,Free Kick,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1279.153
bde2fde8-7fc3-4db9-8f10-2432c3d77ceb,894,1,00:21:19.622,21,19,57,,42,Ball Receipt*,222,Villarreal,3,From Free Kick,222,Villarreal,,,['5b06dc77-3aa2-465c-9a1e-34ac932c65af'],"[53.3, 60.6]",6827.0,Daniele Bonera,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1279.622
b8dd592d-210e-4016-9396-d8992fafd255,895,1,00:21:19.632,21,19,57,1.751499,30,Pass,222,Villarreal,3,From Free Kick,222,Villarreal,,,['a5b98317-3c7c-40d7-aa71-a9507e773368'],"[53.3, 60.6]",6827.0,Daniele Bonera,3.0,Right Center Back,6772.0,Mario Gaspar Pérez Martínez,21.569654,0.7690062,1.0,Ground Pass,"[68.8, 75.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1279.632
a5b98317-3c7c-40d7-aa71-a9507e773368,896,1,00:21:21.383,21,21,57,,42,Ball Receipt*,222,Villarreal,3,From Free Kick,222,Villarreal,,,['b8dd592d-210e-4016-9396-d8992fafd255'],"[68.8, 75.6]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1281.383
46ed8cbe-c31d-46ac-8077-507639d3a974,897,1,00:21:21.383,21,21,57,1.521392,43,Carry,222,Villarreal,3,From Free Kick,222,Villarreal,,,"['23b4c69c-fda8-4517-bcde-8100ad51c2d9', 'a5b98317-3c7c-40d7-aa71-a9507e773368']","[68.8, 75.6]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,,,,,,,,,,,,"[68.8, 75.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1281.383
