id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,under_pressure,counterpress,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,out,interception_outcome_id,interception_outcome_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,dribble_outcome_id,dribble_outcome_name,pass_switch,pass_assisted_shot_id,pass_goal_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_first_time,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_deflected,shot_technique_id,shot_technique_name,shot_freeze_frame,block_deflection,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,pass_deflected,pass_inswinging,pass_technique_id,pass_technique_name,clearance_head,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_aerial_won,dribble_nutmeg,dribble_overrun,foul_won_defensive,pass_cross,clearance_left_foot,foul_committed_advantage,foul_won_advantage,foul_committed_type_id,foul_committed_type_name,foul_committed_card_id,foul_committed_card_name,clearance_aerial_won,pass_shot_assist,pass_outswinging,goalkeeper_end_location,pass_through_ball,shot_one_on_one,shot_aerial_won,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,miscontrol_aerial_won,ball_recovery_recovery_failure,bad_behaviour_card_id,bad_behaviour_card_name,pass_cut_back,timestamp_seconds
ef59c94f-87f4-4199-b669-f8f24927c738,380,1,00:08:35.401,8,35,25,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,"['89b7de85-5ba7-4dba-b953-a155433ef4a6', 'b17938b7-3484-49b1-a8b8-e9c71ef0d33d']",,"[101.4, 11.7]",6697.0,Daniel Ceballos Fernández,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,True,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.401
2a546474-9560-4c06-9955-49061c68015a,381,1,00:08:35.401,8,35,25,0.0,6,Block,218,Real Betis,1,Regular Play,322,Eibar,,,['b17938b7-3484-49b1-a8b8-e9c71ef0d33d'],,"[23.4, 60.5]",6712.0,Gonzalo Escalante,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.401
98294e74-1f03-422a-9536-f8f9e1ef4f0a,382,1,00:08:35.490,8,35,25,0.0,6,Block,218,Real Betis,1,Regular Play,218,Real Betis,,,['89b7de85-5ba7-4dba-b953-a155433ef4a6'],,"[94.6, 19.9]",26723.0,Álvaro Cejudo Carmona,17.0,Right Wing,,,,,,,,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.49
b584c62d-0bc3-4801-b289-69824c4d3ec1,383,1,00:09:00.947,9,0,26,1.999582,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,['15f788b7-3402-4e9e-a4d9-944be83f78fb'],,"[25.2, 80.0]",6699.0,Ander Capa Rodríguez,2.0,Right Back,6700.0,Sergio Enrich Ametller,26.65802,-0.32056433,3.0,High Pass,"[50.5, 71.6]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.947
15f788b7-3402-4e9e-a4d9-944be83f78fb,384,1,00:09:02.947,9,2,26,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['b584c62d-0bc3-4801-b289-69824c4d3ec1'],,"[50.5, 71.6]",6700.0,Sergio Enrich Ametller,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.947
94eee752-9bec-4d06-a928-54a7287346c5,385,1,00:09:02.947,9,2,26,1.028067,43,Carry,322,Eibar,4,From Throw In,322,Eibar,,,"['15f788b7-3402-4e9e-a4d9-944be83f78fb', '43a14947-28da-461e-b8da-bffccf9b7e5c', 'cdcdf98a-cfe6-49a5-9a25-b19584f92e48']",,"[50.5, 71.6]",6700.0,Sergio Enrich Ametller,23.0,Center Forward,,,,,,,,,,,,"[54.3, 69.8]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.947
cdcdf98a-cfe6-49a5-9a25-b19584f92e48,386,1,00:09:03.694,9,3,26,0.189687,17,Pressure,322,Eibar,4,From Throw In,218,Real Betis,,,['94eee752-9bec-4d06-a928-54a7287346c5'],,"[67.2, 6.8]",5671.0,Alfred John Momar N''Diaye,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.694
43a14947-28da-461e-b8da-bffccf9b7e5c,387,1,00:09:03.975,9,3,26,2.097912,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,['f12862a8-bb38-46db-9b2f-c119b97b2954'],,"[54.3, 69.8]",6700.0,Sergio Enrich Ametller,23.0,Center Forward,6675.0,Antonio Manuel Luna Rodríguez,51.539597,-1.7404107,3.0,High Pass,"[45.6, 19.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.975
f12862a8-bb38-46db-9b2f-c119b97b2954,388,1,00:09:06.072,9,6,26,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['43a14947-28da-461e-b8da-bffccf9b7e5c'],,"[45.6, 19.0]",6675.0,Antonio Manuel Luna Rodríguez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.072
af33fd34-f24d-4b7e-84ad-141bb134ccee,389,1,00:09:06.072,9,6,26,5.795315,43,Carry,322,Eibar,4,From Throw In,322,Eibar,,,"['944f8c88-8dbc-4a49-879d-12a52f58277b', 'f12862a8-bb38-46db-9b2f-c119b97b2954']",,"[45.6, 19.0]",6675.0,Antonio Manuel Luna Rodríguez,6.0,Left Back,,,,,,,,,,,,"[89.4, 23.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.072
944f8c88-8dbc-4a49-879d-12a52f58277b,390,1,00:09:11.868,9,11,26,0.637178,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,['22fe9a25-2d63-49d3-8c16-ef113c7a5d89'],,"[89.4, 23.7]",6675.0,Antonio Manuel Luna Rodríguez,6.0,Left Back,,,14.227087,0.43535328,2.0,Low Pass,"[102.3, 29.7]",38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.868
22fe9a25-2d63-49d3-8c16-ef113c7a5d89,391,1,00:09:12.505,9,12,26,0.0,9,Clearance,322,Eibar,4,From Throw In,218,Real Betis,,,['944f8c88-8dbc-4a49-879d-12a52f58277b'],,"[17.8, 50.4]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,,,,,,,,,,,,,,,True,,,,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,552.505
9de6a8ca-dc75-4486-b6a7-e8e59b556246,392,1,00:09:14.680,9,14,26,0.0,2,Ball Recovery,322,Eibar,4,From Throw In,322,Eibar,,,,,"[77.4, 23.9]",6775.0,Daniel García Carrillo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.68
b7b10455-82c3-4486-ad32-ec910c2666af,393,1,00:09:14.680,9,14,26,2.391247,43,Carry,322,Eibar,4,From Throw In,322,Eibar,,,"['9de6a8ca-dc75-4486-b6a7-e8e59b556246', 'dfe83f79-9f72-406c-9dd3-39a98ce05e9f']",,"[77.4, 23.9]",6775.0,Daniel García Carrillo,11.0,Left Defensive Midfield,,,,,,,,,,,,"[83.4, 17.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.68
dfe83f79-9f72-406c-9dd3-39a98ce05e9f,394,1,00:09:17.071,9,17,26,1.27109,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,['98e17baf-4664-48d8-9698-733c04e33c17'],,"[83.4, 17.0]",6775.0,Daniel García Carrillo,11.0,Left Defensive Midfield,5687.0,Takashi Inui,20.821623,-0.65598845,1.0,Ground Pass,"[99.9, 4.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.071
98e17baf-4664-48d8-9698-733c04e33c17,395,1,00:09:18.342,9,18,26,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['dfe83f79-9f72-406c-9dd3-39a98ce05e9f'],,"[99.9, 4.3]",5687.0,Takashi Inui,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.342
cc9a8278-ebcc-4a38-8ce5-5d75e46ad914,396,1,00:09:18.342,9,18,26,2.175279,43,Carry,322,Eibar,4,From Throw In,322,Eibar,,,"['33ddc2fb-a19b-4f1b-a1f3-8cc7797273ac', '98e17baf-4664-48d8-9698-733c04e33c17', '99adce6d-ccda-4313-b6af-d343a8e3ab07']",,"[99.9, 4.3]",5687.0,Takashi Inui,21.0,Left Wing,,,,,,,,,,,,"[98.2, 12.1]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.342
99adce6d-ccda-4313-b6af-d343a8e3ab07,397,1,00:09:20.182,9,20,26,0.293943,17,Pressure,322,Eibar,4,From Throw In,218,Real Betis,,,['cc9a8278-ebcc-4a38-8ce5-5d75e46ad914'],,"[19.8, 69.0]",26723.0,Álvaro Cejudo Carmona,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.182
33ddc2fb-a19b-4f1b-a1f3-8cc7797273ac,398,1,00:09:20.517,9,20,26,2.35814,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,"['9cdffaa5-40c6-4535-bee7-75d5b147a81e', 'f24b9236-07b8-438b-876f-514317107e81']",,"[98.2, 12.1]",5687.0,Takashi Inui,21.0,Left Wing,6557.0,Adrián González Morales,27.521992,1.610775,1.0,Ground Pass,"[97.1, 39.6]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.517
9cdffaa5-40c6-4535-bee7-75d5b147a81e,399,1,00:09:22.875,9,22,26,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['33ddc2fb-a19b-4f1b-a1f3-8cc7797273ac'],,"[98.6, 26.8]",6557.0,Adrián González Morales,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.875
f24b9236-07b8-438b-876f-514317107e81,400,1,00:09:22.875,9,22,26,0.0,2,Ball Recovery,322,Eibar,4,From Throw In,218,Real Betis,,,['33ddc2fb-a19b-4f1b-a1f3-8cc7797273ac'],,"[23.0, 40.5]",27347.0,Juan Manuel Vargas Risco,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.875
a86f4b45-750d-4812-9450-bb244383342e,401,1,00:09:22.875,9,22,26,1.558408,43,Carry,322,Eibar,4,From Throw In,218,Real Betis,,,"['5f10a732-fbd1-4470-b6c4-e35c4479e765', 'f24b9236-07b8-438b-876f-514317107e81']",,"[23.0, 40.5]",27347.0,Juan Manuel Vargas Risco,6.0,Left Back,,,,,,,,,,,,"[23.8, 34.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.875
5f10a732-fbd1-4470-b6c4-e35c4479e765,402,1,00:09:24.434,9,24,26,3.102011,30,Pass,322,Eibar,4,From Throw In,218,Real Betis,,,"['7e75bc4b-a75e-4410-9657-a4989400d10e', '8b9347b6-ee4e-4eb3-8221-5c96502ff6c6']",,"[23.8, 34.3]",27347.0,Juan Manuel Vargas Risco,6.0,Left Back,6832.0,Rubén Castro Martín,53.149223,-0.18927766,3.0,High Pass,"[76.0, 24.3]",38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.434
8b9347b6-ee4e-4eb3-8221-5c96502ff6c6,403,1,00:09:27.536,9,27,26,,42,Ball Receipt*,322,Eibar,4,From Throw In,218,Real Betis,,,['5f10a732-fbd1-4470-b6c4-e35c4479e765'],,"[75.4, 18.3]",6832.0,Rubén Castro Martín,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.5360000000001
7e75bc4b-a75e-4410-9657-a4989400d10e,404,1,00:09:27.536,9,27,26,1.384967,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,"['5f10a732-fbd1-4470-b6c4-e35c4479e765', 'e5584f04-ebe8-48b7-b0c4-ca5f76d6ce5f']",,"[44.1, 55.8]",27239.0,Aleksandar Pantić,3.0,Right Center Back,6778.0,Iván Ramis Barrios,23.121635,-1.5275333,2.0,Low Pass,"[45.1, 32.7]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.5360000000001
e5584f04-ebe8-48b7-b0c4-ca5f76d6ce5f,405,1,00:09:28.921,9,28,26,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['7e75bc4b-a75e-4410-9657-a4989400d10e'],,"[45.1, 32.7]",6778.0,Iván Ramis Barrios,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.921
1e86d254-291a-4caa-bd56-b3eb2dbcc53c,406,1,00:09:28.921,9,28,26,2.502377,43,Carry,322,Eibar,4,From Throw In,322,Eibar,,,"['43cbf87d-55e0-4405-bdb8-87d7cfee1401', 'e5584f04-ebe8-48b7-b0c4-ca5f76d6ce5f']",,"[45.1, 32.7]",6778.0,Iván Ramis Barrios,5.0,Left Center Back,,,,,,,,,,,,"[49.8, 23.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.921
43cbf87d-55e0-4405-bdb8-87d7cfee1401,407,1,00:09:31.423,9,31,26,1.465016,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,"['e9f8faed-f81c-47af-80dd-4942919c95b6', 'ed8f4f15-48c4-428e-9ed9-59d429408678']",,"[49.8, 23.5]",6778.0,Iván Ramis Barrios,5.0,Left Center Back,6742.0,Sergio Gontán Gallardo,32.586193,1.0398502,2.0,Low Pass,"[66.3, 51.6]",38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.423
ed8f4f15-48c4-428e-9ed9-59d429408678,408,1,00:09:32.888,9,32,26,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['43cbf87d-55e0-4405-bdb8-87d7cfee1401'],,"[59.0, 45.0]",6742.0,Sergio Gontán Gallardo,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.888
e9f8faed-f81c-47af-80dd-4942919c95b6,409,1,00:09:32.888,9,32,27,0.0,2,Ball Recovery,218,Real Betis,1,Regular Play,218,Real Betis,,,['43cbf87d-55e0-4405-bdb8-87d7cfee1401'],,"[53.8, 28.5]",24143.0,Álvaro Vadillo Cifuentes,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.888
ece6a5db-2a4a-4a03-b5c2-2549a06c3ca7,410,1,00:09:32.888,9,32,27,2.747274,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['024cf3f3-1204-4238-a4cd-5893c7790a51', 'e9f8faed-f81c-47af-80dd-4942919c95b6']",,"[53.8, 28.5]",24143.0,Álvaro Vadillo Cifuentes,21.0,Left Wing,,,,,,,,,,,,"[56.6, 34.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.888
024cf3f3-1204-4238-a4cd-5893c7790a51,411,1,00:09:35.636,9,35,27,0.885888,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['eb63986e-a0a8-423a-ab8f-be6e1066ba38'],,"[56.6, 34.4]",24143.0,Álvaro Vadillo Cifuentes,21.0,Left Wing,6697.0,Daniel Ceballos Fernández,15.615697,0.9721369,1.0,Ground Pass,"[65.4, 47.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.636
eb63986e-a0a8-423a-ab8f-be6e1066ba38,412,1,00:09:36.521,9,36,27,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['024cf3f3-1204-4238-a4cd-5893c7790a51'],,"[65.4, 47.3]",6697.0,Daniel Ceballos Fernández,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.521
cdbce491-2013-4377-854a-5fffe35413e8,413,1,00:09:36.521,9,36,27,1.099667,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['c55a74e0-7f18-41db-831c-85f44379bc89', 'eb63986e-a0a8-423a-ab8f-be6e1066ba38']",,"[65.4, 47.3]",6697.0,Daniel Ceballos Fernández,19.0,Center Attacking Midfield,,,,,,,,,,,,"[68.1, 49.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.521
c55a74e0-7f18-41db-831c-85f44379bc89,414,1,00:09:37.621,9,37,27,4.87508,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['157d9899-7d9e-4eb2-afaa-0206d43f2267'],,"[68.1, 49.1]",6697.0,Daniel Ceballos Fernández,19.0,Center Attacking Midfield,26723.0,Álvaro Cejudo Carmona,54.88761,0.5101068,2.0,Low Pass,"[116.0, 75.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.621
157d9899-7d9e-4eb2-afaa-0206d43f2267,415,1,00:09:42.496,9,42,27,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['c55a74e0-7f18-41db-831c-85f44379bc89'],,"[116.0, 75.9]",26723.0,Álvaro Cejudo Carmona,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.496
d238fe78-d038-4419-b786-322f602000f0,416,1,00:09:42.496,9,42,27,3.128192,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['157d9899-7d9e-4eb2-afaa-0206d43f2267', '52521b6d-4204-47ce-a229-00fa12722814']",,"[116.0, 75.9]",26723.0,Álvaro Cejudo Carmona,17.0,Right Wing,,,,,,,,,,,,"[117.0, 74.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.496
52521b6d-4204-47ce-a229-00fa12722814,417,1,00:09:45.624,9,45,27,2.166414,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,"['4abeb21f-c733-47c5-9150-21b8584dc49f', 'bfd7a835-9fb1-4692-80f9-2b1901188572']",,"[117.0, 74.9]",26723.0,Álvaro Cejudo Carmona,17.0,Right Wing,6832.0,Rubén Castro Martín,39.512657,-1.5961074,3.0,High Pass,"[116.0, 35.4]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,585.624
bfd7a835-9fb1-4692-80f9-2b1901188572,418,1,00:09:47.791,9,47,27,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['52521b6d-4204-47ce-a229-00fa12722814'],,"[114.8, 36.7]",6832.0,Rubén Castro Martín,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.7909999999999
4abeb21f-c733-47c5-9150-21b8584dc49f,419,1,00:09:47.791,9,47,28,0.0,23,Goal Keeper,322,Eibar,8,From Keeper,322,Eibar,,,['52521b6d-4204-47ce-a229-00fa12722814'],,"[4.1, 44.7]",10763.0,Asier Riesgo Unamuno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,Success,25.0,Collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.7909999999999
d2e80016-f01b-49b3-a37b-e0c790f64cf8,420,1,00:10:03.811,10,3,28,1.862849,30,Pass,322,Eibar,8,From Keeper,322,Eibar,,,['b43e27b4-68d5-47d8-89d9-edf745f0dd66'],True,"[13.2, 36.5]",10763.0,Asier Riesgo Unamuno,1.0,Goalkeeper,,,58.24809,-0.18998829,3.0,High Pass,"[70.4, 25.5]",68.0,Drop Kick,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.811
b43e27b4-68d5-47d8-89d9-edf745f0dd66,421,1,00:10:05.674,10,5,28,3.039748,30,Pass,322,Eibar,8,From Keeper,218,Real Betis,,,"['44eba93e-49aa-4d4b-9377-2e623f2929f8', '803dec07-e5c1-400c-b3cf-2cb9c07f051d', 'b86fc934-39c4-4910-b8aa-c5cf364e8862', 'd2e80016-f01b-49b3-a37b-e0c790f64cf8']",,"[49.7, 54.6]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,26723.0,Álvaro Cejudo Carmona,34.7,0.0,3.0,High Pass,"[84.4, 54.6]",,,66.0,Recovery,,9.0,Incomplete,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.674
b86fc934-39c4-4910-b8aa-c5cf364e8862,422,1,00:10:05.674,10,5,28,0.0,4,Duel,322,Eibar,8,From Keeper,322,Eibar,,,['b43e27b4-68d5-47d8-89d9-edf745f0dd66'],,"[70.4, 25.5]",6700.0,Sergio Enrich Ametller,23.0,Center Forward,,,,,,,,,,,,,,,True,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.674
44eba93e-49aa-4d4b-9377-2e623f2929f8,423,1,00:10:08.713,10,8,28,,42,Ball Receipt*,322,Eibar,8,From Keeper,218,Real Betis,,,['b43e27b4-68d5-47d8-89d9-edf745f0dd66'],,"[69.6, 61.2]",26723.0,Álvaro Cejudo Carmona,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.713
803dec07-e5c1-400c-b3cf-2cb9c07f051d,424,1,00:10:08.713,10,8,28,0.0,2,Ball Recovery,322,Eibar,8,From Keeper,322,Eibar,,,['b43e27b4-68d5-47d8-89d9-edf745f0dd66'],,"[35.7, 25.5]",6778.0,Iván Ramis Barrios,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.713
aa0976e4-d6f7-4674-a261-51b2fddd3e26,425,1,00:10:08.713,10,8,28,4.748638,43,Carry,322,Eibar,8,From Keeper,322,Eibar,,,"['803dec07-e5c1-400c-b3cf-2cb9c07f051d', '97abde8d-41a1-4597-9e0c-3edb5fcf822a']",,"[35.7, 25.5]",6778.0,Iván Ramis Barrios,5.0,Left Center Back,,,,,,,,,,,,"[32.0, 28.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.713
