id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,under_pressure,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_aerial_won,counterpress,block_offensive,out,clearance_left_foot,clearance_aerial_won,clearance_head,foul_won_defensive,off_camera,pass_switch,foul_committed_card_id,foul_committed_card_name,foul_committed_advantage,foul_won_advantage,dribble_outcome_id,dribble_outcome_name,pass_technique_id,pass_technique_name,pass_straight,shot_statsbomb_xg,shot_end_location,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,pass_cross,miscontrol_aerial_won,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,pass_outswinging,pass_inswinging,ball_recovery_recovery_failure,shot_first_time,shot_aerial_won,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,block_save_block,pass_through_ball,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_cut_back,pass_miscommunication,50_50_outcome_id,50_50_outcome_name,shot_one_on_one,bad_behaviour_card_id,bad_behaviour_card_name,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,pass_deflected,timestamp_seconds
147e3875-c957-443b-803e-cf4844f2c567,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,1049,Granada,1,Regular Play,1049,Granada,4231.0,"[{'player': {'id': 8697, 'name': 'Andrés Eduardo Fernández Moreno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 20064, 'name': 'Hugo Miguel Almeida Costa Lopes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 25}, {'player': {'id': 4498, 'name': 'Jean-Sylvain Claude Babin'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 6702, 'name': 'David Rodríguez Lombán'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 2}, {'player': {'id': 7158, 'name': 'Cristiano Biraghi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 25707, 'name': 'Francisco Manuel Rico Castro'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 6599, 'name': 'Rubén Salvador Pérez Del Mármol'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 20}, {'player': {'id': 18721, 'name': 'Robert Ibáñez Castro'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 7}, {'player': {'id': 24783, 'name': 'Javier Márquez Moreno'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 8}, {'player': {'id': 6918, 'name': 'Isaac Ajayi Success'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 6847, 'name': 'Adalberto Peñaranda Maestre'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 27}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
cb93c7fe-8303-4365-93a7-4b3b23ff4b5d,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,1049,Granada,1,Regular Play,215,Athletic Club,4231.0,"[{'player': {'id': 6576, 'name': 'Gorka Iraizoz Moreno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6649, 'name': 'Óscar de Marcos Arana'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 10}, {'player': {'id': 6788, 'name': 'Xabier Etxeita Gorritxategi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 16}, {'player': {'id': 4353, 'name': 'Aymeric Laporte'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 6789, 'name': 'Mikel Balenziaga Oruesagasti'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 24}, {'player': {'id': 6389, 'name': 'Mikel San José Domínguez'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 6396, 'name': 'Beñat Etxebarria Urkiaga'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 7}, {'player': {'id': 6393, 'name': 'Iñaki Williams Arthuer'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 15}, {'player': {'id': 6391, 'name': 'Raúl García Escudero'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 22}, {'player': {'id': 6390, 'name': 'Markel Susaeta Laskurain'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 14}, {'player': {'id': 6394, 'name': 'Aritz Aduriz Zubeldia'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 20}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
28c193c5-3f3b-419b-9882-6d74331e968b,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,1049,Granada,1,Regular Play,1049,Granada,,,['4109f2e6-2885-4204-a14c-cc39aab99a0c'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
4109f2e6-2885-4204-a14c-cc39aab99a0c,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,1049,Granada,1,Regular Play,215,Athletic Club,,,['28c193c5-3f3b-419b-9882-6d74331e968b'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
c48002c5-22fb-4af9-9b22-da9984b71601,5,1,00:00:01.200,0,1,2,1.592383,30,Pass,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,['2f2d6b81-746f-4d62-82ca-39d72e579891'],"[60.0, 40.0]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,4353.0,Aymeric Laporte,25.886097,-2.7574995,1.0,Ground Pass,"[36.0, 30.3]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2
2f2d6b81-746f-4d62-82ca-39d72e579891,6,1,00:00:02.793,0,2,2,,42,Ball Receipt*,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,['c48002c5-22fb-4af9-9b22-da9984b71601'],"[36.0, 30.3]",4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.793
6106bbc9-baaf-4f36-b53f-faf7cf8e648d,7,1,00:00:02.793,0,2,2,1.333818,43,Carry,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,"['2f2d6b81-746f-4d62-82ca-39d72e579891', '4bb77d8e-d594-4186-b288-288a42870b9a']","[36.0, 30.3]",4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,,,,,,"[33.4, 25.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.793
4bb77d8e-d594-4186-b288-288a42870b9a,8,1,00:00:04.127,0,4,2,2.15578,30,Pass,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,['74fff781-48dd-4be5-b007-95b78ea0cf62'],"[33.4, 25.4]",4353.0,Aymeric Laporte,5.0,Left Center Back,6394.0,Aritz Aduriz Zubeldia,56.668335,0.60219646,3.0,High Pass,"[80.1, 57.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.127
74fff781-48dd-4be5-b007-95b78ea0cf62,9,1,00:00:06.282,0,6,2,,42,Ball Receipt*,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,['4bb77d8e-d594-4186-b288-288a42870b9a'],"[80.1, 57.5]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.282
974b97e7-96b7-4935-9af7-4e7d2ae72afc,10,1,00:00:06.282,0,6,2,1.189381,30,Pass,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,"['6a761885-c47d-4095-8d69-d3ac6b20aa9e', '875717a2-b8c2-4ae2-af15-d20923b3c1e7']","[79.6, 57.5]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,6396.0,Beñat Etxebarria Urkiaga,13.805072,-1.6942528,2.0,Low Pass,"[77.9, 43.8]",37.0,Head,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.282
875717a2-b8c2-4ae2-af15-d20923b3c1e7,11,1,00:00:07.472,0,7,2,,42,Ball Receipt*,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,['974b97e7-96b7-4935-9af7-4e7d2ae72afc'],"[75.1, 45.5]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.472
6a761885-c47d-4095-8d69-d3ac6b20aa9e,12,1,00:00:07.472,0,7,2,0.0,10,Interception,215,Athletic Club,9,From Kick Off,1049,Granada,,,['974b97e7-96b7-4935-9af7-4e7d2ae72afc'],"[42.2, 36.3]",25707.0,Francisco Manuel Rico Castro,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.472
b4cedd89-0b14-4524-af21-28e58de7e014,13,1,00:00:09.293,0,9,2,0.597245,30,Pass,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,['29dd38d8-2371-4006-9988-353fa953754f'],"[76.0, 58.8]",6389.0,Mikel San José Domínguez,9.0,Right Defensive Midfield,6393.0,Iñaki Williams Arthuer,14.599315,0.116708584,1.0,Ground Pass,"[90.5, 60.5]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.293
29dd38d8-2371-4006-9988-353fa953754f,14,1,00:00:09.890,0,9,2,,42,Ball Receipt*,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,['b4cedd89-0b14-4524-af21-28e58de7e014'],"[90.5, 60.5]",6393.0,Iñaki Williams Arthuer,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.89
b91f8ca5-1bc4-4e45-9118-9604f2dc2c91,15,1,00:00:09.890,0,9,2,2.105988,43,Carry,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,"['0c3853f4-ed56-4110-a699-24f758c0fb03', '29dd38d8-2371-4006-9988-353fa953754f']","[90.5, 60.5]",6393.0,Iñaki Williams Arthuer,17.0,Right Wing,,,,,,,,,,,,"[91.0, 60.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.89
0c3853f4-ed56-4110-a699-24f758c0fb03,16,1,00:00:11.996,0,11,2,0.0,3,Dispossessed,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,['8ac139bc-42ce-4696-bc18-0c6a0c65df2a'],"[91.0, 60.9]",6393.0,Iñaki Williams Arthuer,17.0,Right Wing,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.996
8ac139bc-42ce-4696-bc18-0c6a0c65df2a,17,1,00:00:11.996,0,11,2,0.0,4,Duel,215,Athletic Club,9,From Kick Off,1049,Granada,,,['0c3853f4-ed56-4110-a699-24f758c0fb03'],"[29.1, 19.2]",6599.0,Rubén Salvador Pérez Del Mármol,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,True,16.0,Success In Play,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.996
0f84eddb-4123-4786-8ee0-510cf3765e15,18,1,00:00:12.918,0,12,2,0.0,9,Clearance,215,Athletic Club,9,From Kick Off,1049,Granada,,,,"[20.4, 34.0]",4498.0,Jean-Sylvain Claude Babin,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,True,,,,,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.918
fe4c3490-eda7-491f-9a4d-0124e75da855,19,1,00:00:15.632,0,15,2,0.0,2,Ball Recovery,215,Athletic Club,9,From Kick Off,1049,Granada,,,,"[3.5, 24.1]",8697.0,Andrés Eduardo Fernández Moreno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.632
d7d9aa1f-6988-4f0b-9c26-74fac5b93d76,20,1,00:00:15.632,0,15,2,11.622861,43,Carry,215,Athletic Club,9,From Kick Off,1049,Granada,,,"['e6ac04cd-ae15-4f1e-982f-c0d5cd0c0e09', 'fe4c3490-eda7-491f-9a4d-0124e75da855']","[3.5, 24.1]",8697.0,Andrés Eduardo Fernández Moreno,1.0,Goalkeeper,,,,,,,,,,,,"[8.6, 29.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.632
e6ac04cd-ae15-4f1e-982f-c0d5cd0c0e09,21,1,00:00:27.255,0,27,2,3.185346,30,Pass,215,Athletic Club,9,From Kick Off,1049,Granada,,,"['1bd45d5e-1d5f-4ae2-919e-589c6fd6c45c', '534b547a-7dca-4588-aa5e-8fa5dd1baa4c']","[8.6, 29.9]",8697.0,Andrés Eduardo Fernández Moreno,1.0,Goalkeeper,25707.0,Francisco Manuel Rico Castro,57.465904,-0.30579153,3.0,High Pass,"[63.4, 12.6]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.255
1bd45d5e-1d5f-4ae2-919e-589c6fd6c45c,22,1,00:00:30.440,0,30,2,,42,Ball Receipt*,215,Athletic Club,9,From Kick Off,1049,Granada,,,['e6ac04cd-ae15-4f1e-982f-c0d5cd0c0e09'],"[64.0, 15.8]",25707.0,Francisco Manuel Rico Castro,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.44
5f96422f-f9cb-4deb-8dde-8edb534ba337,23,1,00:00:30.440,0,30,2,0.0,4,Duel,215,Athletic Club,9,From Kick Off,1049,Granada,,,['534b547a-7dca-4588-aa5e-8fa5dd1baa4c'],"[63.4, 12.6]",25707.0,Francisco Manuel Rico Castro,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,True,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.44
534b547a-7dca-4588-aa5e-8fa5dd1baa4c,24,1,00:00:30.440,0,30,2,1.447508,30,Pass,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,"['5209e84b-a5e2-4d44-8dc5-e3e7115dbb6b', '5f96422f-f9cb-4deb-8dde-8edb534ba337', 'e6ac04cd-ae15-4f1e-982f-c0d5cd0c0e09']","[56.7, 67.5]",6389.0,Mikel San José Domínguez,9.0,Right Defensive Midfield,6394.0,Aritz Aduriz Zubeldia,13.536986,-0.07393904,2.0,Low Pass,"[70.2, 66.5]",,,66.0,Recovery,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.44
5209e84b-a5e2-4d44-8dc5-e3e7115dbb6b,25,1,00:00:31.888,0,31,2,,42,Ball Receipt*,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,['534b547a-7dca-4588-aa5e-8fa5dd1baa4c'],"[70.2, 66.5]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.888
d6f0702e-f055-4594-af26-0024d7e3653e,26,1,00:00:31.888,0,31,2,0.722682,30,Pass,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,['1f70a518-9f58-411d-ab8b-0c8d1ab88b64'],"[69.6, 66.2]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,,,5.5542774,-1.9780521,1.0,Ground Pass,"[67.4, 61.1]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.888
1f70a518-9f58-411d-ab8b-0c8d1ab88b64,27,1,00:00:32.610,0,32,2,0.0,2,Ball Recovery,215,Athletic Club,9,From Kick Off,1049,Granada,,,['d6f0702e-f055-4594-af26-0024d7e3653e'],"[52.7, 19.0]",6599.0,Rubén Salvador Pérez Del Mármol,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.61
474d6378-0da1-4af2-9b99-2ac17b5b55f3,28,1,00:00:32.610,0,32,2,1.411892,43,Carry,215,Athletic Club,9,From Kick Off,1049,Granada,,,"['1f70a518-9f58-411d-ab8b-0c8d1ab88b64', 'a28d01a3-5333-4681-b1a7-f18be777ce9c', 'd856f436-c9ce-4894-89fb-70e85ddadceb']","[52.7, 19.0]",6599.0,Rubén Salvador Pérez Del Mármol,11.0,Left Defensive Midfield,,,,,,,,,,,,"[53.5, 19.6]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.61
d856f436-c9ce-4894-89fb-70e85ddadceb,29,1,00:00:32.994,0,32,2,1.058073,17,Pressure,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,"['474d6378-0da1-4af2-9b99-2ac17b5b55f3', 'a28d01a3-5333-4681-b1a7-f18be777ce9c']","[66.6, 69.1]",6393.0,Iñaki Williams Arthuer,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.994
a28d01a3-5333-4681-b1a7-f18be777ce9c,30,1,00:00:34.022,0,34,2,0.353544,30,Pass,215,Athletic Club,9,From Kick Off,1049,Granada,,,"['91b5d1e1-4e2b-4b56-992d-0485d377b8fe', 'd856f436-c9ce-4894-89fb-70e85ddadceb']","[53.5, 19.6]",6599.0,Rubén Salvador Pérez Del Mármol,11.0,Left Defensive Midfield,,,8.008121,0.27829966,2.0,Low Pass,"[61.2, 21.8]",40.0,Right Foot,,,,9.0,Incomplete,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.022
91b5d1e1-4e2b-4b56-992d-0485d377b8fe,31,1,00:00:34.376,0,34,2,0.0,6,Block,215,Athletic Club,9,From Kick Off,1049,Granada,,,['a28d01a3-5333-4681-b1a7-f18be777ce9c'],"[61.2, 21.8]",25707.0,Francisco Manuel Rico Castro,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.376
4883df9a-027a-4e7b-ba66-92a2fa6250da,32,1,00:00:36.143,0,36,2,1.983573,30,Pass,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,['d1f09365-8edb-4056-81ea-7c10ef0ff8e4'],"[37.9, 59.2]",6649.0,Óscar de Marcos Arana,2.0,Right Back,6788.0,Xabier Etxeita Gorritxategi,12.845622,-1.7666652,2.0,Low Pass,"[35.4, 46.6]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.143
ba496ff9-0303-4502-8ea6-7bd3a9a8a70d,33,1,00:00:38.026,0,38,2,1.62047,17,Pressure,215,Athletic Club,9,From Kick Off,1049,Granada,,,"['667483a0-75e4-44da-9a4f-2dae9e66cc72', 'd1f09365-8edb-4056-81ea-7c10ef0ff8e4', 'ec9082f7-1857-486e-938d-c87e27560974']","[83.7, 33.8]",6847.0,Adalberto Peñaranda Maestre,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.026
d1f09365-8edb-4056-81ea-7c10ef0ff8e4,34,1,00:00:38.126,0,38,2,,42,Ball Receipt*,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,"['4883df9a-027a-4e7b-ba66-92a2fa6250da', 'ba496ff9-0303-4502-8ea6-7bd3a9a8a70d']","[35.4, 46.6]",6788.0,Xabier Etxeita Gorritxategi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.126
667483a0-75e4-44da-9a4f-2dae9e66cc72,35,1,00:00:38.126,0,38,2,1.340597,43,Carry,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,"['ba496ff9-0303-4502-8ea6-7bd3a9a8a70d', 'd1f09365-8edb-4056-81ea-7c10ef0ff8e4', 'ec9082f7-1857-486e-938d-c87e27560974']","[35.4, 46.6]",6788.0,Xabier Etxeita Gorritxategi,3.0,Right Center Back,,,,,,,,,,,,"[35.1, 40.9]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.126
ec9082f7-1857-486e-938d-c87e27560974,36,1,00:00:39.467,0,39,2,1.86394,30,Pass,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,"['747655e0-ec3f-4624-bd56-e2a654123f56', '8c6ebb0d-7659-4969-a53f-158411124e31', 'ba496ff9-0303-4502-8ea6-7bd3a9a8a70d']","[35.1, 40.9]",6788.0,Xabier Etxeita Gorritxategi,3.0,Right Center Back,6390.0,Markel Susaeta Laskurain,31.39554,-0.7853982,1.0,Ground Pass,"[57.3, 18.7]",38.0,Left Foot,,,,9.0,Incomplete,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.467
8c6ebb0d-7659-4969-a53f-158411124e31,37,1,00:00:41.331,0,41,2,,42,Ball Receipt*,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,['ec9082f7-1857-486e-938d-c87e27560974'],"[48.9, 24.9]",6390.0,Markel Susaeta Laskurain,21.0,Left Wing,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.331
747655e0-ec3f-4624-bd56-e2a654123f56,38,1,00:00:41.331,0,41,3,1.00998,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,"['130e36bf-ad53-40c8-b433-f3d5d41154f2', 'ec9082f7-1857-486e-938d-c87e27560974']","[62.8, 61.4]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,18721.0,Robert Ibáñez Castro,10.022474,0.43240777,1.0,Ground Pass,"[71.9, 65.6]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.331
130e36bf-ad53-40c8-b433-f3d5d41154f2,39,1,00:00:42.341,0,42,3,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['747655e0-ec3f-4624-bd56-e2a654123f56'],"[71.9, 65.6]",18721.0,Robert Ibáñez Castro,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.341
9d29526f-7439-4b7a-bbde-90da2063679a,40,1,00:00:42.341,0,42,3,0.721021,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['130e36bf-ad53-40c8-b433-f3d5d41154f2', '4e881722-db67-481f-8cea-6848f66ac0a7', '6607183c-208a-4e1a-9467-2ec841c27fbe']","[71.9, 65.6]",18721.0,Robert Ibáñez Castro,17.0,Right Wing,,,,,,,,,,,,"[73.6, 67.1]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.341
