id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,under_pressure,clearance_body_part_id,clearance_body_part_name,clearance_head,out,clearance_right_foot,duel_type_id,duel_type_name,pass_aerial_won,foul_committed_offensive,foul_won_defensive,pass_switch,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,interception_outcome_id,interception_outcome_name,clearance_aerial_won,duel_outcome_id,duel_outcome_name,ball_recovery_recovery_failure,pass_technique_id,pass_technique_name,pass_through_ball,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,pass_assisted_shot_id,pass_shot_assist,shot_one_on_one,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,pass_no_touch,foul_committed_type_id,foul_committed_type_name,foul_committed_advantage,clearance_left_foot,pass_cross,pass_cut_back,miscontrol_aerial_won,dribble_outcome_id,dribble_outcome_name,pass_straight,shot_first_time,pass_outswinging,foul_won_advantage,shot_saved_off_target,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_shot_saved_off_target,foul_committed_card_id,foul_committed_card_name,shot_aerial_won,pass_goal_assist,pass_inswinging,shot_saved_to_post,goalkeeper_shot_saved_to_post,dribble_nutmeg,shot_open_goal,50_50_outcome_id,50_50_outcome_name,dribble_overrun,ball_recovery_offensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,injury_stoppage_in_chain,block_offensive,pass_deflected,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds
dce3afa5-078e-4e0c-a5b8-2d3a91b670d2,701,1,00:20:42.033,20,42,43,0.047447,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['14acb217-f847-40d6-a959-445469b37b9b', '5abed9a9-6663-448f-9936-e0d956662b58', '91753dbb-14b6-468c-aa0f-384f2a53924c', '9a3afb04-565d-4e61-b8a6-47c17314f9b4']",,"[33.5, 8.5]",6668.0,José Luis Morales Nogales,16.0,Left Midfield,,,,,,,,,,,,"[33.2, 10.7]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1242.033
5abed9a9-6663-448f-9936-e0d956662b58,702,1,00:20:42.080,20,42,43,1.096938,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,"['83170806-69b0-4df2-8ef1-4b7bc6711d0c', '9a3afb04-565d-4e61-b8a6-47c17314f9b4']",,"[33.2, 10.7]",6668.0,José Luis Morales Nogales,16.0,Left Midfield,25134.0,Deyverson Brum Silva Acosta,13.967104,1.062307,1.0,Ground Pass,"[40.0, 22.9]",40.0,Right Foot,66.0,Recovery,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1242.08
b51e0240-94d2-4014-a908-514d07641244,703,1,00:20:42.773,20,42,43,2.824882,17,Pressure,221,Levante UD,1,Regular Play,322,Eibar,,,"['83170806-69b0-4df2-8ef1-4b7bc6711d0c', 'f678b5d9-3c6e-47f2-a819-78ecaac94bb1']",,"[79.7, 57.2]",6557.0,Adrián González Morales,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1242.773
83170806-69b0-4df2-8ef1-4b7bc6711d0c,704,1,00:20:43.177,20,43,43,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,"['5abed9a9-6663-448f-9936-e0d956662b58', 'b51e0240-94d2-4014-a908-514d07641244']",,"[40.0, 22.9]",25134.0,Deyverson Brum Silva Acosta,22.0,Right Center Forward,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1243.177
f678b5d9-3c6e-47f2-a819-78ecaac94bb1,705,1,00:20:43.177,20,43,43,3.321695,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['61f0308e-37f4-4b09-bad8-40c7e1d92587', '83170806-69b0-4df2-8ef1-4b7bc6711d0c', 'b51e0240-94d2-4014-a908-514d07641244']",,"[40.0, 22.9]",25134.0,Deyverson Brum Silva Acosta,22.0,Right Center Forward,,,,,,,,,,,,"[49.3, 8.9]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1243.177
61f0308e-37f4-4b09-bad8-40c7e1d92587,706,1,00:20:46.499,20,46,43,1.128081,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,['b69585a3-f187-4f64-85a8-cd9f2ae70956'],,"[49.3, 8.9]",25134.0,Deyverson Brum Silva Acosta,22.0,Right Center Forward,6668.0,José Luis Morales Nogales,8.417244,-0.7601934,1.0,Ground Pass,"[55.4, 3.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1246.499
b69585a3-f187-4f64-85a8-cd9f2ae70956,707,1,00:20:47.627,20,47,43,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['61f0308e-37f4-4b09-bad8-40c7e1d92587'],,"[55.4, 3.1]",6668.0,José Luis Morales Nogales,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1247.627
e3c2b63f-ff0a-46dc-b2d4-739dabce9403,708,1,00:20:47.627,20,47,43,5.098638,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['173bbfe2-be82-491b-98c9-450576bbfc2e', 'b69585a3-f187-4f64-85a8-cd9f2ae70956', 'fdd09e4a-89a1-41e8-80aa-87735096335e']",,"[55.4, 3.1]",6668.0,José Luis Morales Nogales,16.0,Left Midfield,,,,,,,,,,,,"[96.3, 0.6]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1247.627
173bbfe2-be82-491b-98c9-450576bbfc2e,709,1,00:20:51.980,20,51,43,0.625896,17,Pressure,221,Levante UD,1,Regular Play,322,Eibar,,,['e3c2b63f-ff0a-46dc-b2d4-739dabce9403'],,"[28.8, 78.1]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1251.98
fdd09e4a-89a1-41e8-80aa-87735096335e,710,1,00:20:52.726,20,52,43,0.0,3,Dispossessed,221,Levante UD,1,Regular Play,221,Levante UD,,,['2cdf2411-30de-4762-9f3c-b24d42bdcfde'],,"[96.3, 0.6]",6668.0,José Luis Morales Nogales,16.0,Left Midfield,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1252.726
2cdf2411-30de-4762-9f3c-b24d42bdcfde,711,1,00:20:52.726,20,52,43,0.0,4,Duel,221,Levante UD,1,Regular Play,322,Eibar,,,['fdd09e4a-89a1-41e8-80aa-87735096335e'],,"[23.8, 79.5]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,True,,,,,,11.0,Tackle,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1252.726
8c5d78d4-2b77-420c-b075-73ee8cc8479f,712,1,00:21:13.305,21,13,44,1.724027,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['db3066f3-1ba2-4d43-9e16-2b7860fdf3b5'],,"[97.5, 0.1]",27480.0,Lucas Alfonso Orbán Alegre,6.0,Left Back,25134.0,Deyverson Brum Silva Acosta,24.732973,1.0456322,3.0,High Pass,"[109.9, 21.5]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1273.305
db3066f3-1ba2-4d43-9e16-2b7860fdf3b5,713,1,00:21:15.029,21,15,44,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['8c5d78d4-2b77-420c-b075-73ee8cc8479f'],,"[109.9, 21.5]",25134.0,Deyverson Brum Silva Acosta,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1275.029
dcde276c-f9ba-4726-96cc-3160eaa2e6b6,714,1,00:21:15.029,21,15,44,1.042193,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,"['18aa70c7-5101-428f-b4dd-e151ab4f49f0', '4ced3cc3-e5f4-4b74-9179-676037f9d720', '9f1d1d07-e314-4bec-9a25-18d51636fd68']",,"[109.9, 21.5]",25134.0,Deyverson Brum Silva Acosta,22.0,Right Center Forward,7141.0,Giuseppe Rossi,16.77051,1.7506498,3.0,High Pass,"[106.9, 38.0]",,,,,,9.0,Incomplete,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1275.029
4ced3cc3-e5f4-4b74-9179-676037f9d720,715,1,00:21:15.029,21,15,44,0.0,4,Duel,221,Levante UD,4,From Throw In,322,Eibar,,,['dcde276c-f9ba-4726-96cc-3160eaa2e6b6'],,"[10.2, 58.6]",6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,,,,,,,,,,,,,,,True,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1275.029
18aa70c7-5101-428f-b4dd-e151ab4f49f0,716,1,00:21:16.071,21,16,44,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['dcde276c-f9ba-4726-96cc-3160eaa2e6b6'],,"[107.4, 42.4]",7141.0,Giuseppe Rossi,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1276.071
9f1d1d07-e314-4bec-9a25-18d51636fd68,717,1,00:21:16.071,21,16,44,0.0,9,Clearance,221,Levante UD,4,From Throw In,322,Eibar,,,['dcde276c-f9ba-4726-96cc-3160eaa2e6b6'],,"[13.2, 42.1]",26764.0,Jon Ansotegi Gorostola,5.0,Left Center Back,,,,,,,,,,,,,,,True,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1276.071
5db104c7-baef-4f2d-b2c5-65f443ee9088,718,1,00:21:18.988,21,18,44,0.0,4,Duel,221,Levante UD,4,From Throw In,322,Eibar,,,['c59e06f9-e882-4073-84b0-46232fa19156'],,"[38.4, 46.7]",9462.0,José Ignacio Peleteiro Ramallo,17.0,Right Wing,,,,,,,,,,,,,,,True,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1278.988
c59e06f9-e882-4073-84b0-46232fa19156,719,1,00:21:18.988,21,18,44,1.140265,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,"['306e48c8-40e9-46db-ad0b-45671d41a413', '5db104c7-baef-4f2d-b2c5-65f443ee9088']",,"[81.7, 33.4]",27122.0,Simão Mate,11.0,Left Defensive Midfield,25134.0,Deyverson Brum Silva Acosta,13.72953,-0.06559917,2.0,Low Pass,"[95.4, 32.5]",,,66.0,Recovery,,77.0,Unknown,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1278.988
306e48c8-40e9-46db-ad0b-45671d41a413,720,1,00:21:20.129,21,20,44,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['c59e06f9-e882-4073-84b0-46232fa19156'],,"[94.5, 29.6]",25134.0,Deyverson Brum Silva Acosta,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1280.129
e1394967-ea39-47c9-a74d-7f1cca6ecb00,721,1,00:21:20.204,21,20,44,0.0,22,Foul Committed,221,Levante UD,4,From Throw In,221,Levante UD,,,['500dfc9f-220f-4a3f-93a7-85b02d527108'],,"[84.5, 33.4]",25134.0,Deyverson Brum Silva Acosta,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1280.204
500dfc9f-220f-4a3f-93a7-85b02d527108,722,1,00:21:20.204,21,20,44,0.0,21,Foul Won,221,Levante UD,4,From Throw In,322,Eibar,,,['e1394967-ea39-47c9-a74d-7f1cca6ecb00'],,"[35.6, 46.7]",6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,,,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1280.204
4df7e772-87e1-41d2-8350-eb224b423946,723,1,00:21:48.981,21,48,45,3.106325,30,Pass,322,Eibar,3,From Free Kick,322,Eibar,,,['e6d73c5e-6a64-4d40-8d38-cea04f6747d3'],,"[34.6, 49.1]",10763.0,Asier Riesgo Unamuno,1.0,Goalkeeper,,,52.144413,0.28778306,3.0,High Pass,"[84.6, 63.9]",40.0,Right Foot,62.0,Free Kick,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1308.981
e6d73c5e-6a64-4d40-8d38-cea04f6747d3,724,1,00:21:52.087,21,52,45,1.326526,30,Pass,322,Eibar,3,From Free Kick,221,Levante UD,,,"['357e2233-0e9b-4c54-badd-82896bc7be16', '4df7e772-87e1-41d2-8350-eb224b423946', 'bc749589-ca5c-48f4-b138-b048c3740150']",,"[35.5, 16.2]",27480.0,Lucas Alfonso Orbán Alegre,6.0,Left Back,25134.0,Deyverson Brum Silva Acosta,19.822462,-0.111214325,3.0,High Pass,"[55.2, 14.0]",37.0,Head,66.0,Recovery,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1312.087
357e2233-0e9b-4c54-badd-82896bc7be16,725,1,00:21:53.414,21,53,45,,42,Ball Receipt*,322,Eibar,3,From Free Kick,221,Levante UD,,,['e6d73c5e-6a64-4d40-8d38-cea04f6747d3'],,"[58.9, 14.4]",25134.0,Deyverson Brum Silva Acosta,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1313.414
bc749589-ca5c-48f4-b138-b048c3740150,726,1,00:21:53.414,21,53,45,1.898915,30,Pass,322,Eibar,3,From Free Kick,322,Eibar,,,"['8bb2e6d0-0167-4188-a20d-3400b1173e76', 'e6d73c5e-6a64-4d40-8d38-cea04f6747d3']",,"[64.9, 66.1]",6699.0,Ander Capa Rodríguez,2.0,Right Back,6712.0,Gonzalo Escalante,10.963576,-0.25825223,2.0,Low Pass,"[75.5, 63.3]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1313.414
7ada1772-ba8f-4806-9541-a1aeca6f01fc,727,1,00:21:55.094,21,55,45,0.600804,17,Pressure,322,Eibar,3,From Free Kick,221,Levante UD,,,"['8bb2e6d0-0167-4188-a20d-3400b1173e76', 'ed481d27-ac8a-45f2-b31c-3006f947ada8']",,"[45.6, 17.2]",6668.0,José Luis Morales Nogales,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1315.094
8bb2e6d0-0167-4188-a20d-3400b1173e76,728,1,00:21:55.313,21,55,45,,42,Ball Receipt*,322,Eibar,3,From Free Kick,322,Eibar,,,"['7ada1772-ba8f-4806-9541-a1aeca6f01fc', 'bc749589-ca5c-48f4-b138-b048c3740150']",,"[75.5, 63.3]",6712.0,Gonzalo Escalante,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1315.313
ed481d27-ac8a-45f2-b31c-3006f947ada8,729,1,00:21:55.313,21,55,45,2.358014,30,Pass,322,Eibar,3,From Free Kick,322,Eibar,,,"['7ada1772-ba8f-4806-9541-a1aeca6f01fc', 'd7beceb6-bf6c-4a37-a4a1-5e3069acdc14']",,"[76.5, 63.2]",6712.0,Gonzalo Escalante,9.0,Right Defensive Midfield,6566.0,Borja González Tomás,22.594248,-0.20954774,1.0,Ground Pass,"[98.6, 58.5]",40.0,Right Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1315.313
d7beceb6-bf6c-4a37-a4a1-5e3069acdc14,730,1,00:21:57.671,21,57,45,,42,Ball Receipt*,322,Eibar,3,From Free Kick,322,Eibar,,,['ed481d27-ac8a-45f2-b31c-3006f947ada8'],,"[98.6, 58.5]",6566.0,Borja González Tomás,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1317.671
131ba4f8-1299-4f11-90ea-4c317ab62c32,731,1,00:21:57.671,21,57,45,0.675083,43,Carry,322,Eibar,3,From Free Kick,322,Eibar,,,"['53f70016-449b-4e52-a17e-662243807380', 'd7beceb6-bf6c-4a37-a4a1-5e3069acdc14']",,"[98.6, 58.5]",6566.0,Borja González Tomás,23.0,Center Forward,,,,,,,,,,,,"[107.5, 59.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1317.671
53f70016-449b-4e52-a17e-662243807380,732,1,00:21:58.346,21,58,45,0.878463,30,Pass,322,Eibar,3,From Free Kick,322,Eibar,,,"['6a8aa08b-da4f-4cb3-87c8-cb1331492821', 'fdf6140d-a7a4-4bd3-aea0-6e52aa9c7ddb']",,"[107.5, 59.5]",6566.0,Borja González Tomás,23.0,Center Forward,6557.0,Adrián González Morales,16.112417,-1.847391,1.0,Ground Pass,"[103.1, 44.0]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1318.346
6a8aa08b-da4f-4cb3-87c8-cb1331492821,733,1,00:21:59.224,21,59,45,,42,Ball Receipt*,322,Eibar,3,From Free Kick,322,Eibar,,,['53f70016-449b-4e52-a17e-662243807380'],,"[99.6, 35.9]",6557.0,Adrián González Morales,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1319.224
fdf6140d-a7a4-4bd3-aea0-6e52aa9c7ddb,734,1,00:21:59.224,21,59,46,0.0,10,Interception,221,Levante UD,1,Regular Play,221,Levante UD,,,['53f70016-449b-4e52-a17e-662243807380'],,"[17.0, 36.1]",24149.0,José Antonio García Rabasco,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1319.224
eed06705-fa7c-437a-bc0d-22c8621d8afd,735,1,00:21:59.224,21,59,46,0.925083,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['2ef07f14-c1c4-4d30-97ee-8a2e9e5820ab', 'fdf6140d-a7a4-4bd3-aea0-6e52aa9c7ddb']",,"[17.0, 36.1]",24149.0,José Antonio García Rabasco,9.0,Right Defensive Midfield,,,,,,,,,,,,"[17.8, 34.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1319.224
2ef07f14-c1c4-4d30-97ee-8a2e9e5820ab,736,1,00:22:00.150,22,0,46,3.191747,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,['e4fdda54-ac8e-4866-8ce1-086bf5724b8d'],,"[17.8, 34.7]",24149.0,José Antonio García Rabasco,9.0,Right Defensive Midfield,,,38.442165,0.046840712,3.0,High Pass,"[56.2, 36.5]",38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1320.15
da952bbb-4110-4a2f-8c4d-366c5867deba,737,1,00:22:03.341,22,3,46,0.0,4,Duel,221,Levante UD,1,Regular Play,221,Levante UD,,,['e4fdda54-ac8e-4866-8ce1-086bf5724b8d'],,"[56.2, 36.5]",25134.0,Deyverson Brum Silva Acosta,22.0,Right Center Forward,,,,,,,,,,,,,,,True,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1323.341
e4fdda54-ac8e-4866-8ce1-086bf5724b8d,738,1,00:22:03.341,22,3,46,1.746604,30,Pass,221,Levante UD,1,Regular Play,322,Eibar,,,"['2ef07f14-c1c4-4d30-97ee-8a2e9e5820ab', '7ac1922b-aa55-4a69-a949-bd571920cca9', 'da952bbb-4110-4a2f-8c4d-366c5867deba']",,"[63.9, 43.6]",26764.0,Jon Ansotegi Gorostola,5.0,Left Center Back,6712.0,Gonzalo Escalante,21.00595,0.6196961,3.0,High Pass,"[81.0, 55.8]",,,66.0,Recovery,,77.0,Unknown,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1323.341
7ac1922b-aa55-4a69-a949-bd571920cca9,739,1,00:22:05.076,22,5,46,,42,Ball Receipt*,221,Levante UD,1,Regular Play,322,Eibar,,,['e4fdda54-ac8e-4866-8ce1-086bf5724b8d'],,"[81.5, 54.4]",6712.0,Gonzalo Escalante,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1325.076
1755b764-3b7c-49a6-b365-ac2b9c7facc2,740,1,00:22:05.076,22,5,46,0.0,22,Foul Committed,221,Levante UD,1,Regular Play,322,Eibar,,,['fe1c968a-3785-4dfa-8b40-6a011e8b1931'],,"[81.5, 55.8]",6712.0,Gonzalo Escalante,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1325.076
fe1c968a-3785-4dfa-8b40-6a011e8b1931,741,1,00:22:05.076,22,5,46,0.0,21,Foul Won,221,Levante UD,1,Regular Play,221,Levante UD,,,['1755b764-3b7c-49a6-b365-ac2b9c7facc2'],,"[38.6, 24.3]",27122.0,Simão Mate,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1325.076
125ba8db-98d3-4bef-9c8e-1438e5e012c3,742,1,00:22:23.168,22,23,47,2.081896,30,Pass,221,Levante UD,3,From Free Kick,221,Levante UD,,,['4e3b08b3-6897-444e-adf6-2983dba42915'],,"[38.7, 24.3]",6647.0,Zouhair Feddal,5.0,Left Center Back,6784.0,Antonio García Aranda,46.46052,0.9690632,3.0,High Pass,"[65.0, 62.6]",38.0,Left Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1343.168
4e3b08b3-6897-444e-adf6-2983dba42915,743,1,00:22:25.250,22,25,47,,42,Ball Receipt*,221,Levante UD,3,From Free Kick,221,Levante UD,,,['125ba8db-98d3-4bef-9c8e-1438e5e012c3'],,"[65.0, 62.6]",6784.0,Antonio García Aranda,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1345.25
