id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,ball_recovery_recovery_failure,counterpress,pass_cross,pass_cut_back,out,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_switch,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,pass_technique_id,pass_technique_name,pass_outswinging,clearance_left_foot,clearance_head,clearance_aerial_won,miscontrol_aerial_won,foul_won_defensive,pass_miscommunication,foul_committed_type_id,foul_committed_type_name,shot_first_time,pass_inswinging,shot_aerial_won,foul_committed_card_id,foul_committed_card_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_overrun,dribble_nutmeg,shot_one_on_one,foul_committed_penalty,foul_won_penalty,bad_behaviour_card_id,bad_behaviour_card_name,block_offensive,shot_open_goal,shot_redirect,pass_goal_assist,shot_deflected,block_deflection,timestamp_seconds
603b6c03-8f6c-4105-b04f-6cf1c502618b,161,1,00:02:55.068,2,55,8,,42,Ball Receipt*,221,Levante UD,3,From Free Kick,221,Levante UD,,,['7557f762-f690-44b7-a1bb-ff80942236cc'],,"[106.0, 9.5]",6784.0,Antonio García Aranda,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.06799999999998
8323b993-0c60-4fbf-bcac-69e0952bf753,162,1,00:02:55.068,2,55,8,2.593475,43,Carry,221,Levante UD,3,From Free Kick,221,Levante UD,,,"['603b6c03-8f6c-4105-b04f-6cf1c502618b', 'a69fbd8e-5bec-42b9-9a5b-9c58cfc0791e', 'f1f20b4b-e812-48a2-a30b-c3b2df74cfd5']",,"[106.0, 9.5]",6784.0,Antonio García Aranda,6.0,Left Back,,,,,,,,,,,,"[97.5, 9.5]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.06799999999998
f1f20b4b-e812-48a2-a30b-c3b2df74cfd5,163,1,00:02:55.688,2,55,8,3.130124,17,Pressure,221,Levante UD,3,From Free Kick,207,Valencia,,,"['8323b993-0c60-4fbf-bcac-69e0952bf753', 'a69fbd8e-5bec-42b9-9a5b-9c58cfc0791e']",,"[14.8, 69.7]",7005.0,João Pedro Cavaco Cancelo,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.688
a69fbd8e-5bec-42b9-9a5b-9c58cfc0791e,164,1,00:02:57.661,2,57,8,0.0,38,Miscontrol,221,Levante UD,3,From Free Kick,221,Levante UD,,,['f1f20b4b-e812-48a2-a30b-c3b2df74cfd5'],,"[97.5, 9.5]",6784.0,Antonio García Aranda,6.0,Left Back,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.661
21527132-3ff9-4bc2-b7bd-36172f2b9572,165,1,00:03:00.318,3,0,8,0.586816,17,Pressure,221,Levante UD,3,From Free Kick,207,Valencia,,,"['586728a9-48a3-49ac-8622-14703e1cc10c', 'ced67ee4-be68-4276-b0a6-78ad840e4ff7', 'd40633c8-5754-4645-9a91-dd20c37a9dd4', 'f93f1688-9f28-4e06-afa0-1767030f4abd']",,"[20.4, 70.0]",6751.0,Javier Fuego Martínez,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.318
ced67ee4-be68-4276-b0a6-78ad840e4ff7,166,1,00:03:00.594,3,0,8,0.0,2,Ball Recovery,221,Levante UD,3,From Free Kick,221,Levante UD,,,['21527132-3ff9-4bc2-b7bd-36172f2b9572'],,"[97.1, 8.9]",23943.0,Rubén García Santos,21.0,Left Wing,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.594
f93f1688-9f28-4e06-afa0-1767030f4abd,167,1,00:03:00.594,3,0,8,0.310098,43,Carry,221,Levante UD,3,From Free Kick,221,Levante UD,,,"['21527132-3ff9-4bc2-b7bd-36172f2b9572', '586728a9-48a3-49ac-8622-14703e1cc10c', '5ed9293e-ff6a-4044-a983-61da1d1e68e5', 'ced67ee4-be68-4276-b0a6-78ad840e4ff7']",,"[97.1, 8.9]",23943.0,Rubén García Santos,21.0,Left Wing,,,,,,,,,,,,"[97.1, 10.1]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.594
5ed9293e-ff6a-4044-a983-61da1d1e68e5,168,1,00:03:00.904,3,0,8,0.0,39,Dribbled Past,221,Levante UD,3,From Free Kick,207,Valencia,,,"['586728a9-48a3-49ac-8622-14703e1cc10c', 'd40633c8-5754-4645-9a91-dd20c37a9dd4', 'f93f1688-9f28-4e06-afa0-1767030f4abd']",,"[23.0, 69.2]",6751.0,Javier Fuego Martínez,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.904
586728a9-48a3-49ac-8622-14703e1cc10c,169,1,00:03:00.904,3,0,8,0.0,14,Dribble,221,Levante UD,3,From Free Kick,221,Levante UD,,,"['21527132-3ff9-4bc2-b7bd-36172f2b9572', '5ed9293e-ff6a-4044-a983-61da1d1e68e5']",,"[97.1, 10.1]",23943.0,Rubén García Santos,21.0,Left Wing,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.904
d40633c8-5754-4645-9a91-dd20c37a9dd4,170,1,00:03:00.904,3,0,8,1.119229,43,Carry,221,Levante UD,3,From Free Kick,221,Levante UD,,,"['21527132-3ff9-4bc2-b7bd-36172f2b9572', '28a0cd02-155b-4767-abd5-9bcf4c409317', '586728a9-48a3-49ac-8622-14703e1cc10c', '5ed9293e-ff6a-4044-a983-61da1d1e68e5', '8479100f-e30b-41ce-b673-eae2d14ba297']",,"[97.1, 10.1]",23943.0,Rubén García Santos,21.0,Left Wing,,,,,,,,,,,,"[98.8, 11.4]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.904
8479100f-e30b-41ce-b673-eae2d14ba297,171,1,00:03:01.123,3,1,8,1.991572,17,Pressure,221,Levante UD,3,From Free Kick,207,Valencia,,,"['28a0cd02-155b-4767-abd5-9bcf4c409317', 'd40633c8-5754-4645-9a91-dd20c37a9dd4']",,"[23.8, 64.7]",5741.0,Enzo Nicolás Pérez,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.123
28a0cd02-155b-4767-abd5-9bcf4c409317,172,1,00:03:02.024,3,2,8,0.0,38,Miscontrol,221,Levante UD,3,From Free Kick,221,Levante UD,,,['8479100f-e30b-41ce-b673-eae2d14ba297'],True,"[98.8, 11.4]",23943.0,Rubén García Santos,21.0,Left Wing,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.024
64a55740-183b-4363-a3cd-ebdd1c1d69e3,173,1,00:03:03.587,3,3,9,0.750941,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['201951e0-ec2b-4cdc-a111-cdd51e231132'],,"[24.5, 66.8]",7005.0,João Pedro Cavaco Cancelo,2.0,Right Back,27482.0,Aderllan Leandro de Jesus Santos,7.1175838,-2.7219417,1.0,Ground Pass,"[18.0, 63.9]",66.0,Recovery,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.587
201951e0-ec2b-4cdc-a111-cdd51e231132,174,1,00:03:04.338,3,4,9,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['64a55740-183b-4363-a3cd-ebdd1c1d69e3'],,"[18.0, 63.9]",27482.0,Aderllan Leandro de Jesus Santos,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.338
6a8c254e-8d41-4bf0-bba3-a3ed5d0b58d1,175,1,00:03:04.338,3,4,9,0.904563,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['201951e0-ec2b-4cdc-a111-cdd51e231132', '788772bd-13f9-408a-90e1-a112ecab9cce', '85b9e575-74c7-494e-b338-b97c2a888e76']",,"[18.0, 63.9]",27482.0,Aderllan Leandro de Jesus Santos,3.0,Right Center Back,,,,,,,,,,,,"[19.4, 60.3]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.338
85b9e575-74c7-494e-b338-b97c2a888e76,176,1,00:03:04.536,3,4,9,0.590257,17,Pressure,207,Valencia,1,Regular Play,221,Levante UD,,,['6a8c254e-8d41-4bf0-bba3-a3ed5d0b58d1'],,"[100.0, 14.2]",23943.0,Rubén García Santos,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.536
788772bd-13f9-408a-90e1-a112ecab9cce,177,1,00:03:05.243,3,5,9,1.534279,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['725d9e7d-44c7-4736-acc3-bf9c145183dd'],,"[19.4, 60.3]",27482.0,Aderllan Leandro de Jesus Santos,3.0,Right Center Back,10802.0,André Filipe Tavares Gomes,14.091132,-0.11379201,1.0,Ground Pass,"[33.4, 58.7]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.243
725d9e7d-44c7-4736-acc3-bf9c145183dd,178,1,00:03:06.777,3,6,9,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['788772bd-13f9-408a-90e1-a112ecab9cce'],,"[33.4, 58.7]",10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.777
06d95d82-b53b-4cb9-8dd9-3ff195a94c05,179,1,00:03:06.777,3,6,9,2.729429,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['02c18e8c-954c-435d-866d-58b47b5d0e3d', '2cce3d86-3fb7-49cd-b4e6-24231448af88', '725d9e7d-44c7-4736-acc3-bf9c145183dd']",,"[33.4, 58.7]",10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,,,,,,,,,,,,"[49.2, 58.0]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.777
02c18e8c-954c-435d-866d-58b47b5d0e3d,180,1,00:03:07.302,3,7,9,0.719183,17,Pressure,207,Valencia,1,Regular Play,221,Levante UD,,,['06d95d82-b53b-4cb9-8dd9-3ff195a94c05'],,"[80.7, 23.1]",5678.0,Jefferson Andrés Lerma Solís,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.302
8686cbcf-44a8-46fa-a955-71d1883ca178,181,1,00:03:08.609,3,8,9,0.896896,17,Pressure,207,Valencia,1,Regular Play,221,Levante UD,,,,,"[73.6, 21.7]",6659.0,Víctor Camarasa Ferrando,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.609
2cce3d86-3fb7-49cd-b4e6-24231448af88,182,1,00:03:09.506,3,9,9,0.0,3,Dispossessed,207,Valencia,1,Regular Play,207,Valencia,,,['de15eb8d-a47c-4d4b-b94d-8c22fc538272'],,"[49.2, 58.0]",10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.506
de15eb8d-a47c-4d4b-b94d-8c22fc538272,183,1,00:03:09.506,3,9,10,0.0,4,Duel,221,Levante UD,1,Regular Play,221,Levante UD,,,['2cce3d86-3fb7-49cd-b4e6-24231448af88'],,"[70.9, 22.1]",6659.0,Víctor Camarasa Ferrando,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,True,11.0,Tackle,,,True,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.506
de673605-6a46-46e5-81f0-5ccf15438ca2,184,1,00:03:11.659,3,11,10,0.0,2,Ball Recovery,221,Levante UD,1,Regular Play,221,Levante UD,,,,,"[62.7, 38.9]",6668.0,José Luis Morales Nogales,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.659
226a8896-b77e-41f7-bcb6-45528f0b255a,185,1,00:03:11.659,3,11,10,3.066023,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['0525d49b-6b48-4d21-a321-063c60cce14f', 'dd2051c7-d30d-4144-889a-0246a80418a8', 'de673605-6a46-46e5-81f0-5ccf15438ca2']",,"[62.7, 38.9]",6668.0,José Luis Morales Nogales,17.0,Right Wing,,,,,,,,,,,,"[69.5, 27.7]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.659
dd2051c7-d30d-4144-889a-0246a80418a8,186,1,00:03:13.773,3,13,10,1.042826,17,Pressure,221,Levante UD,1,Regular Play,207,Valencia,,,"['0525d49b-6b48-4d21-a321-063c60cce14f', '226a8896-b77e-41f7-bcb6-45528f0b255a']",,"[50.6, 55.6]",5741.0,Enzo Nicolás Pérez,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.773
0525d49b-6b48-4d21-a321-063c60cce14f,187,1,00:03:14.725,3,14,10,0.743078,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,"['dd2051c7-d30d-4144-889a-0246a80418a8', 'eb6882a9-e662-4e33-8bab-e81691c96e1a']",,"[69.5, 27.7]",6668.0,José Luis Morales Nogales,17.0,Right Wing,23943.0,Rubén García Santos,10.783784,0.43046477,1.0,Ground Pass,"[79.3, 32.2]",,,38.0,Left Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.725
3916871d-e6c7-4efc-9405-9ed96965ab01,188,1,00:03:15.318,3,15,10,0.195345,17,Pressure,221,Levante UD,1,Regular Play,207,Valencia,,,"['3710a605-cb09-45d1-a6aa-ca957bc8a0c5', '6a763f17-824e-4bd7-8a31-a4cffbc4f06e', 'eb6882a9-e662-4e33-8bab-e81691c96e1a']",,"[37.9, 48.6]",27482.0,Aderllan Leandro de Jesus Santos,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.318
eb6882a9-e662-4e33-8bab-e81691c96e1a,189,1,00:03:15.468,3,15,10,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,"['0525d49b-6b48-4d21-a321-063c60cce14f', '3916871d-e6c7-4efc-9405-9ed96965ab01']",,"[79.3, 32.2]",23943.0,Rubén García Santos,21.0,Left Wing,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.468
3710a605-cb09-45d1-a6aa-ca957bc8a0c5,190,1,00:03:15.468,3,15,10,0.004961001,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['3916871d-e6c7-4efc-9405-9ed96965ab01', '6a763f17-824e-4bd7-8a31-a4cffbc4f06e', 'eb6882a9-e662-4e33-8bab-e81691c96e1a']",,"[79.3, 32.2]",23943.0,Rubén García Santos,21.0,Left Wing,,,,,,,,,,,,"[80.1, 32.2]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.468
6a763f17-824e-4bd7-8a31-a4cffbc4f06e,191,1,00:03:15.473,3,15,10,1.882535,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,"['21a0e79a-890d-4599-b18a-a615b8185e8b', '3916871d-e6c7-4efc-9405-9ed96965ab01']",,"[80.1, 32.2]",23943.0,Rubén García Santos,21.0,Left Wing,6668.0,José Luis Morales Nogales,17.39224,-0.2617135,2.0,Low Pass,"[96.9, 27.7]",,,38.0,Left Foot,,,,,,True,,,,,,,,,,,,,,,,,,,b0c7c2c1-b95e-45c6-b220-9584e44e14d9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.473
9101ef64-4f26-4017-87c0-610dd9df3de5,192,1,00:03:17.105,3,17,10,1.149562,17,Pressure,221,Levante UD,1,Regular Play,207,Valencia,,,"['21a0e79a-890d-4599-b18a-a615b8185e8b', '77a229ef-40d3-4328-ab40-1b37ad852788']",,"[25.0, 55.6]",7005.0,João Pedro Cavaco Cancelo,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.105
21a0e79a-890d-4599-b18a-a615b8185e8b,193,1,00:03:17.355,3,17,10,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,"['6a763f17-824e-4bd7-8a31-a4cffbc4f06e', '9101ef64-4f26-4017-87c0-610dd9df3de5']",,"[96.9, 27.7]",6668.0,José Luis Morales Nogales,17.0,Right Wing,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.355
77a229ef-40d3-4328-ab40-1b37ad852788,194,1,00:03:17.355,3,17,10,1.346938,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['21a0e79a-890d-4599-b18a-a615b8185e8b', '9101ef64-4f26-4017-87c0-610dd9df3de5', 'b0c7c2c1-b95e-45c6-b220-9584e44e14d9']",,"[96.9, 27.7]",6668.0,José Luis Morales Nogales,17.0,Right Wing,,,,,,,,,,,,"[108.1, 33.0]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.355
b0c7c2c1-b95e-45c6-b220-9584e44e14d9,195,1,00:03:18.702,3,18,10,0.228801,16,Shot,221,Levante UD,1,Regular Play,221,Levante UD,,,['8fa579a2-f546-4c7e-8b53-b0a4b8168f8d'],,"[108.1, 33.0]",6668.0,José Luis Morales Nogales,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37158352,"[114.8, 38.3, 0.4]",6a763f17-824e-4bd7-8a31-a4cffbc4f06e,93.0,Normal,40.0,Right Foot,87.0,Open Play,100.0,Saved,"[{'location': [88.7, 47.6], 'player': {'id': 5678, 'name': 'Jefferson Andrés Lerma Solís'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [104.9, 44.9], 'player': {'id': 6596, 'name': 'José Luis Gayà Peña'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.9, 36.0], 'player': {'id': 27482, 'name': 'Aderllan Leandro de Jesus Santos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.2, 31.7], 'player': {'id': 7005, 'name': 'João Pedro Cavaco Cancelo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.1, 34.8], 'player': {'id': 6592, 'name': 'Rúben Miguel Nunes Vezo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.4, 31.6], 'player': {'id': 6751, 'name': 'Javier Fuego Martínez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [90.3, 43.2], 'player': {'id': 10802, 'name': 'André Filipe Tavares Gomes'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [115.0, 37.1], 'player': {'id': 6898, 'name': 'Jaume Doménech Sánchez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.0, 41.3], 'player': {'id': 6684, 'name': 'Roger Martí Salvador'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.702
8fa579a2-f546-4c7e-8b53-b0a4b8168f8d,196,1,00:03:18.931,3,18,11,0.0,23,Goal Keeper,207,Valencia,1,Regular Play,207,Valencia,,,['b0c7c2c1-b95e-45c6-b220-9584e44e14d9'],,"[5.1, 43.0]",6898.0,Jaume Doménech Sánchez,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,Saved Twice,33.0,Shot Saved,46.0,Standing,44.0,Set,35.0,Both Hands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.931
80ead748-0834-4518-befc-ff0f4d96f127,197,1,00:03:37.850,3,37,12,1.77243,30,Pass,207,Valencia,8,From Keeper,207,Valencia,,,['263424f6-bb02-4be2-8ff1-53f9424d0726'],True,"[10.1, 31.1]",6898.0,Jaume Doménech Sánchez,1.0,Goalkeeper,10802.0,André Filipe Tavares Gomes,40.64505,-0.2766099,3.0,High Pass,"[49.2, 20.0]",,,68.0,Drop Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.85
263424f6-bb02-4be2-8ff1-53f9424d0726,198,1,00:03:39.622,3,39,12,,42,Ball Receipt*,207,Valencia,8,From Keeper,207,Valencia,,,['80ead748-0834-4518-befc-ff0f4d96f127'],,"[49.2, 20.0]",10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.622
1de0bcb4-4ed3-4e0d-856e-309c2fce7f79,199,1,00:03:39.723,3,39,13,1.446671,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['914f995e-b36b-4c6f-875a-9298081c9a9a'],True,"[49.2, 20.0]",10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,6592.0,Rúben Miguel Nunes Vezo,19.870832,-3.0103714,1.0,Ground Pass,"[29.5, 17.4]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.723
914f995e-b36b-4c6f-875a-9298081c9a9a,200,1,00:03:41.169,3,41,13,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['1de0bcb4-4ed3-4e0d-856e-309c2fce7f79'],,"[29.5, 17.4]",6592.0,Rúben Miguel Nunes Vezo,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.16899999999998
9d1ecb37-6477-4188-9b27-b809521af088,201,1,00:03:43.376,3,43,14,2.297714,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['973a338b-6653-4d76-93c6-05efc45d9f18'],,"[29.5, 22.6]",6592.0,Rúben Miguel Nunes Vezo,5.0,Left Center Back,6898.0,Jaume Doménech Sánchez,31.476976,2.284247,1.0,Ground Pass,"[8.9, 46.4]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.376
973a338b-6653-4d76-93c6-05efc45d9f18,202,1,00:03:45.673,3,45,14,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['9d1ecb37-6477-4188-9b27-b809521af088'],,"[8.9, 46.4]",6898.0,Jaume Doménech Sánchez,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.673
