id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,foul_won_defensive,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_switch,carry_end_location,pass_assisted_shot_id,pass_shot_assist,counterpress,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_deflected,shot_freeze_frame,block_deflection,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,duel_type_id,duel_type_name,pass_aerial_won,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,pass_deflected,pass_technique_id,pass_technique_name,pass_outswinging,shot_first_time,goalkeeper_end_location,pass_cross,out,foul_committed_card_id,foul_committed_card_name,clearance_aerial_won,miscontrol_aerial_won,shot_aerial_won,clearance_left_foot,ball_recovery_recovery_failure,clearance_right_foot,foul_committed_advantage,foul_won_advantage,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_type_id,foul_committed_type_name,bad_behaviour_card_id,bad_behaviour_card_name,pass_straight,dribble_overrun,ball_recovery_offensive,pass_no_touch,pass_cut_back,pass_through_ball,pass_inswinging,pass_goal_assist,foul_committed_offensive,shot_follows_dribble,timestamp_seconds
d5c0f851-8b05-425a-8310-c5900e6dc13c,302,1,00:09:02.394,9,2,32,1.152585,17,Pressure,218,Real Betis,1,Regular Play,1049,Granada,,,,,"[57.7, 73.9]",6599.0,Rubén Salvador Pérez Del Mármol,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.394
cf18648d-7df7-4311-be5f-ace455a6799b,303,1,00:09:04.281,9,4,32,0.0,40,Injury Stoppage,218,Real Betis,1,Regular Play,1049,Granada,,,,,,27109.0,Youssef El-Arabi,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.281
6d558176-7f9f-42fd-a5a3-132d090c70c0,304,1,00:09:04.409,9,4,32,0.456494,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,,,"[57.9, 2.3]",27347.0,Juan Manuel Vargas Risco,6.0,Left Back,,,2.2203603,-1.4352686,1.0,Ground Pass,"[58.2, 0.1]",,,38.0,Left Foot,74.0,Injury Clearance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.409
68c22127-6764-4c18-81e1-9af41b5e230a,305,1,00:09:31.323,9,31,33,1.248505,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,,True,"[63.3, 80.0]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,,,20.86073,-0.77522904,2.0,Low Pass,"[78.2, 65.4]",67.0,Throw-in,,,74.0,Injury Clearance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.323
48c9e123-ed58-4d80-83f6-e50b3d78a856,306,1,00:09:32.609,9,32,34,0.0,2,Ball Recovery,218,Real Betis,1,Regular Play,218,Real Betis,,,,True,"[40.7, 12.8]",6872.0,Bruno González Cabrera,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.609
d279f6e6-7d95-4439-89db-73443a2a9890,307,1,00:09:33.106,9,33,34,0.79623,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['43477b50-f10a-417a-b926-23ed64d0431c'],,"[36.6, 7.6]",6872.0,Bruno González Cabrera,5.0,Left Center Back,6697.0,Daniel Ceballos Fernández,7.600658,1.0010399,1.0,Ground Pass,"[40.7, 14.0]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.106
43477b50-f10a-417a-b926-23ed64d0431c,308,1,00:09:33.903,9,33,34,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['d279f6e6-7d95-4439-89db-73443a2a9890'],,"[40.7, 14.0]",6697.0,Daniel Ceballos Fernández,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.903
6e9dddc7-eeff-4683-869d-9374bf2eeaae,309,1,00:09:33.903,9,33,34,1.423287,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['43477b50-f10a-417a-b926-23ed64d0431c', 'b06b0b26-e7d3-4747-998e-fdfdff280301']",,"[40.7, 14.0]",6697.0,Daniel Ceballos Fernández,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,"[45.4, 17.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.903
b06b0b26-e7d3-4747-998e-fdfdff280301,310,1,00:09:35.326,9,35,34,0.69656,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['3e972bd9-dac2-42a0-b1ab-3ef317df71f5'],,"[45.4, 17.5]",6697.0,Daniel Ceballos Fernández,9.0,Right Defensive Midfield,6655.0,Fabián Ruiz Peña,7.368175,-0.13613896,1.0,Ground Pass,"[52.7, 16.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.326
3e972bd9-dac2-42a0-b1ab-3ef317df71f5,311,1,00:09:36.022,9,36,34,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['b06b0b26-e7d3-4747-998e-fdfdff280301'],,"[52.7, 16.5]",6655.0,Fabián Ruiz Peña,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.022
1231f614-5967-48ff-a25e-57bcd05978ad,312,1,00:09:36.022,9,36,34,1.130571,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['f055ac64-dec7-49d8-8466-a1892b653d77'],,"[52.7, 16.5]",6655.0,Fabián Ruiz Peña,19.0,Center Attacking Midfield,6697.0,Daniel Ceballos Fernández,9.33381,-2.3561945,1.0,Ground Pass,"[46.1, 9.9]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.022
09811266-7d26-4931-b6fa-ee9e227f2a20,313,1,00:09:36.831,9,36,34,1.853803,17,Pressure,218,Real Betis,1,Regular Play,1049,Granada,,,"['70d6677d-c862-4c87-a9e0-0687a5d85898', 'f055ac64-dec7-49d8-8466-a1892b653d77']",,"[74.7, 67.3]",27109.0,Youssef El-Arabi,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.831
f055ac64-dec7-49d8-8466-a1892b653d77,314,1,00:09:37.153,9,37,34,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,"['09811266-7d26-4931-b6fa-ee9e227f2a20', '1231f614-5967-48ff-a25e-57bcd05978ad']",,"[46.1, 9.9]",6697.0,Daniel Ceballos Fernández,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.153
70d6677d-c862-4c87-a9e0-0687a5d85898,315,1,00:09:37.153,9,37,34,2.07047,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['09811266-7d26-4931-b6fa-ee9e227f2a20', 'bf030df2-8050-4ac1-9b00-32da99201b55', 'f055ac64-dec7-49d8-8466-a1892b653d77']",,"[46.1, 9.9]",6697.0,Daniel Ceballos Fernández,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,True,,,,,,"[46.4, 2.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.153
bf030df2-8050-4ac1-9b00-32da99201b55,316,1,00:09:39.223,9,39,34,0.575443,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['9feca631-dd36-4af1-b35d-6e16b52a8f9f'],,"[46.4, 2.4]",6697.0,Daniel Ceballos Fernández,9.0,Right Defensive Midfield,26723.0,Álvaro Cejudo Carmona,7.4323616,0.4154921,1.0,Ground Pass,"[53.2, 5.4]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.223
f0e39da4-2f10-4ff4-883d-2506664e855e,317,1,00:09:39.404,9,39,34,0.380289,17,Pressure,218,Real Betis,1,Regular Play,1049,Granada,,,,,"[64.0, 74.7]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.404
9feca631-dd36-4af1-b35d-6e16b52a8f9f,318,1,00:09:39.799,9,39,34,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['bf030df2-8050-4ac1-9b00-32da99201b55'],,"[53.2, 5.4]",26723.0,Álvaro Cejudo Carmona,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.799
ad244282-8312-40fa-8b43-60c03721a39e,319,1,00:09:39.799,9,39,34,1.468801,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['59bb692d-1256-4ee9-a045-513a4218a6ff'],,"[54.2, 6.1]",26723.0,Álvaro Cejudo Carmona,21.0,Left Wing,5671.0,Alfred John Momar N''Diaye,14.9683,2.4365895,1.0,Ground Pass,"[42.8, 15.8]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.799
59bb692d-1256-4ee9-a045-513a4218a6ff,320,1,00:09:41.268,9,41,34,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['ad244282-8312-40fa-8b43-60c03721a39e'],,"[42.8, 15.8]",5671.0,Alfred John Momar N''Diaye,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.268
406e8c13-9807-4d36-b4f5-2e460ca81fca,321,1,00:09:41.268,9,41,34,1.111623,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['7ec83067-787e-485b-b508-2516af68121d'],,"[42.8, 15.8]",5671.0,Alfred John Momar N''Diaye,11.0,Left Defensive Midfield,6872.0,Bruno González Cabrera,11.738825,-2.900746,1.0,Ground Pass,"[31.4, 13.0]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.268
7ec83067-787e-485b-b508-2516af68121d,322,1,00:09:42.379,9,42,34,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['406e8c13-9807-4d36-b4f5-2e460ca81fca'],,"[31.4, 13.0]",6872.0,Bruno González Cabrera,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.379
2b543e48-abcb-4733-975b-075df52fdef5,323,1,00:09:42.379,9,42,34,1.511077,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['5a94d9b9-45c5-4ae4-9b4f-e5b8b22976b1', '7ec83067-787e-485b-b508-2516af68121d']",,"[31.4, 13.0]",6872.0,Bruno González Cabrera,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,"[27.2, 15.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.379
5a94d9b9-45c5-4ae4-9b4f-e5b8b22976b1,324,1,00:09:43.890,9,43,34,2.019831,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['bb1548be-acc3-47b2-a58c-80493b21dd5b'],,"[27.2, 15.1]",6872.0,Bruno González Cabrera,5.0,Left Center Back,7161.0,Germán Alejandro Pezzella,39.31272,1.5962361,1.0,Ground Pass,"[26.2, 54.4]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.89
bb1548be-acc3-47b2-a58c-80493b21dd5b,325,1,00:09:45.910,9,45,34,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['5a94d9b9-45c5-4ae4-9b4f-e5b8b22976b1'],,"[26.2, 54.4]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.91
042811a7-d379-4429-a437-6f41b7698c60,326,1,00:09:45.910,9,45,34,2.045299,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['1b1767bc-fc3f-4087-a98c-6d4878ed65ff', 'bb1548be-acc3-47b2-a58c-80493b21dd5b']",,"[26.2, 54.4]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,"[33.3, 56.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.91
1b1767bc-fc3f-4087-a98c-6d4878ed65ff,327,1,00:09:47.956,9,47,34,1.387961,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['c1f333e3-9fd4-4ed7-9706-77921c7e1fa4'],,"[33.3, 56.7]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,6593.0,Martín Montoya Torralbo,21.821548,0.9153801,1.0,Ground Pass,"[46.6, 74.0]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.956
c1f333e3-9fd4-4ed7-9706-77921c7e1fa4,328,1,00:09:49.344,9,49,34,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['1b1767bc-fc3f-4087-a98c-6d4878ed65ff'],,"[46.6, 74.0]",6593.0,Martín Montoya Torralbo,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.344
ba1cbb7f-41dd-4f6b-a998-30c9b5f0d701,329,1,00:09:49.344,9,49,34,0.87802,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['573dcdeb-4e74-4f5f-99d1-3f1b07a04112', 'c1f333e3-9fd4-4ed7-9706-77921c7e1fa4']",,"[46.6, 74.0]",6593.0,Martín Montoya Torralbo,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,"[46.8, 74.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.344
573dcdeb-4e74-4f5f-99d1-3f1b07a04112,330,1,00:09:50.222,9,50,34,0.55308,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['a6751442-470e-4508-b8b7-9b36e3c96348'],,"[46.8, 74.0]",6593.0,Martín Montoya Torralbo,2.0,Right Back,,,4.464303,-0.2721459,2.0,Low Pass,"[51.1, 72.8]",,,40.0,Right Foot,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.222
a6751442-470e-4508-b8b7-9b36e3c96348,331,1,00:09:50.775,9,50,34,0.0,6,Block,218,Real Betis,1,Regular Play,1049,Granada,,,['573dcdeb-4e74-4f5f-99d1-3f1b07a04112'],,"[69.0, 7.3]",6918.0,Isaac Ajayi Success,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.775
2d8259aa-9508-4086-8351-c031300918e4,332,1,00:09:56.863,9,56,35,2.403606,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,['8a3ff54d-7f99-4549-aee8-e257cc190b99'],True,"[25.1, 80.0]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,6654.0,Antonio Adán Garrido,26.828716,-2.0894802,2.0,Low Pass,"[11.8, 56.7]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.863
8a3ff54d-7f99-4549-aee8-e257cc190b99,333,1,00:09:59.266,9,59,35,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['2d8259aa-9508-4086-8351-c031300918e4'],,"[11.8, 56.7]",6654.0,Antonio Adán Garrido,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.266
7e6fd822-7d43-4a25-b408-3643d595bb18,334,1,00:10:01.465,10,1,35,2.664565,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,['a16d27ca-6f79-4ea1-8e08-20e487475802'],,"[9.4, 49.9]",6654.0,Antonio Adán Garrido,1.0,Goalkeeper,6872.0,Bruno González Cabrera,31.906113,-1.2054226,1.0,Ground Pass,"[20.8, 20.1]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.465
a16d27ca-6f79-4ea1-8e08-20e487475802,335,1,00:10:04.130,10,4,35,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['7e6fd822-7d43-4a25-b408-3643d595bb18'],,"[20.8, 20.1]",6872.0,Bruno González Cabrera,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.13
7500959f-0211-474e-81c2-e161ff936b26,336,1,00:10:04.130,10,4,35,0.684129,43,Carry,218,Real Betis,4,From Throw In,218,Real Betis,,,"['69ac1b70-97b7-4f3b-94f4-1592aaa6387b', 'a16d27ca-6f79-4ea1-8e08-20e487475802']",,"[20.8, 20.1]",6872.0,Bruno González Cabrera,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,"[30.0, 13.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.13
69ac1b70-97b7-4f3b-94f4-1592aaa6387b,337,1,00:10:04.814,10,4,35,1.108229,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,['7c96c834-1fa4-4bd1-8b0b-ed1aee593f79'],,"[30.0, 13.7]",6872.0,Bruno González Cabrera,5.0,Left Center Back,6697.0,Daniel Ceballos Fernández,11.621101,-0.6572696,1.0,Ground Pass,"[39.2, 6.6]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.814
7c96c834-1fa4-4bd1-8b0b-ed1aee593f79,338,1,00:10:05.922,10,5,35,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['69ac1b70-97b7-4f3b-94f4-1592aaa6387b'],,"[39.2, 6.6]",6697.0,Daniel Ceballos Fernández,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.922
2c11bdc5-8b77-471f-b20e-d5ed82864032,339,1,00:10:05.922,10,5,35,0.83803,43,Carry,218,Real Betis,4,From Throw In,218,Real Betis,,,"['7be50a75-6273-42d9-a98a-e6752668fabf', '7c96c834-1fa4-4bd1-8b0b-ed1aee593f79', 'c19f2724-7acc-4e68-a2ca-d038a1e404f4']",,"[39.2, 6.6]",6697.0,Daniel Ceballos Fernández,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,True,,,,,,"[37.3, 4.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.922
7be50a75-6273-42d9-a98a-e6752668fabf,340,1,00:10:05.939,10,5,35,0.601397,17,Pressure,218,Real Betis,4,From Throw In,1049,Granada,,,['2c11bdc5-8b77-471f-b20e-d5ed82864032'],,"[78.2, 74.7]",6680.0,Rubén Rochina Naixes,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.939
c19f2724-7acc-4e68-a2ca-d038a1e404f4,341,1,00:10:06.760,10,6,35,1.003645,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,['0bca90b3-e944-40b8-bb8f-65953be0e69e'],,"[37.3, 4.7]",6697.0,Daniel Ceballos Fernández,9.0,Right Defensive Midfield,6872.0,Bruno González Cabrera,14.427751,2.3758,1.0,Ground Pass,"[26.9, 14.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.76
0bca90b3-e944-40b8-bb8f-65953be0e69e,342,1,00:10:07.764,10,7,35,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['c19f2724-7acc-4e68-a2ca-d038a1e404f4'],,"[26.9, 14.7]",6872.0,Bruno González Cabrera,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.764
5035db9f-4b0e-40a5-86bb-a2566ee1145e,343,1,00:10:07.764,10,7,35,1.746265,43,Carry,218,Real Betis,4,From Throw In,218,Real Betis,,,"['0bca90b3-e944-40b8-bb8f-65953be0e69e', '55e6d186-6035-490d-a7d6-476bca8d86cc']",,"[26.9, 14.7]",6872.0,Bruno González Cabrera,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,"[21.5, 20.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.764
55e6d186-6035-490d-a7d6-476bca8d86cc,344,1,00:10:09.510,10,9,35,2.41698,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,['7d471fa3-99b6-46fd-b7c3-6cbf7f05793f'],,"[21.5, 20.3]",6872.0,Bruno González Cabrera,5.0,Left Center Back,7161.0,Germán Alejandro Pezzella,34.931362,1.4329479,1.0,Ground Pass,"[26.3, 54.9]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.51
7d471fa3-99b6-46fd-b7c3-6cbf7f05793f,345,1,00:10:11.927,10,11,35,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['55e6d186-6035-490d-a7d6-476bca8d86cc'],,"[26.3, 54.9]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.927
20a3ba9c-1118-42d9-ad4e-adcf55cd23ec,346,1,00:10:11.927,10,11,35,0.938083,43,Carry,218,Real Betis,4,From Throw In,218,Real Betis,,,"['0939be0c-9d66-4633-920f-74d34f42f824', '7d471fa3-99b6-46fd-b7c3-6cbf7f05793f']",,"[26.3, 54.9]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,"[27.2, 53.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.927
0939be0c-9d66-4633-920f-74d34f42f824,347,1,00:10:12.865,10,12,35,0.927258,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,['2a98569c-c698-44d0-8955-5338eaa4ef02'],,"[27.2, 53.5]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,6593.0,Martín Montoya Torralbo,20.274368,1.2287678,1.0,Ground Pass,"[34.0, 72.6]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.865
