id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,interception_outcome_id,interception_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,counterpress,pass_switch,foul_committed_offensive,foul_won_defensive,miscontrol_aerial_won,out,pass_outswinging,pass_technique_id,pass_technique_name,ball_recovery_recovery_failure,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,shot_statsbomb_xg,shot_end_location,shot_first_time,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_cross,clearance_head,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_aerial_won,pass_through_ball,clearance_left_foot,shot_aerial_won,pass_no_touch,pass_goal_assist,foul_committed_card_id,foul_committed_card_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,injury_stoppage_in_chain,dribble_overrun,foul_committed_advantage,foul_won_advantage,pass_inswinging,foul_committed_type_id,foul_committed_type_name,shot_deflected,block_deflection,block_offensive,pass_miscommunication,ball_recovery_offensive,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds
1437d367-4e7e-444e-87ec-5b9933d2abda,667,1,00:14:59.427,14,59,33,0.0,3,Dispossessed,218,Real Betis,1,Regular Play,218,Real Betis,,,['f9335b6c-63d1-4c1b-b439-fdc689ca5b58'],,"[77.4, 28.7]",27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899.427
f9335b6c-63d1-4c1b-b439-fdc689ca5b58,668,1,00:14:59.427,14,59,34,0.0,4,Duel,322,Eibar,1,Regular Play,322,Eibar,,,['1437d367-4e7e-444e-87ec-5b9933d2abda'],,"[42.7, 51.4]",24453.0,Josip Radošević,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,True,11.0,Tackle,,,,16.0,Success In Play,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899.427
a6863359-8193-4d91-beb7-26faf4b48ac2,669,1,00:15:01.928,15,1,34,0.420135,17,Pressure,322,Eibar,1,Regular Play,218,Real Betis,,,"['535e99a4-acd6-4504-9528-e78a2faf5c9f', '7c096c07-d70d-471b-bb2c-e6b08b6e634a', 'b7ebff4d-57d9-4027-9c88-e1dee443074d', 'bf7ee3d1-53f7-4a7d-be73-827d00a2d91d']",,"[72.4, 10.1]",6593.0,Martín Montoya Torralbo,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.928
7c096c07-d70d-471b-bb2c-e6b08b6e634a,670,1,00:15:02.204,15,2,34,0.0,2,Ball Recovery,322,Eibar,1,Regular Play,322,Eibar,,,['a6863359-8193-4d91-beb7-26faf4b48ac2'],,"[51.8, 68.0]",6742.0,Sergio Gontán Gallardo,17.0,Right Wing,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.204
b7ebff4d-57d9-4027-9c88-e1dee443074d,671,1,00:15:02.204,15,2,34,0.079999,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['7c096c07-d70d-471b-bb2c-e6b08b6e634a', '7c5c38dc-c7f1-49cb-99d2-e5e13398e32a', 'a6863359-8193-4d91-beb7-26faf4b48ac2', 'bf7ee3d1-53f7-4a7d-be73-827d00a2d91d']",,"[51.8, 68.0]",6742.0,Sergio Gontán Gallardo,17.0,Right Wing,,,,,,,,,,,,"[52.3, 67.3]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.204
7c5c38dc-c7f1-49cb-99d2-e5e13398e32a,672,1,00:15:02.284,15,2,34,0.0,39,Dribbled Past,322,Eibar,1,Regular Play,218,Real Betis,,,"['535e99a4-acd6-4504-9528-e78a2faf5c9f', 'b7ebff4d-57d9-4027-9c88-e1dee443074d', 'bf7ee3d1-53f7-4a7d-be73-827d00a2d91d']",,"[67.8, 12.8]",6593.0,Martín Montoya Torralbo,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.284
bf7ee3d1-53f7-4a7d-be73-827d00a2d91d,673,1,00:15:02.284,15,2,34,0.0,14,Dribble,322,Eibar,1,Regular Play,322,Eibar,,,"['7c5c38dc-c7f1-49cb-99d2-e5e13398e32a', 'a6863359-8193-4d91-beb7-26faf4b48ac2']",,"[52.3, 67.3]",6742.0,Sergio Gontán Gallardo,17.0,Right Wing,,,,,,,,,,,,,,,,,,,True,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.284
535e99a4-acd6-4504-9528-e78a2faf5c9f,674,1,00:15:02.284,15,2,34,4.946704,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['7c5c38dc-c7f1-49cb-99d2-e5e13398e32a', 'a6863359-8193-4d91-beb7-26faf4b48ac2', 'aaa607ce-9c85-4493-8a08-f3224d61f65d', 'bf7ee3d1-53f7-4a7d-be73-827d00a2d91d']",,"[52.3, 67.3]",6742.0,Sergio Gontán Gallardo,17.0,Right Wing,,,,,,,,,,,,"[97.5, 68.9]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.284
aaa607ce-9c85-4493-8a08-f3224d61f65d,675,1,00:15:07.231,15,7,34,2.19573,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,['64d63ca4-37d6-4647-a517-c22d63c71bab'],,"[97.5, 68.9]",6742.0,Sergio Gontán Gallardo,17.0,Right Wing,6557.0,Adrián González Morales,36.89607,-1.2850507,3.0,High Pass,"[107.9, 33.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,5a3eb55b-9314-4ac0-8f15-6263cd95ec37,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907.231
64d63ca4-37d6-4647-a517-c22d63c71bab,676,1,00:15:09.406,15,9,34,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['aaa607ce-9c85-4493-8a08-f3224d61f65d'],,"[107.9, 33.5]",6557.0,Adrián González Morales,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909.406
5a3eb55b-9314-4ac0-8f15-6263cd95ec37,677,1,00:15:09.406,15,9,34,0.752535,16,Shot,322,Eibar,1,Regular Play,322,Eibar,,,['d34c2835-d7ba-423f-94ba-c24a16b68a65'],,"[104.5, 29.3]",6557.0,Adrián González Morales,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0483369,"[120.0, 48.1, 7.4]",True,98.0,Off T,95.0,Volley,38.0,Left Foot,87.0,Open Play,"[{'location': [118.4, 38.7], 'player': {'id': 6654, 'name': 'Antonio Adán Garrido'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.9, 50.6], 'player': {'id': 5671, 'name': ""Alfred John Momar N''Diaye""}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.2, 42.7], 'player': {'id': 7161, 'name': 'Germán Alejandro Pezzella'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.7, 30.6], 'player': {'id': 26723, 'name': 'Álvaro Cejudo Carmona'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.7, 33.0], 'player': {'id': 24162, 'name': 'Xavier Torres Buigues'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [99.5, 42.5], 'player': {'id': 9462, 'name': 'José Ignacio Peleteiro Ramallo'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [107.0, 45.8], 'player': {'id': 6566, 'name': 'Borja González Tomás'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,,,,,,,,,aaa607ce-9c85-4493-8a08-f3224d61f65d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909.406
d34c2835-d7ba-423f-94ba-c24a16b68a65,678,1,00:15:10.158,15,10,34,0.0,23,Goal Keeper,322,Eibar,1,Regular Play,218,Real Betis,,,['5a3eb55b-9314-4ac0-8f15-6263cd95ec37'],,"[1.7, 41.4]",6654.0,Antonio Adán Garrido,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1.7, 41.4]",44.0,Set,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910.158
70f42be5-f38d-4e60-99f0-526bc9ccfeba,679,1,00:15:36.675,15,36,35,3.99234,30,Pass,218,Real Betis,7,From Goal Kick,218,Real Betis,,,['afd902e8-9f53-447d-ae0a-8ed6558737b1'],,"[6.0, 36.0]",6654.0,Antonio Adán Garrido,1.0,Goalkeeper,6651.0,Joaquín Sánchez Rodríguez,66.22582,-0.33703113,3.0,High Pass,"[68.5, 14.1]",38.0,Left Foot,63.0,Goal Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936.675
afd902e8-9f53-447d-ae0a-8ed6558737b1,680,1,00:15:40.667,15,40,35,,42,Ball Receipt*,218,Real Betis,7,From Goal Kick,218,Real Betis,,,['70f42be5-f38d-4e60-99f0-526bc9ccfeba'],,"[68.5, 14.1]",6651.0,Joaquín Sánchez Rodríguez,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,940.667
e1bab7a7-4c27-4db9-b57a-a474aa3f6e88,681,1,00:15:40.667,15,40,35,0.0,4,Duel,218,Real Betis,7,From Goal Kick,322,Eibar,,,['ba79d3fe-3329-48f2-9abb-e03592a9ee1d'],,"[51.6, 65.0]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,940.667
ba79d3fe-3329-48f2-9abb-e03592a9ee1d,682,1,00:15:40.667,15,40,35,0.975855,30,Pass,218,Real Betis,7,From Goal Kick,218,Real Betis,,,"['df1f40f4-f58f-4b06-8762-34b13a29ed1e', 'e1bab7a7-4c27-4db9-b57a-a474aa3f6e88']",,"[68.5, 15.1]",6651.0,Joaquín Sánchez Rodríguez,19.0,Center Attacking Midfield,6832.0,Rubén Castro Martín,12.314626,-0.9760371,3.0,High Pass,"[75.4, 4.9]",,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,940.667
df1f40f4-f58f-4b06-8762-34b13a29ed1e,683,1,00:15:41.643,15,41,35,,42,Ball Receipt*,218,Real Betis,7,From Goal Kick,218,Real Betis,,,['ba79d3fe-3329-48f2-9abb-e03592a9ee1d'],,"[75.4, 4.9]",6832.0,Rubén Castro Martín,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941.643
570a607b-9506-46c0-ba96-d896a49c5087,684,1,00:15:41.643,15,41,35,0.862646,43,Carry,218,Real Betis,7,From Goal Kick,218,Real Betis,,,"['694ca158-f064-4d71-a1e1-f09946dd3f73', '99b0c638-788d-4dd3-90f3-f8d16a5b44ff', 'df1f40f4-f58f-4b06-8762-34b13a29ed1e']",,"[75.4, 4.9]",6832.0,Rubén Castro Martín,23.0,Center Forward,,,,,,,,,,,,"[73.5, 4.0]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941.643
694ca158-f064-4d71-a1e1-f09946dd3f73,685,1,00:15:42.108,15,42,35,0.598296,17,Pressure,218,Real Betis,7,From Goal Kick,322,Eibar,,,"['570a607b-9506-46c0-ba96-d896a49c5087', '99b0c638-788d-4dd3-90f3-f8d16a5b44ff']",,"[43.6, 75.1]",6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942.108
99b0c638-788d-4dd3-90f3-f8d16a5b44ff,686,1,00:15:42.506,15,42,35,0.955172,30,Pass,218,Real Betis,7,From Goal Kick,218,Real Betis,,,"['694ca158-f064-4d71-a1e1-f09946dd3f73', 'cd770277-f610-4cef-9f6f-04f40b56bf9e']",,"[73.5, 4.0]",6832.0,Rubén Castro Martín,23.0,Center Forward,6873.0,Francisco Portillo Soler,14.228493,3.0782971,1.0,Ground Pass,"[59.3, 4.9]",40.0,Right Foot,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942.506
2d6dcfae-3995-477d-952c-bbc04eab6503,687,1,00:15:43.315,15,43,35,0.327002,17,Pressure,218,Real Betis,7,From Goal Kick,322,Eibar,,,"['32b655dc-ac6b-4b77-a7a9-5bebc06ac462', '5161177f-7846-4e8f-ac2b-4b2a38e090b0', 'cd770277-f610-4cef-9f6f-04f40b56bf9e']",,"[62.7, 72.4]",6742.0,Sergio Gontán Gallardo,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943.315
cd770277-f610-4cef-9f6f-04f40b56bf9e,688,1,00:15:43.461,15,43,35,,42,Ball Receipt*,218,Real Betis,7,From Goal Kick,218,Real Betis,,,"['2d6dcfae-3995-477d-952c-bbc04eab6503', '99b0c638-788d-4dd3-90f3-f8d16a5b44ff']",,"[59.3, 4.9]",6873.0,Francisco Portillo Soler,21.0,Left Wing,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943.461
5161177f-7846-4e8f-ac2b-4b2a38e090b0,689,1,00:15:43.461,15,43,35,0.067563,43,Carry,218,Real Betis,7,From Goal Kick,218,Real Betis,,,"['2d6dcfae-3995-477d-952c-bbc04eab6503', '32b655dc-ac6b-4b77-a7a9-5bebc06ac462', 'cd770277-f610-4cef-9f6f-04f40b56bf9e']",,"[59.3, 4.9]",6873.0,Francisco Portillo Soler,21.0,Left Wing,,,,,,,,,,,,"[61.1, 4.4]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943.461
32b655dc-ac6b-4b77-a7a9-5bebc06ac462,690,1,00:15:43.529,15,43,35,0.855448,30,Pass,218,Real Betis,7,From Goal Kick,218,Real Betis,,,"['2d6dcfae-3995-477d-952c-bbc04eab6503', 'a644a6f7-1296-4bdd-91b7-b1fe87f9fa76']",,"[61.1, 4.4]",6873.0,Francisco Portillo Soler,21.0,Left Wing,6651.0,Joaquín Sánchez Rodríguez,7.5166483,0.9938634,1.0,Ground Pass,"[65.2, 10.7]",40.0,Right Foot,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943.529
a644a6f7-1296-4bdd-91b7-b1fe87f9fa76,691,1,00:15:44.384,15,44,35,,42,Ball Receipt*,218,Real Betis,7,From Goal Kick,218,Real Betis,,,['32b655dc-ac6b-4b77-a7a9-5bebc06ac462'],,"[65.2, 10.7]",6651.0,Joaquín Sánchez Rodríguez,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,944.384
8c83205c-7c54-4074-bc54-7559e3ff1599,692,1,00:15:44.384,15,44,35,1.212101,43,Carry,218,Real Betis,7,From Goal Kick,218,Real Betis,,,"['8ba6254f-d69e-4c5a-b6cd-6070f8d5da9a', 'a644a6f7-1296-4bdd-91b7-b1fe87f9fa76', 'd3aec6fe-531a-40f4-b8f5-82b3a175115c']",,"[65.2, 10.7]",6651.0,Joaquín Sánchez Rodríguez,19.0,Center Attacking Midfield,,,,,,,,,,,,"[62.8, 12.6]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,944.384
d3aec6fe-531a-40f4-b8f5-82b3a175115c,693,1,00:15:45.315,15,45,35,0.46714,17,Pressure,218,Real Betis,7,From Goal Kick,322,Eibar,,,"['8ba6254f-d69e-4c5a-b6cd-6070f8d5da9a', '8c83205c-7c54-4074-bc54-7559e3ff1599']",,"[55.4, 68.7]",9462.0,José Ignacio Peleteiro Ramallo,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945.315
8ba6254f-d69e-4c5a-b6cd-6070f8d5da9a,694,1,00:15:45.596,15,45,35,1.277961,30,Pass,218,Real Betis,7,From Goal Kick,218,Real Betis,,,"['2a3b52bc-ca22-4c4c-9d08-77a3a886b11e', 'd3aec6fe-531a-40f4-b8f5-82b3a175115c']",,"[62.8, 12.6]",6651.0,Joaquín Sánchez Rodríguez,19.0,Center Attacking Midfield,27346.0,Petros Matheus dos Santos Araújo,12.47758,2.0272756,1.0,Ground Pass,"[57.3, 23.8]",40.0,Right Foot,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945.596
2a3b52bc-ca22-4c4c-9d08-77a3a886b11e,695,1,00:15:46.874,15,46,35,,42,Ball Receipt*,218,Real Betis,7,From Goal Kick,218,Real Betis,,,['8ba6254f-d69e-4c5a-b6cd-6070f8d5da9a'],,"[57.3, 23.8]",27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946.874
3c1e6a00-0bc2-4df4-89a1-4616e44614e0,696,1,00:15:46.874,15,46,35,1.715872,43,Carry,218,Real Betis,7,From Goal Kick,218,Real Betis,,,"['2a3b52bc-ca22-4c4c-9d08-77a3a886b11e', '4603c8e6-7566-4709-bace-02ac0399d17c', '477a526a-82ba-416b-ba73-5cdfd3586a1b']",,"[57.3, 23.8]",27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,,,,,,,,,,,,"[56.9, 31.4]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946.874
4603c8e6-7566-4709-bace-02ac0399d17c,697,1,00:15:48.248,15,48,35,0.472174,17,Pressure,218,Real Betis,7,From Goal Kick,322,Eibar,,,"['3c1e6a00-0bc2-4df4-89a1-4616e44614e0', '477a526a-82ba-416b-ba73-5cdfd3586a1b']",,"[58.1, 51.4]",6775.0,Daniel García Carrillo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948.248
477a526a-82ba-416b-ba73-5cdfd3586a1b,698,1,00:15:48.590,15,48,35,2.045582,30,Pass,218,Real Betis,7,From Goal Kick,218,Real Betis,,,"['4603c8e6-7566-4709-bace-02ac0399d17c', '7385ea18-4fc7-490c-8c2a-5a591677b700']",,"[56.9, 31.4]",27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,7161.0,Germán Alejandro Pezzella,20.468512,2.161509,1.0,Ground Pass,"[45.5, 48.4]",40.0,Right Foot,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948.59
7385ea18-4fc7-490c-8c2a-5a591677b700,699,1,00:15:50.636,15,50,35,,42,Ball Receipt*,218,Real Betis,7,From Goal Kick,218,Real Betis,,,['477a526a-82ba-416b-ba73-5cdfd3586a1b'],,"[45.5, 48.4]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950.636
897f58ab-9a8d-429a-97a3-eaaed9d56d2c,700,1,00:15:50.636,15,50,35,0.47574002,43,Carry,218,Real Betis,7,From Goal Kick,218,Real Betis,,,"['56341b12-3c4a-408f-914b-51731ec1fcb3', '7385ea18-4fc7-490c-8c2a-5a591677b700']",,"[45.5, 48.4]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,,,,,,,,,,,,"[46.4, 52.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950.636
56341b12-3c4a-408f-914b-51731ec1fcb3,701,1,00:15:51.111,15,51,35,3.206777,30,Pass,218,Real Betis,7,From Goal Kick,218,Real Betis,,,['3aeb94d0-1113-4156-9744-627fca0fc82f'],,"[46.4, 52.5]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,26723.0,Álvaro Cejudo Carmona,29.20993,1.1883827,1.0,Ground Pass,"[57.3, 79.6]",40.0,Right Foot,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,951.111
3aeb94d0-1113-4156-9744-627fca0fc82f,702,1,00:15:54.318,15,54,35,,42,Ball Receipt*,218,Real Betis,7,From Goal Kick,218,Real Betis,,,['56341b12-3c4a-408f-914b-51731ec1fcb3'],,"[50.1, 73.1]",26723.0,Álvaro Cejudo Carmona,2.0,Right Back,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954.318
86b203b7-5f8a-4f42-8c8b-4c157fac19ec,703,1,00:16:02.586,16,2,36,0.853975,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,['6f396778-811e-40f2-af7b-8becb590f409'],,"[65.0, 0.1]",6776.0,David Juncà Reñé,6.0,Left Back,6775.0,Daniel García Carrillo,12.035364,1.4206738,2.0,Low Pass,"[66.8, 12.0]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,962.586
6f396778-811e-40f2-af7b-8becb590f409,704,1,00:16:03.440,16,3,36,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['86b203b7-5f8a-4f42-8c8b-4c157fac19ec'],,"[66.8, 12.0]",6775.0,Daniel García Carrillo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963.44
10bb5296-715a-47e7-bc39-6b3b7829561b,705,1,00:16:03.440,16,3,36,1.74858,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,['a1a6603c-03d9-4413-b2c3-ea4f70874193'],,"[66.8, 12.0]",6775.0,Daniel García Carrillo,11.0,Left Defensive Midfield,6778.0,Iván Ramis Barrios,22.594248,2.932045,2.0,Low Pass,"[44.7, 16.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963.44
a1a6603c-03d9-4413-b2c3-ea4f70874193,706,1,00:16:05.189,16,5,36,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['10bb5296-715a-47e7-bc39-6b3b7829561b'],,"[44.7, 16.7]",6778.0,Iván Ramis Barrios,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965.189
6223acec-dd19-4392-8629-ec9695c01264,707,1,00:16:05.189,16,5,36,2.063913,43,Carry,322,Eibar,4,From Throw In,322,Eibar,,,"['5029cded-219c-4500-a560-881aebaa1b5d', 'a1a6603c-03d9-4413-b2c3-ea4f70874193']",,"[44.7, 16.7]",6778.0,Iván Ramis Barrios,5.0,Left Center Back,,,,,,,,,,,,"[42.7, 26.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965.189
