id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,carry_end_location,pass_aerial_won,out,counterpress,interception_outcome_id,interception_outcome_name,pass_switch,dribble_outcome_id,dribble_outcome_name,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_aerial_won,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,foul_committed_advantage,foul_won_advantage,goalkeeper_outcome_id,goalkeeper_outcome_name,foul_won_defensive,clearance_right_foot,pass_through_ball,pass_technique_id,pass_technique_name,dribble_overrun,ball_recovery_offensive,miscontrol_aerial_won,dribble_nutmeg,ball_recovery_recovery_failure,shot_first_time,pass_straight,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,pass_cut_back,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_outswinging,clearance_left_foot,clearance_other,foul_committed_card_id,foul_committed_card_name,pass_goal_assist,pass_no_touch,pass_inswinging,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,bad_behaviour_card_id,bad_behaviour_card_name,block_offensive,timestamp_seconds
d7a16dc2-7f5a-4ccb-aec1-4c5be109f170,1549,1,00:43:37.444,43,37,85,1.921217,30,Pass,218,Real Betis,2,From Corner,216,Getafe,,,"['dbe06f60-bc20-48b6-bbad-e11e53df726f', 'f9ca5669-3daa-4b7d-9992-26d04fb9d361']",,"[42.6, 42.9]",6861.0,Juan Torres Ruiz,5.0,Left Center Back,,,35.102707,0.33075932,3.0,High Pass,"[75.8, 54.3]",37.0,Head,66.0,Recovery,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2617.444
dbe06f60-bc20-48b6-bbad-e11e53df726f,1550,1,00:43:39.366,43,39,85,2.739715,30,Pass,218,Real Betis,2,From Corner,218,Real Betis,,,"['940be82f-7f70-419e-95ce-4f47e5e6e87e', 'd7a16dc2-7f5a-4ccb-aec1-4c5be109f170']",,"[44.3, 25.8]",27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,,,26.003462,1.9948777,3.0,High Pass,"[33.6, 49.5]",37.0,Head,66.0,Recovery,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2619.366
940be82f-7f70-419e-95ce-4f47e5e6e87e,1551,1,00:43:42.105,43,42,85,0.0,2,Ball Recovery,218,Real Betis,2,From Corner,216,Getafe,,,['dbe06f60-bc20-48b6-bbad-e11e53df726f'],,"[86.5, 30.6]",24035.0,Álvaro Vázquez García,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2622.105
8d35ef3e-3ab3-444b-bd5d-11761963a727,1552,1,00:43:42.105,43,42,85,0.989428,43,Carry,218,Real Betis,2,From Corner,216,Getafe,,,"['5e4add5f-6dd3-449e-9f05-962f62946bf2', '940be82f-7f70-419e-95ce-4f47e5e6e87e']",,"[86.5, 30.6]",24035.0,Álvaro Vázquez García,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,"[92.0, 35.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2622.105
5e4add5f-6dd3-449e-9f05-962f62946bf2,1553,1,00:43:43.095,43,43,85,0.0,38,Miscontrol,218,Real Betis,2,From Corner,216,Getafe,,,,,"[92.0, 35.2]",24035.0,Álvaro Vázquez García,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2623.095
2e4e8a3e-b40e-4ab0-904d-b2867714a941,1554,1,00:43:44.379,43,44,85,0.0,2,Ball Recovery,218,Real Betis,2,From Corner,218,Real Betis,,,,,"[27.0, 41.4]",6872.0,Bruno González Cabrera,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2624.379
e904ac6c-5728-47ed-bcb5-3c2feebc7b3f,1555,1,00:43:44.379,43,44,85,0.755182,43,Carry,218,Real Betis,2,From Corner,218,Real Betis,,,"['2e4e8a3e-b40e-4ab0-904d-b2867714a941', '70c18a02-98bb-455a-b259-da7588202e47', 'bd9f763d-bbfb-4fa4-82de-8c20f413dd0d']",,"[27.0, 41.4]",6872.0,Bruno González Cabrera,5.0,Left Center Back,,,,,,,,,,,,True,,,,,,,,,"[26.8, 37.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2624.379
bd9f763d-bbfb-4fa4-82de-8c20f413dd0d,1556,1,00:43:44.860,43,44,85,0.477094,17,Pressure,218,Real Betis,2,From Corner,216,Getafe,,,"['70c18a02-98bb-455a-b259-da7588202e47', 'e904ac6c-5728-47ed-bcb5-3c2feebc7b3f']",,"[92.0, 41.0]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2624.86
70c18a02-98bb-455a-b259-da7588202e47,1557,1,00:43:45.134,43,45,85,1.236738,30,Pass,218,Real Betis,2,From Corner,218,Real Betis,,,"['758bed24-a503-4ee0-965f-a859bdb9d39c', 'bd9f763d-bbfb-4fa4-82de-8c20f413dd0d']",,"[26.8, 37.8]",6872.0,Bruno González Cabrera,5.0,Left Center Back,27346.0,Petros Matheus dos Santos Araújo,5.4,-1.5707964,1.0,Ground Pass,"[26.8, 32.4]",40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2625.134
758bed24-a503-4ee0-965f-a859bdb9d39c,1558,1,00:43:46.371,43,46,85,,42,Ball Receipt*,218,Real Betis,2,From Corner,218,Real Betis,,,['70c18a02-98bb-455a-b259-da7588202e47'],,"[26.8, 32.4]",27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2626.371
70c1aca3-21d1-4763-ad02-161a5f523fcd,1559,1,00:43:46.371,43,46,85,6.481117,43,Carry,218,Real Betis,2,From Corner,218,Real Betis,,,"['758bed24-a503-4ee0-965f-a859bdb9d39c', 'c93498d2-8878-4e17-aa8b-38a86e022e37']",,"[26.8, 32.4]",27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,"[56.2, 41.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2626.371
c93498d2-8878-4e17-aa8b-38a86e022e37,1560,1,00:43:52.852,43,52,85,0.728904,30,Pass,218,Real Betis,2,From Corner,218,Real Betis,,,['6d0aaf45-c1de-454b-8362-c7af483fa96a'],,"[56.2, 41.4]",27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,6630.0,Jorge Molina Vidal,10.667708,-0.11272761,1.0,Ground Pass,"[66.8, 40.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2632.852
6d0aaf45-c1de-454b-8362-c7af483fa96a,1561,1,00:43:53.581,43,53,85,,42,Ball Receipt*,218,Real Betis,2,From Corner,218,Real Betis,,,['c93498d2-8878-4e17-aa8b-38a86e022e37'],,"[66.8, 40.2]",6630.0,Jorge Molina Vidal,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2633.581
a2bbc86f-c05f-4073-9d9a-2fe908621c0c,1562,1,00:43:53.581,43,53,85,0.328527,43,Carry,218,Real Betis,2,From Corner,218,Real Betis,,,"['6d0aaf45-c1de-454b-8362-c7af483fa96a', 'c3f75c71-7f2d-416c-b448-029b3aac518e']",,"[66.8, 40.2]",6630.0,Jorge Molina Vidal,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,"[66.8, 40.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2633.581
c3f75c71-7f2d-416c-b448-029b3aac518e,1563,1,00:43:53.910,43,53,85,1.755764,30,Pass,218,Real Betis,2,From Corner,218,Real Betis,,,['32fb6944-2f21-40f6-84b1-0099cfb4db8c'],,"[66.8, 40.2]",6630.0,Jorge Molina Vidal,22.0,Right Center Forward,6873.0,Francisco Portillo Soler,25.5431,1.4648948,2.0,Low Pass,"[69.5, 65.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2633.91
32fb6944-2f21-40f6-84b1-0099cfb4db8c,1564,1,00:43:55.665,43,55,85,,42,Ball Receipt*,218,Real Betis,2,From Corner,218,Real Betis,,,['c3f75c71-7f2d-416c-b448-029b3aac518e'],,"[69.5, 65.6]",6873.0,Francisco Portillo Soler,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2635.665
4bd90dfb-0c04-4954-a3fc-d98bfce62a5f,1565,1,00:43:55.665,43,55,85,5.53416,43,Carry,218,Real Betis,2,From Corner,218,Real Betis,,,"['32fb6944-2f21-40f6-84b1-0099cfb4db8c', '861eebe1-93ad-4b76-b69c-f5af5c6d2f81']",,"[69.5, 65.6]",6873.0,Francisco Portillo Soler,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,"[89.0, 58.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2635.665
861eebe1-93ad-4b76-b69c-f5af5c6d2f81,1566,1,00:44:01.200,44,1,85,0.858956,30,Pass,218,Real Betis,2,From Corner,218,Real Betis,,,['2e4d4ee2-3e80-47ee-b222-a7ff0c816cac'],,"[89.0, 58.5]",6873.0,Francisco Portillo Soler,12.0,Right Midfield,6697.0,Daniel Ceballos Fernández,14.3055935,-1.5987611,2.0,Low Pass,"[88.6, 44.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2641.2
2e4d4ee2-3e80-47ee-b222-a7ff0c816cac,1567,1,00:44:02.059,44,2,85,,42,Ball Receipt*,218,Real Betis,2,From Corner,218,Real Betis,,,['861eebe1-93ad-4b76-b69c-f5af5c6d2f81'],,"[88.6, 44.2]",6697.0,Daniel Ceballos Fernández,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2642.059
98a32864-91a0-4237-bdcb-92441d6827db,1568,1,00:44:02.059,44,2,85,1.175902,43,Carry,218,Real Betis,2,From Corner,218,Real Betis,,,"['2e4d4ee2-3e80-47ee-b222-a7ff0c816cac', '7a74a8a5-433f-4da2-bc72-b082928311fe']",,"[88.6, 44.2]",6697.0,Daniel Ceballos Fernández,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,"[88.6, 44.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2642.059
7a74a8a5-433f-4da2-bc72-b082928311fe,1569,1,00:44:03.234,44,3,85,0.840324,30,Pass,218,Real Betis,2,From Corner,218,Real Betis,,,['a472943b-32a1-447e-8fe9-76627858ddc8'],,"[88.6, 44.2]",6697.0,Daniel Ceballos Fernández,16.0,Left Midfield,6873.0,Francisco Portillo Soler,17.54537,0.8176451,1.0,Ground Pass,"[100.6, 57.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2643.234
a472943b-32a1-447e-8fe9-76627858ddc8,1570,1,00:44:04.075,44,4,85,,42,Ball Receipt*,218,Real Betis,2,From Corner,218,Real Betis,,,['7a74a8a5-433f-4da2-bc72-b082928311fe'],,"[100.6, 57.0]",6873.0,Francisco Portillo Soler,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2644.075
49796a2d-1aa5-4ed2-bfc9-549c2fd2f766,1571,1,00:44:04.075,44,4,85,1.423101,43,Carry,218,Real Betis,2,From Corner,218,Real Betis,,,"['8d86650a-57de-4c7a-8080-c0120302c290', 'a472943b-32a1-447e-8fe9-76627858ddc8']",,"[100.6, 57.0]",6873.0,Francisco Portillo Soler,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,"[106.5, 55.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2644.075
8d86650a-57de-4c7a-8080-c0120302c290,1572,1,00:44:05.498,44,5,85,0.642293,30,Pass,218,Real Betis,2,From Corner,218,Real Betis,,,"['70a03ddd-59a9-41e7-8876-af71fa699c85', '9f0d47fb-a5bc-44cb-a431-3e4249048fbb']",,"[106.5, 55.3]",6873.0,Francisco Portillo Soler,12.0,Right Midfield,6630.0,Jorge Molina Vidal,17.736967,-1.4464413,2.0,Low Pass,"[108.7, 37.7]",40.0,Right Foot,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2645.498
70a03ddd-59a9-41e7-8876-af71fa699c85,1573,1,00:44:06.140,44,6,85,,42,Ball Receipt*,218,Real Betis,2,From Corner,218,Real Betis,,,['8d86650a-57de-4c7a-8080-c0120302c290'],,"[107.8, 33.8]",6630.0,Jorge Molina Vidal,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2646.14
9f0d47fb-a5bc-44cb-a431-3e4249048fbb,1574,1,00:44:06.140,44,6,85,2.589199,30,Pass,218,Real Betis,2,From Corner,216,Getafe,,,"['414cc966-c942-473b-b72b-c10bb1e0003e', '8d86650a-57de-4c7a-8080-c0120302c290', 'bf431148-2f31-4c12-afca-2e70b88266cc']",,"[11.4, 42.4]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,6720.0,Pablo Sarabia García,25.848984,0.46537772,1.0,Ground Pass,"[34.5, 54.0]",40.0,Right Foot,66.0,Recovery,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2646.14
0e16f4ef-4436-4dcf-98de-1a772fe46879,1575,1,00:44:08.549,44,8,85,0.480827,17,Pressure,218,Real Betis,2,From Corner,216,Getafe,,,"['2c942c99-2626-4fdd-b661-8759f8c50d81', 'bf431148-2f31-4c12-afca-2e70b88266cc']",,"[32.3, 53.7]",6720.0,Pablo Sarabia García,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2648.549
414cc966-c942-473b-b72b-c10bb1e0003e,1576,1,00:44:08.729,44,8,85,,42,Ball Receipt*,218,Real Betis,2,From Corner,216,Getafe,,,['9f0d47fb-a5bc-44cb-a431-3e4249048fbb'],,"[32.0, 54.1]",6720.0,Pablo Sarabia García,21.0,Left Wing,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2648.729
bf431148-2f31-4c12-afca-2e70b88266cc,1577,1,00:44:08.729,44,8,85,0.0,2,Ball Recovery,218,Real Betis,2,From Corner,218,Real Betis,,,"['0e16f4ef-4436-4dcf-98de-1a772fe46879', '9f0d47fb-a5bc-44cb-a431-3e4249048fbb']",,"[85.6, 26.1]",27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2648.729
2c942c99-2626-4fdd-b661-8759f8c50d81,1578,1,00:44:08.729,44,8,85,0.300374,43,Carry,218,Real Betis,2,From Corner,218,Real Betis,,,"['0e16f4ef-4436-4dcf-98de-1a772fe46879', '54c95a4e-478c-4748-be4c-ef330c33b1e8', 'bf431148-2f31-4c12-afca-2e70b88266cc']",,"[85.6, 26.1]",27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,,,,,,,,,,,,True,,,,,,,,,"[87.6, 26.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2648.729
54c95a4e-478c-4748-be4c-ef330c33b1e8,1579,1,00:44:09.030,44,9,85,0.0,14,Dribble,218,Real Betis,2,From Corner,218,Real Betis,,,['504f6e83-bd5c-44f6-b13e-0f8fd903e254'],,"[87.6, 26.7]",27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2649.03
504f6e83-bd5c-44f6-b13e-0f8fd903e254,1580,1,00:44:09.030,44,9,86,0.0,4,Duel,216,Getafe,1,Regular Play,216,Getafe,,,['54c95a4e-478c-4748-be4c-ef330c33b1e8'],,"[32.5, 53.4]",6720.0,Pablo Sarabia García,21.0,Left Wing,,,,,,,,,,,,True,11.0,Tackle,16.0,Success In Play,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2649.03
45037083-dd2f-4aef-a58f-d6d1f6e28127,1581,1,00:44:11.131,44,11,86,0.0,2,Ball Recovery,216,Getafe,1,Regular Play,216,Getafe,,,,,"[41.1, 32.7]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2651.131
37575dd5-4293-4734-9215-36c9d9198c51,1582,1,00:44:11.131,44,11,86,5.199998,43,Carry,216,Getafe,1,Regular Play,216,Getafe,,,"['45037083-dd2f-4aef-a58f-d6d1f6e28127', 'd1e6ae6a-ffcf-4636-8007-3d50f64ddfd5']",,"[41.1, 32.7]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,"[76.4, 30.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2651.131
d1e6ae6a-ffcf-4636-8007-3d50f64ddfd5,1583,1,00:44:16.331,44,16,86,1.381272,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,['c83c1fbe-010f-4e27-9bc0-73f0798038ab'],,"[76.4, 30.6]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,6720.0,Pablo Sarabia García,14.8030405,0.020267494,1.0,Ground Pass,"[91.2, 30.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2656.331
c47aa4d0-bb40-4f4c-bcd5-e3d9a48db808,1584,1,00:44:17.261,44,17,86,0.452004,17,Pressure,216,Getafe,1,Regular Play,218,Real Betis,,,"['98a484e1-c0be-402a-9731-776117057980', 'c83c1fbe-010f-4e27-9bc0-73f0798038ab', 'f60d3aef-e510-4148-aa55-6f9d64133b42']",,"[27.6, 49.2]",6872.0,Bruno González Cabrera,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2657.261
c83c1fbe-010f-4e27-9bc0-73f0798038ab,1585,1,00:44:17.712,44,17,86,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,"['c47aa4d0-bb40-4f4c-bcd5-e3d9a48db808', 'd1e6ae6a-ffcf-4636-8007-3d50f64ddfd5']",,"[91.2, 30.9]",6720.0,Pablo Sarabia García,21.0,Left Wing,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2657.712
70ae6edd-6313-4ef7-a83c-096af4290307,1586,1,00:44:17.712,44,17,86,0.0,39,Dribbled Past,216,Getafe,1,Regular Play,218,Real Betis,,,"['98a484e1-c0be-402a-9731-776117057980', 'f60d3aef-e510-4148-aa55-6f9d64133b42']",,"[26.2, 49.2]",6872.0,Bruno González Cabrera,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2657.712
f60d3aef-e510-4148-aa55-6f9d64133b42,1587,1,00:44:17.712,44,17,86,0.0,14,Dribble,216,Getafe,1,Regular Play,216,Getafe,,,"['70ae6edd-6313-4ef7-a83c-096af4290307', 'c47aa4d0-bb40-4f4c-bcd5-e3d9a48db808']",,"[93.9, 30.9]",6720.0,Pablo Sarabia García,21.0,Left Wing,,,,,,,,,,,,True,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,2657.712
98a484e1-c0be-402a-9731-776117057980,1588,1,00:44:17.712,44,17,86,2.29011,43,Carry,216,Getafe,1,Regular Play,216,Getafe,,,"['5eb4c588-42a4-4217-9c53-9164fda20689', '70ae6edd-6313-4ef7-a83c-096af4290307', 'ae37f4b7-27cf-44cd-9a1a-480dde39fc28', 'c47aa4d0-bb40-4f4c-bcd5-e3d9a48db808', 'f60d3aef-e510-4148-aa55-6f9d64133b42']",,"[93.9, 30.9]",6720.0,Pablo Sarabia García,21.0,Left Wing,,,,,,,,,,,,True,,,,,,,,,"[106.7, 36.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2657.712
5eb4c588-42a4-4217-9c53-9164fda20689,1589,1,00:44:19.487,44,19,86,0.557879,17,Pressure,216,Getafe,1,Regular Play,218,Real Betis,,,"['98a484e1-c0be-402a-9731-776117057980', 'ae37f4b7-27cf-44cd-9a1a-480dde39fc28']",,"[15.0, 43.8]",11634.0,Cristiano Piccini,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2659.487
ae37f4b7-27cf-44cd-9a1a-480dde39fc28,1590,1,00:44:20.002,44,20,86,0.400628,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,"['1670c27f-6d98-4cc9-838d-b5551b5d8a66', '3a569ca0-0e64-4a0c-a9c1-8cab86a630a4', '5eb4c588-42a4-4217-9c53-9164fda20689']",,"[106.7, 36.3]",6720.0,Pablo Sarabia García,21.0,Left Wing,15893.0,Víctor Rodríguez Romero,2.1095023,1.4758446,1.0,Ground Pass,"[106.9, 38.4]",38.0,Left Foot,,,True,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2660.002
1670c27f-6d98-4cc9-838d-b5551b5d8a66,1591,1,00:44:20.403,44,20,86,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,['ae37f4b7-27cf-44cd-9a1a-480dde39fc28'],,"[105.0, 45.7]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2660.403
3a569ca0-0e64-4a0c-a9c1-8cab86a630a4,1592,1,00:44:20.403,44,20,86,0.0,6,Block,216,Getafe,1,Regular Play,218,Real Betis,,,['ae37f4b7-27cf-44cd-9a1a-480dde39fc28'],,"[13.2, 41.7]",11634.0,Cristiano Piccini,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2660.403
5c424712-dd1e-48d8-85c8-17201dc57c5d,1593,1,00:44:21.246,44,21,86,0.346612,17,Pressure,216,Getafe,1,Regular Play,216,Getafe,,,['afff0891-9243-4e5c-914b-8f125175e60b'],,"[108.4, 42.3]",6720.0,Pablo Sarabia García,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2661.246
