id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,under_pressure,interception_outcome_id,interception_outcome_name,duel_type_id,duel_type_name,pass_aerial_won,duel_outcome_id,duel_outcome_name,pass_deflected,out,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,dribble_outcome_id,dribble_outcome_name,pass_cross,pass_cut_back,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,pass_switch,clearance_head,foul_committed_type_id,foul_committed_type_name,foul_won_defensive,shot_first_time,dribble_nutmeg,shot_one_on_one,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_outswinging,pass_technique_id,pass_technique_name,pass_inswinging,shot_aerial_won,dribble_overrun,pass_goal_assist,foul_committed_advantage,foul_won_advantage,pass_miscommunication,clearance_aerial_won,ball_recovery_recovery_failure,block_deflection,injury_stoppage_in_chain,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_card_id,foul_committed_card_name,bad_behaviour_card_id,bad_behaviour_card_name,miscontrol_aerial_won,pass_no_touch,foul_committed_offensive,pass_through_ball,timestamp_seconds
12835287-dd54-41f9-95e4-d9440483fb74,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,216,Getafe,1,Regular Play,216,Getafe,4231.0,"[{'player': {'id': 6625, 'name': 'Vicente Guaita Panadero'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6627, 'name': 'Damián Nicolás Suárez Suárez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 19}, {'player': {'id': 27403, 'name': 'Santiago Vergini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 6861, 'name': 'Juan Torres Ruiz'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 27092, 'name': 'Abdoul Karim Yoda'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 11}, {'player': {'id': 25881, 'name': 'Juan Antonio Rodríguez Villamuela'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 22}, {'player': {'id': 6745, 'name': 'Mehdi Lacen'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 6720, 'name': 'Pablo Sarabia García'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 15893, 'name': 'Víctor Rodríguez Romero'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 18}, {'player': {'id': 6907, 'name': 'Pedro León Sánchez Gil'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 14}, {'player': {'id': 24035, 'name': 'Álvaro Vázquez García'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
7da5a888-16a7-4c93-9e1e-d9a6db5b150e,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,216,Getafe,1,Regular Play,214,Espanyol,4231.0,"[{'player': {'id': 6792, 'name': 'Pau López Sabata'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 23974, 'name': 'Roberto Antonio Correa Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 6762, 'name': 'Álvaro González Soberón'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 22}, {'player': {'id': 16456, 'name': 'Enzo Pablo Roco Roco'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 27241, 'name': 'Víctor Guillermo Álvarez Delgado'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 5}, {'player': {'id': 6867, 'name': 'Papa Kouly Diop'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 12}, {'player': {'id': 27148, 'name': 'Abraham González Casanova'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 10}, {'player': {'id': 6838, 'name': 'Hernán Arsenio Pérez González'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 17}, {'player': {'id': 24072, 'name': 'Salvador Sevilla López'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 8}, {'player': {'id': 5719, 'name': 'Marco Asensio Willemsen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 25}, {'player': {'id': 7781, 'name': 'Felipe Salvador Caicedo Corozo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 20}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
fb193a04-125c-4330-b983-ead026c83f3e,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,216,Getafe,1,Regular Play,216,Getafe,,,['ff04d6f8-3835-493a-891d-5f53010dbd8f'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
ff04d6f8-3835-493a-891d-5f53010dbd8f,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,216,Getafe,1,Regular Play,214,Espanyol,,,['fb193a04-125c-4330-b983-ead026c83f3e'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
169f7ded-0b03-423a-ab90-4690058aa31d,5,1,00:00:00.973,0,0,2,0.77725,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['39d66aec-1638-4013-9797-0bc5ed7e6d47'],True,"[61.0, 40.1]",24035.0,Álvaro Vázquez García,23.0,Center Forward,15893.0,Víctor Rodríguez Romero,2.745906,1.3876855,1.0,Ground Pass,"[61.5, 42.8]",65.0,Kick Off,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.973
39d66aec-1638-4013-9797-0bc5ed7e6d47,6,1,00:00:01.750,0,1,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['169f7ded-0b03-423a-ab90-4690058aa31d'],,"[61.5, 42.8]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75
779f9769-f18b-49ac-a92a-4f7ea18ba081,7,1,00:00:04.237,0,4,2,1.759648,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['ed22005e-edb8-4ab2-8307-aae138342ddb'],,"[58.4, 45.7]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,6627.0,Damián Nicolás Suárez Suárez,28.030163,1.6171916,1.0,Ground Pass,"[57.1, 73.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.237
ed22005e-edb8-4ab2-8307-aae138342ddb,8,1,00:00:05.997,0,5,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['779f9769-f18b-49ac-a92a-4f7ea18ba081'],,"[57.1, 73.7]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.997
d87f6860-b788-457e-b9cb-11b0773cf892,9,1,00:00:05.997,0,5,2,1.936743,43,Carry,216,Getafe,9,From Kick Off,216,Getafe,,,"['5b3b5df6-d97c-4438-86ec-400a00a60dfa', 'ed22005e-edb8-4ab2-8307-aae138342ddb']",,"[57.1, 73.7]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,,,,,,,,,,"[64.3, 76.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.997
5b3b5df6-d97c-4438-86ec-400a00a60dfa,10,1,00:00:07.934,0,7,2,1.850818,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,"['8fe678af-50a8-4c18-a509-450fed490ee0', 'c4d28c6e-690b-4395-9738-7f78558ae8ca']",,"[64.3, 76.1]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,24035.0,Álvaro Vázquez García,35.02028,-0.53650177,3.0,High Pass,"[94.4, 58.2]",,,40.0,Right Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.934
c4d28c6e-690b-4395-9738-7f78558ae8ca,11,1,00:00:09.784,0,9,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['5b3b5df6-d97c-4438-86ec-400a00a60dfa'],,"[97.2, 56.8]",24035.0,Álvaro Vázquez García,23.0,Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.784
8fe678af-50a8-4c18-a509-450fed490ee0,12,1,00:00:09.784,0,9,3,0.875315,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,"['585e96f1-b5eb-42c8-9bf6-023dcfe0ba58', '5b3b5df6-d97c-4438-86ec-400a00a60dfa']",,"[25.7, 21.9]",6762.0,Álvaro González Soberón,3.0,Right Center Back,6867.0,Papa Kouly Diop,7.454529,-0.12102722,2.0,Low Pass,"[33.1, 21.0]",66.0,Recovery,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.784
585e96f1-b5eb-42c8-9bf6-023dcfe0ba58,13,1,00:00:10.660,0,10,3,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['8fe678af-50a8-4c18-a509-450fed490ee0'],,"[33.1, 21.0]",6867.0,Papa Kouly Diop,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.66
9459f84d-19bb-4a17-8e3b-8b9b984208a3,14,1,00:00:10.660,0,10,3,2.599259,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['1aae631c-15fb-4cbb-8a4a-dbb52b9dc015'],,"[33.9, 20.5]",6867.0,Papa Kouly Diop,9.0,Right Defensive Midfield,7781.0,Felipe Salvador Caicedo Corozo,26.128338,0.43454623,3.0,High Pass,"[57.6, 31.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.66
0729df03-ed5d-4221-8de6-bde4ca0591eb,15,1,00:00:10.662,0,10,3,0.107475,17,Pressure,214,Espanyol,1,Regular Play,216,Getafe,,,,,"[83.4, 59.1]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.662
7d2ff72b-970a-4827-a25c-ca6de5340445,16,1,00:00:13.019,0,13,3,0.270388,17,Pressure,214,Espanyol,1,Regular Play,216,Getafe,,,"['1aae631c-15fb-4cbb-8a4a-dbb52b9dc015', '8687c0a6-4d20-4ddf-8b5d-b8ca74e343fe']",,"[59.7, 47.5]",27403.0,Santiago Vergini,3.0,Right Center Back,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.019
1aae631c-15fb-4cbb-8a4a-dbb52b9dc015,17,1,00:00:13.259,0,13,3,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,"['7d2ff72b-970a-4827-a25c-ca6de5340445', '9459f84d-19bb-4a17-8e3b-8b9b984208a3']",,"[57.6, 31.5]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.259
8687c0a6-4d20-4ddf-8b5d-b8ca74e343fe,18,1,00:00:13.259,0,13,3,1.178128,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,"['7d2ff72b-970a-4827-a25c-ca6de5340445', 'b120439b-eb50-4df1-a20e-d5ebcf5771b2']",,"[58.3, 32.9]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,,,9.411163,-1.3129318,2.0,Low Pass,"[60.7, 23.8]",,,37.0,Head,,9.0,Incomplete,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.259
b120439b-eb50-4df1-a20e-d5ebcf5771b2,19,1,00:00:14.437,0,14,3,0.0,10,Interception,214,Espanyol,1,Regular Play,216,Getafe,,,['8687c0a6-4d20-4ddf-8b5d-b8ca74e343fe'],,"[59.4, 56.3]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,,,,,,,,,,,,,,,True,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.437
4f976f0d-6501-4ee0-bf2c-abeb0f674ea0,20,1,00:00:15.663,0,15,3,0.0,2,Ball Recovery,214,Espanyol,1,Regular Play,214,Espanyol,,,,,"[63.0, 33.6]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.663
f72a3555-6a3e-4dd4-8412-9eee15d286f3,21,1,00:00:15.663,0,15,3,1.748388,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['4f976f0d-6501-4ee0-bf2c-abeb0f674ea0', '5611a4f7-0cf3-46dd-af40-f61c3e83e555', '6a37bc39-df38-451b-a9a7-0df6dc3d3412']",,"[63.0, 33.6]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,,,,,,,,,,,,"[81.5, 39.8]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.663
6a37bc39-df38-451b-a9a7-0df6dc3d3412,22,1,00:00:15.759,0,15,3,1.795546,17,Pressure,214,Espanyol,1,Regular Play,216,Getafe,,,"['5611a4f7-0cf3-46dd-af40-f61c3e83e555', 'f72a3555-6a3e-4dd4-8412-9eee15d286f3']",,"[56.0, 47.6]",27403.0,Santiago Vergini,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.759
5611a4f7-0cf3-46dd-af40-f61c3e83e555,23,1,00:00:17.412,0,17,3,3.373377,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,"['2de764f4-bab6-4063-9ffa-8f6c7b10fd41', '405e85ec-1a22-4128-85ac-f419fb56f195', '6a37bc39-df38-451b-a9a7-0df6dc3d3412']",,"[81.5, 39.8]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,6838.0,Hernán Arsenio Pérez González,32.97711,0.49620056,1.0,Ground Pass,"[110.5, 55.5]",,,40.0,Right Foot,,9.0,Incomplete,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.412
486158d6-0461-4802-89fd-f0d713c77252,24,1,00:00:19.646,0,19,3,1.278222,17,Pressure,214,Espanyol,1,Regular Play,214,Espanyol,,,['405e85ec-1a22-4128-85ac-f419fb56f195'],,"[101.8, 58.7]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.646
2de764f4-bab6-4063-9ffa-8f6c7b10fd41,25,1,00:00:20.785,0,20,3,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['5611a4f7-0cf3-46dd-af40-f61c3e83e555'],,"[109.3, 57.1]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.785
405e85ec-1a22-4128-85ac-f419fb56f195,26,1,00:00:20.785,0,20,3,1.136912,30,Pass,214,Espanyol,1,Regular Play,216,Getafe,,,"['437aced9-39ea-4eb9-b93c-98877dd75f2b', '486158d6-0461-4802-89fd-f0d713c77252', '5611a4f7-0cf3-46dd-af40-f61c3e83e555']",,"[9.6, 24.6]",27092.0,Abdoul Karim Yoda,6.0,Left Back,6625.0,Vicente Guaita Panadero,11.289819,2.1416016,1.0,Ground Pass,"[3.5, 34.1]",64.0,Interception,40.0,Right Foot,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.785
437aced9-39ea-4eb9-b93c-98877dd75f2b,27,1,00:00:21.922,0,21,3,,42,Ball Receipt*,214,Espanyol,1,Regular Play,216,Getafe,,,['405e85ec-1a22-4128-85ac-f419fb56f195'],,"[3.5, 34.1]",6625.0,Vicente Guaita Panadero,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.922
e05507f5-3fc6-497b-8a15-9397cd0d1b2e,28,1,00:00:21.922,0,21,3,2.928687,30,Pass,214,Espanyol,1,Regular Play,216,Getafe,,,,,"[3.5, 34.1]",6625.0,Vicente Guaita Panadero,1.0,Goalkeeper,,,48.95222,-0.7565045,3.0,High Pass,"[39.1, 0.5]",,,38.0,Left Foot,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.922
ced45f76-94ff-45e8-bd1e-300b7c6c90bb,29,1,00:00:32.406,0,32,4,4.602901,30,Pass,214,Espanyol,4,From Throw In,214,Espanyol,,,['497f5c4d-7181-4067-9c06-96c1b0f26efd'],,"[85.7, 80.0]",23974.0,Roberto Antonio Correa Silva,2.0,Right Back,7781.0,Felipe Salvador Caicedo Corozo,33.960712,-0.12398976,2.0,Low Pass,"[119.4, 75.8]",67.0,Throw-in,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.406
497f5c4d-7181-4067-9c06-96c1b0f26efd,30,1,00:00:37.009,0,37,4,,42,Ball Receipt*,214,Espanyol,4,From Throw In,214,Espanyol,,,['ced45f76-94ff-45e8-bd1e-300b7c6c90bb'],,"[105.9, 74.1]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.009
006de047-31c1-4b3c-a906-2716340ab158,31,1,00:01:00.081,1,0,5,3.502275,30,Pass,216,Getafe,7,From Goal Kick,216,Getafe,,,['7f1340a3-95d4-4a5e-9184-e1787a33e7a8'],,"[7.0, 36.1]",6625.0,Vicente Guaita Panadero,1.0,Goalkeeper,6907.0,Pedro León Sánchez Gil,67.589424,-0.5477779,3.0,High Pass,"[64.7, 0.9]",63.0,Goal Kick,40.0,Right Foot,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.081
7f1340a3-95d4-4a5e-9184-e1787a33e7a8,32,1,00:01:03.583,1,3,5,,42,Ball Receipt*,216,Getafe,7,From Goal Kick,216,Getafe,,,['006de047-31c1-4b3c-a906-2716340ab158'],,"[64.7, 3.2]",6907.0,Pedro León Sánchez Gil,21.0,Left Wing,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.583
0ccd4e79-b0e2-49a4-9c89-60ebc65e82d2,33,1,00:01:15.082,1,15,6,0.974966,30,Pass,214,Espanyol,4,From Throw In,214,Espanyol,,,['538e09e8-0332-424c-8980-d635ce3e253a'],,"[54.7, 80.0]",23974.0,Roberto Antonio Correa Silva,2.0,Right Back,6762.0,Álvaro González Soberón,6.303174,-2.4123154,2.0,Low Pass,"[50.0, 75.8]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.082
538e09e8-0332-424c-8980-d635ce3e253a,34,1,00:01:16.057,1,16,6,,42,Ball Receipt*,214,Espanyol,4,From Throw In,214,Espanyol,,,['0ccd4e79-b0e2-49a4-9c89-60ebc65e82d2'],,"[50.0, 75.8]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.057
e858326c-3dc1-4fb6-ac70-83343d96d138,35,1,00:01:16.057,1,16,6,2.060128,30,Pass,214,Espanyol,4,From Throw In,214,Espanyol,,,['72c1110e-4d05-46e7-9ffb-ade410d3869d'],,"[50.0, 75.8]",6762.0,Álvaro González Soberón,3.0,Right Center Back,7781.0,Felipe Salvador Caicedo Corozo,33.65368,-0.27380988,3.0,High Pass,"[82.4, 66.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.057
72c1110e-4d05-46e7-9ffb-ade410d3869d,36,1,00:01:18.117,1,18,6,,42,Ball Receipt*,214,Espanyol,4,From Throw In,214,Espanyol,,,['e858326c-3dc1-4fb6-ac70-83343d96d138'],,"[82.4, 66.7]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.117
5d284ac2-331e-4e6d-a49d-54bbfc8156a2,37,1,00:01:18.117,1,18,6,0.0,4,Duel,214,Espanyol,4,From Throw In,216,Getafe,,,['a16c5b62-57b7-43ed-88cb-2c96d36ced72'],,"[37.7, 13.4]",6861.0,Juan Torres Ruiz,5.0,Left Center Back,,,,,,,,,,,,,,,,,,True,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.117
a16c5b62-57b7-43ed-88cb-2c96d36ced72,38,1,00:01:18.117,1,18,6,1.632862,30,Pass,214,Espanyol,4,From Throw In,214,Espanyol,,,"['5d284ac2-331e-4e6d-a49d-54bbfc8156a2', 'e2c6b914-7186-4db3-8aa1-ad979474169e']",,"[82.4, 66.7]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,6838.0,Hernán Arsenio Pérez González,15.229576,-2.1788328,3.0,High Pass,"[73.7, 54.2]",,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.117
e2c6b914-7186-4db3-8aa1-ad979474169e,39,1,00:01:19.750,1,19,6,,42,Ball Receipt*,214,Espanyol,4,From Throw In,214,Espanyol,,,['a16c5b62-57b7-43ed-88cb-2c96d36ced72'],,"[73.7, 54.2]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.75
3dbd520e-7faa-4f45-8983-5370f2e3aac1,40,1,00:01:19.750,1,19,6,1.561036,30,Pass,214,Espanyol,4,From Throw In,214,Espanyol,,,['1b78ad68-e407-4047-8362-7fe53db368ce'],,"[73.7, 54.2]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,24072.0,Salvador Sevilla López,19.37937,-0.76350385,3.0,High Pass,"[87.7, 40.8]",,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.75
1b78ad68-e407-4047-8362-7fe53db368ce,41,1,00:01:21.311,1,21,6,,42,Ball Receipt*,214,Espanyol,4,From Throw In,214,Espanyol,,,['3dbd520e-7faa-4f45-8983-5370f2e3aac1'],,"[87.7, 40.8]",24072.0,Salvador Sevilla López,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.311
