id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,dribble_outcome_id,dribble_outcome_name,pass_cross,pass_assisted_shot_id,pass_shot_assist,duel_type_id,duel_type_name,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_aerial_won,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,off_camera,pass_switch,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,foul_committed_type_id,foul_committed_type_name,counterpress,duel_outcome_id,duel_outcome_name,shot_one_on_one,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_aerial_won,ball_recovery_recovery_failure,interception_outcome_id,interception_outcome_name,clearance_head,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,pass_through_ball,pass_technique_id,pass_technique_name,clearance_left_foot,clearance_aerial_won,out,shot_first_time,bad_behaviour_card_id,bad_behaviour_card_name,dribble_overrun,pass_deflected,foul_committed_advantage,foul_won_advantage,foul_committed_penalty,foul_won_penalty,pass_cut_back,block_deflection,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_offensive,ball_recovery_offensive,pass_outswinging,dribble_nutmeg,miscontrol_aerial_won,pass_no_touch,clearance_other,timestamp_seconds
aa6c9096-7222-4186-afdf-7603ba655744,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,222,Villarreal,1,Regular Play,222,Villarreal,442.0,"[{'player': {'id': 6755, 'name': 'Sergio Asenjo Andrés'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6772, 'name': 'Mario Gaspar Pérez Martínez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 3324, 'name': 'Eric Bertrand Bailly'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 24}, {'player': {'id': 6752, 'name': 'Víctor Ruíz Torre'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 5588, 'name': 'Antonio Rukavina'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 22}, {'player': {'id': 6771, 'name': 'Manuel Trigueros Muñoz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 22819, 'name': 'Bruno Soriano Llido'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 21}, {'player': {'id': 6609, 'name': 'Denis Suárez Fernández'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 18}, {'player': {'id': 6829, 'name': 'Samuel Castillejo Azuaga'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 19}, {'player': {'id': 26009, 'name': 'Roberto Soldado Rillo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 9}, {'player': {'id': 6862, 'name': 'Cédric Bakambu'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 17}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
64ac6b64-0075-4838-9e93-c2dac089ac04,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,222,Villarreal,1,Regular Play,217,Barcelona,433.0,"[{'player': {'id': 4691, 'name': 'Claudio Andrés Bravo Muñoz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 24}, {'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 14}, {'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 16}, {'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 4}, {'player': {'id': 11094, 'name': 'Arda Turan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 7}, {'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
250465b5-719a-457b-b30b-655d152ee0d8,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,222,Villarreal,1,Regular Play,222,Villarreal,,,['c593994c-49f7-46dd-835c-4d0b6be536a2'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
c593994c-49f7-46dd-835c-4d0b6be536a2,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,222,Villarreal,1,Regular Play,217,Barcelona,,,['250465b5-719a-457b-b30b-655d152ee0d8'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
c0713458-00d4-4ff3-abd7-56d9a35e4997,5,1,00:00:00.957,0,0,2,0.52,30,Pass,222,Villarreal,9,From Kick Off,222,Villarreal,,,['594139ee-0fe9-42cd-8156-f9a06e657516'],"[60.0, 40.0]",6862.0,Cédric Bakambu,24.0,Left Center Forward,26009.0,Roberto Soldado Rillo,2.118962,1.2341216,1.0,Ground Pass,"[60.7, 42.0]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.957
594139ee-0fe9-42cd-8156-f9a06e657516,6,1,00:00:01.477,0,1,2,,42,Ball Receipt*,222,Villarreal,9,From Kick Off,222,Villarreal,,,['c0713458-00d4-4ff3-abd7-56d9a35e4997'],"[60.7, 42.0]",26009.0,Roberto Soldado Rillo,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.477
deb88384-de35-4619-abdf-4af2535336c7,7,1,00:00:01.477,0,1,2,1.3417,30,Pass,222,Villarreal,9,From Kick Off,222,Villarreal,,,['1b1295a5-8870-49c6-9eb8-ff7b65b01f29'],"[61.5, 42.4]",26009.0,Roberto Soldado Rillo,22.0,Right Center Forward,22819.0,Bruno Soriano Llido,10.959015,-2.6983504,1.0,Ground Pass,"[51.6, 37.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.477
1b1295a5-8870-49c6-9eb8-ff7b65b01f29,8,1,00:00:02.819,0,2,2,,42,Ball Receipt*,222,Villarreal,9,From Kick Off,222,Villarreal,,,['deb88384-de35-4619-abdf-4af2535336c7'],"[51.6, 37.7]",22819.0,Bruno Soriano Llido,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.819
554fdeaf-3c27-4ebb-8b6e-923498ad2e26,9,1,00:00:02.819,0,2,2,0.3369,43,Carry,222,Villarreal,9,From Kick Off,222,Villarreal,,,"['1818442b-af2f-42cd-a915-34555907632b', '1b1295a5-8870-49c6-9eb8-ff7b65b01f29']","[51.6, 37.7]",22819.0,Bruno Soriano Llido,11.0,Left Defensive Midfield,,,,,,,,,,,,"[49.1, 37.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.819
1818442b-af2f-42cd-a915-34555907632b,10,1,00:00:03.156,0,3,2,1.336338,30,Pass,222,Villarreal,9,From Kick Off,222,Villarreal,,,['448ce693-7cc2-4d3e-9003-0bd1b1b6f7a1'],"[49.1, 37.8]",22819.0,Bruno Soriano Llido,11.0,Left Defensive Midfield,6771.0,Manuel Trigueros Muñoz,18.82153,1.9177517,1.0,Ground Pass,"[42.7, 55.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.156
448ce693-7cc2-4d3e-9003-0bd1b1b6f7a1,11,1,00:00:04.492,0,4,2,,42,Ball Receipt*,222,Villarreal,9,From Kick Off,222,Villarreal,,,['1818442b-af2f-42cd-a915-34555907632b'],"[42.7, 55.5]",6771.0,Manuel Trigueros Muñoz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.492
bd46bdca-a4a1-4e55-a5db-cd10825a4aa1,12,1,00:00:04.492,0,4,2,1.966862,43,Carry,222,Villarreal,9,From Kick Off,222,Villarreal,,,"['448ce693-7cc2-4d3e-9003-0bd1b1b6f7a1', '9894b39f-bbed-4474-af4c-f0c1c5aafa4c']","[42.7, 55.5]",6771.0,Manuel Trigueros Muñoz,9.0,Right Defensive Midfield,,,,,,,,,,,,"[48.8, 60.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.492
9894b39f-bbed-4474-af4c-f0c1c5aafa4c,13,1,00:00:06.459,0,6,2,0.2768,30,Pass,222,Villarreal,9,From Kick Off,222,Villarreal,,,"['2af23d58-0511-44e0-920a-55de601f6a99', 'e3a434ea-3914-4fc8-b77c-584d3ef9ec56']","[48.8, 60.2]",6771.0,Manuel Trigueros Muñoz,9.0,Right Defensive Midfield,6609.0,Denis Suárez Fernández,7.5186434,-0.24175286,1.0,Ground Pass,"[56.1, 58.4]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.459
2af23d58-0511-44e0-920a-55de601f6a99,14,1,00:00:06.736,0,6,2,,42,Ball Receipt*,222,Villarreal,9,From Kick Off,222,Villarreal,,,['9894b39f-bbed-4474-af4c-f0c1c5aafa4c'],"[72.2, 64.0]",6609.0,Denis Suárez Fernández,12.0,Right Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.736
e3a434ea-3914-4fc8-b77c-584d3ef9ec56,15,1,00:00:06.736,0,6,2,0.0,6,Block,222,Villarreal,9,From Kick Off,217,Barcelona,,,['9894b39f-bbed-4474-af4c-f0c1c5aafa4c'],"[64.9, 22.6]",11094.0,Arda Turan,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.736
8331b791-6fad-4f9c-a973-a9019dbe6161,16,1,00:00:08.525,0,8,2,3.6721,30,Pass,222,Villarreal,9,From Kick Off,217,Barcelona,,,"['6197565f-3979-4430-b64f-85527b876a12', '6a3b5a8a-1b47-485b-8b89-8a3cc448d2e6']","[47.7, 12.7]",5211.0,Jordi Alba Ramos,6.0,Left Back,5246.0,Luis Alberto Suárez Díaz,45.25185,0.21603233,3.0,High Pass,"[91.9, 22.4]",38.0,Left Foot,66.0,Recovery,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.525
6197565f-3979-4430-b64f-85527b876a12,17,1,00:00:12.197,0,12,2,,42,Ball Receipt*,222,Villarreal,9,From Kick Off,217,Barcelona,,,['8331b791-6fad-4f9c-a973-a9019dbe6161'],"[84.6, 23.0]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.197
6a3b5a8a-1b47-485b-8b89-8a3cc448d2e6,18,1,00:00:12.197,0,12,2,0.0,2,Ball Recovery,222,Villarreal,9,From Kick Off,222,Villarreal,,,['8331b791-6fad-4f9c-a973-a9019dbe6161'],"[29.1, 58.6]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.197
1c1e3734-b5b6-4b56-91d1-34a705bf6df0,19,1,00:00:12.197,0,12,2,2.0296,43,Carry,222,Villarreal,9,From Kick Off,222,Villarreal,,,"['6a3b5a8a-1b47-485b-8b89-8a3cc448d2e6', '8fc477c9-2013-4ecb-89e2-8e3a3e86c8a4']","[29.1, 58.6]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,,,,,,,,,,,,"[21.3, 65.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.197
8fc477c9-2013-4ecb-89e2-8e3a3e86c8a4,20,1,00:00:14.227,0,14,2,3.286,30,Pass,222,Villarreal,9,From Kick Off,222,Villarreal,,,['b798da9d-81ab-4200-b686-be92bf3cd0e2'],"[21.3, 65.4]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,6755.0,Sergio Asenjo Andrés,25.522148,-2.2840974,1.0,Ground Pass,"[4.6, 46.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.227
b798da9d-81ab-4200-b686-be92bf3cd0e2,21,1,00:00:17.513,0,17,2,,42,Ball Receipt*,222,Villarreal,9,From Kick Off,222,Villarreal,,,['8fc477c9-2013-4ecb-89e2-8e3a3e86c8a4'],"[4.6, 46.1]",6755.0,Sergio Asenjo Andrés,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.513
6219795f-ca3d-4b8f-9606-40880627324c,22,1,00:00:17.513,0,17,2,1.3224,43,Carry,222,Villarreal,9,From Kick Off,222,Villarreal,,,"['881148f9-72c5-4b35-a6c8-63ee334221ff', 'b798da9d-81ab-4200-b686-be92bf3cd0e2']","[4.6, 46.1]",6755.0,Sergio Asenjo Andrés,1.0,Goalkeeper,,,,,,,,,,,,"[4.6, 46.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.513
881148f9-72c5-4b35-a6c8-63ee334221ff,23,1,00:00:18.835,0,18,2,1.4898,30,Pass,222,Villarreal,9,From Kick Off,222,Villarreal,,,['3d35893d-f9c3-4add-9cb6-9481f55735cf'],"[4.6, 46.1]",6755.0,Sergio Asenjo Andrés,1.0,Goalkeeper,6752.0,Víctor Ruíz Torre,17.11432,-0.9682081,1.0,Ground Pass,"[14.3, 32.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.835
3d35893d-f9c3-4add-9cb6-9481f55735cf,24,1,00:00:20.325,0,20,2,,42,Ball Receipt*,222,Villarreal,9,From Kick Off,222,Villarreal,,,['881148f9-72c5-4b35-a6c8-63ee334221ff'],"[14.3, 32.0]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.325
1e08fc2b-7be3-499d-af6a-f6143ac094d5,25,1,00:00:20.325,0,20,2,4.9835,43,Carry,222,Villarreal,9,From Kick Off,222,Villarreal,,,"['0e0d4aae-2359-45b9-a90b-6be3a6978147', '3d35893d-f9c3-4add-9cb6-9481f55735cf']","[14.3, 32.0]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,,,,,,,,,,,,"[28.3, 23.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.325
0e0d4aae-2359-45b9-a90b-6be3a6978147,26,1,00:00:25.308,0,25,2,1.6699,30,Pass,222,Villarreal,9,From Kick Off,222,Villarreal,,,['5652573f-c480-4035-bd0b-4b2ad53fe52e'],"[28.3, 23.8]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,5588.0,Antonio Rukavina,24.76974,-1.0511495,1.0,Ground Pass,"[40.6, 2.3]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.308
5652573f-c480-4035-bd0b-4b2ad53fe52e,27,1,00:00:26.978,0,26,2,,42,Ball Receipt*,222,Villarreal,9,From Kick Off,222,Villarreal,,,['0e0d4aae-2359-45b9-a90b-6be3a6978147'],"[40.6, 2.3]",5588.0,Antonio Rukavina,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.978
256d8c38-a74b-41e2-9776-d2d1f8f1f811,28,1,00:00:26.978,0,26,2,1.847,43,Carry,222,Villarreal,9,From Kick Off,222,Villarreal,,,"['5652573f-c480-4035-bd0b-4b2ad53fe52e', 'dd8a65ba-35f5-4c88-94ea-444f10aea21d']","[40.6, 2.3]",5588.0,Antonio Rukavina,6.0,Left Back,,,,,,,,,,,,"[40.6, 2.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.978
dd8a65ba-35f5-4c88-94ea-444f10aea21d,29,1,00:00:28.825,0,28,2,1.1004,30,Pass,222,Villarreal,9,From Kick Off,222,Villarreal,,,['d3a9260e-9fee-4a7d-9508-fce18bee6aa0'],"[40.6, 2.3]",5588.0,Antonio Rukavina,6.0,Left Back,22819.0,Bruno Soriano Llido,19.35071,1.4983844,1.0,Ground Pass,"[42.0, 21.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.825
d3a9260e-9fee-4a7d-9508-fce18bee6aa0,30,1,00:00:29.926,0,29,2,,42,Ball Receipt*,222,Villarreal,9,From Kick Off,222,Villarreal,,,['dd8a65ba-35f5-4c88-94ea-444f10aea21d'],"[42.0, 21.6]",22819.0,Bruno Soriano Llido,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.926
5e1e80c8-66da-4c32-b663-9dd1911ab19b,31,1,00:00:29.926,0,29,2,1.3947,30,Pass,222,Villarreal,9,From Kick Off,222,Villarreal,,,['b99f6c4f-756c-4b4a-9163-9f1e90ed9496'],"[42.0, 21.6]",22819.0,Bruno Soriano Llido,11.0,Left Defensive Midfield,26009.0,Roberto Soldado Rillo,19.383757,-0.09299524,3.0,High Pass,"[61.3, 19.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.926
6eb304ea-87bc-43ae-a0aa-48f3c66def01,32,1,00:00:30.842,0,30,2,0.5016,17,Pressure,222,Villarreal,9,From Kick Off,217,Barcelona,,,"['5b229c99-0dd3-4b70-9f4e-cae50f135e2d', 'b99f6c4f-756c-4b4a-9163-9f1e90ed9496']","[55.4, 59.8]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.842
b99f6c4f-756c-4b4a-9163-9f1e90ed9496,33,1,00:00:31.320,0,31,2,,42,Ball Receipt*,222,Villarreal,9,From Kick Off,222,Villarreal,,,"['5e1e80c8-66da-4c32-b663-9dd1911ab19b', '6eb304ea-87bc-43ae-a0aa-48f3c66def01']","[61.3, 19.8]",26009.0,Roberto Soldado Rillo,22.0,Right Center Forward,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.32
5b229c99-0dd3-4b70-9f4e-cae50f135e2d,34,1,00:00:31.320,0,31,2,1.2562,30,Pass,222,Villarreal,9,From Kick Off,222,Villarreal,,,"['194b34ed-c807-430b-86a9-593bd8f99ac3', '6eb304ea-87bc-43ae-a0aa-48f3c66def01']","[62.2, 19.2]",26009.0,Roberto Soldado Rillo,22.0,Right Center Forward,6829.0,Samuel Castillejo Azuaga,5.9228373,-2.9375746,2.0,Low Pass,"[56.4, 18.0]",40.0,Right Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.32
194b34ed-c807-430b-86a9-593bd8f99ac3,35,1,00:00:32.577,0,32,2,,42,Ball Receipt*,222,Villarreal,9,From Kick Off,222,Villarreal,,,['5b229c99-0dd3-4b70-9f4e-cae50f135e2d'],"[56.4, 18.0]",6829.0,Samuel Castillejo Azuaga,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.577
3621453b-b3fc-41a5-9c97-d90054bc3a26,36,1,00:00:32.577,0,32,2,3.8693,30,Pass,222,Villarreal,9,From Kick Off,222,Villarreal,,,['25fcf9dc-d0b7-478c-8953-b6bc75ae7d86'],"[56.4, 18.0]",6829.0,Samuel Castillejo Azuaga,16.0,Left Midfield,6862.0,Cédric Bakambu,42.75196,-0.14553581,2.0,Low Pass,"[98.7, 11.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.577
25fcf9dc-d0b7-478c-8953-b6bc75ae7d86,37,1,00:00:36.446,0,36,2,,42,Ball Receipt*,222,Villarreal,9,From Kick Off,222,Villarreal,,,['3621453b-b3fc-41a5-9c97-d90054bc3a26'],"[98.7, 11.8]",6862.0,Cédric Bakambu,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.446
ff728131-89de-41f8-8721-5467399ec975,38,1,00:00:36.446,0,36,2,1.4513,43,Carry,222,Villarreal,9,From Kick Off,222,Villarreal,,,"['21e6d99f-b722-4b12-a6a4-e4a10c05c8c0', '25fcf9dc-d0b7-478c-8953-b6bc75ae7d86', 'fbfc6e51-b6de-4a1a-b8c8-e5923ea4aedb']","[98.7, 11.8]",6862.0,Cédric Bakambu,24.0,Left Center Forward,,,,,,,,,,,,"[105.9, 15.2]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.446
21e6d99f-b722-4b12-a6a4-e4a10c05c8c0,39,1,00:00:37.897,0,37,2,0.0,39,Dribbled Past,222,Villarreal,9,From Kick Off,217,Barcelona,,,"['c542eeb4-19c7-4982-bd5b-0c6989199c23', 'fbfc6e51-b6de-4a1a-b8c8-e5923ea4aedb', 'ff728131-89de-41f8-8721-5467399ec975']","[15.1, 65.8]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.897
fbfc6e51-b6de-4a1a-b8c8-e5923ea4aedb,40,1,00:00:37.897,0,37,2,0.0,14,Dribble,222,Villarreal,9,From Kick Off,222,Villarreal,,,['21e6d99f-b722-4b12-a6a4-e4a10c05c8c0'],"[105.9, 15.2]",6862.0,Cédric Bakambu,24.0,Left Center Forward,,,,,,,,,,,,,,,,,True,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.897
