id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,dribble_overrun,pass_switch,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,counterpress,duel_outcome_id,duel_outcome_name,ball_recovery_recovery_failure,out,off_camera,shot_first_time,foul_won_defensive,clearance_left_foot,clearance_head,pass_goal_assist,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,foul_committed_advantage,foul_won_advantage,shot_aerial_won,foul_committed_card_id,foul_committed_card_name,foul_committed_penalty,foul_won_penalty,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_outswinging,pass_technique_id,pass_technique_name,clearance_aerial_won,pass_through_ball,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,goalkeeper_punched_out,foul_committed_type_id,foul_committed_type_name,pass_deflected,miscontrol_aerial_won,pass_cut_back,shot_one_on_one,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds
b8852115-9e22-4dbe-aac2-8ad0a9b6da1c,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,442.0,"[{'player': {'id': 6378, 'name': 'Jan Oblak'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6375, 'name': 'Juan Francisco Torres Belén'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 20}, {'player': {'id': 5259, 'name': 'José María Giménez de Vargas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 24}, {'player': {'id': 5249, 'name': 'Diego Roberto Godín Leal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 2}, {'player': {'id': 6320, 'name': 'Filipe Luís Kasmirski'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 6384, 'name': 'Gabriel Fernández Arenas'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 20669, 'name': 'Tiago Cardoso Mendes'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 7}, {'player': {'id': 12021, 'name': 'Óliver Torres Muñoz'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 10}, {'player': {'id': 6377, 'name': 'Ángel Martín Correa'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 16}, {'player': {'id': 6382, 'name': 'Fernando José Torres Sanz'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
7a3d322a-6388-41ab-9c8e-a3871dba6bab,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,212,Atlético Madrid,1,Regular Play,220,Real Madrid,433.0,"[{'player': {'id': 5597, 'name': 'Keylor Navas Gamboa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 5721, 'name': 'Daniel Carvajal Ramos'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 15}, {'player': {'id': 5485, 'name': 'Raphaël Varane'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 5201, 'name': 'Sergio Ramos García'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 5552, 'name': 'Marcelo Vieira da Silva Júnior'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 12}, {'player': {'id': 5539, 'name': 'Carlos Henrique Casimiro'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 5574, 'name': 'Toni Kroos'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 5463, 'name': 'Luka Modrić'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 19}, {'player': {'id': 4926, 'name': 'Francisco Román Alarcón Suárez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 22}, {'player': {'id': 5207, 'name': 'Cristiano Ronaldo dos Santos Aveiro'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 7}, {'player': {'id': 19677, 'name': 'Karim Benzema'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
c9c3cd24-098e-4ec6-a6bf-02f3c07e6efa,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['ec23a8fd-0522-4d78-9a67-818fa41fa5db'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
ec23a8fd-0522-4d78-9a67-818fa41fa5db,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,212,Atlético Madrid,1,Regular Play,220,Real Madrid,,,['c9c3cd24-098e-4ec6-a6bf-02f3c07e6efa'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
7ce81450-2b1f-41a5-a8ec-a82a614ac834,5,1,00:00:01.962,0,1,2,0.723656,30,Pass,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['7994bb9c-ebb9-4d1b-bbc5-77ca32e67f45'],"[60.0, 40.0]",6382.0,Fernando José Torres Sanz,24.0,Left Center Forward,6377.0,Ángel Martín Correa,4.8,-1.5707964,1.0,Ground Pass,"[60.0, 35.2]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.962
7994bb9c-ebb9-4d1b-bbc5-77ca32e67f45,6,1,00:00:02.686,0,2,2,,42,Ball Receipt*,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['7ce81450-2b1f-41a5-a8ec-a82a614ac834'],"[60.0, 35.2]",6377.0,Ángel Martín Correa,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.686
555077e6-378d-4f14-8ae6-edf1747b9d91,7,1,00:00:02.686,0,2,2,0.026847,43,Carry,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,"['7994bb9c-ebb9-4d1b-bbc5-77ca32e67f45', 'd80305b4-1bc7-4c06-b8c5-6d6972f63c80']","[60.0, 35.2]",6377.0,Ángel Martín Correa,22.0,Right Center Forward,,,,,,,,,,,,"[60.0, 39.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.686
d80305b4-1bc7-4c06-b8c5-6d6972f63c80,8,1,00:00:02.713,0,2,2,1.897012,30,Pass,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['49db41d7-cdc7-4629-be4d-eca918a525d2'],"[60.0, 39.7]",6377.0,Ángel Martín Correa,22.0,Right Center Forward,5259.0,José María Giménez de Vargas,23.717083,2.819842,1.0,Ground Pass,"[37.5, 47.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.713
49db41d7-cdc7-4629-be4d-eca918a525d2,9,1,00:00:04.610,0,4,2,,42,Ball Receipt*,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['d80305b4-1bc7-4c06-b8c5-6d6972f63c80'],"[37.5, 47.2]",5259.0,José María Giménez de Vargas,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.61
c41bf62b-f59d-46e6-aa2b-c7f6da3c2857,10,1,00:00:04.610,0,4,2,1.845143,43,Carry,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,"['49db41d7-cdc7-4629-be4d-eca918a525d2', 'faa31b31-8cfd-4ff0-8d04-6b618bd9d00d']","[37.5, 47.2]",5259.0,José María Giménez de Vargas,3.0,Right Center Back,,,,,,,,,,,,"[37.7, 47.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.61
faa31b31-8cfd-4ff0-8d04-6b618bd9d00d,11,1,00:00:06.455,0,6,2,3.200844,30,Pass,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['40479173-a1f0-45cb-8eea-aa7ec1164f06'],"[37.7, 47.6]",5259.0,José María Giménez de Vargas,3.0,Right Center Back,,,53.626953,0.16484211,3.0,High Pass,"[90.6, 56.4]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.455
9df01aa2-c38a-48ef-a2b9-5d956ae6c0bf,12,1,00:00:09.656,0,9,2,0.0,4,Duel,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['40479173-a1f0-45cb-8eea-aa7ec1164f06'],"[90.6, 56.4]",6377.0,Ángel Martín Correa,22.0,Right Center Forward,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.656
40479173-a1f0-45cb-8eea-aa7ec1164f06,13,1,00:00:09.656,0,9,2,1.430143,30,Pass,212,Atlético Madrid,9,From Kick Off,220,Real Madrid,,,"['6760f2d4-def8-4760-9639-c514ec4d9396', '83e64271-5685-44ef-bb37-77d8d70fa640', '9df01aa2-c38a-48ef-a2b9-5d956ae6c0bf', 'faa31b31-8cfd-4ff0-8d04-6b618bd9d00d']","[29.5, 23.7]",5539.0,Carlos Henrique Casimiro,10.0,Center Defensive Midfield,5207.0,Cristiano Ronaldo dos Santos Aveiro,16.03278,-0.6035723,3.0,High Pass,"[42.7, 14.6]",,,66.0,Recovery,,9.0,Incomplete,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.656
6760f2d4-def8-4760-9639-c514ec4d9396,14,1,00:00:11.086,0,11,2,,42,Ball Receipt*,212,Atlético Madrid,9,From Kick Off,220,Real Madrid,,,['40479173-a1f0-45cb-8eea-aa7ec1164f06'],"[45.0, 12.1]",5207.0,Cristiano Ronaldo dos Santos Aveiro,21.0,Left Wing,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.086
83e64271-5685-44ef-bb37-77d8d70fa640,15,1,00:00:11.086,0,11,2,0.0,10,Interception,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['40479173-a1f0-45cb-8eea-aa7ec1164f06'],"[77.4, 65.5]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.086
7e27020b-4f27-4463-93c5-eabc99806aef,16,1,00:00:12.340,0,12,2,0.0,4,Duel,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['9864a830-0856-42b5-93a6-e1804ebaf649'],"[89.4, 53.7]",6377.0,Ángel Martín Correa,22.0,Right Center Forward,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.34
9864a830-0856-42b5-93a6-e1804ebaf649,17,1,00:00:12.340,0,12,2,1.64559,30,Pass,212,Atlético Madrid,9,From Kick Off,220,Real Madrid,,,"['5a895f54-8cd5-4ecd-8bac-54743ba6a0ef', '7e27020b-4f27-4463-93c5-eabc99806aef', 'ec24d769-daa8-4677-9747-94cdea439ce8']","[30.7, 26.4]",5539.0,Carlos Henrique Casimiro,10.0,Center Defensive Midfield,19677.0,Karim Benzema,25.460754,-0.30311918,3.0,High Pass,"[55.0, 18.8]",,,66.0,Recovery,,9.0,Incomplete,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.34
ec24d769-daa8-4677-9747-94cdea439ce8,18,1,00:00:13.986,0,13,2,,42,Ball Receipt*,212,Atlético Madrid,9,From Kick Off,220,Real Madrid,,,['9864a830-0856-42b5-93a6-e1804ebaf649'],"[56.0, 21.4]",19677.0,Karim Benzema,23.0,Center Forward,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.986
5a895f54-8cd5-4ecd-8bac-54743ba6a0ef,19,1,00:00:13.986,0,13,2,0.0,2,Ball Recovery,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['9864a830-0856-42b5-93a6-e1804ebaf649'],"[65.1, 61.3]",5259.0,José María Giménez de Vargas,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.986
ff45afbc-11ab-4e58-8d7a-b7a26c980067,20,1,00:00:13.986,0,13,2,1.236974,43,Carry,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,"['5a895f54-8cd5-4ecd-8bac-54743ba6a0ef', '61a84007-c4c4-4a7d-a4b3-831e947c3985']","[65.1, 61.3]",5259.0,José María Giménez de Vargas,3.0,Right Center Back,,,,,,,,,,,,"[71.0, 63.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.986
61a84007-c4c4-4a7d-a4b3-831e947c3985,21,1,00:00:15.223,0,15,2,1.19595,30,Pass,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['b5001327-602e-4bc1-af21-ce60bd65cd57'],"[71.0, 63.5]",5259.0,José María Giménez de Vargas,3.0,Right Center Back,6377.0,Ángel Martín Correa,18.435835,0.49761513,1.0,Ground Pass,"[87.2, 72.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.223
4b244037-2ed1-4c45-8102-2b1b8b141d6c,22,1,00:00:16.355,0,16,2,0.486829,17,Pressure,212,Atlético Madrid,9,From Kick Off,220,Real Madrid,,,"['1539e1ce-1f6b-41ff-b82e-c7fde50ff183', 'b5001327-602e-4bc1-af21-ce60bd65cd57']","[32.4, 7.8]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.355
b5001327-602e-4bc1-af21-ce60bd65cd57,23,1,00:00:16.419,0,16,2,,42,Ball Receipt*,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,"['4b244037-2ed1-4c45-8102-2b1b8b141d6c', '61a84007-c4c4-4a7d-a4b3-831e947c3985']","[87.2, 72.3]",6377.0,Ángel Martín Correa,22.0,Right Center Forward,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.419
1539e1ce-1f6b-41ff-b82e-c7fde50ff183,24,1,00:00:16.419,0,16,2,0.734738,43,Carry,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,"['4b244037-2ed1-4c45-8102-2b1b8b141d6c', '6e6de2f4-c45d-4826-aa3b-d1799dcee644', 'b5001327-602e-4bc1-af21-ce60bd65cd57', 'f75bd539-862b-485c-806c-e806e8f95944']","[87.2, 72.3]",6377.0,Ángel Martín Correa,22.0,Right Center Forward,,,,,,,,,,,,"[86.0, 68.9]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.419
6e6de2f4-c45d-4826-aa3b-d1799dcee644,25,1,00:00:17.153,0,17,2,0.0,39,Dribbled Past,212,Atlético Madrid,9,From Kick Off,220,Real Madrid,,,"['1539e1ce-1f6b-41ff-b82e-c7fde50ff183', 'f75bd539-862b-485c-806c-e806e8f95944']","[34.1, 11.2]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.153
f75bd539-862b-485c-806c-e806e8f95944,26,1,00:00:17.153,0,17,2,0.0,14,Dribble,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['6e6de2f4-c45d-4826-aa3b-d1799dcee644'],"[86.0, 68.9]",6377.0,Ángel Martín Correa,22.0,Right Center Forward,,,,,,,,,,,,,,,True,,,,,,,,9.0,Incomplete,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.153
615d1f29-deee-47cd-a550-95cdc9a1cfde,27,1,00:00:17.245,0,17,2,1.96143,17,Pressure,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,"['2c97b4d4-8b47-4a65-83c7-7119619ee961', '48e872b1-a6b7-4494-afd9-7b0f43a4fefd', 'ffaa070f-9157-443b-9e89-9b69232177f7']","[87.0, 67.3]",6377.0,Ángel Martín Correa,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.245
48e872b1-a6b7-4494-afd9-7b0f43a4fefd,28,1,00:00:18.341,0,18,3,0.0,2,Ball Recovery,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['615d1f29-deee-47cd-a550-95cdc9a1cfde'],"[28.8, 15.5]",5539.0,Carlos Henrique Casimiro,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.341
ffaa070f-9157-443b-9e89-9b69232177f7,29,1,00:00:18.341,0,18,3,0.810185,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['2c97b4d4-8b47-4a65-83c7-7119619ee961', '48e872b1-a6b7-4494-afd9-7b0f43a4fefd', '615d1f29-deee-47cd-a550-95cdc9a1cfde']","[28.8, 15.5]",5539.0,Carlos Henrique Casimiro,10.0,Center Defensive Midfield,,,,,,,,,,,,"[29.3, 18.1]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.341
2c97b4d4-8b47-4a65-83c7-7119619ee961,30,1,00:00:19.151,0,19,3,0.587204,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['615d1f29-deee-47cd-a550-95cdc9a1cfde', '96824bcb-9062-4f30-a891-02736ea160c0']","[29.3, 18.1]",5539.0,Carlos Henrique Casimiro,10.0,Center Defensive Midfield,5574.0,Toni Kroos,5.8898215,0.7012599,1.0,Ground Pass,"[33.8, 21.9]",40.0,Right Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.151
96824bcb-9062-4f30-a891-02736ea160c0,31,1,00:00:19.739,0,19,3,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['2c97b4d4-8b47-4a65-83c7-7119619ee961'],"[33.8, 21.9]",5574.0,Toni Kroos,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.739
e5e07201-5045-4db4-8978-87f62c7e690e,32,1,00:00:19.739,0,19,3,0.4686,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['2b7a5e0b-4f21-4af3-b963-a7ff887ccbfc'],"[33.8, 21.9]",5574.0,Toni Kroos,13.0,Right Center Midfield,5463.0,Luka Modrić,11.70171,-1.5878887,1.0,Ground Pass,"[33.6, 10.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.739
2b7a5e0b-4f21-4af3-b963-a7ff887ccbfc,33,1,00:00:20.207,0,20,3,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['e5e07201-5045-4db4-8978-87f62c7e690e'],"[33.6, 10.2]",5463.0,Luka Modrić,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.207
1ee8f255-7360-470e-b398-3b5f77d3d185,34,1,00:00:20.207,0,20,3,0.681183,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['2b7a5e0b-4f21-4af3-b963-a7ff887ccbfc', '6228a88a-a0ac-40a3-acce-87a333b30784']","[33.6, 10.2]",5463.0,Luka Modrić,15.0,Left Center Midfield,,,,,,,,,,,,"[33.6, 10.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.207
6228a88a-a0ac-40a3-acce-87a333b30784,35,1,00:00:20.888,0,20,3,0.736171,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['c2a4ce18-721a-4f78-bc49-5e950b5e353b'],"[33.6, 10.2]",5463.0,Luka Modrić,15.0,Left Center Midfield,5552.0,Marcelo Vieira da Silva Júnior,7.1344237,-1.4725224,1.0,Ground Pass,"[34.3, 3.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.888
c2a4ce18-721a-4f78-bc49-5e950b5e353b,36,1,00:00:21.625,0,21,3,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['6228a88a-a0ac-40a3-acce-87a333b30784'],"[34.3, 3.1]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.625
1078bbc2-edd3-4bee-8496-1b1462a19da6,37,1,00:00:21.625,0,21,3,1.364655,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['d7dc3a0e-89bc-4604-945e-a6279ddd360d'],"[34.3, 3.8]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,5201.0,Sergio Ramos García,19.40773,2.2978666,1.0,Ground Pass,"[21.4, 18.3]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.625
d7dc3a0e-89bc-4604-945e-a6279ddd360d,38,1,00:00:22.989,0,22,3,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['1078bbc2-edd3-4bee-8496-1b1462a19da6'],"[21.4, 18.3]",5201.0,Sergio Ramos García,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.989
a225941a-6046-4243-b370-069852196b87,39,1,00:00:22.989,0,22,3,1.52607,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['92e9aec2-3d30-4490-80aa-58cb9f1689e3', 'd7dc3a0e-89bc-4604-945e-a6279ddd360d']","[21.4, 18.3]",5201.0,Sergio Ramos García,5.0,Left Center Back,,,,,,,,,,,,"[15.7, 24.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.989
92e9aec2-3d30-4490-80aa-58cb9f1689e3,40,1,00:00:24.515,0,24,3,2.194059,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['82f9b8a8-0974-45ab-8b06-3ece71e4c117'],"[15.7, 24.5]",5201.0,Sergio Ramos García,5.0,Left Center Back,5721.0,Daniel Carvajal Ramos,42.310402,1.1208899,2.0,Low Pass,"[34.1, 62.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.515
