id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,pass_aerial_won,off_camera,counterpress,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,interception_outcome_id,interception_outcome_name,out,pass_outswinging,pass_technique_id,pass_technique_name,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_switch,foul_won_defensive,block_deflection,ball_recovery_recovery_failure,clearance_right_foot,pass_goal_assist,shot_first_time,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,shot_one_on_one,dribble_overrun,pass_cross,shot_aerial_won,foul_committed_advantage,foul_won_advantage,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_inswinging,clearance_left_foot,foul_committed_card_id,foul_committed_card_name,pass_cut_back,block_offensive,pass_through_ball,foul_committed_offensive,pass_no_touch,bad_behaviour_card_id,bad_behaviour_card_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_deflected,pass_straight,shot_saved_to_post,goalkeeper_shot_saved_to_post,block_save_block,pass_miscommunication,timestamp_seconds
47b1d45e-59df-44c4-92d5-d2ea46994d19,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,209,Celta Vigo,1,Regular Play,209,Celta Vigo,433.0,"[{'player': {'id': 6884, 'name': 'Sergio Álvarez Conde'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6805, 'name': 'Hugo Mallo Novegil'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 6794, 'name': 'Gustavo Daniel Cabral Cáceres'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 22}, {'player': {'id': 6804, 'name': 'Sergi Gómez Solà'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 20}, {'player': {'id': 6802, 'name': 'Jonathan Castro Otto'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 19}, {'player': {'id': 19668, 'name': 'Augusto Matías Fernández'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 24}, {'player': {'id': 6797, 'name': 'Daniel Wass'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 18}, {'player': {'id': 6801, 'name': 'Pedro Pablo Hernández'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 7105, 'name': 'Fabián Ariel Orellana Valenzuela'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 14}, {'player': {'id': 6724, 'name': 'Manuel Agudo Durán'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 10}, {'player': {'id': 5217, 'name': 'Iago Aspas Juncal'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
3852c807-c5fc-403c-9883-f39e8514b178,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,209,Celta Vigo,1,Regular Play,220,Real Madrid,433.0,"[{'player': {'id': 5597, 'name': 'Keylor Navas Gamboa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 3063, 'name': 'Danilo Luiz da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 23}, {'player': {'id': 5485, 'name': 'Raphaël Varane'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 5201, 'name': 'Sergio Ramos García'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 5552, 'name': 'Marcelo Vieira da Silva Júnior'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 12}, {'player': {'id': 5539, 'name': 'Carlos Henrique Casimiro'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 5463, 'name': 'Luka Modrić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 19}, {'player': {'id': 5574, 'name': 'Toni Kroos'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 5200, 'name': 'Lucas Vázquez Iglesias'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 18}, {'player': {'id': 3990, 'name': 'Jesé Rodríguez Ruiz'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 20}, {'player': {'id': 5207, 'name': 'Cristiano Ronaldo dos Santos Aveiro'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 7}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
f7f00725-3936-414a-bc90-cc7032a9e15d,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['24842b6b-a0eb-4451-a266-e7cbc767fed0'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
24842b6b-a0eb-4451-a266-e7cbc767fed0,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,209,Celta Vigo,1,Regular Play,220,Real Madrid,,,['f7f00725-3936-414a-bc90-cc7032a9e15d'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
37c6d3b4-8ed5-48bd-863e-71c4513a2af3,5,1,00:00:00.111,0,0,2,0.457854,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['3a5e8cfb-1a10-430d-a298-c59861cd37f0'],"[61.0, 40.1]",5200.0,Lucas Vázquez Iglesias,17.0,Right Wing,5207.0,Cristiano Ronaldo dos Santos Aveiro,2.2203603,-2.5161076,1.0,Ground Pass,"[59.2, 38.8]",65.0,Kick Off,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111
3a5e8cfb-1a10-430d-a298-c59861cd37f0,6,1,00:00:00.569,0,0,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['37c6d3b4-8ed5-48bd-863e-71c4513a2af3'],"[59.2, 38.8]",5207.0,Cristiano Ronaldo dos Santos Aveiro,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.569
11f9e388-5de4-4b1e-8eb6-015d949e6c58,7,1,00:00:00.569,0,0,2,0.368104,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['3a5e8cfb-1a10-430d-a298-c59861cd37f0', '5db8b57f-3777-4722-ba68-699ef2313b8a']","[59.2, 38.8]",5207.0,Cristiano Ronaldo dos Santos Aveiro,23.0,Center Forward,,,,,,,,,,,,"[58.8, 38.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.569
5db8b57f-3777-4722-ba68-699ef2313b8a,8,1,00:00:00.937,0,0,2,1.928538,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['3d5dd599-e81e-407e-a673-a01b76a051a5'],"[58.8, 38.6]",5207.0,Cristiano Ronaldo dos Santos Aveiro,23.0,Center Forward,5485.0,Raphaël Varane,23.94765,2.792108,1.0,Ground Pass,"[36.3, 46.8]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.937
3d5dd599-e81e-407e-a673-a01b76a051a5,9,1,00:00:02.866,0,2,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['5db8b57f-3777-4722-ba68-699ef2313b8a'],"[36.3, 46.8]",5485.0,Raphaël Varane,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.866
7ad0af84-f8ea-4bad-a41a-b5a5221b0913,10,1,00:00:02.866,0,2,2,0.890343,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['263e11e9-d776-4777-8541-884d52ef3ba5', '3d5dd599-e81e-407e-a673-a01b76a051a5', '5cc3a8a5-4599-4dd2-bafb-70d7a4af2bdf']","[36.3, 46.8]",5485.0,Raphaël Varane,3.0,Right Center Back,,,,,,,,,,,,"[38.6, 48.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.866
5cc3a8a5-4599-4dd2-bafb-70d7a4af2bdf,11,1,00:00:03.182,0,3,2,0.718662,17,Pressure,220,Real Madrid,9,From Kick Off,209,Celta Vigo,,,"['263e11e9-d776-4777-8541-884d52ef3ba5', '7ad0af84-f8ea-4bad-a41a-b5a5221b0913']","[79.1, 35.4]",5217.0,Iago Aspas Juncal,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.182
263e11e9-d776-4777-8541-884d52ef3ba5,12,1,00:00:03.756,0,3,2,2.94276,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['5cc3a8a5-4599-4dd2-bafb-70d7a4af2bdf', 'c29573be-4067-431f-9a07-efbb8aa61b5e']","[38.6, 48.5]",5485.0,Raphaël Varane,3.0,Right Center Back,,,52.469517,-0.051481187,3.0,High Pass,"[91.0, 45.8]",,,40.0,Right Foot,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.756
c29573be-4067-431f-9a07-efbb8aa61b5e,13,1,00:00:06.699,0,6,3,0.0,2,Ball Recovery,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['263e11e9-d776-4777-8541-884d52ef3ba5'],"[29.1, 34.3]",6804.0,Sergi Gómez Solà,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.699
2ceadb14-d267-4810-a69b-6c5e2d778edb,14,1,00:00:06.699,0,6,3,2.709149,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['beedcdda-a693-4c35-a048-16bb72c21ba1', 'c29573be-4067-431f-9a07-efbb8aa61b5e']","[29.1, 34.3]",6804.0,Sergi Gómez Solà,5.0,Left Center Back,,,,,,,,,,,,"[26.3, 36.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.699
beedcdda-a693-4c35-a048-16bb72c21ba1,15,1,00:00:09.408,0,9,3,1.913112,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['88cfd65e-cdd9-480d-b4e9-a5039d0b3c6b'],"[26.3, 36.2]",6804.0,Sergi Gómez Solà,5.0,Left Center Back,6884.0,Sergio Álvarez Conde,18.588438,2.7670803,1.0,Ground Pass,"[9.0, 43.0]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.408
88cfd65e-cdd9-480d-b4e9-a5039d0b3c6b,16,1,00:00:11.321,0,11,3,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['beedcdda-a693-4c35-a048-16bb72c21ba1'],"[9.0, 43.0]",6884.0,Sergio Álvarez Conde,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.321
ce06afe7-f5a2-4894-8607-7e6e7b2bde3c,17,1,00:00:11.321,0,11,3,0.079998,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['868809db-565d-40b0-8a51-355a8bbc601d', '88cfd65e-cdd9-480d-b4e9-a5039d0b3c6b']","[9.0, 43.0]",6884.0,Sergio Álvarez Conde,1.0,Goalkeeper,,,,,,,,,,,,"[9.0, 43.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.321
868809db-565d-40b0-8a51-355a8bbc601d,18,1,00:00:11.401,0,11,3,3.736793,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['118cc370-f515-4828-8034-a0f9f552a25d', '45c90df7-3f26-4a7e-83f0-1dddb68a8cb4']","[9.0, 43.0]",6884.0,Sergio Álvarez Conde,1.0,Goalkeeper,7105.0,Fabián Ariel Orellana Valenzuela,59.08113,0.33994982,3.0,High Pass,"[64.7, 62.7]",,,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.401
45c90df7-3f26-4a7e-83f0-1dddb68a8cb4,19,1,00:00:15.138,0,15,3,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['868809db-565d-40b0-8a51-355a8bbc601d'],"[63.0, 62.5]",7105.0,Fabián Ariel Orellana Valenzuela,17.0,Right Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.138
118cc370-f515-4828-8034-a0f9f552a25d,20,1,00:00:15.138,0,15,3,1.24074,30,Pass,209,Celta Vigo,1,Regular Play,220,Real Madrid,,,"['44102995-abd2-409f-b2d9-ad1a77f1c14d', '868809db-565d-40b0-8a51-355a8bbc601d', '9282d711-15c4-47c6-a54e-5d6195c3289f']","[55.4, 17.4]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,3990.0,Jesé Rodríguez Ruiz,15.31829,-0.124354996,3.0,High Pass,"[70.6, 15.5]",66.0,Recovery,37.0,Head,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.138
44102995-abd2-409f-b2d9-ad1a77f1c14d,21,1,00:00:16.379,0,16,3,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,220,Real Madrid,,,['118cc370-f515-4828-8034-a0f9f552a25d'],"[68.1, 15.4]",3990.0,Jesé Rodríguez Ruiz,21.0,Left Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.379
9abbf698-88ad-41dd-bdc9-d08422be5653,22,1,00:00:16.379,0,16,3,0.0,4,Duel,209,Celta Vigo,1,Regular Play,220,Real Madrid,,,['9282d711-15c4-47c6-a54e-5d6195c3289f'],"[70.6, 15.5]",3990.0,Jesé Rodríguez Ruiz,21.0,Left Wing,,,,,,,,,,,,,True,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.379
9282d711-15c4-47c6-a54e-5d6195c3289f,23,1,00:00:16.379,0,16,3,1.017462,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['118cc370-f515-4828-8034-a0f9f552a25d', '1b654af4-8d55-4922-81eb-abc9337d9438', '9abbf698-88ad-41dd-bdc9-d08422be5653']","[49.5, 64.6]",6805.0,Hugo Mallo Novegil,2.0,Right Back,7105.0,Fabián Ariel Orellana Valenzuela,8.039901,-0.09966865,2.0,Low Pass,"[57.5, 63.8]",66.0,Recovery,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.379
1b654af4-8d55-4922-81eb-abc9337d9438,24,1,00:00:17.396,0,17,3,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['9282d711-15c4-47c6-a54e-5d6195c3289f'],"[57.5, 63.8]",7105.0,Fabián Ariel Orellana Valenzuela,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.396
f0f458a0-5fb7-4a61-ad8a-425fba84e27a,25,1,00:00:17.396,0,17,3,1.704932,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['1b654af4-8d55-4922-81eb-abc9337d9438', '75bc1d82-2b5e-4466-ab99-84b661e004a5', 'a9735d31-66eb-409e-ba5a-230780044d1e']","[57.5, 63.8]",7105.0,Fabián Ariel Orellana Valenzuela,17.0,Right Wing,,,,,,,,,,,,"[57.3, 65.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.396
a9735d31-66eb-409e-ba5a-230780044d1e,26,1,00:00:18.052,0,18,3,0.702594,17,Pressure,209,Celta Vigo,1,Regular Play,220,Real Madrid,,,['f0f458a0-5fb7-4a61-ad8a-425fba84e27a'],"[63.0, 18.2]",5574.0,Toni Kroos,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.052
c4ec1cce-b806-4c7f-b296-80fc641b6f4c,27,1,00:00:19.101,0,19,3,0.0,22,Foul Committed,209,Celta Vigo,1,Regular Play,220,Real Madrid,,,['75bc1d82-2b5e-4466-ab99-84b661e004a5'],"[62.8, 14.6]",5574.0,Toni Kroos,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.101
75bc1d82-2b5e-4466-ab99-84b661e004a5,28,1,00:00:19.101,0,19,3,0.0,21,Foul Won,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['c4ec1cce-b806-4c7f-b296-80fc641b6f4c'],"[57.3, 65.5]",7105.0,Fabián Ariel Orellana Valenzuela,17.0,Right Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.101
3f27383c-71f0-4ea8-aa7a-b581fa5c0d5d,29,1,00:00:27.414,0,27,4,1.646372,30,Pass,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['0a83f6ed-d2da-4cd2-bc60-29a81f7989d0'],"[57.3, 66.3]",6805.0,Hugo Mallo Novegil,2.0,Right Back,6794.0,Gustavo Daniel Cabral Cáceres,21.085777,-3.051362,1.0,Ground Pass,"[36.3, 64.4]",62.0,Free Kick,40.0,Right Foot,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.414
0a83f6ed-d2da-4cd2-bc60-29a81f7989d0,30,1,00:00:29.060,0,29,4,,42,Ball Receipt*,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['3f27383c-71f0-4ea8-aa7a-b581fa5c0d5d'],"[36.3, 64.4]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.06
29e6cd67-d9ff-4fe6-b416-93ddf7751e1e,31,1,00:00:30.592,0,30,4,2.454358,30,Pass,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['4ab86cb0-8504-4268-8f51-e3f060542170'],"[36.5, 61.3]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,6804.0,Sergi Gómez Solà,38.45335,-1.8909022,1.0,Ground Pass,"[24.4, 24.8]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.592
4ab86cb0-8504-4268-8f51-e3f060542170,32,1,00:00:33.046,0,33,4,,42,Ball Receipt*,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['29e6cd67-d9ff-4fe6-b416-93ddf7751e1e'],"[24.4, 24.8]",6804.0,Sergi Gómez Solà,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.046
68dd5bee-433c-4d66-bde5-1705363a6240,33,1,00:00:33.046,0,33,4,0.948008,43,Carry,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['4ab86cb0-8504-4268-8f51-e3f060542170', 'b2b89674-c156-4490-b167-a046aeb4a4ad']","[24.4, 24.8]",6804.0,Sergi Gómez Solà,5.0,Left Center Back,,,,,,,,,,,,"[24.4, 24.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.046
b2b89674-c156-4490-b167-a046aeb4a4ad,34,1,00:00:33.994,0,33,4,1.74588,30,Pass,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['c5238ead-fe05-4f2b-b194-fa1f8dc57b6a'],"[24.4, 24.8]",6804.0,Sergi Gómez Solà,5.0,Left Center Back,6794.0,Gustavo Daniel Cabral Cáceres,28.497192,1.3837239,1.0,Ground Pass,"[29.7, 52.8]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.994
c5238ead-fe05-4f2b-b194-fa1f8dc57b6a,35,1,00:00:35.740,0,35,4,,42,Ball Receipt*,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['b2b89674-c156-4490-b167-a046aeb4a4ad'],"[29.7, 52.8]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.74
ca832f02-5f2f-4fbe-9684-4ad2ad505f1b,36,1,00:00:35.740,0,35,4,1.843933,43,Carry,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['c5238ead-fe05-4f2b-b194-fa1f8dc57b6a', 'e90155a0-cf08-4953-a4c4-fabe4a7eebac']","[29.7, 52.8]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,,,,,,,,,,,,"[29.7, 52.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.74
e90155a0-cf08-4953-a4c4-fabe4a7eebac,37,1,00:00:37.584,0,37,4,1.088999,30,Pass,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['783b9d97-33be-47c3-97d1-87272f5e87c0'],"[29.7, 52.8]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,19668.0,Augusto Matías Fernández,11.047625,-0.47984052,1.0,Ground Pass,"[39.5, 47.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.584
783b9d97-33be-47c3-97d1-87272f5e87c0,38,1,00:00:38.673,0,38,4,,42,Ball Receipt*,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['e90155a0-cf08-4953-a4c4-fabe4a7eebac'],"[39.5, 47.7]",19668.0,Augusto Matías Fernández,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.673
263e81b9-362d-4ec2-89c3-4fc2ed873f46,39,1,00:00:38.673,0,38,4,2.189007,43,Carry,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['094b9ea8-362e-421d-9937-d89305ec8dbb', '783b9d97-33be-47c3-97d1-87272f5e87c0', 'f240075f-50d8-445d-8eb3-1a387542a2ca']","[39.5, 47.7]",19668.0,Augusto Matías Fernández,10.0,Center Defensive Midfield,,,,,,,,,,,,"[50.1, 62.1]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.673
094b9ea8-362e-421d-9937-d89305ec8dbb,40,1,00:00:38.794,0,38,4,1.205982,17,Pressure,209,Celta Vigo,3,From Free Kick,220,Real Madrid,,,['263e81b9-362d-4ec2-89c3-4fc2ed873f46'],"[76.2, 30.1]",5463.0,Luka Modrić,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.794
