id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,counterpress,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,off_camera,dribble_nutmeg,pass_cross,pass_switch,interception_outcome_id,interception_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,out,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_outswinging,pass_technique_id,pass_technique_name,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_deflected,shot_first_time,clearance_right_foot,pass_cut_back,pass_inswinging,goalkeeper_outcome_id,goalkeeper_outcome_name,dribble_overrun,clearance_left_foot,foul_committed_advantage,foul_won_advantage,pass_miscommunication,pass_through_ball,foul_committed_card_id,foul_committed_card_name,shot_saved_to_post,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_shot_saved_to_post,ball_recovery_recovery_failure,shot_aerial_won,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_won_defensive,block_offensive,pass_goal_assist,bad_behaviour_card_id,bad_behaviour_card_name,50_50_outcome_id,50_50_outcome_name,timestamp_seconds
108c100e-778c-4c82-a16b-edc4f2670a31,1283,1,00:30:26.320,30,26,59,1.497519,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['9a27bb62-60ab-4004-bb71-c615f5058488'],"[44.1, 15.6]",24149.0,José Antonio García Rabasco,10.0,Center Defensive Midfield,6784.0,Antonio García Aranda,18.66762,-0.7853982,1.0,Ground Pass,"[57.3, 2.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1826.32
9a27bb62-60ab-4004-bb71-c615f5058488,1284,1,00:30:27.817,30,27,59,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['108c100e-778c-4c82-a16b-edc4f2670a31'],"[57.3, 2.4]",6784.0,Antonio García Aranda,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1827.817
91aed07c-4f69-4ee1-8e1f-ff2eeefb2d60,1285,1,00:30:31.812,30,31,59,0.673814,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['a2c8860f-f8b9-4781-959c-7a8d785add77'],"[59.3, 2.6]",6784.0,Antonio García Aranda,6.0,Left Back,,,15.646086,0.5667292,1.0,Ground Pass,"[72.5, 11.0]",38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1831.812
a2c8860f-f8b9-4781-959c-7a8d785add77,1286,1,00:30:32.486,30,32,59,0.0,10,Interception,221,Levante UD,4,From Throw In,208,Las Palmas,,,['91aed07c-4f69-4ee1-8e1f-ff2eeefb2d60'],"[47.6, 69.1]",6927.0,David García Santana,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1832.486
ea97226a-5787-4a81-a84a-6bfb14b0cd52,1287,1,00:30:34.223,30,34,60,1.198173,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['72817191-0cbc-4bd4-84a8-74caaa2461e7'],"[51.9, 61.1]",6928.0,Pedro Taunausú Domínguez Placeres,19.0,Center Attacking Midfield,8440.0,Aythami Artiles Oliva,13.514807,-2.3195617,1.0,Ground Pass,"[42.7, 51.2]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1834.223
72817191-0cbc-4bd4-84a8-74caaa2461e7,1288,1,00:30:35.421,30,35,60,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['ea97226a-5787-4a81-a84a-6bfb14b0cd52'],"[42.7, 51.2]",8440.0,Aythami Artiles Oliva,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1835.421
5bb36335-43bc-47aa-8ab6-c8d13424f614,1289,1,00:30:35.421,30,35,60,0.664836,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['00ea5a51-8416-49a1-b359-e1101b21f5a2', '72817191-0cbc-4bd4-84a8-74caaa2461e7']","[42.7, 51.2]",8440.0,Aythami Artiles Oliva,5.0,Left Center Back,,,,,,,,,,,,"[44.9, 51.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1835.421
00ea5a51-8416-49a1-b359-e1101b21f5a2,1290,1,00:30:36.086,30,36,60,1.762962,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['7c7b7498-5dd7-43ee-8fe3-3a3e1b5e176d'],"[44.9, 51.0]",8440.0,Aythami Artiles Oliva,5.0,Left Center Back,6932.0,Dani Castellano Betancor,21.011663,-1.5374753,1.0,Ground Pass,"[45.6, 30.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1836.086
7c7b7498-5dd7-43ee-8fe3-3a3e1b5e176d,1291,1,00:30:37.849,30,37,60,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['00ea5a51-8416-49a1-b359-e1101b21f5a2'],"[45.6, 30.0]",6932.0,Dani Castellano Betancor,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1837.849
e40519f1-33de-489a-a2e6-e59d32253326,1292,1,00:30:37.849,30,37,60,2.854281,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['7c7b7498-5dd7-43ee-8fe3-3a3e1b5e176d', 'c2207906-f6c0-44da-8b3c-5d96ab337530']","[45.6, 30.0]",6932.0,Dani Castellano Betancor,6.0,Left Back,,,,,,,,,,,,"[55.3, 25.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1837.849
c2207906-f6c0-44da-8b3c-5d96ab337530,1293,1,00:30:40.703,30,40,60,0.971465,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['a4135d7a-dd5a-4408-844b-dcf283a38a31'],"[55.3, 25.1]",6932.0,Dani Castellano Betancor,6.0,Left Back,3610.0,Roque Mesa Quevedo,6.3890533,1.2688452,1.0,Ground Pass,"[57.2, 31.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1840.703
a4135d7a-dd5a-4408-844b-dcf283a38a31,1294,1,00:30:41.674,30,41,60,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['c2207906-f6c0-44da-8b3c-5d96ab337530'],"[57.2, 31.2]",3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1841.674
80067403-f209-4774-b1d1-bed214dbeb19,1295,1,00:30:41.674,30,41,60,5.256894,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['a4135d7a-dd5a-4408-844b-dcf283a38a31', 'b723a97b-15a7-4b63-98a1-3fd154b52a61']","[57.2, 31.2]",3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,,,,,,,,,,,,"[63.2, 33.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1841.674
b723a97b-15a7-4b63-98a1-3fd154b52a61,1296,1,00:30:46.931,30,46,60,2.570216,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['8fb984da-40f5-42d4-9a70-812bcfb27573'],"[63.2, 33.1]",3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,6927.0,David García Santana,30.708467,1.8007683,1.0,Ground Pass,"[56.2, 63.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1846.931
8fb984da-40f5-42d4-9a70-812bcfb27573,1297,1,00:30:49.502,30,49,60,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['b723a97b-15a7-4b63-98a1-3fd154b52a61'],"[56.2, 63.0]",6927.0,David García Santana,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1849.502
8cc163c7-c9a1-4893-9b06-98f2d3dbca34,1298,1,00:30:49.502,30,49,60,0.144173,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['8fb984da-40f5-42d4-9a70-812bcfb27573', 'd518ca96-3da2-431a-8db4-a9dde70cd6ac']","[56.2, 63.0]",6927.0,David García Santana,3.0,Right Center Back,,,,,,,,,,,,"[55.8, 66.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1849.502
d518ca96-3da2-431a-8db4-a9dde70cd6ac,1299,1,00:30:49.646,30,49,60,1.306549,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['0e3ce936-0cec-4a6d-8fa9-13e9ed810691'],"[55.8, 66.2]",6927.0,David García Santana,3.0,Right Center Back,6928.0,Pedro Taunausú Domínguez Placeres,10.978616,-0.72739875,1.0,Ground Pass,"[64.0, 58.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1849.646
0e3ce936-0cec-4a6d-8fa9-13e9ed810691,1300,1,00:30:50.952,30,50,60,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['d518ca96-3da2-431a-8db4-a9dde70cd6ac'],"[64.0, 58.9]",6928.0,Pedro Taunausú Domínguez Placeres,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1850.952
5f9b9eff-6aca-42a8-9da1-9da45ac59791,1301,1,00:30:50.952,30,50,60,0.541606,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['0e3ce936-0cec-4a6d-8fa9-13e9ed810691', 'a50349e9-8845-404c-950e-0928f96471f1']","[64.0, 58.9]",6928.0,Pedro Taunausú Domínguez Placeres,19.0,Center Attacking Midfield,,,,,,,,,,,,"[67.8, 60.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1850.952
a50349e9-8845-404c-950e-0928f96471f1,1302,1,00:30:51.494,30,51,60,1.73117,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['e264395a-0193-4f2e-ba8f-740dba9ef109'],"[67.8, 60.1]",6928.0,Pedro Taunausú Domínguez Placeres,19.0,Center Attacking Midfield,10755.0,Jonathan Viera Ramos,24.62722,0.74518996,1.0,Ground Pass,"[85.9, 76.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1851.494
e264395a-0193-4f2e-ba8f-740dba9ef109,1303,1,00:30:53.225,30,53,60,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['a50349e9-8845-404c-950e-0928f96471f1'],"[85.9, 76.8]",10755.0,Jonathan Viera Ramos,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1853.225
8cb74e2c-5ca6-4b17-96bd-b3da8c51186a,1304,1,00:30:53.225,30,53,60,2.333197,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['b03bac23-a3a0-4668-af50-35d3e88aa561', 'e264395a-0193-4f2e-ba8f-740dba9ef109']","[85.9, 76.8]",10755.0,Jonathan Viera Ramos,17.0,Right Wing,,,,,,,,,,,,"[90.5, 76.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1853.225
b03bac23-a3a0-4668-af50-35d3e88aa561,1305,1,00:30:55.558,30,55,60,1.281583,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['740fffcb-e15c-4e50-bb46-4f5acc60cb8b'],"[90.5, 76.1]",10755.0,Jonathan Viera Ramos,17.0,Right Wing,7906.0,David Simón Rodríguez Santana,11.649893,-2.5393052,1.0,Ground Pass,"[80.9, 69.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1855.558
740fffcb-e15c-4e50-bb46-4f5acc60cb8b,1306,1,00:30:56.840,30,56,60,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['b03bac23-a3a0-4668-af50-35d3e88aa561'],"[80.9, 69.5]",7906.0,David Simón Rodríguez Santana,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1856.84
4874707a-bb7c-408d-a731-0058f19c1d31,1307,1,00:30:56.840,30,56,60,0.565857,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['074ea5f3-a49b-4350-99c8-d69eed2b8b41', '740fffcb-e15c-4e50-bb46-4f5acc60cb8b']","[80.9, 69.5]",7906.0,David Simón Rodríguez Santana,2.0,Right Back,,,,,,,,,,,,"[80.9, 69.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1856.84
074ea5f3-a49b-4350-99c8-d69eed2b8b41,1308,1,00:30:57.406,30,57,60,1.022674,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['2aa7fc2c-e2af-4e81-ba5f-15d3d025b79e'],"[80.9, 69.5]",7906.0,David Simón Rodríguez Santana,2.0,Right Back,10755.0,Jonathan Viera Ramos,9.963935,0.8991902,1.0,Ground Pass,"[87.1, 77.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1857.406
2aa7fc2c-e2af-4e81-ba5f-15d3d025b79e,1309,1,00:30:58.428,30,58,60,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['074ea5f3-a49b-4350-99c8-d69eed2b8b41'],"[87.1, 77.3]",10755.0,Jonathan Viera Ramos,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1858.4279999999999
0ebeb210-3d0c-43a7-9040-5b5c8f4e887c,1310,1,00:30:58.428,30,58,60,1.965489,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['2aa7fc2c-e2af-4e81-ba5f-15d3d025b79e', 'f843b915-d87c-47cb-96c5-ba8eb3140540']","[87.1, 77.3]",10755.0,Jonathan Viera Ramos,17.0,Right Wing,,,,,,,,,,,,"[85.4, 77.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1858.4279999999999
f843b915-d87c-47cb-96c5-ba8eb3140540,1311,1,00:31:00.394,31,0,60,0.94853,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['e5ddb2a1-a877-40f6-a780-14aa939acd10'],"[85.4, 77.3]",10755.0,Jonathan Viera Ramos,17.0,Right Wing,15602.0,Juan Carlos Valerón Santana,14.317122,-1.9500057,1.0,Ground Pass,"[80.1, 64.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1860.394
e5ddb2a1-a877-40f6-a780-14aa939acd10,1312,1,00:31:01.342,31,1,60,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['f843b915-d87c-47cb-96c5-ba8eb3140540'],"[80.1, 64.0]",15602.0,Juan Carlos Valerón Santana,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1861.342
eb66209c-7395-4fb3-a087-5f616254cd13,1313,1,00:31:01.342,31,1,60,2.031999,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['50990045-8214-4995-a0b7-eb974fe57563', 'ce2843cf-8d8a-4917-af59-cb2ef30a02c9', 'e5ddb2a1-a877-40f6-a780-14aa939acd10']","[80.1, 64.0]",15602.0,Juan Carlos Valerón Santana,15.0,Left Center Midfield,,,,,,,,,,,,"[82.1, 65.7]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1861.342
50990045-8214-4995-a0b7-eb974fe57563,1314,1,00:31:02.282,31,2,60,0.75477,17,Pressure,208,Las Palmas,1,Regular Play,221,Levante UD,,,['eb66209c-7395-4fb3-a087-5f616254cd13'],"[38.8, 19.7]",25134.0,Deyverson Brum Silva Acosta,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1862.282
ce2843cf-8d8a-4917-af59-cb2ef30a02c9,1315,1,00:31:03.374,31,3,60,0.0,3,Dispossessed,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['840dcbcb-a3e4-4026-8e5f-3f0e94b3e56c'],"[82.1, 65.7]",15602.0,Juan Carlos Valerón Santana,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1863.374
840dcbcb-a3e4-4026-8e5f-3f0e94b3e56c,1316,1,00:31:03.374,31,3,61,0.0,4,Duel,221,Levante UD,1,Regular Play,221,Levante UD,,,['ce2843cf-8d8a-4917-af59-cb2ef30a02c9'],"[38.0, 14.4]",25134.0,Deyverson Brum Silva Acosta,23.0,Center Forward,,,,,,,,,,,,,,,,,True,11.0,Tackle,,True,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1863.374
ff53fe39-651f-4d2a-ab07-f411362c54b1,1317,1,00:31:03.374,31,3,61,2.102599,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['840dcbcb-a3e4-4026-8e5f-3f0e94b3e56c', 'd8e76353-c941-43d4-8bfc-17a3bc804cb5']","[38.0, 14.4]",25134.0,Deyverson Brum Silva Acosta,23.0,Center Forward,,,,,,,,,,,,"[45.8, 16.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1863.374
d8e76353-c941-43d4-8bfc-17a3bc804cb5,1318,1,00:31:05.477,31,5,61,1.032797,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,['4a9e78ed-5283-4ea7-b9de-f06bc26bc1ac'],"[45.8, 16.1]",25134.0,Deyverson Brum Silva Acosta,23.0,Center Forward,24149.0,José Antonio García Rabasco,12.603571,2.2381024,1.0,Ground Pass,"[38.0, 26.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1865.477
4a9e78ed-5283-4ea7-b9de-f06bc26bc1ac,1319,1,00:31:06.510,31,6,61,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['d8e76353-c941-43d4-8bfc-17a3bc804cb5'],"[38.0, 26.0]",24149.0,José Antonio García Rabasco,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1866.51
64f13eaa-386c-4498-9fc1-fd92d59d04c5,1320,1,00:31:06.510,31,6,61,4.004331,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['02433835-48a4-4557-bc35-c6999971ae5a', '4a9e78ed-5283-4ea7-b9de-f06bc26bc1ac']","[38.0, 26.0]",24149.0,José Antonio García Rabasco,10.0,Center Defensive Midfield,,,,,,,,,,,,"[38.5, 35.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1866.51
02433835-48a4-4557-bc35-c6999971ae5a,1321,1,00:31:10.514,31,10,61,2.653899,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,['0c801342-9262-4c2f-b0bf-2d9fbe9dc9b4'],"[38.5, 35.2]",24149.0,José Antonio García Rabasco,10.0,Center Defensive Midfield,26012.0,David Navarro Pedrós,29.238503,1.5194715,1.0,Ground Pass,"[40.0, 64.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1870.514
0c801342-9262-4c2f-b0bf-2d9fbe9dc9b4,1322,1,00:31:13.168,31,13,61,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['02433835-48a4-4557-bc35-c6999971ae5a'],"[40.0, 64.4]",26012.0,David Navarro Pedrós,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1873.168
100d923a-e275-4b29-aef0-83ba0eb7791e,1323,1,00:31:13.168,31,13,61,3.56048,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['0c801342-9262-4c2f-b0bf-2d9fbe9dc9b4', '1ba52673-a6ab-4acf-9a79-d8869a7391b2', '222e2814-1896-481f-adda-a6b48ba0d1ec']","[40.0, 64.4]",26012.0,David Navarro Pedrós,3.0,Right Center Back,,,,,,,,,,,,"[52.0, 73.5]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1873.168
222e2814-1896-481f-adda-a6b48ba0d1ec,1324,1,00:31:16.469,31,16,61,0.35565,17,Pressure,221,Levante UD,1,Regular Play,208,Las Palmas,,,"['100d923a-e275-4b29-aef0-83ba0eb7791e', '1ba52673-a6ab-4acf-9a79-d8869a7391b2']","[68.8, 9.7]",6721.0,Willian José da Silva,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1876.469
1ba52673-a6ab-4acf-9a79-d8869a7391b2,1325,1,00:31:16.729,31,16,61,0.282767,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,"['222e2814-1896-481f-adda-a6b48ba0d1ec', '9aabf9b4-787e-42a9-a0ca-8ad46ef1c1cf']","[52.0, 73.5]",26012.0,David Navarro Pedrós,3.0,Right Center Back,,,3.5805027,-2.5148497,2.0,Low Pass,"[49.1, 71.4]",40.0,Right Foot,,,,9.0,Incomplete,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1876.729
9aabf9b4-787e-42a9-a0ca-8ad46ef1c1cf,1326,1,00:31:17.011,31,17,61,0.0,6,Block,221,Levante UD,1,Regular Play,208,Las Palmas,,,['1ba52673-a6ab-4acf-9a79-d8869a7391b2'],"[71.0, 8.7]",6721.0,Willian José da Silva,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1877.011
3180e4fd-4755-4168-b209-4ef0c071dfd1,1327,1,00:31:25.381,31,25,61,0.0,26,Player On,221,Levante UD,1,Regular Play,221,Levante UD,,,['76df975a-8413-45dc-917d-ec0487171bd5'],,6787.0,Pedro López Muñoz,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1885.381
