id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_outcome_id,pass_outcome_name,under_pressure,duel_type_id,duel_type_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,counterpress,pass_aerial_won,pass_technique_id,pass_technique_name,pass_inswinging,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,out,pass_cross,clearance_left_foot,ball_recovery_recovery_failure,block_offensive,interception_outcome_id,interception_outcome_name,off_camera,foul_won_defensive,clearance_right_foot,bad_behaviour_card_id,bad_behaviour_card_name,dribble_overrun,ball_recovery_offensive,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,pass_outswinging,shot_aerial_won,miscontrol_aerial_won,pass_goal_assist,shot_one_on_one,goalkeeper_technique_id,goalkeeper_technique_name,foul_committed_advantage,foul_won_advantage,goalkeeper_punched_out,foul_committed_type_id,foul_committed_type_name,foul_committed_penalty,pass_cut_back,shot_first_time,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,clearance_other,foul_committed_offensive,foul_committed_card_id,foul_committed_card_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_deflected,injury_stoppage_in_chain,shot_saved_off_target,goalkeeper_shot_saved_off_target,pass_straight,pass_no_touch,50_50_outcome_id,50_50_outcome_name,timestamp_seconds
d48eb6d4-f333-4e2d-bfa4-52bd70e57e18,260,1,00:07:26.603,7,26,16,0.0,14,Dribble,221,Levante UD,1,Regular Play,1049,Granada,,,"['74388f2a-16a4-4178-bb71-7fe834b3f65a', '95b82ce4-9ecd-4ec8-be80-1f1f07e60153']","[34.2, 53.4]",6918.0,Isaac Ajayi Success,17.0,Right Wing,,,,,,,,,,,,,,,True,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.603
e2f0b606-a1bb-4825-8c49-d6234a970a47,261,1,00:07:26.603,7,26,16,3.604058,43,Carry,221,Levante UD,1,Regular Play,1049,Granada,,,"['74388f2a-16a4-4178-bb71-7fe834b3f65a', '95b82ce4-9ecd-4ec8-be80-1f1f07e60153', 'd48eb6d4-f333-4e2d-bfa4-52bd70e57e18', 'd8d33047-8117-4979-a9a1-b66d8c52c899', 'e964e6ff-799a-4e76-afd1-49067f79dfae']","[34.2, 53.4]",6918.0,Isaac Ajayi Success,17.0,Right Wing,,,,,,,,,,,,"[51.2, 50.9]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.603
d8d33047-8117-4979-a9a1-b66d8c52c899,262,1,00:07:29.176,7,29,16,1.147261,17,Pressure,221,Levante UD,1,Regular Play,221,Levante UD,,,"['e2f0b606-a1bb-4825-8c49-d6234a970a47', 'e964e6ff-799a-4e76-afd1-49067f79dfae']","[74.0, 30.3]",27480.0,Lucas Alfonso Orbán Alegre,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.176
e964e6ff-799a-4e76-afd1-49067f79dfae,263,1,00:07:30.207,7,30,16,2.826572,30,Pass,221,Levante UD,1,Regular Play,1049,Granada,,,"['ae70899b-7862-43a7-a1fd-f45ef3ce189d', 'd8d33047-8117-4979-a9a1-b66d8c52c899']","[51.2, 50.9]",6918.0,Isaac Ajayi Success,17.0,Right Wing,26776.0,Juan Isaac Cuenca López,56.395924,-0.9035324,3.0,High Pass,"[86.1, 6.6]",,,40.0,Right Foot,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.207
ae70899b-7862-43a7-a1fd-f45ef3ce189d,264,1,00:07:33.033,7,33,16,,42,Ball Receipt*,221,Levante UD,1,Regular Play,1049,Granada,,,['e964e6ff-799a-4e76-afd1-49067f79dfae'],"[86.1, 6.6]",26776.0,Juan Isaac Cuenca López,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.033
882a5c19-6454-4d90-82f3-5a64b3963467,265,1,00:07:33.033,7,33,16,0.0,38,Miscontrol,221,Levante UD,1,Regular Play,1049,Granada,,,,"[85.3, 5.1]",26776.0,Juan Isaac Cuenca López,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.033
b1b30075-5642-445b-b7f4-94bff9d4a0b1,266,1,00:07:50.079,7,50,17,2.235136,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['a9f07903-bee2-4b6f-aa9e-8326b627ed43'],"[36.8, 80.0]",5678.0,Jefferson Andrés Lerma Solís,2.0,Right Back,,,33.256878,-0.5053462,3.0,High Pass,"[65.9, 63.9]",67.0,Throw-in,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.079
a9f07903-bee2-4b6f-aa9e-8326b627ed43,267,1,00:07:52.314,7,52,17,2.088346,30,Pass,221,Levante UD,4,From Throw In,1049,Granada,,,"['a3538ca4-9e16-4faf-b96f-c1d3881a2e74', 'b1b30075-5642-445b-b7f4-94bff9d4a0b1']","[54.2, 16.2]",19454.0,Ricardo Miguel Moreira da Costa,5.0,Left Center Back,,,24.01333,1.047518,3.0,High Pass,"[66.2, 37.0]",66.0,Recovery,37.0,Head,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.314
a3538ca4-9e16-4faf-b96f-c1d3881a2e74,268,1,00:07:54.403,7,54,17,0.0,2,Ball Recovery,221,Levante UD,4,From Throw In,221,Levante UD,,,['a9f07903-bee2-4b6f-aa9e-8326b627ed43'],"[53.9, 43.1]",6668.0,José Luis Morales Nogales,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.403
fa0e7e65-bf67-4d7f-91ad-f1669451613f,269,1,00:07:54.403,7,54,17,1.454018,43,Carry,221,Levante UD,4,From Throw In,221,Levante UD,,,"['042f76d6-5bbc-4cc0-95fb-9a82bb7cb186', 'a3538ca4-9e16-4faf-b96f-c1d3881a2e74', 'c8a64289-be7e-4ce4-a71f-a612fd153a13']","[53.9, 43.1]",6668.0,José Luis Morales Nogales,16.0,Left Midfield,,,,,,,,,,,,"[53.9, 34.2]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.403
042f76d6-5bbc-4cc0-95fb-9a82bb7cb186,270,1,00:07:55.099,7,55,17,0.74854,17,Pressure,221,Levante UD,4,From Throw In,1049,Granada,,,['fa0e7e65-bf67-4d7f-91ad-f1669451613f'],"[65.8, 39.3]",6599.0,Rubén Salvador Pérez Del Mármol,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.099
c8a64289-be7e-4ce4-a71f-a612fd153a13,271,1,00:07:55.857,7,55,17,1.951672,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['a4538f87-9b96-4d05-8319-d1bfe55609d5'],"[53.9, 34.2]",6668.0,José Luis Morales Nogales,16.0,Left Midfield,27480.0,Lucas Alfonso Orbán Alegre,23.92509,-2.1205347,1.0,Ground Pass,"[41.4, 13.8]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.85699999999997
a4538f87-9b96-4d05-8319-d1bfe55609d5,272,1,00:07:57.808,7,57,17,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['c8a64289-be7e-4ce4-a71f-a612fd153a13'],"[41.4, 13.8]",27480.0,Lucas Alfonso Orbán Alegre,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.808
5f8e43f4-9f15-4cce-b3e0-b25c66faa496,273,1,00:07:57.808,7,57,17,2.790938,43,Carry,221,Levante UD,4,From Throw In,221,Levante UD,,,"['a4538f87-9b96-4d05-8319-d1bfe55609d5', 'd14856ec-bb77-4791-be4a-bca46c7b9484']","[41.4, 13.8]",27480.0,Lucas Alfonso Orbán Alegre,6.0,Left Back,,,,,,,,,,,,"[45.9, 13.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.808
d14856ec-bb77-4791-be4a-bca46c7b9484,274,1,00:08:00.599,8,0,17,1.667565,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['ac5a6537-9fc8-4077-8608-181527986daf'],"[45.9, 13.5]",27480.0,Lucas Alfonso Orbán Alegre,6.0,Left Back,26012.0,David Navarro Pedrós,19.525623,2.1630602,1.0,Ground Pass,"[35.0, 29.7]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.599
ac5a6537-9fc8-4077-8608-181527986daf,275,1,00:08:02.267,8,2,17,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['d14856ec-bb77-4791-be4a-bca46c7b9484'],"[35.0, 29.7]",26012.0,David Navarro Pedrós,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.267
10cbb906-dd3c-42ac-9f72-5dcb8558bb22,276,1,00:08:02.267,8,2,17,0.515276,43,Carry,221,Levante UD,4,From Throw In,221,Levante UD,,,"['ac5a6537-9fc8-4077-8608-181527986daf', 'edeaf228-0603-404e-91c5-3cc6f6854d03']","[35.0, 29.7]",26012.0,David Navarro Pedrós,5.0,Left Center Back,,,,,,,,,,,,"[32.6, 30.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.267
edeaf228-0603-404e-91c5-3cc6f6854d03,277,1,00:08:02.782,8,2,17,1.855129,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['dedb84bb-0efb-40f6-b4cc-e875bdf178ee'],"[32.6, 30.3]",26012.0,David Navarro Pedrós,5.0,Left Center Back,23843.0,Diego Mariño Villar,22.487553,2.80156,1.0,Ground Pass,"[11.4, 37.8]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.782
dedb84bb-0efb-40f6-b4cc-e875bdf178ee,278,1,00:08:04.637,8,4,17,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['edeaf228-0603-404e-91c5-3cc6f6854d03'],"[11.4, 37.8]",23843.0,Diego Mariño Villar,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.637
3f6528e8-8f84-40a9-a4ef-865a323199e3,279,1,00:08:04.637,8,4,17,1.98995,43,Carry,221,Levante UD,4,From Throw In,221,Levante UD,,,"['4781cf9e-b805-43ef-aa3f-cf0500e9434a', 'dedb84bb-0efb-40f6-b4cc-e875bdf178ee']","[11.4, 37.8]",23843.0,Diego Mariño Villar,1.0,Goalkeeper,,,,,,,,,,,,"[11.8, 42.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.637
4781cf9e-b805-43ef-aa3f-cf0500e9434a,280,1,00:08:06.627,8,6,17,3.006538,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['4964c423-32b6-49d9-8f64-fc72a4ddcfef'],"[11.8, 42.8]",23843.0,Diego Mariño Villar,1.0,Goalkeeper,,,61.51715,0.26311547,3.0,High Pass,"[71.2, 58.8]",,,40.0,Right Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.627
7ba1bdeb-cbd1-4a28-9a9d-433164cef73f,281,1,00:08:09.634,8,9,17,0.0,4,Duel,221,Levante UD,4,From Throw In,221,Levante UD,,,['4964c423-32b6-49d9-8f64-fc72a4ddcfef'],"[71.2, 58.8]",25134.0,Deyverson Brum Silva Acosta,22.0,Right Center Forward,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.634
4964c423-32b6-49d9-8f64-fc72a4ddcfef,282,1,00:08:09.634,8,9,17,0.0,9,Clearance,221,Levante UD,4,From Throw In,1049,Granada,,,"['4781cf9e-b805-43ef-aa3f-cf0500e9434a', '7ba1bdeb-cbd1-4a28-9a9d-433164cef73f']","[48.9, 21.3]",7158.0,Cristiano Biraghi,6.0,Left Back,,,,,,,,,,,,,,,True,,,True,37.0,Head,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.634
9bf3a671-7fd2-442c-a251-db3ab949189f,283,1,00:08:11.789,8,11,17,1.072499,30,Pass,221,Levante UD,4,From Throw In,1049,Granada,,,"['874bf361-9784-4144-8dbc-db61880a880e', 'c05fdfdf-ca4c-49f1-afb1-f1c116657def']","[55.8, 21.5]",3292.0,Abdoulaye Doucouré,11.0,Left Defensive Midfield,6680.0,Rubén Rochina Naixes,8.700575,0.011493747,2.0,Low Pass,"[64.5, 21.6]",66.0,Recovery,37.0,Head,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.789
c05fdfdf-ca4c-49f1-afb1-f1c116657def,284,1,00:08:12.861,8,12,17,,42,Ball Receipt*,221,Levante UD,4,From Throw In,1049,Granada,,,['9bf3a671-7fd2-442c-a251-db3ab949189f'],"[67.0, 19.6]",6680.0,Rubén Rochina Naixes,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.861
874bf361-9784-4144-8dbc-db61880a880e,285,1,00:08:12.861,8,12,17,3.040519,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,"['9bf3a671-7fd2-442c-a251-db3ab949189f', 'a33b0412-3f62-413b-ad07-91089bc6875c']","[55.6, 58.5]",24149.0,José Antonio García Rabasco,9.0,Right Defensive Midfield,5678.0,Jefferson Andrés Lerma Solís,20.419844,1.5267073,3.0,High Pass,"[56.5, 78.9]",66.0,Recovery,40.0,Right Foot,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.861
a33b0412-3f62-413b-ad07-91089bc6875c,286,1,00:08:15.902,8,15,17,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['874bf361-9784-4144-8dbc-db61880a880e'],"[55.1, 73.0]",5678.0,Jefferson Andrés Lerma Solís,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.902
ae5de09a-ba08-45cc-a698-7476452c4a1f,287,1,00:08:26.679,8,26,18,3.112526,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,['cd814a30-c629-4542-b649-f8a4490bba01'],"[62.9, 0.1]",7158.0,Cristiano Biraghi,6.0,Left Back,,,51.80975,0.54141253,3.0,High Pass,"[107.3, 26.8]",67.0,Throw-in,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.679
cd814a30-c629-4542-b649-f8a4490bba01,288,1,00:08:29.792,8,29,19,1.851204,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,"['70507260-6061-41db-8a52-9f1d284ffb1e', 'ae5de09a-ba08-45cc-a698-7476452c4a1f']","[12.8, 53.3]",26012.0,David Navarro Pedrós,5.0,Left Center Back,23843.0,Diego Mariño Villar,11.119802,-2.2989323,1.0,Ground Pass,"[5.4, 45.0]",66.0,Recovery,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.79200000000003
70507260-6061-41db-8a52-9f1d284ffb1e,289,1,00:08:31.643,8,31,19,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['cd814a30-c629-4542-b649-f8a4490bba01'],"[5.4, 45.0]",23843.0,Diego Mariño Villar,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.64300000000003
0f5ec9ed-0aff-41a1-9e1a-f71e0fe1a2c8,290,1,00:08:31.643,8,31,19,0.159997,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['70507260-6061-41db-8a52-9f1d284ffb1e', 'ed60e5ee-3e61-4060-b0e6-d8109dda3f25']","[5.4, 45.0]",23843.0,Diego Mariño Villar,1.0,Goalkeeper,,,,,,,,,,,,"[7.2, 45.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.64300000000003
ed60e5ee-3e61-4060-b0e6-d8109dda3f25,291,1,00:08:31.803,8,31,19,3.84122,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,,"[7.2, 45.0]",23843.0,Diego Mariño Villar,1.0,Goalkeeper,,,48.940067,0.43897253,3.0,High Pass,"[51.5, 65.8]",,,40.0,Right Foot,,77.0,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.803
31e01126-b85b-444e-93d0-dbf18539a0e6,292,1,00:08:35.656,8,35,19,0.0,22,Foul Committed,221,Levante UD,1,Regular Play,1049,Granada,,,['9dbeaacd-5e34-427a-956d-b3f9c6379659'],"[68.6, 14.3]",7158.0,Cristiano Biraghi,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.656
9dbeaacd-5e34-427a-956d-b3f9c6379659,293,1,00:08:35.656,8,35,19,0.0,21,Foul Won,221,Levante UD,1,Regular Play,221,Levante UD,,,['31e01126-b85b-444e-93d0-dbf18539a0e6'],"[51.5, 65.8]",25134.0,Deyverson Brum Silva Acosta,22.0,Right Center Forward,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.656
bd071f7a-dc25-405f-b1bf-f1c78ae1fb07,294,1,00:08:49.184,8,49,20,2.75139,30,Pass,221,Levante UD,3,From Free Kick,221,Levante UD,,,['d47f1b93-1848-4ddf-81fb-4f9c37a451b2'],"[51.1, 61.7]",24149.0,José Antonio García Rabasco,9.0,Right Defensive Midfield,27122.0,Simão Mate,22.1,-1.080839,1.0,Ground Pass,"[61.5, 42.2]",62.0,Free Kick,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.184
d47f1b93-1848-4ddf-81fb-4f9c37a451b2,295,1,00:08:51.936,8,51,20,,42,Ball Receipt*,221,Levante UD,3,From Free Kick,221,Levante UD,,,['bd071f7a-dc25-405f-b1bf-f1c78ae1fb07'],"[61.5, 42.2]",27122.0,Simão Mate,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.936
ee7c887e-050f-4c43-aff2-a242555b967c,296,1,00:08:52.290,8,52,20,1.896397,30,Pass,221,Levante UD,3,From Free Kick,221,Levante UD,,,"['1cea4120-e999-492e-8d48-ba28c2d48a3b', 'a53384dd-a660-402a-a9da-2e49498c4376']","[57.6, 43.8]",27122.0,Simão Mate,11.0,Left Defensive Midfield,7141.0,Giuseppe Rossi,33.020752,0.877609,3.0,High Pass,"[78.7, 69.2]",,,40.0,Right Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.29
a53384dd-a660-402a-a9da-2e49498c4376,297,1,00:08:54.186,8,54,20,,42,Ball Receipt*,221,Levante UD,3,From Free Kick,221,Levante UD,,,['ee7c887e-050f-4c43-aff2-a242555b967c'],"[77.8, 72.5]",7141.0,Giuseppe Rossi,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.186
1cea4120-e999-492e-8d48-ba28c2d48a3b,298,1,00:08:54.186,8,54,20,0.0,10,Interception,221,Levante UD,3,From Free Kick,1049,Granada,,,['ee7c887e-050f-4c43-aff2-a242555b967c'],"[41.4, 10.9]",7158.0,Cristiano Biraghi,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.186
60448cca-1285-4065-ae2f-867ed2a546a2,299,1,00:09:03.224,9,3,21,3.518006,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['8369f84e-af9d-4543-8b73-e0897d897897'],"[70.0, 80.0]",5678.0,Jefferson Andrés Lerma Solís,2.0,Right Back,25134.0,Deyverson Brum Silva Acosta,47.705452,-0.27599618,3.0,High Pass,"[115.9, 67.0]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.224
8369f84e-af9d-4543-8b73-e0897d897897,300,1,00:09:06.742,9,6,21,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['60448cca-1285-4065-ae2f-867ed2a546a2'],"[115.9, 67.0]",25134.0,Deyverson Brum Silva Acosta,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.742
f6d27f5b-57a2-49f9-96e6-1c5ae802b0b6,301,1,00:09:06.742,9,6,21,1.450787,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,,"[116.2, 69.1]",25134.0,Deyverson Brum Silva Acosta,22.0,Right Center Forward,,,10.846659,1.7844653,2.0,Low Pass,"[113.9, 79.7]",,,38.0,Left Foot,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.742
ea40a3f4-a422-483e-b8ea-c9c825712b11,302,1,00:09:23.915,9,23,22,1.992632,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,['c921b28b-c7e6-48c6-9157-c5071d889f01'],"[7.0, 0.1]",7158.0,Cristiano Biraghi,6.0,Left Back,,,30.715631,0.3907841,3.0,High Pass,"[35.4, 11.8]",67.0,Throw-in,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.915
