id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,counterpress,interception_outcome_id,interception_outcome_name,out,pass_aerial_won,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_cross,pass_miscommunication,dribble_outcome_id,dribble_outcome_name,ball_recovery_recovery_failure,duel_outcome_id,duel_outcome_name,pass_switch,clearance_right_foot,foul_won_defensive,off_camera,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,foul_committed_advantage,foul_won_advantage,pass_goal_assist,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_deflected,foul_committed_offensive,shot_first_time,clearance_left_foot,dribble_overrun,miscontrol_aerial_won,foul_committed_type_id,foul_committed_type_name,shot_aerial_won,foul_committed_card_id,foul_committed_card_name,dribble_nutmeg,pass_technique_id,pass_technique_name,pass_through_ball,pass_outswinging,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_no_touch,bad_behaviour_card_id,bad_behaviour_card_name,pass_cut_back,pass_inswinging,goalkeeper_punched_out,timestamp_seconds
e05bf46b-1592-4e47-9ba8-892f12ab549c,1113,1,00:25:22.210,25,22,62,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['4b7e5bb6-cdc2-44e2-a3ff-4b7d7a163dd3'],"[41.3, 18.8]",5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1522.21
1930ab10-a840-4d52-9c91-5ddb1649a6d5,1114,1,00:25:22.210,25,22,62,1.711079,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['96309eed-f0f0-41f7-b466-a602cab2b0e7'],"[41.8, 20.0]",5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,20669.0,Tiago Cardoso Mendes,13.7186,-0.79570705,1.0,Ground Pass,"[51.4, 10.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1522.21
96309eed-f0f0-41f7-b466-a602cab2b0e7,1115,1,00:25:23.921,25,23,62,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['1930ab10-a840-4d52-9c91-5ddb1649a6d5'],"[51.4, 10.2]",20669.0,Tiago Cardoso Mendes,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1523.921
93673e4f-07b8-48fe-b674-ea8a955a48bd,1116,1,00:25:23.921,25,23,62,1.821267,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['96309eed-f0f0-41f7-b466-a602cab2b0e7', 'e9f9e88a-5806-4beb-82fc-5554ffa7c20e']","[51.4, 10.2]",20669.0,Tiago Cardoso Mendes,11.0,Left Defensive Midfield,,,,,,,,,,,,,"[57.2, 8.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1523.921
e9f9e88a-5806-4beb-82fc-5554ffa7c20e,1117,1,00:25:25.742,25,25,62,3.047643,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['6fd54be9-2532-4001-a535-e579ee492cab', 'bf181af7-6674-4b31-8a81-ec85aeb54db5']","[57.2, 8.9]",20669.0,Tiago Cardoso Mendes,11.0,Left Defensive Midfield,5487.0,Antoine Griezmann,55.43257,0.03428259,2.0,Low Pass,"[112.6, 10.8]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1525.742
6fd54be9-2532-4001-a535-e579ee492cab,1118,1,00:25:28.790,25,28,62,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['e9f9e88a-5806-4beb-82fc-5554ffa7c20e'],"[110.9, 13.4]",5487.0,Antoine Griezmann,24.0,Left Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1528.79
bf181af7-6674-4b31-8a81-ec85aeb54db5,1119,1,00:25:28.790,25,28,62,0.0,10,Interception,212,Atlético Madrid,4,From Throw In,222,Villarreal,,,['e9f9e88a-5806-4beb-82fc-5554ffa7c20e'],"[7.5, 69.3]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1528.79
db5134d5-aec3-45e1-9693-d4a39e1f81ac,1120,1,00:25:28.790,25,28,62,2.672378,43,Carry,212,Atlético Madrid,4,From Throw In,222,Villarreal,,,"['99b454aa-883b-4e46-8fc1-b24dfb7d8238', 'bf181af7-6674-4b31-8a81-ec85aeb54db5', 'fde62fd8-f507-49c3-9fc7-ab5c1bf9b336']","[7.5, 69.3]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,,,,,,,,,,,,True,"[3.3, 70.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1528.79
fde62fd8-f507-49c3-9fc7-ab5c1bf9b336,1121,1,00:25:29.046,25,29,62,2.415942,17,Pressure,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['99b454aa-883b-4e46-8fc1-b24dfb7d8238', 'db5134d5-aec3-45e1-9693-d4a39e1f81ac']","[109.6, 14.1]",5487.0,Antoine Griezmann,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1529.046
99b454aa-883b-4e46-8fc1-b24dfb7d8238,1122,1,00:25:31.462,25,31,62,0.0,3,Dispossessed,212,Atlético Madrid,4,From Throw In,222,Villarreal,,,"['2712fc0a-78b1-49bd-9088-f509bf1d5d14', 'fde62fd8-f507-49c3-9fc7-ab5c1bf9b336']","[3.3, 70.5]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1531.462
2712fc0a-78b1-49bd-9088-f509bf1d5d14,1123,1,00:25:31.462,25,31,62,0.0,4,Duel,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['99b454aa-883b-4e46-8fc1-b24dfb7d8238'],"[116.8, 9.6]",5487.0,Antoine Griezmann,24.0,Left Center Forward,,,,,,,,,,,,True,,,,,,11.0,Tackle,,,,,True,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1531.462
34a938c4-964b-4e78-bead-a561dad0df5d,1124,1,00:25:54.666,25,54,63,5.378921,30,Pass,222,Villarreal,7,From Goal Kick,222,Villarreal,,,"['1d8e7f0f-c39d-4d55-97d1-72ddc5e06e28', 'a9b62e60-b522-4745-af72-edf407fb7230']","[7.0, 44.1]",3379.0,Alphonse Areola,1.0,Goalkeeper,26009.0,Roberto Soldado Rillo,88.30277,-0.21338709,3.0,High Pass,"[93.3, 25.4]",40.0,Right Foot,63.0,Goal Kick,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1554.666
ca18092d-2bbf-4f94-9d08-244812d0ba1e,1125,1,00:25:59.726,25,59,63,0.32624,17,Pressure,222,Villarreal,7,From Goal Kick,222,Villarreal,,,['a9b62e60-b522-4745-af72-edf407fb7230'],"[88.4, 22.6]",6761.0,Leonardo Carrilho Baptistão,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1559.726
1d8e7f0f-c39d-4d55-97d1-72ddc5e06e28,1126,1,00:26:00.045,26,0,63,,42,Ball Receipt*,222,Villarreal,7,From Goal Kick,222,Villarreal,,,['34a938c4-964b-4e78-bead-a561dad0df5d'],"[76.0, 25.4]",26009.0,Roberto Soldado Rillo,24.0,Left Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1560.045
a9b62e60-b522-4745-af72-edf407fb7230,1127,1,00:26:00.045,26,0,63,2.112846,30,Pass,222,Villarreal,7,From Goal Kick,212,Atlético Madrid,,,"['34a938c4-964b-4e78-bead-a561dad0df5d', '4e8f68c5-61fc-47e6-9fe8-0ce3d738eeb9', 'ca18092d-2bbf-4f94-9d08-244812d0ba1e']","[26.8, 54.7]",5259.0,José María Giménez de Vargas,3.0,Right Center Back,17622.0,Jackson Arley Martínez Valencia,23.623081,0.24805874,3.0,High Pass,"[49.7, 60.5]",37.0,Head,66.0,Recovery,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1560.045
4e8f68c5-61fc-47e6-9fe8-0ce3d738eeb9,1128,1,00:26:02.158,26,2,63,,42,Ball Receipt*,222,Villarreal,7,From Goal Kick,212,Atlético Madrid,,,['a9b62e60-b522-4745-af72-edf407fb7230'],"[49.7, 60.5]",17622.0,Jackson Arley Martínez Valencia,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1562.158
d02e4cf8-ca3d-4c3e-aef9-f31612db3cf8,1129,1,00:26:02.158,26,2,63,1.47049,30,Pass,222,Villarreal,7,From Goal Kick,212,Atlético Madrid,,,"['1a783fb2-76c6-46bb-8eb8-b8127c8e3c43', '56d032e3-557f-4cc5-bee7-871d14415bc9']","[49.9, 61.1]",17622.0,Jackson Arley Martínez Valencia,22.0,Right Center Forward,,,6.2369866,-0.8534746,3.0,High Pass,"[54.0, 56.4]",,,,,True,,9.0,Incomplete,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1562.158
56d032e3-557f-4cc5-bee7-871d14415bc9,1130,1,00:26:02.158,26,2,63,0.0,4,Duel,222,Villarreal,7,From Goal Kick,222,Villarreal,,,['d02e4cf8-ca3d-4c3e-aef9-f31612db3cf8'],"[70.2, 19.0]",22819.0,Bruno Soriano Llido,11.0,Left Defensive Midfield,,,,,,,,,,,,True,,,,,,10.0,Aerial Lost,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1562.158
1a783fb2-76c6-46bb-8eb8-b8127c8e3c43,1131,1,00:26:03.628,26,3,63,2.130776,30,Pass,222,Villarreal,7,From Goal Kick,222,Villarreal,,,"['95c161d5-f3fa-48d3-9cde-021fbdc24492', 'd02e4cf8-ca3d-4c3e-aef9-f31612db3cf8']","[66.1, 23.7]",6771.0,Manuel Trigueros Muñoz,9.0,Right Defensive Midfield,6752.0,Víctor Ruíz Torre,17.86645,-2.9387088,2.0,Low Pass,"[48.6, 20.1]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1563.628
95c161d5-f3fa-48d3-9cde-021fbdc24492,1132,1,00:26:05.759,26,5,63,,42,Ball Receipt*,222,Villarreal,7,From Goal Kick,222,Villarreal,,,['1a783fb2-76c6-46bb-8eb8-b8127c8e3c43'],"[48.6, 20.1]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1565.759
6b9a2bbf-79ea-4f3b-8eba-3830bc8c4980,1133,1,00:26:05.759,26,5,63,0.071312,43,Carry,222,Villarreal,7,From Goal Kick,222,Villarreal,,,"['56349224-dcb0-4b15-8c29-0a53f5061518', '95c161d5-f3fa-48d3-9cde-021fbdc24492']","[48.6, 20.1]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,,,,,,,,,,,,,"[50.3, 20.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1565.759
56349224-dcb0-4b15-8c29-0a53f5061518,1134,1,00:26:05.830,26,5,63,1.052239,30,Pass,222,Villarreal,7,From Goal Kick,222,Villarreal,,,['39f64d81-3848-430a-89cc-f483d7eecad6'],"[50.3, 20.7]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,6771.0,Manuel Trigueros Muñoz,12.700394,0.9194214,1.0,Ground Pass,"[58.0, 30.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1565.83
39f64d81-3848-430a-89cc-f483d7eecad6,1135,1,00:26:06.882,26,6,63,,42,Ball Receipt*,222,Villarreal,7,From Goal Kick,222,Villarreal,,,['56349224-dcb0-4b15-8c29-0a53f5061518'],"[58.0, 30.8]",6771.0,Manuel Trigueros Muñoz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1566.882
c28a7faa-16ce-4d58-8c78-7989065e2d1f,1136,1,00:26:06.882,26,6,63,1.034011,43,Carry,222,Villarreal,7,From Goal Kick,222,Villarreal,,,"['39f64d81-3848-430a-89cc-f483d7eecad6', 'dab02dad-2add-4881-be79-a69d97adce2b']","[58.0, 30.8]",6771.0,Manuel Trigueros Muñoz,9.0,Right Defensive Midfield,,,,,,,,,,,,,"[52.7, 28.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1566.882
dab02dad-2add-4881-be79-a69d97adce2b,1137,1,00:26:07.916,26,7,63,1.453179,30,Pass,222,Villarreal,7,From Goal Kick,222,Villarreal,,,['9459d087-16cc-4100-b51b-de1d55231ee3'],"[52.7, 28.8]",6771.0,Manuel Trigueros Muñoz,9.0,Right Defensive Midfield,6772.0,Mario Gaspar Pérez Martínez,34.72074,1.536228,3.0,High Pass,"[53.9, 63.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1567.916
9459d087-16cc-4100-b51b-de1d55231ee3,1138,1,00:26:09.370,26,9,63,,42,Ball Receipt*,222,Villarreal,7,From Goal Kick,222,Villarreal,,,['dab02dad-2add-4881-be79-a69d97adce2b'],"[53.9, 63.5]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1569.37
46604975-56d8-4862-bbf3-370fc255cce3,1139,1,00:26:09.370,26,9,63,2.844158,43,Carry,222,Villarreal,7,From Goal Kick,222,Villarreal,,,"['05191774-875a-4885-8024-cff836f304db', '9459d087-16cc-4100-b51b-de1d55231ee3']","[53.9, 63.5]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,,,,,,,,,,,,,"[56.1, 64.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1569.37
05191774-875a-4885-8024-cff836f304db,1140,1,00:26:12.214,26,12,63,1.186378,30,Pass,222,Villarreal,7,From Goal Kick,222,Villarreal,,,['9258d1fa-46ae-4080-9f5f-d53073bf70fd'],"[56.1, 64.3]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,3324.0,Eric Bertrand Bailly,15.31176,-2.5372872,1.0,Ground Pass,"[43.5, 55.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1572.214
9258d1fa-46ae-4080-9f5f-d53073bf70fd,1141,1,00:26:13.400,26,13,63,,42,Ball Receipt*,222,Villarreal,7,From Goal Kick,222,Villarreal,,,['05191774-875a-4885-8024-cff836f304db'],"[43.5, 55.6]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1573.4
36cd5c66-f3d2-4864-b59a-15814f245b9a,1142,1,00:26:13.400,26,13,63,3.241931,43,Carry,222,Villarreal,7,From Goal Kick,222,Villarreal,,,"['9258d1fa-46ae-4080-9f5f-d53073bf70fd', 'a4f60c9c-387b-47d5-ae30-916f9abb4757']","[43.5, 55.6]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,,,,,,,,,,,,,"[49.1, 58.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1573.4
a4f60c9c-387b-47d5-ae30-916f9abb4757,1143,1,00:26:16.642,26,16,63,1.783277,30,Pass,222,Villarreal,7,From Goal Kick,222,Villarreal,,,['cef19243-4b6d-43b7-8e97-d71b21df332a'],"[49.1, 58.2]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,6772.0,Mario Gaspar Pérez Martínez,16.311039,1.0440458,1.0,Ground Pass,"[57.3, 72.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1576.642
cef19243-4b6d-43b7-8e97-d71b21df332a,1144,1,00:26:18.425,26,18,63,,42,Ball Receipt*,222,Villarreal,7,From Goal Kick,222,Villarreal,,,['a4f60c9c-387b-47d5-ae30-916f9abb4757'],"[57.3, 72.3]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1578.425
1f3e756a-415c-4a9a-a722-deacae98921f,1145,1,00:26:18.425,26,18,63,1.885494,43,Carry,222,Villarreal,7,From Goal Kick,222,Villarreal,,,"['b48140fb-88fc-4583-bf27-002ff2cec62d', 'cef19243-4b6d-43b7-8e97-d71b21df332a']","[57.3, 72.3]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,,,,,,,,,,,,,"[57.3, 72.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1578.425
b48140fb-88fc-4583-bf27-002ff2cec62d,1146,1,00:26:20.311,26,20,63,1.564157,30,Pass,222,Villarreal,7,From Goal Kick,222,Villarreal,,,['f51ed642-c1a0-4e29-aee6-98b2e08ef178'],"[57.3, 72.3]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,3324.0,Eric Bertrand Bailly,18.006943,-2.5258622,1.0,Ground Pass,"[42.6, 61.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1580.311
f51ed642-c1a0-4e29-aee6-98b2e08ef178,1147,1,00:26:21.875,26,21,63,,42,Ball Receipt*,222,Villarreal,7,From Goal Kick,222,Villarreal,,,['b48140fb-88fc-4583-bf27-002ff2cec62d'],"[42.6, 61.9]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1581.875
c035d928-580e-4af5-98ee-8925fda252ed,1148,1,00:26:21.875,26,21,63,1.200422,43,Carry,222,Villarreal,7,From Goal Kick,222,Villarreal,,,"['eb5a9ad1-25e0-4473-86f3-b0b7f24554a4', 'f51ed642-c1a0-4e29-aee6-98b2e08ef178']","[42.6, 61.9]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,,,,,,,,,,,,,"[36.0, 58.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1581.875
eb5a9ad1-25e0-4473-86f3-b0b7f24554a4,1149,1,00:26:23.075,26,23,63,2.345723,30,Pass,222,Villarreal,7,From Goal Kick,222,Villarreal,,,['9884cd01-77b1-4522-96ad-d7b332374acf'],"[36.0, 58.4]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,3379.0,Alphonse Areola,25.987883,-2.473462,1.0,Ground Pass,"[15.6, 42.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1583.075
9884cd01-77b1-4522-96ad-d7b332374acf,1150,1,00:26:25.421,26,25,63,,42,Ball Receipt*,222,Villarreal,7,From Goal Kick,222,Villarreal,,,['eb5a9ad1-25e0-4473-86f3-b0b7f24554a4'],"[15.6, 42.3]",3379.0,Alphonse Areola,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1585.421
0a9029cd-f312-4066-83ff-a0d05d21b4ca,1151,1,00:26:25.421,26,25,63,15.479674,43,Carry,222,Villarreal,7,From Goal Kick,222,Villarreal,,,"['66353dd9-c7f2-45fd-8c2e-44f243b53407', '9884cd01-77b1-4522-96ad-d7b332374acf']","[15.6, 42.3]",3379.0,Alphonse Areola,1.0,Goalkeeper,,,,,,,,,,,,,"[15.2, 41.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1585.421
66353dd9-c7f2-45fd-8c2e-44f243b53407,1152,1,00:26:40.901,26,40,63,2.676881,30,Pass,222,Villarreal,7,From Goal Kick,222,Villarreal,,,['772cf28b-42b9-471b-9bf2-46696a77cc1c'],"[15.2, 41.0]",3379.0,Alphonse Areola,1.0,Goalkeeper,6828.0,Jaume Vicent Costa Jordá,69.049835,-0.46235228,3.0,High Pass,"[77.0, 10.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600.901
772cf28b-42b9-471b-9bf2-46696a77cc1c,1153,1,00:26:43.578,26,43,63,,42,Ball Receipt*,222,Villarreal,7,From Goal Kick,222,Villarreal,,,['66353dd9-c7f2-45fd-8c2e-44f243b53407'],"[77.0, 10.2]",6828.0,Jaume Vicent Costa Jordá,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1603.578
79988452-da1f-4441-b9fa-5b816090e4b1,1154,1,00:26:43.632,26,43,63,0.0,4,Duel,222,Villarreal,7,From Goal Kick,212,Atlético Madrid,,,['ea2e666d-44e2-4223-b13b-57d62850f5ae'],"[43.1, 69.9]",12021.0,Óliver Torres Muñoz,12.0,Right Midfield,,,,,,,,,,,,True,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1603.632
ea2e666d-44e2-4223-b13b-57d62850f5ae,1155,1,00:26:43.632,26,43,63,1.949789,30,Pass,222,Villarreal,7,From Goal Kick,222,Villarreal,,,"['4534c9dc-eb30-42cb-890d-fdd2ecfdab30', '79988452-da1f-4441-b9fa-5b816090e4b1', 'ef3b3051-381f-431b-98b1-5a86991eeb3e']","[77.0, 10.2]",6828.0,Jaume Vicent Costa Jordá,6.0,Left Back,26009.0,Roberto Soldado Rillo,12.593649,0.8190933,3.0,High Pass,"[85.6, 19.4]",,,,,True,,9.0,Incomplete,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1603.632
4534c9dc-eb30-42cb-890d-fdd2ecfdab30,1156,1,00:26:45.582,26,45,63,,42,Ball Receipt*,222,Villarreal,7,From Goal Kick,222,Villarreal,,,['ea2e666d-44e2-4223-b13b-57d62850f5ae'],"[86.6, 25.5]",26009.0,Roberto Soldado Rillo,24.0,Left Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1605.582
ef3b3051-381f-431b-98b1-5a86991eeb3e,1157,1,00:26:45.582,26,45,63,0.0,9,Clearance,222,Villarreal,7,From Goal Kick,212,Atlético Madrid,,,['ea2e666d-44e2-4223-b13b-57d62850f5ae'],"[34.5, 60.7]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,,,,,,,,,,,,True,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1605.582
