id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,interception_outcome_id,interception_outcome_name,counterpress,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,off_camera,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,pass_cross,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,out,clearance_left_foot,pass_switch,pass_technique_id,pass_technique_name,pass_outswinging,shot_aerial_won,dribble_outcome_id,dribble_outcome_name,clearance_head,shot_first_time,pass_inswinging,pass_cut_back,pass_through_ball,foul_committed_type_id,foul_committed_type_name,foul_committed_advantage,foul_won_advantage,dribble_overrun,clearance_aerial_won,50_50_outcome_id,50_50_outcome_name,shot_open_goal,pass_goal_assist,ball_recovery_recovery_failure,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_penalty,foul_won_penalty,pass_no_touch,dribble_nutmeg,timestamp_seconds
3065ac4d-84ea-41e2-84b1-2aad0194a4cc,694,1,00:15:26.384,15,26,34,1.932415,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['19be5062-1503-4c61-9b22-9774c7c2b1f5', 'fdc78aa0-7730-4478-beba-743d5ac67459']","[92.5, 70.0]",5199.0,Jorge Resurrección Merodio,12.0,Right Midfield,6375.0,Juan Francisco Torres Belén,19.01289,0.2934719,1.0,Ground Pass,"[110.7, 75.5]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,926.384
fdc78aa0-7730-4478-beba-743d5ac67459,695,1,00:15:28.316,15,28,34,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['3065ac4d-84ea-41e2-84b1-2aad0194a4cc'],"[110.7, 75.5]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928.316
3baf7cd8-b47c-428c-b39f-46f40d7f86d7,696,1,00:15:28.316,15,28,34,2.557203,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['177ecb51-2108-44b8-850e-e8343c4baa75', 'fdc78aa0-7730-4478-beba-743d5ac67459']","[110.7, 75.5]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,"[110.7, 75.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928.316
177ecb51-2108-44b8-850e-e8343c4baa75,697,1,00:15:30.873,15,30,34,1.169315,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['d3033736-9145-4b3c-9435-4f99436c2dc8'],"[110.7, 75.5]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,6744.0,Luciano Vietto,20.839626,-1.8879945,1.0,Ground Pass,"[104.2, 55.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,930.873
d3033736-9145-4b3c-9435-4f99436c2dc8,698,1,00:15:32.042,15,32,34,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['177ecb51-2108-44b8-850e-e8343c4baa75'],"[104.2, 55.7]",6744.0,Luciano Vietto,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932.042
f1967767-e36a-47db-85bd-848b96e50c71,699,1,00:15:32.042,15,32,34,1.749199,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['be95d596-d6b7-4adc-abb0-5432783427d5', 'd3033736-9145-4b3c-9435-4f99436c2dc8']","[104.2, 55.7]",6744.0,Luciano Vietto,22.0,Right Center Forward,,,,,,,,,,,,"[114.5, 59.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932.042
be95d596-d6b7-4adc-abb0-5432783427d5,700,1,00:15:33.792,15,33,34,1.750427,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['ab83db30-b323-4aa7-ada4-cbfa032a8653', 'af73942c-c857-4f88-91dc-08e3763cbecd']","[114.5, 59.0]",6744.0,Luciano Vietto,22.0,Right Center Forward,5487.0,Antoine Griezmann,26.01615,-1.851208,1.0,Ground Pass,"[107.3, 34.0]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,933.792
af73942c-c857-4f88-91dc-08e3763cbecd,701,1,00:15:35.542,15,35,34,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['be95d596-d6b7-4adc-abb0-5432783427d5'],"[112.9, 44.9]",5487.0,Antoine Griezmann,24.0,Left Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935.542
ab83db30-b323-4aa7-ada4-cbfa032a8653,702,1,00:15:35.542,15,35,34,0.0,2,Ball Recovery,212,Atlético Madrid,4,From Throw In,210,Real Sociedad,,,['be95d596-d6b7-4adc-abb0-5432783427d5'],"[12.8, 46.1]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935.542
e6e0c7f8-e0f0-4c0a-bdc6-7ddc008a8a6b,703,1,00:15:35.542,15,35,34,3.18083,43,Carry,212,Atlético Madrid,4,From Throw In,210,Real Sociedad,,,"['86e94542-6c22-42f9-950d-400475804c7e', 'ab83db30-b323-4aa7-ada4-cbfa032a8653']","[12.8, 46.1]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,,,,,,,,,,,,"[22.0, 61.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935.542
86e94542-6c22-42f9-950d-400475804c7e,704,1,00:15:38.723,15,38,34,4.342694,30,Pass,212,Atlético Madrid,4,From Throw In,210,Real Sociedad,,,"['7934f4ef-c07d-402b-91ac-1ff50ac49d3b', '9ab2142a-96fe-4d2c-b027-06f10540fa4e']","[22.0, 61.0]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,8522.0,Armindo Tué Na Bangna,51.095203,0.16514868,3.0,High Pass,"[72.4, 69.4]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938.723
7934f4ef-c07d-402b-91ac-1ff50ac49d3b,705,1,00:15:43.066,15,43,34,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,210,Real Sociedad,,,['86e94542-6c22-42f9-950d-400475804c7e'],"[55.6, 69.2]",8522.0,Armindo Tué Na Bangna,17.0,Right Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943.066
9ab2142a-96fe-4d2c-b027-06f10540fa4e,706,1,00:15:43.066,15,43,34,0.0,2,Ball Recovery,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['86e94542-6c22-42f9-950d-400475804c7e'],"[47.7, 10.7]",5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943.066
5a2a4257-ac8f-45ba-bccc-34722363874e,707,1,00:15:43.066,15,43,34,0.362527,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['3da83a53-844f-42c8-ad8b-05ece55bd025', '9ab2142a-96fe-4d2c-b027-06f10540fa4e']","[47.7, 10.7]",5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,,,,,,,,,,,,"[50.0, 12.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943.066
3da83a53-844f-42c8-ad8b-05ece55bd025,708,1,00:15:43.428,15,43,34,3.430212,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['cea73867-ad00-4851-ab70-f857763e76e7'],"[50.0, 12.1]",5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,6378.0,Jan Oblak,44.615356,2.6207786,1.0,Ground Pass,"[11.3, 34.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943.428
cea73867-ad00-4851-ab70-f857763e76e7,709,1,00:15:46.858,15,46,34,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['3da83a53-844f-42c8-ad8b-05ece55bd025'],"[11.3, 34.3]",6378.0,Jan Oblak,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946.858
88308ede-1b12-425c-9f69-7bf7c56f7a8b,710,1,00:15:46.858,15,46,34,0.271744,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['cea73867-ad00-4851-ab70-f857763e76e7', 'e422315e-2874-490b-ab76-69446ea85256']","[11.3, 34.3]",6378.0,Jan Oblak,1.0,Goalkeeper,,,,,,,,,,,,"[11.3, 34.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946.858
e422315e-2874-490b-ab76-69446ea85256,711,1,00:15:47.130,15,47,34,1.896252,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['25a2c25c-40d8-4c97-ba15-85ab66963d11'],"[11.3, 34.3]",6378.0,Jan Oblak,1.0,Goalkeeper,5259.0,José María Giménez de Vargas,30.907928,1.1259598,1.0,Ground Pass,"[24.6, 62.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,947.13
25a2c25c-40d8-4c97-ba15-85ab66963d11,712,1,00:15:49.026,15,49,34,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['e422315e-2874-490b-ab76-69446ea85256'],"[24.6, 62.2]",5259.0,José María Giménez de Vargas,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949.026
7a2fc3c6-a8d2-4a45-9373-613f9794a7ed,713,1,00:15:49.026,15,49,34,1.242274,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['25a2c25c-40d8-4c97-ba15-85ab66963d11', '926d9821-d289-4381-9c75-0bcf94e8ab45']","[24.6, 62.2]",5259.0,José María Giménez de Vargas,3.0,Right Center Back,,,,,,,,,,,,"[23.9, 56.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949.026
926d9821-d289-4381-9c75-0bcf94e8ab45,714,1,00:15:50.269,15,50,34,1.488855,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['e51ec522-f495-44a7-aad0-4e90805a92d5'],"[23.9, 56.0]",5259.0,José María Giménez de Vargas,3.0,Right Center Back,6384.0,Gabriel Fernández Arenas,19.051771,-0.12630811,1.0,Ground Pass,"[42.8, 53.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950.269
e51ec522-f495-44a7-aad0-4e90805a92d5,715,1,00:15:51.758,15,51,34,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['926d9821-d289-4381-9c75-0bcf94e8ab45'],"[42.8, 53.6]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,951.758
eaad1358-d990-410d-a5e3-786d78f5bd36,716,1,00:15:51.758,15,51,34,0.310659,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['9b3eb555-43db-4c8e-9a4c-ff2e9b7e564d', 'e51ec522-f495-44a7-aad0-4e90805a92d5']","[42.8, 53.6]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,,,,,,,,,,,,"[43.1, 56.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,951.758
9b3eb555-43db-4c8e-9a4c-ff2e9b7e564d,717,1,00:15:52.068,15,52,34,0.0,3,Dispossessed,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['f6413b0f-d34d-4058-9208-72edd00b7970'],"[43.1, 56.4]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,952.068
f6413b0f-d34d-4058-9208-72edd00b7970,718,1,00:15:52.068,15,52,34,0.0,4,Duel,212,Atlético Madrid,4,From Throw In,210,Real Sociedad,,,['9b3eb555-43db-4c8e-9a4c-ff2e9b7e564d'],"[77.0, 23.7]",6690.0,Xabier Prieto Argarate,21.0,Left Wing,,,,,,,,,,,,,True,,,,,,,,,,,11.0,Tackle,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,952.068
99aa47cc-8b11-4ff0-9c9a-bd1af6a91cfb,719,1,00:15:53.363,15,53,34,0.249341,17,Pressure,212,Atlético Madrid,4,From Throw In,210,Real Sociedad,,,['5814d6a4-fa4b-4cdd-8508-8b1cc7b5ec2d'],"[70.8, 27.8]",16539.0,Diego Antonio Reyes Rosales,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,953.363
5814d6a4-fa4b-4cdd-8508-8b1cc7b5ec2d,720,1,00:15:53.452,15,53,34,2.709727,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['99aa47cc-8b11-4ff0-9c9a-bd1af6a91cfb', 'ef452803-0007-4552-bd7b-8d64c1073bca']","[51.1, 50.5]",5199.0,Jorge Resurrección Merodio,12.0,Right Midfield,6375.0,Juan Francisco Torres Belén,23.46167,1.4982742,1.0,Ground Pass,"[52.8, 73.9]",40.0,Right Foot,66.0,Recovery,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,953.452
ef452803-0007-4552-bd7b-8d64c1073bca,721,1,00:15:56.162,15,56,34,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['5814d6a4-fa4b-4cdd-8508-8b1cc7b5ec2d'],"[52.8, 73.9]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956.162
8cd7baba-0492-4765-aa1e-4eb58ef573ff,722,1,00:15:56.162,15,56,34,4.709871,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['98fb85e5-bd20-4beb-b969-0d26f0af99e7', 'ef452803-0007-4552-bd7b-8d64c1073bca']","[52.8, 73.9]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,"[52.8, 73.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956.162
98fb85e5-bd20-4beb-b969-0d26f0af99e7,723,1,00:16:00.872,16,0,34,0.913329,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['4661ec37-fa03-4346-be6b-7193095ea4ca'],"[52.8, 73.9]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,6381.0,Saúl Ñíguez Esclapez,10.662551,-1.2164164,1.0,Ground Pass,"[56.5, 63.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960.872
4661ec37-fa03-4346-be6b-7193095ea4ca,724,1,00:16:01.785,16,1,34,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['98fb85e5-bd20-4beb-b969-0d26f0af99e7'],"[56.5, 63.9]",6381.0,Saúl Ñíguez Esclapez,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961.785
9ecd3be0-4c94-4b3e-8a91-cdd06c638d12,725,1,00:16:01.785,16,1,34,1.748959,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['4661ec37-fa03-4346-be6b-7193095ea4ca', '4d6dd92b-4e4e-4082-8e87-29cd26a22112', 'c2b71172-ce25-4b24-b35b-1dcb0f5d1b5d']","[56.5, 63.9]",6381.0,Saúl Ñíguez Esclapez,16.0,Left Midfield,,,,,,,,,,,,"[66.4, 69.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961.785
c2b71172-ce25-4b24-b35b-1dcb0f5d1b5d,726,1,00:16:02.198,16,2,34,0.999305,17,Pressure,212,Atlético Madrid,4,From Throw In,210,Real Sociedad,,,['9ecd3be0-4c94-4b3e-8a91-cdd06c638d12'],"[63.6, 18.4]",6770.0,Esteban Félix Granero Molina,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,962.198
513a5212-930c-4cb0-8484-cf2d608d8e8b,727,1,00:16:03.156,16,3,34,0.308895,17,Pressure,212,Atlético Madrid,4,From Throw In,210,Real Sociedad,,,,"[58.4, 12.9]",6671.0,Asier Illarramendi Andonegi,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963.156
4241f035-787a-447b-a650-dfeafe147b1d,728,1,00:16:03.534,16,3,34,0.0,39,Dribbled Past,212,Atlético Madrid,4,From Throw In,210,Real Sociedad,,,"['4d6dd92b-4e4e-4082-8e87-29cd26a22112', 'e74833a2-f62e-40ed-a4cf-e091986605f9']","[53.7, 11.1]",6671.0,Asier Illarramendi Andonegi,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963.534
4d6dd92b-4e4e-4082-8e87-29cd26a22112,729,1,00:16:03.534,16,3,34,0.0,14,Dribble,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['4241f035-787a-447b-a650-dfeafe147b1d'],"[66.4, 69.0]",6381.0,Saúl Ñíguez Esclapez,16.0,Left Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,963.534
e74833a2-f62e-40ed-a4cf-e091986605f9,730,1,00:16:03.534,16,3,34,0.145132,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['058dcaba-7a33-489d-847c-8836837ac9f2', '4241f035-787a-447b-a650-dfeafe147b1d', '4d6dd92b-4e4e-4082-8e87-29cd26a22112']","[66.4, 69.0]",6381.0,Saúl Ñíguez Esclapez,16.0,Left Midfield,,,,,,,,,,,,"[67.6, 71.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963.534
058dcaba-7a33-489d-847c-8836837ac9f2,731,1,00:16:03.679,16,3,34,0.150401,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['427e7779-6423-4c20-b216-115f1a9134d5', '640c84fe-d0f1-49ff-bbbb-68bfed55dcd5']","[67.6, 71.7]",6381.0,Saúl Ñíguez Esclapez,16.0,Left Midfield,5199.0,Jorge Resurrección Merodio,1.4142135,0.7853982,1.0,Ground Pass,"[68.6, 72.7]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963.679
640c84fe-d0f1-49ff-bbbb-68bfed55dcd5,732,1,00:16:03.830,16,3,34,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['058dcaba-7a33-489d-847c-8836837ac9f2'],"[72.4, 73.7]",5199.0,Jorge Resurrección Merodio,12.0,Right Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963.83
427e7779-6423-4c20-b216-115f1a9134d5,733,1,00:16:03.830,16,3,34,0.0,6,Block,212,Atlético Madrid,4,From Throw In,210,Real Sociedad,,,['058dcaba-7a33-489d-847c-8836837ac9f2'],"[51.5, 7.4]",10754.0,Héctor Hernández Ortega,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963.83
cb94b369-3abe-4950-ba05-b83e960d77c1,734,1,00:16:14.579,16,14,35,0.981765,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['32a8120c-ed14-40ed-85e9-16c0688c2de4'],"[75.1, 80.0]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,5199.0,Jorge Resurrección Merodio,13.7320795,-0.44410613,2.0,Low Pass,"[87.5, 74.1]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,974.579
32a8120c-ed14-40ed-85e9-16c0688c2de4,735,1,00:16:15.561,16,15,35,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['cb94b369-3abe-4950-ba05-b83e960d77c1'],"[87.5, 74.1]",5199.0,Jorge Resurrección Merodio,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975.561
4a505e86-cb2b-4600-a6cb-2f4d5fb85d39,736,1,00:16:15.561,16,15,35,0.116379,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['32a8120c-ed14-40ed-85e9-16c0688c2de4', '4ca41f77-7cc1-48d8-a01c-57c86851a435']","[87.5, 74.1]",5199.0,Jorge Resurrección Merodio,12.0,Right Midfield,,,,,,,,,,,,"[87.5, 74.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975.561
4ca41f77-7cc1-48d8-a01c-57c86851a435,737,1,00:16:15.678,16,15,35,0.470026,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['73241447-3461-4dc3-89cf-4378937536be'],"[87.5, 74.1]",5199.0,Jorge Resurrección Merodio,12.0,Right Midfield,6375.0,Juan Francisco Torres Belén,5.9464273,2.7985687,2.0,Low Pass,"[81.9, 76.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975.678
73241447-3461-4dc3-89cf-4378937536be,738,1,00:16:16.148,16,16,35,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['4ca41f77-7cc1-48d8-a01c-57c86851a435'],"[81.9, 76.1]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,976.148
73d1ac4e-9d0b-42ed-af00-087b7c066f0c,739,1,00:16:16.148,16,16,35,0.756252,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['1f6d1edb-620a-4be6-b53b-4d8c3ef40ed3', '73241447-3461-4dc3-89cf-4378937536be']","[81.9, 76.1]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,"[81.0, 73.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,976.148
