id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,counterpress,pass_outcome_id,pass_outcome_name,interception_outcome_id,interception_outcome_name,pass_aerial_won,duel_type_id,duel_type_name,ball_receipt_outcome_id,ball_receipt_outcome_name,out,pass_straight,pass_technique_id,pass_technique_name,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,dribble_outcome_id,dribble_outcome_name,shot_statsbomb_xg,shot_end_location,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,clearance_right_foot,pass_outswinging,clearance_head,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,goalkeeper_end_location,pass_switch,ball_recovery_recovery_failure,clearance_aerial_won,pass_cross,duel_outcome_id,duel_outcome_name,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,dribble_nutmeg,foul_committed_advantage,foul_won_advantage,miscontrol_aerial_won,pass_inswinging,dribble_overrun,bad_behaviour_card_id,bad_behaviour_card_name,pass_no_touch,clearance_other,pass_through_ball,foul_committed_type_id,foul_committed_type_name,pass_goal_assist,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_cut_back,player_off_permanent,shot_aerial_won,timestamp_seconds
1f4ea4f4-92ac-4223-8da0-7feb417f4ea5,1680,2,00:03:41.278,48,41,97,0.799918,43,Carry,213,Sevilla,3,From Free Kick,213,Sevilla,,,"['7ed0770d-6827-471e-b255-729fba7934cc', 'ddd7655f-7a4c-41f1-8239-98da2aed59d5']",,"[34.2, 44.4]",6356.0,Michael Krohn-Dehli,19.0,Center Attacking Midfield,,,,,,,,,,,,"[33.7, 43.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.278
ddd7655f-7a4c-41f1-8239-98da2aed59d5,1681,2,00:03:42.078,48,42,97,1.795045,30,Pass,213,Sevilla,3,From Free Kick,213,Sevilla,,,['3360d5a3-59dc-4468-9437-21089987bfc7'],,"[33.7, 43.4]",6356.0,Michael Krohn-Dehli,19.0,Center Attacking Midfield,10476.0,Timothée Kolodziejczak,13.566503,-2.1833339,1.0,Ground Pass,"[25.9, 32.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.078
3360d5a3-59dc-4468-9437-21089987bfc7,1682,2,00:03:43.873,48,43,97,,42,Ball Receipt*,213,Sevilla,3,From Free Kick,213,Sevilla,,,['ddd7655f-7a4c-41f1-8239-98da2aed59d5'],,"[25.9, 32.3]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.873
13483adc-10a8-451d-bb39-ddbfc9ed4430,1683,2,00:03:43.873,48,43,97,1.372863,43,Carry,213,Sevilla,3,From Free Kick,213,Sevilla,,,"['3360d5a3-59dc-4468-9437-21089987bfc7', 'ce891e68-5a2b-4dfc-a5e2-bb0fc642ac72']",,"[25.9, 32.3]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,"[28.8, 32.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.873
ce891e68-5a2b-4dfc-a5e2-bb0fc642ac72,1684,2,00:03:45.246,48,45,97,1.137388,30,Pass,213,Sevilla,3,From Free Kick,213,Sevilla,,,['d6f82c07-85b9-4496-90ea-5b195dc7abba'],,"[28.8, 32.9]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,6356.0,Michael Krohn-Dehli,10.6794195,0.8052631,1.0,Ground Pass,"[36.2, 40.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.246
d6f82c07-85b9-4496-90ea-5b195dc7abba,1685,2,00:03:46.383,48,46,97,,42,Ball Receipt*,213,Sevilla,3,From Free Kick,213,Sevilla,,,['ce891e68-5a2b-4dfc-a5e2-bb0fc642ac72'],,"[36.2, 40.6]",6356.0,Michael Krohn-Dehli,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.383
feae296c-7a77-4466-a2c3-6f821ffa8bb0,1686,2,00:03:46.383,48,46,97,3.650303,43,Carry,213,Sevilla,3,From Free Kick,213,Sevilla,,,"['05bfaa2d-7a1b-4bd4-9ed9-f6a41f2c15b8', 'd6f82c07-85b9-4496-90ea-5b195dc7abba']",,"[36.2, 40.6]",6356.0,Michael Krohn-Dehli,19.0,Center Attacking Midfield,,,,,,,,,,,,"[50.5, 54.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.383
05bfaa2d-7a1b-4bd4-9ed9-f6a41f2c15b8,1687,2,00:03:50.033,48,50,97,1.542848,30,Pass,213,Sevilla,3,From Free Kick,213,Sevilla,,,['15adbb50-0d08-47ac-beb9-076de6e899f0'],,"[50.5, 54.6]",6356.0,Michael Krohn-Dehli,19.0,Center Attacking Midfield,6672.0,Jorge Andújar Moreno,29.46133,0.91779107,1.0,Ground Pass,"[68.4, 78.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.03300000000002
15adbb50-0d08-47ac-beb9-076de6e899f0,1688,2,00:03:51.576,48,51,97,,42,Ball Receipt*,213,Sevilla,3,From Free Kick,213,Sevilla,,,['05bfaa2d-7a1b-4bd4-9ed9-f6a41f2c15b8'],,"[68.4, 78.0]",6672.0,Jorge Andújar Moreno,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.576
2eefd95e-ade3-4b92-b7cc-b7b4443c16b3,1689,2,00:03:51.576,48,51,97,2.411253,43,Carry,213,Sevilla,3,From Free Kick,213,Sevilla,,,"['15adbb50-0d08-47ac-beb9-076de6e899f0', '1c3f03b1-5528-4c75-9c1e-47d6b7106eb3', '1ff16ada-312f-4482-b41a-3c3a3e66b5e7']",,"[68.4, 78.0]",6672.0,Jorge Andújar Moreno,2.0,Right Back,,,,,,,,,,,,"[81.7, 71.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.576
1ff16ada-312f-4482-b41a-3c3a3e66b5e7,1690,2,00:03:53.775,48,53,97,0.212452,17,Pressure,213,Sevilla,3,From Free Kick,222,Villarreal,,,['2eefd95e-ade3-4b92-b7cc-b7b4443c16b3'],,"[37.1, 8.9]",6828.0,Jaume Vicent Costa Jordá,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.775
1c3f03b1-5528-4c75-9c1e-47d6b7106eb3,1691,2,00:03:53.988,48,53,97,0.0,3,Dispossessed,213,Sevilla,3,From Free Kick,213,Sevilla,,,['ca17cc6e-56c7-4d73-b783-0b1aace0dcbf'],,"[81.7, 71.2]",6672.0,Jorge Andújar Moreno,2.0,Right Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.988
ca17cc6e-56c7-4d73-b783-0b1aace0dcbf,1692,2,00:03:53.988,48,53,98,0.0,4,Duel,222,Villarreal,1,Regular Play,222,Villarreal,,,['1c3f03b1-5528-4c75-9c1e-47d6b7106eb3'],,"[38.4, 8.9]",6828.0,Jaume Vicent Costa Jordá,6.0,Left Back,,,,,,,,,,,,,True,True,,,,,,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,233.988
8bff6e01-2c8c-4349-b2a9-690b892179f9,1693,2,00:03:55.972,48,55,98,0.498535,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['1e072742-361b-4bce-8154-10fedefba611'],,"[23.2, 13.8]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,22819.0,Bruno Soriano Llido,7.4464755,0.25800723,1.0,Ground Pass,"[30.4, 15.7]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.972
1e072742-361b-4bce-8154-10fedefba611,1694,2,00:03:56.471,48,56,98,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['8bff6e01-2c8c-4349-b2a9-690b892179f9'],,"[30.4, 15.7]",22819.0,Bruno Soriano Llido,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.471
31bded37-16f4-4ab8-bc3d-4381ef7b95e3,1695,2,00:03:56.471,48,56,98,1.528131,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['3be8b302-6917-450a-bfbd-a381473cacb1'],,"[30.4, 15.7]",22819.0,Bruno Soriano Llido,11.0,Left Defensive Midfield,6752.0,Víctor Ruíz Torre,9.567131,-2.4227626,1.0,Ground Pass,"[23.2, 9.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.471
3be8b302-6917-450a-bfbd-a381473cacb1,1696,2,00:03:57.999,48,57,98,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['31bded37-16f4-4ab8-bc3d-4381ef7b95e3'],,"[23.2, 9.4]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.999
9c2da9fc-6ce6-4982-b09b-ffced817d5b2,1697,2,00:04:04.398,49,4,98,0.807272,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,,True,"[23.1, 8.4]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,,,8.612782,-1.300471,1.0,Ground Pass,"[25.4, 0.1]",38.0,Left Foot,,,,,,74.0,Injury Clearance,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.398
be7a4420-472a-4baf-b860-e5a23ecbdb73,1698,2,00:04:45.782,49,45,99,2.022097,30,Pass,222,Villarreal,4,From Throw In,222,Villarreal,,,,,"[26.9, 0.1]",6828.0,Jaume Vicent Costa Jordá,6.0,Left Back,,,22.209232,1.0265158,3.0,High Pass,"[38.4, 19.1]",,,67.0,Throw-in,,,,77.0,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.782
a2f0e4ce-3f12-4730-9ef2-69426ff7fae2,1699,2,00:04:47.811,49,47,99,0.0,22,Foul Committed,222,Villarreal,4,From Throw In,222,Villarreal,,,['39bf1006-19ef-4630-9373-8b1a9c930958'],,"[41.7, 18.6]",26009.0,Roberto Soldado Rillo,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Yellow Card,,,,,,,,,,,,,,,,,,,,,,,287.811
39bf1006-19ef-4630-9373-8b1a9c930958,1700,2,00:04:47.811,49,47,99,0.0,21,Foul Won,222,Villarreal,4,From Throw In,213,Sevilla,,,['a2f0e4ce-3f12-4730-9ef2-69426ff7fae2'],,"[78.4, 61.5]",3637.0,Grzegorz Krychowiak,11.0,Left Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,287.811
4d61f796-811d-43b6-89e5-2e2a9f7b84f0,1701,2,00:05:43.739,50,43,100,3.620872,30,Pass,213,Sevilla,3,From Free Kick,213,Sevilla,,,,,"[88.6, 75.5]",6356.0,Michael Krohn-Dehli,19.0,Center Attacking Midfield,,,67.01194,-1.0831213,3.0,High Pass,"[120.0, 16.3]",40.0,Right Foot,62.0,Free Kick,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,343.739
c9d14563-1cce-4d0b-9ecd-4f5f12b590c3,1702,2,00:06:09.696,51,9,101,4.622136,30,Pass,222,Villarreal,7,From Goal Kick,222,Villarreal,,,['44189547-a7e6-4931-af1c-51fda881396f'],,"[6.0, 44.0]",3379.0,Alphonse Areola,1.0,Goalkeeper,6357.0,Jonathan dos Santos Ramírez,62.232628,0.36648163,3.0,High Pass,"[64.1, 66.3]",40.0,Right Foot,63.0,Goal Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.696
44189547-a7e6-4931-af1c-51fda881396f,1703,2,00:06:14.318,51,14,101,,42,Ball Receipt*,222,Villarreal,7,From Goal Kick,222,Villarreal,,,['c9d14563-1cce-4d0b-9ecd-4f5f12b590c3'],,"[64.1, 66.3]",6357.0,Jonathan dos Santos Ramírez,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.318
f1a5529b-32f3-4048-b0a4-47b6fbb432f4,1704,2,00:06:14.318,51,14,101,0.0,4,Duel,222,Villarreal,7,From Goal Kick,213,Sevilla,,,['fe142b72-3a5f-4a64-befa-0d7f4063a414'],,"[56.0, 13.8]",27483.0,Benoît Trémoulinas,6.0,Left Back,,,,,,,,,,,,,True,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.318
fe142b72-3a5f-4a64-befa-0d7f4063a414,1705,2,00:06:14.318,51,14,101,1.652477,30,Pass,222,Villarreal,7,From Goal Kick,222,Villarreal,,,['f1a5529b-32f3-4048-b0a4-47b6fbb432f4'],,"[64.1, 66.3]",6357.0,Jonathan dos Santos Ramírez,12.0,Right Midfield,,,18.266088,-0.4171126,3.0,High Pass,"[80.8, 58.9]",,,,,,True,,77.0,Unknown,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.318
0607bc5a-9d32-4274-8e9e-df03acd483b4,1706,2,00:06:15.186,51,15,101,0.337768,17,Pressure,222,Villarreal,7,From Goal Kick,213,Sevilla,,,,,"[41.0, 20.6]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.186
53679414-e02e-4bfe-8987-e9d0f9323587,1707,2,00:06:16.044,51,16,101,0.0,22,Foul Committed,222,Villarreal,7,From Goal Kick,213,Sevilla,,,['f918edb9-0c38-4bcb-b2e1-8b0f76469ab2'],,"[40.9, 20.6]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.044
f918edb9-0c38-4bcb-b2e1-8b0f76469ab2,1708,2,00:06:16.044,51,16,101,0.0,21,Foul Won,222,Villarreal,7,From Goal Kick,222,Villarreal,,,['53679414-e02e-4bfe-8987-e9d0f9323587'],,"[79.2, 59.5]",26009.0,Roberto Soldado Rillo,22.0,Right Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,376.044
a69140da-649b-4e64-82b4-b92efc7ce80b,1709,2,00:06:24.771,51,24,102,2.048414,30,Pass,222,Villarreal,3,From Free Kick,222,Villarreal,,,['ed50ed74-00f6-4ece-a83d-531a57ca9961'],True,"[79.5, 59.5]",6771.0,Manuel Trigueros Muñoz,9.0,Right Defensive Midfield,22819.0,Bruno Soriano Llido,17.475124,-2.7727754,1.0,Ground Pass,"[63.2, 53.2]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.771
ed50ed74-00f6-4ece-a83d-531a57ca9961,1710,2,00:06:26.819,51,26,102,,42,Ball Receipt*,222,Villarreal,3,From Free Kick,222,Villarreal,,,['a69140da-649b-4e64-82b4-b92efc7ce80b'],,"[63.2, 53.2]",22819.0,Bruno Soriano Llido,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.819
16f5f0c2-546a-4868-96be-a5338aedadd7,1711,2,00:06:26.846,51,26,102,0.468065,17,Pressure,222,Villarreal,3,From Free Kick,213,Sevilla,,,['fec3ae66-a17c-410b-849a-54634f0091ba'],True,"[48.3, 28.7]",6356.0,Michael Krohn-Dehli,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.846
fec3ae66-a17c-410b-849a-54634f0091ba,1712,2,00:06:27.250,51,27,102,1.113101,30,Pass,222,Villarreal,3,From Free Kick,222,Villarreal,,,"['0ce8010c-a709-4f05-8c7c-32d26daf6288', '16f5f0c2-546a-4868-96be-a5338aedadd7']",,"[68.1, 51.0]",22819.0,Bruno Soriano Llido,11.0,Left Defensive Midfield,6862.0,Cédric Bakambu,32.437634,-0.84210587,1.0,Ground Pass,"[89.7, 26.8]",38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.25
0ce8010c-a709-4f05-8c7c-32d26daf6288,1713,2,00:06:28.363,51,28,102,,42,Ball Receipt*,222,Villarreal,3,From Free Kick,222,Villarreal,,,['fec3ae66-a17c-410b-849a-54634f0091ba'],,"[89.7, 26.8]",6862.0,Cédric Bakambu,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.363
49b13fd0-aec7-44f1-8ed1-59c7df769fd7,1714,2,00:06:28.363,51,28,102,2.952962,43,Carry,222,Villarreal,3,From Free Kick,222,Villarreal,,,"['0ce8010c-a709-4f05-8c7c-32d26daf6288', '1857d1fc-82d7-45ea-a302-8f35621e3795', 'd6560ddc-1cc4-416f-949f-35cd11db760c']",,"[89.7, 26.8]",6862.0,Cédric Bakambu,24.0,Left Center Forward,,,,,,,,,,,,"[88.7, 36.4]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.363
1857d1fc-82d7-45ea-a302-8f35621e3795,1715,2,00:06:28.586,51,28,102,1.477617,17,Pressure,222,Villarreal,3,From Free Kick,213,Sevilla,,,['49b13fd0-aec7-44f1-8ed1-59c7df769fd7'],,"[33.9, 54.2]",3253.0,Adil Rami,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.586
d6560ddc-1cc4-416f-949f-35cd11db760c,1716,2,00:06:31.316,51,31,102,1.728302,30,Pass,222,Villarreal,3,From Free Kick,222,Villarreal,,,['da334015-5b63-4963-a514-0389e3ef85cf'],,"[88.7, 36.4]",6862.0,Cédric Bakambu,24.0,Left Center Forward,6357.0,Jonathan dos Santos Ramírez,35.499016,1.2169712,2.0,Low Pass,"[101.0, 69.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.316
da334015-5b63-4963-a514-0389e3ef85cf,1717,2,00:06:33.045,51,33,102,,42,Ball Receipt*,222,Villarreal,3,From Free Kick,222,Villarreal,,,['d6560ddc-1cc4-416f-949f-35cd11db760c'],,"[101.0, 69.7]",6357.0,Jonathan dos Santos Ramírez,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.045
979af278-86cd-423c-bb53-d8c31323ff19,1718,2,00:06:33.045,51,33,102,1.12715,43,Carry,222,Villarreal,3,From Free Kick,222,Villarreal,,,"['73e2a090-3022-41ee-83af-621f8abaf7aa', 'da334015-5b63-4963-a514-0389e3ef85cf']",,"[101.0, 69.7]",6357.0,Jonathan dos Santos Ramírez,12.0,Right Midfield,,,,,,,,,,,,"[106.1, 70.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.045
73e2a090-3022-41ee-83af-621f8abaf7aa,1719,2,00:06:34.172,51,34,102,0.922535,30,Pass,222,Villarreal,3,From Free Kick,222,Villarreal,,,['e337110c-5256-4fa9-8e43-c0acb6b4ae43'],,"[106.1, 70.0]",6357.0,Jonathan dos Santos Ramírez,12.0,Right Midfield,26009.0,Roberto Soldado Rillo,23.16247,-1.4973357,2.0,Low Pass,"[107.8, 46.9]",40.0,Right Foot,,,,,,77.0,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,394.172
e337110c-5256-4fa9-8e43-c0acb6b4ae43,1720,2,00:06:35.094,51,35,102,,42,Ball Receipt*,222,Villarreal,3,From Free Kick,222,Villarreal,,,['73e2a090-3022-41ee-83af-621f8abaf7aa'],,"[106.8, 45.3]",26009.0,Roberto Soldado Rillo,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.094
8fce3298-73f6-46e2-9956-700e1581c80d,1721,2,00:06:35.148,51,35,102,0.0,22,Foul Committed,222,Villarreal,3,From Free Kick,222,Villarreal,,,['009d3630-f6a9-4975-b70b-2b03921e8706'],,"[108.0, 48.1]",26009.0,Roberto Soldado Rillo,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.148
009d3630-f6a9-4975-b70b-2b03921e8706,1722,2,00:06:35.148,51,35,102,0.0,21,Foul Won,222,Villarreal,3,From Free Kick,213,Sevilla,,,['8fce3298-73f6-46e2-9956-700e1581c80d'],,"[12.1, 32.0]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,395.148
0e17c103-d8b5-4fd4-a119-49ced3e39f7b,1723,2,00:06:56.626,51,56,103,1.029519,30,Pass,213,Sevilla,3,From Free Kick,213,Sevilla,,,['83480177-a59b-41ad-a43a-d0225f710032'],True,"[11.7, 32.3]",6823.0,Sergio Rico González,1.0,Goalkeeper,3637.0,Grzegorz Krychowiak,17.788198,0.673863,1.0,Ground Pass,"[25.6, 43.4]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.626
83480177-a59b-41ad-a43a-d0225f710032,1724,2,00:06:57.656,51,57,103,,42,Ball Receipt*,213,Sevilla,3,From Free Kick,213,Sevilla,,,['0e17c103-d8b5-4fd4-a119-49ced3e39f7b'],,"[25.6, 43.4]",3637.0,Grzegorz Krychowiak,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.656
7ccb6d77-565a-4e3c-9fd2-f36d11f2526a,1725,2,00:07:00.322,52,0,103,1.972166,30,Pass,213,Sevilla,3,From Free Kick,213,Sevilla,,,['110770a6-d713-4321-92f0-697ecc9464d4'],,"[25.6, 43.4]",3637.0,Grzegorz Krychowiak,11.0,Left Defensive Midfield,10476.0,Timothée Kolodziejczak,28.86936,-1.5014632,1.0,Ground Pass,"[27.6, 14.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.322
110770a6-d713-4321-92f0-697ecc9464d4,1726,2,00:07:02.294,52,2,103,,42,Ball Receipt*,213,Sevilla,3,From Free Kick,213,Sevilla,,,['7ccb6d77-565a-4e3c-9fd2-f36d11f2526a'],,"[27.6, 14.6]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.294
