id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_switch,under_pressure,pass_outcome_id,pass_outcome_name,pass_aerial_won,duel_type_id,duel_type_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,off_camera,interception_outcome_id,interception_outcome_name,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,shot_first_time,out,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,clearance_head,pass_technique_id,pass_technique_name,pass_through_ball,clearance_right_foot,pass_no_touch,pass_miscommunication,pass_cut_back,foul_committed_card_id,foul_committed_card_name,50_50_outcome_id,50_50_outcome_name,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,foul_won_defensive,clearance_aerial_won,pass_inswinging,ball_recovery_recovery_failure,dribble_overrun,pass_outswinging,dribble_no_touch,shot_one_on_one,bad_behaviour_card_id,bad_behaviour_card_name,dribble_nutmeg,pass_goal_assist,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,ball_recovery_offensive,half_end_early_video_end,timestamp_seconds
29aecd7f-cc0c-4acb-b8ae-2006eecd1cc3,1857,2,00:00:02.724,45,2,90,1.804152,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['1556906c-cb56-4875-abe3-53ad961a95b2'],"[52.9, 38.4]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,5211.0,Jordi Alba Ramos,30.338919,-1.6665293,1.0,Ground Pass,"[50.0, 8.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.724
1556906c-cb56-4875-abe3-53ad961a95b2,1858,2,00:00:04.528,45,4,90,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['29aecd7f-cc0c-4acb-b8ae-2006eecd1cc3'],"[50.0, 8.2]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.528
f834ff40-e901-4083-b2b2-4920827c9f49,1859,2,00:00:04.528,45,4,90,2.462148,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['1556906c-cb56-4875-abe3-53ad961a95b2', '9baf4b79-fbd5-45d1-a6d8-953fc63b335f']","[50.0, 8.2]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,"[54.8, 7.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.528
9baf4b79-fbd5-45d1-a6d8-953fc63b335f,1860,2,00:00:06.991,45,6,90,1.16732,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['350cc4e9-1c40-453c-ad9f-dee519e12663'],"[54.8, 7.1]",5211.0,Jordi Alba Ramos,6.0,Left Back,5506.0,Javier Alejandro Mascherano,17.55591,1.9809237,1.0,Ground Pass,"[47.8, 23.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.991
350cc4e9-1c40-453c-ad9f-dee519e12663,1861,2,00:00:08.158,45,8,90,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['9baf4b79-fbd5-45d1-a6d8-953fc63b335f'],"[47.8, 23.2]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.158
aff6e5eb-3784-4de7-8c37-176c9c36bca9,1862,2,00:00:08.158,45,8,90,0.51014,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['350cc4e9-1c40-453c-ad9f-dee519e12663', 'aec82292-21d7-4489-a960-86a8de4e4404']","[47.8, 23.2]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,,,,,,,,,,,,"[48.0, 23.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.158
aec82292-21d7-4489-a960-86a8de4e4404,1863,2,00:00:08.668,45,8,90,2.262539,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['895747ae-e1ae-415f-afa5-26de57542c8b'],"[48.0, 23.6]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,5213.0,Gerard Piqué Bernabéu,23.94097,1.6293069,1.0,Ground Pass,"[46.6, 47.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.668
895747ae-e1ae-415f-afa5-26de57542c8b,1864,2,00:00:10.931,45,10,90,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['aec82292-21d7-4489-a960-86a8de4e4404'],"[46.6, 47.5]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.931
7d8aa990-e9bb-4006-9bac-9c2a8b4b733a,1865,2,00:00:10.931,45,10,90,2.472001,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['895747ae-e1ae-415f-afa5-26de57542c8b', 'e1acc685-e4e0-4a3f-992a-640e57a4523e']","[46.6, 47.5]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,"[55.5, 54.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.931
e1acc685-e4e0-4a3f-992a-640e57a4523e,1866,2,00:00:13.403,45,13,90,1.238062,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['6ff3832d-bc0b-4c02-9ecd-a46e454c665d'],"[55.5, 54.8]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,6379.0,Sergi Roberto Carnicer,23.992706,1.1500329,1.0,Ground Pass,"[65.3, 76.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.403
6ff3832d-bc0b-4c02-9ecd-a46e454c665d,1867,2,00:00:14.641,45,14,90,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['e1acc685-e4e0-4a3f-992a-640e57a4523e'],"[65.3, 76.7]",6379.0,Sergi Roberto Carnicer,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.641
7dcf08f2-b26e-46b8-b9a3-a4dcc0bfb5ad,1868,2,00:00:14.641,45,14,90,1.423738,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['4a6e62a5-80ae-41d4-bd77-f5d9a58bc63f', '6ff3832d-bc0b-4c02-9ecd-a46e454c665d', 'e4033118-af47-40af-b28f-baf0cc398e1c']","[65.3, 76.7]",6379.0,Sergi Roberto Carnicer,2.0,Right Back,,,,,,,,,,,,"[64.5, 74.2]",,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.641
e4033118-af47-40af-b28f-baf0cc398e1c,1869,2,00:00:15.448,45,15,90,1.186924,17,Pressure,217,Barcelona,9,From Kick Off,207,Valencia,,,"['4a6e62a5-80ae-41d4-bd77-f5d9a58bc63f', '7dcf08f2-b26e-46b8-b9a3-a4dcc0bfb5ad']","[46.4, 5.9]",10802.0,André Filipe Tavares Gomes,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.448
4a6e62a5-80ae-41d4-bd77-f5d9a58bc63f,1870,2,00:00:16.064,45,16,90,1.347428,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['6807f2c3-8626-4cf1-b478-0eec99b2cd2b', 'e4033118-af47-40af-b28f-baf0cc398e1c']","[64.5, 74.2]",6379.0,Sergi Roberto Carnicer,2.0,Right Back,5213.0,Gerard Piqué Bernabéu,18.522419,-2.7069225,1.0,Ground Pass,"[47.7, 66.4]",40.0,Right Foot,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.064
6807f2c3-8626-4cf1-b478-0eec99b2cd2b,1871,2,00:00:17.412,45,17,90,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['4a6e62a5-80ae-41d4-bd77-f5d9a58bc63f'],"[47.7, 66.4]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.412
47e7a47a-b198-44a4-b661-74e920f5e535,1872,2,00:00:17.412,45,17,90,2.474572,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['6807f2c3-8626-4cf1-b478-0eec99b2cd2b', '994a3c34-4120-47cb-b608-d6c1bdeeb01a']","[47.7, 66.4]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,"[51.2, 63.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.412
994a3c34-4120-47cb-b608-d6c1bdeeb01a,1873,2,00:00:19.886,45,19,90,1.628356,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['5b39fc3a-ccab-48ce-a6d7-7a80bf1db2c3'],"[51.2, 63.6]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,5506.0,Javier Alejandro Mascherano,37.155888,-1.6624309,1.0,Ground Pass,"[47.8, 26.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.886
5b39fc3a-ccab-48ce-a6d7-7a80bf1db2c3,1874,2,00:00:21.515,45,21,90,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['994a3c34-4120-47cb-b608-d6c1bdeeb01a'],"[47.8, 26.6]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.515
2bb620c7-9f35-41b0-a4fc-ff7d989fb927,1875,2,00:00:21.515,45,21,90,2.053698,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['58965dae-4cc9-4a7e-baa8-1afcdbbdd7b2', '5b39fc3a-ccab-48ce-a6d7-7a80bf1db2c3']","[47.8, 26.6]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,,,,,,,,,,,,"[57.7, 26.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.515
58965dae-4cc9-4a7e-baa8-1afcdbbdd7b2,1876,2,00:00:23.568,45,23,90,1.175163,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['26528480-a335-4588-a156-9752e1848e19'],"[57.7, 26.4]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,5216.0,Andrés Iniesta Luján,20.100994,0.009949921,1.0,Ground Pass,"[77.8, 26.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.568
26528480-a335-4588-a156-9752e1848e19,1877,2,00:00:24.744,45,24,90,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['58965dae-4cc9-4a7e-baa8-1afcdbbdd7b2'],"[77.8, 26.6]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.744
378ca74e-a585-47d2-9e4f-e6a132b3a382,1878,2,00:00:24.744,45,24,90,0.165383,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['26528480-a335-4588-a156-9752e1848e19', '4c91b627-80e9-4a94-bf32-fedf688baa2c']","[77.8, 26.6]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,"[77.8, 26.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.744
4c91b627-80e9-4a94-bf32-fedf688baa2c,1879,2,00:00:24.909,45,24,90,2.542,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['4cf983bb-0e63-4b43-9477-36a69d78af40', '724fa7b4-7cae-4dd4-bfea-34bc2a357796']","[77.8, 26.6]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,5246.0,Luis Alberto Suárez Díaz,23.229723,-0.16868724,1.0,Ground Pass,"[100.7, 22.7]",106.0,No Touch,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.909
724fa7b4-7cae-4dd4-bfea-34bc2a357796,1880,2,00:00:27.451,45,27,90,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['4c91b627-80e9-4a94-bf32-fedf688baa2c'],"[90.4, 27.5]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.451
4cf983bb-0e63-4b43-9477-36a69d78af40,1881,2,00:00:27.451,45,27,90,2.0311,30,Pass,217,Barcelona,9,From Kick Off,207,Valencia,,,"['4c91b627-80e9-4a94-bf32-fedf688baa2c', '818c58d4-1bc2-477b-a4e2-0e034a501eb9']","[19.4, 57.4]",6663.0,Antonio Barragán Fernández,2.0,Right Back,25144.0,Diego Alves Carreira,22.004545,-2.0222495,1.0,Ground Pass,"[9.8, 37.6]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.451
818c58d4-1bc2-477b-a4e2-0e034a501eb9,1882,2,00:00:29.482,45,29,90,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,207,Valencia,,,['4cf983bb-0e63-4b43-9477-36a69d78af40'],"[9.8, 37.6]",25144.0,Diego Alves Carreira,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.482
0669cf14-7464-4ae2-bdaf-3cf54228bf9f,1883,2,00:00:29.482,45,29,90,0.08,43,Carry,217,Barcelona,9,From Kick Off,207,Valencia,,,"['09bee8d4-c17a-405d-af41-6d1a6ececf20', '818c58d4-1bc2-477b-a4e2-0e034a501eb9']","[9.8, 37.6]",25144.0,Diego Alves Carreira,1.0,Goalkeeper,,,,,,,,,,,,"[10.7, 35.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.482
09bee8d4-c17a-405d-af41-6d1a6ececf20,1884,2,00:00:29.562,45,29,90,4.889988,30,Pass,217,Barcelona,9,From Kick Off,207,Valencia,,,['ea14fe33-cd68-40e7-9078-0237e3d77bed'],"[10.7, 35.6]",25144.0,Diego Alves Carreira,1.0,Goalkeeper,,,69.50583,-0.10811512,3.0,High Pass,"[79.8, 28.1]",38.0,Left Foot,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.562
ea14fe33-cd68-40e7-9078-0237e3d77bed,1885,2,00:00:34.452,45,34,90,0.0,2,Ball Recovery,217,Barcelona,9,From Kick Off,217,Barcelona,,,['09bee8d4-c17a-405d-af41-6d1a6ececf20'],"[40.3, 52.0]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.452
c9e32bae-b0c9-4977-8c6d-44f53ebcef6a,1886,2,00:00:34.452,45,34,90,2.133512,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['54a3d2d7-1883-42a9-b346-6a6b6af6fe51', '85b2f1a7-57d8-46bb-a319-53f82a185473', 'ea14fe33-cd68-40e7-9078-0237e3d77bed']","[40.3, 52.0]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,"[22.1, 62.5]",,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.452
85b2f1a7-57d8-46bb-a319-53f82a185473,1887,2,00:00:36.130,45,36,90,0.857319,17,Pressure,217,Barcelona,9,From Kick Off,207,Valencia,,,"['54a3d2d7-1883-42a9-b346-6a6b6af6fe51', 'c9e32bae-b0c9-4977-8c6d-44f53ebcef6a']","[89.9, 19.4]",6594.0,Santiago Mina Lorenzo,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.13
54a3d2d7-1883-42a9-b346-6a6b6af6fe51,1888,2,00:00:36.586,45,36,90,1.854728,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['1bf34313-5163-420a-a84b-3727a4a8c3c4', '85b2f1a7-57d8-46bb-a319-53f82a185473']","[22.1, 62.5]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,4691.0,Claudio Andrés Bravo Muñoz,18.245548,-2.3406918,1.0,Ground Pass,"[9.4, 49.4]",38.0,Left Foot,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.586
1bf34313-5163-420a-a84b-3727a4a8c3c4,1889,2,00:00:38.440,45,38,90,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['54a3d2d7-1883-42a9-b346-6a6b6af6fe51'],"[9.4, 49.4]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.44
3812c41e-743d-479c-8773-e77c70cb9c4c,1890,2,00:00:38.440,45,38,90,0.039972,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['1bf34313-5163-420a-a84b-3727a4a8c3c4', '864bf365-1e92-4720-931a-c079627de134']","[9.4, 49.4]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,,,,,,,,,,,,"[9.7, 49.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.44
864bf365-1e92-4720-931a-c079627de134,1891,2,00:00:38.480,45,38,90,1.199549,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['6ae04cf9-5ec7-4ed8-bf32-66f85ac654dd'],"[9.7, 49.5]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,5213.0,Gerard Piqué Bernabéu,17.92038,1.1996161,1.0,Ground Pass,"[16.2, 66.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.48
6ae04cf9-5ec7-4ed8-bf32-66f85ac654dd,1892,2,00:00:39.680,45,39,90,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['864bf365-1e92-4720-931a-c079627de134'],"[16.2, 66.2]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.68
8995772d-a485-4a00-aee7-5189bca19625,1893,2,00:00:39.680,45,39,90,1.982451,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['6ae04cf9-5ec7-4ed8-bf32-66f85ac654dd', '7d11c27e-1e93-4b5d-bd0f-c5fc088d336e']","[16.2, 66.2]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,"[15.1, 72.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.68
7d11c27e-1e93-4b5d-bd0f-c5fc088d336e,1894,2,00:00:41.662,45,41,90,1.353035,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['3f1580ca-8951-405d-a154-8f5badb9498a'],"[15.1, 72.1]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,5203.0,Sergio Busquets i Burgos,14.426711,-1.0077885,1.0,Ground Pass,"[22.8, 59.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.662
04e982df-8a82-4c7c-850e-11de7b4654ed,1895,2,00:00:42.260,45,42,90,1.130757,17,Pressure,217,Barcelona,9,From Kick Off,207,Valencia,,,"['3f1580ca-8951-405d-a154-8f5badb9498a', '4ba28e3b-bab0-4cb1-af84-17037da3cefb', 'eb17a373-17b2-427a-9f00-45d8af12c6f4']","[88.3, 22.2]",6751.0,Javier Fuego Martínez,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.26
3f1580ca-8951-405d-a154-8f5badb9498a,1896,2,00:00:43.015,45,43,90,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['04e982df-8a82-4c7c-850e-11de7b4654ed', '7d11c27e-1e93-4b5d-bd0f-c5fc088d336e']","[22.8, 59.9]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.015
4ba28e3b-bab0-4cb1-af84-17037da3cefb,1897,2,00:00:43.015,45,43,90,0.039965,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['04e982df-8a82-4c7c-850e-11de7b4654ed', '3f1580ca-8951-405d-a154-8f5badb9498a', 'eb17a373-17b2-427a-9f00-45d8af12c6f4']","[22.8, 59.9]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,"[23.9, 57.9]",,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.015
eb17a373-17b2-427a-9f00-45d8af12c6f4,1898,2,00:00:43.055,45,43,90,1.251661,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['04e982df-8a82-4c7c-850e-11de7b4654ed', '7805b9e0-6c4a-45db-8c14-0c833a6b4947']","[23.9, 57.9]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,4691.0,Claudio Andrés Bravo Muñoz,23.305365,-2.7682574,1.0,Ground Pass,"[2.2, 49.4]",40.0,Right Foot,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.055
7805b9e0-6c4a-45db-8c14-0c833a6b4947,1899,2,00:00:44.307,45,44,90,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['eb17a373-17b2-427a-9f00-45d8af12c6f4'],"[2.2, 49.4]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.307
bda9b7c7-fa36-4972-8063-22482adef5c6,1900,2,00:00:44.307,45,44,90,1.661639,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['7805b9e0-6c4a-45db-8c14-0c833a6b4947', 'c930b597-3306-434d-b7d6-573a8a3f70f7']","[2.2, 49.4]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,,,,,,,,,,,,"[3.4, 50.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.307
