id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,off_camera,pass_switch,under_pressure,out,dribble_outcome_id,dribble_outcome_name,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,shot_statsbomb_xg,shot_end_location,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,duel_type_id,duel_type_name,pass_aerial_won,counterpress,foul_won_defensive,interception_outcome_id,interception_outcome_name,clearance_head,dribble_overrun,duel_outcome_id,duel_outcome_name,clearance_left_foot,ball_recovery_recovery_failure,clearance_aerial_won,pass_technique_id,pass_technique_name,pass_outswinging,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,pass_inswinging,foul_committed_advantage,foul_won_advantage,shot_aerial_won,pass_cut_back,goalkeeper_outcome_id,goalkeeper_outcome_name,miscontrol_aerial_won,foul_committed_card_id,foul_committed_card_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,foul_committed_type_id,foul_committed_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_goal_assist,shot_one_on_one,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds
578b9a79-0097-4eb8-9d20-3f7391db805f,114,1,00:01:50.518,1,50,7,0.0,38,Miscontrol,220,Real Madrid,4,From Throw In,212,Atlético Madrid,,,,"[46.7, 43.8]",6382.0,Fernando José Torres Sanz,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.518
9857b2c0-a41f-48a8-920c-741ed2bb2ab9,115,1,00:01:51.041,1,51,7,0.965613,17,Pressure,220,Real Madrid,4,From Throw In,220,Real Madrid,,,['965b6041-7933-41c6-8149-a553f4d1f663'],"[66.7, 36.6]",5574.0,Toni Kroos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.041
965b6041-7933-41c6-8149-a553f4d1f663,116,1,00:01:51.408,1,51,7,0.337897,17,Pressure,220,Real Madrid,4,From Throw In,212,Atlético Madrid,,,['9857b2c0-a41f-48a8-920c-741ed2bb2ab9'],"[58.4, 44.3]",6382.0,Fernando José Torres Sanz,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.408
c3594c2d-9fc6-415b-b571-b939bc0d24f0,117,1,00:01:52.160,1,52,7,0.0,22,Foul Committed,220,Real Madrid,4,From Throw In,212,Atlético Madrid,,,['f32b26db-e6a3-427d-8f23-62e6f8ba719f'],"[57.2, 43.5]",6382.0,Fernando José Torres Sanz,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.16
f32b26db-e6a3-427d-8f23-62e6f8ba719f,118,1,00:01:52.160,1,52,7,0.0,21,Foul Won,220,Real Madrid,4,From Throw In,220,Real Madrid,,,['c3594c2d-9fc6-415b-b571-b939bc0d24f0'],"[62.9, 36.6]",5574.0,Toni Kroos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.16
906daa8a-61cb-4437-8899-cc2f00e77fdb,119,1,00:02:07.129,2,7,8,1.488296,30,Pass,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['9323889f-51bc-4049-ab90-84c7e5e6e78a'],"[61.7, 36.3]",5574.0,Toni Kroos,10.0,Center Defensive Midfield,5207.0,Cristiano Ronaldo dos Santos Aveiro,34.883377,-1.1007385,1.0,Ground Pass,"[77.5, 5.2]",40.0,Right Foot,62.0,Free Kick,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.129
2d394a8d-dcc8-4647-80bf-ce607b44890e,120,1,00:02:07.973,2,7,8,2.688675,17,Pressure,220,Real Madrid,3,From Free Kick,212,Atlético Madrid,,,"['8eedf0cb-7e13-444e-aa59-2aa265519e1d', '9323889f-51bc-4049-ab90-84c7e5e6e78a', 'c8668125-81db-48b3-847b-9f0bfbc2242b']","[42.9, 72.3]",6381.0,Saúl Ñíguez Esclapez,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.973
9323889f-51bc-4049-ab90-84c7e5e6e78a,121,1,00:02:08.617,2,8,8,,42,Ball Receipt*,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,"['2d394a8d-dcc8-4647-80bf-ce607b44890e', '906daa8a-61cb-4437-8899-cc2f00e77fdb']","[77.5, 5.2]",5207.0,Cristiano Ronaldo dos Santos Aveiro,21.0,Left Wing,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.617
8eedf0cb-7e13-444e-aa59-2aa265519e1d,122,1,00:02:08.617,2,8,8,1.935772,43,Carry,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,"['2d394a8d-dcc8-4647-80bf-ce607b44890e', '9323889f-51bc-4049-ab90-84c7e5e6e78a', 'c8668125-81db-48b3-847b-9f0bfbc2242b']","[77.5, 5.2]",5207.0,Cristiano Ronaldo dos Santos Aveiro,21.0,Left Wing,,,,,,,,,,,,"[91.1, 5.8]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.617
c8668125-81db-48b3-847b-9f0bfbc2242b,123,1,00:02:10.553,2,10,8,2.266379,30,Pass,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,"['2d394a8d-dcc8-4647-80bf-ce607b44890e', 'e51f9a15-3ed6-4055-9f90-bcf7426c4fb2']","[91.1, 5.8]",5207.0,Cristiano Ronaldo dos Santos Aveiro,21.0,Left Wing,3063.0,Danilo Luiz da Silva,24.758837,-0.1133334,1.0,Ground Pass,"[115.7, 3.0]",38.0,Left Foot,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.553
e51f9a15-3ed6-4055-9f90-bcf7426c4fb2,124,1,00:02:12.820,2,12,8,,42,Ball Receipt*,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['c8668125-81db-48b3-847b-9f0bfbc2242b'],"[115.7, 3.0]",3063.0,Danilo Luiz da Silva,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.82
74b16bcc-6b4a-4148-84f6-48a8a7c7b6f0,125,1,00:02:12.820,2,12,8,0.375351,43,Carry,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,"['c789fe62-0002-4077-8c4c-28a95b0c82cb', 'e51f9a15-3ed6-4055-9f90-bcf7426c4fb2']","[115.7, 3.0]",3063.0,Danilo Luiz da Silva,6.0,Left Back,,,,,,,,,,,,"[113.2, 3.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.82
c789fe62-0002-4077-8c4c-28a95b0c82cb,126,1,00:02:13.195,2,13,8,1.445205,30,Pass,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,"['0fb1ef1c-6f7c-45cb-a870-513d6ccc0341', 'bb1f400f-6e42-4555-9425-c3944a73093c']","[113.2, 3.3]",3063.0,Danilo Luiz da Silva,6.0,Left Back,5695.0,James David Rodríguez Rubio,23.722775,1.735945,1.0,Ground Pass,"[109.3, 26.7]",38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.195
bb1f400f-6e42-4555-9425-c3944a73093c,127,1,00:02:14.640,2,14,8,,42,Ball Receipt*,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['c789fe62-0002-4077-8c4c-28a95b0c82cb'],"[109.0, 28.6]",5695.0,James David Rodríguez Rubio,17.0,Right Wing,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.64
0fb1ef1c-6f7c-45cb-a870-513d6ccc0341,128,1,00:02:14.640,2,14,8,0.0,10,Interception,220,Real Madrid,3,From Free Kick,212,Atlético Madrid,,,['c789fe62-0002-4077-8c4c-28a95b0c82cb'],"[10.8, 53.4]",19668.0,Augusto Matías Fernández,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.64
f38d7909-9ff3-4461-a397-3aaf66736efb,129,1,00:02:15.390,2,15,8,2.427321,30,Pass,220,Real Madrid,3,From Free Kick,212,Atlético Madrid,,,['ce7c868a-0402-4a68-997d-430c355bcf9f'],"[6.5, 58.8]",5259.0,José María Giménez de Vargas,3.0,Right Center Back,,,28.85065,0.5225855,3.0,High Pass,"[31.5, 73.2]",40.0,Right Foot,66.0,Recovery,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.39
ce7c868a-0402-4a68-997d-430c355bcf9f,130,1,00:02:17.817,2,17,8,0.0,9,Clearance,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['f38d7909-9ff3-4461-a397-3aaf66736efb'],"[88.6, 6.9]",4926.0,Francisco Román Alarcón Suárez,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,True,True,,,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.817
d3fb342d-e0c2-41ad-af25-8dab3e4d6a71,131,1,00:02:36.484,2,36,9,1.064838,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['37c0cea8-c25f-4ea7-b38a-cf215e0785b6'],"[54.8, 80.0]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,6381.0,Saúl Ñíguez Esclapez,8.026207,-0.53614604,3.0,High Pass,"[61.7, 75.9]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.484
37c0cea8-c25f-4ea7-b38a-cf215e0785b6,132,1,00:02:37.549,2,37,9,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['d3fb342d-e0c2-41ad-af25-8dab3e4d6a71'],"[61.7, 75.9]",6381.0,Saúl Ñíguez Esclapez,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.549
05d53281-ad16-4a1f-bfba-b955f3df0f10,133,1,00:02:37.549,2,37,9,0.079999,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['37c0cea8-c25f-4ea7-b38a-cf215e0785b6', '55a9669c-adf5-47f5-8656-03d5925ecfcd']","[61.7, 75.9]",6381.0,Saúl Ñíguez Esclapez,12.0,Right Midfield,,,,,,,,,,,,"[61.7, 75.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.549
55a9669c-adf5-47f5-8656-03d5925ecfcd,134,1,00:02:37.629,2,37,9,1.246548,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['81277681-9b45-417b-83dd-5253aa6f0b2b'],"[61.7, 75.9]",6381.0,Saúl Ñíguez Esclapez,12.0,Right Midfield,6384.0,Gabriel Fernández Arenas,6.129437,-1.472751,2.0,Low Pass,"[62.3, 69.8]",70.0,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.629
a468a292-5693-4804-9dad-13fe9db5b58f,135,1,00:02:38.150,2,38,9,0.84437,17,Pressure,212,Atlético Madrid,4,From Throw In,220,Real Madrid,,,"['81277681-9b45-417b-83dd-5253aa6f0b2b', 'b1f95796-4aa5-487c-9287-49e21f262697', 'f3465868-dc2b-4db7-b75f-af57b5e54da0']","[58.1, 11.7]",5463.0,Luka Modrić,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.15
81277681-9b45-417b-83dd-5253aa6f0b2b,136,1,00:02:38.875,2,38,9,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['55a9669c-adf5-47f5-8656-03d5925ecfcd', 'a468a292-5693-4804-9dad-13fe9db5b58f']","[62.3, 69.8]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.875
b1f95796-4aa5-487c-9287-49e21f262697,137,1,00:02:38.875,2,38,9,0.040000003,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['81277681-9b45-417b-83dd-5253aa6f0b2b', 'a468a292-5693-4804-9dad-13fe9db5b58f', 'f3465868-dc2b-4db7-b75f-af57b5e54da0']","[62.3, 69.8]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,,,,,,,,,,,,"[62.0, 68.4]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.875
f3465868-dc2b-4db7-b75f-af57b5e54da0,138,1,00:02:38.915,2,38,9,0.526648,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['4803cb41-189b-4dcb-baaf-50172b0db48c', 'a468a292-5693-4804-9dad-13fe9db5b58f']","[62.0, 68.4]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,5487.0,Antoine Griezmann,7.253275,-0.26504287,2.0,Low Pass,"[69.0, 66.5]",40.0,Right Foot,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.915
4803cb41-189b-4dcb-baaf-50172b0db48c,139,1,00:02:39.442,2,39,9,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['f3465868-dc2b-4db7-b75f-af57b5e54da0'],"[69.0, 66.5]",5487.0,Antoine Griezmann,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.442
29a11688-3a9e-43bb-8056-46a935357c94,140,1,00:02:39.442,2,39,9,0.380076,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['4803cb41-189b-4dcb-baaf-50172b0db48c', '85957a1c-2323-4976-badb-a9fdaa75cc97', 'f2a1b015-1ad6-47ed-8767-7cd000fbdf42']","[69.0, 66.5]",5487.0,Antoine Griezmann,22.0,Right Center Forward,,,,,,,,,,,,"[69.5, 66.3]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.442
85957a1c-2323-4976-badb-a9fdaa75cc97,141,1,00:02:39.448,2,39,9,1.209339,17,Pressure,212,Atlético Madrid,4,From Throw In,220,Real Madrid,,,"['29a11688-3a9e-43bb-8056-46a935357c94', 'f2a1b015-1ad6-47ed-8767-7cd000fbdf42', 'fec0490f-8d7f-4d8f-b49f-8b479a0a536e']","[50.0, 14.1]",5485.0,Raphaël Varane,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.448
f2a1b015-1ad6-47ed-8767-7cd000fbdf42,142,1,00:02:39.822,2,39,9,0.0,38,Miscontrol,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['85957a1c-2323-4976-badb-a9fdaa75cc97'],"[69.5, 66.3]",5487.0,Antoine Griezmann,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.822
fec0490f-8d7f-4d8f-b49f-8b479a0a536e,143,1,00:02:40.393,2,40,9,0.327366,17,Pressure,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['85957a1c-2323-4976-badb-a9fdaa75cc97'],"[67.5, 69.6]",5487.0,Antoine Griezmann,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.393
81c1732d-d43e-4e04-ab73-bdc6b4a47633,144,1,00:02:40.831,2,40,10,0.582245,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['3b83a1e4-d571-40a6-be72-e3fa2bef6221'],"[53.2, 9.5]",5463.0,Luka Modrić,13.0,Right Center Midfield,3063.0,Danilo Luiz da Silva,5.920304,-1.297137,1.0,Ground Pass,"[54.8, 3.8]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.83100000000002
377d447f-ead4-4798-8258-86cf0db9ecac,145,1,00:02:41.353,2,41,10,0.721859,17,Pressure,220,Real Madrid,1,Regular Play,212,Atlético Madrid,,,"['0334133f-9a94-4818-bf96-b7124e0d0290', '3b83a1e4-d571-40a6-be72-e3fa2bef6221', 'bfe7b227-99d4-49e6-8ace-d691939ce71b']","[65.9, 76.5]",5487.0,Antoine Griezmann,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.353
3b83a1e4-d571-40a6-be72-e3fa2bef6221,146,1,00:02:41.414,2,41,10,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['377d447f-ead4-4798-8258-86cf0db9ecac', '81c1732d-d43e-4e04-ab73-bdc6b4a47633']","[54.8, 3.8]",3063.0,Danilo Luiz da Silva,6.0,Left Back,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.414
bfe7b227-99d4-49e6-8ace-d691939ce71b,147,1,00:02:41.414,2,41,10,0.457928,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['0334133f-9a94-4818-bf96-b7124e0d0290', '377d447f-ead4-4798-8258-86cf0db9ecac', '3b83a1e4-d571-40a6-be72-e3fa2bef6221']","[54.8, 3.8]",3063.0,Danilo Luiz da Silva,6.0,Left Back,,,,,,,,,,,,"[55.1, 3.6]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.414
0334133f-9a94-4818-bf96-b7124e0d0290,148,1,00:02:41.872,2,41,10,0.714679,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['377d447f-ead4-4798-8258-86cf0db9ecac', '9c537ee4-49fb-4611-9d3b-ade62bc4d3ef']","[55.1, 3.6]",3063.0,Danilo Luiz da Silva,6.0,Left Back,5207.0,Cristiano Ronaldo dos Santos Aveiro,8.620905,-0.06965458,1.0,Ground Pass,"[63.7, 3.0]",40.0,Right Foot,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.872
286dc422-15c3-4177-83c4-4c7ca46dce62,149,1,00:02:42.217,2,42,10,0.197677,17,Pressure,220,Real Madrid,1,Regular Play,212,Atlético Madrid,,,,"[55.3, 75.9]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.21699999999998
9c537ee4-49fb-4611-9d3b-ade62bc4d3ef,150,1,00:02:42.586,2,42,10,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['0334133f-9a94-4818-bf96-b7124e0d0290'],"[63.7, 3.0]",5207.0,Cristiano Ronaldo dos Santos Aveiro,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.586
4fd2a022-9831-4dc0-951d-6e4547a6d5b6,151,1,00:02:42.586,2,42,10,0.254862,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['744ff32d-ec68-448b-affa-100085dce270', '9c537ee4-49fb-4611-9d3b-ade62bc4d3ef']","[63.7, 3.0]",5207.0,Cristiano Ronaldo dos Santos Aveiro,21.0,Left Wing,,,,,,,,,,,,"[62.6, 3.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.586
744ff32d-ec68-448b-affa-100085dce270,152,1,00:02:42.841,2,42,10,0.571043,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['f5a419d6-c71e-4104-8fad-d62fbe132b8b'],"[62.6, 3.9]",5207.0,Cristiano Ronaldo dos Santos Aveiro,21.0,Left Wing,5463.0,Luka Modrić,6.6730804,2.6243052,1.0,Ground Pass,"[56.8, 7.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.841
3686e6a2-08f6-44fc-a4ed-a0c42eafe0f0,153,1,00:02:42.997,2,42,10,0.326814,17,Pressure,220,Real Madrid,1,Regular Play,212,Atlético Madrid,,,,"[63.9, 71.8]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.997
f5a419d6-c71e-4104-8fad-d62fbe132b8b,154,1,00:02:43.412,2,43,10,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['744ff32d-ec68-448b-affa-100085dce270'],"[56.8, 7.2]",5463.0,Luka Modrić,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.412
8b7c838d-5b74-4a95-aec6-4a47df6ff848,155,1,00:02:43.412,2,43,10,0.33381,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['58e666ae-939c-427b-8447-a6fa72cc6c5c', '7b8ad7b6-867d-4dc0-bdc1-cee0602f10f5', 'f5a419d6-c71e-4104-8fad-d62fbe132b8b']","[56.8, 7.2]",5463.0,Luka Modrić,13.0,Right Center Midfield,,,,,,,,,,,,"[56.8, 6.3]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.412
58e666ae-939c-427b-8447-a6fa72cc6c5c,156,1,00:02:43.746,2,43,10,0.0,22,Foul Committed,220,Real Madrid,1,Regular Play,212,Atlético Madrid,,,"['7b8ad7b6-867d-4dc0-bdc1-cee0602f10f5', '8b7c838d-5b74-4a95-aec6-4a47df6ff848']","[63.3, 73.8]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.746
7b8ad7b6-867d-4dc0-bdc1-cee0602f10f5,157,1,00:02:43.746,2,43,10,0.0,21,Foul Won,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['58e666ae-939c-427b-8447-a6fa72cc6c5c'],"[56.8, 6.3]",5463.0,Luka Modrić,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.746
e4952f85-5c1a-4c96-a834-95c74b204ddb,158,1,00:03:01.151,3,1,11,1.190839,30,Pass,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['d789ae24-e957-4b60-a669-f3955bc7436e'],"[55.6, 7.0]",3063.0,Danilo Luiz da Silva,6.0,Left Back,5721.0,Daniel Carvajal Ramos,65.20491,1.558527,1.0,Ground Pass,"[56.4, 72.2]",40.0,Right Foot,62.0,Free Kick,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.151
d789ae24-e957-4b60-a669-f3955bc7436e,159,1,00:03:02.342,3,2,11,,42,Ball Receipt*,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['e4952f85-5c1a-4c96-a834-95c74b204ddb'],"[56.4, 72.2]",5721.0,Daniel Carvajal Ramos,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.342
