id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,under_pressure,out,interception_outcome_id,interception_outcome_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_switch,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,off_camera,pass_aerial_won,foul_committed_advantage,foul_won_advantage,pass_inswinging,pass_technique_id,pass_technique_name,ball_recovery_recovery_failure,pass_through_ball,pass_goal_assist,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,block_deflection,dribble_overrun,clearance_head,clearance_left_foot,foul_committed_card_id,foul_committed_card_name,goalkeeper_body_part_id,goalkeeper_body_part_name,50_50_outcome_id,50_50_outcome_name,dribble_nutmeg,foul_committed_type_id,foul_committed_type_name,pass_deflected,pass_cut_back,clearance_aerial_won,shot_first_time,pass_outswinging,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,goalkeeper_punched_out,foul_won_defensive,pass_no_touch,timestamp_seconds
cdad6fde-46a7-4612-998c-861be636fb1b,2336,2,00:07:27.489,52,27,108,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['dc45f214-5630-458b-82b8-6e97b5c42f3c'],"[76.2, 27.1]",6829.0,Samuel Castillejo Azuaga,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.489
82ea7adf-c075-4093-8d11-b5e7901a28dd,2337,2,00:07:27.489,52,27,108,2.753081,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['06d8169e-ab1d-49f0-a75e-1d328e08b181', 'cdad6fde-46a7-4612-998c-861be636fb1b', 'cdf23d7c-ad42-4898-a2bc-e66dc05f798f']","[76.2, 27.1]",6829.0,Samuel Castillejo Azuaga,16.0,Left Midfield,,,,,,,,,,,,"[73.9, 31.9]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.489
06d8169e-ab1d-49f0-a75e-1d328e08b181,2338,2,00:07:29.792,52,29,108,0.273832,17,Pressure,222,Villarreal,1,Regular Play,207,Valencia,,,['82ea7adf-c075-4093-8d11-b5e7901a28dd'],"[46.3, 48.7]",6595.0,Daniel Parejo Muñoz,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.79200000000003
cdf23d7c-ad42-4898-a2bc-e66dc05f798f,2339,2,00:07:30.242,52,30,108,0.728945,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['ccc4a757-546b-4d17-a821-06cb8425a769'],"[73.9, 31.9]",6829.0,Samuel Castillejo Azuaga,16.0,Left Midfield,6771.0,Manuel Trigueros Muñoz,21.996592,1.7351977,1.0,Ground Pass,"[70.3, 53.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.242
ccc4a757-546b-4d17-a821-06cb8425a769,2340,2,00:07:30.971,52,30,108,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['cdf23d7c-ad42-4898-a2bc-e66dc05f798f'],"[70.3, 53.6]",6771.0,Manuel Trigueros Muñoz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.971
bd691b46-6077-4344-a2d0-b525d6e68290,2341,2,00:07:30.971,52,30,108,0.817412,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['308c3559-a888-4ead-b836-451316c777e6'],"[70.6, 54.6]",6771.0,Manuel Trigueros Muñoz,9.0,Right Defensive Midfield,6765.0,Rodrigo Hernández Cascante,18.189283,-1.918628,1.0,Ground Pass,"[64.4, 37.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.971
308c3559-a888-4ead-b836-451316c777e6,2342,2,00:07:31.788,52,31,108,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['bd691b46-6077-4344-a2d0-b525d6e68290'],"[64.4, 37.5]",6765.0,Rodrigo Hernández Cascante,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.788
922d8cbd-7a45-4b17-82a8-a513cef3dc53,2343,2,00:07:31.788,52,31,108,1.300468,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['fa45c9d7-fbb3-4c16-be38-56229d050f5a'],"[64.7, 36.6]",6765.0,Rodrigo Hernández Cascante,11.0,Left Defensive Midfield,7034.0,Mateo Pablo Musacchio,26.0,1.9655875,1.0,Ground Pass,"[54.7, 60.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.788
fa45c9d7-fbb3-4c16-be38-56229d050f5a,2344,2,00:07:33.089,52,33,108,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['922d8cbd-7a45-4b17-82a8-a513cef3dc53'],"[54.7, 60.6]",7034.0,Mateo Pablo Musacchio,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.089
ef6b3953-d173-4289-b6fb-041b16a05917,2345,2,00:07:33.089,52,33,108,0.776668,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['80353522-c8f3-4774-b9f5-60d17e8c3520', 'fa45c9d7-fbb3-4c16-be38-56229d050f5a']","[54.7, 60.6]",7034.0,Mateo Pablo Musacchio,3.0,Right Center Back,,,,,,,,,,,,"[54.7, 60.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.089
80353522-c8f3-4774-b9f5-60d17e8c3520,2346,2,00:07:33.866,52,33,108,1.094444,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['57ed5be6-b040-45d0-a6c5-ed57e1d8c3ab'],"[54.7, 60.6]",7034.0,Mateo Pablo Musacchio,3.0,Right Center Back,5588.0,Antonio Rukavina,21.651096,0.8736926,1.0,Ground Pass,"[68.6, 77.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.866
57ed5be6-b040-45d0-a6c5-ed57e1d8c3ab,2347,2,00:07:34.960,52,34,108,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['80353522-c8f3-4774-b9f5-60d17e8c3520'],"[68.6, 77.2]",5588.0,Antonio Rukavina,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.96
8f802fe5-c60f-473f-bd5e-0e0742093d3a,2348,2,00:07:34.960,52,34,108,2.097195,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['57ed5be6-b040-45d0-a6c5-ed57e1d8c3ab', 'ebb1aaba-f85e-4cbe-8dfa-ee64e62cb509']","[68.6, 77.2]",5588.0,Antonio Rukavina,2.0,Right Back,,,,,,,,,,,,"[69.3, 76.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.96
ebb1aaba-f85e-4cbe-8dfa-ee64e62cb509,2349,2,00:07:37.057,52,37,108,1.08513,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['aefec7ee-6d17-4286-a914-86e95887fb1b'],"[69.3, 76.6]",5588.0,Antonio Rukavina,2.0,Right Back,6771.0,Manuel Trigueros Muñoz,15.532225,-1.9190173,1.0,Ground Pass,"[64.0, 62.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.057
aefec7ee-6d17-4286-a914-86e95887fb1b,2350,2,00:07:38.142,52,38,108,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['ebb1aaba-f85e-4cbe-8dfa-ee64e62cb509'],"[64.0, 62.0]",6771.0,Manuel Trigueros Muñoz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.142
713243ef-ff27-46ef-9423-631a384878b2,2351,2,00:07:38.142,52,38,108,1.560353,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['8a76220a-3b56-49e7-8af9-0faf58d06463', 'aefec7ee-6d17-4286-a914-86e95887fb1b']","[64.0, 62.0]",6771.0,Manuel Trigueros Muñoz,9.0,Right Defensive Midfield,,,,,,,,,,,,"[70.3, 61.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.142
8a76220a-3b56-49e7-8af9-0faf58d06463,2352,2,00:07:39.703,52,39,108,1.950316,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['022251e6-6e04-4345-836f-f68642af34db'],"[70.3, 61.3]",6771.0,Manuel Trigueros Muñoz,9.0,Right Defensive Midfield,6827.0,Daniele Bonera,31.9401,-2.010639,1.0,Ground Pass,"[56.7, 32.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.703
022251e6-6e04-4345-836f-f68642af34db,2353,2,00:07:41.653,52,41,108,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['8a76220a-3b56-49e7-8af9-0faf58d06463'],"[56.7, 32.4]",6827.0,Daniele Bonera,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.653
512c5993-a97a-40f7-9d40-7020a5abecd8,2354,2,00:07:41.653,52,41,108,4.329252,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['022251e6-6e04-4345-836f-f68642af34db', 'ab62b433-cf07-499a-8c05-a3fe65856ca7']","[56.7, 32.4]",6827.0,Daniele Bonera,5.0,Left Center Back,,,,,,,,,,,,"[60.9, 32.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.653
ab62b433-cf07-499a-8c05-a3fe65856ca7,2355,2,00:07:45.982,52,45,108,3.015506,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['98844a6e-9138-4d50-a005-623191a5e831'],"[60.9, 32.0]",6827.0,Daniele Bonera,5.0,Left Center Back,6783.0,Samuel García Sánchez,49.9992,1.1017821,3.0,High Pass,"[83.5, 76.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.98199999999997
98844a6e-9138-4d50-a005-623191a5e831,2356,2,00:07:48.998,52,48,108,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['ab62b433-cf07-499a-8c05-a3fe65856ca7'],"[83.5, 76.6]",6783.0,Samuel García Sánchez,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.998
aa8442f2-a9ec-4cca-8c29-b31203da88cd,2357,2,00:07:48.998,52,48,108,0.95807,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['98844a6e-9138-4d50-a005-623191a5e831', 'b6da7b06-4677-4290-ae0b-53362fe3f430', 'e49479ba-5c1d-4fa3-9f9c-a2b3a1a80fd0']","[83.5, 76.6]",6783.0,Samuel García Sánchez,12.0,Right Midfield,,,,,,,,,,,,"[85.4, 74.9]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.998
e49479ba-5c1d-4fa3-9f9c-a2b3a1a80fd0,2358,2,00:07:49.470,52,49,108,0.490011,17,Pressure,222,Villarreal,1,Regular Play,207,Valencia,,,"['aa8442f2-a9ec-4cca-8c29-b31203da88cd', 'b6da7b06-4677-4290-ae0b-53362fe3f430']","[35.9, 4.2]",6594.0,Santiago Mina Lorenzo,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.47
b6da7b06-4677-4290-ae0b-53362fe3f430,2359,2,00:07:49.956,52,49,108,0.83405,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,"['76d096ff-4f8e-4b79-9326-fa69403ee32d', 'e49479ba-5c1d-4fa3-9f9c-a2b3a1a80fd0']","[85.4, 74.9]",6783.0,Samuel García Sánchez,12.0,Right Midfield,,,13.551753,-1.1203493,1.0,Ground Pass,"[91.3, 62.7]",40.0,Right Foot,,,,9.0,Incomplete,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.956
76d096ff-4f8e-4b79-9326-fa69403ee32d,2360,2,00:07:50.790,52,50,109,0.0,2,Ball Recovery,207,Valencia,1,Regular Play,207,Valencia,,,['b6da7b06-4677-4290-ae0b-53362fe3f430'],"[28.8, 17.4]",26780.0,Guilherme Magdalena Siqueira,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.79
659e7191-54bc-45be-bd5e-3e4b7a6c854f,2361,2,00:07:50.790,52,50,109,0.572864,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['1fb01182-6c0d-4faf-8146-22559c51ef16', '76d096ff-4f8e-4b79-9326-fa69403ee32d', 'c38f1330-47bd-40fb-97dc-f24c36b28e42']","[28.8, 17.4]",26780.0,Guilherme Magdalena Siqueira,6.0,Left Back,,,,,,,,,,,,"[29.2, 17.2]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.79
c38f1330-47bd-40fb-97dc-f24c36b28e42,2362,2,00:07:50.807,52,50,109,0.463402,17,Pressure,207,Valencia,1,Regular Play,222,Villarreal,,,['659e7191-54bc-45be-bd5e-3e4b7a6c854f'],"[90.9, 62.9]",5588.0,Antonio Rukavina,2.0,Right Back,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.807
1fb01182-6c0d-4faf-8146-22559c51ef16,2363,2,00:07:51.363,52,51,109,1.254731,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['ecffecf9-19d8-4da2-bc95-f1a03ebe87de'],"[29.2, 17.2]",26780.0,Guilherme Magdalena Siqueira,6.0,Left Back,6594.0,Santiago Mina Lorenzo,12.826535,-1.7590178,1.0,Ground Pass,"[26.8, 4.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.363
ecffecf9-19d8-4da2-bc95-f1a03ebe87de,2364,2,00:07:52.617,52,52,109,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['1fb01182-6c0d-4faf-8146-22559c51ef16'],"[26.8, 4.6]",6594.0,Santiago Mina Lorenzo,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.617
b73dca10-a871-4b51-8e5b-4c0628f284d7,2365,2,00:07:52.617,52,52,109,0.828229,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['5f347718-3003-4bfa-bb3f-03bca5490a71', 'c3b640c9-880e-428e-a5bd-973bdf878ca3', 'ecffecf9-19d8-4da2-bc95-f1a03ebe87de']","[26.8, 4.6]",6594.0,Santiago Mina Lorenzo,21.0,Left Wing,,,,,,,,,,,,"[27.8, 5.3]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.617
5f347718-3003-4bfa-bb3f-03bca5490a71,2366,2,00:07:53.268,52,53,109,0.464851,17,Pressure,207,Valencia,1,Regular Play,222,Villarreal,,,"['b73dca10-a871-4b51-8e5b-4c0628f284d7', 'c3b640c9-880e-428e-a5bd-973bdf878ca3']","[92.3, 74.8]",5588.0,Antonio Rukavina,2.0,Right Back,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.26800000000003
c3b640c9-880e-428e-a5bd-973bdf878ca3,2367,2,00:07:53.446,52,53,109,1.812297,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,"['258be61c-312e-4a0f-90ec-21a47212f5e6', '5f347718-3003-4bfa-bb3f-03bca5490a71']","[27.8, 5.3]",6594.0,Santiago Mina Lorenzo,21.0,Left Wing,26780.0,Guilherme Magdalena Siqueira,10.922454,0.06413212,1.0,Ground Pass,"[38.7, 6.0]",40.0,Right Foot,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.446
258be61c-312e-4a0f-90ec-21a47212f5e6,2368,2,00:07:55.258,52,55,109,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['c3b640c9-880e-428e-a5bd-973bdf878ca3'],"[38.7, 6.0]",26780.0,Guilherme Magdalena Siqueira,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.258
0f5d588e-aefe-4d83-8eb4-6fb8fe29726f,2369,2,00:07:55.258,52,55,109,1.755695,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['0796b2a3-e38d-432e-a30e-5f384d444144', '258be61c-312e-4a0f-90ec-21a47212f5e6', '6606801b-4b75-4f9d-983d-53ccbd3cc728']","[38.7, 6.0]",26780.0,Guilherme Magdalena Siqueira,6.0,Left Back,,,,,,,,,,,,"[57.8, 6.7]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.258
6606801b-4b75-4f9d-983d-53ccbd3cc728,2370,2,00:07:56.063,52,56,109,0.594021,17,Pressure,207,Valencia,1,Regular Play,222,Villarreal,,,['0f5d588e-aefe-4d83-8eb4-6fb8fe29726f'],"[76.3, 74.1]",6771.0,Manuel Trigueros Muñoz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.063
31443af4-6305-405a-ab1e-11a137fa17b3,2371,2,00:07:57.014,52,57,109,0.0,39,Dribbled Past,207,Valencia,1,Regular Play,222,Villarreal,,,"['0796b2a3-e38d-432e-a30e-5f384d444144', '9fac8764-52bf-4de9-85a3-b387d886be96']","[62.3, 73.4]",6771.0,Manuel Trigueros Muñoz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.014
0796b2a3-e38d-432e-a30e-5f384d444144,2372,2,00:07:57.014,52,57,109,0.0,14,Dribble,207,Valencia,1,Regular Play,207,Valencia,,,['31443af4-6305-405a-ab1e-11a137fa17b3'],"[57.8, 6.7]",26780.0,Guilherme Magdalena Siqueira,6.0,Left Back,,,,,,,,,,,,,,,,,,True,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.014
9fac8764-52bf-4de9-85a3-b387d886be96,2373,2,00:07:57.014,52,57,109,2.148227,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['0796b2a3-e38d-432e-a30e-5f384d444144', '31443af4-6305-405a-ab1e-11a137fa17b3', '76607b17-b347-492a-9168-bee46c70f318', '91708442-73a5-469a-88a1-f1fd744c31f6']","[57.8, 6.7]",26780.0,Guilherme Magdalena Siqueira,6.0,Left Back,,,,,,,,,,,,"[78.7, 5.6]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.014
76607b17-b347-492a-9168-bee46c70f318,2374,2,00:07:58.296,52,58,109,0.576333,17,Pressure,207,Valencia,1,Regular Play,222,Villarreal,,,['9fac8764-52bf-4de9-85a3-b387d886be96'],"[41.4, 73.5]",7034.0,Mateo Pablo Musacchio,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.296
91708442-73a5-469a-88a1-f1fd744c31f6,2375,2,00:07:59.162,52,59,109,0.0,3,Dispossessed,207,Valencia,1,Regular Play,207,Valencia,,,['a5242f24-9b63-4d7e-a422-d560995e2456'],"[78.7, 5.6]",26780.0,Guilherme Magdalena Siqueira,6.0,Left Back,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.162
a5242f24-9b63-4d7e-a422-d560995e2456,2376,2,00:07:59.162,52,59,109,0.0,4,Duel,207,Valencia,1,Regular Play,222,Villarreal,,,['91708442-73a5-469a-88a1-f1fd744c31f6'],"[41.4, 74.5]",7034.0,Mateo Pablo Musacchio,3.0,Right Center Back,,,,,,,,,,,,,,,,,,True,,,,,,,,,11.0,Tackle,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.162
bd1f7d6d-9f9c-4943-abc2-a8eca48b171a,2377,2,00:08:03.343,53,3,110,1.669403,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,['22a78521-38e4-484f-9185-bc8738dff013'],"[78.7, 0.1]",26780.0,Guilherme Magdalena Siqueira,6.0,Left Back,10802.0,André Filipe Tavares Gomes,12.554282,1.8950658,2.0,Low Pass,"[74.7, 12.0]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.343
22a78521-38e4-484f-9185-bc8738dff013,2378,2,00:08:05.013,53,5,110,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,['bd1f7d6d-9f9c-4943-abc2-a8eca48b171a'],"[74.7, 12.0]",10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.013
02052ae3-3d48-4e79-ae8c-b7cd22c336d3,2379,2,00:08:05.013,53,5,110,0.820744,43,Carry,207,Valencia,4,From Throw In,207,Valencia,,,"['22a78521-38e4-484f-9185-bc8738dff013', 'b6168b50-9e0e-42b8-b496-fd0628228689']","[74.7, 12.0]",10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,,,,,,,,,,,,"[74.9, 13.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.013
b6168b50-9e0e-42b8-b496-fd0628228689,2380,2,00:08:05.834,53,5,110,1.828308,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,['06cf0fd8-1f89-4fe7-a3ff-b721639416ae'],"[74.9, 13.2]",10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,6595.0,Daniel Parejo Muñoz,21.003809,1.551751,1.0,Ground Pass,"[75.3, 34.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.834
06cf0fd8-1f89-4fe7-a3ff-b721639416ae,2381,2,00:08:07.662,53,7,110,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,['b6168b50-9e0e-42b8-b496-fd0628228689'],"[75.3, 34.2]",6595.0,Daniel Parejo Muñoz,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.662
