id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,pass_aerial_won,duel_type_id,duel_type_name,counterpress,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,pass_cross,pass_outswinging,pass_technique_id,pass_technique_name,clearance_head,duel_outcome_id,duel_outcome_name,pass_deflected,shot_first_time,goalkeeper_end_location,pass_switch,pass_goal_assist,out,clearance_right_foot,foul_committed_offensive,foul_won_defensive,dribble_outcome_id,dribble_outcome_name,ball_recovery_recovery_failure,clearance_aerial_won,pass_inswinging,shot_one_on_one,pass_cut_back,foul_committed_card_id,foul_committed_card_name,foul_committed_advantage,foul_won_advantage,block_offensive,foul_committed_type_id,foul_committed_type_name,pass_through_ball,block_deflection,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_nutmeg,bad_behaviour_card_id,bad_behaviour_card_name,dribble_overrun,pass_miscommunication,timestamp_seconds
3927d41a-7d43-4282-8ff8-277ecbfa5068,1568,1,00:40:34.132,40,34,92,0.976047,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['c103f62e-3a1c-4b39-815d-86a8827b6a74'],,"[89.4, 20.9]",11298.0,José Ignacio Martínez García,6.0,Left Back,11539.0,Adrián Embarba Blázquez,15.148928,-1.234433,3.0,High Pass,"[94.4, 6.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2434.132
c103f62e-3a1c-4b39-815d-86a8827b6a74,1569,1,00:40:35.108,40,35,92,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['3927d41a-7d43-4282-8ff8-277ecbfa5068'],,"[94.4, 6.6]",11539.0,Adrián Embarba Blázquez,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2435.108
5faed8e1-ae5f-4fe5-9d39-77be580b67f9,1570,1,00:40:35.108,40,35,92,2.197975,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['c103f62e-3a1c-4b39-815d-86a8827b6a74', 'd1987ec4-6095-4c8f-8f9c-8c4d515cdd99']",,"[94.4, 6.6]",11539.0,Adrián Embarba Blázquez,21.0,Left Wing,,,,,,,,,,,,"[105.0, 6.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2435.108
d1987ec4-6095-4c8f-8f9c-8c4d515cdd99,1571,1,00:40:37.306,40,37,92,1.828759,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['52fe6372-957d-4690-be02-1ee2f0e70dd6'],,"[105.0, 6.5]",11539.0,Adrián Embarba Blázquez,21.0,Left Wing,,,44.371727,1.4827889,3.0,High Pass,"[108.9, 50.7]",38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.306
52fe6372-957d-4690-be02-1ee2f0e70dd6,1572,1,00:40:39.134,40,39,92,0.0,9,Clearance,360,Rayo Vallecano,1,Regular Play,219,RC Deportivo La Coruña,,,['d1987ec4-6095-4c8f-8f9c-8c4d515cdd99'],,"[11.2, 29.4]",6913.0,Fernando Navarro i Corbacho,6.0,Left Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Head,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2439.134
bb3d1977-1edd-4e59-b259-8dd92f61e3c8,1573,1,00:40:41.941,40,41,92,0.0,2,Ball Recovery,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,,,"[88.1, 35.9]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2441.941
74341fdb-4786-42ac-accc-e2ffead4cbcf,1574,1,00:40:41.941,40,41,92,1.747162,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['1ed5b6f8-b80b-4f32-9dec-29660f032a3d', 'bb3d1977-1edd-4e59-b259-8dd92f61e3c8']",,"[88.1, 35.9]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,"[87.5, 36.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2441.941
1ed5b6f8-b80b-4f32-9dec-29660f032a3d,1575,1,00:40:43.688,40,43,92,2.206233,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['52cae877-eec9-45bc-aa7f-177070079725'],,"[87.5, 36.3]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,24138.0,Joaquín José Marín Ruiz,38.99654,1.2660757,3.0,High Pass,"[99.2, 73.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2443.688
a4506ea0-c1cd-4aa2-9642-730b0a445fc1,1576,1,00:40:45.777,40,45,92,0.28525,17,Pressure,360,Rayo Vallecano,1,Regular Play,219,RC Deportivo La Coruña,,,"['52cae877-eec9-45bc-aa7f-177070079725', '62c2bc31-eb4a-4e2a-b500-2a37c2e36966']",,"[20.9, 8.9]",7782.0,Luis Alberto Romero Alconchel,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2445.777
52cae877-eec9-45bc-aa7f-177070079725,1577,1,00:40:45.894,40,45,92,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['1ed5b6f8-b80b-4f32-9dec-29660f032a3d', 'a4506ea0-c1cd-4aa2-9642-730b0a445fc1']",,"[99.2, 73.5]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2445.894
62c2bc31-eb4a-4e2a-b500-2a37c2e36966,1578,1,00:40:45.894,40,45,92,0.329042,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['52cae877-eec9-45bc-aa7f-177070079725', '5b7e5d14-d09e-484a-8417-541fa1e24c2d', '970233b9-9213-411d-a21a-5955a3f9dc49', 'a4506ea0-c1cd-4aa2-9642-730b0a445fc1']",,"[99.2, 73.5]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,,,,,,,,,,,,"[101.1, 73.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2445.894
5b7e5d14-d09e-484a-8417-541fa1e24c2d,1579,1,00:40:46.223,40,46,92,0.0,39,Dribbled Past,360,Rayo Vallecano,1,Regular Play,219,RC Deportivo La Coruña,,,"['3100ce83-a11d-411d-9b3c-5464922cd0a7', '62c2bc31-eb4a-4e2a-b500-2a37c2e36966', '970233b9-9213-411d-a21a-5955a3f9dc49']",,"[19.0, 6.6]",7782.0,Luis Alberto Romero Alconchel,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2446.223
970233b9-9213-411d-a21a-5955a3f9dc49,1580,1,00:40:46.223,40,46,92,0.0,14,Dribble,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['5b7e5d14-d09e-484a-8417-541fa1e24c2d'],,"[101.1, 73.5]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,2446.223
3100ce83-a11d-411d-9b3c-5464922cd0a7,1581,1,00:40:46.223,40,46,92,0.731049,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['5b7e5d14-d09e-484a-8417-541fa1e24c2d', '970233b9-9213-411d-a21a-5955a3f9dc49', 'e92c90d3-633a-4ec1-b431-dc357119e7d8']",,"[101.1, 73.5]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,,,,,,,,,,,,"[103.6, 69.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2446.223
e92c90d3-633a-4ec1-b431-dc357119e7d8,1582,1,00:40:46.954,40,46,92,0.0,14,Dribble,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['8b3d46dc-2ae8-459e-88e6-6608549a1533'],,"[103.6, 69.9]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,2446.954
8b3d46dc-2ae8-459e-88e6-6608549a1533,1583,1,00:40:46.954,40,46,92,0.0,4,Duel,360,Rayo Vallecano,1,Regular Play,219,RC Deportivo La Coruña,,,['e92c90d3-633a-4ec1-b431-dc357119e7d8'],,"[16.5, 10.2]",6913.0,Fernando Navarro i Corbacho,6.0,Left Back,,,,,,,,,,,,,True,,,,,,,,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2446.954
d829e599-a731-4abd-9e13-f5f2ed8efd8e,1584,1,00:40:47.436,40,47,92,1.654785,17,Pressure,360,Rayo Vallecano,1,Regular Play,219,RC Deportivo La Coruña,,,"['db571fe1-ae65-4aa2-8be7-5bad65b3a50b', 'f8904193-fca1-48a2-afeb-2bb5aa3779fe']",,"[17.6, 7.8]",6913.0,Fernando Navarro i Corbacho,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2447.436
db571fe1-ae65-4aa2-8be7-5bad65b3a50b,1585,1,00:40:48.567,40,48,92,0.0,2,Ball Recovery,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['d829e599-a731-4abd-9e13-f5f2ed8efd8e'],,"[99.2, 62.6]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2448.567
f8904193-fca1-48a2-afeb-2bb5aa3779fe,1586,1,00:40:48.567,40,48,92,2.056789,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['68d9f0c4-5078-4c68-80d3-1aa82f90e475', '7fda3519-0df0-40c7-82a0-d846057a6bfa', 'd829e599-a731-4abd-9e13-f5f2ed8efd8e', 'db571fe1-ae65-4aa2-8be7-5bad65b3a50b']",,"[99.2, 62.6]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,,,,,,,,,,,,"[95.0, 60.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2448.567
68d9f0c4-5078-4c68-80d3-1aa82f90e475,1587,1,00:40:50.006,40,50,92,0.4173,17,Pressure,360,Rayo Vallecano,1,Regular Play,219,RC Deportivo La Coruña,,,['f8904193-fca1-48a2-afeb-2bb5aa3779fe'],,"[20.3, 18.1]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2450.006
7fda3519-0df0-40c7-82a0-d846057a6bfa,1588,1,00:40:50.624,40,50,92,0.0,3,Dispossessed,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['dbca779d-f486-47c5-abf7-0c6455d287b1'],,"[95.0, 60.6]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2450.624
dbca779d-f486-47c5-abf7-0c6455d287b1,1589,1,00:40:50.624,40,50,92,0.0,4,Duel,360,Rayo Vallecano,1,Regular Play,219,RC Deportivo La Coruña,,,['7fda3519-0df0-40c7-82a0-d846057a6bfa'],,"[25.1, 19.5]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,,True,,,,,,,,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2450.624
2a9ce580-9276-4027-8ea5-df3c3b98c1c7,1590,1,00:40:50.624,40,50,92,2.846551,43,Carry,360,Rayo Vallecano,1,Regular Play,219,RC Deportivo La Coruña,,,"['0020b47b-206e-4183-b5ed-5e13fc8f4f06', 'cb04d58c-f08b-480e-97a8-e911edd913f7', 'dbca779d-f486-47c5-abf7-0c6455d287b1']",,"[25.1, 19.5]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,"[44.5, 17.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2450.624
cb04d58c-f08b-480e-97a8-e911edd913f7,1591,1,00:40:52.482,40,52,92,0.462496,17,Pressure,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['2a9ce580-9276-4027-8ea5-df3c3b98c1c7'],,"[77.9, 61.8]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2452.482
d90caf12-8ba8-45c4-8423-2f58756b8e1c,1592,1,00:40:53.470,40,53,92,0.0,22,Foul Committed,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['0020b47b-206e-4183-b5ed-5e13fc8f4f06', '172caa33-8024-4079-9834-45428a915f54']",,"[75.6, 62.4]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,2453.47
0020b47b-206e-4183-b5ed-5e13fc8f4f06,1593,1,00:40:53.470,40,53,92,0.0,21,Foul Won,360,Rayo Vallecano,1,Regular Play,219,RC Deportivo La Coruña,,,['d90caf12-8ba8-45c4-8423-2f58756b8e1c'],,"[44.5, 17.7]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,2453.47
172caa33-8024-4079-9834-45428a915f54,1594,1,00:40:53.470,40,53,92,2.020022,43,Carry,360,Rayo Vallecano,1,Regular Play,219,RC Deportivo La Coruña,,,"['0020b47b-206e-4183-b5ed-5e13fc8f4f06', 'd7158905-bc8f-4ed1-bc7d-fdb580755e42', 'd90caf12-8ba8-45c4-8423-2f58756b8e1c']",,"[44.5, 17.7]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,"[70.6, 27.8]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2453.47
d7158905-bc8f-4ed1-bc7d-fdb580755e42,1595,1,00:40:55.490,40,55,92,2.292659,30,Pass,360,Rayo Vallecano,1,Regular Play,219,RC Deportivo La Coruña,,,['4a0d8e93-45cf-4e3e-ad8d-224edcb94542'],,"[70.6, 27.8]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,6732.0,Lucas Pérez Martínez,23.022816,0.9116579,1.0,Ground Pass,"[84.7, 46.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2455.49
4a0d8e93-45cf-4e3e-ad8d-224edcb94542,1596,1,00:40:57.783,40,57,92,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,219,RC Deportivo La Coruña,,,['d7158905-bc8f-4ed1-bc7d-fdb580755e42'],,"[84.7, 46.0]",6732.0,Lucas Pérez Martínez,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2457.783
85c6003d-c790-4f4d-95ce-d04741f46ac5,1597,1,00:40:57.783,40,57,92,0.670267,43,Carry,360,Rayo Vallecano,1,Regular Play,219,RC Deportivo La Coruña,,,"['4a0d8e93-45cf-4e3e-ad8d-224edcb94542', 'c572beab-b1a0-439b-b2ea-07267cf9ef81']",,"[84.7, 46.0]",6732.0,Lucas Pérez Martínez,23.0,Center Forward,,,,,,,,,,,,"[103.9, 51.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2457.783
c572beab-b1a0-439b-b2ea-07267cf9ef81,1598,1,00:40:58.453,40,58,92,0.0,38,Miscontrol,360,Rayo Vallecano,1,Regular Play,219,RC Deportivo La Coruña,,,,,"[103.9, 51.4]",6732.0,Lucas Pérez Martínez,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2458.453
cd24f3f9-9bc8-4ac5-95a2-4b5027ee21eb,1599,1,00:40:59.480,40,59,92,1.589951,17,Pressure,360,Rayo Vallecano,1,Regular Play,219,RC Deportivo La Coruña,,,['cc4336b0-4a96-4363-ae8a-14faeed8999d'],,"[113.7, 51.3]",6732.0,Lucas Pérez Martínez,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2459.48
cc4336b0-4a96-4363-ae8a-14faeed8999d,1600,1,00:41:00.234,41,0,92,0.0,28,Shield,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['cd24f3f9-9bc8-4ac5-95a2-4b5027ee21eb'],,"[2.2, 29.8]",27144.0,Antonio Amaya Carazo,3.0,Right Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2460.234
f77f3fa1-6ac1-4db5-876c-53bb3d090600,1601,1,00:41:29.154,41,29,93,1.209232,30,Pass,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,['62f12901-d01f-456f-930f-1ead8f18364d'],True,"[7.0, 44.1]",24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,6713.0,Diego Javier Llorente Ríos,25.366316,0.55191326,1.0,Ground Pass,"[28.6, 57.4]",40.0,Right Foot,63.0,Goal Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2489.154
62f12901-d01f-456f-930f-1ead8f18364d,1602,1,00:41:30.363,41,30,93,,42,Ball Receipt*,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,['f77f3fa1-6ac1-4db5-876c-53bb3d090600'],,"[28.6, 57.4]",6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2490.363
a6aec284-ceb0-4722-bc6e-bb6ba6babb14,1603,1,00:41:30.363,41,30,93,2.120513,30,Pass,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,['abc6e656-39fd-4dc5-9c76-4ebd5991002b'],,"[28.7, 57.4]",6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,11298.0,José Ignacio Martínez García,56.91485,-0.7381696,3.0,High Pass,"[70.8, 19.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,95bb4dc0-b423-489a-afeb-593a4a22b634,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2490.363
abc6e656-39fd-4dc5-9c76-4ebd5991002b,1604,1,00:41:32.484,41,32,93,,42,Ball Receipt*,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,['a6aec284-ceb0-4722-bc6e-bb6ba6babb14'],,"[70.8, 19.1]",11298.0,José Ignacio Martínez García,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2492.484
c79080cc-cc1c-4c2d-8c5f-8d19c4947448,1605,1,00:41:32.484,41,32,93,4.388079,43,Carry,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,"['95bb4dc0-b423-489a-afeb-593a4a22b634', 'abc6e656-39fd-4dc5-9c76-4ebd5991002b']",,"[70.8, 19.1]",11298.0,José Ignacio Martínez García,6.0,Left Back,,,,,,,,,,,,"[105.7, 21.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2492.484
95bb4dc0-b423-489a-afeb-593a4a22b634,1606,1,00:41:36.872,41,36,93,0.080612,16,Shot,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,"['3303d23d-5b85-49d4-a7b0-03177965dcc5', '859e6586-db9a-412e-bdd5-909740f484cc']",,"[105.7, 21.1]",11298.0,José Ignacio Martínez García,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008419225,"[106.9, 22.4]",a6aec284-ceb0-4722-bc6e-bb6ba6babb14,38.0,Left Foot,87.0,Open Play,96.0,Blocked,93.0,Normal,"[{'location': [103.3, 49.5], 'player': {'id': 9246, 'name': 'Patrick Ebert'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [89.1, 19.5], 'player': {'id': 11542, 'name': 'Javier Guerra Rodríguez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.0, 31.6], 'player': {'id': 11539, 'name': 'Adrián Embarba Blázquez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [95.0, 44.1], 'player': {'id': 4711, 'name': 'Pablo Hernández Domínguez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [106.7, 22.4], 'player': {'id': 23800, 'name': 'Laureano Sanabria Ruiz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.2, 21.8], 'player': {'id': 6738, 'name': 'Juan Francisco Moreno Fuertes'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [105.9, 31.8], 'player': {'id': 6869, 'name': 'Alejandro Arribas Garrido'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.0, 37.6], 'player': {'id': 6777, 'name': 'Sidnei Rechel da Silva Júnior'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.4, 37.6], 'player': {'id': 27305, 'name': 'Germán Darío Lux'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.7, 46.5], 'player': {'id': 6913, 'name': 'Fernando Navarro i Corbacho'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.1, 31.3], 'player': {'id': 6733, 'name': 'Pedro Mosquera Parada'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2496.872
859e6586-db9a-412e-bdd5-909740f484cc,1607,1,00:41:36.953,41,36,93,0.0,6,Block,360,Rayo Vallecano,7,From Goal Kick,219,RC Deportivo La Coruña,,,['95bb4dc0-b423-489a-afeb-593a4a22b634'],,"[13.2, 57.7]",23800.0,Laureano Sanabria Ruiz,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2496.953
3303d23d-5b85-49d4-a7b0-03177965dcc5,1608,1,00:41:36.993,41,36,93,0.0,23,Goal Keeper,360,Rayo Vallecano,7,From Goal Kick,219,RC Deportivo La Coruña,,,['95bb4dc0-b423-489a-afeb-593a4a22b634'],,"[2.7, 42.5]",27305.0,Germán Darío Lux,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,44.0,Set,,,,,,,,,,,,,"[2.7, 42.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2496.993
